sl_100_86400_20260131 Coordinates.csv
2026/01/31 07:47:00.0000 UTC

Generated: Tue Oct  8 16:24:12 2024,
Start: 2026/01/31 07:47:00.00, Stop: 2026/02/01 07:47:00.00,
TIME_UNITS,STARLINK-31546 - X-Coordinate,STARLINK-32003 - X-Coordinate,STARLINK-30852 - X-Coordinate,STARLINK-1454 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-30435 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-4636 - X-Coordinate,STARLINK-2737 - X-Coordinate,STARLINK-5982 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-4497 - X-Coordinate,STARLINK-30905 - X-Coordinate,STARLINK-5467 - X-Coordinate,STARLINK-2610 - X-Coordinate,STARLINK-1654 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-11177 [DTC] - X-Coordinate,STARLINK-5479 - X-Coordinate,STARLINK-30578 - X-Coordinate,STARLINK-4753 - X-Coordinate,STARLINK-31934 - X-Coordinate,STARLINK-5111 - X-Coordinate,STARLINK-5973 - X-Coordinate,STARLINK-2725 - X-Coordinate,STARLINK-1635 - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-32156 - X-Coordinate,STARLINK-31562 - X-Coordinate,STARLINK-5945 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-11224 [DTC] - X-Coordinate,STARLINK-11145 [DTC] - X-Coordinate,STARLINK-31006 - X-Coordinate,STARLINK-4143 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-32105 - X-Coordinate,STARLINK-1055 - X-Coordinate,STARLINK-4291 - X-Coordinate,STARLINK-31843 - X-Coordinate,STARLINK-3172 - X-Coordinate,STARLINK-31709 - X-Coordinate,STARLINK-2181 - X-Coordinate,STARLINK-3675 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-3601 - X-Coordinate,STARLINK-30607 - X-Coordinate,STARLINK-30104 - X-Coordinate,STARLINK-31098 - X-Coordinate,STARLINK-32019 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-30541 - X-Coordinate,STARLINK-30391 - X-Coordinate,STARLINK-5991 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-4668 - X-Coordinate,STARLINK-30278 - X-Coordinate,STARLINK-2413 - X-Coordinate,STARLINK-2235 - X-Coordinate,STARLINK-5416 - X-Coordinate,STARLINK-4033 - X-Coordinate,STARLINK-6380 - X-Coordinate,STARLINK-31988 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-2019 - X-Coordinate,STARLINK-31028 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-4629 - X-Coordinate,STARLINK-3137 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-30111 - X-Coordinate,STARLINK-5309 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-4679 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-6312 - X-Coordinate,STARLINK-3929 - X-Coordinate,STARLINK-4585 - X-Coordinate,STARLINK-31544 - X-Coordinate,STARLINK-4350 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-4319 - X-Coordinate,STARLINK-30360 - X-Coordinate,STARLINK-30877 - X-Coordinate,STARLINK-4605 - X-Coordinate,STARLINK-4473 - X-Coordinate,STARLINK-31091 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-31749 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31546 - Y-Coordinate,STARLINK-32003 - Y-Coordinate,STARLINK-30852 - Y-Coordinate,STARLINK-1454 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-30435 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-4636 - Y-Coordinate,STARLINK-2737 - Y-Coordinate,STARLINK-5982 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-4497 - Y-Coordinate,STARLINK-30905 - Y-Coordinate,STARLINK-5467 - Y-Coordinate,STARLINK-2610 - Y-Coordinate,STARLINK-1654 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-11177 [DTC] - Y-Coordinate,STARLINK-5479 - Y-Coordinate,STARLINK-30578 - Y-Coordinate,STARLINK-4753 - Y-Coordinate,STARLINK-31934 - Y-Coordinate,STARLINK-5111 - Y-Coordinate,STARLINK-5973 - Y-Coordinate,STARLINK-2725 - Y-Coordinate,STARLINK-1635 - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-32156 - Y-Coordinate,STARLINK-31562 - Y-Coordinate,STARLINK-5945 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-11224 [DTC] - Y-Coordinate,STARLINK-11145 [DTC] - Y-Coordinate,STARLINK-31006 - Y-Coordinate,STARLINK-4143 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-32105 - Y-Coordinate,STARLINK-1055 - Y-Coordinate,STARLINK-4291 - Y-Coordinate,STARLINK-31843 - Y-Coordinate,STARLINK-3172 - Y-Coordinate,STARLINK-31709 - Y-Coordinate,STARLINK-2181 - Y-Coordinate,STARLINK-3675 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-3601 - Y-Coordinate,STARLINK-30607 - Y-Coordinate,STARLINK-30104 - Y-Coordinate,STARLINK-31098 - Y-Coordinate,STARLINK-32019 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-30541 - Y-Coordinate,STARLINK-30391 - Y-Coordinate,STARLINK-5991 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-4668 - Y-Coordinate,STARLINK-30278 - Y-Coordinate,STARLINK-2413 - Y-Coordinate,STARLINK-2235 - Y-Coordinate,STARLINK-5416 - Y-Coordinate,STARLINK-4033 - Y-Coordinate,STARLINK-6380 - Y-Coordinate,STARLINK-31988 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-2019 - Y-Coordinate,STARLINK-31028 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-4629 - Y-Coordinate,STARLINK-3137 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-30111 - Y-Coordinate,STARLINK-5309 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-4679 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-6312 - Y-Coordinate,STARLINK-3929 - Y-Coordinate,STARLINK-4585 - Y-Coordinate,STARLINK-31544 - Y-Coordinate,STARLINK-4350 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-4319 - Y-Coordinate,STARLINK-30360 - Y-Coordinate,STARLINK-30877 - Y-Coordinate,STARLINK-4605 - Y-Coordinate,STARLINK-4473 - Y-Coordinate,STARLINK-31091 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-31749 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31546 - Z-Coordinate,STARLINK-32003 - Z-Coordinate,STARLINK-30852 - Z-Coordinate,STARLINK-1454 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-30435 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-4636 - Z-Coordinate,STARLINK-2737 - Z-Coordinate,STARLINK-5982 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-4497 - Z-Coordinate,STARLINK-30905 - Z-Coordinate,STARLINK-5467 - Z-Coordinate,STARLINK-2610 - Z-Coordinate,STARLINK-1654 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-11177 [DTC] - Z-Coordinate,STARLINK-5479 - Z-Coordinate,STARLINK-30578 - Z-Coordinate,STARLINK-4753 - Z-Coordinate,STARLINK-31934 - Z-Coordinate,STARLINK-5111 - Z-Coordinate,STARLINK-5973 - Z-Coordinate,STARLINK-2725 - Z-Coordinate,STARLINK-1635 - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-32156 - Z-Coordinate,STARLINK-31562 - Z-Coordinate,STARLINK-5945 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-11224 [DTC] - Z-Coordinate,STARLINK-11145 [DTC] - Z-Coordinate,STARLINK-31006 - Z-Coordinate,STARLINK-4143 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-32105 - Z-Coordinate,STARLINK-1055 - Z-Coordinate,STARLINK-4291 - Z-Coordinate,STARLINK-31843 - Z-Coordinate,STARLINK-3172 - Z-Coordinate,STARLINK-31709 - Z-Coordinate,STARLINK-2181 - Z-Coordinate,STARLINK-3675 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-3601 - Z-Coordinate,STARLINK-30607 - Z-Coordinate,STARLINK-30104 - Z-Coordinate,STARLINK-31098 - Z-Coordinate,STARLINK-32019 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-30541 - Z-Coordinate,STARLINK-30391 - Z-Coordinate,STARLINK-5991 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-4668 - Z-Coordinate,STARLINK-30278 - Z-Coordinate,STARLINK-2413 - Z-Coordinate,STARLINK-2235 - Z-Coordinate,STARLINK-5416 - Z-Coordinate,STARLINK-4033 - Z-Coordinate,STARLINK-6380 - Z-Coordinate,STARLINK-31988 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-2019 - Z-Coordinate,STARLINK-31028 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-4629 - Z-Coordinate,STARLINK-3137 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-30111 - Z-Coordinate,STARLINK-5309 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-4679 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-6312 - Z-Coordinate,STARLINK-3929 - Z-Coordinate,STARLINK-4585 - Z-Coordinate,STARLINK-31544 - Z-Coordinate,STARLINK-4350 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-4319 - Z-Coordinate,STARLINK-30360 - Z-Coordinate,STARLINK-30877 - Z-Coordinate,STARLINK-4605 - Z-Coordinate,STARLINK-4473 - Z-Coordinate,STARLINK-31091 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-31749 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1931.5086,417.7975,5153.6648,-1848.9213,-3936.2137,6847.9940,4974.4774,1856.1198,2435.1647,-5669.0765,-2370.0116,4096.2575,-954.1833,-712.1885,-1548.2361,5322.9211,3341.1457,-4514.5319,4214.5188,3567.5208,-4405.8456,-717.6780,4589.1002,6462.3217,3928.7199,2050.4716,6187.1067,119.3805,0.0000,1158.3366,1947.4995,-4309.2883,6120.3096,-4416.3514,-2229.1516,-1369.0292,4722.3147,-3554.9109,-6672.2540,-2797.5373,-3199.1795,-6498.4891,3372.8332,0.0000,-5514.1840,4273.3563,-5848.4848,-5190.3718,-4683.9889,392.3855,5687.6362,-1251.2107,2796.8026,-4094.9562,4589.2621,6592.2317,709.7273,5901.0363,-736.9195,-5041.9412,2103.0019,4645.9616,-3792.5466,-518.9085,-5910.0032,3956.8274,1284.1660,-4198.7044,-3482.8131,-529.8155,-3984.4874,-2994.1614,-6578.3884,-1587.6996,3002.7888,-4308.1217,4271.6239,-559.3573,6341.2720,-5700.0912,3966.2296,2339.0173,6511.8125,-2440.1107,373.8996,5394.3582,4009.2792,2672.1850,6025.8470,-5447.2243,325.7895,3301.6864,-1230.9759,1153.6659,1277.0396,5968.0010,-3123.2987,5326.2353,-936.0170,-236.8298,246342.3460,215856.5924,232800.5951,236611.3088,228089.8314,231227.5091,231657.6052,232987.3758,-159569288.8260,-159614421.8937,-159602685.9942,-159570317.9946,233018.2941,-159576952.2089,-5831.5160,-4459.6751,4266.0808,-4585.4083,-2417.5290,965.2509,2121.8832,-3780.4546,-3665.3942,-1817.2800,-1860.5992,-3458.4555,-6758.2441,-4280.9407,-6387.2063,-2462.0599,-4991.2603,-1934.8089,3321.9639,-1694.7034,-1051.3858,-5327.2982,-4777.2486,-191.8238,4800.0679,4635.9924,2022.0617,4150.6834,0.0000,6583.5446,6297.4890,3878.6762,-528.6461,2623.9350,6425.7763,-4894.2090,-2485.5138,5548.0407,846.6919,-5215.1213,-3956.5806,257.6768,4745.2197,0.0000,2486.4940,-5294.6147,2512.8921,839.4812,-463.6102,6126.9865,1753.6129,6192.3177,3347.2673,-841.1713,-3076.5953,-2135.0460,-4952.0103,3634.5271,5943.1415,-783.9318,-4632.3359,3451.4651,-3245.2510,4264.1734,1787.3238,5380.3052,-3970.3484,4019.9738,5812.9222,6233.7756,4663.2253,4393.9735,1696.1255,5058.1377,-6233.4245,-2639.1362,5098.5259,-5134.5013,-1744.8683,2075.7696,29.4518,-3456.0183,1676.0058,3672.4891,-6329.7110,1589.1011,-3988.3776,3168.8924,567.2638,-3875.1852,1291.6210,4865.5276,-1831.3589,5543.5713,-6332.1264,2630.4757,2525.6343,3290.6031,4212.7848,6225.2701,-236987.7997,-244695.3007,-228248.5838,-229917.9885,-229593.4519,-229828.3871,-238303.2475,-232890.1961,294672588.8241,294638908.3701,294658622.6060,294658760.9445,-234291.8148,294656299.8591,-2977.2374,-5199.1975,-1823.2998,-4838.2143,-5151.5589,-183.3836,-4185.4790,-5488.9324,5322.6758,-3444.8223,6253.7872,4394.4513,-1241.4932,-5387.5945,-2220.1428,-3734.2477,-3417.5575,4852.6367,4236.5334,5261.7759,-5277.5184,-4394.7340,1984.3209,-2153.5815,3085.1634,4723.5873,2333.2994,-5470.3005,0.0000,1193.0174,-1762.9951,3796.7904,-3161.8518,4634.4525,1340.2983,4707.2702,4383.5303,-1358.9001,475.8088,3379.6133,-4691.4498,1698.4061,3545.3955,0.0000,3292.8605,-709.2351,2713.5249,-4356.0701,-5042.8856,3179.5397,-3559.4942,2652.9003,-5362.1071,-5414.7588,4173.1390,185.9857,4635.3881,200.1660,3266.5069,4505.3708,-4714.5312,-3823.4844,-4835.5060,-5431.1088,-2436.0685,1438.5974,5501.5782,3750.7860,-1475.1949,2926.5912,-3219.2157,-4277.3229,832.9732,-4285.8178,-485.6020,-4650.0865,-1904.7374,4590.1781,1479.9681,-3367.0650,-5711.3291,5499.9760,-1616.6350,-5278.3853,2732.9639,4050.0026,4000.0670,5520.1650,-3343.6980,-1354.1982,-6815.2098,-3470.7841,6573.3528,-4011.1950,2492.4691,2285.6714,-5662.1887,2611.0983,-5400.3462,2758.1107,163496.6142,160045.1055,158770.1694,165070.4227,164466.4283,153832.0428,152794.0316,160913.2957,-120161032.5963,-120139112.1047,-120154676.8636,-120149116.7088,159847.6873,-120151372.2262,
3600.000,4601.9935,2919.3497,-5269.7242,4833.7082,4322.0018,-5648.2922,-6827.7637,1345.4074,1829.6435,6807.4826,5996.6711,-2368.5599,3122.1470,4594.2052,3687.0674,-1418.5431,-2147.7847,3802.5042,-6523.2571,-850.5710,6828.8501,4273.7964,-1315.4671,-5895.5270,-4957.9074,-5439.1756,-6599.0185,-4485.9425,0.0000,-2834.2241,-4210.4774,486.2941,-3050.4236,2681.1718,-755.1101,4972.5169,-4706.0458,1070.5116,4566.7318,4889.9764,5954.1803,5381.0561,-6027.3147,0.0000,1693.5329,-1322.7586,5394.8508,1606.0140,2915.0584,-2123.9137,-4639.0641,-1317.4174,-5079.5197,5411.2603,-1048.9938,-4559.6947,3567.7001,-2738.1186,-2128.7236,6575.8278,1721.1712,-6735.6313,-640.6875,-2987.4973,4506.2148,-4236.8938,2401.7323,150.9100,1319.1060,-2224.4031,106.3826,-1747.0427,4925.1859,-2848.0466,-283.9407,6280.1849,-5213.4647,3093.6668,-4698.6122,2563.2487,-6597.9106,1481.4430,-6339.4781,-2048.2680,2236.6666,-6765.4821,-117.2485,-5869.9956,-3432.6036,6166.0135,3382.5921,-5935.7806,-2820.9627,-4133.4762,2000.9436,-4484.4988,6618.1296,-6578.9627,-3424.1314,-3316.3677,298946.1757,269915.1150,285460.1002,287892.9175,279039.2942,281877.2958,283237.2301,284747.4580,-230432753.7615,-230473866.6835,-230465198.4865,-230441824.8211,284289.2069,-230440605.9609,4955.4028,5861.9276,-955.1079,4749.3891,-1979.0724,859.6276,-277.5470,5969.2842,4683.8081,134.3276,1584.7353,6257.2084,4613.1021,2282.8271,5690.8298,2248.9223,6509.5032,-2426.9779,-2070.6985,6144.6650,784.9250,3326.9818,4459.1165,2833.0037,-1114.2631,-2808.9385,-518.3680,-3428.2222,0.0000,-5085.2351,-4864.2077,-5110.3118,2896.8471,-5843.3256,-5476.1769,3268.0482,5033.3569,-5593.4963,-2718.9366,1194.4540,3349.4770,-2312.9611,-3187.1012,0.0000,-3803.7926,4862.7498,-4035.3346,-3984.2896,-3687.9861,-6497.8032,2070.5295,-6610.5198,417.6975,-3074.1055,5176.4821,3214.8084,2703.4487,-3863.9382,-6462.3200,-1742.2848,5699.6526,-1506.2142,670.4434,-5508.1959,-3869.6311,-1938.8514,5471.4659,-4164.0275,-6441.2159,-3652.8371,-5059.4768,-3888.1265,-3095.9727,-3202.0132,5856.9821,-876.5998,-3807.9012,6117.7275,3415.5528,-4373.4357,1215.8216,5303.7597,-28.2409,-4613.3482,3709.3459,1070.5281,5196.5193,-717.0328,2381.1797,1234.1196,2586.1971,-3358.2781,-1867.1987,-5477.9047,4759.7476,490.1492,-1695.0633,-753.9899,-3928.9970,-3729.8423,-167242.8130,-183167.9979,-163234.0968,-165695.6574,-164658.3390,-164826.8058,-172379.5986,-170472.4595,243308712.8096,243264038.9400,243285837.0223,243296752.8333,-169263.2733,243291375.3015,-932.5113,2027.6269,4391.3817,1355.4296,5010.6490,-3906.2149,-86.7798,3207.3037,-4752.5613,-955.1067,-3142.3592,-1848.2940,4122.4904,4623.4437,-1457.6167,6414.6642,-859.4534,-5242.1927,-66.4316,-2222.3299,1021.2372,4326.0861,-5127.4207,-1915.0463,-4721.3005,-3268.8786,2006.3115,3893.3995,0.0000,3489.9886,-2274.8054,-4671.2311,5466.5467,-2582.6466,-4191.6820,-3568.1461,-566.8740,-3584.7104,4140.7346,-4603.6682,1066.0262,3294.0483,134.0294,0.0000,-5496.8227,4617.5838,1590.6173,5293.6526,5032.7821,1064.3167,4705.8077,1219.2525,4652.0241,2821.0248,-4491.7171,-4120.0623,-5158.5172,-5066.0594,526.2929,-401.5826,3539.5743,657.7282,6875.7693,2924.7273,-2960.4075,-5002.5899,-3485.6513,-5534.6241,-2206.8878,-5433.9241,4715.5058,5315.4110,3601.7536,5287.3115,3694.0439,2616.7027,-2487.1059,-933.4947,3415.9389,4722.5945,1803.8507,-4186.2059,-2764.4865,4654.3265,-5387.4738,-1100.5516,-4594.0175,-3585.4585,5495.3674,-2646.1293,5471.5198,-256.4530,-6067.8820,992.5184,-4624.2160,-5245.1594,1180.7024,1478.1073,4524.6487,-4646.6603,162994.2195,159149.7995,159221.3150,162398.6799,165098.4597,155842.4162,150564.4066,157846.5438,-120109445.6912,-120092022.9271,-120108974.1003,-120094620.4835,159136.9487,-120102020.4404,
7200.000,-5213.0170,-4265.9087,4477.6032,-5397.3404,-4290.2633,2391.1348,5045.6281,-3126.9838,-4706.0216,-4661.6002,-6517.1364,199.0002,-5141.5736,-6815.3590,-4758.7586,-3062.0446,-235.4396,-2967.6625,5417.7437,-1790.3098,-5797.3333,-6636.3642,-3009.3054,2287.7172,5288.4958,6895.3453,4281.4054,6476.7007,0.0000,4045.3850,4974.7955,3157.7093,-484.8248,-552.6153,4175.6121,-6807.6313,2689.8100,3083.9245,353.9057,-5716.2724,-5922.1700,-697.8592,5714.8740,0.0000,2480.7401,-3115.8000,-2348.0789,1628.1625,-1309.7976,3262.6970,2999.4995,3626.7022,6133.2070,-4570.3552,-2230.5561,547.7259,-6552.8534,-982.3600,4110.5576,-4473.4379,-4370.9518,6246.6505,2788.2491,4570.9079,788.3583,3830.9871,-4345.7873,3943.8969,1795.9032,5225.4894,3813.2416,5639.3322,-613.1990,6301.5149,-3230.8136,-5838.9940,4422.8657,-4038.4853,-176.3182,891.2240,6081.6286,-3837.5588,3605.9065,4963.1515,-5131.2709,5673.3507,-3428.1272,6802.2088,499.8461,-4271.4038,-3302.4317,5678.5158,3308.4523,5355.7958,-5244.7694,2286.3298,-5639.4173,4467.1548,6037.5818,6112.8545,331984.3891,307018.6518,320313.8789,321130.6994,312459.6547,315760.5882,316613.7280,317144.4264,-285580610.1521,-285614299.5720,-285608613.1572,-285596558.0807,317847.8357,-285588111.7514,-1506.8487,-4728.7010,-3079.2843,-3145.7112,5134.6767,-3380.3591,-1717.4680,-6072.7013,-4924.8199,1884.8543,-1579.6989,-6692.2784,-1069.6627,-643.8566,-2730.5703,-3127.8361,-5173.5698,5797.9970,-267.6423,-5407.5254,-491.1189,-1139.3950,-3634.9532,-4561.9802,-2821.2865,731.2564,-1823.5985,2243.6394,0.0000,569.1918,831.0212,5542.8617,-5378.7956,6819.6065,3227.6007,-1293.8118,-5231.1886,2700.2588,4284.1363,2886.6653,-1578.3519,3995.2777,-3.6473,0.0000,4968.6939,-3165.0076,4246.9281,6215.6578,6538.0010,3925.9324,-5481.1127,3986.7978,-3017.4529,4750.4138,-6228.7381,-4131.6943,-532.3461,122.8802,3767.6319,3192.0350,-5375.6693,-816.2063,4023.5424,5009.2368,3916.0218,-2859.7562,-5325.0631,4148.8470,4923.9090,504.2679,4736.7697,3010.8394,4064.9145,1221.8786,-3961.3451,3391.2437,387.6666,-4521.1326,-4067.4307,6068.5058,-1235.4934,-5745.2285,-2402.1210,4672.7729,-409.1571,-3087.4597,-5530.2693,-1048.7810,-5466.9450,2589.3598,-6036.6492,160.7340,5775.9714,3547.6616,-2275.5485,-4312.9304,-727.7754,-2606.1257,3263.9156,295.7394,-86368.7489,-110007.0604,-87939.7534,-91574.3341,-89107.7655,-90281.6348,-95566.6299,-92722.5943,175345038.7790,175290621.6587,175314420.4358,175327302.0937,-93430.6925,175326628.7414,4132.1985,2539.2280,-4310.5177,2952.1513,-1754.5500,5530.2154,4269.5258,1062.9230,1175.1947,4677.8562,-1825.4873,-1829.3778,-4537.5102,-978.9206,4230.5248,-5404.7676,4560.8426,2300.6092,-4176.8812,-3314.0530,3798.7762,-1683.8772,5046.3443,4505.3735,3471.6405,-176.9297,-5125.0601,357.0053,0.0000,-5430.2721,4583.7816,2712.5012,-4311.8134,-1080.5814,4486.7661,250.7877,-3637.8130,5324.9591,-5198.6416,2339.0089,3195.7655,-5368.0216,-3726.3368,0.0000,4069.5759,-5208.4114,-4944.5336,-2309.4187,-1760.8476,-4676.6960,-3008.4319,-4235.9538,-1009.5405,1806.5059,2052.5559,5527.3457,1825.5190,6851.8157,-3939.9906,-4031.9578,-231.2929,2886.5462,-4933.3730,1370.1091,5287.9070,4871.7245,-748.9560,3882.8136,4528.1768,4483.0869,-3318.5323,-2387.5579,-5479.3793,-2293.8734,-4694.4553,1221.5148,5292.2153,-3337.3885,-5378.6595,-3242.8370,3125.0749,209.3282,5376.4295,-890.2274,4596.0855,-2534.9178,2383.8468,-638.8106,-4206.4211,4635.3748,-924.3110,3773.5989,1958.7844,2603.9791,3900.8221,4884.9402,3970.9473,-4399.9903,-801.1331,2993.8334,162406.1298,158237.6560,159633.1140,158791.6476,165222.4921,158719.5566,149025.8619,159866.5688,-120057340.3069,-120044960.6475,-120063017.9897,-120045011.8344,158409.4734,-120052631.0509,
