sl_100_86400_20260413 Coordinates.csv
2026/04/13 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:27 2024,
Start: 2026/04/13 07:47:00.00, Stop: 2026/04/14 07:47:00.00,
TIME_UNITS,STARLINK-4794 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-31298 - X-Coordinate,STARLINK-30811 - X-Coordinate,STARLINK-5903 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-2619 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-3261 - X-Coordinate,STARLINK-2210 - X-Coordinate,STARLINK-5483 - X-Coordinate,STARLINK-4625 - X-Coordinate,STARLINK-30449 - X-Coordinate,STARLINK-5347 - X-Coordinate,STARLINK-30540 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-2493 - X-Coordinate,STARLINK-4765 - X-Coordinate,STARLINK-4790 - X-Coordinate,STARLINK-31321 - X-Coordinate,STARLINK-31186 - X-Coordinate,STARLINK-5861 - X-Coordinate,STARLINK-4558 - X-Coordinate,STARLINK-5349 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-1244 - X-Coordinate,STARLINK-4158 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-4042 - X-Coordinate,STARLINK-1621 - X-Coordinate,STARLINK-1713 - X-Coordinate,STARLINK-4496 - X-Coordinate,STARLINK-31073 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-5934 - X-Coordinate,STARLINK-6042 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-1275 - X-Coordinate,STARLINK-6298 - X-Coordinate,STARLINK-2728 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-3605 - X-Coordinate,STARLINK-5719 - X-Coordinate,STARLINK-31187 - X-Coordinate,STARLINK-2046 - X-Coordinate,STARLINK-4077 - X-Coordinate,STARLINK-32031 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-5681 - X-Coordinate,STARLINK-31882 - X-Coordinate,STARLINK-3866 - X-Coordinate,STARLINK-30867 - X-Coordinate,STARLINK-6061 - X-Coordinate,STARLINK-5974 - X-Coordinate,STARLINK-31451 - X-Coordinate,STARLINK-1916 - X-Coordinate,STARLINK-5125 - X-Coordinate,STARLINK-30506 - X-Coordinate,STARLINK-4035 - X-Coordinate,STARLINK-5337 - X-Coordinate,STARLINK-1304 - X-Coordinate,STARLINK-1635 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-30071 - X-Coordinate,STARLINK-1624 - X-Coordinate,STARLINK-31393 - X-Coordinate,STARLINK-1877 - X-Coordinate,STARLINK-4777 - X-Coordinate,STARLINK-4258 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-5640 - X-Coordinate,STARLINK-30606 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-31627 - X-Coordinate,STARLINK-3583 - X-Coordinate,STARLINK-6070 - X-Coordinate,STARLINK-31910 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-4101 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-1806 - X-Coordinate,STARLINK-5693 - X-Coordinate,STARLINK-5984 - X-Coordinate,STARLINK-3270 - X-Coordinate,STARLINK-30868 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-4688 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-31665 - X-Coordinate,STARLINK-11290 [DTC] - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-5092 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-5980 - X-Coordinate,STARLINK-2607 - X-Coordinate,STARLINK-31527 - X-Coordinate,STARLINK-31166 - X-Coordinate,STARLINK-30501 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4794 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-31298 - Y-Coordinate,STARLINK-30811 - Y-Coordinate,STARLINK-5903 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-2619 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-3261 - Y-Coordinate,STARLINK-2210 - Y-Coordinate,STARLINK-5483 - Y-Coordinate,STARLINK-4625 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,STARLINK-5347 - Y-Coordinate,STARLINK-30540 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-2493 - Y-Coordinate,STARLINK-4765 - Y-Coordinate,STARLINK-4790 - Y-Coordinate,STARLINK-31321 - Y-Coordinate,STARLINK-31186 - Y-Coordinate,STARLINK-5861 - Y-Coordinate,STARLINK-4558 - Y-Coordinate,STARLINK-5349 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-1244 - Y-Coordinate,STARLINK-4158 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-4042 - Y-Coordinate,STARLINK-1621 - Y-Coordinate,STARLINK-1713 - Y-Coordinate,STARLINK-4496 - Y-Coordinate,STARLINK-31073 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-5934 - Y-Coordinate,STARLINK-6042 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-1275 - Y-Coordinate,STARLINK-6298 - Y-Coordinate,STARLINK-2728 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-3605 - Y-Coordinate,STARLINK-5719 - Y-Coordinate,STARLINK-31187 - Y-Coordinate,STARLINK-2046 - Y-Coordinate,STARLINK-4077 - Y-Coordinate,STARLINK-32031 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-5681 - Y-Coordinate,STARLINK-31882 - Y-Coordinate,STARLINK-3866 - Y-Coordinate,STARLINK-30867 - Y-Coordinate,STARLINK-6061 - Y-Coordinate,STARLINK-5974 - Y-Coordinate,STARLINK-31451 - Y-Coordinate,STARLINK-1916 - Y-Coordinate,STARLINK-5125 - Y-Coordinate,STARLINK-30506 - Y-Coordinate,STARLINK-4035 - Y-Coordinate,STARLINK-5337 - Y-Coordinate,STARLINK-1304 - Y-Coordinate,STARLINK-1635 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-30071 - Y-Coordinate,STARLINK-1624 - Y-Coordinate,STARLINK-31393 - Y-Coordinate,STARLINK-1877 - Y-Coordinate,STARLINK-4777 - Y-Coordinate,STARLINK-4258 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-5640 - Y-Coordinate,STARLINK-30606 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-31627 - Y-Coordinate,STARLINK-3583 - Y-Coordinate,STARLINK-6070 - Y-Coordinate,STARLINK-31910 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-4101 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-1806 - Y-Coordinate,STARLINK-5693 - Y-Coordinate,STARLINK-5984 - Y-Coordinate,STARLINK-3270 - Y-Coordinate,STARLINK-30868 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-4688 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-31665 - Y-Coordinate,STARLINK-11290 [DTC] - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-5092 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-5980 - Y-Coordinate,STARLINK-2607 - Y-Coordinate,STARLINK-31527 - Y-Coordinate,STARLINK-31166 - Y-Coordinate,STARLINK-30501 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4794 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-31298 - Z-Coordinate,STARLINK-30811 - Z-Coordinate,STARLINK-5903 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-2619 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-3261 - Z-Coordinate,STARLINK-2210 - Z-Coordinate,STARLINK-5483 - Z-Coordinate,STARLINK-4625 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,STARLINK-5347 - Z-Coordinate,STARLINK-30540 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-2493 - Z-Coordinate,STARLINK-4765 - Z-Coordinate,STARLINK-4790 - Z-Coordinate,STARLINK-31321 - Z-Coordinate,STARLINK-31186 - Z-Coordinate,STARLINK-5861 - Z-Coordinate,STARLINK-4558 - Z-Coordinate,STARLINK-5349 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-1244 - Z-Coordinate,STARLINK-4158 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-4042 - Z-Coordinate,STARLINK-1621 - Z-Coordinate,STARLINK-1713 - Z-Coordinate,STARLINK-4496 - Z-Coordinate,STARLINK-31073 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-5934 - Z-Coordinate,STARLINK-6042 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-1275 - Z-Coordinate,STARLINK-6298 - Z-Coordinate,STARLINK-2728 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-3605 - Z-Coordinate,STARLINK-5719 - Z-Coordinate,STARLINK-31187 - Z-Coordinate,STARLINK-2046 - Z-Coordinate,STARLINK-4077 - Z-Coordinate,STARLINK-32031 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-5681 - Z-Coordinate,STARLINK-31882 - Z-Coordinate,STARLINK-3866 - Z-Coordinate,STARLINK-30867 - Z-Coordinate,STARLINK-6061 - Z-Coordinate,STARLINK-5974 - Z-Coordinate,STARLINK-31451 - Z-Coordinate,STARLINK-1916 - Z-Coordinate,STARLINK-5125 - Z-Coordinate,STARLINK-30506 - Z-Coordinate,STARLINK-4035 - Z-Coordinate,STARLINK-5337 - Z-Coordinate,STARLINK-1304 - Z-Coordinate,STARLINK-1635 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-30071 - Z-Coordinate,STARLINK-1624 - Z-Coordinate,STARLINK-31393 - Z-Coordinate,STARLINK-1877 - Z-Coordinate,STARLINK-4777 - Z-Coordinate,STARLINK-4258 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-5640 - Z-Coordinate,STARLINK-30606 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-31627 - Z-Coordinate,STARLINK-3583 - Z-Coordinate,STARLINK-6070 - Z-Coordinate,STARLINK-31910 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-4101 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-1806 - Z-Coordinate,STARLINK-5693 - Z-Coordinate,STARLINK-5984 - Z-Coordinate,STARLINK-3270 - Z-Coordinate,STARLINK-30868 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-4688 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-31665 - Z-Coordinate,STARLINK-11290 [DTC] - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-5092 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-5980 - Z-Coordinate,STARLINK-2607 - Z-Coordinate,STARLINK-31527 - Z-Coordinate,STARLINK-31166 - Z-Coordinate,STARLINK-30501 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6295.5535,-3114.4026,-2402.2723,-2351.2950,-4985.9023,-5058.2221,6157.1714,-4125.9668,-4190.7280,-4138.9761,-3251.7872,3930.1573,-6583.5398,-5413.2411,3811.1024,-2457.1355,-4549.6978,2275.9312,-5437.4845,5528.4507,4374.0287,1956.6209,6605.2984,2089.6517,-238.8177,-3729.3971,-5458.3071,-3347.3744,-4050.7821,5585.5102,6021.8268,-5754.3109,-1039.6343,-3548.3658,4736.4723,2970.5010,2024.5007,-299.1410,-5942.0996,4573.6049,-3164.1072,-6338.4937,4069.7155,3982.8926,-3994.2340,4653.0916,4736.6411,5119.6138,-6416.0766,-4603.7181,425.7080,-3896.1755,-24.5932,3742.3383,6039.3317,-6250.4720,-3508.1956,-2368.2879,-5700.0836,-6878.7271,4967.4490,2214.6922,-378.3555,3570.4933,4101.8966,3524.6540,-6871.6249,-6224.9945,-3146.5088,-1099.5485,2837.6003,4780.8068,-5350.6290,-4477.9346,-4591.7395,-2551.2402,-1493.8535,-5235.9246,-579.3673,1293.7420,-3088.6176,-4296.2341,3480.0274,2712.3313,-2594.5193,2420.9727,-2564.2714,-4329.4582,-3682.1178,6607.0851,1059.5578,1229.4188,6333.7965,-3472.7588,4521.4202,-1497.1245,5438.7394,4019.0589,5369.1827,-5425.2653,-366934.4841,-359237.8235,-371083.0547,-368373.2706,-371526.0007,-370297.1435,-362140.5720,-363786.6501,-242212441.3691,-242212379.4620,-242219217.9527,-242222886.4559,-365437.1800,-242215823.0122,-2660.2872,237.0424,4585.0862,4890.4255,1756.9789,-1915.5615,-1139.8159,113.9135,-5428.1385,2023.4092,137.6829,-2882.6934,-2102.6320,-1516.6462,5101.9775,-6111.5420,-1411.7842,-3732.5969,250.6715,1892.4723,2482.7619,1756.9114,-237.6589,4642.4609,-5067.6630,-4829.9747,-4174.7670,2755.4767,-1976.6376,3888.5864,-845.1151,-2694.1092,5226.1965,-5740.3044,-3920.7670,-2712.2066,2195.7134,4137.4059,1027.0329,-2028.8301,739.1435,2612.8565,3830.7071,4392.3083,2736.2278,581.3365,-2249.2314,-2279.0697,-2297.2884,4319.4089,6735.9003,-5571.8924,6494.1614,5647.0295,-1710.0117,1981.6372,-4741.2278,-5006.7301,3397.8883,93.7006,-4774.7388,-3468.9262,5054.2900,5901.5528,-907.2668,5806.9113,277.0830,1438.7631,4704.2036,-6422.6127,-219.0068,603.0239,-3679.7157,51.0777,3341.9824,-3169.3958,5217.9492,-4475.9436,-5109.4409,2270.4403,-3192.9842,4220.3012,3054.8347,6173.6374,-3192.9573,-5031.3284,-3663.7878,-4668.2915,4262.9052,-1017.3008,3982.5634,-4255.4448,-2363.5810,2286.7013,349.5264,125.5839,-3284.6860,-1570.7498,2758.6832,2590.1308,105353.5273,69477.7612,90030.0307,92678.6217,84717.5272,87467.5452,85216.7182,87192.2284,239204606.2847,239137933.5358,239165569.9251,239176626.3640,87785.8044,239184634.1671,864.8508,6195.6442,4489.3433,-4193.8658,4474.4261,-4364.2479,-2257.0328,-5473.8317,-899.3199,-5144.6762,-6148.0131,4926.8503,-475.8899,-4066.9968,-2747.2467,-2112.0183,-5028.1542,5139.1078,-4192.7247,-3568.8688,-4687.2189,-6428.5343,-2047.7140,4558.0033,4675.4848,3238.3684,-770.0009,-5305.2185,-5242.1110,-888.3094,3032.3458,-2716.8772,4409.9069,-1504.0772,-3212.8340,5579.7993,6243.7461,-5240.8374,-3430.3971,4762.8566,-6137.4328,839.0554,-4075.7420,3384.3069,4924.8175,5072.3456,4357.1185,-3992.3120,1235.5588,-2577.0251,1507.7100,1358.0900,2456.4083,-1511.7538,2602.1985,-1974.9229,-3622.4408,4166.6771,1880.2572,976.3058,-507.2738,5467.3382,4722.9833,584.9592,5370.5465,-581.2275,-699.0446,-2643.7637,4005.7089,-2017.1975,6327.0288,4856.4980,-2069.2698,-5192.9735,3922.3879,5623.6460,-4142.9521,733.2213,-4621.0478,6420.1803,5289.3426,-3435.5775,5160.7483,-1543.7870,5454.2991,4085.0814,5252.9842,-2714.7207,4035.0073,-1380.9215,-5347.9615,5296.5848,-1575.0058,5512.9747,5112.7338,6767.1649,2569.0899,-5322.3264,3249.3113,-3436.3044,-79887.5558,-82034.3768,-83706.1696,-77776.4818,-78053.9492,-88642.0669,-89983.6482,-83292.6079,1062736.7740,1062356.2677,1044173.2597,1067152.0069,-82802.4967,1060079.7867,
3600.000,5912.9735,83.1429,-822.2270,658.3194,4250.8784,6607.3744,-1948.7267,3463.8630,4400.0587,3810.5406,165.1137,-6742.3920,5818.7218,4595.2373,-4867.8607,3824.8880,6612.6680,492.4937,2319.2282,-6781.7946,-6006.6344,-3680.1005,-4019.0909,-5720.1452,2831.9844,4108.3968,5544.5396,-687.4806,6506.9106,-5613.5893,-2364.1414,6583.5242,-940.0981,4527.4611,-3387.2322,1955.2148,2361.7970,-4865.2257,5897.5728,-4682.9154,-1926.6224,4752.1380,-6548.2502,-6312.5428,3469.1817,-6273.8488,-414.2386,-5073.2608,6490.3940,2563.2766,-1900.1607,5298.9093,-71.7056,-1194.3016,-5047.0877,2899.8824,4076.6036,4944.1481,2429.8415,4498.6793,-2414.0831,1489.6159,-3508.1052,-4769.2692,-1987.3451,-4840.3779,4877.1899,3033.1947,-848.9244,3588.1606,-5168.9201,-6377.2021,5055.3280,5521.2644,4161.1392,2487.7260,-3083.5712,5523.0665,3779.7621,-4310.8673,4932.2543,454.6978,996.4972,-3875.1409,5708.3783,1718.0529,5920.5090,4229.6328,1827.3218,-5314.2706,-5428.5003,3151.6954,-3552.6843,1546.1911,-5920.0606,4232.7919,-1602.5993,-984.1217,-6833.7650,2017.0553,-382465.3438,-365603.1775,-380923.3879,-378014.3469,-381985.2934,-380827.8917,-373343.1444,-377438.1188,-295890327.4245,-295877315.3629,-295889599.3546,-295894700.7662,-375873.5407,-295892643.8413,730.0921,-3781.6227,-6527.6156,-6823.2167,-5085.0621,2099.3119,3521.3245,-4527.8931,2718.3957,-5389.1930,-3626.1028,1621.9301,-574.8578,-2462.3033,-1583.6916,5297.9400,-986.5957,6539.3302,-3490.9605,-119.3950,1330.6493,2510.9422,2285.2311,-3063.0959,6211.1666,956.3602,2252.5530,-5143.9309,-469.8588,-1785.9743,3355.3976,1259.4530,-6827.2634,4375.9034,6044.3532,2358.0896,1204.3345,-2819.6850,-3646.1147,4930.6569,1339.8022,-3661.7400,-1948.4924,-2589.7401,-5768.0309,2208.7677,4289.7177,4640.6037,24.5200,-6150.0198,-6019.2893,3845.2017,-6479.0715,-5706.5883,4313.6752,-3409.8757,767.8672,1834.5743,-3965.7212,-606.4619,4779.1346,5706.5144,-4965.5403,-3281.3860,5089.2100,-2683.9132,-1996.8084,-3143.7981,-4074.6641,5432.4657,3174.1752,2186.4315,-375.1900,-3531.1909,-5508.5735,-1460.5664,-4357.1295,1574.5822,2113.9643,1182.6147,-780.1742,-5049.0145,-278.7964,-4995.0852,-51.0075,4948.5649,2681.0813,1056.0665,-6606.3019,3402.9836,-3188.2382,3862.2530,2061.5540,-5769.2601,2928.0287,3831.7885,3980.1910,5130.5745,-395.1055,-4646.1339,8958.1215,-23569.9925,-3268.3831,-2166.8108,-10141.6807,-7656.9247,-8778.1051,-6745.6770,168299847.4588,168235410.0800,168264411.7954,168267480.9345,-6754.3497,168280337.8382,3449.3293,-5836.8093,-1937.9051,1.5986,-2039.9630,-387.7057,5288.7376,3791.2435,4579.2443,2014.0000,5915.1713,-70.9502,3706.8331,4565.1608,4667.8203,-2274.9005,1792.5758,-1623.5156,5430.7377,-925.8381,3054.7520,5308.5244,5134.7017,-2169.6864,-1040.3089,-5482.2160,-3471.3816,4456.1396,2272.6633,-3528.2676,-5425.0994,-1683.1633,-646.0707,-2862.1496,-257.8641,-6176.2058,-6407.1500,3597.5847,49.0955,-1254.4143,6518.8687,3413.2273,1051.8219,332.4734,-1578.3434,-1891.3764,-5297.3844,-201.3471,2415.8516,-1449.6403,2817.8039,2282.1562,2500.3059,-3769.6910,1452.4909,5169.7645,5526.9146,-4510.5422,-5102.3716,-5267.3619,4353.6202,-3492.2492,-3340.7739,-3800.7623,-4098.0039,3967.7598,4461.1187,5345.8057,-5557.0052,-2036.5932,-3400.5171,-1210.6988,4541.7842,1997.9673,161.6154,-6329.5429,4240.9386,-3878.5658,5374.9043,-5320.7178,-4788.5568,4717.0424,-6871.7907,-2814.0689,-3774.2869,-4532.5619,-2338.5813,5362.4062,-1065.3236,-2611.4364,2415.9916,-4792.5067,5583.0606,-3484.1471,-1791.1845,-3951.7485,-5353.8453,4416.5543,431.2852,4708.5017,-78579.8692,-80608.4345,-80922.9191,-78184.4424,-75166.4571,-84257.5138,-89842.9157,-80363.6175,1143193.5356,1137443.9574,1119555.8121,1141234.4261,-81198.8864,1137590.9033,
7200.000,-3326.3475,1308.0447,3217.5104,1343.3967,-2369.2644,-4821.8033,-3057.5259,-2249.9044,-4002.2178,-2331.0449,1293.5072,4884.6095,-3403.3924,-3224.0430,5295.0635,-4119.6206,-5971.9119,-2436.3655,658.0376,4524.2148,5582.8083,5128.8435,359.7732,6568.9160,-3881.2158,-4311.1208,-3928.9984,3380.0525,-6257.6802,3608.9839,-1772.5078,-4613.7314,2340.1150,-4246.5926,723.1282,-5648.1197,-3409.6301,6467.9387,-3644.7567,2995.4150,6221.1962,-777.4474,6383.1782,5637.2665,-1819.2472,5387.3749,-3323.6423,2542.0656,-4325.5232,1069.9998,3409.4471,-5216.4101,1016.3941,-863.0109,1220.9822,1641.2622,-4530.7707,-6483.6032,2051.9694,-395.8379,-1813.4365,-3607.3700,5802.3924,5063.2059,78.6948,4851.8187,-1105.0317,945.4098,4752.2115,-4824.3733,5682.7231,4843.2114,-3432.5598,-4214.3716,-1780.1837,-3332.8302,6215.3325,-4561.9757,-6319.3506,6329.5391,-5771.2341,3381.6333,-2945.7026,4111.5303,-6431.4033,-5135.5524,-6478.6686,-3889.4595,470.0844,1336.2921,6122.8136,-6007.9458,-1081.0137,49.3769,4556.7418,-3007.1838,-2991.6146,-1288.3000,5215.8483,1604.7543,-372891.7838,-348331.0953,-366239.2828,-362760.9634,-368145.2939,-365698.3034,-360685.1812,-360798.7300,-329369984.6505,-329345200.7026,-329364347.8418,-329367096.8733,-362236.0493,-329371600.5223,2466.9146,6508.1606,5720.9272,5268.4879,6302.1125,-1110.1178,-5050.6677,6445.7446,1612.7129,6039.0183,6438.2018,787.1340,3813.9471,5686.7913,-2411.1108,-1894.8046,2417.4618,-5377.2715,6165.9893,-1985.0713,-3950.3465,-4553.1542,-4732.1691,603.5899,-4675.4262,3316.6171,1372.4458,5937.6464,2022.3256,-1994.6759,-5506.3778,1205.0050,5470.7928,-677.2594,-5906.0056,-2887.2096,-5406.6710,764.9090,4855.5882,-5427.4003,-183.0641,4092.1880,-411.9559,-572.0272,6061.0439,-3543.7122,-5510.3728,-4779.5263,2852.1019,5124.6199,2656.8777,-339.0321,3286.3596,1376.6330,-5055.1930,4720.5248,3358.8729,1236.5493,4265.2277,2531.8362,-3842.0653,-5742.3283,3795.0641,-787.1571,-6822.3177,-1993.3669,4139.7997,4986.9231,3357.0166,-1610.2303,-3687.7572,-3524.8872,4689.3767,4741.8461,5216.1144,5105.5805,2558.8757,2380.8707,536.5631,-2649.4166,3592.3102,5174.3805,-4378.0441,1335.1406,2237.8151,-4103.3295,-1166.0797,3277.9760,6426.3019,-4820.5305,1185.7291,-3181.7344,-2664.8709,6871.9553,-4236.9884,-6135.6380,-4352.8211,-6713.9610,-2288.6475,5992.3285,-88603.8002,-115213.7284,-96463.5427,-97327.7316,-104520.3199,-101814.6927,-102833.7291,-100469.2878,85913928.0266,85855347.1593,85884861.8969,85882746.6875,-100912.6151,85895279.4845,-5509.9639,2040.9856,-1994.1753,4163.7869,-1653.3454,4861.7303,-3074.6082,556.4268,-5407.1413,2386.3646,-2289.8479,-4867.0573,-4680.6814,-2326.1922,-3778.4652,5212.0230,2522.9475,-3288.0421,-2955.4834,4725.1078,652.3271,-1077.3885,-5035.7954,-1814.0837,-3286.6011,4258.4794,5512.7193,-444.6255,2111.5388,5477.4822,3564.5217,4989.6091,-3543.3915,5403.5348,3553.2326,2674.4877,2674.3219,1475.5712,3342.5051,-3069.0175,-3078.4788,-5514.5005,2616.3323,-3822.0488,-2790.3857,-2503.3833,2264.5933,4231.9080,-4603.8837,4354.7400,-5404.1503,-4562.9550,-6042.9376,6736.1514,-4383.6062,-4683.3706,-4009.9720,2120.6821,5012.1847,6446.3375,-5450.6484,-984.9502,-80.2029,4644.9760,-242.5015,-4359.0820,-5427.1050,-4695.0726,3774.6488,4532.7952,-1553.6540,-3327.9545,-3561.9172,2585.1813,-4168.1975,3323.6257,-1180.2039,4628.3346,-2747.1862,1043.0995,1264.9449,-3142.2556,4502.0179,5390.1941,-664.8881,2163.3393,-2094.8889,-4693.6959,-2567.8136,4632.8851,2568.4487,1246.1808,-6323.7049,-763.3203,-2852.5050,-1236.4917,4364.0445,-378.6431,-3827.9770,-3077.6563,-77297.1238,-79179.8524,-78206.0664,-79480.5589,-72760.6574,-79006.8022,-88992.3712,-80598.0273,1223279.8351,1212524.7140,1195633.9467,1214484.2757,-79587.7153,1215094.3964,
