sl_100_86400_20260723 Coordinates.csv
2026/07/23 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:26 2024,
Start: 2026/07/23 07:47:00.00, Stop: 2026/07/24 07:47:00.00,
TIME_UNITS,STARLINK-31801 - X-Coordinate,STARLINK-5217 - X-Coordinate,STARLINK-31951 - X-Coordinate,STARLINK-4392 - X-Coordinate,STARLINK-31877 - X-Coordinate,STARLINK-31744 - X-Coordinate,STARLINK-31978 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-4770 - X-Coordinate,STARLINK-4532 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-1541 - X-Coordinate,STARLINK-5565 - X-Coordinate,STARLINK-2590 - X-Coordinate,STARLINK-4446 - X-Coordinate,STARLINK-30503 - X-Coordinate,STARLINK-6062 - X-Coordinate,STARLINK-4450 - X-Coordinate,STARLINK-5405 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-3746 - X-Coordinate,STARLINK-5021 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-5425 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-3989 - X-Coordinate,STARLINK-5412 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-1028 - X-Coordinate,STARLINK-3183 - X-Coordinate,STARLINK-31735 - X-Coordinate,STARLINK-3324 - X-Coordinate,STARLINK-4601 - X-Coordinate,STARLINK-11087 [DTC] - X-Coordinate,STARLINK-1498 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-4064 - X-Coordinate,STARLINK-30415 - X-Coordinate,STARLINK-3800 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-5137 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-2232 - X-Coordinate,STARLINK-31648 - X-Coordinate,STARLINK-30867 - X-Coordinate,STARLINK-4758 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-1860 - X-Coordinate,STARLINK-5949 - X-Coordinate,STARLINK-5048 - X-Coordinate,STARLINK-31049 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-5888 - X-Coordinate,STARLINK-31504 - X-Coordinate,STARLINK-1917 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-1922 - X-Coordinate,STARLINK-31377 - X-Coordinate,STARLINK-30704 - X-Coordinate,STARLINK-3399 - X-Coordinate,STARLINK-4063 - X-Coordinate,STARLINK-1814 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-5089 - X-Coordinate,STARLINK-30711 - X-Coordinate,STARLINK-3881 - X-Coordinate,STARLINK-5894 - X-Coordinate,STARLINK-2474 - X-Coordinate,STARLINK-2164 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-5777 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-31758 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-2192 - X-Coordinate,STARLINK-1145 - X-Coordinate,STARLINK-30423 - X-Coordinate,STARLINK-31849 - X-Coordinate,STARLINK-4119 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-30374 - X-Coordinate,STARLINK-31010 - X-Coordinate,STARLINK-5859 - X-Coordinate,STARLINK-6250 - X-Coordinate,STARLINK-30168 - X-Coordinate,STARLINK-31086 - X-Coordinate,STARLINK-2603 - X-Coordinate,STARLINK-31511 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-2139 - X-Coordinate,STARLINK-3730 - X-Coordinate,STARLINK-31916 - X-Coordinate,STARLINK-1974 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-2253 - X-Coordinate,STARLINK-4194 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31801 - Y-Coordinate,STARLINK-5217 - Y-Coordinate,STARLINK-31951 - Y-Coordinate,STARLINK-4392 - Y-Coordinate,STARLINK-31877 - Y-Coordinate,STARLINK-31744 - Y-Coordinate,STARLINK-31978 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-4770 - Y-Coordinate,STARLINK-4532 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-1541 - Y-Coordinate,STARLINK-5565 - Y-Coordinate,STARLINK-2590 - Y-Coordinate,STARLINK-4446 - Y-Coordinate,STARLINK-30503 - Y-Coordinate,STARLINK-6062 - Y-Coordinate,STARLINK-4450 - Y-Coordinate,STARLINK-5405 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-3746 - Y-Coordinate,STARLINK-5021 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-5425 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-3989 - Y-Coordinate,STARLINK-5412 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-1028 - Y-Coordinate,STARLINK-3183 - Y-Coordinate,STARLINK-31735 - Y-Coordinate,STARLINK-3324 - Y-Coordinate,STARLINK-4601 - Y-Coordinate,STARLINK-11087 [DTC] - Y-Coordinate,STARLINK-1498 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-4064 - Y-Coordinate,STARLINK-30415 - Y-Coordinate,STARLINK-3800 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-5137 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-2232 - Y-Coordinate,STARLINK-31648 - Y-Coordinate,STARLINK-30867 - Y-Coordinate,STARLINK-4758 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-1860 - Y-Coordinate,STARLINK-5949 - Y-Coordinate,STARLINK-5048 - Y-Coordinate,STARLINK-31049 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-5888 - Y-Coordinate,STARLINK-31504 - Y-Coordinate,STARLINK-1917 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-1922 - Y-Coordinate,STARLINK-31377 - Y-Coordinate,STARLINK-30704 - Y-Coordinate,STARLINK-3399 - Y-Coordinate,STARLINK-4063 - Y-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-5089 - Y-Coordinate,STARLINK-30711 - Y-Coordinate,STARLINK-3881 - Y-Coordinate,STARLINK-5894 - Y-Coordinate,STARLINK-2474 - Y-Coordinate,STARLINK-2164 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-5777 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-31758 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-2192 - Y-Coordinate,STARLINK-1145 - Y-Coordinate,STARLINK-30423 - Y-Coordinate,STARLINK-31849 - Y-Coordinate,STARLINK-4119 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-30374 - Y-Coordinate,STARLINK-31010 - Y-Coordinate,STARLINK-5859 - Y-Coordinate,STARLINK-6250 - Y-Coordinate,STARLINK-30168 - Y-Coordinate,STARLINK-31086 - Y-Coordinate,STARLINK-2603 - Y-Coordinate,STARLINK-31511 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-2139 - Y-Coordinate,STARLINK-3730 - Y-Coordinate,STARLINK-31916 - Y-Coordinate,STARLINK-1974 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-2253 - Y-Coordinate,STARLINK-4194 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31801 - Z-Coordinate,STARLINK-5217 - Z-Coordinate,STARLINK-31951 - Z-Coordinate,STARLINK-4392 - Z-Coordinate,STARLINK-31877 - Z-Coordinate,STARLINK-31744 - Z-Coordinate,STARLINK-31978 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-4770 - Z-Coordinate,STARLINK-4532 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-1541 - Z-Coordinate,STARLINK-5565 - Z-Coordinate,STARLINK-2590 - Z-Coordinate,STARLINK-4446 - Z-Coordinate,STARLINK-30503 - Z-Coordinate,STARLINK-6062 - Z-Coordinate,STARLINK-4450 - Z-Coordinate,STARLINK-5405 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-3746 - Z-Coordinate,STARLINK-5021 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-5425 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-3989 - Z-Coordinate,STARLINK-5412 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-1028 - Z-Coordinate,STARLINK-3183 - Z-Coordinate,STARLINK-31735 - Z-Coordinate,STARLINK-3324 - Z-Coordinate,STARLINK-4601 - Z-Coordinate,STARLINK-11087 [DTC] - Z-Coordinate,STARLINK-1498 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-4064 - Z-Coordinate,STARLINK-30415 - Z-Coordinate,STARLINK-3800 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-5137 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-2232 - Z-Coordinate,STARLINK-31648 - Z-Coordinate,STARLINK-30867 - Z-Coordinate,STARLINK-4758 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-1860 - Z-Coordinate,STARLINK-5949 - Z-Coordinate,STARLINK-5048 - Z-Coordinate,STARLINK-31049 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-5888 - Z-Coordinate,STARLINK-31504 - Z-Coordinate,STARLINK-1917 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-1922 - Z-Coordinate,STARLINK-31377 - Z-Coordinate,STARLINK-30704 - Z-Coordinate,STARLINK-3399 - Z-Coordinate,STARLINK-4063 - Z-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-5089 - Z-Coordinate,STARLINK-30711 - Z-Coordinate,STARLINK-3881 - Z-Coordinate,STARLINK-5894 - Z-Coordinate,STARLINK-2474 - Z-Coordinate,STARLINK-2164 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-5777 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-31758 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-2192 - Z-Coordinate,STARLINK-1145 - Z-Coordinate,STARLINK-30423 - Z-Coordinate,STARLINK-31849 - Z-Coordinate,STARLINK-4119 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-30374 - Z-Coordinate,STARLINK-31010 - Z-Coordinate,STARLINK-5859 - Z-Coordinate,STARLINK-6250 - Z-Coordinate,STARLINK-30168 - Z-Coordinate,STARLINK-31086 - Z-Coordinate,STARLINK-2603 - Z-Coordinate,STARLINK-31511 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-2139 - Z-Coordinate,STARLINK-3730 - Z-Coordinate,STARLINK-31916 - Z-Coordinate,STARLINK-1974 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-2253 - Z-Coordinate,STARLINK-4194 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2829.5142,5892.3797,6222.6001,-830.0833,-2862.8919,-3112.2104,-737.2021,-1287.3330,-2295.7458,3194.4031,-1262.8490,-5284.4990,4447.9477,-5723.9437,-887.0836,5147.6245,443.0836,277.7734,-1506.4551,2216.5789,256.6192,-40.5124,-2025.6246,-1203.6722,-4739.6376,-4202.1936,6819.3218,473.9493,1509.7861,-252.2999,4392.2271,5161.0122,-346.8242,5899.6026,1787.8100,-3968.2445,0.0000,1177.0113,-1146.9032,1110.1871,-4883.7804,-6131.8726,-4130.3817,4561.0370,3665.0938,-1058.6665,-5115.7091,-6147.3417,-3522.3072,2443.3916,2207.0469,0.0000,-3146.3029,-259.4841,3648.7656,-3290.4696,5899.0014,-5341.7866,-5407.4801,-6106.9090,5075.0132,-5708.6295,5726.5793,-1440.0537,4592.6743,-3108.4210,5445.5080,-2031.5883,-366.6257,3717.6313,-2135.4202,-5803.2550,311.1653,5928.3092,4579.3237,-88.8933,5379.9763,921.0477,509.7345,233.9263,-4766.4220,-6393.1857,5800.2452,2479.5489,4794.5245,5013.4231,-3634.3490,4129.8933,3889.0785,-5143.2279,-2238.9830,-5244.5972,5528.0871,1701.1963,-1328.7318,-4390.4289,-5984.0325,4280.2162,89.3422,1660.1402,363919.2681,364065.7737,362393.2048,359932.4507,368313.4327,365593.8974,366360.4599,364528.8156,-266086608.0078,-266065175.3822,-266117296.7391,-266111835.6164,364378.0260,-266106196.3224,-4271.2405,193.7652,1592.6121,3967.3503,6081.6694,-4527.3980,-5873.5012,4918.0099,-4797.2127,4686.1361,-5652.8055,464.6933,-3155.7171,-1144.7702,-1365.6809,-2072.0788,6798.6402,-6809.8620,6069.5794,6172.1699,5142.2140,4388.9286,3633.2585,-6386.6666,3732.4238,3072.7328,794.5343,4197.8612,-6728.2438,-1249.6694,1433.9447,-1095.6010,6428.3230,-2306.3857,-5479.0895,987.2454,0.0000,-5791.5168,4697.9993,-4992.6278,1060.7778,-1328.2396,-356.0416,2208.3939,3115.9978,-6776.9131,-4020.9353,2858.0977,-3753.5330,-3536.8451,-4621.3531,0.0000,3981.6772,-4173.8168,3513.6026,5317.6320,3496.1101,1268.3070,2117.9421,-2193.0078,3778.0186,-3748.5115,2481.3941,-4620.5201,-334.8677,4150.9560,-478.6864,-4661.1112,5557.9557,-2603.7259,-1196.2635,3727.3601,5924.4054,3065.0372,4984.2990,5571.8516,-824.8955,-4156.7598,4296.0742,6682.8952,549.4170,2348.1122,2503.6246,-6166.2892,-2699.6282,1946.8634,5191.4067,5546.0305,5685.5679,-2833.5588,4597.4373,-987.0167,709.6350,4052.6928,4541.0718,-2459.8258,1110.2505,1599.6055,-4889.4115,5330.1562,70312.5699,63539.5490,60698.4434,62810.2777,60882.9511,61681.8120,70065.7497,65016.2068,87713832.3939,87715165.6160,87707681.3882,87704068.9086,66474.6521,87708251.5775,-4523.6232,3608.8672,-2297.3934,-5631.9820,-1163.3128,4015.2820,-3386.7138,-4721.7541,-4401.7430,-3939.9845,-3799.5264,-4404.1023,4279.6476,3395.3184,-6742.4322,-4155.3265,1292.1938,1253.9999,2995.6630,2227.6157,-4647.9074,-5340.1785,5515.5036,-2266.7420,3370.7235,-4552.4197,-55.5057,5517.5229,-449.4527,-6828.7280,-5122.9508,-4461.4859,-2359.1829,-2784.1868,-3820.6250,-5367.1514,0.0000,-3586.7427,-4951.2762,4669.5672,4768.9004,-2707.3752,5526.8058,4710.3801,4959.6039,873.0399,2235.4376,1000.5623,4637.1676,-5403.9918,4633.4759,0.0000,4716.5136,-5490.7267,4605.1699,-2998.4114,-1068.4260,-4039.9241,3654.2235,-2409.9706,-2422.9658,-330.0716,-2931.3341,4482.5852,-5191.6290,4538.5423,-4228.3046,-4721.3970,3979.4052,5178.0882,6499.9886,486.4502,-3558.7503,1873.1116,1507.1236,3902.8712,-4117.4959,-5471.2448,-5339.8079,1539.8963,4897.8401,-475.1077,2815.9221,1074.5482,4203.6166,4387.6296,2694.1896,501.2127,-784.3013,3457.7504,4611.9428,4239.2500,-4113.9061,-5347.6543,-5042.5617,-4618.6621,3244.4923,5177.0461,4722.5068,-4076.9701,-156907.0806,-158373.4342,-158350.2816,-152954.9636,-152787.3958,-163287.7564,-165049.9988,-156625.7778,117753645.2366,117730049.3442,117762506.0757,117758093.2749,-157698.3805,117752053.6989,
3600.000,1558.9672,-6701.8758,-4539.7176,522.6764,-681.3087,6140.5126,3398.2321,-2631.3438,4901.9796,-5402.2806,4241.5057,2209.8745,-280.7300,2961.0250,-1100.1223,-4491.0790,-2804.7275,-1795.8788,-1992.6099,-4126.0836,-3905.8203,-3422.9325,-1286.3728,2824.8214,819.7400,3764.3738,-5308.3240,-4193.4426,584.3109,-3418.1623,-6503.9848,-1793.3732,-1433.3835,-5492.5218,-191.6394,3066.1690,0.0000,510.6609,-3042.2154,2472.2676,5590.9830,6517.7655,4191.1560,-6059.1243,-4399.4848,2560.2972,5970.0739,4396.1387,6273.9142,1741.3074,2094.1900,0.0000,-221.3451,4229.9176,-4265.8545,-478.3502,-3414.5015,4874.0745,1454.0046,4410.1527,-4151.5847,5384.8537,-6655.5966,4780.9621,-5581.5380,1861.4898,-5645.3855,5390.3809,-3148.2415,-2818.7750,5338.0624,3884.0418,-2964.9888,-6624.9567,-5795.8229,-2222.6571,-5197.7407,2541.7065,-4649.0680,-1900.0849,1890.4069,4167.8620,-4250.0463,0.7465,-1449.0400,-6644.1294,3473.5623,-5235.6209,-4898.8181,4754.7656,-2168.4458,6239.2300,-6440.0175,-5273.9598,-1144.9277,6253.1429,2653.6807,-3903.7265,2884.6282,-3957.0360,330362.5830,333371.9879,332580.9985,331603.2906,340047.3016,337571.7199,337430.4308,335277.8148,-279694729.8174,-279677608.9241,-279719615.4391,-279711914.7610,335806.7001,-279713962.9856,5513.4980,1617.8404,2179.9248,1465.1378,-5289.9492,2871.9574,2264.9056,-5377.2502,4829.7957,-4294.1413,2873.3077,-3649.9109,2393.5021,-2807.1718,5726.5446,5123.2685,-4790.0677,3493.0097,-4689.9966,-3215.5545,-5097.8455,-5418.6519,-5830.4852,5861.7129,-4100.6497,-5740.1102,1220.7817,-4363.3924,5353.0112,-2649.6834,1205.2242,3864.2126,-6314.7305,3901.7472,6902.5327,-5427.5832,0.0000,6862.9156,-3375.4529,5862.9619,-3873.6062,-523.2735,-3801.3404,1332.3817,1231.4065,4506.7279,2578.5000,-3957.5189,1412.1540,4910.3449,3807.2520,0.0000,-5995.5965,4373.3848,1127.3311,-5059.5747,-4449.0465,-4711.8128,-3867.5299,-828.5316,392.8799,1293.5256,-983.0077,-233.4771,3472.0490,-6595.5593,3742.6252,2592.1223,-2714.9600,5933.4976,-1396.2823,-4392.2260,-2927.7827,-981.5352,-3148.0668,-6408.8654,4332.8080,5625.3319,-2357.0664,-5887.8122,-4215.3766,-4276.7863,822.3287,5588.2750,5096.9280,853.5605,-5368.6377,-3400.2922,-2986.0500,-1708.0598,-3802.5346,-2496.9535,2260.1601,-3605.1216,-6579.7305,-1251.8513,-3255.0926,2811.2119,6112.4281,-5664.9839,159490.0966,157763.1233,150397.0461,152830.4593,150019.6309,150917.4368,158326.5802,156790.9347,15801312.2902,15810815.3669,15789737.8422,15788125.4511,155596.0232,15794596.7944,3714.4155,550.8378,4588.1528,6747.2903,4239.7372,-653.3146,5447.6804,3488.1110,510.3175,-185.9700,4646.5793,5402.5376,-6510.6488,-5391.2975,3736.7474,1251.8836,-4165.8693,-5719.2598,-4715.1729,-4550.0702,2599.1145,2574.4998,-3492.6967,-2247.2229,-5511.1282,809.9955,4169.5425,-3430.6769,4321.7037,5423.4418,1940.5307,5427.1580,-2260.0726,-1573.7832,-317.4998,2560.0483,0.0000,-636.2564,5207.9680,-2760.2945,-1244.7574,-1987.3158,-3981.0744,-3085.5401,-5195.5333,-4581.9575,2244.5549,3451.0703,-2604.0721,4519.3982,-5379.2015,0.0000,-3486.4323,3244.2303,-5248.1254,4704.4583,-4095.8021,680.4674,-5487.2811,5257.7494,5327.2667,-4016.3634,-1502.6313,-4553.9101,2209.5587,-778.8735,1345.8085,3498.1674,-5450.9893,-2091.7732,-4235.3202,3656.3088,5510.1486,1788.7636,2138.3391,568.1414,864.8095,3141.1914,4464.3994,2963.0577,-5081.2528,-3314.7682,-5402.2058,3749.3730,-4473.1884,-1854.4298,2543.9589,3007.8381,3881.4175,-4585.2105,-5327.4663,-1164.6204,1154.2313,2650.5214,1774.0593,2427.2770,-5480.5210,-4966.6968,-793.4100,40.5276,-156787.6115,-157858.3789,-158103.5175,-155980.1201,-152533.8865,-161370.3721,-167383.9598,-159839.0702,117757459.1888,117735187.3413,117773529.9504,117768184.8804,-158646.2559,117758997.9954,
7200.000,-4656.2916,4496.3510,1633.1684,2517.6760,4642.4867,-5998.7867,-5686.9914,5157.1089,-5127.8024,5154.5779,-6402.4863,622.3240,-4183.8580,196.3025,3638.0051,2414.2805,5071.1386,42.8041,5336.7072,5561.4635,5751.5521,4812.9026,3205.6789,-3759.5436,3417.7547,-1874.2097,1662.2671,5861.5275,-3571.5966,3283.3308,5830.5509,-1249.8878,3183.1500,2452.5135,-1565.4417,-1079.9074,0.0000,-2141.9917,6189.9962,-4685.8295,-4039.8173,-3500.1522,-3539.3674,5765.0777,4687.6985,-4275.3268,-4410.0740,-84.0421,-6809.1361,-4417.8430,-5648.0755,0.0000,2848.3785,-5848.5206,4330.6700,4322.6541,-333.2111,-2111.8027,2574.0610,-2029.1046,2415.7319,-3142.7793,4603.0725,-5410.0729,4693.6977,34.4951,3833.2923,-6918.2862,6135.0130,1213.1001,-6625.6078,165.9976,5614.4894,5019.1493,5263.4085,3488.6083,2637.3437,-4242.9137,6816.2773,3575.6184,572.4529,236.2326,2211.5617,-3628.8338,-1708.3136,6034.7488,-617.9800,5075.0033,5045.0435,-3265.8912,5734.9033,-4306.5137,5010.3066,6283.1361,2577.1497,-5465.3605,1099.6073,3277.8661,-4018.9586,4439.4885,276885.1099,283692.2725,281607.5853,282558.9719,290275.6059,287153.3275,287581.7467,286623.9085,-274214490.4447,-274203313.4707,-274231430.8258,-274223990.9470,285844.0857,-274232910.8022,-4994.0055,-2897.1643,-5666.9942,-5187.2690,2814.4575,90.3868,1593.5322,4632.3456,-2769.4656,1904.9759,118.9636,6234.0719,-2657.2661,6124.7282,-5709.7597,-6032.2705,1399.6500,1685.7245,2589.5042,-632.3777,3732.9266,4615.2574,6083.0918,-2396.9212,4311.7218,5702.8102,-3870.5714,3688.9124,-2244.4077,6055.2011,-2709.7927,-6118.7625,3010.3403,-4180.7995,-5229.5613,6191.6940,0.0000,-4841.0776,2132.2139,-5040.0972,4689.4790,2710.7040,5941.2291,-3811.1119,-4598.5978,-516.6076,667.9978,4114.0317,837.4092,-5250.7167,-2907.6649,0.0000,6321.7765,-3493.1446,-4849.7189,4082.8812,1315.7659,5637.6303,5298.0470,4493.6897,-4989.2250,2727.8767,-1397.9714,3774.6661,-4662.8096,5939.5254,-5227.6428,-442.5687,-170.4161,-6352.0620,2058.6167,4159.9266,-300.4874,-1917.3693,-255.2869,3580.4873,-5513.4370,-5369.6311,647.9891,2202.7177,6618.2020,5012.0334,-4646.4256,-2012.8584,-6409.3532,-2943.6803,3090.5501,-386.3974,-1066.9623,5549.9943,2856.9309,4488.6200,-4067.6267,2358.7557,5862.8942,3782.2968,5381.8592,-5867.8468,-3994.4154,3462.6915,235658.2243,240516.0961,230487.4978,233822.6080,229275.1587,231654.9515,236408.4425,233901.7167,-57174689.7225,-57158741.4838,-57187734.8380,-57185026.2534,234640.4384,-57182252.1772,-176.4328,-4389.6770,-3428.0382,-3854.8423,-4132.1289,-3229.1172,-3407.5958,-161.8534,3686.9953,4169.3964,-2639.8796,-2874.9989,4849.5255,2840.0153,1482.3846,2396.9214,4509.5926,6714.6010,3588.7802,4074.1818,1009.4064,1802.0449,-740.1885,5232.3727,4180.9920,3419.9778,-5425.5504,-658.8250,-5476.6607,-858.6205,2483.8245,-2954.5958,5262.4611,4926.7634,4231.7923,2434.7225,0.0000,4434.2303,-2240.8483,-845.8139,-3085.3903,5192.7352,-76.5983,-458.9082,2161.2650,5402.3084,-5245.6759,-5484.9515,-1023.4963,-749.2666,2716.7534,0.0000,131.3035,1081.7969,2158.8659,-3570.2320,6795.5271,3180.8231,3520.9611,-4858.3690,-3896.4896,5415.4396,4927.4082,-300.4164,2077.8308,-3510.7407,2376.5029,-178.0936,3038.5521,-2389.4728,-502.7607,-5524.5284,-4029.8257,-4390.4280,-4517.3489,-4628.4846,3020.3633,1080.6728,-547.7759,-5432.7279,1724.4368,4620.7523,4617.8387,-5309.4149,1998.8437,-1794.8684,-6126.7552,-4714.9831,-4639.2286,2234.7561,2531.3296,-2805.2576,2498.4349,1673.0857,2591.9960,1555.3907,4169.7636,1604.4159,-3773.6883,3998.1838,-157033.4492,-158197.1284,-157989.4955,-159843.4901,-152753.0332,-158631.5503,-169010.4277,-158106.5521,117761336.7873,117740421.9003,117782699.6478,117774829.4630,-159581.4208,117765906.2817,
