sl_100_5400_20261230 Coordinates.csv
2026/12/30 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:54 2024,
Start: 2026/12/30 07:47:00.00, Stop: 2026/12/30 09:17:00.00,
TIME_UNITS,STARLINK-2349 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-3722 - X-Coordinate,STARLINK-31578 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-31170 - X-Coordinate,STARLINK-2397 - X-Coordinate,STARLINK-31330 - X-Coordinate,STARLINK-5053 - X-Coordinate,STARLINK-5764 - X-Coordinate,STARLINK-5937 - X-Coordinate,STARLINK-4758 - X-Coordinate,STARLINK-1459 - X-Coordinate,STARLINK-30819 - X-Coordinate,STARLINK-2661 - X-Coordinate,STARLINK-30899 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-32209 - X-Coordinate,STARLINK-32290 - X-Coordinate,STARLINK-1184 - X-Coordinate,STARLINK-3736 - X-Coordinate,STARLINK-30287 - X-Coordinate,STARLINK-30518 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-31678 - X-Coordinate,STARLINK-31211 - X-Coordinate,STARLINK-3765 - X-Coordinate,STARLINK-3715 - X-Coordinate,STARLINK-30371 - X-Coordinate,STARLINK-4061 - X-Coordinate,STARLINK-2449 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-6325 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-4541 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-30825 - X-Coordinate,STARLINK-31973 - X-Coordinate,STARLINK-5045 - X-Coordinate,STARLINK-30081 - X-Coordinate,STARLINK-1631 - X-Coordinate,STARLINK-30598 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-30960 - X-Coordinate,STARLINK-5763 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-30073 - X-Coordinate,STARLINK-2222 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-31606 - X-Coordinate,STARLINK-3670 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-11116 [DTC] - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-3049 - X-Coordinate,STARLINK-5794 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-31439 - X-Coordinate,STARLINK-2234 - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-4656 - X-Coordinate,STARLINK-3938 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-5439 - X-Coordinate,STARLINK-3761 - X-Coordinate,STARLINK-31504 - X-Coordinate,STARLINK-6237 - X-Coordinate,STARLINK-31477 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-2223 - X-Coordinate,STARLINK-2263 - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-31972 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-2062 - X-Coordinate,STARLINK-6120 - X-Coordinate,STARLINK-30840 - X-Coordinate,STARLINK-1394 - X-Coordinate,STARLINK-5288 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-30374 - X-Coordinate,STARLINK-30796 - X-Coordinate,STARLINK-2309 - X-Coordinate,STARLINK-30540 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-1502 - X-Coordinate,STARLINK-30131 - X-Coordinate,STARLINK-32145 - X-Coordinate,STARLINK-5746 - X-Coordinate,STARLINK-5340 - X-Coordinate,STARLINK-1583 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-30265 - X-Coordinate,STARLINK-4334 - X-Coordinate,STARLINK-5778 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2349 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-3722 - Y-Coordinate,STARLINK-31578 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-31170 - Y-Coordinate,STARLINK-2397 - Y-Coordinate,STARLINK-31330 - Y-Coordinate,STARLINK-5053 - Y-Coordinate,STARLINK-5764 - Y-Coordinate,STARLINK-5937 - Y-Coordinate,STARLINK-4758 - Y-Coordinate,STARLINK-1459 - Y-Coordinate,STARLINK-30819 - Y-Coordinate,STARLINK-2661 - Y-Coordinate,STARLINK-30899 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-32209 - Y-Coordinate,STARLINK-32290 - Y-Coordinate,STARLINK-1184 - Y-Coordinate,STARLINK-3736 - Y-Coordinate,STARLINK-30287 - Y-Coordinate,STARLINK-30518 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-31678 - Y-Coordinate,STARLINK-31211 - Y-Coordinate,STARLINK-3765 - Y-Coordinate,STARLINK-3715 - Y-Coordinate,STARLINK-30371 - Y-Coordinate,STARLINK-4061 - Y-Coordinate,STARLINK-2449 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-6325 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-4541 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-30825 - Y-Coordinate,STARLINK-31973 - Y-Coordinate,STARLINK-5045 - Y-Coordinate,STARLINK-30081 - Y-Coordinate,STARLINK-1631 - Y-Coordinate,STARLINK-30598 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-30960 - Y-Coordinate,STARLINK-5763 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-30073 - Y-Coordinate,STARLINK-2222 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-31606 - Y-Coordinate,STARLINK-3670 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-11116 [DTC] - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-3049 - Y-Coordinate,STARLINK-5794 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-31439 - Y-Coordinate,STARLINK-2234 - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-4656 - Y-Coordinate,STARLINK-3938 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-5439 - Y-Coordinate,STARLINK-3761 - Y-Coordinate,STARLINK-31504 - Y-Coordinate,STARLINK-6237 - Y-Coordinate,STARLINK-31477 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-2223 - Y-Coordinate,STARLINK-2263 - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-31972 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-2062 - Y-Coordinate,STARLINK-6120 - Y-Coordinate,STARLINK-30840 - Y-Coordinate,STARLINK-1394 - Y-Coordinate,STARLINK-5288 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-30374 - Y-Coordinate,STARLINK-30796 - Y-Coordinate,STARLINK-2309 - Y-Coordinate,STARLINK-30540 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-1502 - Y-Coordinate,STARLINK-30131 - Y-Coordinate,STARLINK-32145 - Y-Coordinate,STARLINK-5746 - Y-Coordinate,STARLINK-5340 - Y-Coordinate,STARLINK-1583 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-30265 - Y-Coordinate,STARLINK-4334 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2349 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-3722 - Z-Coordinate,STARLINK-31578 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-31170 - Z-Coordinate,STARLINK-2397 - Z-Coordinate,STARLINK-31330 - Z-Coordinate,STARLINK-5053 - Z-Coordinate,STARLINK-5764 - Z-Coordinate,STARLINK-5937 - Z-Coordinate,STARLINK-4758 - Z-Coordinate,STARLINK-1459 - Z-Coordinate,STARLINK-30819 - Z-Coordinate,STARLINK-2661 - Z-Coordinate,STARLINK-30899 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-32209 - Z-Coordinate,STARLINK-32290 - Z-Coordinate,STARLINK-1184 - Z-Coordinate,STARLINK-3736 - Z-Coordinate,STARLINK-30287 - Z-Coordinate,STARLINK-30518 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-31678 - Z-Coordinate,STARLINK-31211 - Z-Coordinate,STARLINK-3765 - Z-Coordinate,STARLINK-3715 - Z-Coordinate,STARLINK-30371 - Z-Coordinate,STARLINK-4061 - Z-Coordinate,STARLINK-2449 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-6325 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-4541 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-30825 - Z-Coordinate,STARLINK-31973 - Z-Coordinate,STARLINK-5045 - Z-Coordinate,STARLINK-30081 - Z-Coordinate,STARLINK-1631 - Z-Coordinate,STARLINK-30598 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-30960 - Z-Coordinate,STARLINK-5763 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-30073 - Z-Coordinate,STARLINK-2222 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-31606 - Z-Coordinate,STARLINK-3670 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-11116 [DTC] - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-3049 - Z-Coordinate,STARLINK-5794 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-31439 - Z-Coordinate,STARLINK-2234 - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-4656 - Z-Coordinate,STARLINK-3938 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-5439 - Z-Coordinate,STARLINK-3761 - Z-Coordinate,STARLINK-31504 - Z-Coordinate,STARLINK-6237 - Z-Coordinate,STARLINK-31477 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-2223 - Z-Coordinate,STARLINK-2263 - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-31972 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-2062 - Z-Coordinate,STARLINK-6120 - Z-Coordinate,STARLINK-30840 - Z-Coordinate,STARLINK-1394 - Z-Coordinate,STARLINK-5288 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-30374 - Z-Coordinate,STARLINK-30796 - Z-Coordinate,STARLINK-2309 - Z-Coordinate,STARLINK-30540 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-1502 - Z-Coordinate,STARLINK-30131 - Z-Coordinate,STARLINK-32145 - Z-Coordinate,STARLINK-5746 - Z-Coordinate,STARLINK-5340 - Z-Coordinate,STARLINK-1583 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-30265 - Z-Coordinate,STARLINK-4334 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,444.9643,4352.0117,-5081.9675,-5505.3911,1661.5726,2694.4228,5314.4039,-4661.1634,-5692.3197,6548.6968,5795.9289,-5042.1017,6483.0054,0.0000,5298.3521,-3997.7930,-481.4122,4691.8994,3316.5168,-4170.7367,-837.5914,3666.2321,4209.0531,-114.4488,0.0000,6323.2649,-1897.7840,3068.5198,-5741.6111,-2451.6982,3834.6184,-5003.3275,6709.2763,2190.7991,-4320.5418,6524.9683,-4465.7154,-5413.6149,-6310.6209,-279.7489,-3082.6071,-2442.7592,2062.6190,4033.7251,-2899.6340,6899.0076,-3376.4870,2485.5386,-5130.5958,5490.7598,1822.4376,-3596.1033,-2671.7511,2838.5772,238.3769,-3529.5631,4454.0904,-3971.1139,5074.0005,-3954.3990,1961.9502,-4103.7537,-5908.8795,989.6847,-2579.8979,-588.8400,5833.0423,-389.4319,551.9805,-1349.0176,5072.6571,-4498.2508,-3909.5600,-4034.2016,4237.2971,1636.8479,-6531.8028,3069.0752,2645.6057,-2684.2822,5311.8743,3299.6192,-2937.7337,-1568.6470,4073.3062,-4474.8683,-6267.0711,-5699.2646,-1626.0013,-1957.0860,-1033.4462,-6053.9939,2266.8690,-920.6944,-5778.5653,2320.6036,5499.3977,-4482.9012,6021.7019,-6196.2995,-303979.0285,-326054.8286,-310508.0262,-309721.5554,-316661.2121,-314768.5169,-318457.0502,-315644.4507,-81851676.8597,-81875180.8025,-81820652.3381,-81836657.0075,-315320.9727,-81832089.3010,-6411.9779,3757.2710,593.7581,-3836.7238,4923.0575,6317.4033,3386.5307,-2666.9620,-3747.1724,-1219.3168,1062.9061,-2068.2567,1201.5026,0.0000,2113.3082,-1443.3498,5340.3542,1953.9356,-5124.8095,573.6846,-5336.4782,-1998.1370,3796.3861,6838.3613,0.0000,1790.9713,4969.5346,3974.5288,-3299.0674,-6259.3900,-2848.8661,3835.3995,-721.4672,922.5690,1263.6517,-1400.6679,4888.6311,3556.9690,-1815.7049,-4193.7336,-5001.1476,-5290.8646,5081.9853,3137.4208,5376.3884,408.4629,5138.5562,-2763.7107,-406.8902,-3886.1289,-3721.1768,-3469.3951,3147.9604,-6302.8765,4066.5878,5656.9131,-4168.8887,1264.2856,-4480.1831,-3186.6723,6533.2880,408.6338,2821.1367,-4037.9838,4563.5441,5336.7213,-2292.6173,-6877.8565,4141.2674,6433.6533,88.0242,-2267.1106,-3881.5849,-1349.3739,5068.6867,5277.3585,-103.9115,-5220.7002,5593.9675,4608.1388,3914.1918,5990.2679,-5919.5788,-3867.7500,3419.5253,2401.1616,-1004.5814,3884.5710,-5441.8605,5980.9244,5806.9865,1715.9372,6153.4120,5882.5275,-3355.4967,-3712.2075,4178.5866,-2380.1200,-3159.2128,3091.7287,-222371.0038,-206556.7186,-210318.9842,-212519.0212,-207381.6320,-209115.5112,-216585.5914,-215828.9352,-108876304.2175,-108865087.2244,-108882920.2068,-108864373.0289,-214128.1779,-108873609.5859,2275.5812,3870.0391,-4695.0802,-1642.9844,4420.6034,755.3021,2785.0218,-4255.3761,618.2380,-1842.3247,3741.3599,-4283.1015,-2031.7964,0.0000,3918.4771,-5418.7683,4378.3619,4699.3836,2979.0485,-5382.6979,4313.3772,-5432.3315,3976.9657,83.8224,0.0000,-1815.6188,4335.4880,4745.6914,1962.2952,1619.7238,4984.1070,-2830.4996,1555.9756,6526.2258,-5251.9906,-1793.1692,-1931.9635,-2234.9878,1877.5729,5451.9013,-3676.9559,-3314.6109,4236.0739,4671.2825,3288.5224,409.0932,-3102.9114,-5880.0546,-4657.8372,-1595.6730,-5444.8377,4652.9362,5492.0749,583.1196,5335.1095,-1864.7800,-3246.5015,-5520.8909,-1510.2756,-4726.0232,-19.8932,5387.7230,-2178.2655,5518.3528,4487.6249,4170.3666,2910.7308,-522.7213,5492.6319,1774.2952,4724.6467,-4605.3697,-4069.2009,-5440.7218,954.5050,-4102.6576,-1942.1141,-3438.4467,-3020.6834,-4443.2832,-2120.5900,1038.3027,2142.7086,-5497.9337,-4446.5214,-4719.1858,-2718.2851,-697.1030,-4057.6899,2844.4575,-3625.9557,-2898.3000,-1915.3026,3543.0765,1832.5786,-5219.3026,61.3555,-4725.7217,1410.2603,385.1168,-25177.6376,-30541.7357,-29025.8629,-24513.7497,-23657.9060,-33970.3458,-36394.5356,-29131.1055,26289209.0233,26264924.9040,26282117.5525,26292819.7894,-28792.0536,26284066.3514,
300.000,-824.2169,5799.5939,-4793.0827,-6277.8941,3408.2566,3595.4182,5496.2779,-4469.5562,-6201.5005,6454.7199,6445.3078,-6023.2781,6892.8309,0.0000,5206.7114,-4905.5387,1584.6793,5182.6707,2403.3996,-3299.1128,-2507.4315,2781.9105,4854.5378,1096.3014,0.0000,6803.5637,-111.0519,4822.5059,-5657.5428,-3889.4376,3225.0091,-4496.2177,6553.2585,2969.2316,-2939.7992,5493.4955,-2976.0793,-3952.1517,-6813.6485,-2359.6443,-4779.3186,-3303.4439,3592.0714,4995.2490,-949.8839,6560.0081,-1633.4824,2362.1703,-5312.9114,4166.0195,-64.9909,-4949.7747,-1011.5483,1393.0615,2369.7683,-1822.5708,2712.8017,-3337.1867,3569.6423,-5071.2149,3301.9981,-3444.8244,-5560.4526,-1088.6708,-558.3731,1335.7075,5717.5607,-1573.3741,2666.8958,343.9310,4927.0403,-5068.2627,-5467.5950,-4167.2705,4793.6126,3552.3360,-5812.6686,1107.2162,3456.0565,-1051.6253,6339.7955,4327.0828,-3659.5159,-3416.4046,5513.4233,-3344.3050,-5514.9773,-4705.1906,-3207.4465,-818.5561,285.0050,-5847.4692,3500.5508,985.9990,-6612.5655,840.3062,6145.2770,-5245.1324,6306.1198,-5308.0810,-299072.8155,-321459.1829,-305842.2829,-305171.1272,-312088.1658,-310216.4271,-313804.0085,-310882.7402,-79449133.3942,-79472647.9287,-79417724.9025,-79434645.7930,-310727.4616,-79429496.2630,-6751.2546,2578.3957,2679.6928,-2874.9082,3646.8898,5345.8611,1518.4393,-679.2897,-2635.8487,-2464.4860,-642.6355,-359.0385,1.4006,0.0000,53.4337,445.1780,4815.8693,-144.0683,-6221.0481,2582.7693,-5721.8771,-3921.5248,1829.1402,6530.6362,0.0000,302.3127,5890.6288,3430.4421,-1784.3959,-5718.6307,-4664.8202,5119.8645,-2244.0627,-1117.6935,2920.6850,-2466.2110,5140.6444,4155.1162,-330.7385,-3529.8190,-4337.9028,-3662.0207,3629.1845,1206.4660,5431.3678,-1110.8895,5029.8457,-4597.2096,1675.0839,-4480.8969,-4716.4987,-1795.5007,4510.4108,-6729.3355,3478.4359,5882.2700,-4466.8551,3299.0562,-5206.5877,-1355.5460,5764.5542,2505.2683,4062.2305,-4539.1201,4393.6296,5814.2145,-3684.3332,-6599.8322,3941.0864,6053.3936,-2042.5748,-170.3296,-2729.1716,823.8092,3787.7766,4989.6059,1499.1626,-5359.9486,4065.7750,5788.6011,2721.5379,5343.9218,-5908.7664,-2725.4476,2004.7203,4203.6433,479.2034,5017.4048,-4112.5474,6762.1725,6595.7333,3379.2467,5863.3800,5291.0431,-2049.9094,-5118.6803,2793.9430,-376.2683,-2795.3819,4314.4065,-228736.6816,-213416.5376,-217037.1985,-219195.9502,-213990.9421,-215713.1623,-223171.2348,-222327.7854,-110636414.3233,-110626047.5949,-110642560.1481,-110624523.7997,-220758.2878,-110633636.6999,513.2881,2788.7255,-4249.7866,158.4261,4649.7340,2490.5772,3863.5889,-5149.2532,-1204.0605,-52.0450,2606.9595,-3409.7517,-252.8221,0.0000,4557.1128,-4812.5209,4713.0647,4587.0012,1300.5945,-5398.8124,2965.2522,-4880.7240,4584.9167,-1720.5610,0.0000,-299.1148,3521.0286,3569.4781,3532.3546,99.0286,3940.5620,-1141.4294,32.3010,6179.6801,-5538.2668,-3392.4765,-3507.9905,-3753.4525,368.2179,5418.9437,-2522.2303,-4542.3617,4684.4604,4640.1254,4207.9987,1907.1390,-4413.2597,-4654.3702,-4140.5896,-3222.2015,-4956.4986,4348.2408,5084.9621,-960.7057,5229.2775,-3166.3019,-4522.8162,-5081.4625,-2874.3009,-4535.1648,-1554.7653,5281.6549,-415.3003,5095.5002,5290.3413,3263.4564,1234.1557,1290.8969,4999.5434,3094.2239,4429.9535,-4567.4781,-3091.7995,-5445.1598,2683.1410,-3136.6126,-3228.5006,-4306.2863,-4353.4530,-3682.4390,-644.0053,-773.9039,47.7989,-5342.7558,-3692.1294,-4381.7208,-4128.3802,848.7101,-4638.9815,1153.5063,-2081.4053,-1538.4479,-121.7281,4361.4281,328.9125,-4415.1468,-1469.1942,-4520.6332,-830.8514,-1154.9852,-25303.7447,-30688.3311,-29066.6988,-24806.7168,-23691.6318,-33897.2920,-36669.9010,-29737.4690,26288026.4162,26263812.1679,26281716.0881,26291640.6498,-28934.0274,26283122.4937,
600.000,-2001.8522,6687.2555,-4083.5011,-6423.3744,4838.8448,4164.3828,5168.5972,-3876.4476,-6080.3509,5716.2007,6496.7872,-6439.0750,6610.5654,0.0000,4650.1787,-5363.5120,3514.2104,5212.4937,1252.4276,-2145.3182,-3903.8882,1667.7717,5072.9456,2213.9799,0.0000,6588.4228,1659.9098,6089.9966,-5036.0484,-4946.4102,2338.2695,-3550.7838,5760.1473,3521.3715,-1312.6562,3915.2156,-1166.0951,-2074.1744,-6624.8836,-4219.7764,-6005.0430,-3857.4762,4810.7073,5511.4942,1108.8127,5584.5568,301.1635,2060.5561,-5020.6097,2412.2558,-1911.2471,-5830.5754,708.2155,-195.7890,4257.4298,80.9177,685.3968,-2429.1518,1707.8019,-5733.4414,4320.3035,-2483.1557,-4657.0713,-3037.2707,1538.9888,3101.5861,5041.3403,-2614.6931,4511.4498,2028.1871,4347.6704,-5166.7633,-6478.8974,-3946.9454,4845.4354,5104.7250,-4511.3771,-974.8471,3968.3468,652.4256,6750.1029,4931.6472,-4008.5546,-4952.1481,6433.2366,-1929.1558,-4235.4277,-3249.2064,-4521.6067,388.5580,1552.6331,-5082.8102,4370.7549,2824.2491,-6803.9275,-683.4229,6197.5894,-5539.4180,5901.7448,-3900.8740,-294035.0480,-316717.1326,-301040.1576,-300483.3464,-307376.2658,-305526.5784,-309012.9241,-305977.9803,-77008748.6125,-77032255.2268,-76976984.9523,-76994784.6372,-305994.5074,-76989065.0697,-6390.1420,1176.5852,4504.3894,-1623.8880,2034.3814,3831.9347,-517.2201,1400.1325,-1241.7637,-3463.0090,-2265.9687,1357.7362,-1196.0371,0.0000,-2026.3333,2255.6134,3865.7251,-2215.3283,-6659.8612,4350.5535,-5561.7719,-5457.8874,-314.0207,5551.4427,0.0000,-1214.3437,6244.9815,2584.7825,-62.4317,-4619.8349,-6012.5131,5885.8511,-3548.1055,-3011.2476,4332.0250,-3324.5321,4910.7708,4369.8113,1184.1334,-2570.2369,-3276.9317,-1635.4909,1851.0484,-820.6142,4998.4676,-2540.2968,4457.5407,-5957.0308,3582.2625,-4663.3550,-5273.4882,28.7934,5456.0089,-6508.2345,2572.5038,5559.4662,-4369.0494,5015.3877,-5454.2198,580.1677,4404.3395,4354.4023,4892.1507,-4642.5555,3841.5365,5718.1639,-4698.1338,-5660.5437,3404.1933,5067.8202,-3972.3813,1930.7319,-1332.2820,2910.5913,2069.7134,4235.7872,2978.9488,-5026.4772,2126.4301,6429.4733,1270.4217,4161.5442,-5297.5343,-1364.6143,428.6177,5615.6500,1956.0325,5669.6198,-2419.0621,6867.9224,6736.5863,4703.4435,4967.1300,4218.8017,-548.4797,-6018.6348,1124.2897,1644.3226,-2138.7350,5129.2791,-234992.9962,-220175.4967,-223659.0888,-225777.4561,-220503.9728,-222217.9481,-229655.2877,-228597.3903,-112343519.2872,-112333999.4426,-112349172.4456,-112331702.3790,-227289.8624,-112340656.4986,-1306.7408,1408.9526,-3352.4654,1942.6450,4357.8387,3956.3187,4521.0219,-5474.1692,-2892.4633,1743.8354,1199.3507,-2171.4060,1553.6168,0.0000,4706.1871,-3682.0498,4542.1272,3982.4938,-525.7610,-4813.7999,1297.4496,-3789.3782,4701.1540,-3333.3635,0.0000,1251.0608,2318.6233,2008.0133,4720.0175,-1432.3687,2470.8704,671.1193,-1494.8630,5178.4760,-5229.7278,-4625.6449,-4703.3192,-4856.7070,-1182.3665,4795.6578,-1097.2124,-5234.9649,4631.8256,4111.4448,4678.4173,3199.9733,-5242.9592,-2936.4000,-3182.3661,-4501.4307,-3917.9259,3557.5815,4120.6999,-2401.9187,4509.3790,-4127.9027,-5311.5475,-4095.8729,-3931.2436,-3860.7076,-2915.0358,4575.0140,1392.7737,4123.4858,5520.4082,1986.7909,-575.7540,2964.6728,3965.6687,4064.6013,3662.0980,-4018.3963,-1771.3872,-4861.9690,4090.5653,-1827.5439,-4151.6384,-4720.0763,-5211.8014,-2529.1909,901.6455,-2502.7773,-2052.2395,-4610.0246,-2542.7793,-3575.9570,-5092.1101,2303.5155,-4734.6209,-662.3066,-313.0471,-13.4375,1685.4482,4712.7093,-1210.0361,-3114.0846,-2840.7886,-3832.9925,-2983.6059,-2571.6356,-25430.3494,-30834.5645,-29107.2630,-25104.7627,-23728.8910,-33818.0891,-36940.0053,-30280.4243,26286841.7417,26262700.2598,26281316.4318,26290448.3123,-29075.9820,26282178.7858,
