sl_20_5400_20260411 Coordinates.csv
2026/04/11 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:24 2024,
Start: 2026/04/11 07:47:00.00, Stop: 2026/04/11 09:17:00.00,
TIME_UNITS,STARLINK-32233 - X-Coordinate,STARLINK-3989 - X-Coordinate,STARLINK-4082 - X-Coordinate,STARLINK-3080 - X-Coordinate,STARLINK-31400 - X-Coordinate,STARLINK-4433 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-5326 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-5933 - X-Coordinate,STARLINK-1572 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-4499 - X-Coordinate,STARLINK-5384 - X-Coordinate,STARLINK-4400 - X-Coordinate,STARLINK-6126 - X-Coordinate,STARLINK-3612 - X-Coordinate,STARLINK-5443 - X-Coordinate,STARLINK-3446 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32233 - Y-Coordinate,STARLINK-3989 - Y-Coordinate,STARLINK-4082 - Y-Coordinate,STARLINK-3080 - Y-Coordinate,STARLINK-31400 - Y-Coordinate,STARLINK-4433 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-5326 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-5933 - Y-Coordinate,STARLINK-1572 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-4499 - Y-Coordinate,STARLINK-5384 - Y-Coordinate,STARLINK-4400 - Y-Coordinate,STARLINK-6126 - Y-Coordinate,STARLINK-3612 - Y-Coordinate,STARLINK-5443 - Y-Coordinate,STARLINK-3446 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32233 - Z-Coordinate,STARLINK-3989 - Z-Coordinate,STARLINK-4082 - Z-Coordinate,STARLINK-3080 - Z-Coordinate,STARLINK-31400 - Z-Coordinate,STARLINK-4433 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-5326 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-5933 - Z-Coordinate,STARLINK-1572 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-4499 - Z-Coordinate,STARLINK-5384 - Z-Coordinate,STARLINK-4400 - Z-Coordinate,STARLINK-6126 - Z-Coordinate,STARLINK-3612 - Z-Coordinate,STARLINK-5443 - Z-Coordinate,STARLINK-3446 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4774.0182,1228.1774,-5377.9581,-2790.2266,-2485.3207,377.4781,5756.0632,5286.5175,6238.1528,2932.6983,-4861.1123,-1426.9182,-4760.1448,1964.3290,5828.5049,739.6918,5869.7649,4802.0350,3288.3797,4935.8179,-366731.4349,-364518.7071,-367425.5375,-364620.0845,-368046.2042,-366723.7577,-358650.8526,-362216.0535,-240241945.0867,-240249324.4866,-240251891.5322,-240248743.7614,-361856.1908,-240250747.0122,-1058.1773,4009.0190,4049.2564,3863.0809,-4386.0301,-6582.2305,3829.5372,4309.6276,1368.9248,-3938.0279,3110.1471,3907.2531,-1368.9899,3739.9867,3004.7066,3317.4921,-3130.7903,-8.6602,5461.1415,1083.2837,-47916.9597,-74915.9289,-56243.0007,-53678.1983,-61524.6397,-58817.0049,-61353.5616,-59068.4274,241845836.5612,241780928.9996,241813214.4703,241835542.3058,-58669.3078,241828501.9513,4852.4072,-5548.3685,-1574.0758,5051.2233,4579.3248,2132.3979,217.2601,-1346.8842,2647.4068,4564.8585,3866.1813,5469.0807,-4801.7740,5453.2509,2235.2487,6028.7747,-1961.3229,-4974.3358,-2684.4060,-4721.5931,-147738.2653,-149694.3911,-149465.1364,-143525.9549,-143810.4698,-154400.7440,-155734.9000,-146833.7673,-2662579.2524,-2669610.3748,-2687338.3057,-2669146.4522,-148557.1227,-2668857.6262,
300.000,3337.4121,3266.3992,-4692.7939,-2684.3196,-4105.4427,751.3428,6084.5712,5726.9245,5578.5142,829.9216,-5157.8794,721.2150,-5843.2746,3905.6458,6682.0539,404.3541,4487.9877,5395.9775,3931.0061,5928.5393,-365699.4181,-362928.7744,-366090.0058,-363272.3756,-366762.9712,-365468.0615,-357397.8836,-360463.5453,-245463676.6335,-245469956.1332,-245473011.2966,-245471010.8078,-360556.7888,-245472392.4071,-2594.1280,3413.2950,5069.3564,5395.4789,-2931.2408,-5514.3451,2609.6192,3859.3200,-139.6307,-4086.4559,4219.3765,4282.1284,142.9356,2931.7697,1665.8086,5113.2676,-4177.7270,-1819.9708,3940.7973,-447.8075,-55828.5803,-82500.3375,-63758.0065,-61326.4793,-69180.9042,-66490.0078,-68922.7143,-66910.2835,236542589.8462,236477724.8308,236510266.3688,236532522.2523,-66297.3852,236525294.1406,5438.6246,-5102.4315,229.6366,3456.1598,4576.1672,4122.8164,1996.4447,776.8821,4078.2516,5247.9501,1971.5738,5325.8561,-3662.6610,4873.5913,771.9357,4650.6779,-3243.8615,-3919.9309,-4107.2219,-3531.3750,-147685.3629,-149614.8241,-149280.3317,-143571.2859,-143592.1217,-154111.5111,-155794.0239,-146760.7453,-2655868.5593,-2663325.2170,-2680983.1466,-2661996.1506,-148465.3812,-2662370.4381,
600.000,1602.9283,4993.5266,-3537.4886,-2349.8819,-5335.9376,985.3736,5820.6451,5590.9835,4387.9469,-1372.0048,-4948.9007,2782.6586,-6361.5258,5467.4161,6885.8187,-40.3307,2667.8609,5486.9444,4228.9645,6352.0814,-364495.0300,-361180.9941,-364590.6908,-361761.4114,-365316.0591,-364046.7445,-355987.5029,-358549.0281,-250568373.0199,-250573554.2133,-250577109.8245,-250576263.5063,-359096.5875,-250577004.6457,-3919.2829,2541.3844,5585.5251,6367.9880,-1211.0345,-3846.2010,1111.5154,3008.1017,-1673.7334,-3850.3672,4881.2653,4283.2839,1604.3617,1884.8433,172.5959,6347.5175,-4851.6890,-3421.4106,2019.9594,-1899.9376,-63720.8453,-90049.5511,-71246.3014,-68946.7602,-76808.3613,-74136.0227,-76464.5906,-74658.8856,231126619.9799,231061824.0768,231094618.1603,231116688.6512,-73896.7775,231109366.4482,5433.3486,-4116.6917,2008.5035,1493.7388,4057.7591,5671.3564,3560.2397,2817.9930,5069.2586,5312.1194,-132.6340,4599.2532,-2126.0060,3766.0421,-774.1880,2773.9519,-4179.9986,-2443.0083,-5088.1998,-1960.6601,-147632.5880,-149535.0546,-149093.8875,-143621.6776,-143377.3125,-153816.2511,-155847.6061,-146812.8669,-2649160.8493,-2657040.0684,-2674622.7963,-2654849.4690,-148373.5519,-2655883.2933,
900.000,-254.2121,6237.7086,-2013.0707,-1795.6710,-6046.9524,1032.5263,5001.9969,4908.9195,2792.2619,-3431.3630,-4236.0088,4549.5863,-6252.7467,6489.7732,6422.5122,-519.4940,585.2432,5051.7346,4164.3762,6153.6950,-363118.4953,-359276.1683,-362928.1926,-360087.6742,-363706.2501,-362460.0775,-354420.1884,-356508.8788,-255553601.4299,-255557686.6198,-255561755.1929,-255562059.0605,-357476.2181,-255562151.0508,-4899.7683,1467.0862,5560.5502,6687.7662,602.1292,-1762.8278,-529.3377,1821.1629,-3089.6738,-3256.4808,5048.4301,3902.0865,2883.5280,691.6167,-1344.6953,6885.4239,-5097.1842,-4663.4382,-111.3315,-3143.4386,-71590.0175,-97560.2679,-78704.5228,-76535.7983,-84403.5604,-81751.4015,-83976.0221,-82301.3237,225600509.1799,225535808.8788,225568851.5333,225590623.9462,-81464.0951,225583301.0022,4837.2374,-2694.7403,3570.1958,-627.4779,3082.4050,6612.5329,4740.0835,4559.2788,5513.9136,4749.8124,-2222.8009,3368.6862,-358.2140,2250.3699,-2237.3568,599.6813,-4670.3157,-702.3279,-5522.5026,-178.3545,-147579.9379,-149455.0795,-148905.9842,-143677.2389,-143166.0152,-153514.8821,-155895.7157,-146978.2270,-2642456.2222,-2650754.9220,-2668257.1640,-2647712.4908,-148281.6349,-2649396.1917,
1200.000,-2050.8087,6873.7146,-259.9652,-1051.2643,-6158.9791,874.7306,3719.5539,3765.3722,954.2163,-5121.1060,-3073.6009,5845.6917,-5517.3895,6866.6430,5340.3874,-950.4233,-1558.3663,4118.1097,3748.9665,5342.3942,-361570.1139,-357215.1684,-361103.1860,-358251.7035,-361934.3904,-360708.3856,-352696.4869,-354376.8064,-260416986.0085,-260419978.2029,-260424572.4211,-260426011.9121,-355696.3834,-260425455.9022,-5430.9226,279.2915,5010.4084,6330.7098,2329.9192,505.4880,-2159.5299,401.9094,-4250.2051,-2362.9929,4725.0197,3163.0833,3869.3302,-545.4489,-2752.8780,6670.4062,-4895.7165,-5434.6134,-2241.2580,-4071.6466,-79432.3588,-105029.2041,-86129.3180,-84090.3829,-91963.0674,-89332.4858,-91453.8396,-89831.5451,219966892.1574,219902313.8510,219935600.6346,219956964.8107,-88995.9624,219949732.4182,3714.9869,-986.7403,4746.0016,-2682.1165,1759.8624,6846.0330,5409.0760,5815.6298,5364.5503,3627.0993,-4077.3365,1768.8312,1448.5497,490.7484,-3461.0299,-1638.9225,-4662.9053,1114.2622,-5363.8036,1623.1980,-147527.4094,-149374.8958,-148716.8044,-143738.0832,-142958.2037,-153207.3216,-155938.4190,-147237.3404,-2635754.7765,-2644469.7707,-2661886.1580,-2640590.7881,-148189.6302,-2642909.1334,
1500.000,-3613.7702,6836.2137,1555.1749,-166.7484,-5652.0942,526.1403,2106.9065,2288.6146,-943.2839,-6254.0964,-1564.5148,6544.1977,-4220.0020,6557.2737,3747.7690,-1255.0811,-3555.2295,2764.0296,3022.1799,3989.5488,-359850.2610,-354998.9349,-359116.4203,-356254.0942,-360001.3906,-358792.0460,-350817.0145,-352181.6158,-265156208.9939,-265158111.9017,-265163244.6023,-265165795.1466,-353757.8573,-265164601.5690,-5448.7017,-924.8706,4000.8746,5342.9527,3805.7058,2708.9990,-3622.0838,-1117.1161,-5037.7605,-1254.1730,3963.6798,2123.2995,4480.9409,-1722.3444,-3927.3568,5730.3622,-4266.7847,-5671.8461,-4157.0659,-4610.0161,-87244.1308,-112453.0954,-93517.3455,-91607.3394,-99483.4657,-96875.6071,-98894.8760,-97250.1591,214228454.8609,214164024.8248,214197550.8137,214218400.6758,-96489.0188,214211346.5434,2188.5046,826.1451,5409.1737,-4452.5539,239.0873,6346.9482,5495.4467,6453.7558,4637.2562,2076.1799,-5500.6108,-24.9656,3097.4839,-1322.0793,-4314.7100,-3702.2150,-4158.6061,2810.2722,-4628.9401,3249.2444,-147474.9987,-149294.5002,-148526.5333,-143804.3280,-142753.8527,-152893.4877,-155975.7791,-147564.5957,-2629056.6090,-2638184.6075,-2655509.6855,-2633489.2928,-148097.5378,-2636422.1184,
1800.000,-4796.9473,6127.1059,3255.4847,789.9390,-4569.2102,31.8935,326.0867,635.7298,-2715.3863,-6704.4066,149.4564,6580.6772,-2483.6624,5590.8442,1801.6949,-1372.0736,-5211.2756,1111.4240,2047.5788,2222.6431,-357959.3862,-352628.4772,-356968.7194,-354095.4951,-357908.2258,-356711.4850,-348782.4561,-349945.3217,-269769011.8228,-269769829.8483,-269775514.0068,-269779141.8078,-351661.4845,-269777329.6139,-4937.6642,-2047.6074,2639.3359,3834.4434,4890.7398,4605.9977,-4771.5205,-2586.7304,-5366.4212,-32.8714,2857.4420,868.4889,4674.1525,-2741.9775,-4762.8385,4173.6047,-3266.0073,-5365.4146,-5666.0662,-4721.7738,-95021.5967,-119828.6985,-100865.2768,-99083.5338,-106961.3586,-104377.0859,-106295.9675,-104563.8066,208387933.1953,208323677.5678,208357437.3423,208377672.1860,-103939.9209,208370879.1760,423.8416,2551.0873,5488.4109,-5752.2732,-1308.6272,5168.2947,4989.9988,6406.0371,3410.1895,280.0617,-6343.4139,-1816.0544,4408.9930,-2991.7930,-4707.6744,-5370.4129,-3210.8957,4202.2195,-3396.2639,4524.0731,-147422.7017,-149213.8894,-148335.3578,-143876.0952,-142552.9381,-152573.2998,-156007.8562,-147929.9066,-2622361.8153,-2631899.4254,-2649127.6529,-2626412.2190,-148005.3577,-2629935.1467,
2100.000,-5495.0202,4815.7088,4671.1341,1737.8026,-3012.6501,-537.5160,-1448.7688,-1024.3217,-4193.3412,-6421.9675,1901.1196,5959.0273,-477.9438,4063.4421,-307.8470,-1266.2494,-6364.9004,-684.9262,907.7386,212.8868,-355898.0136,-350104.8727,-354660.9811,-351776.6066,-355655.9359,-354467.1743,-346593.5651,-347681.6366,-274253196.2064,-274252934.4439,-274259183.1572,-274263846.1178,-349408.1803,-274261441.8695,-3934.3218,-2998.1211,1063.0787,1965.8666,5487.1915,5989.4528,-5488.3198,-3855.7867,-5191.5455,1188.6324,1528.0631,-493.5747,4443.8489,-3521.7906,-5182.3720,2175.3623,-1980.5269,-4558.2443,-6615.1103,-4409.6211,-102761.0220,-127152.7926,-108169.7982,-106515.8777,-114393.3698,-111833.2303,-113653.9564,-111784.1674,202448111.7176,202384056.4801,202418044.1107,202437569.6128,-111345.3436,202431114.7607,-1386.9549,4004.4918,4975.2683,-6445.1938,-2709.1819,3435.7278,3947.0281,5677.4070,1815.4146,-1549.1491,-6517.8957,-3408.3982,5240.4802,-4338.0726,-4598.2936,-6467.0282,-1920.4589,5139.7560,-1797.7488,5310.1952,-147370.5137,-149133.0599,-148143.4664,-143953.5101,-142355.4368,-152246.6804,-156034.7077,-148300.5195,-2615670.4894,-2625614.2175,-2642739.9656,-2619363.0353,-147913.0901,-2623448.2183,
2400.000,-5652.8638,3031.6611,5656.2923,2589.3061,-1134.2881,-1095.7005,-3048.4192,-2528.0188,-5240.7807,-5438.3535,3514.0387,4749.8896,1598.0689,2127.9022,-2376.4073,-934.6202,-6902.9936,-2452.1101,-302.1973,-1841.7694,-353666.7411,-347429.2668,-352194.1777,-349298.1788,-353245.6254,-352059.6274,-344251.1635,-345394.8740,-278606625.1783,-278605289.4059,-278612115.8746,-278617764.6030,-346998.9299,-278614801.4862,-2525.0786,-3699.6223,-574.6118,-69.0085,5546.6337,6710.1869,-5691.5454,-4786.7803,-4515.8871,2298.6599,112.5191,-1842.1687,3822.6565,-3999.8470,-5144.1517,-42.7939,-521.8858,-3339.8526,-6906.6690,-3713.6410,-110458.6760,-134422.1806,-115427.6117,-113901.3340,-121776.1455,-119240.3354,-120965.6924,-118926.6642,196411822.3092,196347993.2665,196382202.3011,196400931.2497,-118701.9814,196394885.0618,-3047.0739,5031.8717,3924.9982,-6459.1621,-3805.4421,1334.6228,2478.6765,4344.9030,24.8426,-3195.7456,-6005.9969,-4628.2832,5501.7593,-5216.0812,-3998.2193,-6876.8308,-424.7928,5521.8642,-5.2867,5523.0467,-147318.4295,-149052.0082,-147951.0489,-144036.7012,-142161.3267,-151913.5566,-156056.3882,-148642.9598,-2608982.7236,-2619328.9768,-2636346.5278,-2612344.4787,-147820.7350,-2616961.3333,
