sl_100_5400_20260830 Coordinates.csv
2026/08/30 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:50 2024,
Start: 2026/08/30 07:47:00.00, Stop: 2026/08/30 09:17:00.00,
TIME_UNITS,STARLINK-32267 - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-4502 - X-Coordinate,STARLINK-31829 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-3218 - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-30265 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-30584 - X-Coordinate,STARLINK-3560 - X-Coordinate,STARLINK-30930 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-30539 - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-3399 - X-Coordinate,STARLINK-4663 - X-Coordinate,STARLINK-3177 - X-Coordinate,STARLINK-5312 - X-Coordinate,STARLINK-5193 - X-Coordinate,STARLINK-5090 - X-Coordinate,STARLINK-31971 - X-Coordinate,STARLINK-5014 - X-Coordinate,STARLINK-3525 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-5064 - X-Coordinate,STARLINK-1845 - X-Coordinate,STARLINK-4488 - X-Coordinate,STARLINK-2748 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-5636 - X-Coordinate,STARLINK-31165 - X-Coordinate,STARLINK-31700 - X-Coordinate,STARLINK-1725 - X-Coordinate,STARLINK-31762 - X-Coordinate,STARLINK-5266 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-4319 - X-Coordinate,STARLINK-30540 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-5550 - X-Coordinate,STARLINK-2028 - X-Coordinate,STARLINK-3970 - X-Coordinate,STARLINK-2094 - X-Coordinate,STARLINK-4605 - X-Coordinate,STARLINK-31110 - X-Coordinate,STARLINK-4327 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-6206 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-31020 - X-Coordinate,STARLINK-5288 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-3537 - X-Coordinate,STARLINK-5857 - X-Coordinate,STARLINK-30519 - X-Coordinate,STARLINK-3268 - X-Coordinate,STARLINK-31263 - X-Coordinate,STARLINK-1493 - X-Coordinate,STARLINK-32289 - X-Coordinate,STARLINK-5176 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-2706 - X-Coordinate,STARLINK-1601 - X-Coordinate,STARLINK-6154 - X-Coordinate,STARLINK-1789 - X-Coordinate,STARLINK-3998 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-1289 - X-Coordinate,STARLINK-30402 - X-Coordinate,STARLINK-3130 - X-Coordinate,STARLINK-5599 - X-Coordinate,STARLINK-4465 - X-Coordinate,STARLINK-31659 - X-Coordinate,STARLINK-31375 - X-Coordinate,STARLINK-5345 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-30567 - X-Coordinate,STARLINK-6240 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-30192 - X-Coordinate,STARLINK-2106 - X-Coordinate,STARLINK-31654 - X-Coordinate,STARLINK-1273 - X-Coordinate,STARLINK-3257 - X-Coordinate,STARLINK-31005 - X-Coordinate,STARLINK-1643 - X-Coordinate,STARLINK-4305 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-5317 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-5538 - X-Coordinate,STARLINK-31499 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-31330 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-31703 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32267 - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-4502 - Y-Coordinate,STARLINK-31829 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-3218 - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-30265 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-30584 - Y-Coordinate,STARLINK-3560 - Y-Coordinate,STARLINK-30930 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-30539 - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-3399 - Y-Coordinate,STARLINK-4663 - Y-Coordinate,STARLINK-3177 - Y-Coordinate,STARLINK-5312 - Y-Coordinate,STARLINK-5193 - Y-Coordinate,STARLINK-5090 - Y-Coordinate,STARLINK-31971 - Y-Coordinate,STARLINK-5014 - Y-Coordinate,STARLINK-3525 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-5064 - Y-Coordinate,STARLINK-1845 - Y-Coordinate,STARLINK-4488 - Y-Coordinate,STARLINK-2748 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-5636 - Y-Coordinate,STARLINK-31165 - Y-Coordinate,STARLINK-31700 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,STARLINK-31762 - Y-Coordinate,STARLINK-5266 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-4319 - Y-Coordinate,STARLINK-30540 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-5550 - Y-Coordinate,STARLINK-2028 - Y-Coordinate,STARLINK-3970 - Y-Coordinate,STARLINK-2094 - Y-Coordinate,STARLINK-4605 - Y-Coordinate,STARLINK-31110 - Y-Coordinate,STARLINK-4327 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-6206 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-31020 - Y-Coordinate,STARLINK-5288 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-3537 - Y-Coordinate,STARLINK-5857 - Y-Coordinate,STARLINK-30519 - Y-Coordinate,STARLINK-3268 - Y-Coordinate,STARLINK-31263 - Y-Coordinate,STARLINK-1493 - Y-Coordinate,STARLINK-32289 - Y-Coordinate,STARLINK-5176 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-2706 - Y-Coordinate,STARLINK-1601 - Y-Coordinate,STARLINK-6154 - Y-Coordinate,STARLINK-1789 - Y-Coordinate,STARLINK-3998 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-1289 - Y-Coordinate,STARLINK-30402 - Y-Coordinate,STARLINK-3130 - Y-Coordinate,STARLINK-5599 - Y-Coordinate,STARLINK-4465 - Y-Coordinate,STARLINK-31659 - Y-Coordinate,STARLINK-31375 - Y-Coordinate,STARLINK-5345 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-30567 - Y-Coordinate,STARLINK-6240 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-30192 - Y-Coordinate,STARLINK-2106 - Y-Coordinate,STARLINK-31654 - Y-Coordinate,STARLINK-1273 - Y-Coordinate,STARLINK-3257 - Y-Coordinate,STARLINK-31005 - Y-Coordinate,STARLINK-1643 - Y-Coordinate,STARLINK-4305 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-5317 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-5538 - Y-Coordinate,STARLINK-31499 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-31330 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-31703 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32267 - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-4502 - Z-Coordinate,STARLINK-31829 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-3218 - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-30265 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-30584 - Z-Coordinate,STARLINK-3560 - Z-Coordinate,STARLINK-30930 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-30539 - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-3399 - Z-Coordinate,STARLINK-4663 - Z-Coordinate,STARLINK-3177 - Z-Coordinate,STARLINK-5312 - Z-Coordinate,STARLINK-5193 - Z-Coordinate,STARLINK-5090 - Z-Coordinate,STARLINK-31971 - Z-Coordinate,STARLINK-5014 - Z-Coordinate,STARLINK-3525 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-5064 - Z-Coordinate,STARLINK-1845 - Z-Coordinate,STARLINK-4488 - Z-Coordinate,STARLINK-2748 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-5636 - Z-Coordinate,STARLINK-31165 - Z-Coordinate,STARLINK-31700 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,STARLINK-31762 - Z-Coordinate,STARLINK-5266 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-4319 - Z-Coordinate,STARLINK-30540 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-5550 - Z-Coordinate,STARLINK-2028 - Z-Coordinate,STARLINK-3970 - Z-Coordinate,STARLINK-2094 - Z-Coordinate,STARLINK-4605 - Z-Coordinate,STARLINK-31110 - Z-Coordinate,STARLINK-4327 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-6206 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-31020 - Z-Coordinate,STARLINK-5288 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-3537 - Z-Coordinate,STARLINK-5857 - Z-Coordinate,STARLINK-30519 - Z-Coordinate,STARLINK-3268 - Z-Coordinate,STARLINK-31263 - Z-Coordinate,STARLINK-1493 - Z-Coordinate,STARLINK-32289 - Z-Coordinate,STARLINK-5176 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-2706 - Z-Coordinate,STARLINK-1601 - Z-Coordinate,STARLINK-6154 - Z-Coordinate,STARLINK-1789 - Z-Coordinate,STARLINK-3998 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-1289 - Z-Coordinate,STARLINK-30402 - Z-Coordinate,STARLINK-3130 - Z-Coordinate,STARLINK-5599 - Z-Coordinate,STARLINK-4465 - Z-Coordinate,STARLINK-31659 - Z-Coordinate,STARLINK-31375 - Z-Coordinate,STARLINK-5345 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-30567 - Z-Coordinate,STARLINK-6240 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-30192 - Z-Coordinate,STARLINK-2106 - Z-Coordinate,STARLINK-31654 - Z-Coordinate,STARLINK-1273 - Z-Coordinate,STARLINK-3257 - Z-Coordinate,STARLINK-31005 - Z-Coordinate,STARLINK-1643 - Z-Coordinate,STARLINK-4305 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-5317 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-5538 - Z-Coordinate,STARLINK-31499 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-31330 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-31703 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3351.5327,1105.8649,4124.1314,937.8837,1831.5734,4678.3790,3407.4204,-1332.0329,5753.7749,231.4353,-5587.0859,6044.1196,-5069.8004,-401.1077,6377.0764,-3065.9998,4001.1933,2598.2911,814.5730,-5428.8797,-6555.0572,-6290.2842,2777.7065,-5989.6852,6520.0971,5206.1306,703.5066,636.7215,-4136.3965,2104.5378,-2955.4800,-2666.9489,-384.1691,-1443.2479,-2559.2888,-5399.9721,-2048.3615,-3518.0418,-2618.6578,4378.9825,-4468.2429,-5730.6721,1407.2713,-6310.2752,-1918.1078,-2590.1085,-4457.4065,5407.0956,-3878.7540,-4911.0422,-3629.6800,-1168.7107,1316.4623,6809.1809,5496.8356,2056.5534,2899.4688,3233.6454,-4170.9807,111.9962,-5165.0116,4143.3753,6853.0228,516.7722,-4559.7052,-2994.8151,-5533.3346,-4265.5794,-4184.6482,5990.2086,4924.6906,0.0000,-3730.1440,-2575.8580,-4386.2772,-806.8258,-206.1303,0.0000,1055.6729,-3400.1487,-4651.5808,4662.2224,-91.6787,-3657.9714,-5220.8964,-3900.2806,6586.6997,-2034.8969,-5081.0652,4136.2397,4411.9633,-5325.7671,1411.1526,5318.4431,-2337.5443,-1422.5660,-3072.5400,-2682.1609,-6426.0586,0.0000,21718.5250,22801.6812,27067.6741,24046.7635,31889.9752,29295.1187,24758.3980,26331.2791,-252697468.9156,-252707976.9666,-252717281.6742,-252701669.2467,25364.9773,-252712558.7609,-3453.2484,4245.8462,-3290.6508,4299.1789,-6431.2655,3559.5737,2919.9446,-6221.6884,2484.2056,6397.7937,3924.1671,3168.1666,140.5771,-6865.8114,127.4497,4423.4762,-1147.3860,-3220.0218,-2540.0021,1693.2287,-2015.2297,-1535.6132,5453.3092,-1456.0646,-1582.5457,2340.6473,6563.8144,6691.9426,120.9809,-6240.8935,-5003.7926,-4783.6275,-5647.5961,4765.8411,4385.6545,-3520.0410,3345.2818,-4352.8246,-2588.8106,4575.4172,4971.8975,-3774.4186,-4622.7164,-2799.6082,-5530.0568,-3617.3153,-3561.2127,2724.1599,-3443.3975,2768.4176,3716.9811,-5089.3814,-5032.3022,-1391.8509,-750.0272,4345.8846,883.2460,4559.5990,2321.5512,4091.7771,4248.9753,-2806.8813,-828.5904,-6552.1509,5208.7211,-2954.7215,-3724.6018,-605.0914,1252.5587,3397.7862,3354.0837,0.0000,4558.6252,-3278.0373,5365.9827,-966.1964,5275.6857,0.0000,-6671.9898,4394.9432,-2086.1356,5061.1517,-5359.9016,-5857.4479,4082.9397,-3170.7118,-1744.1265,6238.2148,345.2790,84.4959,3357.5366,1377.3735,-4350.1927,466.9983,-2453.9388,5448.6824,4144.2443,3349.9613,2037.2738,0.0000,-378639.9701,-374716.9613,-387082.0966,-386833.2299,-383280.0959,-384248.5312,-377178.5684,-381944.9179,36353989.7695,36351610.4952,36333344.3338,36346813.0610,-381206.5265,36340287.1889,-4845.9575,-5351.9575,-4459.1715,-5281.4662,1603.6924,3632.0238,5283.4236,2744.4119,2882.7050,-2672.6783,-1090.3833,288.1586,4709.4313,840.8577,2651.6703,3746.8673,5516.4370,5529.8754,6409.8518,-3920.2276,932.9580,2268.8589,-3193.8243,-3090.5545,-519.8540,3955.8083,-2162.1707,-1467.2237,5516.7441,-2021.3788,3763.5131,-4243.4771,3924.4920,4596.1446,-4706.5827,-2249.1477,-5726.2486,-4092.9329,5876.7245,2811.3298,1716.9182,-1032.3753,4935.9885,-463.5956,3679.7572,-5294.9860,-3828.3519,3368.4472,4591.1860,4008.2600,-4593.9650,4520.5541,4578.5276,88.6254,-4135.2440,-4946.3853,6254.2190,4024.3291,-5008.9620,5459.4767,1593.5295,-4605.8442,360.6146,2138.2269,236.8867,-5186.0248,1873.8211,-5406.5856,-5373.1302,554.1041,3541.3609,0.0000,3649.8886,-5515.5673,-568.1538,-6856.8777,4309.1942,0.0000,1553.1694,4138.4020,-4686.6093,786.0672,4237.1936,709.0540,1982.3957,4595.9650,-1228.0291,-2210.8917,-4705.8991,5329.0465,-4176.0579,-4203.2671,5215.4100,-4379.4313,-6061.2663,3846.1912,-4640.6800,-5339.8100,-1631.0294,0.0000,26254.6731,26670.3003,24646.1916,29835.7314,30168.0899,19707.1205,17787.4890,26566.9259,110329081.6528,110354746.0905,110344140.8517,110331614.9698,25200.7876,110330466.0024,
300.000,-3924.9309,2894.2068,3617.3713,2743.6049,661.5292,5988.2259,1615.4371,-2981.3360,5362.2114,1863.8778,-4379.6210,6223.8669,-4875.3967,-1889.7234,6745.7416,-1088.5191,3423.3707,825.2401,-1361.2654,-3882.9734,-6874.2558,-5906.0866,4206.8573,-5300.3350,5743.7992,6325.3639,1275.3868,1865.9908,-4000.2030,967.6093,-4684.8169,-4494.6606,-2212.4710,567.5329,-496.7866,-6393.9650,-79.9779,-5181.8820,-747.4094,4999.6940,-3616.1844,-4905.6942,-656.4064,-6589.2806,-2954.2164,-3741.8587,-4951.7301,5850.7982,-4853.1479,-3251.2244,-2213.8306,-3046.4050,-653.7357,6311.0737,5908.6060,3945.4383,2091.1605,4954.5116,-3797.8517,2271.4416,-3789.0369,2229.0206,6272.1808,-723.0145,-3387.7508,-3943.5398,-5814.9743,-4825.6191,-2898.7380,6158.6594,5206.4758,0.0000,-2553.8291,-4022.2889,-3792.7146,-382.7503,1381.4535,0.0000,-572.5526,-2069.0111,-5464.9440,5426.2783,-1699.4128,-4672.6561,-4585.5634,-5214.0106,5644.3151,-904.4593,-4579.0644,4339.0477,2839.9896,-5549.3693,-141.5418,6096.9590,-450.9671,-122.1791,-1095.6000,-1279.1810,-5320.2797,0.0000,29367.8708,30804.9494,35017.7790,32084.9791,39977.8629,37409.8536,32820.3457,34212.2261,-253428469.1146,-253438903.4521,-253447606.9612,-253432950.3478,33423.8876,-253443478.7387,-1414.2686,3018.9434,-4964.8884,3090.9257,-6844.1934,2753.1665,2064.3310,-6108.4434,831.9968,6558.9717,4567.7735,1896.2442,2261.3585,-6630.3105,-1170.0493,4338.4561,-3202.4576,-4449.0981,-2151.4156,2811.7634,-540.2260,221.5352,5245.3409,139.9664,-2655.5344,1982.9839,5515.5277,6611.6626,2265.6823,-6814.8431,-4363.0856,-4073.7678,-4672.9059,4193.5018,4313.6054,-2259.8363,2623.0256,-3396.3270,-1577.7949,2809.9651,5880.6187,-3752.6574,-4166.5872,-1614.9043,-3983.5427,-1786.7515,-1562.7339,3495.8475,-1522.5568,4017.5678,5223.4450,-4036.8716,-5651.9532,-1922.4433,-2355.4793,4116.9464,-1155.3622,3716.3352,4200.6854,3835.4952,4743.4266,-3625.1468,-1967.4625,-6866.0612,5694.6178,-955.7468,-2023.6563,1393.1898,2999.2687,2108.4644,1379.0156,0.0000,5944.2960,-1658.1779,5616.0674,-3111.5699,5981.8759,0.0000,-6262.8317,5798.0141,-137.9497,3667.0101,-4169.6270,-4646.7252,5178.9455,-1501.3122,-2767.3842,6848.4432,2437.2358,-2035.5129,2736.8441,3036.5923,-3114.0531,-1079.9427,-1398.6724,6401.9238,4995.5366,4875.4615,3311.0440,0.0000,-378175.6961,-373858.5879,-386478.0447,-386136.6355,-382628.4028,-383592.5724,-376610.3761,-380912.1277,30827723.0799,30825705.5860,30806997.9415,30820921.2797,-380563.6120,30813961.2026,-5407.5711,-5513.7559,-3157.6477,-5493.4300,-198.7749,2084.6013,6414.9702,1356.5188,4256.0512,-1272.0809,-2788.8780,2070.3022,4362.1697,-705.0941,935.3771,4793.1799,5079.1383,5218.7599,6458.9388,-4972.8447,-612.9463,3483.1529,-1556.8028,-4409.5134,-2293.8763,2077.9130,-4026.7901,340.8717,5141.7310,-244.6687,2641.4794,-3346.1296,4549.6421,5290.9348,-5393.0482,-779.0165,-6425.7080,-3111.1449,6709.6020,3886.0936,-76.8107,-3166.4881,5469.0915,1347.2447,4814.4409,-5534.7888,-4500.3175,1258.3283,4702.1545,4596.2717,-3987.8274,4703.4444,3957.8988,2181.2634,-2720.6693,-3880.1353,6525.9483,3017.6401,-3974.4107,5167.0038,3221.8190,-5306.3682,2130.0360,369.8110,2009.8901,-5303.7413,3173.2166,-4749.4953,-5527.1694,2308.1896,4361.3032,0.0000,2486.9279,-5373.0486,1551.2835,-6226.7073,2963.5041,0.0000,2910.0062,3182.3197,-4250.2269,2248.1429,5137.4064,2178.0286,207.0170,4117.8632,-2905.1114,-449.2456,-4601.0969,4749.6133,-5711.9829,-2809.8322,6195.0200,-3054.5115,-6788.0307,2353.1785,-4689.6095,-4638.8204,-2974.7359,0.0000,26498.1086,26833.4926,24887.9709,29834.2867,30428.2340,20057.3160,17789.4011,26958.2236,110327034.9116,110352978.4229,110342651.1630,110329438.1974,25344.1221,110328678.8364,
600.000,-4155.8304,4433.4281,2784.2708,4309.8767,-577.6542,6696.6324,-303.6557,-4331.0854,4467.5066,3305.0589,-2722.0290,5771.4510,-4249.1829,-3201.5378,6443.7829,1038.2746,2562.5002,-991.1525,-3413.6534,-1964.8514,-6524.7991,-4951.5688,5202.8667,-4110.0716,4341.8157,6795.6574,1770.8401,2910.1923,-3522.3040,-264.1897,-5951.4419,-5882.8886,-3853.4695,2547.4708,1629.7689,-6735.5486,1932.6095,-6343.5877,1153.1571,5171.9158,-2401.4793,-3571.9985,-2677.5399,-6218.2838,-3750.3710,-4577.6304,-4997.5271,5645.9557,-5398.3856,-1291.1100,-618.4333,-4651.1984,-2538.6467,5166.1436,5753.1008,5427.0450,1150.6714,6183.3357,-3092.0309,4197.1274,-2011.8421,93.5188,5063.9952,-1886.4989,-1863.5299,-4515.0872,-5556.3628,-4953.2909,-1375.4570,5726.5174,5024.8451,0.0000,-1153.9123,-5112.5170,-2797.8915,167.4764,2796.9732,0.0000,-2170.8061,-567.0768,-5781.3317,5680.4365,-3179.6691,-5255.1877,-3496.4401,-6020.1941,4139.6118,310.7846,-3678.1281,4131.0015,1003.4048,-5246.0067,-1739.0804,6284.3581,1431.8610,1164.5062,969.5992,207.9500,-3699.4603,0.0000,37023.5078,38784.7174,42951.3492,40105.7942,48047.9517,45505.3875,40869.8336,42003.8300,-254038637.3141,-254049012.9658,-254057096.0596,-254043430.7681,41466.9151,-254053564.5881,763.7967,1543.3297,-6135.0301,1620.6731,-6564.5915,1695.6459,908.8766,-5410.6932,-938.0602,6090.8360,4785.0229,407.3503,4159.0175,-5750.0033,-2340.4155,3802.1718,-4946.4512,-5279.9946,-1628.7462,3704.7402,993.1854,1983.7184,4525.1065,1762.0847,-3467.8903,1450.5576,3908.6968,5861.0386,4179.9671,-6701.3241,-3322.7464,-3000.6465,-3268.5680,3232.6462,3874.3826,-777.0873,1711.3694,-2140.8743,-317.4624,762.8969,6201.1311,-3286.3651,-3353.4394,-255.2488,-2050.8813,190.9844,594.2037,3900.6375,526.9261,4916.7722,6241.7106,-2627.5543,-5755.4806,-2285.9988,-3703.3673,3517.9485,-3110.9164,2535.3199,5654.7010,3242.5281,4789.7881,-4125.5066,-2934.2411,-6496.1589,5631.8030,1122.9927,-107.6496,3227.3336,4488.5603,586.6960,-740.3491,0.0000,6754.0602,83.3072,5308.5990,-4911.7117,6085.4781,0.0000,-5257.8602,6646.3757,1800.1717,1903.8752,-2585.1465,-2978.5485,5758.7883,289.6274,-3549.1705,6778.2054,4301.4528,-3921.7767,1752.7618,4373.2787,-1617.6295,-2489.5371,-113.8488,6697.6556,5406.8078,5928.2431,4293.2688,0.0000,-377566.6272,-372836.6721,-385699.9483,-385266.8858,-381804.6253,-382761.8400,-375872.4898,-379693.5673,25286861.5748,25285211.8093,25266089.0379,25280411.4079,-379750.3097,25273043.5945,-5366.0410,-5084.2073,-1514.5944,-5104.4646,-1979.4827,312.0479,6862.3622,-176.7645,5167.4409,264.5288,-4186.7378,3620.4827,3546.6351,-2175.4592,-882.1106,5237.9246,4094.7665,4344.5648,5822.9533,-5488.7474,-2092.9275,4313.0667,249.1312,-5249.9079,-3799.8103,-21.0880,-5463.6887,2111.5584,4209.4920,1558.7336,1235.8492,-2090.1215,4679.1595,5381.2756,-5501.8497,778.4845,-6443.0682,-1796.5588,6828.2435,4544.5348,-1862.2388,-4963.1050,5412.1697,3012.7860,5430.4133,-5179.8279,-4678.6089,-986.6813,4309.6505,4689.8829,-2955.7473,4378.3135,2913.8367,4041.9777,-1013.1537,-2392.7219,6107.6225,1682.0273,-2512.4325,4296.5990,4496.4740,-5407.7434,3669.1710,-1438.5684,3566.9063,-4790.0804,4132.2560,-3580.8084,-5089.4569,3812.4020,4714.7728,0.0000,1057.5940,-4652.4777,3505.9647,-4943.9021,1284.4675,0.0000,3955.0408,1885.3942,-3358.0517,3468.6708,5464.7629,3414.5913,-1590.6854,3175.9708,-4270.3465,1360.7053,-4005.0339,3620.8467,-6641.0102,-1114.3410,6515.1476,-1398.8092,-6796.0568,595.8752,-4238.9598,-3424.4240,-4000.7015,0.0000,26737.0504,26995.0120,25130.6016,29827.6916,30684.7689,20413.5382,17796.6339,27233.9765,110324988.7434,110351206.0184,110341148.5169,110327259.8090,25487.4396,110326891.5001,
