sl_100_86400_20260612 Coordinates.csv
2026/06/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:27 2024,
Start: 2026/06/12 07:47:00.00, Stop: 2026/06/13 07:47:00.00,
TIME_UNITS,STARLINK-1610 - X-Coordinate,STARLINK-31575 - X-Coordinate,STARLINK-3269 - X-Coordinate,STARLINK-31410 - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-2046 - X-Coordinate,STARLINK-1522 - X-Coordinate,STARLINK-2087 - X-Coordinate,STARLINK-31742 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-6377 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-5678 - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-2236 - X-Coordinate,STARLINK-2402 - X-Coordinate,STARLINK-30588 - X-Coordinate,STARLINK-31414 - X-Coordinate,STARLINK-3664 - X-Coordinate,STARLINK-1307 - X-Coordinate,STARLINK-32085 - X-Coordinate,STARLINK-30453 - X-Coordinate,STARLINK-30605 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-31069 - X-Coordinate,STARLINK-2243 - X-Coordinate,STARLINK-6368 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-30217 - X-Coordinate,STARLINK-5345 - X-Coordinate,STARLINK-3821 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-5391 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-5282 - X-Coordinate,STARLINK-30450 - X-Coordinate,STARLINK-2056 - X-Coordinate,STARLINK-3771 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-31131 - X-Coordinate,STARLINK-1528 - X-Coordinate,STARLINK-2147 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-3969 - X-Coordinate,STARLINK-6194 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-5542 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-3166 - X-Coordinate,STARLINK-4284 - X-Coordinate,STARLINK-2086 - X-Coordinate,STARLINK-5687 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-3760 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-6126 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-30463 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-4029 - X-Coordinate,STARLINK-1622 - X-Coordinate,STARLINK-30955 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-5416 - X-Coordinate,STARLINK-6350 - X-Coordinate,STARLINK-30932 - X-Coordinate,STARLINK-6312 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-6185 - X-Coordinate,STARLINK-3740 - X-Coordinate,STARLINK-1713 - X-Coordinate,STARLINK-2164 - X-Coordinate,STARLINK-31890 - X-Coordinate,STARLINK-2418 - X-Coordinate,STARLINK-31992 - X-Coordinate,STARLINK-1817 - X-Coordinate,STARLINK-31737 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-30580 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-4641 - X-Coordinate,STARLINK-2372 - X-Coordinate,STARLINK-30856 - X-Coordinate,STARLINK-32135 - X-Coordinate,STARLINK-2442 - X-Coordinate,STARLINK-5040 - X-Coordinate,STARLINK-30067 - X-Coordinate,STARLINK-2288 - X-Coordinate,STARLINK-4679 - X-Coordinate,STARLINK-4183 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-1609 - X-Coordinate,STARLINK-1028 - X-Coordinate,STARLINK-1256 - X-Coordinate,STARLINK-1168 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1610 - Y-Coordinate,STARLINK-31575 - Y-Coordinate,STARLINK-3269 - Y-Coordinate,STARLINK-31410 - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-2046 - Y-Coordinate,STARLINK-1522 - Y-Coordinate,STARLINK-2087 - Y-Coordinate,STARLINK-31742 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-6377 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-5678 - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-2236 - Y-Coordinate,STARLINK-2402 - Y-Coordinate,STARLINK-30588 - Y-Coordinate,STARLINK-31414 - Y-Coordinate,STARLINK-3664 - Y-Coordinate,STARLINK-1307 - Y-Coordinate,STARLINK-32085 - Y-Coordinate,STARLINK-30453 - Y-Coordinate,STARLINK-30605 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-31069 - Y-Coordinate,STARLINK-2243 - Y-Coordinate,STARLINK-6368 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-30217 - Y-Coordinate,STARLINK-5345 - Y-Coordinate,STARLINK-3821 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-5391 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-5282 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,STARLINK-2056 - Y-Coordinate,STARLINK-3771 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-31131 - Y-Coordinate,STARLINK-1528 - Y-Coordinate,STARLINK-2147 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-3969 - Y-Coordinate,STARLINK-6194 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-5542 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-3166 - Y-Coordinate,STARLINK-4284 - Y-Coordinate,STARLINK-2086 - Y-Coordinate,STARLINK-5687 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-6126 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-30463 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-4029 - Y-Coordinate,STARLINK-1622 - Y-Coordinate,STARLINK-30955 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-5416 - Y-Coordinate,STARLINK-6350 - Y-Coordinate,STARLINK-30932 - Y-Coordinate,STARLINK-6312 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-6185 - Y-Coordinate,STARLINK-3740 - Y-Coordinate,STARLINK-1713 - Y-Coordinate,STARLINK-2164 - Y-Coordinate,STARLINK-31890 - Y-Coordinate,STARLINK-2418 - Y-Coordinate,STARLINK-31992 - Y-Coordinate,STARLINK-1817 - Y-Coordinate,STARLINK-31737 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-30580 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-4641 - Y-Coordinate,STARLINK-2372 - Y-Coordinate,STARLINK-30856 - Y-Coordinate,STARLINK-32135 - Y-Coordinate,STARLINK-2442 - Y-Coordinate,STARLINK-5040 - Y-Coordinate,STARLINK-30067 - Y-Coordinate,STARLINK-2288 - Y-Coordinate,STARLINK-4679 - Y-Coordinate,STARLINK-4183 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-1609 - Y-Coordinate,STARLINK-1028 - Y-Coordinate,STARLINK-1256 - Y-Coordinate,STARLINK-1168 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1610 - Z-Coordinate,STARLINK-31575 - Z-Coordinate,STARLINK-3269 - Z-Coordinate,STARLINK-31410 - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-2046 - Z-Coordinate,STARLINK-1522 - Z-Coordinate,STARLINK-2087 - Z-Coordinate,STARLINK-31742 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-6377 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-5678 - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-2236 - Z-Coordinate,STARLINK-2402 - Z-Coordinate,STARLINK-30588 - Z-Coordinate,STARLINK-31414 - Z-Coordinate,STARLINK-3664 - Z-Coordinate,STARLINK-1307 - Z-Coordinate,STARLINK-32085 - Z-Coordinate,STARLINK-30453 - Z-Coordinate,STARLINK-30605 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-31069 - Z-Coordinate,STARLINK-2243 - Z-Coordinate,STARLINK-6368 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-30217 - Z-Coordinate,STARLINK-5345 - Z-Coordinate,STARLINK-3821 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-5391 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-5282 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,STARLINK-2056 - Z-Coordinate,STARLINK-3771 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-31131 - Z-Coordinate,STARLINK-1528 - Z-Coordinate,STARLINK-2147 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-3969 - Z-Coordinate,STARLINK-6194 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-5542 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-3166 - Z-Coordinate,STARLINK-4284 - Z-Coordinate,STARLINK-2086 - Z-Coordinate,STARLINK-5687 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-6126 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-30463 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-4029 - Z-Coordinate,STARLINK-1622 - Z-Coordinate,STARLINK-30955 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-5416 - Z-Coordinate,STARLINK-6350 - Z-Coordinate,STARLINK-30932 - Z-Coordinate,STARLINK-6312 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-6185 - Z-Coordinate,STARLINK-3740 - Z-Coordinate,STARLINK-1713 - Z-Coordinate,STARLINK-2164 - Z-Coordinate,STARLINK-31890 - Z-Coordinate,STARLINK-2418 - Z-Coordinate,STARLINK-31992 - Z-Coordinate,STARLINK-1817 - Z-Coordinate,STARLINK-31737 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-30580 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-4641 - Z-Coordinate,STARLINK-2372 - Z-Coordinate,STARLINK-30856 - Z-Coordinate,STARLINK-32135 - Z-Coordinate,STARLINK-2442 - Z-Coordinate,STARLINK-5040 - Z-Coordinate,STARLINK-30067 - Z-Coordinate,STARLINK-2288 - Z-Coordinate,STARLINK-4679 - Z-Coordinate,STARLINK-4183 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-1609 - Z-Coordinate,STARLINK-1028 - Z-Coordinate,STARLINK-1256 - Z-Coordinate,STARLINK-1168 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3188.0343,1666.9697,-722.1950,6319.4569,-5836.7025,1613.6752,5939.8340,3999.1009,3764.6993,3722.4027,297.4006,-2730.3804,831.7753,4281.1724,-6820.3433,-2784.6796,-5438.0018,-1380.1999,4997.3120,1414.6521,-5356.0858,3738.9399,5074.6395,-4105.2596,-3676.6186,6462.8578,1785.3178,-4988.3800,5304.0798,-5737.2706,-4546.1876,-349.2828,0.0000,-3307.8141,6152.9962,-5195.4982,2721.2810,3644.3265,6169.8095,-2912.7915,-2152.6406,5105.0339,-955.6097,1843.6449,-166.3313,4211.7972,-1362.5783,1913.5386,-5548.6930,2635.2891,2311.5526,4111.5828,6718.2296,-2539.6707,6877.0355,4092.1050,-6354.9680,-4193.6040,-6804.2072,-4188.5405,2517.9057,1815.8082,-974.5104,703.5196,4769.5329,6265.6863,5584.8695,3800.7611,980.9518,6257.2366,1892.2232,-5204.3927,4659.9956,-1642.6718,-4393.5683,5612.6965,4120.8397,3779.3636,-1026.8600,5281.5336,-2222.3051,1152.6230,-3673.4588,-3708.7189,-986.9499,-6426.0993,5034.6561,2098.3955,-4338.8233,3917.6255,-3760.7178,4106.6434,2855.3849,-4014.4690,-6669.6084,-3079.3555,-4936.0418,-3555.0905,3864.4951,5917.6579,-332472.6687,-301736.9963,-325803.8021,-326458.1915,-321279.4424,-322911.0689,-316861.5310,-321704.0121,-271925927.5391,-271908697.5368,-271949420.6420,-271932868.0469,-320719.1052,-271942578.8669,3389.6634,5623.7812,-6543.9550,650.8493,2500.4183,6532.3220,-3374.6573,-5187.0327,4988.2966,5206.5495,-6744.8572,6311.9278,-5208.0434,-5099.8727,-676.9815,5953.7528,4186.2665,4797.1823,4447.3028,4786.1432,-3745.8039,-3429.3265,-944.0048,-630.0189,-4496.3882,-1284.4885,-5747.1213,-1737.1804,-1662.3490,-959.2975,-2682.1614,6707.5916,0.0000,5030.3032,2805.4476,-2493.3864,-4056.6610,-2825.8490,826.4538,2999.5095,-3740.7911,60.7903,6126.7349,6105.3390,6323.2510,-1107.2474,5255.6908,-6544.9918,4050.0355,-5389.2937,-3434.0112,-3375.0008,814.1376,-3524.1996,-126.3827,-765.8308,-1647.0287,-277.5803,1202.0407,1196.1776,-4406.9981,6387.9700,5408.9962,-4244.2917,-4853.5975,1775.4264,-1145.3869,2000.7055,6382.3688,-2404.4024,6635.9376,-1360.5452,-3372.6638,6610.8696,-2718.3953,-2644.2192,-806.5227,-3583.2392,-4601.7733,2082.1284,-4493.4914,6682.7705,-3653.3656,-1774.8394,-5099.6583,-2331.1349,-2370.3470,-4314.2099,2714.8927,-5618.0401,5501.9996,4759.4216,3240.3943,2388.9199,-1142.8943,2607.6676,1594.5013,4085.6658,-5413.5391,-1064.2688,131210.8113,112764.4421,115550.7955,118952.2394,112103.6213,114515.7928,120398.0297,117730.3947,146924973.8247,146915890.4369,146937949.9423,146928151.7891,118912.7146,146936740.8933,-5087.0546,-3490.6729,1817.0536,-2476.3687,2780.8804,1566.3906,-930.0496,2113.8464,2709.9072,2663.0430,-1581.9119,-872.6715,4485.0645,-1798.3348,-848.3559,-2371.5324,-945.2299,-4644.9012,-1717.3931,4786.1099,1889.7616,4695.0137,4461.8618,5513.9957,-3791.6430,1870.0675,3437.8986,4466.9004,4130.1119,-3780.1118,-4465.0352,-1633.8097,0.0000,3425.1262,-1554.4088,-3859.0343,4892.5235,-5151.8965,3018.7364,5510.9722,-5400.4336,-4660.2911,-3114.7966,-2717.1182,-2657.8719,-5294.5059,-4291.2137,1.5194,-769.6401,-3491.3543,5529.4977,-4460.9997,-1507.0685,5369.5164,-687.5135,-5487.5459,-1875.7172,5483.5216,92.2280,-5378.9979,-4729.4307,-1908.9101,-4228.6567,-5298.3335,1170.7376,2088.7508,-3951.2214,5416.6012,2512.0497,-1795.5827,686.4222,-4377.3761,-3759.9579,1295.7489,-4569.7315,2716.3869,5485.4453,4303.1796,-5035.2894,-3788.7016,4778.4047,681.5299,-4436.1695,-5484.1078,-4568.5602,1009.7436,4071.6660,4986.1953,4455.1333,936.1052,-1823.3542,2924.0348,-5285.6133,-5025.3822,-1442.4478,-5381.5516,4553.4497,-4277.9554,-1872.4238,3372.1264,127292.9200,123619.3159,122521.6118,128138.3729,128121.3153,117584.1498,115994.9097,124208.8570,92907021.7230,92884513.6721,92923249.7769,92907808.3717,123278.2057,92908306.2275,
3600.000,-1176.0756,-4655.4540,2419.3237,-6303.6741,2645.6631,-2970.5744,-3175.0934,-538.4352,-4926.7355,-5637.6113,2335.4009,-123.5493,2471.7108,-783.9650,5900.9744,-20.5390,2586.8065,-2895.7401,-4565.4325,-4209.3665,6328.5848,-1067.4820,-5700.6433,4530.2232,6156.8119,-3347.0127,1992.6302,3601.1565,-4924.4286,6696.3604,3938.9772,-1791.9996,0.0000,-638.1466,-5454.0411,6891.6539,-1175.7021,-2687.3452,-4365.2107,-373.7332,5716.1252,-2559.5059,-1425.1747,-4122.3334,-3127.6451,-1548.9265,-507.2545,1120.3413,3706.5786,-485.7464,1034.8628,-2323.6469,-6424.5470,5946.0069,-4933.3348,-3581.9226,6392.7805,3787.8424,4907.6429,1786.1567,1035.8250,-3222.7741,-2009.7495,4013.9940,-3059.6314,-4205.9656,-5528.8838,-4754.1467,-3232.0007,-5108.9699,-3696.7257,6486.9037,-3214.6743,-585.0040,6737.8153,-1371.4382,-2662.5745,-1183.7895,4403.5285,-3503.2132,5083.4307,-3555.7697,5593.9759,5402.5102,3599.9633,6066.6627,-1081.8330,2247.7249,3786.2790,-2082.1989,650.3766,-4977.0884,-6297.9585,-52.0647,6257.2388,-333.6082,1349.2101,2549.9220,-711.7271,-2552.2867,-355091.0738,-319624.7258,-345341.6878,-344620.0706,-339915.5615,-341321.0778,-336593.5013,-339054.3756,-300674381.2609,-300655206.8382,-300694354.0903,-300680886.6868,-339606.5646,-300691288.6658,-4611.3938,-4981.3440,5723.4216,2073.9294,-4382.4942,-5586.9127,3995.0078,4483.8922,-820.5924,-3932.2605,4913.7781,-5701.8186,6137.7386,5230.5754,-1040.8123,-4683.2358,-5036.5128,-5536.6189,-1294.5553,-1437.1220,1224.3430,6175.3547,3741.7522,-3497.9431,3126.7708,3053.9584,4672.3799,-2313.1734,4719.9779,-1695.4577,-1613.2844,-4456.0325,0.0000,-5036.4631,286.1007,164.5243,6647.8181,6030.1742,2587.9533,-5550.0002,2687.0409,3519.3318,-6777.2883,-5496.4781,-3945.9950,4936.0143,-6884.9896,5654.0824,-4679.2604,6918.3300,5739.7217,6225.6343,1422.1187,2238.0966,1868.7629,4830.6686,-1033.1279,-3944.9278,-2598.7338,-4811.7998,5989.6481,-5570.4848,-6479.0726,3398.7403,5330.5211,1357.1067,4086.9614,2194.7883,-6030.3509,4299.1968,-5121.8343,-1690.0925,6060.8165,-6502.4121,1228.5047,3883.6880,4790.1980,6566.0652,1615.0008,2163.3067,4517.3820,-4193.2759,-595.9935,-2252.8822,5840.2360,557.0155,4038.4373,3993.7673,-5632.3651,5703.1930,-4658.2417,-1113.0750,-1334.7639,-4739.9323,-493.9713,-6029.5441,-4114.4359,-6400.5447,4638.4393,3302.9163,43552.9682,33389.0507,33024.6385,35748.6981,28186.9461,30466.8359,36259.9081,36509.6488,71472772.7480,71472230.1594,71478499.8070,71481740.2304,35180.5057,71483391.7772,4972.7630,-238.9190,2831.3049,-1564.0657,-4682.6125,2773.0924,4626.9941,-5200.3331,-4646.5009,923.3989,4289.3892,3933.0437,-2064.4910,4415.0558,-3434.5904,5176.0917,3982.2789,2709.5950,5007.0781,-5308.2530,2175.5200,-2938.5947,-384.0413,-3881.1279,605.2723,-5144.2385,-4725.7764,-5447.2301,-1235.9656,588.2322,5432.5568,4960.7796,0.0000,-4722.6658,4271.0621,715.4833,-1536.0603,2028.2547,-4711.4473,-4132.1387,2788.1959,5354.9548,-382.3422,-906.2921,4647.1583,4482.0209,403.3312,-3649.9158,-3487.0292,150.7836,-3724.3814,1988.0983,-2181.4618,-2738.7737,4457.3907,3340.3543,-2176.1261,-4241.0516,-4116.6007,4627.8674,3327.1321,-2514.1055,1413.9856,4334.5033,3140.9969,-5227.7118,879.8955,-4531.1770,1112.0285,-1884.6011,2857.8132,1753.8129,345.0177,2336.8030,765.0646,-5385.9546,-4225.4309,-1173.5688,5042.8475,5431.5650,-1344.3074,-4037.1502,3837.6634,3550.2644,835.9775,3257.0454,-5494.8649,-5199.1457,-228.4278,3302.1050,5049.9534,-4705.1618,2243.3291,4944.6255,-2909.0602,2946.2900,-5387.6459,309.5685,5061.1973,-5496.1481,128481.5152,124621.1718,124905.7950,127280.1545,130548.6267,121607.5389,115769.2391,123411.6657,92947350.9601,92926216.6459,92968622.8982,92947010.0868,124470.2759,92951681.8315,
7200.000,4352.9980,5370.7943,-3763.0382,3103.8069,1128.7206,3853.1441,-1292.3418,-3801.8727,4903.5068,5604.2057,-5034.3877,3646.7196,-4448.0842,-3406.7582,-2577.2395,3668.2944,1516.4075,5261.2171,3499.0121,6283.2407,-4397.5947,-1327.2651,3310.6279,-4005.7626,-6236.5814,-1019.5896,-5418.3560,-2213.9458,2905.7655,-5179.8653,-3235.0175,4483.1372,0.0000,4416.9589,3609.8182,-5987.0720,-446.0374,1153.2741,1842.0631,2527.5209,-6601.9297,281.9412,3342.8146,5008.0181,5927.8349,-570.5529,2004.4832,-4450.7825,248.8190,-1783.4506,-3053.0351,197.3137,3767.3701,-6675.8128,1208.0419,2403.8783,-3402.7116,-2962.0006,-930.4554,87.4677,-3587.9687,3895.7283,3893.6040,-6478.4435,-652.2703,1129.2618,3550.9766,4853.2484,4546.9967,1873.9022,4858.0608,-5543.6275,451.1468,3188.5321,-5898.2903,-3399.8587,1281.7272,-1783.9852,-6613.0918,1462.5987,-5562.1113,5270.5272,-5593.2582,-5200.0967,-4373.4412,-3467.4809,-2695.9903,-5554.5685,-1069.4248,-1424.6649,3513.4789,5164.2091,6337.4262,3106.2421,-3305.8678,2564.1127,1822.8950,-478.5730,-3483.0811,-1146.9568,-354775.1240,-317180.0519,-342950.8149,-340209.6283,-337063.4445,-337999.6764,-334587.6863,-337045.0716,-308899297.4169,-308880428.7453,-308912594.9131,-308911392.6158,-337041.5827,-308915922.6749,5095.1908,1850.0990,-1784.1949,-4172.9780,5723.3372,1991.6106,-4189.2188,-3125.3761,-3624.9585,983.0543,-1816.3871,3668.4633,-5056.3937,-4318.4791,3277.4942,2890.7879,4965.4405,4135.9003,-3040.8445,-1413.2845,2469.7545,-6757.6541,-4438.0895,5626.5651,-737.7399,-4821.3476,-2964.8382,5801.8390,-5805.3374,3543.3041,5330.2261,934.8593,0.0000,4322.1680,-3929.7843,2019.8444,-6315.6428,-6391.1085,-5695.0823,6443.5544,-1292.3789,-6366.4283,4868.4497,2686.5305,665.3186,-6809.2074,5477.1394,-2479.7125,4147.3509,-5853.7464,-6189.6375,-6733.5610,-3648.6410,-764.4189,-4091.1689,-6370.9602,3747.3753,6240.6684,4055.3117,6844.4108,-5934.0778,2062.4461,5274.2749,-2131.5987,-4163.9226,-4955.5666,-5300.3919,-4863.8377,3284.0104,-5007.2577,1582.4666,3689.5040,-6009.0375,4126.2069,573.8691,-4572.9759,-6788.1990,-5814.0254,813.5382,-5937.4748,-2925.1442,-164.3100,3880.8296,4370.5454,-4133.7630,2366.9089,-5388.3193,-3494.4099,5231.3201,-3958.2614,3081.6370,-2854.6968,-543.5726,5948.2572,2738.1793,5843.8258,6051.4119,5709.3001,-3165.8701,-5468.0291,-47105.4214,-47756.2742,-51171.5322,-48990.8936,-57391.4971,-53702.0900,-50167.1003,-51624.2550,-8843118.6916,-8835362.8616,-8841734.5556,-8829340.6539,-50445.4533,-8833599.3774,-1610.6171,3767.5981,-5420.9067,4395.5733,3739.6293,-5385.3473,-5326.1056,4803.3578,3035.1690,-3971.1668,-4413.0243,-4620.3547,-1636.7153,-4164.1551,5493.7631,-5202.2886,-4590.9134,1272.7469,-5124.4126,2522.9279,-4576.4790,-669.3363,-4002.1210,-227.5322,2930.4511,4749.6035,3143.0133,3050.0904,-2430.5458,2941.2421,-2986.7997,-5182.7235,0.0000,3127.4831,-4439.7960,2844.5995,-2799.9949,2353.2368,3465.8500,192.5662,1568.3218,-2676.5231,3630.0705,3956.4384,-3388.1933,-515.5181,3709.5964,4522.3152,5512.1461,3262.0436,-438.4569,1659.8006,4522.8230,-1637.7906,-5445.1058,1009.0775,4556.4610,325.5605,5505.7061,-1015.2500,72.7719,5307.8648,2244.1837,-140.7384,-5477.1240,4569.3427,2707.1540,814.1781,-4078.2736,4411.9671,-4695.3720,1918.5359,3287.7138,-4578.4175,3512.4232,3657.1787,298.1978,-2975.0023,-1783.8057,-3031.9197,-2931.8967,4308.8604,-342.6298,883.9700,3393.9756,-5496.3794,3352.2807,2204.9326,-4201.0865,-5492.2689,-5093.5895,3636.0197,2456.5607,-1421.9631,5412.9458,2104.2137,2778.6503,3832.0988,-5063.5274,4034.3271,129613.2413,125608.3724,127159.7994,125536.4370,132475.7374,126449.6820,116227.9075,127022.2579,92987925.2645,92968033.9410,93012329.5630,92987995.0990,125648.8854,92995022.0261,
