sl_100_86400_20260911 Coordinates.csv
2026/09/11 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:56 2024,
Start: 2026/09/11 07:47:00.00, Stop: 2026/09/12 07:47:00.00,
TIME_UNITS,STARLINK-31054 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-30763 - X-Coordinate,STARLINK-31817 - X-Coordinate,STARLINK-5155 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-31384 - X-Coordinate,STARLINK-5618 - X-Coordinate,STARLINK-1711 - X-Coordinate,STARLINK-2697 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-4547 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-30276 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-32003 - X-Coordinate,STARLINK-2292 - X-Coordinate,STARLINK-2712 - X-Coordinate,STARLINK-1601 - X-Coordinate,STARLINK-2406 - X-Coordinate,STARLINK-4596 - X-Coordinate,STARLINK-30347 - X-Coordinate,STARLINK-30497 - X-Coordinate,STARLINK-30944 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-31802 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-31184 - X-Coordinate,STARLINK-5627 - X-Coordinate,STARLINK-30947 - X-Coordinate,STARLINK-30803 - X-Coordinate,STARLINK-30070 - X-Coordinate,STARLINK-30906 - X-Coordinate,STARLINK-2497 - X-Coordinate,STARLINK-5926 - X-Coordinate,STARLINK-4553 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-31633 - X-Coordinate,STARLINK-5212 - X-Coordinate,STARLINK-31608 - X-Coordinate,STARLINK-31505 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-3990 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-5727 - X-Coordinate,STARLINK-31047 - X-Coordinate,STARLINK-5104 - X-Coordinate,STARLINK-2466 - X-Coordinate,STARLINK-5829 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-6275 - X-Coordinate,STARLINK-31076 - X-Coordinate,STARLINK-31401 - X-Coordinate,STARLINK-1728 - X-Coordinate,STARLINK-3128 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-4429 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-1526 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-32104 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-2249 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-5595 - X-Coordinate,STARLINK-4302 - X-Coordinate,STARLINK-3194 - X-Coordinate,STARLINK-30110 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-2578 - X-Coordinate,STARLINK-3087 - X-Coordinate,STARLINK-31600 - X-Coordinate,STARLINK-30465 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-6132 - X-Coordinate,STARLINK-4345 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-32075 - X-Coordinate,STARLINK-4101 - X-Coordinate,STARLINK-3709 - X-Coordinate,STARLINK-4092 - X-Coordinate,STARLINK-1084 - X-Coordinate,STARLINK-30892 - X-Coordinate,STARLINK-1700 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-31267 - X-Coordinate,STARLINK-30158 - X-Coordinate,STARLINK-1369 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-30612 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31054 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-30763 - Y-Coordinate,STARLINK-31817 - Y-Coordinate,STARLINK-5155 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-31384 - Y-Coordinate,STARLINK-5618 - Y-Coordinate,STARLINK-1711 - Y-Coordinate,STARLINK-2697 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-4547 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-32003 - Y-Coordinate,STARLINK-2292 - Y-Coordinate,STARLINK-2712 - Y-Coordinate,STARLINK-1601 - Y-Coordinate,STARLINK-2406 - Y-Coordinate,STARLINK-4596 - Y-Coordinate,STARLINK-30347 - Y-Coordinate,STARLINK-30497 - Y-Coordinate,STARLINK-30944 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-31802 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-31184 - Y-Coordinate,STARLINK-5627 - Y-Coordinate,STARLINK-30947 - Y-Coordinate,STARLINK-30803 - Y-Coordinate,STARLINK-30070 - Y-Coordinate,STARLINK-30906 - Y-Coordinate,STARLINK-2497 - Y-Coordinate,STARLINK-5926 - Y-Coordinate,STARLINK-4553 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-31633 - Y-Coordinate,STARLINK-5212 - Y-Coordinate,STARLINK-31608 - Y-Coordinate,STARLINK-31505 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-3990 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-5727 - Y-Coordinate,STARLINK-31047 - Y-Coordinate,STARLINK-5104 - Y-Coordinate,STARLINK-2466 - Y-Coordinate,STARLINK-5829 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-6275 - Y-Coordinate,STARLINK-31076 - Y-Coordinate,STARLINK-31401 - Y-Coordinate,STARLINK-1728 - Y-Coordinate,STARLINK-3128 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-4429 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-1526 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-32104 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-2249 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-5595 - Y-Coordinate,STARLINK-4302 - Y-Coordinate,STARLINK-3194 - Y-Coordinate,STARLINK-30110 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-2578 - Y-Coordinate,STARLINK-3087 - Y-Coordinate,STARLINK-31600 - Y-Coordinate,STARLINK-30465 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-6132 - Y-Coordinate,STARLINK-4345 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-32075 - Y-Coordinate,STARLINK-4101 - Y-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-4092 - Y-Coordinate,STARLINK-1084 - Y-Coordinate,STARLINK-30892 - Y-Coordinate,STARLINK-1700 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-31267 - Y-Coordinate,STARLINK-30158 - Y-Coordinate,STARLINK-1369 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-30612 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31054 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-30763 - Z-Coordinate,STARLINK-31817 - Z-Coordinate,STARLINK-5155 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-31384 - Z-Coordinate,STARLINK-5618 - Z-Coordinate,STARLINK-1711 - Z-Coordinate,STARLINK-2697 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-4547 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-32003 - Z-Coordinate,STARLINK-2292 - Z-Coordinate,STARLINK-2712 - Z-Coordinate,STARLINK-1601 - Z-Coordinate,STARLINK-2406 - Z-Coordinate,STARLINK-4596 - Z-Coordinate,STARLINK-30347 - Z-Coordinate,STARLINK-30497 - Z-Coordinate,STARLINK-30944 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-31802 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-31184 - Z-Coordinate,STARLINK-5627 - Z-Coordinate,STARLINK-30947 - Z-Coordinate,STARLINK-30803 - Z-Coordinate,STARLINK-30070 - Z-Coordinate,STARLINK-30906 - Z-Coordinate,STARLINK-2497 - Z-Coordinate,STARLINK-5926 - Z-Coordinate,STARLINK-4553 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-31633 - Z-Coordinate,STARLINK-5212 - Z-Coordinate,STARLINK-31608 - Z-Coordinate,STARLINK-31505 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-3990 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-5727 - Z-Coordinate,STARLINK-31047 - Z-Coordinate,STARLINK-5104 - Z-Coordinate,STARLINK-2466 - Z-Coordinate,STARLINK-5829 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-6275 - Z-Coordinate,STARLINK-31076 - Z-Coordinate,STARLINK-31401 - Z-Coordinate,STARLINK-1728 - Z-Coordinate,STARLINK-3128 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-4429 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-1526 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-32104 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-2249 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-5595 - Z-Coordinate,STARLINK-4302 - Z-Coordinate,STARLINK-3194 - Z-Coordinate,STARLINK-30110 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-2578 - Z-Coordinate,STARLINK-3087 - Z-Coordinate,STARLINK-31600 - Z-Coordinate,STARLINK-30465 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-6132 - Z-Coordinate,STARLINK-4345 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-32075 - Z-Coordinate,STARLINK-4101 - Z-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-4092 - Z-Coordinate,STARLINK-1084 - Z-Coordinate,STARLINK-30892 - Z-Coordinate,STARLINK-1700 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-31267 - Z-Coordinate,STARLINK-30158 - Z-Coordinate,STARLINK-1369 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-30612 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3485.5057,-2312.7300,896.3610,-5324.4299,5549.5438,3442.9575,-3340.4063,-2121.4546,-3270.1670,4208.1349,-1614.8309,3135.4966,5085.1086,5386.7821,-3500.9288,-2672.7981,5489.0778,-6333.6973,-3915.1350,-6346.4485,-6560.5345,552.9792,-5080.1685,-5680.0321,5570.5489,5027.7374,-1087.8874,-2525.1010,-2252.8973,-3442.9849,4539.1900,2543.8889,-3221.9392,-5601.8728,2134.9347,-6479.6083,-1023.4599,-2819.5617,1716.5966,-3648.7312,4365.3299,4631.6542,-3178.7814,-5376.1669,-3641.6223,-40.6753,-5090.2115,3747.2056,2834.2681,-6590.2442,-6094.3369,4222.1288,-5287.0949,6834.4409,-5902.3033,-614.7113,4979.2355,-4250.3353,3595.5403,-2476.9073,725.5883,-5006.6045,-512.7079,2781.8212,0.0000,-1011.6288,-474.8266,-3152.5080,6163.6238,5860.6544,3021.7269,-234.7802,2855.8964,-3343.0581,5349.7639,6213.4123,-4140.7964,-1770.8722,-4091.4060,-5420.6840,3906.5166,-77.5886,-3238.4080,-2270.4122,4583.4383,-1047.5459,-1829.2257,4849.6559,-3379.2692,-4369.2832,-1974.8674,4973.9473,2813.1886,-2111.8640,415.2900,-3831.3708,-5551.2733,5657.6826,-4603.2012,-3928.0444,-169654.2002,-157040.7616,-163754.0281,-166696.8156,-159725.2146,-162064.2337,-167945.6087,-165150.7804,-246565281.6327,-246555604.6647,-246549981.4398,-246541437.5945,-166538.6203,-246549294.1082,-3657.0503,-4775.4356,5786.5392,-1388.9019,3766.2303,3732.8175,-2796.0836,4093.0318,-3662.7959,4940.1701,-4998.8113,3514.9376,4213.3607,740.0018,-5028.9826,5970.1178,-541.6518,1870.0968,-1779.3641,-1339.8952,980.3675,-4205.2201,-712.0399,3946.5099,2020.3664,-2581.3697,4697.8032,-4682.1572,6440.1646,-4960.1732,2103.2853,-6353.0922,-3970.6425,-3883.3268,4759.4309,2273.6206,-6628.8058,1032.0524,3870.0427,5255.7727,3998.0637,-4402.7917,-6000.1810,-4072.7148,-5229.7936,-4151.2908,67.2983,5111.9304,-4211.6062,-363.5044,-3184.7890,-658.2103,-3742.3142,-94.4755,-3656.9376,-5110.3366,-697.7388,-1176.3274,-3056.4098,-4276.9350,2974.9740,3209.9961,-5099.9859,3116.5260,0.0000,3585.3073,-5686.9305,5944.0582,241.0868,3686.9334,-2615.7650,-6214.2602,-5326.3857,-5302.5823,1811.7180,-1634.6042,-5554.9977,4165.4644,3934.4231,2327.2340,4401.8913,5288.3857,-3922.2666,-2399.0670,-3814.5504,-5136.0136,4194.5608,-4369.9670,-4996.9400,-129.2754,-6202.0031,4652.8974,-6134.9632,5380.7583,1291.5903,-3556.7021,4135.7743,-2330.4087,2621.5418,-1231.2715,324051.6067,344174.8684,332954.8894,332623.0507,337682.0080,336228.1869,342218.1801,337356.1202,19431530.7961,19412578.9455,19434899.6241,19436415.0821,338404.6911,19427295.2848,-4604.1613,4413.4311,3532.9831,-4029.5393,1648.4561,-4698.5166,-5280.7806,-5168.3671,-4570.7887,2398.5959,-4495.3619,-5060.8771,-2069.2761,4285.4511,-3274.1998,1947.5448,4070.4752,-1256.4103,5373.5952,-1541.4646,-1960.6015,-5464.9515,-4675.0402,492.6473,3626.5867,4001.9783,4953.9815,-4275.7574,-962.8201,3388.1727,4652.3610,-1110.4742,-4691.5553,-740.0873,-4558.3984,-1050.0782,-1547.7853,-6272.6443,-5472.9118,2432.9721,3564.2956,2402.0336,-1284.4446,1015.6990,-2325.2314,-5540.4047,-4685.1382,-2772.9552,-4729.1627,2072.9330,1015.4934,-5432.1127,-2497.7359,1078.8284,289.7172,4619.3921,-4607.9252,5302.5230,-5065.1539,-4761.8873,6219.0998,-3564.7178,4576.3028,5494.6838,0.0000,-5871.6277,-3943.5349,1444.4677,-3135.6024,55.6828,-5689.9374,-3087.0137,-3343.1219,2902.1540,-3874.4944,-2636.0789,-25.1674,-5226.3995,-4013.9589,-3437.2996,-3665.5002,4163.2933,4691.0667,6094.8839,3553.6930,4367.4881,5163.5113,2238.4708,3307.3646,-5220.1791,-2393.9531,-1222.0265,1490.9667,-3632.0240,6782.7339,4375.8339,366.2284,-3193.9826,-4460.4539,5445.6737,13855.5078,10612.7541,11750.3309,16875.7076,17256.1832,6809.5597,4842.2158,12818.6894,103218528.3254,103199918.9812,103186900.0843,103205770.9167,12274.5311,103206534.9909,
3600.000,419.2759,4898.3271,-3010.7948,6528.4500,-4728.0556,-5927.5436,6435.8845,-1874.8984,6312.7032,-5373.0522,4259.5260,-6197.2827,-5875.0309,-6334.9138,4858.1032,-1157.3783,-2156.4661,4392.7067,6196.7283,5482.6787,5981.9827,3744.3253,5663.8297,3095.5502,-6933.4960,-4186.0168,-3085.3676,5888.0562,349.5272,4905.1043,-5711.6755,-237.4944,6114.6792,5539.8929,-5238.6205,5056.0474,2563.1982,4468.2259,-5433.4944,-118.7782,-6128.9424,-2618.0722,3847.9053,4744.5370,5665.9047,4085.2254,6315.4931,-5182.8202,521.6562,6430.1016,4235.8081,-2514.2772,1271.6351,-4976.6932,4724.5041,4252.3905,-4203.9855,3878.5658,519.3295,4511.4408,1626.2245,4639.5227,3869.5030,-5993.1840,0.0000,303.9990,-1993.5176,1365.2260,-3450.9526,-5916.2229,1599.4106,-2169.8438,-1516.8507,4780.7907,-3449.4850,-2820.4818,5141.8135,-803.7438,4787.2910,4439.1136,-5063.6526,-2632.2116,5845.3771,-2082.9462,-3302.8663,3770.7069,-571.7905,-1371.9252,5189.9335,5406.1168,4119.4039,-4698.7459,-25.0425,-2377.1178,3507.0041,5502.3573,3335.2542,-5379.2126,1427.4791,5396.0562,-244627.1902,-239137.1850,-244791.2006,-246977.9804,-239287.5822,-241603.6633,-247257.8559,-247800.5256,-243153435.3134,-243141224.6573,-243143589.0596,-243137415.4927,-246291.3248,-243137914.0255,5872.2241,4834.6895,-6076.1301,-1843.7971,-716.8469,-525.7194,553.2975,-1740.1891,2255.8652,-3909.0884,5393.2428,-2460.9101,-2835.9459,2335.6061,1467.1688,-4990.7577,3577.6755,-3529.8259,-1236.5228,-1176.8855,-2481.3261,3791.9367,-2918.4416,-4972.8763,245.3662,5434.0985,-3381.2523,3217.4533,-5985.7043,1298.7507,2079.7701,6450.0128,1635.7134,1678.7233,-2031.8448,-4028.9792,5679.9891,-4283.1739,-2917.9015,-4303.8542,-3139.7518,6107.3548,3135.0195,848.7049,3245.2496,4199.0999,-2610.7158,-4294.2587,6118.7987,-1168.6276,1601.4206,4665.4709,2626.7258,2559.7783,2605.6114,4852.0136,4813.5040,-3230.7345,4621.8966,73.7965,-6335.8978,-5116.8837,2040.5702,-853.0301,0.0000,-6604.1964,6512.0244,-6051.0613,2442.9926,-1016.5376,2456.9273,6205.2777,6664.6661,1705.8805,2268.9245,1794.5751,3141.5055,-6480.3628,-4972.7711,-5177.4769,-565.3425,-6182.1893,874.9634,-952.3978,6102.8652,5690.7999,-6557.4660,4294.0667,4394.8592,-3622.3500,5432.7885,-1801.3111,4880.3255,-4500.5835,2463.2083,-768.3234,-5211.3491,4160.8991,-5313.3097,-2782.8229,272636.3313,291433.1621,280019.5407,280977.3270,285449.0070,284270.1406,288933.2953,286483.7252,-45092760.9218,-45113792.4815,-45094722.8914,-45089064.9255,285937.6766,-45097791.9804,3457.0961,-597.4807,928.9558,672.8787,-4992.9916,3512.1686,2241.7529,6426.2918,102.7315,1928.6268,710.1865,1802.5022,-2311.3147,-1565.4919,4728.4771,-4516.9640,-5447.5518,-3668.8101,-2756.6301,-3608.8965,-2430.8775,4393.4625,2732.9659,-3720.5976,-430.3586,-995.4117,-5198.2335,1224.7220,-3400.9950,-4723.5321,-3138.7023,-2537.8221,2825.8583,-3677.1312,4035.4215,-2550.5306,-2929.6287,3156.1879,3117.6363,-5330.5897,611.8293,1576.5263,4794.9875,-4831.6505,-1838.3398,3670.3633,1047.1265,-1598.6789,3210.5769,2265.8024,-5275.7115,4418.3045,6289.5019,-4078.5421,4375.1385,-2515.9221,2366.3497,-4717.9815,5110.5984,5155.8240,-2332.6576,-587.5384,-5314.0863,-3340.0794,0.0000,2138.1099,-1291.4379,2974.7347,5461.7073,-3458.8944,6294.3763,-2225.0295,-980.0673,-4696.5694,5450.6175,6078.0341,3408.6641,2247.5474,-804.6858,-303.3753,4686.9348,465.4777,-3617.1591,-6554.9883,-301.6991,-224.7273,-2099.9024,-5236.5162,1058.0384,1979.5812,-1270.6600,4736.7995,-4903.9093,4536.7816,-5447.9334,-3964.7284,3115.6874,-1168.8046,4189.5543,-3147.7465,11684.2349,8893.3874,11185.6428,13005.6028,16653.9911,7953.8540,1730.1913,9779.1141,103191058.5631,103179056.3005,103160250.6351,103173722.2252,10511.5706,103178763.9040,
7200.000,-3402.9391,-5162.6257,3856.9388,-4545.7182,3082.4531,6583.1020,-6284.6481,5783.9623,-4975.4297,4636.2201,-4801.6877,6350.7071,4515.9641,5075.6622,-5604.0953,5083.4255,-1082.0741,690.3158,-5989.3358,-923.4652,-2666.7930,-6183.7909,-4705.9762,897.7059,5800.5371,1948.5418,6210.5565,-6227.0835,2627.5553,-5635.3228,4850.3243,-2716.3181,-6871.0361,-3479.4330,6824.2418,-1633.8490,-3756.9518,-4767.9731,6614.5396,4495.4705,5265.6829,-1031.9006,-4266.5194,-2858.9504,-4998.2640,-5964.0684,-4883.1414,4661.1412,-3014.8698,-3495.6024,-1553.0998,1022.4793,1943.4633,1606.6603,-2259.5765,-5984.7126,1978.2012,-3165.0942,-3650.5325,-5686.5378,-3670.0584,-2172.0943,-6383.8263,6794.8484,0.0000,-193.8530,2616.5030,1870.0345,285.0084,4331.8697,-5211.0460,2302.3664,-775.2796,-5489.8586,1364.6679,-1685.5832,-5010.0432,2350.3012,-2884.6006,-1230.7491,5468.3771,3794.3989,-6696.4919,3254.5142,853.9711,-4419.2743,2129.8071,-3059.0107,-4778.1642,-3874.9521,-4970.3686,3683.3571,-3729.1770,5934.4117,-3537.4168,-5393.5365,495.1715,2450.2620,1449.6099,-4760.3440,-304870.5352,-305200.7708,-310327.4137,-311929.4638,-303375.7527,-307409.8324,-310508.7212,-308871.0374,-223146004.1132,-223130548.5446,-223138106.8445,-223135023.4604,-310355.4744,-223130426.2701,-5919.5241,-2819.7088,3075.8212,3957.4458,-3410.9887,-2110.8087,1243.7679,553.8743,652.7617,757.0295,-3522.3349,865.7056,-300.0725,-4211.8031,2307.6342,2633.6131,-6065.6351,4072.8999,2956.6686,4045.8732,3585.6253,-3035.2649,5024.7685,5026.3214,-2343.7768,-6108.2069,2109.0111,-509.1281,3201.0140,2500.2621,-4773.0544,-4383.1034,583.7733,2186.5117,-550.0654,4910.6257,-1955.6329,4739.6170,1635.3560,2686.4834,693.6332,-5123.0558,1268.8058,3642.1924,837.3487,-3474.2584,3679.5847,1267.9833,-6238.8585,2899.4031,2043.8905,-6803.3806,1849.6794,-4972.7446,822.3917,-3281.3447,-6307.5254,6037.5704,-5528.2868,3294.1039,5089.2448,4927.7766,712.5979,-838.8847,0.0000,6352.2265,-2921.6946,3793.6958,-5335.3812,-2629.7080,-3237.4631,-2151.5950,-5039.2749,2301.6332,-5928.0569,-3136.3299,807.2288,6135.5200,3691.0524,5527.6525,-3153.3801,2976.3936,1743.6843,5277.3055,-6135.3537,-3203.1329,6146.5097,-3819.2478,-1443.3799,4855.5775,-2473.3943,-2442.7553,-2573.9941,2669.8840,-5903.2993,4141.5299,5055.4428,-4357.0202,6635.9548,4677.5679,204563.3496,219056.5689,209178.7341,212233.4218,214874.3475,214163.7087,217564.2956,215059.7614,-106523613.6867,-106544272.4867,-106532919.3503,-106528590.9148,215083.5168,-106529569.9573,225.0955,-3628.8941,-4749.2618,3177.3873,5146.9055,-133.1095,2393.6055,-3771.1450,4436.7267,-5088.8790,3494.5707,2569.5659,5221.5747,-2134.0775,-3395.4058,3711.7829,3006.3749,5291.3922,-1701.2312,5205.8287,5265.6483,-583.5599,835.4812,4683.1150,-3040.2037,-2640.7962,2200.7447,2730.9679,5495.1225,3152.7536,-681.2558,4622.3028,725.5623,5475.6940,-1035.2722,4621.8843,5411.0989,1764.7462,1165.6006,4402.0026,-4434.4909,-4401.0092,-5290.0746,4998.1705,4496.5400,457.3547,3217.8317,4938.0046,232.8809,-5228.1749,6451.1434,-615.0677,-6407.6357,4528.1769,-6523.8724,-1166.0488,1655.3464,1092.7364,-1998.6209,-1972.4483,-2972.3906,4352.0573,2451.3604,-954.4730,0.0000,2810.7810,5707.6099,-5436.5453,-4397.3364,4708.6634,-3274.1850,6172.5280,4643.6388,3502.1018,-3149.0158,-5964.1218,-4722.6526,2127.7719,5125.9905,3801.0033,-2865.4499,-4707.6225,300.4651,3112.7808,-3152.0234,-4109.4144,-2330.9145,4860.7141,-4747.1649,2767.3349,4142.0508,-5328.7254,5210.9591,-2057.2120,765.8665,566.0347,-4723.3133,4744.2108,-1334.5212,-1479.7519,9481.5759,7315.0629,10439.3229,8312.3618,15567.8963,9873.2777,-691.5763,9814.3461,103162773.6020,103158125.4058,103134941.0883,103144587.2618,8747.6280,103150973.8470,
