sl_10_86400_20260920 Coordinates.csv
2026/09/20 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:29 2024,
Start: 2026/09/20 07:47:00.00, Stop: 2026/09/21 07:47:00.00,
TIME_UNITS,STARLINK-11263 [DTC] - X-Coordinate,STARLINK-4710 - X-Coordinate,STARLINK-3819 - X-Coordinate,STARLINK-6362 - X-Coordinate,STARLINK-3660 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-5921 - X-Coordinate,STARLINK-2380 - X-Coordinate,STARLINK-6307 - X-Coordinate,STARLINK-6213 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11263 [DTC] - Y-Coordinate,STARLINK-4710 - Y-Coordinate,STARLINK-3819 - Y-Coordinate,STARLINK-6362 - Y-Coordinate,STARLINK-3660 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-5921 - Y-Coordinate,STARLINK-2380 - Y-Coordinate,STARLINK-6307 - Y-Coordinate,STARLINK-6213 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11263 [DTC] - Z-Coordinate,STARLINK-4710 - Z-Coordinate,STARLINK-3819 - Z-Coordinate,STARLINK-6362 - Z-Coordinate,STARLINK-3660 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-5921 - Z-Coordinate,STARLINK-2380 - Z-Coordinate,STARLINK-6307 - Z-Coordinate,STARLINK-6213 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
32400.000,3990.7907,1338.4877,4232.6420,4615.1845,5285.1253,-2036.3974,-2478.0369,-214.1018,4518.2747,-2395.5168,-272350.0423,-301829.2051,-289913.1702,-285334.9741,-286369.3571,-286806.9841,-283335.6612,-283770.0968,166031957.8449,165996340.7120,166049812.5095,166027441.3991,-284248.0479,166037972.3455,3975.6895,3992.1013,-1917.3582,3704.0126,4429.7741,-6004.8110,4110.1118,4258.5749,5058.9751,5424.4207,223499.1384,215919.0053,226123.4789,232120.6462,223906.0123,225808.7268,223024.8584,225239.4054,-174300074.8725,-174302596.1005,-174287074.6090,-174286926.9572,225386.9647,-174283218.4420,3694.4888,-5488.2340,5111.1690,3606.0921,385.3242,2788.5036,5017.8707,-5422.5964,1442.1575,-3599.3232,-171450.1175,-174977.1674,-176970.8479,-167688.7403,-176133.7708,-184156.1746,-173198.5885,-176406.9437,96531090.8511,96505823.0484,96510878.7944,96518974.4612,-174714.0774,96521238.5873,
36000.000,-6098.7371,-5072.8807,-777.3796,-6650.8649,-5299.0771,3612.5119,3009.6359,-3541.1336,-5735.2453,-1530.3170,-318604.0757,-346718.4827,-337053.4778,-333006.9411,-336961.2955,-334984.3015,-330193.0807,-332251.9197,205487697.7012,205459270.1048,205508202.5484,205490844.4801,-331841.1917,205493852.1508,-2636.4268,-1878.6415,4659.6547,-1936.9289,-2333.2526,5727.2824,-6234.3926,-5144.2856,-3217.6650,-4849.5736,149769.8058,134153.3885,149519.0224,153600.8411,146566.8865,148314.3794,142682.0376,146946.3571,-125321485.0845,-125332132.7631,-125301743.8536,-125309927.0105,147130.5111,-125303579.5366,1127.2875,4292.8886,-5057.3103,-343.8697,3756.4192,1470.9325,-635.6136,2908.1610,2198.3657,4701.7737,-170494.0271,-174492.9961,-176239.5394,-167286.6085,-172953.6523,-182839.0482,-176316.0313,-172271.0583,96497424.9428,96472195.9565,96485180.5896,96483770.5115,-174035.8686,96489750.6562,
39600.000,4471.0562,6896.7762,-1926.8249,6162.1750,3843.9056,-4069.0697,-2207.2673,5107.6684,5248.4532,5096.5143,-345674.4645,-369786.1011,-362865.3700,-359427.8095,-364668.5689,-362346.2658,-356262.6851,-358289.7659,230905056.3846,230885276.6413,230923312.3186,230915866.5600,-358344.6366,230910810.9461,-761.1754,209.3604,-6386.8330,-503.2131,-1539.5298,-2802.8837,5124.7525,4383.6729,-215.7128,3647.5557,66888.0914,43743.7351,63244.6062,65543.6710,59108.8767,60934.7823,55096.0733,59952.8205,-67800716.8716,-67817044.4624,-67774232.4565,-67782612.0445,59389.9375,-67781762.3858,-4991.2534,-419.8978,1813.8326,-3148.3219,-5534.6768,-4866.3768,-4145.5258,1481.3477,-4537.2257,-2972.7234,-169607.4458,-173991.0034,-174903.6170,-167386.2972,-170017.0127,-180835.7444,-178669.5672,-175024.5026,96463247.9215,96438642.0530,96460156.0910,96452876.7932,-173343.6243,96458248.6155,
43200.000,-1185.9834,-5626.6829,3259.1540,-3728.5014,-2207.6592,4212.6488,-804.2823,-4656.9356,-3834.9345,-6670.9022,-351777.3787,-369587.0153,-365625.3933,-362817.3518,-368876.8091,-366822.1204,-360039.7042,-361776.4345,240552259.0813,240541828.4968,240564170.0521,240560856.2241,-362038.6015,240557144.2452,4859.1699,1455.2730,5543.4689,3439.8558,5343.7710,-1507.0835,-2334.0443,-1257.4890,4035.9336,-1799.2752,-20307.6661,-49570.9258,-27294.7736,-26519.5954,-32644.3302,-30850.0434,-35786.5439,-32913.5062,-5666652.3110,-5686067.0858,-5636449.2813,-5639902.8711,-32256.2007,-5646916.2145,4510.5768,-3749.4324,2535.0286,4718.4552,3768.7457,5282.5369,6488.4443,-4930.5967,4127.1052,-580.5933,-168775.0307,-173469.3586,-173135.6318,-168065.2624,-167635.6530,-178074.3138,-180085.2235,-170969.1971,96428733.0454,96405174.0284,96434790.0496,96427891.0099,-172637.3914,96426732.4858,
46800.000,-1480.0713,2116.0680,-3918.6264,739.0614,744.6185,-4144.2626,4737.6102,3406.7830,2048.6902,5758.4026,-336343.8172,-346162.7433,-345039.7854,-342777.0290,-349642.5368,-347549.7718,-341227.1647,-343460.8743,233774502.4748,233773414.7622,233778667.0034,233774802.8000,-342654.1969,233778242.0491,-6574.4722,-3553.7915,-2042.1752,-5970.4151,-6856.8203,4956.5564,189.1063,-3077.4479,-6509.8714,-842.4575,-106618.7320,-139882.9786,-116354.6061,-116969.0723,-122618.6397,-121103.2731,-124773.6653,-121346.7239,56837804.9621,56817838.3025,56867000.6560,56864191.0744,-121971.7390,56857858.0003,-139.2884,5527.2609,-5326.2760,-3457.1377,368.6113,-2517.0697,-5086.1481,5131.5052,-1252.2382,3758.2607,-167986.4768,-172925.9118,-171220.1790,-169459.3568,-165763.0618,-174439.5100,-180705.9497,-173380.8500,96394074.5407,96371805.5155,96408121.7013,96402426.2568,-171917.2181,96395202.2879,
50400.000,3162.1781,1496.8980,4441.2801,1790.5402,1198.0560,2971.0779,-6900.0091,-2155.8972,217.9492,-3233.9929,-300090.5697,-301033.4516,-302317.5037,-300291.4776,-308315.0520,-304414.0662,-300851.8886,-300299.6912,211038427.7039,211046055.8983,211036511.5197,211033787.7300,-301393.0078,211041011.1423,4044.1034,5547.2692,-2309.4778,6699.1631,5274.8290,-5997.3116,414.5812,6236.7528,6507.1595,3974.6483,-186798.8489,-221494.5914,-198206.3321,-200998.0713,-204951.1420,-203608.3338,-206468.9696,-204410.9002,115445433.7785,115427233.7602,115469309.7392,115464760.5905,-204034.3341,115465263.2710,-4373.4607,-3849.6055,4760.9181,88.0844,-4302.1514,-1807.1018,703.5111,-2002.6745,-2400.3843,-4677.0719,-167234.5172,-172358.0172,-169477.6395,-171654.0793,-164359.5314,-170023.0838,-180622.2628,-169802.6706,96359475.0239,96338551.3619,96379675.9826,96373404.6032,-171183.1533,96363658.0426,
54000.000,-4298.2586,-3630.5528,-4396.1951,-3595.0157,-3784.1964,-119.2754,5609.7586,487.8434,-2947.1222,402.4712,-245011.3225,-237095.8500,-240139.1340,-239363.1523,-247582.1760,-238493.8332,-241263.9750,-242293.5055,173900034.8471,173915234.6610,173895733.1282,173896325.3711,-240853.0312,173901719.9605,1055.7974,-5876.0921,5193.9063,-4913.1328,-1828.7913,4784.4214,-552.2479,-6421.2778,-4279.5607,-6350.0748,-255876.4678,-289281.1859,-267532.3606,-275316.4451,-274315.9469,-272277.5194,-275761.3491,-273271.5397,166156011.2238,166141560.3464,166172171.6141,166167275.5400,-273200.3200,166175142.2577,5075.3888,-282.6179,-1243.2220,3312.1337,5470.4066,5002.8598,4060.0184,-2466.0800,4584.7184,2743.3704,-166513.8513,-171762.2600,-168178.3320,-171854.3405,-163410.1186,-168920.5938,-179877.2118,-171505.9815,96325132.3818,96305427.9535,96349464.9394,96341347.4944,-170435.2470,96332099.7705,
57600.000,4353.4683,4182.6879,2689.2401,4917.5178,5977.0197,-3700.1019,-1716.6657,2094.3829,5532.5709,1911.3289,-174287.3777,-158434.1901,-162497.7871,-164280.0442,-171331.0010,-160424.0575,-166035.8950,-163429.1630,124898234.9091,124919453.2906,124895815.8050,124899912.8428,-164865.5025,124899480.2502,-4953.8952,3537.3562,-5579.0085,1260.7290,-1376.5242,-2739.5878,1811.0617,3875.1533,1156.2940,6611.4274,-309468.2886,-339016.9724,-319817.8865,-330157.7636,-326233.1056,-323372.3171,-328188.3073,-324521.7539,205509355.3676,205500209.6582,205517772.9932,205515665.4236,-325039.7375,205527502.8119,-1398.1125,4205.1062,-3084.8476,-4731.0049,-3184.0680,-5187.0167,-6489.2013,5291.9571,-4028.7936,833.1999,-165820.5251,-171134.0044,-167470.0817,-168590.5429,-162924.6793,-171954.5882,-178476.4332,-168741.7801,96291226.9569,96272453.6038,96317747.3295,96307079.1389,-169673.5503,96300527.4925,
61200.000,-1986.1957,-4125.1235,827.5638,-5544.1588,-6018.7016,6499.7435,-2096.7073,-5039.5878,-6667.3288,-3740.9324,-92121.4818,-70057.5055,-74416.2489,-77944.7449,-84402.0738,-73968.0978,-79780.3317,-79588.4500,67381311.3773,67406699.9627,67384395.7722,67389574.7861,-78252.8267,67382656.0181,5402.9892,725.1867,4159.6958,2560.1975,3187.6978,954.1868,-4185.1110,-500.0912,1607.7904,-4324.7440,-344065.0253,-367642.1677,-351683.8667,-362542.9248,-357329.6216,-354119.7133,-360228.7645,-357306.6464,230821455.3541,230818671.5828,230824169.7404,230827997.2386,-356220.1333,230838598.3298,-3512.9160,-5505.0886,5451.4649,3276.9555,-1158.8180,2198.9711,5128.2766,-4683.4094,1028.2651,-3927.2648,-165151.5515,-170466.5836,-167338.6172,-165570.9047,-162941.3506,-174224.6779,-176389.7673,-169449.8716,96257909.8694,96239649.0333,96284838.8145,96271340.8600,-168898.1152,96268941.2291,
64800.000,-2476.0803,3886.0075,-4746.3481,4826.0357,3214.0432,-6580.2327,3712.7852,6524.3114,5408.2699,5133.1066,-3502.8396,22418.2925,18424.0927,13894.4375,7743.7851,16998.6966,12091.8047,14455.8602,5278145.3594,5305686.4157,5288915.2921,5290150.8374,13477.1184,5280067.5681,-3241.4015,-4650.9272,-2388.0228,-4978.6419,-3857.9671,556.3248,5821.5277,-1989.2628,-3496.3992,520.6113,-357270.9497,-373455.4755,-361114.1524,-371557.4705,-365524.2412,-362707.0236,-369510.7225,-363284.8591,240367567.6274,240371643.6026,240367989.7972,240379259.0151,-364720.9420,240383954.7243,5357.5652,3314.2387,-4433.6526,137.3271,4732.4836,2096.2498,-810.2479,987.3820,2568.4935,4620.4767,-164504.6678,-169749.7122,-167611.4087,-163106.8710,-163537.5954,-175557.2249,-173545.2615,-167736.6883,96225293.2321,96207037.9691,96251029.4005,96235017.6986,-168108.9945,96237341.0011,
68400.000,6195.6902,-2902.7683,6834.5242,-2240.2985,1191.4574,3932.0550,-3235.0654,-5088.9261,-2020.1243,-5702.6818,86084.1270,113118.9771,110088.3653,105157.6475,99478.9857,107276.7042,103633.8408,103984.1458,-57170167.4832,-57142513.2032,-57151326.7811,-57160871.5993,104480.9554,-57167375.6276,649.5049,6201.4382,854.3966,5562.1325,4247.8199,-2478.8105,-4667.6867,3240.8412,4750.4173,3030.2748,-347980.8102,-356220.2233,-347556.4787,-356950.2129,-350108.8100,-348525.8235,-354863.8312,-351713.3107,233499777.9312,233510611.4332,233501843.4425,233518321.1016,-349964.6475,233515861.8039,-2579.0573,936.9531,613.9042,-3490.6695,-5321.0517,-5147.0414,-4008.3202,3325.5201,-4640.3571,-2531.4220,-163878.1739,-168965.9720,-168003.9205,-161151.9084,-164849.2660,-176095.1806,-169827.6731,-167275.1867,96193442.8904,96174647.9031,96216562.7551,96199717.6545,-167306.2424,96205726.8292,
72000.000,-6095.4661,344.2564,-5863.3296,-1613.1412,-4782.8024,-231.4116,2421.1418,1121.7712,-1964.4802,4609.9902,170990.7446,196256.3337,194775.9603,189898.1391,185911.7174,191384.2774,188538.8813,188925.3769,-115699972.5985,-115674092.0019,-115674441.3001,-115699404.5522,188951.8409,-115696281.7952,1509.5519,-5128.7238,843.1334,-4812.0126,-4305.2697,4730.5105,705.6147,-4022.8095,-5380.6754,-5058.4822,-316480.9845,-317176.2564,-311908.3585,-319774.3644,-311767.3699,-312304.8693,-315878.1394,-311103.7308,210691005.6174,210707887.2045,210698338.4996,210711444.4897,-312856.1934,210707324.1008,-2457.1580,-4628.2879,3558.8776,4715.9685,2500.2448,5049.4808,6468.0401,-5490.2786,3901.6440,-1115.0153,-163270.8241,-168081.5812,-168195.8798,-159666.3119,-166961.7058,-175929.0559,-165328.9732,-166722.0523,96162374.1600,96142511.0635,96181639.2255,96168786.5022,-166489.9137,96174098.7342,
75600.000,2098.0136,3330.7925,2629.7957,5159.5928,5861.2869,-2589.1529,-2625.9760,3152.9747,4808.8165,-1615.0563,245755.1338,266395.3648,267160.5936,262634.1961,263600.7906,264052.9638,260556.6811,262054.4145,-166316195.0678,-166293630.0535,-166286764.1516,-166319403.3422,261489.8875,-166311846.5142,-3522.3827,2766.5629,-3221.0823,3440.7943,3126.4886,-6141.0340,3804.1420,4598.3181,4931.2596,5374.0140,-264466.0280,-258935.3853,-256419.2091,-262452.4255,-254229.1515,-256128.0548,-253371.6961,-257353.1139,173502453.9477,173524114.0065,173517665.2338,173517029.0126,-255727.9397,173519488.8495,5341.4459,5377.2138,-5532.2329,-3111.2799,1883.5162,-1911.7358,-5194.4608,4043.3946,-833.9885,4061.7118,-162681.7506,-167014.6451,-167917.1238,-158635.1448,-167078.5578,-175101.8967,-164146.2472,-165049.5639,96132050.8357,96110665.6668,96146425.1543,96143720.4495,-165660.0645,96142456.7365,
