sl_100_86400_20260314 Coordinates.csv
2026/03/14 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:11 2024,
Start: 2026/03/14 07:47:00.00, Stop: 2026/03/15 07:47:00.00,
TIME_UNITS,STARLINK-2431 - X-Coordinate,STARLINK-3867 - X-Coordinate,STARLINK-5398 - X-Coordinate,STARLINK-1640 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-31110 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-1972 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-30523 - X-Coordinate,STARLINK-31760 - X-Coordinate,STARLINK-3207 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-3052 - X-Coordinate,STARLINK-3582 - X-Coordinate,STARLINK-5383 - X-Coordinate,STARLINK-2119 - X-Coordinate,STARLINK-4444 - X-Coordinate,STARLINK-3502 - X-Coordinate,STARLINK-3643 - X-Coordinate,STARLINK-31602 - X-Coordinate,STARLINK-31680 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-1011 - X-Coordinate,STARLINK-31401 - X-Coordinate,STARLINK-32127 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-31129 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-5137 - X-Coordinate,STARLINK-31707 - X-Coordinate,STARLINK-3102 - X-Coordinate,STARLINK-32198 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-30261 - X-Coordinate,STARLINK-5762 - X-Coordinate,STARLINK-1048 - X-Coordinate,STARLINK-30587 - X-Coordinate,STARLINK-5044 - X-Coordinate,STARLINK-3983 - X-Coordinate,STARLINK-30894 - X-Coordinate,STARLINK-30107 - X-Coordinate,STARLINK-3711 - X-Coordinate,STARLINK-2698 - X-Coordinate,STARLINK-4006 - X-Coordinate,STARLINK-30255 - X-Coordinate,STARLINK-11289 [DTC] - X-Coordinate,STARLINK-5352 - X-Coordinate,STARLINK-5509 - X-Coordinate,STARLINK-2355 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-31791 - X-Coordinate,STARLINK-4787 - X-Coordinate,STARLINK-5462 - X-Coordinate,STARLINK-2324 - X-Coordinate,STARLINK-4083 - X-Coordinate,STARLINK-4174 - X-Coordinate,STARLINK-11084 [DTC] - X-Coordinate,STARLINK-30779 - X-Coordinate,STARLINK-1867 - X-Coordinate,STARLINK-31460 - X-Coordinate,STARLINK-3180 - X-Coordinate,STARLINK-1443 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-11206 [DTC] - X-Coordinate,STARLINK-5560 - X-Coordinate,STARLINK-2096 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-4706 - X-Coordinate,STARLINK-5023 - X-Coordinate,STARLINK-31197 - X-Coordinate,STARLINK-2041 - X-Coordinate,STARLINK-2614 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-4123 - X-Coordinate,STARLINK-3691 - X-Coordinate,STARLINK-4694 - X-Coordinate,STARLINK-1063 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-11166 [DTC] - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-32129 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-6216 - X-Coordinate,STARLINK-30411 - X-Coordinate,STARLINK-1284 - X-Coordinate,STARLINK-2155 - X-Coordinate,STARLINK-3757 - X-Coordinate,STARLINK-5387 - X-Coordinate,STARLINK-3200 - X-Coordinate,STARLINK-1928 - X-Coordinate,STARLINK-5224 - X-Coordinate,STARLINK-1627 - X-Coordinate,STARLINK-31868 - X-Coordinate,STARLINK-4406 - X-Coordinate,STARLINK-6069 - X-Coordinate,STARLINK-2570 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2431 - Y-Coordinate,STARLINK-3867 - Y-Coordinate,STARLINK-5398 - Y-Coordinate,STARLINK-1640 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-31110 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-1972 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-30523 - Y-Coordinate,STARLINK-31760 - Y-Coordinate,STARLINK-3207 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-3052 - Y-Coordinate,STARLINK-3582 - Y-Coordinate,STARLINK-5383 - Y-Coordinate,STARLINK-2119 - Y-Coordinate,STARLINK-4444 - Y-Coordinate,STARLINK-3502 - Y-Coordinate,STARLINK-3643 - Y-Coordinate,STARLINK-31602 - Y-Coordinate,STARLINK-31680 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-1011 - Y-Coordinate,STARLINK-31401 - Y-Coordinate,STARLINK-32127 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-31129 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-5137 - Y-Coordinate,STARLINK-31707 - Y-Coordinate,STARLINK-3102 - Y-Coordinate,STARLINK-32198 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-30261 - Y-Coordinate,STARLINK-5762 - Y-Coordinate,STARLINK-1048 - Y-Coordinate,STARLINK-30587 - Y-Coordinate,STARLINK-5044 - Y-Coordinate,STARLINK-3983 - Y-Coordinate,STARLINK-30894 - Y-Coordinate,STARLINK-30107 - Y-Coordinate,STARLINK-3711 - Y-Coordinate,STARLINK-2698 - Y-Coordinate,STARLINK-4006 - Y-Coordinate,STARLINK-30255 - Y-Coordinate,STARLINK-11289 [DTC] - Y-Coordinate,STARLINK-5352 - Y-Coordinate,STARLINK-5509 - Y-Coordinate,STARLINK-2355 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-31791 - Y-Coordinate,STARLINK-4787 - Y-Coordinate,STARLINK-5462 - Y-Coordinate,STARLINK-2324 - Y-Coordinate,STARLINK-4083 - Y-Coordinate,STARLINK-4174 - Y-Coordinate,STARLINK-11084 [DTC] - Y-Coordinate,STARLINK-30779 - Y-Coordinate,STARLINK-1867 - Y-Coordinate,STARLINK-31460 - Y-Coordinate,STARLINK-3180 - Y-Coordinate,STARLINK-1443 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-11206 [DTC] - Y-Coordinate,STARLINK-5560 - Y-Coordinate,STARLINK-2096 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-4706 - Y-Coordinate,STARLINK-5023 - Y-Coordinate,STARLINK-31197 - Y-Coordinate,STARLINK-2041 - Y-Coordinate,STARLINK-2614 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-4123 - Y-Coordinate,STARLINK-3691 - Y-Coordinate,STARLINK-4694 - Y-Coordinate,STARLINK-1063 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-11166 [DTC] - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-32129 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-6216 - Y-Coordinate,STARLINK-30411 - Y-Coordinate,STARLINK-1284 - Y-Coordinate,STARLINK-2155 - Y-Coordinate,STARLINK-3757 - Y-Coordinate,STARLINK-5387 - Y-Coordinate,STARLINK-3200 - Y-Coordinate,STARLINK-1928 - Y-Coordinate,STARLINK-5224 - Y-Coordinate,STARLINK-1627 - Y-Coordinate,STARLINK-31868 - Y-Coordinate,STARLINK-4406 - Y-Coordinate,STARLINK-6069 - Y-Coordinate,STARLINK-2570 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2431 - Z-Coordinate,STARLINK-3867 - Z-Coordinate,STARLINK-5398 - Z-Coordinate,STARLINK-1640 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-31110 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-1972 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-30523 - Z-Coordinate,STARLINK-31760 - Z-Coordinate,STARLINK-3207 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-3052 - Z-Coordinate,STARLINK-3582 - Z-Coordinate,STARLINK-5383 - Z-Coordinate,STARLINK-2119 - Z-Coordinate,STARLINK-4444 - Z-Coordinate,STARLINK-3502 - Z-Coordinate,STARLINK-3643 - Z-Coordinate,STARLINK-31602 - Z-Coordinate,STARLINK-31680 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-1011 - Z-Coordinate,STARLINK-31401 - Z-Coordinate,STARLINK-32127 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-31129 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-5137 - Z-Coordinate,STARLINK-31707 - Z-Coordinate,STARLINK-3102 - Z-Coordinate,STARLINK-32198 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-30261 - Z-Coordinate,STARLINK-5762 - Z-Coordinate,STARLINK-1048 - Z-Coordinate,STARLINK-30587 - Z-Coordinate,STARLINK-5044 - Z-Coordinate,STARLINK-3983 - Z-Coordinate,STARLINK-30894 - Z-Coordinate,STARLINK-30107 - Z-Coordinate,STARLINK-3711 - Z-Coordinate,STARLINK-2698 - Z-Coordinate,STARLINK-4006 - Z-Coordinate,STARLINK-30255 - Z-Coordinate,STARLINK-11289 [DTC] - Z-Coordinate,STARLINK-5352 - Z-Coordinate,STARLINK-5509 - Z-Coordinate,STARLINK-2355 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-31791 - Z-Coordinate,STARLINK-4787 - Z-Coordinate,STARLINK-5462 - Z-Coordinate,STARLINK-2324 - Z-Coordinate,STARLINK-4083 - Z-Coordinate,STARLINK-4174 - Z-Coordinate,STARLINK-11084 [DTC] - Z-Coordinate,STARLINK-30779 - Z-Coordinate,STARLINK-1867 - Z-Coordinate,STARLINK-31460 - Z-Coordinate,STARLINK-3180 - Z-Coordinate,STARLINK-1443 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-11206 [DTC] - Z-Coordinate,STARLINK-5560 - Z-Coordinate,STARLINK-2096 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-4706 - Z-Coordinate,STARLINK-5023 - Z-Coordinate,STARLINK-31197 - Z-Coordinate,STARLINK-2041 - Z-Coordinate,STARLINK-2614 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-4123 - Z-Coordinate,STARLINK-3691 - Z-Coordinate,STARLINK-4694 - Z-Coordinate,STARLINK-1063 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-11166 [DTC] - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-32129 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-6216 - Z-Coordinate,STARLINK-30411 - Z-Coordinate,STARLINK-1284 - Z-Coordinate,STARLINK-2155 - Z-Coordinate,STARLINK-3757 - Z-Coordinate,STARLINK-5387 - Z-Coordinate,STARLINK-3200 - Z-Coordinate,STARLINK-1928 - Z-Coordinate,STARLINK-5224 - Z-Coordinate,STARLINK-1627 - Z-Coordinate,STARLINK-31868 - Z-Coordinate,STARLINK-4406 - Z-Coordinate,STARLINK-6069 - Z-Coordinate,STARLINK-2570 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3587.9672,-6623.6996,654.3096,-3005.3656,6005.7723,-3473.4508,-1568.4956,6787.3239,2603.3603,3761.7644,3002.7360,-6297.9880,-6049.6415,1219.6571,-3727.5069,-5308.6525,-4304.6674,-286.9729,-5138.3440,-1485.5638,3692.6657,-3813.6502,6454.4271,-180.5058,1231.4695,-959.9646,3013.4460,-1533.0086,2026.3104,3325.1880,4654.0227,-908.9437,-3845.3117,-2801.2360,5146.4406,1533.1710,-5687.8847,-3629.9842,-3646.7448,-4741.5448,-4258.0087,-391.2272,0.0000,3821.9572,-4247.1142,2937.9098,-1441.8936,6009.1075,-100.2156,-6427.1893,-5245.8879,-4374.2306,-1128.3867,-4143.2664,-2208.0560,-2299.5149,-928.5258,-4159.0771,-5107.9293,2426.2544,-59.3064,4406.8645,5012.7657,5761.2118,-4610.9727,5285.4801,-737.8575,-478.7377,-3647.0723,-332.1243,-2480.3029,-6588.5048,4554.9182,623.9533,-6569.3132,-2809.8389,6414.7857,4000.3817,-514.9377,4150.7985,-388.8472,4465.5214,4223.1282,1934.9521,4167.5170,-1410.4777,-5089.9394,3594.8137,5276.8946,-244.5760,859.7365,6873.8500,-5920.4600,3108.2479,-1229.5154,-5307.2784,6003.2620,-5222.3668,-5901.8892,2217.9795,-351698.3635,-363948.1456,-358494.3837,-354698.6648,-361342.8577,-358889.2396,-352928.4374,-354263.2951,-208581877.4064,-208583853.1802,-208592251.7555,-208577448.2374,-354538.1385,-208570862.1794,4047.0439,-86.6586,5258.9562,-5949.2664,889.7837,-5758.8111,-1796.2872,71.3286,-5977.7960,-3635.8061,5876.0297,1650.4221,-2591.4637,-2248.0726,5816.8971,-3319.9046,-450.0472,-5935.9045,2246.1320,6607.3331,3299.0318,2363.0251,2463.1448,6361.9100,5366.4877,4035.4384,5633.9120,-5384.2610,6547.5385,4015.0146,-3941.3864,6810.4488,-4218.4905,-4878.7170,354.2158,4864.9214,-383.9005,-3547.1815,5851.5999,-1844.8664,-2738.2607,4782.7547,0.0000,-5444.0908,688.0197,-5904.9747,-3900.4267,1106.3512,6516.8612,1193.0800,799.1750,-4799.3457,6094.1341,-5303.3810,3997.6952,-1053.6950,-6275.6222,-103.2065,613.9230,3464.0799,-6835.0924,3398.4320,934.1244,3316.6158,-2530.1663,-4451.5117,4232.0451,3141.6631,-5052.7354,5192.7506,3315.4414,744.0511,-2123.7684,-6710.6290,990.5179,-4522.1008,627.4548,-1294.7088,6880.3026,1094.1118,-6901.4129,-2418.5837,-4786.9839,-6573.8372,4367.1270,-2368.9295,-4468.3841,-4517.8392,-3550.8659,-4187.5756,-4039.3995,832.9641,2996.8539,-3203.6969,-6823.9271,-2724.4623,471.7243,3265.8625,1641.1338,-3951.1969,77519.0021,55522.0257,68309.2736,69399.1672,64019.2500,65851.1069,59830.9830,64237.3664,272290960.4044,272261931.4934,272265365.4696,272280329.5620,63712.9867,272278477.3373,4301.3912,-1985.4630,-4475.1362,-871.6556,-3105.7995,1377.3533,-6535.6477,1171.0297,-2321.0651,4543.5368,-1711.4165,-2295.1798,1709.8332,-6468.3945,255.2772,2980.1146,-5396.2396,-3584.9869,4019.9134,1406.9123,-4730.7217,5132.5433,630.0859,-2707.7389,4013.5956,5402.0995,-2391.0322,4040.9939,-102.3553,-4576.0560,3238.1987,782.7614,3711.0197,-4096.4718,-4469.5879,-4703.2310,-3942.8180,-4729.0636,-623.0950,-4719.2675,-4714.6042,4968.2637,0.0000,-1964.3211,-5421.1410,2071.0591,5491.9481,3295.5905,1410.6857,2296.5734,-4469.3854,2260.5453,3102.3959,1090.7403,5164.6610,6463.1489,-2722.4350,-5529.0779,4604.2478,5235.2163,466.2236,-3764.7306,4570.4630,1868.0124,-4497.2031,119.0028,-5085.4505,6177.5556,-3001.2642,4558.8440,5533.7829,1909.3638,-4673.1939,1311.6698,-1810.5071,4431.9808,2541.9906,5478.9217,536.0415,-5420.5718,276.4543,-4721.6108,1998.3456,-106.3435,3172.9611,-6382.4633,-1499.5631,-3841.1332,2727.9051,5484.4875,5519.7705,-384.3131,-1934.4510,-5209.5950,253.4709,3478.2643,-3225.1347,-3198.3892,-3311.8743,-5159.6852,-162156.2124,-165123.5559,-164655.9347,-158572.8846,-158981.2362,-169591.8383,-170809.4199,-165365.6668,-54999073.9013,-55018737.3753,-54983724.6328,-54978883.4421,-163680.5638,-54987232.5172,
3600.000,2680.7420,4158.3348,-4066.9282,4186.7487,-3952.6765,5110.7488,5019.4158,-5896.6932,-1115.3360,-1606.5452,-4604.1106,3153.5711,4978.8303,3188.1111,1365.4479,6767.6317,3500.7044,-2170.6235,1259.6464,-921.4267,-6490.7602,2903.5574,-5805.1723,-2300.1239,-4749.7710,-3014.9178,-5216.4480,3754.9956,-3984.2976,-5594.6513,-740.7037,-769.4032,6414.3467,3683.8509,-2428.1784,-5096.0338,6411.9950,6052.7281,1190.6806,5620.3088,6702.7896,-2324.9782,0.0000,-1837.7822,2405.9345,143.1642,5319.9533,-4490.7130,-2174.0712,5897.7957,5143.5409,4288.0235,-1212.2432,5483.1690,-2265.8977,5528.5925,2617.4403,4493.9927,6056.0476,-6235.2038,2000.1048,-3784.7257,-2944.9589,-6180.7549,3922.3010,-2939.7498,-3267.4184,-1252.3424,4068.9828,-3177.2699,-863.5931,3833.6278,-2487.7565,1135.3928,5809.6403,5316.6904,-6643.6693,-1940.7437,-1371.5279,-4072.2205,2006.9517,-2139.3474,254.5263,368.8959,-5832.4008,3983.1483,5312.8783,-1705.6605,-1701.3389,4165.5255,3247.6405,-6018.4306,2741.5879,1265.7055,1238.3334,4030.6188,-6362.9231,6498.8333,6486.4121,2423.0766,-361227.4212,-366339.0928,-362275.7128,-359039.9262,-366401.0400,-364171.5203,-358191.6535,-359209.7255,-271985845.6490,-271982299.8789,-271991522.0684,-271983373.3093,-359418.8316,-271974710.1967,-6359.2806,-2071.2187,-5240.2984,3482.2816,3047.2846,3860.4302,-838.1455,1561.5656,6514.9498,6359.4589,-2332.2288,-3181.5524,-1258.4203,3247.4066,-5313.3533,1426.7904,-3825.6542,6371.0295,-3960.5840,-4837.8552,-1980.2000,-5910.9920,278.3686,-3710.9278,-2284.6299,-5430.4517,-4074.8465,1786.5604,-4341.6867,-618.9651,4145.2641,-5952.4965,2297.4228,5856.6952,3623.9687,-3687.3721,-2483.1236,484.6913,-5210.7321,-2003.8656,1278.8568,-6300.2615,0.0000,6462.2851,-4603.7965,4615.0975,2857.6972,2386.5057,-5109.8609,-3373.2337,-4196.9586,1166.7053,-6815.8096,2880.5503,-4256.9932,-1376.6146,6157.5970,-3880.7863,-3198.8027,-1676.1225,4788.1013,1738.3775,3254.2556,-1768.5965,-1724.9840,4701.4153,-5680.0131,-6180.9776,1309.6085,-5713.0351,-5684.9153,-2614.8912,5715.3020,5992.7184,-2549.7299,1279.6078,1646.9870,5048.3271,-5198.3247,3260.8140,5117.4636,5613.7014,4113.4475,5364.4221,-3220.9087,-1444.5669,1306.9668,6683.8366,4034.9117,4401.8934,4771.0977,1487.1056,-3766.0123,4848.8768,5193.9507,-1083.7115,2405.0180,-1209.5846,-1945.6403,4281.6646,-14491.7313,-35136.3326,-21627.9032,-22007.7938,-27027.4760,-25373.0694,-30083.1802,-27904.7776,208984852.0482,208955583.7754,208951806.0453,208965581.5272,-27061.9517,208971411.0082,-453.2230,5112.5575,2010.1106,-3944.6741,4636.5291,2467.1377,4724.7251,3193.0271,-2051.1696,-2256.2374,4444.3512,5241.7504,-4463.5340,5243.2619,-4211.0020,525.1670,4563.3602,-1682.8406,-5519.7471,-4862.2757,898.2988,-1790.9671,-3797.4461,5353.0987,-4330.6491,-2817.4747,-1645.6024,-5521.6462,-3507.3043,4038.8462,-5481.2835,3429.8134,-111.7856,-687.5129,5235.7236,2911.2186,848.8191,3339.1636,4391.1569,3527.2493,1111.1571,-1652.1101,0.0000,-1725.0609,4560.5569,-5152.5484,-3334.7707,-4738.5941,3685.5470,1357.2557,1997.8405,-5253.7949,377.9478,2846.9089,-4939.9337,-3991.0756,-1695.5444,3538.4464,-926.8751,-1933.8595,-4480.5443,5258.5010,-5268.2532,2519.3990,5421.3868,-4128.4302,1145.4961,-2946.9878,5425.9865,-2287.9230,-3852.8558,-5112.8382,2852.3673,3146.6980,-2677.0569,-4268.0619,1079.3751,-4310.6198,-4362.3044,4524.4948,-4204.4190,3447.5342,-5277.9501,4239.7377,1460.4580,5494.9187,4250.4993,681.2093,-5367.0245,-3327.1869,-3788.1045,-3116.4958,5096.0620,4671.2711,4427.1443,-5509.8027,-597.0379,-2122.4011,-1602.5362,4776.8492,-161668.9243,-164243.2198,-162565.4240,-159645.4378,-156753.9771,-165916.9521,-171375.8715,-161172.8600,-54922113.3267,-54943093.6295,-54911730.6367,-54904554.3019,-162761.4463,-54911496.3255,
7200.000,-689.7811,-595.6672,5632.6031,-3867.1407,1032.5207,-5078.8469,-6760.3259,2366.5439,-1417.1087,-606.2166,5166.8828,997.0634,-2356.6811,-5352.0082,2428.4640,-5735.4979,-2545.7470,2539.3285,2507.8126,4089.6356,5843.4224,-957.5291,3621.0090,5098.9266,6609.7462,4737.5148,5179.3362,-5706.2245,5054.4197,6472.3520,-3547.9853,3121.3693,-5741.9489,-2912.4215,-117.9564,6643.5303,-4789.4113,-6635.6172,2635.5722,-5173.2131,-6130.5928,3586.3149,0.0000,-1196.0922,-866.7772,-4040.9297,-6654.9674,2367.7307,4179.4260,-3006.8135,-3549.7563,-3730.3902,3216.5323,-4784.6771,5386.9371,-6627.5112,-3593.3771,-3842.8323,-4415.1936,5972.2092,-4268.9161,2456.0365,922.4764,4223.2941,-3153.8863,-1232.1028,4419.0782,1432.3806,-4348.5386,5102.3516,2925.4347,110.6939,87.9998,-3325.6032,-2207.3733,-6558.8967,4318.5528,265.9212,3857.7693,3540.3842,-3962.4070,-130.9565,-5182.0636,-3647.1448,4622.2814,-5973.6966,-4576.5062,-634.1700,-2610.5015,-5843.5203,-5349.9747,3144.6112,1648.5524,-4223.0854,-2170.0169,-2496.8221,3583.4132,-3101.0082,-3762.0096,-5493.5286,-346812.8877,-346307.1307,-342909.6040,-340135.9156,-348324.2818,-344954.8808,-340982.8499,-341988.4234,-316831205.6269,-316822891.2987,-316829433.2090,-316824561.9087,-341415.7532,-316819432.4500,5803.2446,4688.7542,3682.3697,1712.9098,-6190.3345,94.6394,1617.7406,-3459.9842,-4417.7175,-6764.8079,-2288.3132,4825.5861,5177.5418,-4323.5490,3401.9798,1155.3928,6368.0140,-2576.4731,5409.6594,1810.9831,-64.3723,6099.2447,-3624.6353,363.4356,-964.1907,4516.9261,230.6148,1725.2673,103.4939,-2243.9730,-4144.9589,2770.4979,774.4495,-3803.2581,-6490.7120,1882.6291,4180.3450,2005.7703,3335.8560,4613.7864,392.1671,5246.9804,0.0000,-5257.6885,6808.4143,-2555.2716,-1497.0936,-5587.2434,73.2649,4624.0553,5716.8495,3363.5245,4946.6356,1423.2344,4036.2395,1918.2444,-3107.9478,5714.1995,4121.3719,-556.4960,-720.0854,-5912.3643,-6413.1554,-1251.4717,5388.3315,-3976.6717,3043.0239,6504.2506,2998.9528,4464.3597,6264.4283,4739.4066,-6790.9256,-2515.9395,3703.8604,1668.9756,-3596.5063,-6895.2702,1746.2133,-5883.8531,-1376.5540,-6928.2801,-2271.9548,-2144.7533,-76.1613,3253.4933,2720.4301,-6271.5926,-4371.1413,-3567.4041,-4339.7172,-3983.4329,4417.9817,-5331.4231,-992.5722,5016.9285,-4248.4632,-930.8830,1805.7561,-3965.1960,-106618.5304,-123111.2182,-110417.0115,-112770.1285,-116488.5758,-115280.7799,-118660.4481,-115429.1163,131416872.6492,131389146.9041,131378849.8126,131390711.5399,-116228.0847,131402625.0114,-3702.5221,-5051.0339,1655.4617,5213.5755,-2672.7741,-4626.9966,-214.4960,-5470.9389,5124.5837,-1413.9712,-3817.8668,-4837.4820,3718.1712,-1011.6164,5497.7903,-3735.1329,-885.8199,5910.9214,3473.9476,5268.5901,3555.5710,-2912.5511,4669.1984,-4660.5871,1356.6689,-1916.6287,4420.9258,3483.8101,4619.3083,-1068.4159,4229.7033,-5519.1585,-3589.3152,5032.1925,-2099.9725,623.1237,2745.1721,56.7956,-5466.9330,-225.2631,3167.5646,-2726.4165,0.0000,4350.0658,-878.4498,4986.9884,-1015.8046,3374.6641,-5203.3701,-4203.1132,1662.9725,4690.1351,-3649.3743,-4651.4546,1511.8593,-834.6926,4996.6261,644.2120,-3361.4218,-3078.2861,5302.5941,-2034.5337,2228.6997,-5324.5974,-2982.7696,5507.1150,3924.1019,-2011.5866,-4465.9847,-1415.5881,-247.7509,5006.4607,951.8307,-5460.2487,5357.4490,1502.7107,-4063.1257,411.2096,5465.2231,-791.6295,5492.4862,-89.4918,3563.6549,-5394.7800,-5022.9418,-1434.9413,-4448.6533,2873.2133,4683.7961,-951.5875,-406.7834,4716.8501,-5056.1048,-876.5088,-6522.9403,4033.2825,3958.3943,6122.0832,5559.9419,-1105.1902,-161201.0592,-163269.9080,-160513.6156,-161609.6113,-155003.3197,-161358.8743,-171223.9690,-163306.4572,-54844452.2198,-54867064.6212,-54839717.0296,-54832214.5671,-161828.4977,-54835747.1812,
