sl_100_86400_20261001 Coordinates.csv
2026/10/01 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:45 2024,
Start: 2026/10/01 07:47:00.00, Stop: 2026/10/02 07:47:00.00,
TIME_UNITS,STARLINK-31886 - X-Coordinate,STARLINK-31085 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-30463 - X-Coordinate,STARLINK-30440 - X-Coordinate,STARLINK-4089 - X-Coordinate,STARLINK-31219 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-30377 - X-Coordinate,STARLINK-1177 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-4581 - X-Coordinate,STARLINK-31118 - X-Coordinate,STARLINK-1925 - X-Coordinate,STARLINK-31652 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-5694 - X-Coordinate,STARLINK-11188 [DTC] - X-Coordinate,STARLINK-30379 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-31489 - X-Coordinate,STARLINK-3772 - X-Coordinate,STARLINK-3072 - X-Coordinate,STARLINK-5973 - X-Coordinate,STARLINK-3091 - X-Coordinate,STARLINK-4213 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-3754 - X-Coordinate,STARLINK-2434 - X-Coordinate,STARLINK-6057 - X-Coordinate,STARLINK-3757 - X-Coordinate,STARLINK-6188 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-1453 - X-Coordinate,STARLINK-3797 - X-Coordinate,STARLINK-5536 - X-Coordinate,STARLINK-31669 - X-Coordinate,STARLINK-30191 - X-Coordinate,STARLINK-5202 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-5800 - X-Coordinate,STARLINK-4034 - X-Coordinate,STARLINK-4543 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-1713 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-30908 - X-Coordinate,STARLINK-4790 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-31097 - X-Coordinate,STARLINK-5771 - X-Coordinate,STARLINK-4362 - X-Coordinate,STARLINK-4777 - X-Coordinate,STARLINK-2750 - X-Coordinate,STARLINK-1509 - X-Coordinate,STARLINK-4336 - X-Coordinate,STARLINK-1810 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-1593 - X-Coordinate,STARLINK-30791 - X-Coordinate,STARLINK-3637 - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-2407 - X-Coordinate,STARLINK-31662 - X-Coordinate,STARLINK-30944 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-31366 - X-Coordinate,STARLINK-31255 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-4694 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-3392 - X-Coordinate,STARLINK-4134 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-4579 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-4347 - X-Coordinate,STARLINK-11125 [DTC] - X-Coordinate,STARLINK-30384 - X-Coordinate,STARLINK-4676 - X-Coordinate,STARLINK-32144 - X-Coordinate,STARLINK-6327 - X-Coordinate,STARLINK-2147 - X-Coordinate,STARLINK-31108 - X-Coordinate,STARLINK-30761 - X-Coordinate,STARLINK-31404 - X-Coordinate,STARLINK-3651 - X-Coordinate,STARLINK-32149 - X-Coordinate,STARLINK-2605 - X-Coordinate,STARLINK-3869 - X-Coordinate,STARLINK-1184 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-4262 - X-Coordinate,STARLINK-1903 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31886 - Y-Coordinate,STARLINK-31085 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-30463 - Y-Coordinate,STARLINK-30440 - Y-Coordinate,STARLINK-4089 - Y-Coordinate,STARLINK-31219 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-30377 - Y-Coordinate,STARLINK-1177 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-4581 - Y-Coordinate,STARLINK-31118 - Y-Coordinate,STARLINK-1925 - Y-Coordinate,STARLINK-31652 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-5694 - Y-Coordinate,STARLINK-11188 [DTC] - Y-Coordinate,STARLINK-30379 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-31489 - Y-Coordinate,STARLINK-3772 - Y-Coordinate,STARLINK-3072 - Y-Coordinate,STARLINK-5973 - Y-Coordinate,STARLINK-3091 - Y-Coordinate,STARLINK-4213 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-3754 - Y-Coordinate,STARLINK-2434 - Y-Coordinate,STARLINK-6057 - Y-Coordinate,STARLINK-3757 - Y-Coordinate,STARLINK-6188 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-1453 - Y-Coordinate,STARLINK-3797 - Y-Coordinate,STARLINK-5536 - Y-Coordinate,STARLINK-31669 - Y-Coordinate,STARLINK-30191 - Y-Coordinate,STARLINK-5202 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-5800 - Y-Coordinate,STARLINK-4034 - Y-Coordinate,STARLINK-4543 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-1713 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-30908 - Y-Coordinate,STARLINK-4790 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-31097 - Y-Coordinate,STARLINK-5771 - Y-Coordinate,STARLINK-4362 - Y-Coordinate,STARLINK-4777 - Y-Coordinate,STARLINK-2750 - Y-Coordinate,STARLINK-1509 - Y-Coordinate,STARLINK-4336 - Y-Coordinate,STARLINK-1810 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-1593 - Y-Coordinate,STARLINK-30791 - Y-Coordinate,STARLINK-3637 - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-2407 - Y-Coordinate,STARLINK-31662 - Y-Coordinate,STARLINK-30944 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-31366 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-4694 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-3392 - Y-Coordinate,STARLINK-4134 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-4579 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-4347 - Y-Coordinate,STARLINK-11125 [DTC] - Y-Coordinate,STARLINK-30384 - Y-Coordinate,STARLINK-4676 - Y-Coordinate,STARLINK-32144 - Y-Coordinate,STARLINK-6327 - Y-Coordinate,STARLINK-2147 - Y-Coordinate,STARLINK-31108 - Y-Coordinate,STARLINK-30761 - Y-Coordinate,STARLINK-31404 - Y-Coordinate,STARLINK-3651 - Y-Coordinate,STARLINK-32149 - Y-Coordinate,STARLINK-2605 - Y-Coordinate,STARLINK-3869 - Y-Coordinate,STARLINK-1184 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-4262 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31886 - Z-Coordinate,STARLINK-31085 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-30463 - Z-Coordinate,STARLINK-30440 - Z-Coordinate,STARLINK-4089 - Z-Coordinate,STARLINK-31219 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-30377 - Z-Coordinate,STARLINK-1177 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-4581 - Z-Coordinate,STARLINK-31118 - Z-Coordinate,STARLINK-1925 - Z-Coordinate,STARLINK-31652 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-5694 - Z-Coordinate,STARLINK-11188 [DTC] - Z-Coordinate,STARLINK-30379 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-31489 - Z-Coordinate,STARLINK-3772 - Z-Coordinate,STARLINK-3072 - Z-Coordinate,STARLINK-5973 - Z-Coordinate,STARLINK-3091 - Z-Coordinate,STARLINK-4213 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-3754 - Z-Coordinate,STARLINK-2434 - Z-Coordinate,STARLINK-6057 - Z-Coordinate,STARLINK-3757 - Z-Coordinate,STARLINK-6188 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-1453 - Z-Coordinate,STARLINK-3797 - Z-Coordinate,STARLINK-5536 - Z-Coordinate,STARLINK-31669 - Z-Coordinate,STARLINK-30191 - Z-Coordinate,STARLINK-5202 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-5800 - Z-Coordinate,STARLINK-4034 - Z-Coordinate,STARLINK-4543 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-1713 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-30908 - Z-Coordinate,STARLINK-4790 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-31097 - Z-Coordinate,STARLINK-5771 - Z-Coordinate,STARLINK-4362 - Z-Coordinate,STARLINK-4777 - Z-Coordinate,STARLINK-2750 - Z-Coordinate,STARLINK-1509 - Z-Coordinate,STARLINK-4336 - Z-Coordinate,STARLINK-1810 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-1593 - Z-Coordinate,STARLINK-30791 - Z-Coordinate,STARLINK-3637 - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-2407 - Z-Coordinate,STARLINK-31662 - Z-Coordinate,STARLINK-30944 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-31366 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-4694 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-3392 - Z-Coordinate,STARLINK-4134 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-4579 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-4347 - Z-Coordinate,STARLINK-11125 [DTC] - Z-Coordinate,STARLINK-30384 - Z-Coordinate,STARLINK-4676 - Z-Coordinate,STARLINK-32144 - Z-Coordinate,STARLINK-6327 - Z-Coordinate,STARLINK-2147 - Z-Coordinate,STARLINK-31108 - Z-Coordinate,STARLINK-30761 - Z-Coordinate,STARLINK-31404 - Z-Coordinate,STARLINK-3651 - Z-Coordinate,STARLINK-32149 - Z-Coordinate,STARLINK-2605 - Z-Coordinate,STARLINK-3869 - Z-Coordinate,STARLINK-1184 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-4262 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4426.1720,-6429.0622,-5308.9359,-2771.7304,6037.7211,-798.4338,-1230.1895,5338.6665,-5638.2153,-2408.6400,5998.5615,-1078.5944,3870.3981,0.0000,-867.0007,-4134.1794,5026.5630,1801.2196,3482.4087,-1474.8980,819.3965,-6445.1875,4538.5170,-1812.1299,-4695.7727,-5243.0110,-4883.6646,4537.2452,-6033.5701,-5180.4417,4553.2273,4057.6973,4496.5607,4446.3252,3997.8010,-5176.5609,2868.9367,3342.6307,-6580.7086,-4745.0172,4596.8002,2250.2674,-5983.4907,-5555.8518,1694.0476,929.3974,4038.1227,-4915.6388,-1403.4586,-1240.4647,-4800.0833,0.0000,4555.1634,-1332.2167,3586.6777,-4807.8957,-2010.6618,116.8533,0.0000,-1366.6966,-3793.2305,-1447.5071,2798.3079,6070.0317,-6046.9867,-6.5112,-4357.9993,5013.3279,-4772.1785,3166.7930,58.1103,3538.1722,1130.6147,-4297.3538,2677.4886,4683.0674,1278.9380,-519.8840,-4283.3583,-2762.5602,-1846.7595,3704.2323,-1505.8046,3546.9862,1129.0819,-6610.2736,-2817.0525,1298.4101,-5579.8632,6444.7643,5867.5701,-46.1551,4912.8740,378.1156,3351.5473,3807.5053,1927.1951,-2521.7816,-4318.3375,5172.7749,-160775.8443,-164958.8453,-156044.7489,-158619.7725,-153755.9106,-155457.2986,-163022.1044,-159958.1199,-232485052.7099,-232493870.6441,-232487835.3591,-232501869.9138,-160420.1126,-232501530.1652,-5099.3356,-2530.3599,3325.5300,4264.5400,3325.1708,-4959.3794,-4906.8295,90.3152,3883.9941,-6138.0583,220.0218,-5196.5588,-4382.3531,0.0000,-6290.2513,2850.8341,1089.3437,5191.8893,2556.0784,4830.4081,-6653.0854,-2196.4486,4775.5762,-3435.2835,3281.1236,736.5411,-860.3082,-4354.5836,110.2758,146.5381,4309.6773,-3153.6668,5083.4487,-4493.1221,-2751.7877,3650.9661,-6065.5712,-4580.2699,522.2473,4451.9734,-107.2270,-6105.9284,342.9990,1080.7425,-4239.4110,-4104.1044,-276.0097,-1394.5885,-5751.8052,-6609.3764,1869.0748,0.0000,-5053.6966,-5978.6922,-5918.3794,-3562.6617,-5631.2304,6801.0888,0.0000,223.8184,-3841.3099,6019.2210,-3229.2418,275.1774,-3161.2684,5236.0454,4411.5283,36.8686,-1758.7695,2947.2148,-5941.1346,-2091.9723,4175.7925,-1106.2166,-6355.7648,-3084.5874,6482.0346,-4515.1976,3032.2670,562.8186,6076.5091,3088.8687,3846.9871,3980.0735,-6712.9952,-402.2736,-4225.0709,4213.2257,-1264.6800,2139.3580,-3440.5123,5936.4769,-2945.2429,-4238.3973,4617.3035,-2790.3092,4696.2337,5124.8853,-1116.5636,-1845.1239,-305370.3860,-273042.8440,-292523.2413,-293743.8229,-286629.0454,-288749.2280,-285134.8036,-287941.8908,-9886506.3905,-9860540.8262,-9878199.9569,-9896646.4495,-288238.0868,-9888673.7411,-965.2047,-122.4318,-2872.3213,-4712.7568,625.3661,-4747.1313,-4616.6738,4232.6388,-916.9374,2035.0687,-3382.2972,-4286.9244,3673.5744,0.0000,-2483.0834,-4656.7519,4349.2368,-4224.4051,5110.4588,4581.3708,1675.0579,584.3942,2070.7199,-5772.6218,3900.0761,4499.0657,-4819.9060,2860.3344,-3418.8557,4562.7301,-2963.4738,4663.2865,-1218.1587,-2831.3268,4912.2772,-2774.2871,1658.9474,-3993.1185,-1620.4253,-2360.5606,5131.6500,-2274.6162,3477.4138,-3943.0559,5175.0807,5383.0652,-5377.2440,4517.3307,3594.8632,1276.3716,-4609.9406,0.0000,1285.7721,-3237.3167,443.1538,3505.6766,-3469.2624,1133.5293,0.0000,-6805.4700,4313.6678,-3085.8553,-5362.3324,-3311.1810,-656.6249,-4517.8223,-2639.5803,4618.8503,4729.3937,-5404.9049,3318.6804,-5470.9831,-5394.1317,5344.0180,-418.8928,-4098.0978,-1772.1481,5197.0290,-4544.5867,6323.6200,2485.3526,-4996.2485,-5326.9356,4398.5707,-1214.0596,1564.5595,-4721.2490,-5332.3198,-3885.8816,-1426.0558,-252.3705,3531.6613,3791.8458,-5410.2716,-3906.6076,-5066.3097,4711.7684,3923.5590,-5278.0567,-4179.5563,168837.7253,167697.4054,165849.2316,170864.2426,171332.4601,160907.9288,158857.0535,168058.8154,88078316.3694,88060120.5523,88104619.5046,88094132.4001,166321.1647,88090198.1467,
3600.000,5150.1264,6035.3324,1524.0344,-488.1980,-5754.1513,3977.5975,5150.3570,-5738.1375,3576.3130,3536.9992,-3154.9191,4745.6105,-2981.8965,0.0000,2734.5644,-317.8158,-6572.6922,-4936.6077,-6549.6759,-3044.6610,1521.6226,5486.5563,-4367.7121,4233.5833,3525.5685,1190.1737,6606.2933,-3594.1137,3817.9719,6351.7865,-4267.2450,-5184.5334,-5123.9664,-724.7593,-3500.8355,4365.5361,2.5777,-1291.3962,5510.5562,3063.7850,-5740.9061,-620.6944,6272.2840,2097.7243,792.0808,3708.7043,-3292.2216,4785.9820,4192.4086,2916.4973,3603.8051,0.0000,-2491.0866,3120.6669,-820.0567,480.2802,3951.0866,-2052.9333,0.0000,4216.8183,4212.5202,-1695.2319,-362.8364,-3991.8634,5665.8779,-3430.2598,-204.7401,-4103.8146,5663.7698,-5064.1991,2922.2613,-1335.1387,-4822.7621,1268.7707,-649.7090,-6722.3414,-3027.3673,4301.3718,6738.9682,-2390.6616,13.5726,812.0362,-2453.8439,-6348.2661,549.7101,3987.5099,5782.5108,-4795.3607,6714.0852,-5446.3895,-2883.2111,-2788.4867,-4551.2678,3393.6678,-5506.0588,-3054.7866,-5336.1388,-1527.8957,3709.8540,-1401.2705,-78956.0409,-91758.1342,-80421.0729,-82704.7633,-76954.4591,-78755.9632,-85625.0791,-83681.9327,-221953369.4697,-221968983.9232,-221958698.3080,-221963768.2619,-83720.6422,-221969632.1609,1637.9185,-117.7898,-3982.7375,-6222.5298,-435.9648,1893.0894,2850.4643,3505.2932,-5221.0197,2938.5662,2705.1918,4733.8046,6215.3417,0.0000,5815.7382,-4434.2154,1487.7321,-4653.3878,201.4087,-5013.7308,4526.7637,-991.9867,-1400.3554,5159.9868,-5917.5523,-2069.1047,-1554.3375,5718.1660,-3335.9423,-2588.4614,-673.6361,4624.7684,-3344.5617,5040.4355,5762.6776,-5115.7332,4790.1229,6741.5743,-3110.1718,-6055.3802,3270.4309,6499.1588,-2955.5759,-3564.6781,6526.6453,3955.2156,5039.0677,-3170.3435,2892.9708,3775.1896,-5371.8134,0.0000,6007.1699,6097.8163,5816.0710,1833.5812,5611.4456,-4559.6354,0.0000,3735.3151,-416.7302,-3885.5874,6326.7972,3103.4195,950.4395,-2586.4558,-4070.5152,4344.7770,-1982.8351,952.6408,6130.6997,5824.4147,-1825.7810,-2298.7397,5762.1354,1372.7475,-3372.1360,2219.1501,-1558.9825,1479.9406,-6449.0653,-484.1336,-5837.5108,-2079.5249,6147.8111,-2151.0946,1613.5821,-1583.5266,-1484.4063,813.0401,4843.2577,-3083.3878,5131.0077,5261.3098,-4170.1695,5916.5562,-2700.0441,-4938.3215,-3280.2462,3950.4788,-334485.8444,-303916.4783,-323928.3086,-323691.2904,-316907.4876,-318760.6264,-316305.2768,-319234.8098,-69777033.8222,-69752112.1072,-69760960.6522,-69782068.5191,-318798.4541,-69778301.7146,4150.9376,-3368.5304,5400.8068,3002.2230,-3826.9931,5309.2876,3484.9149,-1152.9300,-2772.4712,-5153.9291,5481.2312,1239.2988,484.0982,0.0000,-2274.8666,5195.8434,139.0371,1394.7705,-1396.7114,-3495.5332,-5002.3009,-3959.2992,-5171.4953,1937.5978,-826.1145,-6532.6847,1292.2463,1468.4950,4719.3344,-866.4805,5411.3695,-90.4914,-3180.5325,4680.9474,-1535.4615,-1600.0564,-4991.4498,949.4553,-2484.8074,-1352.8733,-1993.7904,-2209.0853,-144.6078,5505.3452,-2135.5088,-4176.1453,2992.5752,-3701.9673,-4705.3224,-4916.2660,2418.0790,0.0000,2375.7900,-1022.3197,-3690.8714,-6681.4004,-799.9409,-4754.7177,0.0000,4043.4508,-5475.3613,5451.7159,2596.1990,4710.5887,-3743.9135,5403.6847,5354.3836,-3301.8102,-3518.7334,4605.1996,497.5799,3318.7544,4588.9675,-6440.5808,-3761.2490,-1060.5075,5111.5491,-4940.9006,-519.6580,-6345.2648,2220.2787,6863.0054,2296.2204,-1805.1392,-3119.1836,-5083.4867,3451.7720,4712.9477,700.0465,4211.7409,3805.0941,-5528.6099,472.8688,2839.3618,-209.4669,1869.9861,-3513.3837,-4627.8316,4802.3702,5467.3433,169005.5536,168042.7087,167538.0810,169236.2586,172968.0551,164323.0628,158014.4346,165095.1730,88043465.3518,88024849.8648,88067502.0751,88064416.0351,166812.4692,88055765.6728,
7200.000,-4452.2207,-3725.8205,2885.1634,2914.3763,3972.8678,-6391.5028,-6830.0735,3487.5512,255.5049,-4601.9964,-21.0105,-5836.7293,592.1702,0.0000,-3800.6908,3899.1192,3859.4881,5978.5832,5111.3659,5765.4792,-4442.3360,-2581.6878,3739.8999,-4057.5280,-1196.9110,2495.4090,-5505.5619,678.5937,-1120.0129,-4778.0553,3773.4451,3677.8225,4153.4491,-3308.8065,1846.2243,-1309.6629,-3810.4773,-982.0335,-1499.1347,71.8243,4626.7032,-1918.1454,-4189.5590,1334.2169,-2334.1141,-6130.7904,1408.8773,-3307.4745,-6268.6025,-4603.2609,-1603.4563,0.0000,-985.8486,-3810.7142,-2840.1193,2388.9792,-4293.1046,4383.9395,0.0000,-3082.2884,-4398.9566,5153.8838,-1430.2684,1342.3356,-3131.0563,6272.4903,5006.4616,2069.5518,-5247.9769,5852.1934,-4574.3536,-501.4113,6852.2314,563.8817,-2587.9939,4059.2395,4793.4983,-6727.6865,-4482.5288,6448.5363,2548.9862,-2951.2135,4172.6423,6639.7144,-2866.6836,76.8644,-6887.0925,6803.7113,-5236.4198,3202.5001,-1824.7262,5614.4895,1839.3546,-4970.2996,5201.1473,1530.6520,6908.4887,5020.8001,-2910.8368,-2152.1001,7037.7262,-13457.3500,-14.1923,-2462.6328,4748.7982,1105.3372,-2870.8146,-2252.7857,-196267987.9472,-196289389.4752,-196279311.5691,-196277651.5831,-1905.0702,-196284573.4271,2983.8571,3415.5747,4459.7556,6266.0764,-3247.3879,747.1212,-423.7214,-5143.3893,5072.7741,1399.2800,-5627.9329,-2221.7156,-5329.0562,0.0000,-2001.0353,5250.1376,-3174.7249,2657.5534,-2353.7236,3647.0671,-1196.8108,4531.2288,-2999.2963,-4790.7955,6248.6099,4393.7325,2873.0444,-4831.9483,6064.4635,3657.7263,-3556.3238,-3726.8227,-492.4336,-4865.3470,-6030.1807,4647.9343,-2552.2162,-6325.1257,4751.3719,5489.3783,-4486.9263,-4067.7705,4438.3849,5791.9419,-6089.2652,-3031.3847,-6255.9056,5971.9768,261.8431,667.3649,6593.2234,0.0000,-5093.2698,-3460.4896,-4236.8399,2815.3619,-2947.4761,742.5521,0.0000,-6123.7607,4269.0401,1319.2866,-6398.7192,-5999.0156,2659.6927,158.5298,2925.8053,-6483.4970,4551.4809,-3564.9077,-3145.0444,-6710.7878,-13.2852,5795.7822,-3223.3950,907.2456,-1067.5690,-305.6734,-811.7694,-236.6462,3489.1801,-4165.4038,4533.7665,-194.9220,-3107.3055,4948.5548,772.5507,-445.4038,3443.7080,-4220.6108,-4838.1404,-25.9403,-4921.0812,-4469.3046,1816.7987,-6281.5522,542.3503,4059.9680,6130.9629,-5703.0274,-341975.9477,-315809.0775,-334930.3762,-332500.6743,-327201.8663,-329226.1320,-327051.0973,-328966.0892,-124886240.9124,-124864117.2983,-124864223.9068,-124882716.7889,-329347.7895,-124886643.3080,-4223.9370,4701.9728,-4394.1579,522.5014,4635.2566,-2519.1548,139.2422,-2818.5358,4670.5036,4940.0234,-3977.1360,2726.4537,-4365.9723,0.0000,5281.2305,-2031.2914,-4530.7895,2270.9805,-3641.3145,-215.6382,5146.3368,4405.8253,4962.8692,2985.3270,-2766.6864,4765.2003,3022.9934,-4903.4488,-3175.1422,-3407.4661,-4607.5502,-4566.5510,5468.5035,-3656.3398,-2838.3123,4935.7498,5162.4811,2652.5947,4611.5797,4202.1145,-2466.2143,5210.3246,-3295.9741,-3501.8777,-2288.4464,-78.4165,2021.7089,111.9581,2934.8656,5012.8873,1294.5836,0.0000,-4593.9221,4621.4647,4687.8405,5864.3417,4530.6493,5261.2193,0.0000,1073.5997,3191.2810,-4423.6491,1982.9119,-3178.2367,5475.5726,-2908.1941,-3435.9715,-507.5189,235.6702,-964.4522,-3951.5768,1219.8818,-905.4081,3786.8608,5524.3108,5547.5151,-4765.4382,1545.3641,5220.5027,2526.3033,-5283.7779,-4709.1027,2715.3668,-1937.2774,5458.4796,4663.3171,-93.2740,-1162.4355,2908.5816,-4485.2877,-4431.9625,4021.7473,-4436.1779,1617.1514,4161.8864,2459.2573,164.2150,2518.7532,-1287.6840,-3237.0083,169125.2119,168354.4704,169015.0954,166782.3898,174104.1981,168481.4875,157844.2689,169024.6969,88009401.9704,87989828.5839,88029878.5211,88031266.2200,167286.4007,88021324.2397,
