sl_5_5400_20260709 Coordinates.csv
2026/07/09 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:12 2024,
Start: 2026/07/09 07:47:00.00, Stop: 2026/07/09 09:17:00.00,
TIME_UNITS,STARLINK-2695 - X-Coordinate,STARLINK-4207 - X-Coordinate,STARLINK-30114 - X-Coordinate,STARLINK-31383 - X-Coordinate,STARLINK-5247 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2695 - Y-Coordinate,STARLINK-4207 - Y-Coordinate,STARLINK-30114 - Y-Coordinate,STARLINK-31383 - Y-Coordinate,STARLINK-5247 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2695 - Z-Coordinate,STARLINK-4207 - Z-Coordinate,STARLINK-30114 - Z-Coordinate,STARLINK-31383 - Z-Coordinate,STARLINK-5247 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4024.2090,-3499.6777,-5377.0147,-3638.3721,-4634.9482,-363839.3762,-325499.3876,-348681.6493,-350646.7201,-342953.5943,-345439.3596,-342700.0892,-346233.1021,-269429085.6631,-269399817.2649,-269396264.4929,-269407440.7808,-345475.2829,-269417923.4353,2118.7019,2351.1957,-3426.9334,-1928.5438,-1533.8013,-67127.4849,-68576.1320,-74782.8241,-72110.6874,-75944.3186,-74521.6805,-66553.5371,-70671.7930,107009423.1025,107018315.5271,107009503.6847,107023041.6896,-69589.1303,107022820.1599,-5130.9974,-5479.3740,-2737.4256,-5480.7130,-4886.7247,119225.1890,115406.7364,114861.1643,120333.4737,120435.5901,109923.0794,108221.1896,114376.1991,113324841.7800,113303766.0741,113338202.0990,113331151.1962,115549.5224,113335486.2195,
300.000,5364.8000,-1896.1241,-5563.5718,-4572.6486,-4196.1792,-362306.4692,-323941.0525,-347193.0882,-349028.2826,-341335.5149,-343802.6500,-341166.0872,-344612.8557,-271698933.4177,-271669802.9944,-271665639.5489,-271677559.0268,-343883.1255,-271687701.7060,650.2748,3822.3107,-1581.5755,12.9604,520.3721,-74838.3162,-75446.6314,-81971.4735,-79303.8206,-83203.3883,-81802.9787,-73842.8725,-78245.4614,101101716.3378,101111046.3719,101102376.7575,101115939.0093,-76831.1084,101115160.6371,-4219.2876,-5440.2010,-3834.4704,-5107.1238,-5462.7462,119318.1156,115496.7724,115064.1026,120297.6260,120662.1182,110232.5617,108182.3413,114871.2660,113326594.3040,113305384.2665,113339511.7142,113332459.5552,115655.6019,113337105.2525,
600.000,6181.6703,-147.0980,-5245.6427,-5089.9090,-3397.3392,-360608.8727,-322238.7543,-345550.4519,-347257.0498,-339565.6096,-342012.6299,-339478.8457,-342771.9165,-273839258.1494,-273810277.2220,-273805511.5419,-273818203.1559,-342139.2161,-273827958.7980,-842.2335,4958.4863,434.1254,1921.2420,2545.9241,-82514.3620,-82281.9231,-89121.0050,-86457.9534,-90423.5122,-89042.8898,-81099.1702,-85669.9028,95145915.7582,95155675.8193,95147173.4328,95160728.1862,-84036.8147,95159410.6544,-2841.5941,-4815.8650,-4522.7629,-4169.8465,-5449.7259,119410.7201,115586.7349,115268.0848,120256.5534,120884.9600,110547.9695,108148.7904,115427.8317,113328351.3188,113307004.6799,113340820.5153,113333780.4513,115761.5992,113338724.0236,
900.000,6382.0980,1577.8296,-4460.6169,-5127.0448,-2318.3150,-358747.3720,-320393.2851,-343754.5445,-345333.6767,-337644.7657,-340070.3913,-337638.9777,-340724.7031,-275849041.8826,-275820221.7349,-275814863.1196,-275828354.8482,-340244.3781,-275837676.8791,-2219.8959,5640.5271,2428.0645,3606.4301,4339.9485,-90152.0711,-89079.0121,-96228.2180,-93569.7446,-97601.6463,-96237.8499,-88319.1054,-92923.9690,89144860.6919,89155042.8556,89146732.2762,89160245.0216,-91203.0704,89158409.4577,-1149.5670,-3673.0719,-4729.3349,-2771.6941,-4849.1071,119503.0033,115676.6248,115472.9243,120210.1479,121104.1434,110869.3844,108120.4708,116010.2090,113330112.7617,113308627.3445,113342128.5758,113335115.3352,115867.5141,113340342.5325,
1200.000,5935.2931,3115.5713,-3286.4816,-4665.6584,-1060.3256,-356722.8300,-318405.4994,-341806.2406,-343258.8635,-335573.9343,-337977.1179,-335647.1764,-338490.2612,-277727328.8759,-277698680.5433,-277692739.1352,-277707057.7537,-338199.5011,-277715900.3473,-3358.6389,5790.0031,4208.1090,4904.2664,5719.9801,-97747.9099,-95834.9210,-103289.9338,-100635.8569,-104734.7585,-103384.2930,-95499.3693,-99997.7735,83101411.9919,83112007.9970,83103913.3562,83117346.7572,-98326.7157,83115017.8112,669.7916,-2134.2895,-4432.2903,-1066.6932,-3725.2221,119594.9659,115766.4427,115678.4325,120158.2981,121319.6952,111196.8877,108097.3191,116581.7416,113331878.5681,113310252.2910,113343435.9684,113336465.7518,115973.3465,113341960.7795,
1500.000,4877.2531,4324.8893,-1834.0676,-3736.1044,263.2257,-354536.1860,-316276.3129,-339706.4852,-341033.3524,-333354.1301,-335734.0866,-333504.2139,-336090.1543,-279473226.0765,-279444760.3349,-279438247.1012,-279453417.9204,-336005.5411,-279461736.2853,-4160.3841,5378.6691,5600.3773,5692.4075,6542.5792,-105298.3641,-102546.6916,-110302.9973,-107652.9569,-111819.8307,-110478.6505,-102636.6705,-106892.7439,77018450.6712,77029451.9260,77021596.8816,77034910.7201,-105404.6106,77032116.6334,2414.8555,-365.0729,-3663.0225,756.5528,-2198.7856,119686.6086,115856.1896,115884.4198,120100.8887,121531.6413,111530.5592,108079.2750,117107.7072,113333648.6714,113311879.5505,113344742.7651,113337833.3449,116079.0965,113343578.7644,
1800.000,3308.2828,5099.5274,-236.8357,-2416.6016,1536.5917,-352188.4561,-314006.7026,-337456.2928,-338657.9233,-330986.4309,-333342.6693,-331210.9405,-333546.3432,-281085903.5451,-281057630.9001,-281050557.6132,-281066604.1897,-333663.5199,-281074354.8854,-4561.3317,4433.2662,6466.1566,5902.3328,6718.6997,-112799.9406,-109211.3860,-117264.2786,-114617.7154,-118853.8605,-117517.3494,-109727.7371,-113620.7331,70898876.5298,70910274.1186,70902681.8282,70915832.9627,-112433.6366,70912605.6241,3892.0897,1443.5851,-2503.0711,2495.8212,-434.3913,119777.9321,115945.8662,116090.6950,120037.8016,121740.0062,111870.4754,108066.2812,117557.7424,113335423.0027,113313509.1545,113346049.0375,113339219.8613,116184.7638,113345196.4873,
2100.000,1383.2667,5377.6558,1361.0639,-827.0596,2651.5304,-349680.7324,-311597.7064,-335056.7470,-336133.3893,-328471.9774,-330804.3352,-328768.2837,-330879.2607,-282564594.8507,-282536525.5266,-282528904.7439,-282545848.5576,-331174.5242,-282552989.8434,-4536.5010,3034.6759,6715.9884,5525.3126,6223.9750,-120249.1690,-115826.0879,-124170.6745,-121526.8065,-125833.8632,-124496.8096,-116769.3176,-120202.4399,64745606.7720,64757391.4616,64750084.5583,64763026.8961,-119410.6978,64759401.8817,4937.8439,3096.0872,-1075.8002,3958.0930,1377.0498,119868.9370,116035.4735,116297.0667,119968.9161,121944.8134,112216.7082,108058.2828,117907.6879,113337201.4912,113315141.1354,113347354.8566,113340627.1544,116290.3485,113346813.9481,
2400.000,-704.0670,5146.5159,2817.5961,881.8597,3516.2970,-347014.1825,-309050.4220,-332508.9996,-333460.5908,-325811.9722,-328120.6534,-326177.2474,-328106.2124,-283908597.4347,-283880741.3636,-283872586.4074,-283890446.5040,-328539.7055,-283896938.7230,-4100.2639,1311.1652,6319.4081,4611.7313,5102.3296,-127642.6032,-122387.9038,-131019.1100,-128376.9078,-132756.8735,-131413.4413,-123758.1827,-126665.3781,58561574.6160,58573736.8630,58566737.4306,58579421.9212,-126332.7226,58575438.5130,5436.5047,4413.7511,466.4918,4981.3056,3039.1620,119959.6241,116125.0123,116503.3428,119894.1101,122146.0853,112569.3220,108055.2279,118140.8582,113338984.0642,113316775.5257,113348660.2927,113342057.1846,116395.8503,113348431.1469,
