sl_50_86400_20260506 Coordinates.csv
2026/05/06 07:47:00.0000 UTC

Generated: Tue Oct  8 17:06:39 2024,
Start: 2026/05/06 07:47:00.00, Stop: 2026/05/07 07:47:00.00,
TIME_UNITS,STARLINK-1633 - X-Coordinate,STARLINK-2402 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-1828 - X-Coordinate,STARLINK-2400 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-4008 - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-31600 - X-Coordinate,STARLINK-30278 - X-Coordinate,STARLINK-31145 - X-Coordinate,STARLINK-4499 - X-Coordinate,STARLINK-1262 - X-Coordinate,STARLINK-2164 - X-Coordinate,STARLINK-6165 - X-Coordinate,STARLINK-31912 - X-Coordinate,STARLINK-4676 - X-Coordinate,STARLINK-32272 - X-Coordinate,STARLINK-31974 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-32166 - X-Coordinate,STARLINK-2303 - X-Coordinate,STARLINK-2189 - X-Coordinate,STARLINK-5599 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-30127 - X-Coordinate,STARLINK-4289 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-3200 - X-Coordinate,STARLINK-1446 - X-Coordinate,STARLINK-31378 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-31824 - X-Coordinate,STARLINK-5768 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-30981 - X-Coordinate,STARLINK-11102 [DTC] - X-Coordinate,STARLINK-5114 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-31769 - X-Coordinate,STARLINK-5896 - X-Coordinate,STARLINK-31171 - X-Coordinate,STARLINK-5015 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-2420 - X-Coordinate,STARLINK-3273 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1633 - Y-Coordinate,STARLINK-2402 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-1828 - Y-Coordinate,STARLINK-2400 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-4008 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-31600 - Y-Coordinate,STARLINK-30278 - Y-Coordinate,STARLINK-31145 - Y-Coordinate,STARLINK-4499 - Y-Coordinate,STARLINK-1262 - Y-Coordinate,STARLINK-2164 - Y-Coordinate,STARLINK-6165 - Y-Coordinate,STARLINK-31912 - Y-Coordinate,STARLINK-4676 - Y-Coordinate,STARLINK-32272 - Y-Coordinate,STARLINK-31974 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-32166 - Y-Coordinate,STARLINK-2303 - Y-Coordinate,STARLINK-2189 - Y-Coordinate,STARLINK-5599 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-4289 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-3200 - Y-Coordinate,STARLINK-1446 - Y-Coordinate,STARLINK-31378 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-31824 - Y-Coordinate,STARLINK-5768 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-30981 - Y-Coordinate,STARLINK-11102 [DTC] - Y-Coordinate,STARLINK-5114 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-31769 - Y-Coordinate,STARLINK-5896 - Y-Coordinate,STARLINK-31171 - Y-Coordinate,STARLINK-5015 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-2420 - Y-Coordinate,STARLINK-3273 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1633 - Z-Coordinate,STARLINK-2402 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-1828 - Z-Coordinate,STARLINK-2400 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-4008 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-31600 - Z-Coordinate,STARLINK-30278 - Z-Coordinate,STARLINK-31145 - Z-Coordinate,STARLINK-4499 - Z-Coordinate,STARLINK-1262 - Z-Coordinate,STARLINK-2164 - Z-Coordinate,STARLINK-6165 - Z-Coordinate,STARLINK-31912 - Z-Coordinate,STARLINK-4676 - Z-Coordinate,STARLINK-32272 - Z-Coordinate,STARLINK-31974 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-32166 - Z-Coordinate,STARLINK-2303 - Z-Coordinate,STARLINK-2189 - Z-Coordinate,STARLINK-5599 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-4289 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-3200 - Z-Coordinate,STARLINK-1446 - Z-Coordinate,STARLINK-31378 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-31824 - Z-Coordinate,STARLINK-5768 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-30981 - Z-Coordinate,STARLINK-11102 [DTC] - Z-Coordinate,STARLINK-5114 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-31769 - Z-Coordinate,STARLINK-5896 - Z-Coordinate,STARLINK-31171 - Z-Coordinate,STARLINK-5015 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-2420 - Z-Coordinate,STARLINK-3273 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1091.7323,-3238.6151,-4012.7909,3673.5900,-1261.3096,-5900.0060,-4711.5485,-5942.8217,4455.8288,5487.0888,4621.3511,-6809.3432,4705.1176,2758.6337,893.5585,969.1226,-3645.8855,-5676.9616,3426.4756,-2647.0910,137.7544,4850.6269,-2.8896,2121.5335,-2548.2406,-2150.5292,-5833.8559,-4571.5227,5964.7891,-3017.0816,-5305.6533,4194.0813,-1779.5320,5988.6768,5714.7545,-3487.5399,987.8000,-1543.4338,2713.9719,5380.9030,-1005.3294,-1561.2221,1258.1447,4182.7630,1262.8838,3849.8068,560.1750,-2337.8228,-6597.7914,6805.7261,-156941.6306,-145681.5753,-164009.3487,-162514.3999,-162391.1633,-162297.7666,-153914.7865,-157362.9004,-260506776.7063,-260502554.8398,-260521282.7218,-260512749.0734,-157925.9238,-260518823.8560,-4129.5300,6175.5191,-905.5072,-5883.8103,3941.4161,2557.9806,-3934.7585,2405.1379,3438.4914,1791.2043,871.1827,951.8647,-127.6805,-4251.4933,5391.4053,-5025.2168,5184.6295,2380.1311,5871.8032,-6173.0699,5363.2041,4797.2762,4344.7603,4631.1145,-3711.8787,-6322.3611,-3593.5915,2628.9033,-370.9508,-4094.2639,-4313.1199,163.9572,4645.7864,-3187.8999,3919.7791,2638.9031,6193.6043,-5510.4289,-3228.5513,1858.8288,-5401.9089,-2971.7416,-4532.8296,-4922.9302,3954.2365,-5550.0656,5044.4307,5729.0262,-1917.7919,-603.2664,-307899.9587,-329823.8675,-322025.5371,-318675.3042,-327246.6965,-324280.1012,-323198.8439,-321610.3304,205537607.9450,205514577.2206,205565328.2745,205548531.6620,-322090.5726,205553710.6604,-5235.7658,-404.8821,5585.6980,376.4832,5476.5154,2541.8875,-3205.8876,-2589.7089,-3913.4417,-3648.1549,-4960.2260,-941.6958,-5057.4311,-4716.0277,4229.4923,-4687.3336,2473.2605,3137.2748,25.0057,1123.2412,-4401.3870,421.2485,5127.0198,4663.5098,-5305.9559,1795.6472,-1076.5455,-4388.0473,3312.8956,4666.7172,-392.6060,5463.7477,4790.5308,-759.0900,-246.9582,5381.9994,-2961.6263,3459.6551,-5489.8305,3877.2129,-4046.8651,6076.2493,-4975.1394,2501.9117,-5516.0301,-938.8386,-4719.7437,-3168.6410,-781.9845,1011.4556,-184143.4449,-186299.2006,-188698.6930,-182890.1025,-183062.9747,-193634.1112,-195072.9871,-189472.7571,41939100.0461,41914477.0199,41944738.8950,41928654.8871,-187852.0585,41935501.5310,
3600.000,5225.7772,1475.6882,6750.2576,-2251.1278,-2984.5833,2521.0849,6565.6253,5392.9175,-6473.4502,-6736.9011,-2992.0487,4635.3745,-5872.4391,-1296.3925,-3202.2179,2661.5887,-639.1610,2063.2382,-4194.6254,4583.1873,-3909.0160,-4786.7758,-4779.2696,-4929.8090,2447.4624,3456.4908,6308.5841,260.0724,-6289.7383,4366.7617,4985.4589,-3547.5663,-205.0790,-3658.7221,-5818.0926,6708.4713,-3400.5077,3993.2841,1022.8132,-6883.9486,4646.4579,4546.1206,1467.7657,-3054.6857,-5198.3843,-322.6008,-4407.9692,-78.7925,5992.1304,-5714.2447,-76319.6193,-57666.6001,-78316.9131,-76074.4905,-76721.9109,-76565.4026,-69260.1884,-72361.7104,-304837673.8586,-304826279.9296,-304856703.8443,-304847188.8035,-72353.9072,-304850808.6760,3811.4545,-5844.3274,375.8381,4397.1354,-4859.0317,-3648.9713,2175.5387,-3932.3927,-2200.4454,1086.5497,3673.3409,-2418.5292,3162.1761,6699.6118,-6120.6235,5754.0252,-4960.4008,-3691.0989,-3194.1187,4155.6918,-3764.4956,-1907.0277,-2207.3228,-4728.9331,-810.7794,5422.6359,1345.1375,-4263.5584,2382.6220,-88.3093,1543.6082,4127.2891,-6788.9999,4853.1845,-1250.5005,-1606.1396,-6015.9145,896.7623,5294.2721,-216.5911,2499.8100,4534.1596,6531.8632,5952.9670,-2929.0931,5402.0881,-4090.4073,-2991.6630,82.1518,2072.7563,-336649.9268,-357132.2385,-350022.8380,-348031.3031,-356913.7781,-354207.6972,-352370.1427,-351990.3396,131037528.5891,131020704.5529,131058871.7415,131056757.7691,-351457.4944,131053168.0941,1932.0729,-3537.7347,-1605.4189,-4892.9833,-3842.4541,-5316.3128,-305.6422,-1809.1203,-429.5390,20.3297,4910.3056,4549.4201,1779.7346,1135.3660,-350.5774,2808.0424,-4621.1106,-5476.0833,4283.9481,2842.2578,4310.2485,-4495.7848,-4195.1839,-1066.9870,6444.9872,2538.5780,-2555.5892,5353.4645,1227.5684,-5360.0111,4421.9693,-4246.6192,-1291.2818,-3113.6655,3548.2351,-788.4296,-588.6080,-5298.2799,4324.9259,262.8668,4314.0277,-2674.9179,1404.5087,1793.7198,3454.2030,4140.5665,3431.7855,6257.5139,-3457.2708,3270.5416,-183658.2560,-186080.7501,-187194.2406,-184596.4693,-181476.9558,-190513.0414,-196196.8886,-185796.6096,42005358.3277,41981955.8496,42018565.9296,41998306.3679,-187530.9901,42004845.4669,
7200.000,-5801.9734,1594.2882,-6079.1384,-1422.6113,5219.2364,1715.7276,-5882.5035,-2204.3317,5203.5262,4684.4141,1343.5028,-816.7604,4720.2613,-364.9615,4024.5377,-4840.8240,4924.7285,2047.9757,3952.4241,-4980.5130,6485.4577,3457.3554,6712.4310,5356.4537,-3347.1924,-4001.1245,-4789.5753,3480.7727,3190.7437,-5255.8981,-3291.5774,2546.3046,1737.9746,-744.9680,4449.9684,-5385.3209,4641.5779,-5279.4744,-3400.6293,5171.8801,-6660.4212,-4721.0787,-2979.3689,166.2178,6649.6811,-3985.6677,6472.5438,3916.1901,-3180.3959,2096.3449,8911.8199,34461.7839,12550.1038,16078.9029,13770.1312,15075.5442,20030.3036,17574.1236,-328357938.1910,-328341487.0072,-328377271.5859,-328376235.7656,17872.4181,-328371844.9126,-1725.6224,3948.5208,-185.3211,-1937.6358,4451.5582,4708.0958,481.7643,4174.5676,-270.6635,-3403.0353,-6578.3299,4210.3929,-4305.1142,-6158.2586,4173.3698,-4909.9085,3449.4878,4956.0529,-1702.0255,228.0500,1839.2503,-2651.6156,20.9577,2950.2626,4686.9879,-1907.9873,1914.7813,5314.8481,-3548.7441,3623.0196,2808.1682,-6406.2948,5959.4998,-4938.5049,-2467.4875,-807.8199,3507.2058,3516.1052,-6004.5051,-1636.2198,611.8958,-4549.0477,-5286.8717,-4773.4834,1639.4873,-3573.5661,2466.5820,364.4978,2709.1147,-3628.0247,-344936.7027,-361248.8334,-355779.4013,-355402.8188,-364075.9861,-360611.4078,-359697.7047,-358085.4280,47602834.8761,47593444.7092,47616149.6255,47623412.4614,-358491.8681,47617572.3246,2984.5787,5524.8891,-3365.4515,6505.5232,-434.3868,4760.2931,3608.6576,5038.5729,4438.2185,3605.7522,-1267.0559,-5459.0192,2608.0135,3121.1609,-3779.4726,744.8597,3179.8559,4354.8876,-5269.8273,-4646.3384,-1636.1530,5254.8052,-465.1316,-3231.8165,-3903.0580,-5316.5082,4626.7579,-2583.9077,-4903.8129,2636.6258,-5310.8430,251.9728,-3051.2593,4642.0223,-4714.4568,-4310.9506,3763.8122,2121.7846,-493.0311,-4259.8310,-1350.7678,-2321.5858,3152.6718,-5028.2093,816.3763,-4230.0722,-55.2182,-5734.5193,5498.8051,-5497.0645,-183220.8717,-185871.0894,-185765.2758,-187174.7495,-180364.7651,-186528.5380,-196605.5242,-188893.2298,42071562.2201,42049538.5067,42090547.5329,42073550.6460,-187195.1612,42074168.2276,
10800.000,3375.7825,-4969.0291,2591.4869,5390.5265,-4971.9951,-4584.5732,3475.7290,-2219.6967,-2117.9400,-430.5524,641.6250,-2584.5013,-1066.0925,2787.6118,-4152.9454,5370.6305,-6680.4951,-4556.9926,-3182.3571,4154.3616,-6619.0417,-1975.3098,-4219.3372,-4151.5252,3807.1103,4375.2919,2423.1865,-4951.7046,1521.7864,4430.7116,1501.0374,-467.7408,-3396.9730,4883.6116,-2498.8735,437.6414,-5101.3284,3383.1630,4171.4926,-1461.3261,5482.6744,3135.8367,3965.9454,3673.6600,-5114.4057,6636.9090,-6052.9639,-6665.8901,83.8222,1927.8893,93697.2504,124718.0062,102778.0333,109131.4640,103213.0920,107694.5170,108512.9537,107698.6843,-329465016.8541,-329445746.4213,-329480453.6370,-329485446.7888,107020.7181,-329479204.2013,-2266.6196,-1888.9724,-1210.4995,527.9725,-1783.8575,-5025.4517,-3723.0256,-4087.3353,3767.1137,5071.9601,5928.2590,-5650.3039,4234.9597,3212.1408,-95.9633,2088.2830,-1092.2613,-5173.0995,5618.9703,-4561.5134,383.4910,6167.8404,2316.9980,732.2311,-5743.5404,-2449.2151,-5185.5110,-4291.3478,4407.9121,-5008.5547,-6238.6828,5681.9514,-2545.8626,3919.0885,5720.5286,1100.4212,480.5480,-4904.9536,4123.1891,3954.3853,-3080.4750,1798.6337,1150.8817,2751.5739,674.0025,1094.2192,114.4385,692.0507,-5558.8731,5121.3470,-332172.4579,-341919.5432,-338838.8225,-342618.4678,-348286.5574,-340950.6922,-344660.6295,-342756.1967,-39071252.9204,-39072604.1316,-39064912.3622,-39058910.5105,-342731.1088,-39057643.0179,-5396.7075,-4537.8734,6317.9716,-4358.5073,4386.4537,-1268.6167,-4693.6658,-5118.9746,-5321.9091,-4551.4277,-3338.9099,3078.6442,-5354.3835,-5463.3857,5518.9936,-3867.9075,706.6716,-524.9684,2117.1410,2877.1872,-2044.5199,-2194.0313,4690.6006,5468.1762,-940.4899,4754.9544,-3921.3063,-2027.2681,4990.5874,1729.1481,2384.7022,3874.1953,5445.3885,-2724.1790,3009.8265,6830.3279,-4676.7369,3036.5281,-3676.4918,5443.0503,-2646.6408,5926.7994,-5461.5355,5182.0025,-4587.4650,1109.2024,-3373.8099,1822.7960,-4117.7315,4206.0297,-182822.8926,-185664.3584,-184704.7755,-188542.4615,-179711.0586,-184914.0957,-196347.1431,-185152.5280,42137913.6860,42117241.1483,42160772.1400,42149690.1710,-186844.5911,42143469.7910,
14400.000,-304.6083,6896.3755,1157.9998,-6930.8102,3486.9782,5204.5349,-658.1265,5495.0149,-723.8072,-3575.7129,-3287.7717,4231.7882,-3340.6842,-5339.6476,4141.2024,-4781.9099,5068.3707,4936.4331,1288.6799,-2039.4687,4398.9344,126.9118,-537.4796,2652.9898,-2118.5399,-4228.2932,-54.6279,4412.6065,-4935.2293,-1265.5158,278.6930,-2828.3614,5112.1394,-6492.6653,390.3210,4067.6967,4814.0423,1525.0809,-4143.4171,-1976.3695,-1566.7979,-1866.9890,-4604.9998,-6488.3746,2002.9951,-5990.6752,3804.2113,6163.6614,2021.8170,-4331.1531,172942.9738,207254.6522,186541.7133,193351.3350,185854.2426,191420.9610,190703.7926,188692.3621,-308086123.0274,-308066246.7332,-308094751.3504,-308100015.9541,189422.7435,-308100052.7874,5922.9285,319.8243,3932.3124,-308.1731,-2494.0526,3400.5613,6266.7275,3708.5952,-6369.4930,-5423.8654,-2441.9604,5380.2497,-3842.9534,227.6623,-4001.6107,1892.3427,-2040.8583,3171.6169,-6117.4270,6407.8431,-2943.3998,-6361.2763,-4693.7083,-4732.6796,4097.7115,5330.6957,6884.7953,723.1165,-4500.6494,4574.6838,6465.6322,-3032.1971,-1411.4082,-1702.5780,-6902.8990,1729.1614,-4162.8348,3724.4484,-92.2296,-5839.5984,4744.4039,2680.8798,3317.5235,-1029.0540,-3831.9502,1595.7448,-3343.9708,-752.5870,6611.5489,-5374.1323,-299000.7308,-300398.9455,-300236.5459,-308134.5669,-310549.8044,-300978.6750,-308050.8373,-305508.3676,-123069171.1977,-123062477.6645,-123066778.2202,-123063486.6908,-305160.6996,-123056642.0756,3219.9051,1054.8004,-5615.4999,-382.6324,-5377.4005,-3043.8976,2859.1702,1951.8746,2405.4008,2081.2919,5456.3179,1117.2791,4653.4461,4383.4842,-3837.4868,4645.9310,-4063.0892,-3665.0633,2665.5198,1080.3770,4472.8979,-2501.1879,-4795.4569,-4290.3848,5190.4749,-1252.9163,832.7325,5187.6548,-1475.8071,-5027.9066,2224.1858,-5519.9496,-4440.1211,-1247.8488,502.5714,-5357.9384,2746.2767,-5350.1962,5528.7247,-3089.4649,4634.9806,-6143.5573,3811.9743,-2212.6116,5365.3037,2833.1640,4717.0160,3105.3505,126.0178,-264.3731,-182458.2627,-185456.3965,-184203.0194,-185827.9128,-179524.9376,-188273.6855,-195431.7197,-188046.6954,42204603.7580,42185081.8113,42229533.9239,42221506.7187,-186479.2998,42212750.1350,
18000.000,-1908.1016,-6232.7496,-2994.1009,4960.2748,-1905.6575,-4263.5568,-1711.2255,-6070.3033,2458.0268,5468.2329,5663.2571,-4399.0208,6065.6285,6410.7889,-3395.0268,3596.9934,-1450.7299,-4066.5079,2133.7899,-1400.9434,-1129.1132,2532.7535,4027.6950,-1244.8458,-1760.1546,2513.3334,-2097.3472,-3204.5951,5496.2548,-3042.4021,-2631.5915,5890.2872,-5629.6966,5061.1652,2017.9906,-4741.7900,-3379.6728,-5923.1002,3985.0116,3788.5124,-2837.3568,1745.2669,3978.1261,6577.7239,754.4810,2561.5954,-1055.7850,-2600.1694,-3160.7123,4728.8496,241817.8559,276737.0602,258424.3107,264522.7411,256405.4426,261461.9515,261402.4254,260506.9078,-265683007.0754,-265664582.3378,-265683798.8399,-265688331.3357,259834.3857,-265696234.9803,-6258.9514,1034.9363,-6061.8527,-173.3763,6028.2657,241.1720,-6667.1273,-2244.2667,6004.4435,3596.6645,-1353.5413,-2646.2767,3144.1302,-2531.6281,6020.9660,-5312.0163,5097.7525,784.0857,3561.5930,-5158.3823,5391.2487,3421.2457,5349.7757,6789.0244,-1813.2046,-5674.7762,-6011.8423,3798.2942,2592.7323,-3489.8007,-3506.4993,286.0024,3965.2888,-1636.6478,5490.0762,-5022.0792,5995.8295,-1698.9645,-4038.9958,5608.7839,-5347.0034,-6127.6108,-5538.7422,-501.7818,6307.1560,-4284.3887,6063.9942,1529.9525,-4734.9003,3223.7419,-247284.8286,-239366.4417,-242452.7569,-252292.5568,-253241.2318,-243606.4736,-251961.4862,-247280.4128,-198658715.8038,-198644530.8715,-198656315.7829,-198653276.8382,-248152.8456,-198646960.8921,1660.9429,2966.7636,1586.6839,4849.0423,2686.2159,5432.5392,728.6131,2417.1835,2192.5619,1929.6899,-3578.7188,-4673.7218,-1001.8951,-603.2917,-271.1689,-2642.7876,4260.4496,5525.7329,-5389.6633,-4227.2255,-4219.9176,5336.8417,642.6345,386.5808,-6484.3519,-3062.1648,2739.8002,-4729.0181,-3141.9678,5119.0429,-5264.4201,3569.3781,615.4631,4267.0503,-3728.7872,692.0068,829.4205,2599.8507,-3964.0514,-1315.0502,-3151.8752,2771.7470,561.8085,-2133.7872,-2697.3910,-4650.8102,-3182.9424,-6265.6924,3913.9535,-3874.7002,-182122.4995,-185244.0862,-184296.6009,-183101.2117,-179843.5928,-191078.0638,-193833.5711,-184640.0621,42271800.1657,42253080.8819,42297159.2882,42289748.7599,-186099.3087,42282009.2378,
21600.000,3509.8853,3380.4434,2813.5498,-1019.8923,263.1747,3012.4307,3625.8955,4376.3409,-3650.7915,-5111.1382,-5749.8298,4034.3633,-5922.7712,-4717.9571,1096.1116,-1709.8217,-2025.0908,3037.6563,-5569.3716,4991.3363,-1797.7086,-5310.7324,-4670.0693,-575.1557,5641.5069,944.8615,4175.7498,1855.7552,-3895.4556,6162.5749,5110.0916,-6686.3631,3756.1191,-1952.4232,-4527.4205,1972.0522,477.9093,6140.9778,-3218.4013,-4170.4742,5429.7874,-1719.6322,-1104.3766,-3937.2581,-2435.6580,1496.8516,-1368.8039,-1584.5994,4107.3069,-4039.6692,296045.7704,328683.8750,313809.6924,318944.3325,310373.4464,314860.1271,315977.8341,313411.5765,-205152024.3595,-205136828.5190,-205145884.3944,-205151668.9651,313769.1522,-205164316.3446,2593.6040,-2863.1897,5406.0491,2178.5119,-6622.8971,-4346.6153,4442.7751,-842.2963,-2447.3912,350.3692,3561.5824,-1583.0916,-1271.5312,3580.0296,-5393.1356,6653.9189,-6392.2641,-4804.1670,-242.0119,2104.1720,-6548.3851,376.1919,-2633.3520,-5785.0294,661.3026,4156.5576,2975.6446,-6534.5242,1343.2211,2411.0743,-490.0338,1560.5056,-4569.8018,5085.3601,-2366.1055,5036.6956,-5703.1411,-590.0649,6124.2739,-2588.1820,4065.8044,6377.3797,4988.0835,2423.3651,-6216.8390,5962.5886,-6784.4166,-3574.5158,691.5889,885.2252,-180022.7375,-162750.0863,-169233.3146,-179760.2300,-179920.1922,-171301.3641,-179679.4610,-176511.4976,-260682183.7065,-260661564.5385,-260675901.9737,-260671786.2559,-175317.0384,-260670717.1677,-5158.4412,-5407.4732,3322.5573,-6524.6077,1807.6761,-4467.0484,-3883.8683,-5290.0344,-5260.7864,-4513.6510,-963.5848,5407.1877,-3321.5430,-3584.5028,4178.3979,-970.8326,-1176.8723,-3942.1615,3882.0020,4120.5326,1406.4592,-4293.0817,4054.9892,3730.4112,3999.2165,5436.9446,-4675.2360,926.8858,5446.3494,-1994.2827,4522.9801,664.1433,3566.5777,-4119.6942,4678.7384,4342.6810,-3921.1244,2583.3911,-96.9299,4829.0737,-719.3985,2160.0462,-4557.6438,5151.5852,-1745.8207,2941.4181,-320.9565,5730.8405,-5525.4403,5522.2345,-181812.2325,-185024.9769,-184858.6259,-180915.1268,-180743.3812,-192925.9977,-191486.0689,-186946.9495,42339636.4716,42321261.6819,42363938.3755,42355856.5916,-185704.6398,42351247.0771,
