sl_100_86400_20260412 Coordinates.csv
2026/04/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:45 2024,
Start: 2026/04/12 07:47:00.00, Stop: 2026/04/13 07:47:00.00,
TIME_UNITS,STARLINK-5845 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-6264 - X-Coordinate,STARLINK-2698 - X-Coordinate,STARLINK-31919 - X-Coordinate,STARLINK-31769 - X-Coordinate,STARLINK-4151 - X-Coordinate,STARLINK-3189 - X-Coordinate,STARLINK-2197 - X-Coordinate,STARLINK-30798 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-3576 - X-Coordinate,STARLINK-2354 - X-Coordinate,STARLINK-32256 - X-Coordinate,STARLINK-4711 - X-Coordinate,STARLINK-1604 - X-Coordinate,STARLINK-31597 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-2681 - X-Coordinate,STARLINK-31835 - X-Coordinate,STARLINK-5318 - X-Coordinate,STARLINK-3156 - X-Coordinate,STARLINK-5793 - X-Coordinate,STARLINK-6104 - X-Coordinate,STARLINK-30601 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-5824 - X-Coordinate,STARLINK-3166 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-1593 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-32046 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-31659 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-31780 - X-Coordinate,STARLINK-31251 - X-Coordinate,STARLINK-30920 - X-Coordinate,STARLINK-1677 - X-Coordinate,STARLINK-2040 - X-Coordinate,STARLINK-30861 - X-Coordinate,STARLINK-2369 - X-Coordinate,STARLINK-31459 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-3635 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-3801 - X-Coordinate,STARLINK-4532 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-1995 - X-Coordinate,STARLINK-2093 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-4277 - X-Coordinate,STARLINK-32026 - X-Coordinate,STARLINK-2613 - X-Coordinate,STARLINK-6328 - X-Coordinate,STARLINK-31555 - X-Coordinate,STARLINK-3276 - X-Coordinate,STARLINK-32135 - X-Coordinate,STARLINK-1708 - X-Coordinate,STARLINK-2234 - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-2126 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-5012 - X-Coordinate,STARLINK-30914 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-3859 - X-Coordinate,STARLINK-3708 - X-Coordinate,STARLINK-31973 - X-Coordinate,STARLINK-5699 - X-Coordinate,STARLINK-5483 - X-Coordinate,STARLINK-1060 - X-Coordinate,STARLINK-6203 - X-Coordinate,STARLINK-5900 - X-Coordinate,STARLINK-5119 - X-Coordinate,STARLINK-30442 - X-Coordinate,STARLINK-6076 - X-Coordinate,STARLINK-5661 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-31957 - X-Coordinate,STARLINK-2220 - X-Coordinate,STARLINK-5111 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-30267 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-1954 - X-Coordinate,STARLINK-31757 - X-Coordinate,STARLINK-32222 - X-Coordinate,STARLINK-3172 - X-Coordinate,STARLINK-31134 - X-Coordinate,STARLINK-30306 - X-Coordinate,STARLINK-2727 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-6264 - Y-Coordinate,STARLINK-2698 - Y-Coordinate,STARLINK-31919 - Y-Coordinate,STARLINK-31769 - Y-Coordinate,STARLINK-4151 - Y-Coordinate,STARLINK-3189 - Y-Coordinate,STARLINK-2197 - Y-Coordinate,STARLINK-30798 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-3576 - Y-Coordinate,STARLINK-2354 - Y-Coordinate,STARLINK-32256 - Y-Coordinate,STARLINK-4711 - Y-Coordinate,STARLINK-1604 - Y-Coordinate,STARLINK-31597 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-2681 - Y-Coordinate,STARLINK-31835 - Y-Coordinate,STARLINK-5318 - Y-Coordinate,STARLINK-3156 - Y-Coordinate,STARLINK-5793 - Y-Coordinate,STARLINK-6104 - Y-Coordinate,STARLINK-30601 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-5824 - Y-Coordinate,STARLINK-3166 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-1593 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-32046 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-31659 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-31780 - Y-Coordinate,STARLINK-31251 - Y-Coordinate,STARLINK-30920 - Y-Coordinate,STARLINK-1677 - Y-Coordinate,STARLINK-2040 - Y-Coordinate,STARLINK-30861 - Y-Coordinate,STARLINK-2369 - Y-Coordinate,STARLINK-31459 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-3635 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-3801 - Y-Coordinate,STARLINK-4532 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-1995 - Y-Coordinate,STARLINK-2093 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-4277 - Y-Coordinate,STARLINK-32026 - Y-Coordinate,STARLINK-2613 - Y-Coordinate,STARLINK-6328 - Y-Coordinate,STARLINK-31555 - Y-Coordinate,STARLINK-3276 - Y-Coordinate,STARLINK-32135 - Y-Coordinate,STARLINK-1708 - Y-Coordinate,STARLINK-2234 - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-5012 - Y-Coordinate,STARLINK-30914 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-3859 - Y-Coordinate,STARLINK-3708 - Y-Coordinate,STARLINK-31973 - Y-Coordinate,STARLINK-5699 - Y-Coordinate,STARLINK-5483 - Y-Coordinate,STARLINK-1060 - Y-Coordinate,STARLINK-6203 - Y-Coordinate,STARLINK-5900 - Y-Coordinate,STARLINK-5119 - Y-Coordinate,STARLINK-30442 - Y-Coordinate,STARLINK-6076 - Y-Coordinate,STARLINK-5661 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-31957 - Y-Coordinate,STARLINK-2220 - Y-Coordinate,STARLINK-5111 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-30267 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-1954 - Y-Coordinate,STARLINK-31757 - Y-Coordinate,STARLINK-32222 - Y-Coordinate,STARLINK-3172 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-30306 - Y-Coordinate,STARLINK-2727 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-6264 - Z-Coordinate,STARLINK-2698 - Z-Coordinate,STARLINK-31919 - Z-Coordinate,STARLINK-31769 - Z-Coordinate,STARLINK-4151 - Z-Coordinate,STARLINK-3189 - Z-Coordinate,STARLINK-2197 - Z-Coordinate,STARLINK-30798 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-3576 - Z-Coordinate,STARLINK-2354 - Z-Coordinate,STARLINK-32256 - Z-Coordinate,STARLINK-4711 - Z-Coordinate,STARLINK-1604 - Z-Coordinate,STARLINK-31597 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-2681 - Z-Coordinate,STARLINK-31835 - Z-Coordinate,STARLINK-5318 - Z-Coordinate,STARLINK-3156 - Z-Coordinate,STARLINK-5793 - Z-Coordinate,STARLINK-6104 - Z-Coordinate,STARLINK-30601 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-5824 - Z-Coordinate,STARLINK-3166 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-1593 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-32046 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-31659 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-31780 - Z-Coordinate,STARLINK-31251 - Z-Coordinate,STARLINK-30920 - Z-Coordinate,STARLINK-1677 - Z-Coordinate,STARLINK-2040 - Z-Coordinate,STARLINK-30861 - Z-Coordinate,STARLINK-2369 - Z-Coordinate,STARLINK-31459 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-3635 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-3801 - Z-Coordinate,STARLINK-4532 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-1995 - Z-Coordinate,STARLINK-2093 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-4277 - Z-Coordinate,STARLINK-32026 - Z-Coordinate,STARLINK-2613 - Z-Coordinate,STARLINK-6328 - Z-Coordinate,STARLINK-31555 - Z-Coordinate,STARLINK-3276 - Z-Coordinate,STARLINK-32135 - Z-Coordinate,STARLINK-1708 - Z-Coordinate,STARLINK-2234 - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-5012 - Z-Coordinate,STARLINK-30914 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-3859 - Z-Coordinate,STARLINK-3708 - Z-Coordinate,STARLINK-31973 - Z-Coordinate,STARLINK-5699 - Z-Coordinate,STARLINK-5483 - Z-Coordinate,STARLINK-1060 - Z-Coordinate,STARLINK-6203 - Z-Coordinate,STARLINK-5900 - Z-Coordinate,STARLINK-5119 - Z-Coordinate,STARLINK-30442 - Z-Coordinate,STARLINK-6076 - Z-Coordinate,STARLINK-5661 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-31957 - Z-Coordinate,STARLINK-2220 - Z-Coordinate,STARLINK-5111 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-30267 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-1954 - Z-Coordinate,STARLINK-31757 - Z-Coordinate,STARLINK-32222 - Z-Coordinate,STARLINK-3172 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-30306 - Z-Coordinate,STARLINK-2727 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4015.9322,-2461.2276,-5535.6468,-6191.5142,3504.2706,-1754.1086,-6373.0892,-5178.8611,6746.7368,-1847.0427,2000.6295,1805.9671,-4444.3085,-5086.9987,-5475.4199,-5485.3174,-4762.8048,6716.3631,4300.7026,1268.7220,690.9655,6416.2277,-3312.3491,-78.4113,-5250.0901,-5928.1162,-5898.3333,-4676.9550,1045.7441,-3189.9277,1643.0402,-3720.0551,4554.8355,5954.1754,-2730.7689,615.5338,2250.0157,-2124.9156,-4523.0041,1529.0396,1619.1560,4222.4898,-4620.4165,-6234.7018,-2404.9077,4893.2866,-67.0353,3440.2200,-2063.8094,-6012.6734,-4015.8896,-1675.7963,-3934.7290,2268.8602,-3348.7426,3323.9184,-1383.6276,4954.9957,4416.8292,47.6282,895.8296,-3693.5736,460.5965,3486.2353,-4601.7774,-5938.6764,-1515.4422,5164.4822,0.0000,-131.0586,6741.3181,-1259.1983,107.8238,-3182.4932,-1317.9940,4577.9432,1282.0351,5917.3008,-2770.9083,1005.6849,71.0810,-3680.2427,-3833.2582,-3246.6995,6794.9986,-5632.9251,-3520.9295,-5060.5122,-3562.3828,4825.1169,-2089.7596,3729.5024,5513.5105,4097.7004,-309.3381,-2086.0961,6727.7433,-2401.5662,5565.1469,-6854.9121,-375098.7567,-369755.9946,-377333.1729,-374575.3078,-377864.9188,-376589.2636,-368473.1802,-372798.1400,-241233766.8440,-241243555.7080,-241242277.5505,-241239195.0745,-371724.7250,-241239958.4779,-5463.8704,5261.2887,2481.2149,-678.2019,2389.0790,6440.8643,963.4521,570.3941,1097.8476,5323.8876,-4692.2367,5821.7488,3594.0726,-4612.0200,-3504.6854,-1420.3846,-679.4005,-936.8565,-2633.0240,5662.2636,6705.0569,2512.4381,3295.8337,6813.6597,-3262.0316,1812.4250,-3063.6250,-1840.6729,5784.1428,3286.4715,-6698.7020,3511.0003,-1339.1670,3099.2523,3445.0406,-6834.9771,-4688.1714,6382.3916,-4027.6189,5729.9968,4155.9492,-5271.5027,-3011.6433,-778.3354,3491.0174,-1486.7206,5130.7903,-2783.1531,3596.6155,-2438.2507,-1034.4690,3959.9862,5408.3017,-4441.0545,-6020.9970,-5958.7427,-5830.9681,4428.5531,2008.9260,-6175.8608,-6630.5858,-3395.5940,5108.5658,2146.1809,-648.1320,-2107.0428,6306.5977,3917.1199,0.0000,-5035.2198,-1373.2645,-4491.9813,4247.6421,1277.1039,4506.9363,-659.1293,-4985.8626,2646.3459,779.7879,-6146.4851,-6287.4687,5170.3729,-2827.6685,3913.4348,-1253.3281,1661.0791,979.7932,1540.6489,4041.5976,3631.4718,-6423.7167,-5188.8512,3154.6838,-2202.5894,-5071.8826,6201.8469,-1635.7961,5262.2366,3823.9552,-476.6884,30072.1035,-4806.9281,17252.6374,19859.9157,11954.8327,14684.0477,12290.3051,15795.8775,240532336.6964,240518575.4533,240496119.3164,240501986.4612,14917.2851,240513400.7236,-1426.6005,-3744.5269,-3373.1798,-3046.9743,5451.2770,-1398.8561,2225.7933,4543.2983,998.5200,-4005.6318,-4669.7107,3258.6411,3889.1448,-351.6900,2061.1594,-3974.0213,-4842.2884,-713.0988,4735.9152,3744.3620,-1215.4356,877.1307,-5081.6843,-1276.2249,-3146.1784,-2874.5050,1540.0102,-4600.7483,3664.9393,-5186.1218,-455.5797,-4597.2147,5021.2633,-1442.1661,-5215.0422,990.7092,-4422.6046,-1598.4879,-3077.5279,3393.0356,-5189.6044,-1464.0774,4150.9926,-2938.6252,-5475.2696,-4516.5396,4611.4151,-5307.2111,-5537.5327,2430.5080,-5522.2221,5393.7620,-1479.4268,-4803.7036,349.8523,-1125.4940,-3492.9957,1892.7824,-4856.1538,3105.7403,-1818.4355,-4611.6646,-4641.5314,-5429.3609,-5131.5914,2678.2802,-2386.3860,-2459.8261,0.0000,-4615.0439,-555.9363,4993.3361,-5238.6967,-6051.8691,5067.0080,-5108.6023,4474.0323,-2458.6439,-6333.0389,3040.5609,-2935.2912,-2858.0416,-5016.3206,-4721.2736,564.0398,-3684.3713,-5902.6622,-4307.2425,4282.7448,3392.0538,-1610.2694,2407.3413,2579.1454,-5117.3145,4547.6777,-1934.1066,-45.8385,3699.8162,-1578.2221,-678.4818,-116695.5086,-118908.6767,-119598.9351,-113664.5308,-113945.4544,-124534.6755,-125872.5782,-119778.3109,-797874.7178,-825952.4997,-819721.3863,-806960.5458,-118693.1097,-802399.4471,
3600.000,5422.2522,1047.4057,1988.2650,6692.7721,-5118.9378,-972.9896,5578.3240,2196.4347,-4983.2618,204.9236,2029.2858,-3500.5083,3930.6171,4943.7658,6050.5306,3498.9794,2751.4838,-5047.8525,-4065.2454,-3514.2866,-2558.4230,-5405.8448,2032.5106,-2414.6737,6798.7515,5463.6039,5978.6563,6031.6523,-3789.2776,-991.8281,483.4262,-776.9733,-1398.8627,-6391.4522,-1954.0672,1585.5624,2424.6642,469.6540,4052.0614,-3641.8060,-4956.8822,-1226.6715,4017.5963,4433.1048,-1516.8492,-2255.9952,-2395.6057,-2102.9387,-1443.9572,6818.3584,4700.6814,-2680.6567,2024.8338,-498.4691,4042.9991,-1536.9705,4032.9488,-5693.2144,-3748.3378,2560.5834,1973.2949,5937.2108,-3046.4218,-5367.8510,6229.3442,4015.1077,-74.3043,-6509.3652,0.0000,4270.0301,-5172.2112,4633.8176,-4873.3327,5059.3282,-1168.2921,-1928.9487,2429.7007,-6804.3481,-502.1529,533.2622,2321.2065,927.2434,4338.8034,-107.1682,-5391.2224,2661.0812,-1480.4130,2014.4024,-849.4378,-6687.6020,3986.3701,-2125.8900,-4253.1492,-3707.3737,3095.5066,149.9032,-4891.8300,-121.7807,-5406.5415,5788.6869,-371294.6373,-357608.8413,-368771.4496,-365840.2823,-369947.4682,-368748.7413,-361283.5506,-362258.4226,-295289418.4813,-295300155.0180,-295291012.1359,-295289135.4574,-363778.8534,-295294630.4088,3669.9335,-6815.7285,441.1378,-1731.7674,1584.4210,-6227.6529,-3488.9632,-3689.9142,1096.2650,-6908.5430,5493.9756,-2329.8848,-5688.9868,1986.4215,1710.3446,-2222.9366,-3752.6935,3321.8062,5466.8481,-2223.6092,-4074.3893,-1910.6083,-6334.0326,-4995.2578,1305.6477,-3683.5742,1075.8404,-2141.5308,-5790.9728,-4695.5407,5371.2570,-4310.1638,4405.9007,-602.4503,-4731.9230,6226.7955,3591.8384,-6316.8310,-441.5579,-1896.1396,-750.6591,4725.0445,-1202.8542,-2503.4629,-5161.7482,5276.7668,-6409.6680,6099.1528,-5663.3511,325.5382,-3143.9617,-4450.6860,-5765.2863,6776.0670,3578.6255,5947.4887,5637.2103,-3024.4999,2623.4744,3398.4838,4981.9945,-573.3894,-6130.7146,2144.5313,-2223.2705,-1384.3130,-6609.6909,-2053.9010,0.0000,4751.0211,2726.6215,1116.3061,-2317.0934,-4028.6868,-6551.8486,4362.0713,6112.0926,-525.8342,-4037.7513,6809.5828,6506.9443,-3115.9808,-1565.6278,-5976.8600,3195.4754,-4348.8199,1263.1356,-5098.4144,-4149.5726,-1824.5751,5301.8950,6081.4990,522.8263,5488.9268,6061.2742,-6225.2363,2869.0247,-6863.7610,-624.7917,-1231.5321,-66541.4384,-97351.7252,-75282.3159,-74225.7876,-82131.0123,-79665.8091,-80918.2149,-79398.2542,169835168.7083,169824819.3207,169803248.0085,169811636.4359,-78850.0050,169816799.4736,-2267.4749,-437.8451,6620.6580,-490.0365,-4375.2011,-2612.1748,1789.0995,-5429.8493,-4664.5271,-50.7112,3661.2965,-5495.7492,165.1043,4333.7287,2636.8836,5528.3706,4979.3618,-3166.6638,-1238.8117,-5524.9034,4861.3106,3915.9674,1828.7517,4147.0739,-353.5746,-1808.7314,3098.3692,2317.9704,-424.6025,4970.5029,4312.2174,5288.6836,-5149.8592,-2439.4910,4490.3570,2605.3397,5258.8529,-2777.1977,5419.8886,-5473.4508,4640.3191,4877.1017,-5495.7681,4698.4984,4344.8309,3672.9856,-920.9783,2460.2638,3687.4479,1204.5654,3949.5958,-4553.2999,-3101.9347,1315.8493,-4300.0280,-3182.6731,137.0323,2481.0238,5101.0118,-5459.2326,4389.6134,3276.5988,973.7832,3561.1736,2026.2291,-5380.2629,-2021.5574,-1204.0867,0.0000,2399.7552,-3674.3546,-4913.5998,4029.8492,2529.7546,-1879.2834,4959.8486,-1837.2920,-1206.2973,5622.8925,1174.9354,-615.7251,6140.1139,5141.2990,3506.6366,2959.5782,4684.3601,6650.2214,4043.1679,-5436.9042,-10.4472,-2049.9599,2262.5286,-5362.6376,1971.4606,-528.9056,-2792.3254,-3979.7658,-280.9123,4286.8023,-3564.5627,-115698.6265,-117709.4014,-117034.8463,-114290.5802,-111275.7902,-120369.5872,-125951.0674,-116450.4960,-717448.4627,-744451.7925,-743739.4915,-731956.7929,-117308.0773,-724713.9703,
7200.000,-5212.4275,949.6350,3489.2974,-4625.7725,5536.9373,3892.7640,-1884.1838,511.3699,1695.7928,1519.4697,-4794.0692,5188.5181,-1614.3602,-3584.5635,-3812.6195,-1458.3828,-812.5734,878.5574,2364.6756,5611.4601,4616.4189,2419.3513,-399.2594,4957.6116,-5782.7844,-1851.7879,-3362.2238,-4777.0768,5023.5455,4022.1041,-3529.2756,4470.1786,-1172.0828,4283.8872,4883.4230,-3869.3645,-6060.5449,2155.7548,-3017.7200,5415.5490,6554.6200,-3001.4318,-3258.2481,-1925.7533,3973.7425,-512.6905,3531.7664,587.0506,3455.8230,-5104.4419,-4350.7583,5399.5345,1656.1201,-1067.3230,-4153.3505,-1692.2396,-5105.4266,4419.1343,2838.7702,-5337.5720,-4978.7966,-5792.3193,3998.1361,5060.8463,-5452.2170,-1403.3310,2211.3600,5506.9957,0.0000,-6029.4583,1235.5159,-6530.8563,6703.4965,-5035.2955,2625.6025,-238.4598,-4585.6990,5170.3584,1964.3792,-2221.0653,-3968.5377,3354.9854,-4448.4118,2717.0964,1936.4949,522.8748,5998.5053,1038.5854,4767.2360,6003.6586,-4883.4706,-1246.5876,2354.5639,2238.2423,-4077.8834,2700.2515,949.9595,2539.5932,4208.4091,-2364.8040,-342714.0389,-322706.4138,-336475.0937,-333009.0183,-338514.0516,-336024.4095,-331026.3180,-334211.2270,-329187749.5108,-329201132.9906,-329185327.1010,-329188679.2949,-332544.1801,-329192398.7639,-155.0719,5301.8872,-706.7098,3580.8931,-4107.3462,3132.1315,4795.8123,6247.2865,-4011.0029,5383.6896,-4967.7601,-1588.8462,5305.2207,2307.5107,1755.4194,5690.9115,6625.9172,-4917.3298,-5753.3887,-1337.1817,-199.6101,-808.9738,6383.1232,1774.1815,1209.7322,4098.3297,2372.7143,4531.7544,3643.7597,5374.8843,-2338.0871,4634.8701,-6501.3512,-2723.0715,4739.0002,-3402.4020,-2253.4441,3752.4372,4990.8989,-2180.8265,-1803.9419,-3398.6689,5092.9039,5588.3976,5639.3316,-6798.6983,4877.2772,-6602.2129,5970.5204,2238.2634,5356.0345,4233.2324,3793.8550,-6159.0652,774.6531,-3860.8659,-3343.3092,-296.0237,-5977.6556,-127.1145,-2174.0350,3535.0894,4583.2880,-4401.0197,3571.4460,5184.4827,4063.6266,-842.4212,0.0000,-2777.2091,-3942.8600,1598.3886,289.6858,4129.1992,5885.7263,-6706.9397,-4565.5096,-2070.4045,6453.2810,-4588.0775,-4247.8782,1353.5185,4877.5638,6379.3225,-4711.9813,6301.7544,-269.2794,6698.2257,3973.5034,-700.4883,-2070.3797,-4143.3063,-4713.9666,-6082.8892,-3835.8343,3161.1015,-4037.6989,5439.2632,-3305.0194,3417.4450,-159432.5004,-183988.9974,-163161.9498,-164080.4560,-171180.5411,-168518.2474,-169623.9994,-167634.4136,87551831.0004,87543979.5568,87526698.0868,87538124.7203,-167675.8377,87534371.4936,4551.1714,4316.5145,-5957.1941,3708.6801,531.2870,4630.8698,-4476.6522,2923.6953,5355.7282,4048.2441,-353.9772,4280.7086,-4141.4547,-5397.9540,-5383.6170,-3656.0388,-1411.2602,4630.2472,-3049.4351,3798.4515,-5059.1712,-6469.8432,2580.9633,-4514.1667,3618.8104,5130.8192,-5449.7059,1728.2544,-3093.8773,-1663.5170,-5467.4310,-2409.7716,2046.1447,4612.7796,-389.2988,-4647.9893,-2183.2060,5381.8713,-3482.7863,3551.0297,-743.4996,-5217.4751,3337.6013,-3631.9558,-544.3572,-70.5241,-3384.4750,1931.6627,453.9963,-4126.7892,139.2549,783.2232,5445.6964,2961.0250,5443.8355,5472.1350,3282.5268,-5310.3758,-1814.2882,4390.1841,-4312.2298,556.3094,3280.1355,1084.9063,2311.4132,4243.7424,5122.3892,4113.3294,0.0000,1582.7311,5519.4540,1259.7855,647.4027,2419.7616,-2513.1698,-1551.6763,-2189.6042,4115.2095,-1689.7549,-4706.1940,3775.2934,-5950.3772,-2058.5197,-191.1654,-4709.1487,-2843.3513,-3478.0718,-732.8867,2982.0653,-3397.0520,4469.9963,-5292.5873,4383.0454,2391.1848,-3912.5499,5397.8539,5535.3482,-3348.9366,-4415.1038,5504.6613,-114724.7437,-116496.2556,-114533.5653,-115802.1466,-109085.0565,-115335.2199,-125316.8176,-116475.1076,-637499.6737,-661936.8829,-666963.3417,-653351.7520,-115912.6273,-647035.4295,
