sl_100_5400_20260726 Coordinates.csv
2026/07/26 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:12 2024,
Start: 2026/07/26 07:47:00.00, Stop: 2026/07/26 09:17:00.00,
TIME_UNITS,STARLINK-2756 - X-Coordinate,STARLINK-1843 - X-Coordinate,STARLINK-1699 - X-Coordinate,STARLINK-11084 [DTC] - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-1758 - X-Coordinate,STARLINK-30847 - X-Coordinate,STARLINK-3884 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-5840 - X-Coordinate,STARLINK-5599 - X-Coordinate,STARLINK-6253 - X-Coordinate,STARLINK-31494 - X-Coordinate,STARLINK-11144 [DTC] - X-Coordinate,STARLINK-2697 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-1292 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-3675 - X-Coordinate,STARLINK-4672 - X-Coordinate,STARLINK-5525 - X-Coordinate,STARLINK-31277 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-1573 - X-Coordinate,STARLINK-30160 - X-Coordinate,STARLINK-30937 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-6032 - X-Coordinate,STARLINK-5927 - X-Coordinate,STARLINK-2388 - X-Coordinate,STARLINK-3880 - X-Coordinate,STARLINK-6321 - X-Coordinate,STARLINK-2160 - X-Coordinate,STARLINK-1184 - X-Coordinate,STARLINK-1678 - X-Coordinate,STARLINK-1888 - X-Coordinate,STARLINK-30429 - X-Coordinate,STARLINK-2412 - X-Coordinate,STARLINK-1272 - X-Coordinate,STARLINK-2397 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-31022 - X-Coordinate,STARLINK-31687 - X-Coordinate,STARLINK-3954 - X-Coordinate,STARLINK-1991 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-6036 - X-Coordinate,STARLINK-31217 - X-Coordinate,STARLINK-5329 - X-Coordinate,STARLINK-30843 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-30112 - X-Coordinate,STARLINK-4545 - X-Coordinate,STARLINK-3785 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-32186 - X-Coordinate,STARLINK-1216 - X-Coordinate,STARLINK-30211 - X-Coordinate,STARLINK-31522 - X-Coordinate,STARLINK-5635 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-4084 - X-Coordinate,STARLINK-32161 - X-Coordinate,STARLINK-2126 - X-Coordinate,STARLINK-2232 - X-Coordinate,STARLINK-2100 - X-Coordinate,STARLINK-3127 - X-Coordinate,STARLINK-1199 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-2749 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-6100 - X-Coordinate,STARLINK-3050 - X-Coordinate,STARLINK-1011 - X-Coordinate,STARLINK-3250 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-5504 - X-Coordinate,STARLINK-2485 - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-5882 - X-Coordinate,STARLINK-2482 - X-Coordinate,STARLINK-30425 - X-Coordinate,STARLINK-3900 - X-Coordinate,STARLINK-5029 - X-Coordinate,STARLINK-4453 - X-Coordinate,STARLINK-11235 [DTC] - X-Coordinate,STARLINK-31167 - X-Coordinate,STARLINK-30502 - X-Coordinate,STARLINK-5836 - X-Coordinate,STARLINK-6044 - X-Coordinate,STARLINK-32049 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-11283 [DTC] - X-Coordinate,STARLINK-3689 - X-Coordinate,STARLINK-5846 - X-Coordinate,STARLINK-1014 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-31817 - X-Coordinate,STARLINK-3876 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2756 - Y-Coordinate,STARLINK-1843 - Y-Coordinate,STARLINK-1699 - Y-Coordinate,STARLINK-11084 [DTC] - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-1758 - Y-Coordinate,STARLINK-30847 - Y-Coordinate,STARLINK-3884 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-5840 - Y-Coordinate,STARLINK-5599 - Y-Coordinate,STARLINK-6253 - Y-Coordinate,STARLINK-31494 - Y-Coordinate,STARLINK-11144 [DTC] - Y-Coordinate,STARLINK-2697 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-1292 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-3675 - Y-Coordinate,STARLINK-4672 - Y-Coordinate,STARLINK-5525 - Y-Coordinate,STARLINK-31277 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-1573 - Y-Coordinate,STARLINK-30160 - Y-Coordinate,STARLINK-30937 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-6032 - Y-Coordinate,STARLINK-5927 - Y-Coordinate,STARLINK-2388 - Y-Coordinate,STARLINK-3880 - Y-Coordinate,STARLINK-6321 - Y-Coordinate,STARLINK-2160 - Y-Coordinate,STARLINK-1184 - Y-Coordinate,STARLINK-1678 - Y-Coordinate,STARLINK-1888 - Y-Coordinate,STARLINK-30429 - Y-Coordinate,STARLINK-2412 - Y-Coordinate,STARLINK-1272 - Y-Coordinate,STARLINK-2397 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-31022 - Y-Coordinate,STARLINK-31687 - Y-Coordinate,STARLINK-3954 - Y-Coordinate,STARLINK-1991 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-6036 - Y-Coordinate,STARLINK-31217 - Y-Coordinate,STARLINK-5329 - Y-Coordinate,STARLINK-30843 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-30112 - Y-Coordinate,STARLINK-4545 - Y-Coordinate,STARLINK-3785 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-32186 - Y-Coordinate,STARLINK-1216 - Y-Coordinate,STARLINK-30211 - Y-Coordinate,STARLINK-31522 - Y-Coordinate,STARLINK-5635 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-4084 - Y-Coordinate,STARLINK-32161 - Y-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-2232 - Y-Coordinate,STARLINK-2100 - Y-Coordinate,STARLINK-3127 - Y-Coordinate,STARLINK-1199 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-2749 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-6100 - Y-Coordinate,STARLINK-3050 - Y-Coordinate,STARLINK-1011 - Y-Coordinate,STARLINK-3250 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-5504 - Y-Coordinate,STARLINK-2485 - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-5882 - Y-Coordinate,STARLINK-2482 - Y-Coordinate,STARLINK-30425 - Y-Coordinate,STARLINK-3900 - Y-Coordinate,STARLINK-5029 - Y-Coordinate,STARLINK-4453 - Y-Coordinate,STARLINK-11235 [DTC] - Y-Coordinate,STARLINK-31167 - Y-Coordinate,STARLINK-30502 - Y-Coordinate,STARLINK-5836 - Y-Coordinate,STARLINK-6044 - Y-Coordinate,STARLINK-32049 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-11283 [DTC] - Y-Coordinate,STARLINK-3689 - Y-Coordinate,STARLINK-5846 - Y-Coordinate,STARLINK-1014 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-31817 - Y-Coordinate,STARLINK-3876 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2756 - Z-Coordinate,STARLINK-1843 - Z-Coordinate,STARLINK-1699 - Z-Coordinate,STARLINK-11084 [DTC] - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-1758 - Z-Coordinate,STARLINK-30847 - Z-Coordinate,STARLINK-3884 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-5840 - Z-Coordinate,STARLINK-5599 - Z-Coordinate,STARLINK-6253 - Z-Coordinate,STARLINK-31494 - Z-Coordinate,STARLINK-11144 [DTC] - Z-Coordinate,STARLINK-2697 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-1292 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-3675 - Z-Coordinate,STARLINK-4672 - Z-Coordinate,STARLINK-5525 - Z-Coordinate,STARLINK-31277 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-1573 - Z-Coordinate,STARLINK-30160 - Z-Coordinate,STARLINK-30937 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-6032 - Z-Coordinate,STARLINK-5927 - Z-Coordinate,STARLINK-2388 - Z-Coordinate,STARLINK-3880 - Z-Coordinate,STARLINK-6321 - Z-Coordinate,STARLINK-2160 - Z-Coordinate,STARLINK-1184 - Z-Coordinate,STARLINK-1678 - Z-Coordinate,STARLINK-1888 - Z-Coordinate,STARLINK-30429 - Z-Coordinate,STARLINK-2412 - Z-Coordinate,STARLINK-1272 - Z-Coordinate,STARLINK-2397 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-31022 - Z-Coordinate,STARLINK-31687 - Z-Coordinate,STARLINK-3954 - Z-Coordinate,STARLINK-1991 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-6036 - Z-Coordinate,STARLINK-31217 - Z-Coordinate,STARLINK-5329 - Z-Coordinate,STARLINK-30843 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-30112 - Z-Coordinate,STARLINK-4545 - Z-Coordinate,STARLINK-3785 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-32186 - Z-Coordinate,STARLINK-1216 - Z-Coordinate,STARLINK-30211 - Z-Coordinate,STARLINK-31522 - Z-Coordinate,STARLINK-5635 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-4084 - Z-Coordinate,STARLINK-32161 - Z-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-2232 - Z-Coordinate,STARLINK-2100 - Z-Coordinate,STARLINK-3127 - Z-Coordinate,STARLINK-1199 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-2749 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-6100 - Z-Coordinate,STARLINK-3050 - Z-Coordinate,STARLINK-1011 - Z-Coordinate,STARLINK-3250 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-5504 - Z-Coordinate,STARLINK-2485 - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-5882 - Z-Coordinate,STARLINK-2482 - Z-Coordinate,STARLINK-30425 - Z-Coordinate,STARLINK-3900 - Z-Coordinate,STARLINK-5029 - Z-Coordinate,STARLINK-4453 - Z-Coordinate,STARLINK-11235 [DTC] - Z-Coordinate,STARLINK-31167 - Z-Coordinate,STARLINK-30502 - Z-Coordinate,STARLINK-5836 - Z-Coordinate,STARLINK-6044 - Z-Coordinate,STARLINK-32049 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-11283 [DTC] - Z-Coordinate,STARLINK-3689 - Z-Coordinate,STARLINK-5846 - Z-Coordinate,STARLINK-1014 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-31817 - Z-Coordinate,STARLINK-3876 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-821.9133,-2095.6319,0.0000,-4841.2468,-6155.9715,-6640.9990,5266.7297,-1947.5363,2127.7647,-1585.0000,1718.1573,2097.4790,-5951.9922,4968.2743,-4828.7863,2538.7519,-4751.8743,-1621.5967,-1497.1571,5473.9285,4128.0033,-1820.0368,-130.1255,4616.0052,3808.3496,5712.2372,4276.3428,1480.7675,3415.5401,4409.2545,2095.1841,3169.2552,-714.1171,4234.9023,3420.0565,-4757.7492,4502.3942,5090.0857,6153.9908,-6327.2562,2700.0089,-3133.3654,2202.7976,-4993.2293,4585.6518,5748.7552,-21.1541,-351.4473,-5362.4031,-4931.9027,71.0873,-11.8131,2502.0708,5470.8864,5150.2008,4238.8059,-1066.2244,3739.6797,-949.8521,3923.5662,-4953.9552,-2224.2448,5236.8645,-4025.0580,0.0000,5896.3069,-4361.5082,449.2547,4539.2928,-4646.4382,596.0037,-5483.3582,-6069.4252,-5060.2183,3180.2060,-5828.8670,-428.9901,-4811.8781,-2584.9131,-2472.0017,-5589.0272,-5400.0980,2182.2974,4004.3869,-4523.9945,-879.5515,4101.1404,5984.1501,-4833.6566,-3254.0550,2423.4953,-2640.5939,2868.0874,1123.0822,-4604.9815,-4123.6791,833.1448,-306.1550,-4208.0603,-4078.5951,307007.2276,339754.3947,320138.6771,317586.8343,326057.6450,323308.3199,323630.9219,322007.5143,-265268002.0077,-265285420.6469,-265296672.7280,-265287142.3305,321837.9759,-265282284.1480,-6813.5466,6226.1339,0.0000,-2104.9798,2830.7746,1863.3603,-3550.3297,-5142.7065,4711.9211,-6689.5720,2442.9237,4929.8744,-1650.4801,-4518.4642,-461.1904,-6226.8168,-2930.0183,-4171.6561,-6608.9098,-2889.8936,-440.4022,5598.4492,-6577.0727,3110.3791,-1592.2516,-978.2896,3382.4901,-4143.5381,-3744.8853,-3251.4151,4338.2997,-6084.1255,5215.5851,1417.4821,4814.6985,4187.8514,5137.4368,3146.0482,587.2384,-1048.5024,5359.6735,-2795.0974,6350.1877,-1929.1304,3889.1598,-1794.1373,-6597.9560,4392.7514,-4186.7189,1236.8091,-5080.6840,5426.9090,6298.6699,4205.0851,-55.4500,1868.9493,-5682.8496,-4066.7561,5974.4520,-1228.3360,-3367.5992,-319.3659,2415.2335,-1696.0741,0.0000,2206.1012,5262.5384,-6466.8097,347.2386,-4299.8537,-4229.1813,-2808.5746,-3141.6660,4455.1731,-5944.2845,-2422.0488,-5109.1313,-2688.5468,-4659.6139,4775.5555,4118.4562,-2300.1482,5008.3568,1125.1798,2564.2282,3109.8495,307.0738,1654.7306,-1736.0442,-5565.7244,181.3834,-5164.1752,-3540.8496,-5063.6422,-1131.7409,2623.9175,-4949.7077,-6388.4732,3749.9248,5182.9332,-163072.5108,-147661.0232,-162093.1655,-160116.7308,-161605.2182,-160950.1686,-152539.1199,-157811.9942,83660732.1893,83650004.5202,83651459.7607,83643037.6154,-156225.7120,83647917.2997,-761.4495,-1306.2865,0.0000,4177.7256,-1339.7215,163.3103,2766.4282,-4182.5080,-4623.8880,-912.2873,-6281.9365,4388.4636,2873.1826,454.3434,4928.4909,-1651.1664,-3938.7730,5260.3641,-1566.8103,3083.5239,-5537.6212,3656.1452,-1680.7234,4076.7023,5443.5279,3757.8837,4122.0810,-5335.3091,4715.6508,-4275.3763,-4956.1647,806.5367,-4516.7020,-5250.9415,-3612.8298,-2762.2520,1055.8549,-3505.9768,-3097.7233,-2496.8476,-3343.3426,5512.2662,1353.9040,-4253.1281,3273.6059,3400.0014,2060.6848,5360.7347,369.6192,-4716.3993,4703.9169,-4315.1793,1383.2444,-398.8266,-4618.2531,-5133.9395,3659.0256,4167.9122,-3379.3835,5420.9934,3469.9910,-6565.6285,-3812.1416,5226.8225,0.0000,2771.4813,-1026.6808,2391.5756,5197.2408,2770.5499,5436.7647,-3113.3633,-1019.1713,1711.9144,1513.9810,2796.0507,4649.8008,4191.0357,4337.8596,4352.9638,499.1449,3662.6539,-4076.4472,5514.2368,4531.0836,-6139.5037,5338.3147,-2936.7471,4639.6903,-2547.6934,6499.6627,3510.2480,-5091.8776,4255.4089,-5027.4968,-4944.0341,4555.0243,2595.2398,3825.7957,2127.7903,-188394.4083,-190215.9660,-191256.1203,-185877.9222,-185694.8887,-196193.0733,-197969.0006,-189749.8679,118167469.0241,118180896.1370,118159528.7119,118167058.6859,-190612.3420,118160456.2042,
300.000,-1963.9464,-674.5889,0.0000,-4416.8550,-4952.7143,-5940.1149,3638.4989,-3024.8213,4044.6340,-3014.3242,3728.9942,4017.5881,-5566.3552,3783.4899,-5599.8105,1432.9132,-4583.4497,-3616.7481,-2987.4691,5229.0723,3639.5748,-219.6471,-1688.3793,5985.4175,2975.4152,4544.2916,5735.9508,-686.4305,1734.6765,4695.5466,3310.6386,1839.2643,1280.4156,5274.8897,3976.0734,-3127.4617,5370.7927,6284.9303,6720.7055,-5616.7311,3493.1860,-1303.4368,3635.2333,-5934.8087,4676.9072,5814.6238,-1282.1960,625.4875,-6082.1672,-4101.1060,-2059.7158,1974.8801,3696.7726,6007.6677,5780.3242,4145.0878,-2325.0958,3023.5962,712.8289,2897.2650,-6203.7613,-3846.1481,6379.3646,-4065.7766,0.0000,5438.6509,-3378.6211,-918.3011,5173.3113,-5812.3521,-1562.7599,-6499.9195,-6274.3691,-4771.6594,1739.2999,-6683.3230,-2519.3200,-5077.7308,-4302.9299,-1347.0202,-5062.7916,-6477.4244,3175.4371,4238.6737,-2700.1112,-952.6773,3741.5404,5602.5894,-5563.2840,-4254.1390,2945.1437,-3443.1172,1711.4055,-763.7091,-5598.9134,-4581.6596,-745.8248,-1620.3367,-2305.3522,-3221.4758,310477.1367,342828.5326,323244.5454,320818.3542,329306.5172,326581.5737,326809.1869,325371.0556,-267028542.6054,-267045619.6126,-267057339.4789,-267047133.6653,325057.5302,-267042847.7032,-6133.9247,5958.4580,0.0000,-129.5317,3965.9528,2917.2413,-4458.5680,-3502.9465,3908.8268,-6211.4973,2368.8248,4352.4017,222.1117,-5095.9324,1271.9246,-6771.2702,-1001.4988,-3868.0256,-6278.5465,-4295.6129,-2547.6107,6463.2431,-6573.1212,2191.4190,-3572.5521,-2649.3323,2550.5992,-4098.3194,-5059.4259,-4490.1273,2609.2977,-6153.5448,5643.0979,-312.7503,3058.1901,4550.6530,4287.9150,1820.5901,-723.5962,413.1721,3742.1498,-1886.7239,5812.2968,-172.9130,2098.5097,-3282.9712,-6788.1881,5720.6613,-2837.5588,3218.5135,-4766.8774,4692.4299,5147.0855,3108.8669,-1733.9733,-269.4548,-4291.3584,-5577.4596,6553.3689,-3166.3029,-2097.7104,-1569.1751,1326.9256,489.1292,0.0000,585.9657,5976.0712,-5641.7459,-1542.1285,-3585.3636,-3942.1823,-1797.7857,-1539.0692,5048.2279,-5894.8777,-1347.5834,-4943.0625,-601.0990,-4440.0941,6080.1846,4497.1712,-1189.0146,3307.4247,-1035.6550,3473.8349,930.4269,-1871.9114,-213.0655,225.4639,-4038.9258,-1906.2790,-3481.9278,-5148.4176,-4277.2029,522.5323,4045.0132,-5864.3571,-6654.6401,4582.4387,6127.2819,-156620.1397,-140508.0279,-155256.3178,-153249.3751,-154801.6385,-154161.0191,-145788.8772,-150707.7613,77849149.1057,77838430.3626,77839288.1778,77830992.1546,-149413.0764,77836243.5121,-2492.8635,-2987.0132,0.0000,5076.5790,-2731.5901,1944.0722,3853.8537,-5130.0002,-4058.0967,632.5685,-5371.9841,3590.9401,3918.0371,2233.6964,3855.8985,147.5703,-4967.1962,4436.3595,-46.4103,1434.0827,-5306.6927,2495.2068,-150.9200,2645.9955,5006.7342,4474.5085,2710.5893,-5527.9890,4396.2622,-2463.2238,-5477.7068,2536.7930,-3824.1649,-4425.8727,-4771.9740,-4162.1794,-756.7672,-2295.8372,-1449.9198,-3957.2035,-4581.7892,6537.4510,-187.4699,-3387.9433,4535.0538,1807.9777,290.2083,3882.7777,-1183.0077,-4573.9117,4580.5476,-4707.1188,2767.7541,1410.9805,-3380.8445,-5528.4721,4793.1792,2770.1930,-2132.5836,5279.7375,2249.9479,-5558.0202,-2307.0753,5442.9030,0.0000,4167.1825,786.7536,3878.3988,4314.7203,1069.5885,5460.6301,-1467.2817,-2455.1984,-401.8639,3152.4373,1097.9475,4139.7918,4667.8814,3001.6694,3018.2606,-1617.1585,2127.3624,-5044.3121,5354.7509,5310.1803,-6808.8863,5282.7594,-3967.7855,4112.9149,-3695.8907,5988.6061,4686.0319,-4152.8098,5109.7432,-4016.8893,-3311.7791,3320.0374,871.4182,4481.0953,360.5787,-188417.2810,-190226.1886,-191153.2318,-186015.2460,-185570.0055,-195982.9119,-198107.0834,-189365.3773,118167618.1710,118181494.6280,118160439.3555,118167803.0842,-190606.7036,118160821.8189,
600.000,-2938.0150,851.4026,0.0000,-3568.5217,-3259.1569,-4638.1127,1653.9409,-3857.2844,5575.2781,-4157.1714,5355.3597,5543.6869,-4639.6935,2172.5828,-5844.6375,183.1154,-3994.7388,-5244.7231,-4190.3622,4476.3417,2850.3660,1379.7621,-3070.3835,6754.3702,1892.0314,2956.8586,6601.7914,-2789.8687,-83.5582,4529.7978,4252.9270,301.3790,3131.6913,5819.7052,4192.3535,-1169.5560,5709.9089,6873.4508,6622.0506,-4360.9689,3984.7890,618.7241,4704.5408,-6295.6121,4336.2501,5315.8678,-2412.2156,1490.5180,-6186.6282,-2915.9726,-3994.1261,3793.4104,4557.0930,5954.2391,5861.4147,3702.1107,-3397.5590,2038.7022,2287.9277,1624.4987,-6851.2664,-5009.2201,6887.6010,-3747.0909,0.0000,4462.6302,-2051.0713,-2235.3891,5331.8439,-6393.4352,-3574.3784,-6863.6674,-5879.9760,-3995.8155,97.0345,-6868.2311,-4357.9724,-4895.5640,-5570.5877,-122.1729,-4011.8890,-6913.1818,3896.3122,4110.9837,-619.0328,-827.8268,3041.6878,4691.4035,-5784.6196,-4878.0295,3242.6301,-3936.7015,424.0952,-2604.7758,-6063.2757,-4609.4640,-2213.2256,-2762.8901,-171.9973,-2049.5366,313812.9522,345751.1942,326207.7139,323905.9816,332410.5718,329710.6098,329845.6739,328552.9022,-268661785.2974,-268678521.9301,-268690672.5433,-268679792.3108,328132.9337,-268676109.7333,-4841.0831,5054.8960,0.0000,1888.7726,4738.5290,3699.9974,-4971.1341,-1529.8497,2766.8323,-5129.0487,2125.7170,3386.9293,2098.5715,-5142.2499,2846.8376,-6643.7988,1054.5152,-3228.9491,-5345.0053,-5263.2914,-4411.3787,6710.7176,-5888.8070,1083.1715,-5199.2925,-4096.3353,1487.1229,-3709.1771,-5911.5625,-5252.0403,648.5651,-5623.8885,5556.4479,-1974.4979,992.9026,4505.2391,3004.9643,340.7785,-1946.5474,1873.1059,1744.8777,-696.3026,4690.4421,1573.9077,71.1040,-4429.9249,-6302.8125,6483.9896,-1188.7281,4903.2618,-4034.5457,3543.7160,3489.3081,1689.3188,-3211.4744,-2390.8448,-2477.3345,-6530.0821,6505.0608,-4799.8055,-645.5366,-2714.0761,132.4573,2625.8022,0.0000,-1129.2686,6098.1614,-4269.9369,-3248.9419,-2524.3727,-3325.3761,-623.4476,232.8421,5133.3636,-5279.8001,-150.8294,-4335.9895,1548.5309,-3801.8306,6786.7738,4438.1567,16.0811,1275.2810,-3083.2032,4094.9227,-1346.0164,-3858.2360,-2085.9316,2142.1151,-2118.8317,-3774.8813,-1433.0318,-6238.7256,-3072.1241,2088.8485,5029.1839,-6180.1072,-6257.9262,4990.8536,6463.9519,-150093.0307,-133291.5017,-148349.7903,-146312.7398,-147929.2216,-147300.1845,-138974.9563,-143438.2792,72000568.4312,71989873.3288,71990111.7729,71981992.9970,-142534.1485,71987570.8675,-3954.4336,-4314.3655,0.0000,5383.7514,-3828.0259,3513.4918,4528.0758,-5524.3562,-3059.1265,2109.6567,-3894.3342,2408.4145,4521.3361,3751.6586,2368.2772,1930.4096,-5441.8903,3133.3853,1478.8924,-369.9610,-4506.5593,1067.0619,1396.0743,928.2606,4011.8998,4707.5713,996.8453,-5126.5994,3605.2865,-389.2149,-5409.5915,3992.3214,-2723.3478,-3119.7850,-5419.4643,-5113.8479,-2487.7028,-840.1240,354.4280,-4985.4582,-5317.4836,6865.0151,-1708.1221,-2144.9156,5293.2543,21.1089,-1511.6259,1991.4173,-2602.3189,-3943.3555,3966.1307,-4596.5095,3853.8260,3068.1813,-1779.4469,-5328.7419,5394.7956,1074.7487,-657.0669,4542.8709,788.1875,-3959.0944,-552.8940,5047.0746,0.0000,5106.6662,2515.0674,4946.1040,2966.7911,-746.9524,4897.1812,338.0136,-3626.0063,-2473.0954,4449.9652,-719.1463,3185.3642,4644.1683,1335.9715,1358.9239,-3562.5049,363.1333,-5446.0345,4617.6503,5513.6462,-6755.0555,4613.9725,-4562.7963,3144.5694,-4448.9926,4841.3034,5326.6189,-2750.2806,5362.4771,-2572.8375,-1328.1592,1705.7081,-946.9106,4631.8749,-1445.2928,-188440.2688,-190236.3292,-191049.1992,-186157.6052,-185448.6225,-195766.6302,-198239.6967,-189070.8962,118167763.9985,118182084.2339,118161350.2055,118168518.0607,-190600.9617,118161187.1873,
