sl_50_5400_20260613 Coordinates.csv
2026/06/13 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:40 2024,
Start: 2026/06/13 07:47:00.00, Stop: 2026/06/13 09:17:00.00,
TIME_UNITS,STARLINK-31573 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-1372 - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-5604 - X-Coordinate,STARLINK-30811 - X-Coordinate,STARLINK-30965 - X-Coordinate,STARLINK-5509 - X-Coordinate,STARLINK-5007 - X-Coordinate,STARLINK-2348 - X-Coordinate,STARLINK-1312 - X-Coordinate,STARLINK-30402 - X-Coordinate,STARLINK-31792 - X-Coordinate,STARLINK-5930 - X-Coordinate,STARLINK-1133 - X-Coordinate,STARLINK-1112 - X-Coordinate,STARLINK-3749 - X-Coordinate,STARLINK-31520 - X-Coordinate,STARLINK-31452 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-1414 - X-Coordinate,STARLINK-5770 - X-Coordinate,STARLINK-5524 - X-Coordinate,STARLINK-30919 - X-Coordinate,STARLINK-6045 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-5024 - X-Coordinate,STARLINK-31849 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-31272 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-31426 - X-Coordinate,STARLINK-6205 - X-Coordinate,STARLINK-4491 - X-Coordinate,STARLINK-6211 - X-Coordinate,STARLINK-4441 - X-Coordinate,STARLINK-32155 - X-Coordinate,STARLINK-31464 - X-Coordinate,STARLINK-1814 - X-Coordinate,STARLINK-32233 - X-Coordinate,STARLINK-2009 - X-Coordinate,STARLINK-1279 - X-Coordinate,STARLINK-4057 - X-Coordinate,STARLINK-5485 - X-Coordinate,STARLINK-4758 - X-Coordinate,STARLINK-2044 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-31680 - X-Coordinate,STARLINK-4180 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31573 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-1372 - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-5604 - Y-Coordinate,STARLINK-30811 - Y-Coordinate,STARLINK-30965 - Y-Coordinate,STARLINK-5509 - Y-Coordinate,STARLINK-5007 - Y-Coordinate,STARLINK-2348 - Y-Coordinate,STARLINK-1312 - Y-Coordinate,STARLINK-30402 - Y-Coordinate,STARLINK-31792 - Y-Coordinate,STARLINK-5930 - Y-Coordinate,STARLINK-1133 - Y-Coordinate,STARLINK-1112 - Y-Coordinate,STARLINK-3749 - Y-Coordinate,STARLINK-31520 - Y-Coordinate,STARLINK-31452 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-1414 - Y-Coordinate,STARLINK-5770 - Y-Coordinate,STARLINK-5524 - Y-Coordinate,STARLINK-30919 - Y-Coordinate,STARLINK-6045 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-5024 - Y-Coordinate,STARLINK-31849 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-31272 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-31426 - Y-Coordinate,STARLINK-6205 - Y-Coordinate,STARLINK-4491 - Y-Coordinate,STARLINK-6211 - Y-Coordinate,STARLINK-4441 - Y-Coordinate,STARLINK-32155 - Y-Coordinate,STARLINK-31464 - Y-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-32233 - Y-Coordinate,STARLINK-2009 - Y-Coordinate,STARLINK-1279 - Y-Coordinate,STARLINK-4057 - Y-Coordinate,STARLINK-5485 - Y-Coordinate,STARLINK-4758 - Y-Coordinate,STARLINK-2044 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-31680 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31573 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-1372 - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-5604 - Z-Coordinate,STARLINK-30811 - Z-Coordinate,STARLINK-30965 - Z-Coordinate,STARLINK-5509 - Z-Coordinate,STARLINK-5007 - Z-Coordinate,STARLINK-2348 - Z-Coordinate,STARLINK-1312 - Z-Coordinate,STARLINK-30402 - Z-Coordinate,STARLINK-31792 - Z-Coordinate,STARLINK-5930 - Z-Coordinate,STARLINK-1133 - Z-Coordinate,STARLINK-1112 - Z-Coordinate,STARLINK-3749 - Z-Coordinate,STARLINK-31520 - Z-Coordinate,STARLINK-31452 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-1414 - Z-Coordinate,STARLINK-5770 - Z-Coordinate,STARLINK-5524 - Z-Coordinate,STARLINK-30919 - Z-Coordinate,STARLINK-6045 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-5024 - Z-Coordinate,STARLINK-31849 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-31272 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-31426 - Z-Coordinate,STARLINK-6205 - Z-Coordinate,STARLINK-4491 - Z-Coordinate,STARLINK-6211 - Z-Coordinate,STARLINK-4441 - Z-Coordinate,STARLINK-32155 - Z-Coordinate,STARLINK-31464 - Z-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-32233 - Z-Coordinate,STARLINK-2009 - Z-Coordinate,STARLINK-1279 - Z-Coordinate,STARLINK-4057 - Z-Coordinate,STARLINK-5485 - Z-Coordinate,STARLINK-4758 - Z-Coordinate,STARLINK-2044 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-31680 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-858.2471,6516.5798,-2936.4830,0.0000,1471.2423,-5613.1882,-3919.7917,1932.7658,-6120.1854,-1747.3007,-1334.9564,-5468.5641,3324.3219,-3330.1887,-3804.7062,-6821.1729,2910.7137,4851.3627,-5429.1141,5190.4581,-2303.8701,5928.8350,-1228.4707,4932.5358,-4038.3681,-6381.1469,-3933.8987,-3749.4822,5339.5940,169.3736,4601.7454,-1533.9167,244.9767,-2545.7377,6563.4021,4711.5347,-611.8512,-2476.3513,-5481.2610,-3350.9336,-6583.1778,6181.6592,-5689.9345,109.6988,4877.5530,2228.7797,-5787.0021,3903.6800,2566.2057,-2739.6126,-278002.8880,-252665.0826,-274735.0455,-275443.4147,-270149.5041,-271820.4806,-265873.1106,-269943.3870,-271957888.6890,-271966010.7579,-271984238.4484,-271977246.3500,-269704.0600,-271976084.8635,5846.7469,-865.1549,-3735.1254,0.0000,-6506.7688,-2823.2224,1322.2012,-6387.6239,3257.9013,6296.2165,4033.8064,-368.0070,3912.7365,-2431.8214,5103.8604,-840.8977,3443.8890,-2826.4074,2973.0099,-59.6791,-4770.2783,1985.9444,5915.8947,-3179.9945,5636.8527,2338.3760,5049.8765,5206.8718,1535.4306,5059.7439,2164.4008,-6011.6026,-5206.9743,-5609.1057,-1842.8160,3885.0316,4913.8166,-3165.3674,-3688.3937,2504.0834,-1714.2977,2962.3698,3401.6901,-6905.8796,2483.1608,3508.7840,-3198.9171,1976.1296,6322.2399,-5719.6886,198475.0888,185580.9058,183194.0981,186578.6723,179818.2262,182202.2097,188187.2139,187072.1095,145382739.8741,145390953.3833,145396258.6939,145384081.4255,186636.3897,145392004.4993,3383.1608,-1497.6953,-5007.1216,0.0000,1829.8195,-2975.0895,-5469.8482,1888.0520,29.8554,2308.3376,-5462.5178,-4164.1960,4651.4794,5432.7296,2772.0801,-727.2918,-5244.7936,-4040.5795,2860.9178,4415.6755,4406.1697,-2956.8607,-3405.5011,-3732.9258,182.9793,1454.3051,2649.1246,-2515.3036,-3973.6242,4554.7102,-4592.2807,-3083.1316,4296.9072,3180.2693,1144.8771,-3288.0803,-4838.2039,5359.5182,-1699.2950,-5490.9692,-1154.4091,947.5296,-1994.4437,232.3278,-4265.1437,-5517.0777,-1307.8372,-5363.8366,74.9176,-2773.6152,151633.4912,149151.2982,147132.9632,152744.7057,152731.3619,142195.3245,140602.2729,146194.8216,93940194.6864,93963677.6815,93952282.1108,93948571.6368,147887.2118,93939526.4606,
300.000,840.9354,6394.3012,-4737.0094,0.0000,-25.7521,-4872.5913,-2883.7164,224.0675,-5130.5801,12.2232,834.3931,-6197.4365,4625.7774,-4271.8043,-2540.2150,-6445.3238,3874.5498,3079.0708,-3868.3920,5329.4186,-4045.0419,5399.8967,675.6544,5194.9645,-2656.4468,-6254.4144,-2124.2085,-2126.3536,5064.7358,2269.0830,5061.5647,-3234.5060,-1831.4626,-3754.9876,6195.3905,5144.4117,-869.4542,-4097.7283,-6375.2152,-1752.2741,-6276.7602,6619.0320,-5195.4568,-1090.6206,5997.7634,4028.3578,-5782.2384,5138.1408,3544.3988,-3525.7905,-282193.2041,-256378.7900,-278616.1918,-279206.9260,-273940.1209,-275605.4967,-269753.4282,-274120.8928,-275064802.8147,-275072575.1020,-275091138.5846,-275083624.7725,-273511.0895,-275083050.1859,6411.6144,-2106.3399,-3051.3135,0.0000,-6911.5079,-1630.4667,3240.6062,-6155.0545,4419.0089,5970.3215,4187.0111,1144.4780,2193.2830,-454.3501,4610.5720,428.4343,1513.8716,-3590.2533,3685.2483,-2107.8754,-4644.6093,361.1547,5415.2935,-4251.1783,6265.4345,2962.4708,5408.3976,5213.5903,-540.6662,4484.0744,45.5745,-5866.6558,-4591.3148,-4100.9431,-2996.8305,1984.8514,3059.0967,-1693.0407,-2416.3221,3977.5007,-366.7079,1830.9275,4567.4315,-6642.6729,870.6277,2358.7586,-1760.6719,343.6950,5519.6091,-4249.7886,192613.9904,180171.9541,177581.5217,180908.3284,174088.1510,176442.6977,182467.6839,181015.6734,139409742.8805,139417924.9455,139422589.7760,139410673.9553,180933.1826,139418921.5755,2140.6067,329.6351,-3986.6034,0.0000,324.6036,-4684.1203,-5311.8271,3184.5228,-1496.7430,3514.8133,-5446.9819,-2766.5258,4667.4871,5297.8100,4523.4632,-2461.7189,-5526.4404,-5048.8510,4233.8669,3690.0352,3093.3246,-4308.5503,-4281.5025,-1813.8832,-1350.3372,-667.3511,3769.2733,-3976.1776,-4551.6809,4595.5991,-4618.1747,-1762.5897,4603.7329,4137.3550,-670.7219,-4208.0432,-6149.1077,5022.5082,-173.9834,-5363.0162,-2845.2558,-865.0252,-219.8113,-1571.5833,-3378.5272,-5091.9089,-2986.0958,-4625.4933,1872.2007,-4175.8283,151718.3181,149209.0050,147298.7774,152674.1079,152923.5030,142466.8814,140525.4672,146307.5967,93943478.3038,93967268.5163,93956159.2045,93952058.3689,147957.0921,93943071.3972,
600.000,2435.3119,5581.5500,-6063.6296,0.0000,-1517.0470,-3676.4553,-1609.3565,-1531.2539,-3637.4828,1796.9219,2915.8831,-6316.3533,5514.8368,-4825.1797,-976.2426,-5433.6066,4512.3735,1005.1528,-1899.8820,4957.7650,-5363.8978,4366.8762,2540.8835,4946.9492,-1006.9996,-5488.9134,-93.2452,-263.1844,4318.4157,4149.2102,5058.0321,-4608.8340,-3734.5816,-4639.8958,5207.2852,5119.7201,-946.2152,-5305.6967,-6617.8898,-22.3064,-5354.5635,6402.6867,-4186.5520,-2199.9813,6554.2778,5450.6010,-5177.8171,5896.3124,4174.8975,-4009.8684,-286258.8057,-259978.1834,-282373.5037,-282847.8710,-277608.9522,-279266.2906,-273513.3287,-278113.2445,-278040561.7809,-278047980.9122,-278066850.6260,-278058830.4339,-277197.5619,-278058857.0281,6330.0480,-3124.2341,-2107.7806,0.0000,-6642.0455,-223.8303,4854.8844,-5344.6443,5164.8828,5086.6353,3987.3185,2514.0840,288.6351,1540.9353,3691.7126,1682.2330,-542.5656,-4055.2736,4063.5221,-3925.7406,-4083.7503,-1336.4410,4423.3812,-4873.9717,6295.4568,3293.6478,5275.0580,4733.5700,-2579.1863,3493.8546,-2068.2586,-5163.6453,-3536.6057,-2202.9687,-3859.2543,-116.7638,871.8746,-83.9688,-899.1720,5096.8617,1047.3129,508.6131,5277.7094,-5717.3819,-797.4238,1026.5242,-105.8601,-1281.7224,4136.2347,-2354.7177,186662.7951,174689.1628,171893.0638,175162.4582,168283.0323,170609.4927,176667.0736,174860.3813,133370392.9604,133378558.9358,133382567.6881,133370951.1279,175152.4870,133379483.7997,656.5216,2118.5377,-2534.3719,0.0000,-1215.6055,-5897.1795,-4568.4479,4140.4522,-2863.2102,4344.6459,-4847.2921,-1066.3911,4183.9018,4569.5522,5793.2762,-3930.4155,-5214.5395,-5514.7728,5131.1760,2549.4534,1443.7358,-5196.8700,-4700.6903,297.6006,-2739.3807,-2718.1786,4485.2607,-5004.7197,-4621.6493,4118.8503,-4133.2986,-252.8821,4379.4312,4651.8759,-2413.9501,-4678.9807,-6801.9120,4092.2265,1370.8735,-4655.4791,-4227.5051,-2584.5225,1578.4567,-3205.7730,-2131.4704,-4117.3699,-4317.4669,-3390.8074,3459.1267,-5129.9399,151802.5417,149266.4884,147465.7305,152598.2495,153111.9202,142744.3131,140453.9479,146552.6138,93946761.4896,93970854.0260,93960023.3050,93955525.8440,148026.8578,93946616.0862,
900.000,3774.6032,4160.4463,-6782.2929,0.0000,-2872.1390,-2157.7531,-218.9846,-3170.2700,-1780.5540,3439.3317,4702.7155,-5802.4861,5900.9089,-4924.7945,738.0427,-3892.4752,4757.0280,-1162.9893,271.8840,4102.8758,-6135.9679,2940.4557,4189.0671,4193.2793,760.8716,-4153.3628,1963.8155,1658.7682,3177.2368,5615.3445,4586.2825,-5533.1089,-5263.0665,-5119.5533,3691.5902,4644.8565,-824.7989,-5960.4272,-6189.3754,1671.3710,-3917.0488,5562.5974,-2749.6762,-3126.6975,6486.4469,6347.6074,-4050.4006,6092.8059,4409.8695,-4155.3936,-290197.7253,-263461.7920,-286005.3775,-286364.4611,-281154.5433,-282801.3596,-277150.9817,-281894.1962,-280883749.4248,-280890812.5442,-280909958.6239,-280901449.8133,-280761.9036,-280902089.1473,5603.6200,-3829.3857,-981.9706,0.0000,-5724.6939,1265.7399,5995.5050,-4041.0786,5435.9307,3736.7867,3447.2754,3618.8849,-1618.7881,3350.4148,2454.6306,2811.8938,-2521.7697,-4180.8967,4079.2567,-5331.9404,-3127.0656,-2945.3566,3039.9864,-5004.2355,5733.0003,3324.0228,4669.6164,3826.0070,-4373.0753,2185.9202,-3965.1086,-3959.9900,-2151.6685,-100.8856,-4363.3464,-2216.9628,-1406.9559,1494.1975,722.5606,5743.5441,2400.3799,-891.1402,5476.8928,-4224.3217,-2370.1595,-365.0580,1599.0744,-2749.3961,2310.3433,-222.8209,180624.2096,169134.9200,166131.2842,169343.6797,162405.3204,164705.5989,170787.9691,168642.0388,127267569.5215,127275734.9109,127279073.6149,127267792.9843,169296.8505,127276570.7245,-901.6280,3660.5652,-807.2706,0.0000,-2624.9662,-6486.8970,-3321.0867,4653.7308,-3923.7114,4709.0397,-3727.3409,750.4816,3252.3354,3329.2501,6446.9000,-4975.5713,-4342.3696,-5388.8056,5452.3678,1122.1434,-363.0535,-5527.0832,-4618.6744,2377.4169,-3836.0777,-4480.8716,4720.4382,-5489.9409,-4175.7479,3178.0694,-3190.9620,1283.9752,3649.8134,4668.8918,-3897.0082,-4651.0034,-6727.4835,2678.2507,2761.4080,-3444.3284,-5152.0026,-4026.3245,3206.6767,-4494.3090,-656.7612,-2698.0262,-5148.1602,-1791.7175,4657.5136,-5534.3877,151886.1693,149323.7509,147633.6372,152517.0221,153296.6408,143027.7013,140387.6481,146915.9492,93950044.3621,93974434.3139,93963874.3320,93958974.7933,148096.5088,93950160.5277,
1200.000,4735.9545,2280.7040,-6820.5462,0.0000,-3972.9046,-476.5562,1158.5298,-4537.7554,264.0171,4782.2260,6017.6964,-4697.5257,5738.8616,-4547.1194,2432.6178,-1979.9275,4574.1708,-3209.3801,2420.5323,2839.3196,-6293.7729,1265.6787,5459.8791,2991.9048,2484.4665,-2376.5570,3847.3125,3449.0156,1752.7270,6514.4251,3683.9263,-5928.0058,-6252.9460,-5147.4343,1794.8533,3765.6232,-519.5496,-5979.8230,-5138.7654,3168.8470,-2114.0055,4190.1361,-1016.0653,-3793.6718,5793.5485,6621.8784,-2528.8392,5695.8230,4238.6735,-3952.9527,-294008.0562,-266828.1948,-289510.2683,-289754.9370,-284575.4876,-286209.2685,-280664.6215,-285446.5000,-283593012.7871,-283599717.5614,-283619109.9209,-283610132.5615,-284202.5952,-283611393.5108,4300.4607,-4163.7100,233.1800,0.0000,-4249.7316,2692.5821,6538.6861,-2374.3376,5216.1902,2054.7645,2607.1372,4365.1785,-3349.0966,4792.8457,1033.0490,3716.7177,-4230.1650,-3953.0905,3734.7474,-6189.0721,-1852.7766,-4308.2374,1398.5922,-4648.8676,4640.0914,3073.2583,3653.3258,2587.5370,-5737.9334,685.0820,-5455.6011,-2362.4712,-575.1600,2000.7989,-4475.8594,-4112.0499,-3527.0056,2882.0755,2295.8765,5842.0156,3566.6208,-2244.4208,5159.5677,-2314.5238,-3707.8451,-1691.7338,3178.0195,-3927.4859,228.2352,1934.0242,174500.9831,163511.6434,160298.7739,163454.6468,156457.5030,158734.0804,164832.9963,162396.2432,121104182.1763,121112362.6151,121115018.9129,121104109.6052,163368.8523,121113092.1103,-2358.2301,4776.2088,1007.4824,0.0000,-3752.0910,-6391.4855,-1706.7786,4669.5595,-4565.4389,4569.0130,-2206.7641,2485.0806,1972.3871,1715.6542,6415.3119,-5485.4219,-3003.0867,-4684.4218,5161.5220,-431.3542,-2130.3688,-5264.1315,-4044.1953,4204.4393,-4523.9032,-5769.5281,4449.6201,-5379.6855,-3263.4198,1879.1421,-1895.0467,2682.8034,2498.9203,4186.5471,-4960.7733,-4127.1281,-5933.6262,947.5321,3841.0879,-1860.0185,-5519.4314,-5036.2478,4489.4824,-5299.1048,888.1505,-986.7458,-5382.6226,0.2131,5333.0515,-5346.2892,151969.2079,149380.7949,147802.3105,152430.3135,153477.6917,143317.1281,140326.5036,147373.6998,93953327.0396,93978009.4811,93967712.2295,93962405.9273,148166.0452,93953704.7216,
1500.000,5234.9843,143.2656,-6175.4052,0.0000,-4723.5824,1196.7468,2399.3625,-5500.8330,2300.4046,5693.6316,6731.1084,-3104.6942,5034.5329,-3714.9288,3933.5576,111.1323,3967.0911,-4930.6777,4321.4883,1282.6600,-5832.6122,-492.7640,6226.2681,1449.7743,4002.3828,-334.2785,5372.5127,4926.4305,180.7809,6751.1204,2428.7232,-5765.3875,-6595.5228,-4715.9230,-297.0280,2561.8571,-74.8526,-5350.3323,-3578.2600,4332.9401,-128.5882,2427.4803,850.4405,-4144.1954,4535.9634,6237.5367,-779.1314,4732.2013,3687.1156,-3420.3871,-297687.9525,-270076.0210,-292886.6911,-293017.5659,-287870.4280,-289488.6509,-284052.5480,-288763.1897,-286167062.7560,-286173407.3780,-286193015.7914,-286183592.1412,-287518.1715,-286185480.9396,2548.6801,-4104.5344,1436.4268,0.0000,-2362.0323,3910.2722,6420.4108,-506.5337,4533.3952,203.4661,1532.6470,4695.2639,-4742.0139,5727.8411,-427.6238,4312.4559,-5503.1377,-3385.9426,3062.3715,-6417.3240,-371.8488,-5286.9525,-346.3838,-3862.8832,3127.4392,2583.7646,2322.6427,1141.8368,-6530.9467,-867.5935,-6392.0532,-517.8284,1038.1513,3898.7175,-4198.1514,-5617.0378,-5255.4939,3944.7345,3669.7193,5369.0780,4433.0480,-3427.6184,4369.3086,-179.8875,-4694.2546,-2838.6994,4463.0691,-4714.9476,-1895.1321,3901.2563,168295.9063,157821.7791,154398.1528,157498.0481,150442.1026,152698.0635,158804.8199,156154.9981,114883169.3543,114891380.5927,114893343.7187,114882839.7320,157371.1023,114891986.5378,-3549.5562,5335.8983,2712.7032,0.0000,-4476.2999,-5620.7194,96.3914,4186.1867,-4720.3441,3939.4795,-448.6320,3947.2584,481.1094,-90.3741,5702.0079,-5405.7043,-1340.2537,-3476.7399,4291.1398,-1936.4209,-3666.2170,-4436.0867,-3038.2220,5584.6382,-4730.0103,-6448.9147,3701.7237,-4685.8669,-1986.1192,368.4247,-388.8851,3793.2384,1059.5058,3256.2804,-5491.6306,-3162.9521,-4504.3591,-895.2639,4488.4976,-73.8876,-5290.4803,-5506.7894,5288.8938,-5534.2993,2338.0300,831.4404,-4993.9485,1792.0921,5410.1632,-4585.6739,152051.6645,149437.6226,147971.5615,152338.0074,153655.0983,143612.6738,140270.4534,147894.3230,93956609.6403,93981579.6267,93971536.9643,93965819.9368,148235.4667,93957248.6679,
1800.000,5232.6158,-2021.6490,-4913.7111,0.0000,-5058.6360,2698.3927,3395.7092,-5961.9236,4131.8039,6079.8891,6774.1010,-1178.9065,3845.4575,-2496.9951,5080.9261,2172.3295,2978.4347,-6156.3165,5775.5093,-421.0838,-4809.4453,-2166.4437,6407.3033,-286.9812,5169.3896,1768.3932,6387.8549,5937.3362,-1390.9208,6298.3384,932.4757,-5069.8079,-6249.7728,-3857.7410,-2377.2185,1140.4951,440.7286,-4130.0551,-1670.7388,5061.9102,1841.2085,452.4613,2669.0909,-4146.2478,2830.0590,5225.3792,1013.5189,3286.3664,2813.6350,-2601.3522,-301235.6307,-273203.9507,-296133.2212,-296150.6386,-291038.0575,-292638.2102,-287313.1264,-291847.6326,-288604674.6802,-288610657.8724,-288630452.0510,-288620606.4369,-290707.2224,-288623126.7222,523.3642,-3665.1862,2526.3168,0.0000,-246.4222,4786.4141,5644.5718,1383.8885,3455.3375,-1641.0795,310.6388,4591.3426,-5671.9253,6069.8908,-1785.1996,4538.8131,-6221.2154,-2521.4478,2121.7037,-6001.7774,1181.6704,-5776.5027,-2033.8470,-2741.3345,1342.9621,1914.2800,800.1530,-372.5091,-6666.2009,-2327.9396,-6683.5333,1400.8675,2532.4970,5410.4280,-3564.2977,-6583.7018,-6402.8002,4584.8547,4709.4139,4358.1906,4910.2162,-4328.3870,3192.6622,1966.2272,-5246.7007,-3710.3863,5312.0184,-5050.1924,-3838.4692,5482.6852,162011.8096,152067.8008,148432.0692,151476.6056,144361.6755,146600.7389,152706.1417,149943.8064,108607496.9022,108615754.7874,108617015.5439,108606949.3738,151306.2403,108616220.0073,-4342.1715,5274.8000,4123.0178,0.0000,-4720.2949,-4255.0853,1888.8556,3255.1164,-4372.0593,2887.7166,1357.8339,4976.8820,-1061.7188,-1886.2967,4382.5871,-4745.0470,467.1769,-1894.9496,2938.6591,-3224.2521,-4804.3790,-3131.3228,-1707.7391,6371.8937,-4432.6423,-6447.9384,2556.7731,-3483.2495,-486.3913,-1183.8192,1160.4500,4496.0227,-502.2398,1977.4731,-5433.1070,-1860.9912,-2591.7429,-2632.3127,4630.9422,1720.2422,-4489.7613,-5388.0760,5519.0536,-5174.9162,3537.7366,2559.4105,-4026.7565,3390.7075,4880.1989,-3333.4741,152133.5456,149494.2362,148141.2001,152239.9844,153828.8853,143914.4168,140219.4391,148441.6981,93959892.2823,93985144.8478,93975348.5254,93969217.4928,148304.7734,93960792.3667,
