sl_20_86400_20260113 Coordinates.csv
2026/01/13 07:47:00.0000 UTC

Generated: Tue Oct  8 17:00:21 2024,
Start: 2026/01/13 07:47:00.00, Stop: 2026/01/14 07:47:00.00,
TIME_UNITS,STARLINK-30401 - X-Coordinate,STARLINK-4308 - X-Coordinate,STARLINK-3673 - X-Coordinate,STARLINK-31579 - X-Coordinate,STARLINK-31112 - X-Coordinate,STARLINK-2198 - X-Coordinate,STARLINK-3375 - X-Coordinate,STARLINK-1697 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-6036 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-5693 - X-Coordinate,STARLINK-6333 - X-Coordinate,STARLINK-31060 - X-Coordinate,STARLINK-2140 - X-Coordinate,STARLINK-6309 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-5883 - X-Coordinate,STARLINK-5034 - X-Coordinate,STARLINK-30437 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-4308 - Y-Coordinate,STARLINK-3673 - Y-Coordinate,STARLINK-31579 - Y-Coordinate,STARLINK-31112 - Y-Coordinate,STARLINK-2198 - Y-Coordinate,STARLINK-3375 - Y-Coordinate,STARLINK-1697 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-6036 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-5693 - Y-Coordinate,STARLINK-6333 - Y-Coordinate,STARLINK-31060 - Y-Coordinate,STARLINK-2140 - Y-Coordinate,STARLINK-6309 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-5883 - Y-Coordinate,STARLINK-5034 - Y-Coordinate,STARLINK-30437 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-4308 - Z-Coordinate,STARLINK-3673 - Z-Coordinate,STARLINK-31579 - Z-Coordinate,STARLINK-31112 - Z-Coordinate,STARLINK-2198 - Z-Coordinate,STARLINK-3375 - Z-Coordinate,STARLINK-1697 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-6036 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-5693 - Z-Coordinate,STARLINK-6333 - Z-Coordinate,STARLINK-31060 - Z-Coordinate,STARLINK-2140 - Z-Coordinate,STARLINK-6309 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-5883 - Z-Coordinate,STARLINK-5034 - Z-Coordinate,STARLINK-30437 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5600.3809,-114.9969,3987.3872,6175.9747,6068.2273,4668.9963,-3132.0258,6308.0024,-5727.4038,-2963.4815,3010.5918,1741.6464,4853.9403,-4664.3925,4438.5873,-3518.8574,-5314.2794,1931.4775,-2767.7177,-1062.7473,-367334.1211,-388172.8040,-371391.7837,-368162.0004,-376174.3267,-373233.3886,-375436.9385,-373369.7869,-142319147.5439,-142358202.9054,-142301139.0396,-142305875.0038,-372904.3259,-142311881.6483,-3540.5102,-1154.8477,-1102.0959,-2959.9941,-1810.3156,-4965.5246,2940.0400,954.3253,3873.9850,2772.0096,-3883.1244,5033.5356,-1615.5986,4022.7332,-5284.6077,4018.1150,2948.0195,2415.8101,-4584.5862,6217.3658,-13903.4476,-5179.7544,-1425.3288,-4201.6972,-1309.0027,-2485.4576,-10684.9622,-7013.2320,299414383.9710,299427949.5811,299421495.8042,299426234.8788,-7272.9606,299429709.0396,2054.6866,6831.9606,5523.8365,-256.4364,2643.9510,-1175.5433,5373.1411,-2676.8783,19.7231,5631.0230,4557.1617,4426.8117,-4684.5955,2353.1865,-561.0741,4411.0007,-3335.3932,-6232.7595,-4374.8486,-2664.0367,-156080.8748,-159709.3455,-159651.9968,-153266.2173,-153942.4308,-164590.2400,-165557.0962,-156843.4085,-137704335.7304,-137729955.9372,-137724204.3995,-137718809.9640,-158535.5306,-137715725.6208,
3600.000,5298.3323,-3530.4454,-2958.8231,-3925.1938,-2817.4876,-2943.7959,1247.0225,-6676.4227,3486.3805,4048.2057,2416.4743,-4904.6869,-3705.5716,2361.7578,-2452.0697,1343.9895,1826.3360,-5439.5732,5315.3465,-764.7317,-349207.2062,-372861.1065,-355949.3192,-354277.5325,-362401.8256,-359724.8403,-360754.3585,-358215.0651,-215001888.2054,-215037361.3359,-214979485.0501,-214988693.3704,-358795.3673,-214993926.3351,166.5934,-2725.0851,5046.5986,3920.3523,4193.0675,5419.2011,-6210.2964,645.8019,-4397.2273,-5393.6890,3962.9404,-2412.5923,5149.6550,-5302.5068,5385.4678,-6539.5548,-4724.0137,-3078.0777,4388.7906,-6503.5159,-105105.6237,-101265.2848,-95050.1682,-98183.7007,-94521.2451,-95525.0442,-103153.4381,-100440.6923,252358061.1589,252361000.2074,252370647.3776,252377728.0022,-100493.3083,252374092.4701,-4484.9201,-5320.3790,-3683.7724,-4028.5568,-4654.1877,-3135.4498,-2710.9158,-1693.2396,-4046.5651,-1674.8271,-4846.5501,-4268.1881,2789.0326,3126.3674,-3602.0724,-1872.6089,4718.9706,3044.2233,499.6207,-1991.5278,-156484.2711,-160766.3656,-159435.7642,-156152.6235,-153522.0771,-162821.0077,-168025.3513,-161187.1523,-137674370.9817,-137700623.0016,-137686565.7074,-137679798.0628,-159472.0032,-137684219.1415,
7200.000,-4063.9870,3328.2793,1700.2009,-590.9038,-1156.7432,-672.0623,417.4810,4125.7888,689.9342,-3560.4368,-5964.1418,6763.8083,1884.9968,2733.0762,-1259.4769,887.2999,1887.2901,5880.7847,-5358.1192,2802.1931,-309521.7423,-333994.1051,-317855.0368,-318071.1350,-325614.5288,-322827.5965,-323615.2526,-322312.8402,-273022490.0612,-273051974.4811,-273000372.0839,-273017805.4280,-321791.2261,-273014266.6961,3711.9094,6056.8636,-6678.4920,-4115.6304,-5830.3168,-4186.8236,6644.3718,-2443.8852,4109.8851,4979.4834,-2992.0382,-200.3098,-6624.3966,2993.0492,-3975.2513,6632.4383,5833.0042,3206.1469,-2361.5050,3465.9215,-187986.8161,-189951.6908,-182534.6407,-186295.5422,-181357.7715,-183418.7809,-188772.0338,-187721.7940,188085406.9344,188079491.8232,188104953.2654,188107316.6473,-187100.2625,188102464.1551,4218.5189,621.1396,-517.4393,5436.2489,3426.4855,5451.3625,-1774.7207,4972.7307,5506.5019,-3287.9761,666.4255,1499.7514,780.0215,-5209.9909,5515.6000,-1822.3459,-3233.7835,1868.9765,3660.3562,5182.3298,-157018.6819,-161781.3476,-159216.7488,-159948.4619,-153581.5563,-160151.9393,-169771.9257,-158806.0663,-137644999.6583,-137671164.5349,-137648529.0464,-137644862.0361,-160395.9811,-137652668.2996,
10800.000,2405.0077,-626.6772,450.2770,4706.7518,3994.0817,4667.7250,-2405.3689,-282.5709,-4662.2233,499.6920,5293.9648,-6153.1905,858.1697,-6400.9401,5081.8918,-3220.7329,-4389.2878,-3756.1995,3887.5622,-4952.7218,-251130.8556,-274256.4311,-259509.1777,-264358.7541,-268193.0058,-263221.9290,-266508.3082,-264017.6925,-312422772.5199,-312444556.2039,-312405671.4982,-312424606.4765,-264306.5886,-312414823.9005,-6348.1491,-5313.7176,5332.8633,3963.7795,5581.7907,2631.2533,-3997.4876,4594.9053,-3688.4526,-2865.1485,190.7543,2339.3968,5675.3238,111.8587,2386.9665,-4279.8525,-5356.9471,-1188.7585,-1440.8698,763.2432,-257804.5739,-265511.0375,-258306.3804,-263364.0561,-256146.4970,-262344.8011,-262319.9046,-260684.0815,110979907.6479,110967373.8144,111004794.8448,110997385.0957,-261575.8011,110998053.5872,-1446.0189,4410.1181,4360.2093,-3023.4225,158.7693,-4377.8448,5055.9558,-5167.1708,-3538.3178,6301.3007,4105.9156,2161.7248,-3895.3105,1582.5378,-4058.0636,4391.6945,-247.4691,-5734.8756,-5535.6146,-4667.4767,-157645.1599,-162738.7629,-159301.2007,-163143.3051,-154105.3376,-159115.7523,-170849.4046,-162844.1271,-137616080.6200,-137641568.0552,-137611150.0262,-137614357.9132,-161307.3948,-137621073.1050,
14400.000,-191.7156,-941.4711,-3542.8329,-6114.0171,-5099.8189,-6788.3550,4723.1267,-2779.1874,6348.5401,3847.5360,-1860.4064,3200.0635,-4049.3942,4795.1058,-6858.0985,5375.3214,5237.5754,1259.5458,-2212.8327,5703.2309,-177892.2592,-197656.8322,-184621.1293,-194007.4120,-193848.7731,-187007.4859,-193053.9823,-189864.2904,-330514575.2900,-330527680.3791,-330505132.5953,-330517417.6382,-190058.5279,-330507398.9705,6578.2216,539.2159,-2314.5481,-2677.6481,-2797.2748,-1201.5302,83.0094,-5969.6231,2656.3962,1233.8729,3909.8468,-4167.9294,-3182.7861,-2522.0406,-948.5944,784.3175,2802.3700,-2689.9116,5257.1492,-3699.7652,-310607.3669,-323047.6528,-317488.5832,-321762.0515,-314058.6624,-322518.1912,-319322.3797,-320418.2267,26300548.3386,26283856.8191,26326815.7494,26311707.2962,-319189.8915,26319572.2431,-2211.5492,-6857.4217,-5468.2743,-1557.1122,-3652.4568,533.9387,-5018.1516,2105.3791,-679.2320,-5654.2205,-5126.8691,-4526.7206,4631.8177,3754.8434,70.9917,-4312.4532,3557.3710,6280.6365,3893.0047,766.0446,-158341.1719,-163608.3382,-159910.6750,-161917.6858,-155101.8558,-163586.9310,-171271.3034,-160908.9823,-137587440.5629,-137611820.2052,-137575278.0668,-137586107.5456,-162206.1759,-137589433.5676,
18000.000,-2592.7356,-641.1683,6153.1404,4653.5270,4847.8885,5861.4692,-6019.3020,4081.9911,-5285.1208,-6681.2222,-1422.9725,671.1065,6422.0180,766.7233,5630.1117,-6334.4961,-4950.4192,-99.2278,749.7501,-3641.6084,-94459.6862,-109190.3141,-98008.0245,-109280.3977,-107360.8781,-100178.5119,-107798.0407,-104439.7568,-326063157.3126,-326067312.2764,-326061066.4129,-326062351.6800,-103825.8028,-326057081.8511,-4567.1483,4523.6780,-517.2069,-370.5139,-1546.8120,-572.6265,2916.2149,5107.0847,-281.9342,-879.4624,-6396.0840,5523.2723,459.4150,4229.1497,-852.6118,2315.0954,1175.4701,6155.7996,-6867.2921,4485.4748,-343476.7771,-358737.1529,-356244.5672,-359214.1880,-351400.9386,-359524.0984,-356298.8076,-355104.5946,-60176915.1280,-60195286.6124,-60153717.0281,-60169900.5942,-356300.5414,-60157442.5865,4527.1076,5214.2785,3092.2442,5006.2808,4599.1505,3613.9160,1636.6753,2245.2222,4439.0540,1681.1486,1421.6713,4126.0978,-2576.3016,-5009.6432,3927.5374,1600.6568,-4708.7225,-3241.0010,180.8735,3658.6586,-159092.3336,-164315.9274,-161122.6377,-160383.4227,-156607.3630,-167770.4693,-171015.5159,-164271.0922,-137558885.2442,-137581906.4882,-137541219.8334,-137558653.7432,-163092.2568,-137557749.6973,
21600.000,5335.5024,3599.1230,-6419.8419,-2033.2332,-3693.8541,-2741.7658,4772.8582,-4220.3506,2788.0108,6099.6028,3238.6427,-3733.9120,-6599.8457,-5082.1616,-2408.4251,5132.7202,3959.4877,-26.4126,1134.9924,-795.4643,-6015.4074,-13943.7249,-5287.2562,-17090.9798,-14232.6206,-7718.3149,-15927.2676,-9944.9738,-299371441.7174,-299367010.6428,-299374008.8653,-299365115.5290,-11141.0291,-299366540.6534,1581.6405,-5911.3887,2243.1104,4300.4556,5279.6329,3138.7359,-4094.2020,-1686.0303,-3241.2832,674.3501,4658.2131,-5709.0822,1846.5443,-4132.6614,3403.2502,-4173.2580,-4846.3231,-6747.3880,5397.7328,-4036.1537,-354693.1455,-369920.2775,-372072.5918,-373879.0449,-365854.2577,-373101.3428,-370933.5302,-371639.4528,-142553935.8110,-142571661.4849,-142537116.9766,-142546544.4187,-370583.5573,-142534550.2656,-4151.5684,-510.3436,1214.4648,-4938.9045,-2376.2433,-5524.2428,2799.4358,-5219.2378,-5440.4366,3250.6919,3570.0660,-1234.3697,-1061.5153,770.6222,-5533.8707,2063.7273,2966.7201,-1691.8541,-4171.5734,-5474.7398,-159888.8388,-164582.4064,-162849.6862,-159372.0065,-158696.9258,-170987.5906,-170019.6823,-163113.5728,-137530212.0621,-137551810.9580,-137508842.9214,-137530952.6866,-163965.5705,-137526021.5043,
25200.000,-6721.1002,-4229.9651,3706.1607,-220.4564,1498.5157,-590.0898,-934.0219,4040.3332,-431.4747,-2759.5157,-4088.7427,5171.0958,4245.7696,4937.0906,-847.1337,-1796.7736,-2229.9346,703.4276,-3667.0455,5035.0281,82029.5779,84572.8073,87518.9957,76107.8038,79735.5497,84732.7298,77100.2943,80567.7294,-252259365.1894,-252247255.7450,-252262680.9005,-252249289.2470,82064.4290,-252255437.8529,1161.4732,3122.0569,-3348.4084,-6711.7316,-6528.5429,-5637.3194,4166.7124,-2710.2029,6207.0448,961.7089,450.9998,3931.5949,-3698.1258,806.5271,-5778.8017,4969.3650,6534.0440,4024.1583,-1986.0089,3215.1994,-343825.6128,-358946.9334,-364001.6284,-364809.4701,-356669.6268,-363125.0908,-362128.6740,-360504.3344,-215211524.7678,-215226560.6663,-215202443.9267,-215198964.1753,-361177.5503,-215192728.0281,1277.0770,-4533.9812,-4781.3693,1353.5116,-1511.3648,3950.9472,-5410.1071,4904.7813,3006.1743,-6304.8495,-5301.9402,-2427.7826,4035.3246,4290.9752,3707.8698,-4493.5995,571.6828,5621.1562,5500.1850,3326.0164,-160723.6917,-164063.2845,-164862.9557,-158875.8639,-161507.5190,-173379.6588,-168174.2501,-165506.6346,-137501223.1775,-137521515.8459,-137477831.9508,-137501940.4399,-164826.0509,-137494248.9983,
28800.000,5723.4948,816.3455,582.7664,1908.3235,1710.0965,2683.1415,-3520.5913,-3570.6262,-1215.9757,-801.0783,3955.9944,-5168.4324,-452.7061,-1861.4086,2810.6464,-2306.9962,-511.9568,-2858.1316,5895.4221,-6493.0141,164347.1518,175965.7121,174421.3710,164113.8564,169019.8240,171519.4314,166163.6911,171626.1446,-187939749.0641,-187921311.8304,-187939849.9807,-187931151.1415,169840.0422,-187936373.2458,-3141.9087,610.0644,4387.0385,5767.1784,5035.4387,6372.8720,-3926.9677,5719.0182,-6682.3971,-3943.1014,-4968.1730,-366.4661,5191.1000,4261.4874,6315.5954,-5017.8230,-5788.7556,37.9091,-1269.7196,-1800.6427,-311745.7652,-327067.1685,-332652.9094,-332582.9464,-325018.9605,-330552.1768,-329787.2840,-328884.5622,-273193520.6498,-273204205.4444,-273191485.7540,-273173448.1728,-328735.1846,-273175649.4376,2342.2185,6854.4535,5296.0447,3162.4334,4332.9296,71.3102,4419.8261,-1547.8880,1286.5114,5655.4578,2147.4068,4595.2602,-4578.4516,-4684.2543,374.5596,4182.0690,-3779.9956,-6343.7824,-3382.1079,1192.4343,-161591.7433,-164331.0684,-166853.4365,-158859.1440,-165227.0797,-175049.6623,-165428.6440,-165365.1559,-137471738.3273,-137491001.1035,-137447853.0429,-137470119.4728,-165673.6330,-137462432.1897,
