sl_100_86400_20261025 Coordinates.csv
2026/10/25 07:47:00.0000 UTC

Generated: Tue Oct  8 16:24:57 2024,
Start: 2026/10/25 07:47:00.00, Stop: 2026/10/26 07:47:00.00,
TIME_UNITS,STARLINK-4144 - X-Coordinate,STARLINK-1358 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-1718 - X-Coordinate,STARLINK-30513 - X-Coordinate,STARLINK-30776 - X-Coordinate,STARLINK-3768 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-5586 - X-Coordinate,STARLINK-5825 - X-Coordinate,STARLINK-31369 - X-Coordinate,STARLINK-31242 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-1060 - X-Coordinate,STARLINK-31282 - X-Coordinate,STARLINK-2683 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-1231 - X-Coordinate,STARLINK-4258 - X-Coordinate,STARLINK-3180 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-5326 - X-Coordinate,STARLINK-1591 - X-Coordinate,STARLINK-30940 - X-Coordinate,STARLINK-2086 - X-Coordinate,STARLINK-31606 - X-Coordinate,STARLINK-31450 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-5277 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-3702 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-3995 - X-Coordinate,STARLINK-1228 - X-Coordinate,STARLINK-5543 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-30775 - X-Coordinate,STARLINK-3389 - X-Coordinate,STARLINK-30541 - X-Coordinate,STARLINK-31512 - X-Coordinate,STARLINK-31023 - X-Coordinate,STARLINK-5971 - X-Coordinate,STARLINK-30332 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-3969 - X-Coordinate,STARLINK-3750 - X-Coordinate,STARLINK-4352 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-5337 - X-Coordinate,STARLINK-3712 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-2243 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-1800 - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-31798 - X-Coordinate,STARLINK-31516 - X-Coordinate,STARLINK-1296 - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-31747 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-2614 - X-Coordinate,STARLINK-32104 - X-Coordinate,STARLINK-31643 - X-Coordinate,STARLINK-31061 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-2228 - X-Coordinate,STARLINK-30505 - X-Coordinate,STARLINK-5032 - X-Coordinate,STARLINK-6246 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-32173 - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-4013 - X-Coordinate,STARLINK-5525 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-5977 - X-Coordinate,STARLINK-31680 - X-Coordinate,STARLINK-1993 - X-Coordinate,STARLINK-3948 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-3979 - X-Coordinate,STARLINK-6279 - X-Coordinate,STARLINK-30972 - X-Coordinate,STARLINK-31314 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-30798 - X-Coordinate,STARLINK-5594 - X-Coordinate,STARLINK-32017 - X-Coordinate,STARLINK-2432 - X-Coordinate,STARLINK-4016 - X-Coordinate,STARLINK-2053 - X-Coordinate,STARLINK-3567 - X-Coordinate,STARLINK-30152 - X-Coordinate,STARLINK-1709 - X-Coordinate,STARLINK-4138 - X-Coordinate,STARLINK-31892 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-1358 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-1718 - Y-Coordinate,STARLINK-30513 - Y-Coordinate,STARLINK-30776 - Y-Coordinate,STARLINK-3768 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-5586 - Y-Coordinate,STARLINK-5825 - Y-Coordinate,STARLINK-31369 - Y-Coordinate,STARLINK-31242 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-1060 - Y-Coordinate,STARLINK-31282 - Y-Coordinate,STARLINK-2683 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-4258 - Y-Coordinate,STARLINK-3180 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-5326 - Y-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-30940 - Y-Coordinate,STARLINK-2086 - Y-Coordinate,STARLINK-31606 - Y-Coordinate,STARLINK-31450 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-5277 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-3702 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-3995 - Y-Coordinate,STARLINK-1228 - Y-Coordinate,STARLINK-5543 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-30775 - Y-Coordinate,STARLINK-3389 - Y-Coordinate,STARLINK-30541 - Y-Coordinate,STARLINK-31512 - Y-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-5971 - Y-Coordinate,STARLINK-30332 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-3969 - Y-Coordinate,STARLINK-3750 - Y-Coordinate,STARLINK-4352 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-5337 - Y-Coordinate,STARLINK-3712 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-2243 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-1800 - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-31798 - Y-Coordinate,STARLINK-31516 - Y-Coordinate,STARLINK-1296 - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-31747 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-2614 - Y-Coordinate,STARLINK-32104 - Y-Coordinate,STARLINK-31643 - Y-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-2228 - Y-Coordinate,STARLINK-30505 - Y-Coordinate,STARLINK-5032 - Y-Coordinate,STARLINK-6246 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-32173 - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-4013 - Y-Coordinate,STARLINK-5525 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-5977 - Y-Coordinate,STARLINK-31680 - Y-Coordinate,STARLINK-1993 - Y-Coordinate,STARLINK-3948 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-3979 - Y-Coordinate,STARLINK-6279 - Y-Coordinate,STARLINK-30972 - Y-Coordinate,STARLINK-31314 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-30798 - Y-Coordinate,STARLINK-5594 - Y-Coordinate,STARLINK-32017 - Y-Coordinate,STARLINK-2432 - Y-Coordinate,STARLINK-4016 - Y-Coordinate,STARLINK-2053 - Y-Coordinate,STARLINK-3567 - Y-Coordinate,STARLINK-30152 - Y-Coordinate,STARLINK-1709 - Y-Coordinate,STARLINK-4138 - Y-Coordinate,STARLINK-31892 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-1358 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-1718 - Z-Coordinate,STARLINK-30513 - Z-Coordinate,STARLINK-30776 - Z-Coordinate,STARLINK-3768 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-5586 - Z-Coordinate,STARLINK-5825 - Z-Coordinate,STARLINK-31369 - Z-Coordinate,STARLINK-31242 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-1060 - Z-Coordinate,STARLINK-31282 - Z-Coordinate,STARLINK-2683 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-4258 - Z-Coordinate,STARLINK-3180 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-5326 - Z-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-30940 - Z-Coordinate,STARLINK-2086 - Z-Coordinate,STARLINK-31606 - Z-Coordinate,STARLINK-31450 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-5277 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-3702 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-3995 - Z-Coordinate,STARLINK-1228 - Z-Coordinate,STARLINK-5543 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-30775 - Z-Coordinate,STARLINK-3389 - Z-Coordinate,STARLINK-30541 - Z-Coordinate,STARLINK-31512 - Z-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-5971 - Z-Coordinate,STARLINK-30332 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-3969 - Z-Coordinate,STARLINK-3750 - Z-Coordinate,STARLINK-4352 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-5337 - Z-Coordinate,STARLINK-3712 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-2243 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-1800 - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-31798 - Z-Coordinate,STARLINK-31516 - Z-Coordinate,STARLINK-1296 - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-31747 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-2614 - Z-Coordinate,STARLINK-32104 - Z-Coordinate,STARLINK-31643 - Z-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-2228 - Z-Coordinate,STARLINK-30505 - Z-Coordinate,STARLINK-5032 - Z-Coordinate,STARLINK-6246 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-32173 - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-4013 - Z-Coordinate,STARLINK-5525 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-5977 - Z-Coordinate,STARLINK-31680 - Z-Coordinate,STARLINK-1993 - Z-Coordinate,STARLINK-3948 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-3979 - Z-Coordinate,STARLINK-6279 - Z-Coordinate,STARLINK-30972 - Z-Coordinate,STARLINK-31314 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-30798 - Z-Coordinate,STARLINK-5594 - Z-Coordinate,STARLINK-32017 - Z-Coordinate,STARLINK-2432 - Z-Coordinate,STARLINK-4016 - Z-Coordinate,STARLINK-2053 - Z-Coordinate,STARLINK-3567 - Z-Coordinate,STARLINK-30152 - Z-Coordinate,STARLINK-1709 - Z-Coordinate,STARLINK-4138 - Z-Coordinate,STARLINK-31892 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3775.3532,4106.9004,5413.9951,2223.5224,-5127.1779,-6479.4544,-6751.9661,6510.1342,1799.5788,-4123.2322,-2678.8047,-5071.8252,2780.4786,4351.2741,-2236.8487,4271.5690,4922.8265,2464.6766,-4052.2520,-4725.8984,-6809.9155,2939.2323,-119.2148,-361.3272,-1386.0796,2972.7432,5450.8573,-1693.0373,-2973.7656,4629.1792,-5520.0587,2551.4625,6084.8202,-4655.9605,6026.6205,-1416.8340,4764.4904,6361.0367,6884.1024,-1532.3407,-5373.4514,4991.8410,-222.6781,4990.1063,-98.6284,256.5404,-6502.7054,-3931.9040,5796.8836,-2111.3533,-4120.5581,-5447.3597,4785.1262,-5168.8534,-4974.0071,1305.5987,4975.3629,-5661.1659,-5995.4426,6301.8402,5530.6232,-5569.7511,4621.8297,1282.9839,0.0000,4369.8914,-4078.7924,-2924.8292,3887.8843,-6184.6626,2752.1366,748.7403,1765.3803,-2590.3369,-2901.0651,6446.0679,5731.8627,-4688.5590,225.3993,2417.8319,-3931.4238,-2162.2170,5979.8009,4066.4844,1325.5599,4765.2672,6459.3256,-680.6898,-2535.0890,5164.2183,1396.5994,-1324.3288,1364.1500,-1866.1399,1710.3444,-3964.7365,5724.1620,47.2101,-16.9798,5935.6055,244048.7289,250899.8987,253898.8968,252079.1631,253707.4557,252987.1277,244620.5446,249979.2637,-206895815.2234,-206903733.8523,-206891885.8087,-206883806.1448,248228.2672,-206889953.2212,2962.2742,-2467.6246,4140.2333,6233.8102,-2014.9245,-2359.5374,-68.4952,-254.7264,6041.7083,-895.9778,3701.2465,-1463.4693,6347.0569,-118.4414,4458.8790,-3372.2988,-2700.5958,-6133.2229,-1510.4237,-412.2409,-385.1176,-4916.0398,-2401.9450,-4426.7968,-6736.1348,3060.0208,-104.9216,4421.0571,3186.2977,5062.3614,1860.6402,5862.3455,-676.5502,-1892.3883,3069.3836,6685.4150,2085.5897,1425.5222,342.6701,-4635.1654,3075.7615,-589.2549,5425.2492,2275.4143,-5562.5672,-2360.8109,430.8726,-5033.1448,3292.0347,-6017.5931,247.2540,1151.7868,-1449.1117,-4453.0989,-997.5154,-6168.1784,449.7174,1517.5185,-1907.0836,2005.3083,2878.9283,-626.6469,-965.4661,3954.3129,0.0000,-1668.5235,-3645.6324,5697.2193,5550.8258,2797.4758,3102.8734,-4758.0359,4590.3719,3774.7609,3383.6166,-2217.3116,-1250.0085,-1946.2860,5347.6032,-1328.1589,-1197.8262,-5393.0618,302.9494,2892.3656,-3921.4581,5123.3294,2349.5914,-5717.3059,-6328.7498,-2277.1908,2173.3810,6684.3538,6658.0572,4235.2198,-4462.3431,3164.9416,-1245.0211,-5687.3848,-4805.4923,1869.2055,-277384.7480,-255026.4592,-269019.7025,-271035.5904,-262567.3968,-265142.2787,-264894.7215,-266407.1530,-45356179.1213,-45292572.3801,-45320062.1811,-45341825.1505,-266694.6025,-45338021.4265,-4985.2753,-4997.3410,181.8249,-1977.7725,-4006.8256,684.7596,1466.5818,-2421.2089,2858.2744,5515.7896,-5049.6344,4348.4033,-52.4719,5391.4275,-4649.3559,4244.4084,-4072.1834,2009.6011,5378.6931,-5078.9826,1044.7395,-3886.1326,6508.2696,-5326.9054,228.2524,-5392.4151,-4121.5824,4948.4900,5351.0217,-965.9494,-3790.9022,2582.2214,-3217.3772,-4730.2297,-1445.2209,-1029.3444,-4589.4511,2248.2809,743.8810,4806.8017,-3115.3298,-4606.7982,-4322.2332,4223.3919,4107.0701,6517.9392,-2302.6421,-2594.9953,1917.9467,-2678.9329,-5594.3400,4082.3949,4643.0706,240.5413,-4726.2890,2613.6712,4765.0932,-3485.6605,2629.5736,-1651.4616,2796.5830,3897.9211,-5048.2182,-5462.5507,0.0000,4968.3104,4230.6288,2601.8800,908.0099,1384.7071,-5538.6862,-4484.7259,-4820.8014,5163.5577,-5159.1529,1070.4855,3632.4351,-4729.6762,-4045.4082,-6376.0582,-5449.9190,3724.8618,3447.1624,-4647.1482,5517.0466,-214.8460,-745.0639,3662.6916,-314.5067,3963.6763,-6461.5057,323.5827,-1204.7632,-5020.7491,4943.8900,4686.8744,3709.3033,-3954.4359,-4964.2753,-2785.8229,79204.4012,74363.2134,75651.5635,80532.6825,81107.7317,70710.3315,68558.2802,76504.2708,67504558.1544,67496462.6432,67480687.5585,67505616.0901,76060.1552,67497256.3998,
3600.000,3019.6167,-276.6092,-5733.9784,-3606.8258,6696.2204,6299.9030,4461.4262,-3371.0102,-4134.1402,6781.9294,552.4305,6394.7864,-4298.8868,-3000.7039,-1906.8079,-3766.2111,-3964.4232,495.3494,4329.8639,6246.9507,5950.8931,1183.6953,4215.4677,4253.5894,3490.3035,-5255.9169,-3291.6127,-728.4281,1075.4748,-5233.1953,6418.5648,-4073.2567,-2981.8587,6808.0498,-6117.8927,-848.7869,-4806.4352,-4270.6772,-5358.7139,4643.9237,4371.3460,-4306.4712,-2949.5633,-4977.6217,3162.4662,3940.6819,6261.0412,5275.9292,-3834.0658,3688.8380,6591.2383,2010.9537,-2801.2084,5130.4948,5439.8769,537.6167,-2826.6811,5082.4333,3871.0524,-4395.7415,-4071.1651,3756.8755,-1714.4976,-5265.4244,0.0000,-4346.8279,6574.4578,-428.0256,-4653.2129,3405.3205,-5820.7498,4467.5971,-4426.2963,-1808.3280,854.4040,-3770.1533,-2269.9036,5790.0456,-3989.4004,1330.0518,5306.1649,3830.0952,-6715.9512,-6031.9340,2750.4950,-5413.1491,-5945.9284,2894.5079,3632.2675,-1818.3998,-4309.5717,-864.5429,-2765.7280,-682.2545,2798.4298,3390.1837,-3001.0393,2969.1437,2890.5265,-6659.6724,306522.5508,307567.7925,311639.8145,309526.4115,312122.8751,311171.1533,303936.3390,305215.0624,-188043496.4645,-188063222.2520,-188045184.9393,-188031570.0580,306659.2925,-188038222.6038,-5993.7726,4594.1634,-1090.9906,-5359.5471,-1071.6800,-19.9519,-1958.3640,1053.6834,-5506.6089,421.2468,-6620.3098,-1930.8559,-4208.4528,4156.0453,-5880.8130,5782.1345,5579.6231,4592.4088,-2856.9369,-2309.4033,-1241.7246,5012.0066,3405.1323,2606.0890,4662.1012,835.0863,4174.6966,-6666.8044,-6289.2531,-2132.6002,-2407.6653,-5256.5992,2967.9943,-92.1487,-1374.7143,-5033.9596,-4975.1158,1409.8066,2103.2160,4920.7240,-5361.6810,4721.6374,-6060.5057,1853.2558,6044.9971,3406.3891,-2014.3085,4014.8200,-4735.8686,5594.4504,-1527.6151,-3646.9643,5377.3927,1910.9923,-2850.2689,6487.2116,3410.5891,-4534.6275,-1625.9320,1089.3355,969.9978,-3592.6170,4324.1430,-1964.8822,0.0000,5082.5152,1634.7872,-4382.1462,-3518.1146,-4321.6842,-438.7487,4459.6749,-900.7864,-4451.6336,-6515.9750,3340.5175,3464.4598,-1795.1728,-1570.0541,4032.4223,-2929.1041,1611.0790,1450.8862,1066.6684,4961.8075,-2849.3659,-464.1690,6127.3492,3693.8453,4864.8779,1279.8061,-5422.5571,-5481.5187,-6631.3536,3703.0793,-5927.8059,4140.4918,2917.8190,6066.7207,821.6164,-208795.9571,-185780.0958,-199286.8280,-199855.5365,-191354.7187,-193739.2906,-194243.8904,-196509.3231,-97401243.9575,-97343175.5912,-97371049.5087,-97380097.6680,-195779.0131,-97383978.4412,1655.8192,5158.5335,3516.6435,-2443.5080,602.4333,2876.7681,-4905.0651,5976.1758,723.3158,-1492.8187,1477.1386,-1501.8529,3427.7155,-4677.0491,2861.9955,-333.6352,1104.4183,-5143.7438,-4568.0591,1959.4378,3261.6616,4610.8235,-4356.9938,4804.9036,-3667.3751,4339.6688,4284.7064,-1424.4689,-2658.8662,3995.2901,-1106.5885,1831.8987,5477.6411,1097.6138,-2914.7505,4649.7994,-476.6012,-5234.5811,-3871.5192,-1129.5140,-406.8734,2361.8182,1636.3176,-4452.2327,-1161.1845,-4604.1397,-2119.4036,-1883.3316,3313.7804,-1705.4934,1559.7420,-5517.1403,-3145.2939,4070.4492,3203.8432,2054.3713,-5308.5663,-262.1679,-5381.4459,5083.5603,-5410.9816,-4435.7622,5098.2759,3925.8664,0.0000,-1392.3387,-1419.0371,-5336.1836,3560.9928,-4217.9060,3698.2660,1840.1464,5185.1071,-4968.6339,1796.4966,-4721.6640,-5528.7564,3361.3633,5144.6288,5482.3544,3125.0608,-5520.1875,770.0630,2982.9999,-3942.6882,3388.0105,-3498.0788,826.2357,4432.9975,-4551.1283,5294.2641,4038.6443,-3155.3566,1451.8436,-5086.4055,-1091.1285,-4695.2160,5524.6359,1575.9721,-1202.0438,81073.6465,75930.9404,78406.1937,79958.2199,83791.5531,75213.3359,68802.1885,76928.4041,67470971.3301,67458187.5924,67442991.5895,67471505.6242,77619.6099,67461407.3920,
7200.000,-1426.7661,-2747.8834,3976.9561,4045.2103,-4900.8312,-4081.4432,-802.9043,-744.9394,5049.9321,-6045.5167,1376.4238,-4920.7281,5064.6973,1752.3526,4539.7875,1620.3067,1778.9569,-4222.9594,-3988.8728,-5502.6922,-2563.3261,-4777.0246,-5616.9698,-6705.8361,-5044.8145,5978.0170,665.1453,2359.9677,524.1886,4815.9981,-3947.9744,4238.4108,-560.7313,-5860.0975,3951.7922,3936.0021,1613.5619,1300.8457,2217.9500,-5187.6240,-1632.7940,2105.8173,4676.3683,4183.6370,-4770.3888,-5539.5111,-3151.6011,-4566.4886,105.5270,-4077.4016,-5894.8404,1330.0814,308.3925,-3415.6422,-4570.5254,-2775.8262,877.4293,-1925.3488,-994.5697,1220.4089,1999.4728,-1274.9187,-648.8650,6849.4541,0.0000,2354.8812,-6497.7771,4384.5475,4021.1168,606.0345,6764.9585,-5816.4403,6197.3127,4940.0771,1054.7467,-556.7768,-1365.3299,-5415.3304,6235.4666,-3078.8077,-4597.0188,-5314.5755,4407.3347,5545.5984,-4981.4258,5075.5917,3305.5717,-3817.3098,-4215.3788,-1506.3808,6302.4916,3801.4327,3844.3443,2378.1612,-6042.9828,-1581.3170,3.1394,-5842.8781,-4031.2612,4068.7028,350079.7512,345610.7337,349248.1715,346087.9672,350677.2031,348045.9851,343621.1219,346509.2447,-156354539.6435,-156383908.9170,-156358381.4464,-156347224.9968,345413.0335,-156349325.2079,6208.2783,-5982.4736,-3137.3969,1834.2608,3424.9290,3057.1098,4444.4465,-3273.8263,2732.0365,-230.9336,5836.0344,4086.1193,332.4945,-6612.3622,4965.9723,-5529.1552,-6207.8122,-2188.7837,5576.4339,3563.2044,3306.4496,-4354.2257,-4070.0518,-1082.1503,-682.5094,-3373.9513,-6675.6984,5627.7037,6665.2580,-1953.7564,2077.7454,1954.9005,-5372.0751,1676.5311,-1658.0301,1913.9365,4267.7290,-4762.6591,-4641.4960,-2972.0797,5645.4151,-6262.9597,4706.5267,-5168.4569,-4334.0971,-4188.1644,3312.5089,-744.6966,2083.6033,-2485.2511,1501.6549,5840.2453,-6786.2559,2449.3861,5202.1312,-3415.7255,-6388.6731,5319.6316,5366.9890,-4804.1298,-5113.2895,6494.5616,-6603.0064,232.4357,0.0000,-5538.8158,670.5115,2520.0114,-878.3077,5261.7165,-1371.2847,-1123.3182,-2130.2063,4553.6588,6066.8095,-4363.8213,-5547.9888,4331.5028,-1939.8010,-6070.5881,4804.4000,2262.8330,-2812.0790,-3851.6921,-4777.5096,-692.2175,-2526.9761,-3126.7300,1069.9869,-6367.4113,-2729.5288,1747.4801,1724.4978,5548.1447,-2745.4518,5913.7386,-6322.0895,-114.6435,-4856.0334,-3417.8319,-126155.1932,-104882.5665,-117077.7250,-115680.3453,-108003.1515,-111350.0367,-110873.8883,-111530.8315,-142774530.4611,-142725015.1040,-142751927.0317,-142748522.2758,-112618.5203,-142758263.9554,2685.8149,-2140.2016,-4568.6020,5278.3357,3249.1330,-4696.8324,5220.5475,-6090.8041,-3877.1556,-3430.1615,3212.2912,-2444.9053,-4721.2490,1132.5598,1085.5048,-3814.4712,2515.0088,5002.7426,837.4275,2290.1975,-5494.3141,-2471.8787,-370.4794,-1395.7698,4617.9186,-352.7199,-1301.8598,-3127.0154,-1745.4981,-4582.9508,5314.5422,-5084.7857,-4322.9642,3223.6566,5415.6276,-5352.9583,5208.4542,4807.6324,4640.8849,-3364.6667,3661.2358,1666.5360,2016.1742,1937.8368,-2525.9979,-37.0131,5170.7099,5097.7060,-6623.7611,4991.0068,3350.5770,3432.6847,-702.1048,-5385.0080,256.5170,-5225.8271,2471.2030,3793.7351,4083.4885,-4682.3099,4066.5484,1685.0525,-1936.2411,323.1180,0.0000,-3234.8155,-2293.6558,4706.2915,-5465.9867,4458.9069,434.8660,2849.7138,-2115.5350,1593.4852,2909.4380,5306.7501,3865.4408,21.2398,-1529.1079,-1389.9733,1518.8717,3775.9249,-4528.4490,933.7244,-175.8716,-4768.8176,5509.6002,-4724.0667,-5262.7302,2188.7937,-1110.6117,-5391.7630,5455.5022,3175.8126,1811.5769,-3217.4582,2853.1582,-3721.4862,2794.9351,4260.5001,82844.3360,77597.1704,80942.2169,78585.5150,85986.4227,80448.7264,69726.4275,80152.3006,67436768.6949,67419932.2646,67406083.1961,67434659.1054,79171.2601,67425561.9548,
