sl_100_5400_20260628 Coordinates.csv
2026/06/28 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:54 2024,
Start: 2026/06/28 07:47:00.00, Stop: 2026/06/28 09:17:00.00,
TIME_UNITS,STARLINK-3318 - X-Coordinate,STARLINK-3918 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-31800 - X-Coordinate,STARLINK-3521 - X-Coordinate,STARLINK-1763 - X-Coordinate,STARLINK-3302 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-2342 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-3750 - X-Coordinate,STARLINK-4678 - X-Coordinate,STARLINK-31217 - X-Coordinate,STARLINK-32286 - X-Coordinate,STARLINK-5205 - X-Coordinate,STARLINK-6029 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-3147 - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-3357 - X-Coordinate,STARLINK-31843 - X-Coordinate,STARLINK-5388 - X-Coordinate,STARLINK-4746 - X-Coordinate,STARLINK-3870 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-6323 - X-Coordinate,STARLINK-4786 - X-Coordinate,STARLINK-4573 - X-Coordinate,STARLINK-30479 - X-Coordinate,STARLINK-32161 - X-Coordinate,STARLINK-3548 - X-Coordinate,STARLINK-1867 - X-Coordinate,STARLINK-3580 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-4522 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-31225 - X-Coordinate,STARLINK-3130 - X-Coordinate,STARLINK-4075 - X-Coordinate,STARLINK-31863 - X-Coordinate,STARLINK-5304 - X-Coordinate,STARLINK-3768 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-30256 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-3821 - X-Coordinate,STARLINK-4511 - X-Coordinate,STARLINK-2304 - X-Coordinate,STARLINK-2432 - X-Coordinate,STARLINK-30494 - X-Coordinate,STARLINK-5631 - X-Coordinate,STARLINK-5645 - X-Coordinate,STARLINK-4415 - X-Coordinate,STARLINK-3727 - X-Coordinate,STARLINK-30917 - X-Coordinate,STARLINK-3287 - X-Coordinate,STARLINK-4729 - X-Coordinate,STARLINK-1043 - X-Coordinate,STARLINK-5930 - X-Coordinate,STARLINK-1076 - X-Coordinate,STARLINK-32032 - X-Coordinate,STARLINK-31973 - X-Coordinate,STARLINK-32179 - X-Coordinate,STARLINK-2605 - X-Coordinate,STARLINK-32019 - X-Coordinate,STARLINK-5258 - X-Coordinate,STARLINK-3286 - X-Coordinate,STARLINK-4280 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-3771 - X-Coordinate,STARLINK-3655 - X-Coordinate,STARLINK-31887 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-5821 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-31549 - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-32106 - X-Coordinate,STARLINK-1320 - X-Coordinate,STARLINK-31048 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-2697 - X-Coordinate,STARLINK-3059 - X-Coordinate,STARLINK-11161 [DTC] - X-Coordinate,STARLINK-3909 - X-Coordinate,STARLINK-1269 - X-Coordinate,STARLINK-32017 - X-Coordinate,STARLINK-4488 - X-Coordinate,STARLINK-30777 - X-Coordinate,STARLINK-31912 - X-Coordinate,STARLINK-3703 - X-Coordinate,STARLINK-5817 - X-Coordinate,STARLINK-32275 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3318 - Y-Coordinate,STARLINK-3918 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-31800 - Y-Coordinate,STARLINK-3521 - Y-Coordinate,STARLINK-1763 - Y-Coordinate,STARLINK-3302 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-2342 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-3750 - Y-Coordinate,STARLINK-4678 - Y-Coordinate,STARLINK-31217 - Y-Coordinate,STARLINK-32286 - Y-Coordinate,STARLINK-5205 - Y-Coordinate,STARLINK-6029 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-3147 - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-3357 - Y-Coordinate,STARLINK-31843 - Y-Coordinate,STARLINK-5388 - Y-Coordinate,STARLINK-4746 - Y-Coordinate,STARLINK-3870 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-6323 - Y-Coordinate,STARLINK-4786 - Y-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-30479 - Y-Coordinate,STARLINK-32161 - Y-Coordinate,STARLINK-3548 - Y-Coordinate,STARLINK-1867 - Y-Coordinate,STARLINK-3580 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-4522 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-31225 - Y-Coordinate,STARLINK-3130 - Y-Coordinate,STARLINK-4075 - Y-Coordinate,STARLINK-31863 - Y-Coordinate,STARLINK-5304 - Y-Coordinate,STARLINK-3768 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-30256 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-3821 - Y-Coordinate,STARLINK-4511 - Y-Coordinate,STARLINK-2304 - Y-Coordinate,STARLINK-2432 - Y-Coordinate,STARLINK-30494 - Y-Coordinate,STARLINK-5631 - Y-Coordinate,STARLINK-5645 - Y-Coordinate,STARLINK-4415 - Y-Coordinate,STARLINK-3727 - Y-Coordinate,STARLINK-30917 - Y-Coordinate,STARLINK-3287 - Y-Coordinate,STARLINK-4729 - Y-Coordinate,STARLINK-1043 - Y-Coordinate,STARLINK-5930 - Y-Coordinate,STARLINK-1076 - Y-Coordinate,STARLINK-32032 - Y-Coordinate,STARLINK-31973 - Y-Coordinate,STARLINK-32179 - Y-Coordinate,STARLINK-2605 - Y-Coordinate,STARLINK-32019 - Y-Coordinate,STARLINK-5258 - Y-Coordinate,STARLINK-3286 - Y-Coordinate,STARLINK-4280 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-3771 - Y-Coordinate,STARLINK-3655 - Y-Coordinate,STARLINK-31887 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-5821 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-31549 - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-32106 - Y-Coordinate,STARLINK-1320 - Y-Coordinate,STARLINK-31048 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-2697 - Y-Coordinate,STARLINK-3059 - Y-Coordinate,STARLINK-11161 [DTC] - Y-Coordinate,STARLINK-3909 - Y-Coordinate,STARLINK-1269 - Y-Coordinate,STARLINK-32017 - Y-Coordinate,STARLINK-4488 - Y-Coordinate,STARLINK-30777 - Y-Coordinate,STARLINK-31912 - Y-Coordinate,STARLINK-3703 - Y-Coordinate,STARLINK-5817 - Y-Coordinate,STARLINK-32275 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3318 - Z-Coordinate,STARLINK-3918 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-31800 - Z-Coordinate,STARLINK-3521 - Z-Coordinate,STARLINK-1763 - Z-Coordinate,STARLINK-3302 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-2342 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-3750 - Z-Coordinate,STARLINK-4678 - Z-Coordinate,STARLINK-31217 - Z-Coordinate,STARLINK-32286 - Z-Coordinate,STARLINK-5205 - Z-Coordinate,STARLINK-6029 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-3147 - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-3357 - Z-Coordinate,STARLINK-31843 - Z-Coordinate,STARLINK-5388 - Z-Coordinate,STARLINK-4746 - Z-Coordinate,STARLINK-3870 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-6323 - Z-Coordinate,STARLINK-4786 - Z-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-30479 - Z-Coordinate,STARLINK-32161 - Z-Coordinate,STARLINK-3548 - Z-Coordinate,STARLINK-1867 - Z-Coordinate,STARLINK-3580 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-4522 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-31225 - Z-Coordinate,STARLINK-3130 - Z-Coordinate,STARLINK-4075 - Z-Coordinate,STARLINK-31863 - Z-Coordinate,STARLINK-5304 - Z-Coordinate,STARLINK-3768 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-30256 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-3821 - Z-Coordinate,STARLINK-4511 - Z-Coordinate,STARLINK-2304 - Z-Coordinate,STARLINK-2432 - Z-Coordinate,STARLINK-30494 - Z-Coordinate,STARLINK-5631 - Z-Coordinate,STARLINK-5645 - Z-Coordinate,STARLINK-4415 - Z-Coordinate,STARLINK-3727 - Z-Coordinate,STARLINK-30917 - Z-Coordinate,STARLINK-3287 - Z-Coordinate,STARLINK-4729 - Z-Coordinate,STARLINK-1043 - Z-Coordinate,STARLINK-5930 - Z-Coordinate,STARLINK-1076 - Z-Coordinate,STARLINK-32032 - Z-Coordinate,STARLINK-31973 - Z-Coordinate,STARLINK-32179 - Z-Coordinate,STARLINK-2605 - Z-Coordinate,STARLINK-32019 - Z-Coordinate,STARLINK-5258 - Z-Coordinate,STARLINK-3286 - Z-Coordinate,STARLINK-4280 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-3771 - Z-Coordinate,STARLINK-3655 - Z-Coordinate,STARLINK-31887 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-5821 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-31549 - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-32106 - Z-Coordinate,STARLINK-1320 - Z-Coordinate,STARLINK-31048 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-2697 - Z-Coordinate,STARLINK-3059 - Z-Coordinate,STARLINK-11161 [DTC] - Z-Coordinate,STARLINK-3909 - Z-Coordinate,STARLINK-1269 - Z-Coordinate,STARLINK-32017 - Z-Coordinate,STARLINK-4488 - Z-Coordinate,STARLINK-30777 - Z-Coordinate,STARLINK-31912 - Z-Coordinate,STARLINK-3703 - Z-Coordinate,STARLINK-5817 - Z-Coordinate,STARLINK-32275 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6735.4901,-2187.9814,5639.5308,5577.3852,5258.4639,2605.7210,2229.7697,-4391.3181,547.5280,-2671.8204,-1017.8262,-5417.8546,62.4001,-4034.8764,3984.8843,0.0000,3144.3950,-5950.1291,-2927.5959,-4139.7141,2790.2619,-5595.4283,1324.9525,-3979.6295,3426.3560,-2919.1280,2203.5945,4810.4766,96.3544,3672.5190,934.6585,-5398.8358,4915.6726,4150.6313,-203.1635,-4145.9141,2094.7637,-1357.9949,3971.1533,5680.1905,5161.1165,-4882.7888,4626.1699,434.8379,1951.8878,3785.0874,-5010.6480,1988.1433,838.6236,-5263.8407,2166.4192,1588.3586,-2338.1313,4069.7758,6506.6045,-33.3936,77.1346,674.6282,1376.0228,4793.4093,-4162.0770,3363.2258,-1740.7097,-6287.6054,765.3483,-5952.5240,5533.4457,-4852.4811,2875.5874,4100.9859,6703.4579,4193.4988,-3083.5421,5444.4914,2135.6080,-1618.2600,-4366.4877,4083.4406,-4386.3825,6794.6161,-5815.1955,-103.0952,2806.3420,5459.2326,4248.8579,-3866.0801,2550.0146,431.0333,-6128.7132,1113.0186,5118.5093,-2981.6116,1593.7689,-129.6054,-3966.4148,1691.4909,3013.0600,3807.6219,-713.7173,-4178.7616,242688.4223,279733.8434,255872.6940,254397.9497,261226.4633,259039.5648,263258.0859,260359.5648,-271211404.0332,-271152152.2637,-271184797.8413,-271195289.7666,259948.5446,-271198997.0287,1320.1515,6291.8881,-1389.3991,-728.7461,4450.8933,5280.0799,3765.5267,3422.1923,6868.6447,6263.5187,-4130.0421,95.5225,6804.2806,954.9851,-3351.8702,0.0000,-3699.0557,2249.5675,4724.4100,5274.0429,3189.7231,2214.4190,-5010.5345,-4769.4528,3801.0102,-6164.8047,-6546.1597,4070.8134,-6178.8584,4563.0495,-3746.0604,318.1921,-4751.4205,243.1292,4268.6405,-1281.0031,-3633.9104,6700.5999,-1327.9830,3675.6891,-2747.9965,-1112.8292,4169.2304,5325.2517,4786.6941,4647.0028,1639.6909,6120.2206,-2633.2736,-799.7838,-4641.1801,5452.2948,-4477.7048,1553.1017,-2046.9942,5132.1267,-3386.8995,-4817.4344,5388.6245,4987.2596,3559.9895,3680.1221,5512.9127,-1802.2218,6610.9937,-3139.3032,3497.2505,-3330.0086,-3025.0655,1002.9196,-1000.3045,-157.7287,-4192.3413,2331.8458,-5104.1816,5414.8751,-3541.3579,-5591.3022,5221.4198,1167.1190,-3663.3207,6813.1623,5599.3916,4232.4233,2633.0032,5403.6936,-6045.7311,-5031.6810,-523.9332,2770.1358,-1736.8456,6187.9585,4170.9174,-4687.3147,4416.2384,4987.4224,-5360.9509,-2450.2374,6184.1683,809.0488,-245914.2013,-251150.1086,-252868.8166,-249825.9700,-255040.2894,-253173.0809,-245874.3085,-247069.0945,122828093.3099,122804647.1282,122810081.3006,122804980.7424,-248329.4784,122813942.8110,804.5437,-1821.4427,3776.0647,3845.9675,-564.4136,3435.9459,5345.3500,-4120.0267,634.0810,-910.9954,-5448.8382,-4297.4185,-1120.6430,-5541.4968,-4397.5712,0.0000,4915.1626,-2788.0351,-4149.2535,-1731.4442,5456.5299,-3424.2521,4547.7391,2866.8963,-4676.7176,1138.7873,-262.1418,-2917.0873,-3143.7661,-3654.5038,5760.8226,-4259.0530,-1155.1159,5397.1623,-5439.8560,-5012.0342,5481.5733,957.7370,-5486.3916,-1245.8586,3541.1596,-4767.2459,2988.9963,-4249.9520,-4632.3170,-3446.9696,-4505.0532,2560.9689,6359.0264,4410.6927,-4642.5875,-3934.9950,-4702.8935,5348.0173,921.3139,4638.4504,6050.3162,4925.3494,-4101.6033,-488.0528,-4228.1205,4785.4394,3772.0140,-2347.1136,-1754.8447,-1245.3438,1931.3518,-3400.6205,5467.4074,5354.5115,1360.6382,5494.2360,-4550.9280,3632.1508,-4142.8452,-3978.3942,3848.1303,581.8282,-1285.2495,-750.6555,-398.1006,-1144.4835,-2712.5682,-562.8950,4626.7253,1868.6718,1972.5304,-4637.2463,-3181.2752,6265.3736,-3990.2794,685.0121,-5283.9213,4950.5236,3519.3672,4475.5568,-2917.7000,-5224.4855,-3106.7754,-5333.5262,-186502.4156,-189379.3174,-189951.1947,-184422.5855,-184362.5177,-194887.4807,-196546.7977,-190420.3896,106902687.6244,106892755.3578,106876121.0704,106903242.4193,-189236.4020,106894737.1407,
300.000,6836.9593,-736.6589,4358.2292,4475.8466,5880.3177,3424.5888,4152.1385,-3453.9674,2007.3105,-1511.9598,-2928.2123,-4239.8399,1280.6696,-3391.3546,2153.3053,0.0000,1071.2041,-6184.1674,-1457.5548,-3231.1185,4005.5108,-5551.2917,-111.2785,-4377.5275,4971.9620,-3993.8101,981.5820,6077.0016,-1591.0790,4542.4476,23.9365,-5943.3903,3442.7631,4417.9681,1911.1081,-5171.9517,13.8803,-157.3675,2860.5667,5793.5962,4603.8606,-5887.1935,5837.1033,2369.2117,3697.0368,4208.6224,-4531.4041,3292.4532,-624.5953,-6147.4970,133.7812,2738.4395,-3380.9898,5112.3860,5926.9574,2074.2173,-1357.3005,905.6912,2610.9710,5710.1103,-3631.9863,3934.4730,35.8554,-6824.8326,2015.1689,-5939.2583,6443.6458,-6078.8090,1035.6416,3990.6031,5841.3291,4224.0437,-4798.4772,5352.1109,958.0861,184.9657,-4888.0310,3264.8604,-2829.4667,6879.3768,-6080.0567,1129.8822,3922.3949,6205.9609,5075.7486,-2934.1338,1042.9305,-1723.8889,-6700.9347,3089.3997,3491.8277,-1828.6099,3173.8664,-1984.1005,-3267.9125,3668.2760,1095.7256,3166.8777,165.5799,-4072.3307,247846.9042,284937.5483,260946.9747,259599.6648,266415.9382,264242.7378,268359.0893,265221.7716,-273825475.5394,-273766039.7881,-273799062.3306,-273808758.5060,265115.7476,-273813099.4090,115.2016,5957.8089,-2971.5315,-2492.8702,3408.1563,3634.1343,3061.3449,5107.4950,6274.1461,6638.2233,-3087.6442,1690.9154,6164.4515,3009.2940,-4497.8763,0.0000,-4077.5836,3068.5079,5979.8437,6122.6011,1380.8925,3705.9969,-6063.7000,-3105.3830,2375.5685,-5607.1790,-6663.7281,2973.1768,-6492.4644,2739.8498,-5301.6961,1928.8454,-5442.3434,-1864.4344,3757.3885,479.4508,-4281.2676,6849.8016,-3200.3007,2282.0801,-4477.7321,428.1310,3454.5565,4414.6682,3528.0666,2889.8324,3619.1658,4835.5161,-4091.8047,694.2950,-4353.8854,3926.4998,-2689.4327,-222.0394,-3445.8673,4667.9978,-4665.4588,-2933.6633,3886.3278,3788.0606,5156.3911,1676.8101,4886.8657,-1269.9865,6579.1067,-1733.1262,2213.4534,-2448.3841,-4196.1130,-1188.5405,-2118.5398,-2274.3645,-3737.1902,328.1044,-6276.1769,4758.5699,-1527.4170,-5532.4922,5741.1904,-337.0071,-2401.3325,6199.4123,4087.8253,2921.4926,622.8828,6248.9642,-5769.9162,-4808.1724,800.0362,3163.4466,-2870.2344,6561.2706,2695.0794,-3615.1798,5760.3912,4495.4845,-5436.0258,-4339.5385,5047.1986,2889.9676,-240831.7881,-245242.0530,-247260.7800,-244245.9848,-249524.7682,-247683.4885,-240372.0898,-241820.3321,116877528.7383,116855162.2849,116860164.9565,116854505.3456,-242792.2402,116863463.9688,-1012.7701,-3416.3137,4489.6053,4490.7381,1249.4670,4638.3938,4596.2510,-3153.6727,2112.4062,907.9571,-5447.7407,-5196.4096,-2817.1134,-5229.3477,-4646.7804,0.0000,5471.5465,-742.1588,-3196.3751,59.2023,5457.0160,-1836.7688,3284.3470,4239.3818,-4206.1109,-676.6717,1542.6529,-1561.4621,-1837.0382,-4419.1956,4474.9074,-2887.1406,-2571.9997,4841.1378,-5485.3055,-4118.9668,5413.8347,-860.6821,-5404.8818,-2927.7563,2346.9392,-3599.8829,1319.2152,-4638.1629,-4697.1355,-4663.7375,-3801.6926,3704.9101,5565.2199,3090.8461,-5368.5170,-4982.6633,-5382.8858,4626.6657,-629.0128,4665.1195,4950.8553,6201.7577,-5083.5624,1054.9190,-2843.5181,5426.2437,4872.5058,-264.4139,39.7281,-2928.2935,426.1029,-1799.4509,5350.9862,5399.7978,3024.3976,4978.8568,-3285.8723,4416.8205,-2731.3252,-5009.8819,4491.2149,2640.6432,-2683.5805,795.0362,-2163.9262,-2837.0693,-3808.3915,981.7278,4498.8916,83.5069,3540.6483,-4573.4894,-1548.2615,5352.2135,-4971.1642,-1132.0937,-5524.8029,5429.5995,1946.4089,3757.2706,-3948.4978,-4351.4310,-4786.6302,-4650.1018,-186543.4736,-189411.8841,-189871.5309,-184580.6318,-184257.9339,-194701.4322,-196709.0104,-190728.1752,106905330.4972,106894998.5505,106878445.1598,106905522.8400,-189253.0149,106897182.2319,
600.000,6258.0260,821.0049,2677.1152,2946.5102,5924.0081,3941.5944,5665.9271,-2211.4245,3291.6960,-188.4474,-4576.7933,-2676.4504,2402.2357,-2470.2598,122.5151,0.0000,-1107.6752,-5792.1735,124.6040,-2001.2114,4873.3695,-4971.2283,-1502.3642,-4371.8985,6056.3886,-4677.5093,-355.1345,6754.0883,-3109.1100,5010.1010,-832.6687,-5908.4040,1623.3173,4279.7406,3850.8084,-5647.3654,-2048.2235,1068.6668,1518.4512,5343.9821,3602.2011,-6327.0111,6459.5629,4089.4037,5113.1706,4265.7308,-3650.2498,4312.3102,-1966.0273,-6436.3987,-1933.9720,3670.2903,-4144.5771,5681.1025,4757.4361,3989.6946,-2601.6404,951.0020,3640.3356,6080.1864,-2772.0338,4175.8101,1845.7542,-6666.5127,3061.6870,-5336.4254,6696.9958,-6662.8151,-873.5436,3529.3185,4397.6640,3890.6000,-6026.5370,4784.0831,-284.4420,2006.5749,-4954.6370,2086.7820,-983.8379,6297.7960,-5746.2651,2281.9546,4677.5669,6355.2649,5423.9553,-1709.4257,-603.4505,-3709.1081,-6613.5955,4728.1274,1502.7675,-480.7875,4485.0980,-3671.7385,-2263.4927,5282.5022,-952.6179,2260.5786,1088.0199,-3597.3480,252900.5102,290015.5092,265906.1502,264684.9910,271488.0891,269330.5391,273343.0104,269972.3801,-276309001.8293,-276249408.2247,-276282806.8000,-276291691.9756,270165.0520,-276296659.9586,-1112.5863,5049.7353,-4302.4395,-4035.9975,2013.9888,1611.8966,2104.3312,6296.1334,5068.3287,6341.2450,-1793.1652,3165.8490,4910.6851,4777.2822,-5226.6094,0.0000,-4112.4215,3565.9630,6667.4771,6363.8797,-530.1678,4815.4175,-6524.5815,-1106.7603,755.5267,-4487.5321,-6121.6138,1603.3059,-6185.7143,651.6233,-6334.7618,3318.9138,-5627.2741,-3761.0272,2934.2396,2149.0348,-4559.6466,6314.8154,-4782.6617,633.0707,-5745.5554,1891.6055,2408.9227,3093.9541,1965.7483,834.2289,5244.3598,3086.3784,-5178.8123,2088.3980,-3691.1007,2025.7696,-651.9145,-1938.0056,-4508.7814,3793.5976,-5508.8421,-731.7012,2017.7076,2214.1426,6231.8257,-488.1995,3813.9884,-611.7808,5881.6943,-122.1163,708.5054,-1330.0783,-4994.0440,-3260.2102,-3059.9776,-4154.5325,-2946.0596,-1724.7033,-6827.9400,3672.5660,644.4360,-4932.6106,5727.2238,-1816.1533,-877.2782,4972.7409,2162.6602,1318.9246,-1431.1677,6468.3432,-4927.8617,-4148.0609,2027.9499,3302.0454,-3748.7416,6282.9200,995.1940,-2218.0603,6521.3660,3600.6338,-4988.5770,-5798.3400,3420.1089,4662.1692,-235641.2447,-239226.1613,-241542.9305,-238556.1055,-243899.1679,-242081.7742,-234765.8946,-236553.6347,110871368.5499,110850085.2516,110854643.0111,110848471.5871,-237147.5548,110857387.7134,-2720.6931,-4641.7929,4722.2932,4630.2418,2928.2251,5319.7482,3351.2347,-1848.8959,3363.1201,2626.9078,-4860.3995,-5536.9085,-4207.5705,-4356.3187,-4374.0219,0.0000,5437.8146,1382.8032,-1901.9584,1843.4563,4869.2713,-51.8022,1664.1942,5140.2450,-3285.8931,-2419.1949,3180.6097,-39.3867,-333.5994,-4705.9537,2711.9816,-1199.6835,-3713.8224,3740.9923,-4941.8314,-2724.4142,4760.8323,-2585.8546,-4739.0181,-4289.3379,890.9485,-2044.4534,-493.2631,-4507.9245,-4262.0425,-5378.5403,-2692.1511,4451.3032,4178.5415,1437.9008,-5516.8286,-5493.0817,-5480.9264,3403.8665,-2110.5759,4190.3184,3323.7518,6813.7413,-5517.8056,2484.9046,-1152.7982,5482.2120,5445.6023,1846.3939,1829.9209,-4285.8350,-1126.9574,6.1438,4650.1332,4839.9150,4361.4771,3927.6584,-1666.3616,4732.4519,-1024.8559,-5501.7699,4628.6935,4418.4098,-3795.6624,2255.5755,-3693.4116,-4223.2183,-4477.8919,2421.0216,3864.5077,-1710.7399,4716.2846,-4004.7983,251.1554,3870.3332,-5369.6271,-2826.5120,-5172.5849,5300.0340,162.3498,2633.7596,-4533.7116,-3009.5775,-5960.8413,-3446.0193,-186584.6496,-189444.3405,-189790.5878,-184743.7192,-184156.8587,-194509.2856,-196865.7325,-190919.2596,106907969.4267,106897241.5612,106880774.4540,106907788.3365,-189269.5262,106899627.0643,
