sl_5_86400_20260203 Coordinates.csv
2026/02/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:25 2024,
Start: 2026/02/03 07:47:00.00, Stop: 2026/02/04 07:47:00.00,
TIME_UNITS,STARLINK-4723 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-11243 [DTC] - X-Coordinate,STARLINK-4471 - X-Coordinate,STARLINK-30141 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4723 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-11243 [DTC] - Y-Coordinate,STARLINK-4471 - Y-Coordinate,STARLINK-30141 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4723 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-11243 [DTC] - Z-Coordinate,STARLINK-4471 - Z-Coordinate,STARLINK-30141 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
32400.000,-6150.7509,-4542.1840,-3978.9742,2219.4023,4265.0231,249940.0993,275652.1209,263653.3292,255272.8091,260756.7658,260460.9472,259387.0459,258044.0877,-92278001.7331,-92284941.3020,-92262719.8890,-92278021.3255,258984.6061,-92271389.1313,2021.7496,2804.4820,-568.6413,-6588.3670,2760.6827,281877.3705,272856.7475,267398.1417,265263.6097,271328.2415,269018.9236,272210.7099,270733.7741,-322940527.4041,-322954477.1086,-322957065.3450,-322955458.6964,270829.9646,-322957212.2644,-2418.7606,-4222.2862,-5329.9439,-233.5059,-4729.5818,62002.8308,59590.8542,56196.1279,65421.8039,56416.7942,48697.1092,60384.8368,56713.3580,-116023776.2561,-116046727.4335,-116053686.3434,-116030336.7450,58234.4344,-116033536.8660,
36000.000,5589.3497,549.9409,4510.4620,-3362.2957,-5985.2082,169896.9050,199696.5727,186370.6960,179498.0515,186798.2085,184165.5474,184986.9510,184029.7524,-5500740.9848,-5510635.9998,-5490624.6004,-5496595.1558,182965.5213,-5494745.2731,-3534.7074,-5395.3435,-4271.2094,3875.5348,745.4776,335648.3229,333313.5681,322992.9615,322183.4102,324743.1213,324785.9332,331624.2494,328233.4393,-335828970.2576,-335844722.7014,-335839879.8743,-335850219.2887,327558.5705,-335844875.1405,-2004.8875,4097.7607,2424.2731,-4694.9303,3415.4402,60518.7878,57802.4045,54281.8438,63657.2788,56934.6357,47534.3930,55123.9299,57875.1987,-115969861.6829,-115988198.6237,-116000699.5654,-115973511.1739,56581.6431,-115981195.9985,
39600.000,-2309.2739,2937.2227,-2483.5115,847.5577,6086.4696,79182.8241,110779.5283,97012.5208,91685.9094,99695.0000,96458.5784,96720.5775,94167.0656,81656737.0065,81645787.5632,81659622.8841,81668461.9972,95024.7357,81661845.2301,4003.5831,6084.4835,5505.7375,486.9478,-3328.5000,367181.9209,373014.6508,357959.9042,358379.7306,359358.2292,359708.6633,367993.5071,362390.2473,-325806322.2183,-325825026.9689,-325814978.8746,-325827961.6969,363436.6689,-325821913.2631,5124.2587,-799.3013,2823.8361,6873.2537,-65.0648,58966.5183,55994.6686,52978.6111,61366.2709,57682.4951,47032.1149,50188.9987,53767.9900,-115916644.9656,-115928928.4440,-115946431.1646,-115921380.9968,54923.5625,-115928818.9521,
43200.000,-2130.9587,-4737.7246,-2121.1855,3876.3479,-3890.7678,-16188.3451,14508.3432,1322.4187,-2561.0519,5966.6853,2828.4610,1892.0140,1274.9182,163248352.8003,163238816.7814,163243948.0394,163264753.4862,770.8514,163252569.5063,-4252.0037,-3743.5605,-3398.4983,-2668.7225,4670.7002,374674.6168,389282.0368,370082.8165,371527.3435,371705.6755,371755.3988,380188.2110,377632.2812,-293554925.0851,-293576370.3182,-293565377.7124,-293571909.0812,376106.3027,-293570741.0067,-5017.2747,-3139.5049,-5339.8998,-5126.1229,-3347.8215,57354.4927,54170.9462,52191.4990,58473.4559,57886.4412,47253.6401,46200.3426,54106.9821,-115864180.5010,-115869622.2139,-115890723.1768,-115871900.7334,53260.3604,-115876405.7448,
46800.000,5313.5629,4923.9275,6112.2308,-6798.4490,41.3490,-110003.9072,-82993.2784,-94601.3711,-97154.4959,-88255.8035,-91092.3160,-92897.7246,-93790.5758,233707376.7600,233701129.1064,233697938.6146,233723344.0174,-93766.1353,233710965.4720,4069.9929,-793.1164,434.7133,1389.5779,-5069.3259,357893.4371,380936.6646,358608.0089,360919.7961,360403.6264,360409.1725,367862.6475,363047.2440,-241273714.7499,-241296370.1257,-241289519.4621,-241284712.8889,364692.6356,-241290225.4078,1701.0218,4617.0085,2629.0190,385.8864,4724.0740,55688.8797,52333.8669,51685.8853,54841.5902,57558.1336,48309.4545,43016.1590,50941.7110,-115812471.6266,-115811110.7526,-115833532.1486,-115823546.9791,51592.2045,-115823956.3945,
50400.000,-5842.8940,-3898.8721,-5824.2402,5177.7188,3799.5269,-196247.5602,-175480.3727,-184679.6687,-185685.8385,-176889.2515,-180255.9286,-181410.6414,-183085.1876,288226266.8937,288223800.6432,288215973.1771,288237270.4109,-182520.9893,288229689.5519,-2536.5239,4977.0961,1910.9624,961.8608,4796.3024,318159.9775,348385.6973,324247.4129,327826.0010,325864.2181,326852.5561,332068.2091,331572.9546,-172528286.7857,-172550066.5979,-172551123.3694,-172535688.7669,329864.6660,-172545769.7977,2666.1538,-2516.8180,2624.0207,4533.3312,-3275.8438,53974.2961,50485.6222,51150.3791,50287.4712,56733.8011,50242.8314,40534.7261,50222.4930,-115761470.4055,-115753897.9482,-115775090.5948,-115775250.3099,49919.2623,-115771470.9191,
54000.000,4284.6762,1537.9657,1233.6848,-164.1256,-5983.8010,-269474.9096,-256992.8161,-263195.9587,-260287.7156,-254200.6944,-261166.4778,-257977.8921,-258755.5560,323084724.2312,323085179.6154,323078279.3441,323088869.8080,-259782.8954,323088520.0549,-780.8010,-6442.0594,-3811.6331,-1033.5925,-3504.3788,258237.1286,293607.1869,269114.5301,275567.8255,270108.7211,274194.1473,275280.9801,272365.9869,-92007695.3041,-92026794.2981,-92036333.3345,-92016570.6688,273796.8499,-92026163.0423,-5368.8403,-1560.6899,-5339.7590,-6878.1574,-165.3059,52214.2562,48628.1184,50280.3180,46424.2999,55428.9385,50391.5853,38704.4607,48176.0863,-115711080.7321,-115698046.3267,-115716072.3502,-115725968.0218,48241.7014,-115718949.3367,
57600.000,-2158.7588,1987.6803,3748.3684,-4140.9828,5927.3006,-325145.4345,-322245.9332,-325115.5498,-317764.1254,-315173.5207,-324638.2076,-317795.7671,-322028.5642,335903572.5148,335905213.8539,335904129.4595,335903207.3513,-320563.5479,335908216.6109,4629.5021,4779.1381,4733.3567,-1933.5550,886.0609,182127.7043,220032.0682,196610.4093,203878.7924,196589.1280,202037.6807,201245.8934,201093.8002,-5204580.4337,-5219956.4462,-5235110.7745,-5220585.0854,200033.7709,-5223776.5345,4640.5382,4404.9581,2828.5445,5227.4845,3483.5657,50411.4563,46763.0863,48859.4613,46913.4959,53635.0087,45101.0500,37512.6869,46285.3702,-115661164.5574,-115643376.9961,-115657509.6671,-115674259.6386,46559.6893,-115666391.6652,
61200.000,434.1646,-5411.5274,-5416.6595,4618.3918,-4311.0692,-359890.7494,-366979.8703,-366388.7784,-356861.3756,-355848.5937,-365483.9593,-357197.8577,-359322.4006,325807134.0546,325807868.7200,325814836.5473,325809353.2974,-360919.9004,325812912.8251,-6824.7036,-1522.2146,-3044.5335,5167.7118,2696.3114,94799.6394,132330.2985,111256.5215,117954.0383,109948.9077,114942.3227,114716.4349,112749.5478,81959544.9743,81948005.3904,81931950.6317,81934634.3090,113266.2488,81940078.6712,-992.5883,-3836.3079,2419.4388,-597.7764,-4725.0104,48567.9587,44892.1658,46817.9875,47632.9876,51315.6056,40138.1532,36982.3627,45400.7213,-115611550.8304,-115589655.8693,-115600331.2276,-115618032.1698,44873.3932,-115613797.9225,
64800.000,1211.5778,6604.7068,3722.4262,-1815.1606,2135.2347,-371703.6753,-388244.4820,-384231.9673,-373832.2495,-373617.3556,-382297.1511,-373868.5704,-379845.5071,293483022.1353,293480833.6286,293495209.3386,293493508.8483,-378210.6450,293489958.1387,5941.4767,-1607.6356,-1517.4617,-5051.8539,-5817.6620,1856.7503,36114.3645,18457.2071,24247.6402,15720.6134,20136.5501,21109.6901,19018.0068,163538276.0451,163529774.2181,163517271.3087,163513241.6945,19033.0147,163519079.6717,-3316.8966,265.0041,-5329.5546,-4421.3629,3105.7830,46685.3146,43016.9805,44251.2505,47809.5187,48395.4018,36122.5128,37176.8622,42361.6477,-115562046.5767,-115536673.1872,-115544952.4307,-115557866.9259,43182.9803,-115561168.1268,
68400.000,-3275.7876,-4412.3894,-953.6116,-771.1563,40.2310,-360038.0851,-384600.5153,-377357.6246,-367004.2274,-367482.4262,-374443.1980,-366997.9579,-369944.3861,241135274.2924,241128567.5175,241147852.8729,241148164.0433,-371269.6899,241143120.2488,-2594.0249,3811.6274,5865.6922,850.3641,6927.3127,-90822.9874,-62421.0345,-75822.3738,-71104.4742,-80005.2771,-75778.2045,-73940.6180,-76149.3505,233965995.8288,233958946.2695,233952920.0067,233950156.5251,-76633.0700,233947550.1808,5490.7627,3495.1649,3022.4874,6846.9997,363.0818,44764.6460,41139.2102,41394.2700,47454.8010,44737.1519,32912.3170,38206.6780,42543.0253,-115512449.3976,-115484261.2812,-115491306.9853,-115500790.5376,41488.6178,-115508502.2961,
72000.000,5368.3328,-73.0733,-1437.0392,423.5513,-2323.7249,-325815.3796,-356223.2408,-346110.9796,-336508.7560,-338433.5589,-342693.3684,-337483.4323,-341494.3788,172334030.6558,172321899.3554,172342956.5394,172341809.6504,-340485.2008,172342334.1675,-1132.1694,-5061.2270,-6125.0095,4414.3857,-5435.2106,-177458.2241,-156899.9355,-165455.6017,-161942.8663,-170747.5098,-166490.5358,-165313.9848,-168420.2678,288437574.8272,288429812.6779,288431403.7633,288429178.9228,-167591.6384,288420175.6059,-4205.5910,-4550.0882,2210.4945,-5362.7912,-3636.4032,42806.7005,39260.6739,38558.7915,46605.0684,40157.7195,30405.8557,40114.9862,38513.6073,-115462560.5787,-115432290.8592,-115439100.3364,-115448384.8908,39790.4723,-115455800.4484,
75600.000,-5961.6694,4203.9655,3583.9411,2139.7302,4594.7078,-271339.3921,-304901.0002,-292474.6627,-284114.4286,-289548.5892,-289270.7163,-288170.9592,-287325.8158,91772019.7912,91754430.7386,91774360.8199,91772337.7169,-287778.8216,91780241.8175,3482.5472,4937.2458,1878.6383,-6569.0472,2194.0228,-252720.7208,-241180.6080,-244595.2283,-242391.5319,-248500.8411,-246190.5463,-249375.8790,-247087.4847,323236188.3102,323225246.1992,323234120.2451,323229256.2975,-247989.4783,323219868.8715,223.3171,2048.6127,-5309.3384,749.7860,4700.1831,40811.8884,37383.4333,36049.7843,45275.8152,36271.5483,28551.5545,40238.0755,39538.8965,-115412197.9601,-115380662.7548,-115387996.8933,-115398602.8728,38088.7106,-115403062.6017,
79200.000,3906.8648,-5860.8533,-4894.9072,-3521.9137,-6165.1122,-200127.1121,-233928.0298,-219927.6059,-213064.3594,-220343.4002,-217710.3109,-218472.4615,-216550.4452,4944469.4301,4922346.3669,4938972.1570,4939427.7604,-216486.1117,4952125.4669,-4172.7922,-2786.6436,3190.5086,4219.6283,1198.1997,-312055.6939,-309758.3075,-308099.5015,-307233.0266,-309854.4823,-309874.9524,-316721.3888,-313520.9233,335986893.8628,335970330.4848,335985187.3301,335976154.6211,-312637.8238,335971416.7195,3870.0667,2031.5690,3210.4986,4252.4534,-2953.7495,38780.3119,35509.9388,34083.7544,43458.5022,36738.1198,27336.7446,34923.9337,34794.1155,-115361207.7352,-115329300.3272,-115337696.7045,-115349931.8506,36383.4991,-115350288.7743,
82800.000,266.2160,4914.2887,3577.3147,1249.7661,5904.7426,-116667.4884,-147897.9096,-133177.2495,-127849.8172,-135850.8409,-132612.1159,-132801.8864,-131498.1330,-82225721.5426,-82250532.3663,-82238499.6616,-82231378.0421,-131145.6111,-82218934.5775,4135.6661,-1227.5815,-5261.5174,130.3942,-3592.1847,-351947.0066,-358128.5655,-351887.0088,-352262.3282,-353309.3776,-353631.9040,-361919.1059,-356847.6361,325818678.8309,325794429.3045,325813523.7381,325801712.1083,-357347.9121,325803598.1351,-5533.5672,-4546.2538,1997.5978,-6842.8106,-592.3040,36711.8013,33643.2494,32730.7670,41116.7205,37435.2602,26784.3908,29939.0879,36342.0470,-115309474.4120,-115278143.5600,-115287951.7120,-115301305.9033,34675.0041,-115297478.9841,
86400.000,-4352.6602,-2541.9273,888.9255,3474.2249,-3374.6474,-26124.3212,-52410.6354,-37809.9015,-33917.0243,-42443.1839,-39305.5653,-38295.7512,-36696.6373,-163791985.0152,-163816876.5328,-163809897.6605,-163793019.4193,-37209.8620,-163786109.4444,-3910.3362,5239.5386,3987.8172,-2520.9330,4746.9546,-370112.0757,-383086.5727,-373183.9969,-374595.5211,-374846.9740,-374869.8960,-383294.0853,-379418.0951,293423930.9273,293390637.0156,293412219.3646,293402122.8539,-379203.0577,293408709.5573,3662.4591,3507.5067,-5279.1807,5457.3770,3758.2882,34605.9931,31787.3923,31895.7126,38175.1388,37590.3873,26957.8754,25902.4741,31241.5051,-115256928.2944,-115227144.7248,-115238560.1048,-115251679.6094,32963.3914,-115244633.2494,
