sl_100_5400_20260130 Coordinates.csv
2026/01/30 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:45 2024,
Start: 2026/01/30 07:47:00.00, Stop: 2026/01/30 09:17:00.00,
TIME_UNITS,STARLINK-31574 - X-Coordinate,STARLINK-6164 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-4009 - X-Coordinate,STARLINK-6180 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-2150 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-4262 - X-Coordinate,STARLINK-6158 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-30270 - X-Coordinate,STARLINK-31317 - X-Coordinate,STARLINK-5209 - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-31382 - X-Coordinate,STARLINK-1032 - X-Coordinate,STARLINK-4119 - X-Coordinate,STARLINK-4122 - X-Coordinate,STARLINK-6344 - X-Coordinate,STARLINK-30315 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-30411 - X-Coordinate,STARLINK-4452 - X-Coordinate,STARLINK-3930 - X-Coordinate,STARLINK-5928 - X-Coordinate,STARLINK-3848 - X-Coordinate,STARLINK-3622 - X-Coordinate,STARLINK-4666 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-5491 - X-Coordinate,STARLINK-6214 - X-Coordinate,STARLINK-1327 - X-Coordinate,STARLINK-4677 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-30395 - X-Coordinate,STARLINK-3368 - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-1190 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-5836 - X-Coordinate,STARLINK-4507 - X-Coordinate,STARLINK-30967 - X-Coordinate,STARLINK-5706 - X-Coordinate,STARLINK-5192 - X-Coordinate,STARLINK-5188 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-2688 - X-Coordinate,STARLINK-2185 - X-Coordinate,STARLINK-5903 - X-Coordinate,STARLINK-4524 - X-Coordinate,STARLINK-4302 - X-Coordinate,STARLINK-6134 - X-Coordinate,STARLINK-4083 - X-Coordinate,STARLINK-1013 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-30937 - X-Coordinate,STARLINK-1227 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-5278 - X-Coordinate,STARLINK-1346 - X-Coordinate,STARLINK-4275 - X-Coordinate,STARLINK-2388 - X-Coordinate,STARLINK-6318 - X-Coordinate,STARLINK-4590 - X-Coordinate,STARLINK-5619 - X-Coordinate,STARLINK-5862 - X-Coordinate,STARLINK-3772 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-4791 - X-Coordinate,STARLINK-31925 - X-Coordinate,STARLINK-30260 - X-Coordinate,STARLINK-30852 - X-Coordinate,STARLINK-1720 - X-Coordinate,STARLINK-2303 - X-Coordinate,STARLINK-31337 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-2460 - X-Coordinate,STARLINK-4743 - X-Coordinate,STARLINK-5513 - X-Coordinate,STARLINK-2705 - X-Coordinate,STARLINK-1954 - X-Coordinate,STARLINK-31389 - X-Coordinate,STARLINK-30986 - X-Coordinate,STARLINK-30386 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-30907 - X-Coordinate,STARLINK-5420 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-6164 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-4009 - Y-Coordinate,STARLINK-6180 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-2150 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-4262 - Y-Coordinate,STARLINK-6158 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-30270 - Y-Coordinate,STARLINK-31317 - Y-Coordinate,STARLINK-5209 - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-31382 - Y-Coordinate,STARLINK-1032 - Y-Coordinate,STARLINK-4119 - Y-Coordinate,STARLINK-4122 - Y-Coordinate,STARLINK-6344 - Y-Coordinate,STARLINK-30315 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-30411 - Y-Coordinate,STARLINK-4452 - Y-Coordinate,STARLINK-3930 - Y-Coordinate,STARLINK-5928 - Y-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-3622 - Y-Coordinate,STARLINK-4666 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-5491 - Y-Coordinate,STARLINK-6214 - Y-Coordinate,STARLINK-1327 - Y-Coordinate,STARLINK-4677 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-30395 - Y-Coordinate,STARLINK-3368 - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-1190 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-5836 - Y-Coordinate,STARLINK-4507 - Y-Coordinate,STARLINK-30967 - Y-Coordinate,STARLINK-5706 - Y-Coordinate,STARLINK-5192 - Y-Coordinate,STARLINK-5188 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-2688 - Y-Coordinate,STARLINK-2185 - Y-Coordinate,STARLINK-5903 - Y-Coordinate,STARLINK-4524 - Y-Coordinate,STARLINK-4302 - Y-Coordinate,STARLINK-6134 - Y-Coordinate,STARLINK-4083 - Y-Coordinate,STARLINK-1013 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-30937 - Y-Coordinate,STARLINK-1227 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-5278 - Y-Coordinate,STARLINK-1346 - Y-Coordinate,STARLINK-4275 - Y-Coordinate,STARLINK-2388 - Y-Coordinate,STARLINK-6318 - Y-Coordinate,STARLINK-4590 - Y-Coordinate,STARLINK-5619 - Y-Coordinate,STARLINK-5862 - Y-Coordinate,STARLINK-3772 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-4791 - Y-Coordinate,STARLINK-31925 - Y-Coordinate,STARLINK-30260 - Y-Coordinate,STARLINK-30852 - Y-Coordinate,STARLINK-1720 - Y-Coordinate,STARLINK-2303 - Y-Coordinate,STARLINK-31337 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-2460 - Y-Coordinate,STARLINK-4743 - Y-Coordinate,STARLINK-5513 - Y-Coordinate,STARLINK-2705 - Y-Coordinate,STARLINK-1954 - Y-Coordinate,STARLINK-31389 - Y-Coordinate,STARLINK-30986 - Y-Coordinate,STARLINK-30386 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-30907 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-6164 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-4009 - Z-Coordinate,STARLINK-6180 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-2150 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-4262 - Z-Coordinate,STARLINK-6158 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-30270 - Z-Coordinate,STARLINK-31317 - Z-Coordinate,STARLINK-5209 - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-31382 - Z-Coordinate,STARLINK-1032 - Z-Coordinate,STARLINK-4119 - Z-Coordinate,STARLINK-4122 - Z-Coordinate,STARLINK-6344 - Z-Coordinate,STARLINK-30315 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-30411 - Z-Coordinate,STARLINK-4452 - Z-Coordinate,STARLINK-3930 - Z-Coordinate,STARLINK-5928 - Z-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-3622 - Z-Coordinate,STARLINK-4666 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-5491 - Z-Coordinate,STARLINK-6214 - Z-Coordinate,STARLINK-1327 - Z-Coordinate,STARLINK-4677 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-30395 - Z-Coordinate,STARLINK-3368 - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-1190 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-5836 - Z-Coordinate,STARLINK-4507 - Z-Coordinate,STARLINK-30967 - Z-Coordinate,STARLINK-5706 - Z-Coordinate,STARLINK-5192 - Z-Coordinate,STARLINK-5188 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-2688 - Z-Coordinate,STARLINK-2185 - Z-Coordinate,STARLINK-5903 - Z-Coordinate,STARLINK-4524 - Z-Coordinate,STARLINK-4302 - Z-Coordinate,STARLINK-6134 - Z-Coordinate,STARLINK-4083 - Z-Coordinate,STARLINK-1013 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-30937 - Z-Coordinate,STARLINK-1227 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-5278 - Z-Coordinate,STARLINK-1346 - Z-Coordinate,STARLINK-4275 - Z-Coordinate,STARLINK-2388 - Z-Coordinate,STARLINK-6318 - Z-Coordinate,STARLINK-4590 - Z-Coordinate,STARLINK-5619 - Z-Coordinate,STARLINK-5862 - Z-Coordinate,STARLINK-3772 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-4791 - Z-Coordinate,STARLINK-31925 - Z-Coordinate,STARLINK-30260 - Z-Coordinate,STARLINK-30852 - Z-Coordinate,STARLINK-1720 - Z-Coordinate,STARLINK-2303 - Z-Coordinate,STARLINK-31337 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-2460 - Z-Coordinate,STARLINK-4743 - Z-Coordinate,STARLINK-5513 - Z-Coordinate,STARLINK-2705 - Z-Coordinate,STARLINK-1954 - Z-Coordinate,STARLINK-31389 - Z-Coordinate,STARLINK-30986 - Z-Coordinate,STARLINK-30386 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-30907 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4303.7085,4960.9433,-6273.8216,-4261.5116,-1531.9827,-5817.1708,4835.3053,-2242.6800,920.3976,1058.7719,4714.6671,692.3337,5374.6828,1879.4753,-1944.3620,-5664.7023,3348.7089,-4309.7093,-1879.4873,6764.9402,2495.2579,244.5779,-1380.6207,4669.4709,-65.9996,-5151.4657,-1073.7312,-5577.2131,-3992.3621,-3559.4720,-5096.1296,-2101.9238,-2238.3744,2093.8413,1493.8857,4255.6277,-5910.1929,2875.4925,969.6604,187.2373,-6754.1315,-1421.4850,-5574.5509,6383.9199,4123.7266,-334.7875,-521.4269,6839.3006,2360.7258,-6381.9338,-2815.8132,3807.3549,5435.1385,-2582.5937,-4088.6138,-6009.0215,3794.9432,-3729.0322,-4921.2669,5239.1251,508.0424,5653.4691,-1328.0043,419.0871,-1030.6918,-3082.9410,760.1116,-4066.0471,2266.5261,-2866.2774,6740.8682,6308.7694,5878.7369,-5710.4902,4697.9999,-281.3751,-2973.0025,6621.1704,-6164.3623,3887.3761,-5840.3184,3310.9193,4564.0568,-1376.6915,-5851.4492,-4099.7442,-1976.6233,5077.8984,2706.9497,-517.0909,1452.1647,5857.6388,-3177.3400,4657.7105,6084.4605,-6159.1166,-2770.6857,2216.9327,162.5898,1815.4863,296289.6999,262501.5908,279681.4942,283469.3646,274955.0685,278090.2135,278375.8264,279240.6747,-158535386.7629,-158559034.0440,-158571596.0035,-158557691.4275,279804.1465,-158546144.1794,-3206.3274,2004.1580,-2901.0200,-4814.1232,6742.2073,3049.8247,2163.1083,-5662.1675,4838.8705,6567.0104,-3291.4986,5378.0536,2696.8884,5070.7118,3711.9162,-3994.1627,2395.9063,-1026.2221,3938.1637,-661.0463,-3414.5364,-4210.0532,-6711.1987,4167.3415,-6786.1096,157.0742,-4029.5374,-3235.4372,5516.0120,-3990.5361,2081.5098,5559.5453,-6378.9907,6547.5283,-6707.7710,2183.5322,78.5594,-6305.5584,-2462.2444,-4192.2738,-288.9753,-4036.0608,1992.5488,957.1041,-5413.1425,4552.5773,-4874.1201,-574.0146,6498.0221,-2693.3135,5867.8563,-4795.1775,3262.0627,5637.8836,4363.1136,-2412.6393,-2598.7199,-5597.4155,4130.3369,39.0268,-6652.5530,99.0304,4173.4823,-6025.8237,-6352.2375,-5113.8520,6788.1031,940.4034,-4536.5595,3693.5145,-259.9743,-2526.9657,1867.2857,929.7785,4165.0807,-6873.0762,-301.6047,-1362.8694,-2926.1222,-5022.6903,3403.7806,5619.6891,5215.9276,-4411.9272,3378.8867,-2443.9993,-6044.6375,2667.2644,2617.5880,-6758.5554,-4756.2842,-1580.5373,4043.6040,4592.2037,1370.8588,3158.9766,-4432.7131,4393.4686,6074.6456,6249.9675,-162291.8612,-167263.3641,-155716.2233,-157449.0774,-156981.6436,-157269.1373,-165750.3943,-163417.5118,294967509.6660,294951922.4039,294954229.8356,294954821.0178,-161761.7086,294952270.9358,-4211.9333,-4415.7391,-451.4467,-2606.7585,47.8317,-2175.3189,4462.7803,-3259.4739,-4868.4312,-1894.1247,-3838.8751,-4327.0642,-3426.8986,-4347.0881,-5515.1903,169.4328,-5479.9031,5293.8233,5350.6659,161.6181,5471.6623,-5491.8890,921.8082,-2990.8779,-1416.1174,4588.6661,-5490.5757,-2476.4277,-1149.9093,4400.8846,4216.3181,3526.6750,1594.9877,-767.6931,-780.9279,-5018.9869,-3637.2220,105.1605,-6356.6112,-5503.6376,-1465.3661,-5422.0509,-3160.2782,-2543.6953,1247.7415,5173.9733,-4912.2800,-333.5026,22.4532,-266.0155,2332.4886,-3265.8786,-2827.3176,3049.1209,3444.5834,-2427.7546,-4844.8866,1622.1820,2594.9252,4477.7769,1907.9756,-4005.0358,5342.1325,3373.8584,-2534.0721,-3484.0822,359.5027,5511.3124,-4725.0550,5081.7451,-1490.7088,-1247.8341,3113.8905,-3829.5311,-2911.8863,995.9769,-6234.1808,1428.7730,-1133.1968,2684.7500,-881.4101,2337.7945,-154.6705,5141.2102,562.3240,4976.3634,-2721.1104,-3869.7154,5820.8388,-1322.7089,4817.3385,-3369.2137,4537.9245,-2246.5221,2821.7053,342.3877,4533.9240,4741.1373,3321.8887,2323.7655,175758.4862,170922.7204,170611.2681,176916.5769,176308.0479,165673.0962,164639.2955,172196.7531,-121332821.0765,-121355615.9496,-121330110.0197,-121319453.7425,171691.1484,-121324488.0301,
300.000,3331.7329,5904.1608,-6508.8794,-5611.1780,-285.9555,-4452.0887,5827.3203,-3702.2147,2771.9347,2178.9124,2919.3798,2673.6779,6458.1764,3812.0176,-67.2580,-6217.5000,4379.8195,-5180.5090,-214.1638,6307.9425,880.0638,-1896.8870,-2539.8837,5979.7959,-1594.7019,-5751.0036,-3143.8477,-6479.4866,-2629.0348,-5193.0383,-3748.1780,-350.8714,-2882.1566,3192.9021,291.0894,5610.3803,-6211.5694,1368.8068,-506.1044,-1961.9962,-6100.1905,-3455.2175,-5542.2455,6818.7187,2747.4842,1681.8762,-104.3239,6475.6229,3369.4424,-6600.7769,-1251.2665,1904.3428,5570.6410,-1537.7919,-3417.8614,-6750.8898,1868.5907,-4801.7546,-3235.8745,5902.4617,866.8104,5998.8954,474.1115,-940.0935,-2182.0037,-3751.9652,1930.1265,-3256.6877,277.7065,-1734.6063,5979.2753,5242.3728,5301.6800,-4566.8684,5878.8983,-900.7192,-1802.1926,6406.5692,-6121.2961,2229.1967,-4606.0450,4765.1355,5443.8722,-3346.5307,-5064.3856,-4171.1184,-3331.5647,6286.8624,838.6534,-1699.3521,-567.3868,4554.6374,-1129.8873,4941.1114,6753.1682,-5109.5370,-4578.7614,4065.1689,1894.7977,3112.9877,299691.3962,265990.4049,283130.1829,286798.7555,278250.5002,281361.6358,281747.6800,282728.5077,-164935523.2205,-164958879.0395,-164971736.5991,-164958176.8005,283133.3532,-164946305.4367,-4938.0671,232.1109,-1360.5403,-3898.4745,6656.8714,3786.0254,394.5862,-5594.8302,5113.1340,5569.6704,-3879.0747,5371.4375,1676.3034,4609.8506,4715.5974,-2559.0298,481.4753,805.9880,5136.2429,-2130.8676,-4771.3747,-3836.2761,-6369.8414,3101.2503,-6141.9659,1845.3612,-3547.8272,-2269.9876,5720.2400,-2821.5591,1034.8324,5036.1132,-6299.9633,6043.0260,-6829.8677,831.5618,1864.0935,-6595.4064,-3947.2844,-3883.5309,978.1632,-3599.1596,3468.7028,-605.9938,-5631.8868,3794.3142,-6206.1646,-1753.3318,5756.4595,-1165.3401,5614.2446,-5190.9281,1397.9707,6594.9044,5703.1502,-1322.7497,-3586.0350,-4981.2642,4858.2970,-1592.9525,-5648.1384,-1767.5352,5142.7191,-6622.7800,-5211.7233,-3426.4817,6400.1811,2954.9763,-5314.2405,5279.6052,-1477.1090,-3422.6647,219.9382,2619.2048,3435.0605,-6800.5077,1560.1614,-2565.5481,-1552.6818,-5067.9185,4448.8750,4954.1371,3956.8058,-4344.9081,4330.5278,-321.9983,-5974.9491,1634.3021,1626.4323,-5991.5123,-4237.3430,-3046.3520,4210.5298,3049.2897,153.4264,4300.1137,-3458.9903,4167.6894,6336.8872,6146.1034,-155985.4269,-161682.2681,-149828.7850,-151628.9154,-151105.5040,-151367.4254,-159817.5753,-157670.8238,291437645.0874,291421808.9081,291423612.8068,291424360.9005,-155890.8547,291422319.1284,-3324.5359,-3634.0756,-1945.7215,-1195.4471,1837.6314,-3706.3452,3725.6278,-1639.4115,-3758.7853,-3476.3957,-4923.4819,-3481.0254,-1834.9266,-3514.4242,-5072.9032,1684.2869,-5251.1305,4492.6183,4611.0858,-1384.7842,4928.9826,-5443.4651,-895.3397,-1650.1775,-2795.2673,3341.9365,-5006.4006,-738.9808,-2842.0580,3612.7501,5737.7348,4716.7792,-524.3577,1048.5101,1035.6239,-3986.4631,-2468.6569,1624.2010,-5619.8883,-5382.5431,-3114.7903,-4776.3487,-1506.9754,-1122.6751,2926.0949,5511.0102,-3102.5834,1475.0567,1809.8183,-1774.3410,3831.5690,-4194.5670,-3898.9389,1389.1146,1855.9978,-690.2922,-5317.8336,-174.2197,3729.7978,3186.3504,3932.1734,-2981.8283,4589.6992,1776.7211,-3991.3449,-4689.2322,-1456.5699,5334.3711,-4441.0900,4101.4280,-3133.1293,-2927.3739,4421.9601,-4519.9471,-1231.0331,-1130.0113,-6490.0139,-380.5052,-2826.4500,4106.0821,-2340.4165,887.3665,-1670.6060,4211.3743,-1264.0167,5479.3375,-1013.6461,-2379.6017,6685.0509,-2988.5939,5444.4601,-4259.9538,5292.7435,-3759.6279,1123.6814,1845.0845,3868.9056,3580.7323,2060.1636,571.6477,175740.2709,170885.3391,170677.7075,176760.4379,176416.2561,165842.6121,164460.2141,171716.3339,-121328591.2405,-121351528.3706,-121326376.5322,-121315717.0061,171667.8481,-121320452.4836,
600.000,2053.2520,6298.9138,-6121.1918,-6412.9918,1008.8967,-2636.5835,6276.8676,-4778.3671,4326.4014,3121.8490,830.5649,4382.4747,6898.9393,5369.7194,1782.2185,-6177.1983,5015.0100,-5572.6571,1432.1720,5200.1666,-779.2893,-3859.9418,-3455.8864,6707.7489,-2995.1236,-5800.9455,-4902.7065,-6731.2880,-980.1178,-6330.1245,-1956.3109,1470.7921,-3238.8716,3985.0083,-952.4179,6429.5224,-5928.2998,-284.8503,-1870.1300,-3922.8691,-4848.3032,-5144.1624,-4916.0658,6596.4442,1075.0003,3558.0077,367.2973,5452.0931,4061.6789,-6187.6474,470.0559,-192.9536,5201.9367,-355.4828,-2424.9855,-6819.1129,-242.6314,-5398.8812,-1228.3671,5995.5172,1076.3895,5783.1972,2193.3653,-2186.9237,-3161.2954,-4101.2505,2918.0659,-2181.4937,-1716.9731,-474.9339,4626.9873,3646.1477,4229.3169,-3009.1456,6469.9648,-1443.3929,-518.2249,5551.2864,-5487.8543,322.0302,-2893.3455,5751.5665,5808.8309,-4969.8212,-3734.2439,-3886.8120,-4345.3998,6871.3752,-1069.4460,-2745.7185,-2557.2176,2828.4343,1042.0433,4770.9483,6729.9384,-3556.7740,-5947.3982,5481.4280,3426.8305,4094.4171,302957.3334,269361.7753,286455.1381,290005.3725,281424.0754,284509.6726,284994.0672,286124.7116,-171257110.0504,-171280168.8005,-171293301.6190,-171280070.9797,286339.4728,-171267913.5031,-6168.6186,-1535.2231,328.2613,-2615.8946,5912.8383,4187.6799,-1384.3731,-4981.1507,4917.2093,4022.0239,-4137.1130,4876.0473,509.8605,3736.8429,5299.5514,-862.8065,-1449.2418,2523.9940,5855.5955,-3394.9214,-5690.3728,-3144.3812,-5391.2986,1750.3428,-4909.5125,3320.8636,-2767.5454,-1085.4571,5375.7835,-1412.8154,-52.8216,4051.2390,-5576.9505,4932.0757,-6273.1229,-561.0789,3451.5850,-6251.8670,-5067.8642,-3251.1744,2182.5010,-2857.7736,4552.4775,-2100.0684,-5314.5255,2713.4063,-6861.2080,-2771.3128,4434.2946,490.7962,4830.9464,-5125.0595,-619.1124,6893.1947,6465.3373,-108.7444,-4238.0803,-3869.0081,5149.9590,-3036.3059,-4032.6580,-3443.0484,5637.9469,-6568.9601,-3560.9351,-1395.0111,5351.3608,4695.0168,-5614.8692,6351.3708,-2582.0718,-4009.5854,-1487.1040,4090.6075,2376.3414,-6036.0971,3309.2856,-3516.2319,1.6104,-4643.9718,5061.3759,3814.5639,2304.3526,-3891.8241,4836.8731,1839.3486,-5316.8439,465.7756,380.5556,-4629.6859,-3355.1799,-4256.2775,4008.7778,1182.8483,-1066.8230,5040.0739,-2185.6749,3551.6088,5995.2750,5432.7273,-149607.6496,-156027.9215,-143876.2903,-145742.5241,-145163.7018,-145402.1751,-153813.3312,-151720.6685,287768926.1117,287752853.2959,287754141.7034,287755028.9720,-149951.5161,287753511.5122,-2064.0664,-2464.4901,-3231.3004,343.6815,3428.8685,-4838.9961,2589.2636,158.1831,-2245.9471,-4684.4883,-5478.2840,-2263.3376,-45.4296,-2306.7298,-4087.6195,3018.6550,-4442.8336,3205.6062,3373.2429,-2774.1592,3856.3281,-4812.1529,-2615.9196,-132.9864,-3875.4689,1733.1127,-3978.9184,1078.5290,-4226.7743,2437.3011,6646.8779,5397.9719,-2587.9306,2751.5079,2740.3337,-2527.7890,-1036.6047,2969.0173,-4271.6521,-4684.2605,-4429.0297,-3614.9017,324.1832,418.3463,4289.0713,5251.5853,-961.9497,3121.2312,3401.5814,-3092.7745,4917.2334,-4676.4079,-4555.3500,-420.9588,66.1171,1121.6830,-5158.4687,-1951.8960,4464.9099,1548.3590,5536.7261,-1638.9925,3342.0509,-11.6308,-5019.2270,-5389.5756,-3110.4283,4583.4482,-3682.3223,2677.8656,-4437.1281,-4290.8281,5252.4000,-4728.7321,582.3941,-3136.0282,-6048.9936,-2148.6860,-4215.4712,5081.0057,-3536.1514,-658.2043,-3007.7793,2828.0006,-2945.9286,5387.8640,803.1517,-633.1833,6836.9901,-4331.3078,5488.1203,-4696.9909,5464.0776,-4868.0957,-699.2181,3149.8367,2788.1596,2020.9045,577.3649,-1242.2490,175721.5663,170847.8892,170745.9053,176599.0226,176520.7046,166017.8913,164286.5202,171232.2573,-121324357.4603,-121347437.3487,-121322641.5029,-121311988.4176,171644.4211,-121316416.6730,
