sl_100_86400_20260719 Coordinates.csv
2026/07/19 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:57 2024,
Start: 2026/07/19 07:47:00.00, Stop: 2026/07/20 07:47:00.00,
TIME_UNITS,STARLINK-30708 - X-Coordinate,STARLINK-31198 - X-Coordinate,STARLINK-31426 - X-Coordinate,STARLINK-11289 [DTC] - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-31499 - X-Coordinate,STARLINK-31487 - X-Coordinate,STARLINK-6162 - X-Coordinate,STARLINK-32086 - X-Coordinate,STARLINK-5060 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-4258 - X-Coordinate,STARLINK-31343 - X-Coordinate,STARLINK-5258 - X-Coordinate,STARLINK-1224 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-30804 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-31593 - X-Coordinate,STARLINK-4311 - X-Coordinate,STARLINK-3448 - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-3879 - X-Coordinate,STARLINK-1843 - X-Coordinate,STARLINK-3553 - X-Coordinate,STARLINK-5291 - X-Coordinate,STARLINK-1631 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-5695 - X-Coordinate,STARLINK-6272 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-11120 [DTC] - X-Coordinate,STARLINK-4506 - X-Coordinate,STARLINK-4048 - X-Coordinate,STARLINK-30204 - X-Coordinate,STARLINK-2166 - X-Coordinate,STARLINK-31835 - X-Coordinate,STARLINK-11085 [DTC] - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-5349 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-31668 - X-Coordinate,STARLINK-4434 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-5298 - X-Coordinate,STARLINK-1137 - X-Coordinate,STARLINK-30146 - X-Coordinate,STARLINK-31686 - X-Coordinate,STARLINK-6258 - X-Coordinate,STARLINK-4695 - X-Coordinate,STARLINK-4571 - X-Coordinate,STARLINK-5763 - X-Coordinate,STARLINK-1609 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-3167 - X-Coordinate,STARLINK-3121 - X-Coordinate,STARLINK-6347 - X-Coordinate,STARLINK-2188 - X-Coordinate,STARLINK-4042 - X-Coordinate,STARLINK-30234 - X-Coordinate,STARLINK-31416 - X-Coordinate,STARLINK-5523 - X-Coordinate,STARLINK-2443 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-2273 - X-Coordinate,STARLINK-30126 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-3122 - X-Coordinate,STARLINK-31212 - X-Coordinate,STARLINK-31992 - X-Coordinate,STARLINK-5224 - X-Coordinate,STARLINK-1764 - X-Coordinate,STARLINK-5901 - X-Coordinate,STARLINK-31050 - X-Coordinate,STARLINK-4218 - X-Coordinate,STARLINK-3149 - X-Coordinate,STARLINK-2691 - X-Coordinate,STARLINK-2352 - X-Coordinate,STARLINK-3734 - X-Coordinate,STARLINK-30321 - X-Coordinate,STARLINK-11149 [DTC] - X-Coordinate,STARLINK-5800 - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-2365 - X-Coordinate,STARLINK-30310 - X-Coordinate,STARLINK-1612 - X-Coordinate,STARLINK-30323 - X-Coordinate,STARLINK-3370 - X-Coordinate,STARLINK-2616 - X-Coordinate,STARLINK-11288 [DTC] - X-Coordinate,STARLINK-4703 - X-Coordinate,STARLINK-3888 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-4672 - X-Coordinate,STARLINK-32158 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30708 - Y-Coordinate,STARLINK-31198 - Y-Coordinate,STARLINK-31426 - Y-Coordinate,STARLINK-11289 [DTC] - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-31499 - Y-Coordinate,STARLINK-31487 - Y-Coordinate,STARLINK-6162 - Y-Coordinate,STARLINK-32086 - Y-Coordinate,STARLINK-5060 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-4258 - Y-Coordinate,STARLINK-31343 - Y-Coordinate,STARLINK-5258 - Y-Coordinate,STARLINK-1224 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-30804 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-31593 - Y-Coordinate,STARLINK-4311 - Y-Coordinate,STARLINK-3448 - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-3879 - Y-Coordinate,STARLINK-1843 - Y-Coordinate,STARLINK-3553 - Y-Coordinate,STARLINK-5291 - Y-Coordinate,STARLINK-1631 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-5695 - Y-Coordinate,STARLINK-6272 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-11120 [DTC] - Y-Coordinate,STARLINK-4506 - Y-Coordinate,STARLINK-4048 - Y-Coordinate,STARLINK-30204 - Y-Coordinate,STARLINK-2166 - Y-Coordinate,STARLINK-31835 - Y-Coordinate,STARLINK-11085 [DTC] - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-5349 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-31668 - Y-Coordinate,STARLINK-4434 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-5298 - Y-Coordinate,STARLINK-1137 - Y-Coordinate,STARLINK-30146 - Y-Coordinate,STARLINK-31686 - Y-Coordinate,STARLINK-6258 - Y-Coordinate,STARLINK-4695 - Y-Coordinate,STARLINK-4571 - Y-Coordinate,STARLINK-5763 - Y-Coordinate,STARLINK-1609 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-3167 - Y-Coordinate,STARLINK-3121 - Y-Coordinate,STARLINK-6347 - Y-Coordinate,STARLINK-2188 - Y-Coordinate,STARLINK-4042 - Y-Coordinate,STARLINK-30234 - Y-Coordinate,STARLINK-31416 - Y-Coordinate,STARLINK-5523 - Y-Coordinate,STARLINK-2443 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-2273 - Y-Coordinate,STARLINK-30126 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-3122 - Y-Coordinate,STARLINK-31212 - Y-Coordinate,STARLINK-31992 - Y-Coordinate,STARLINK-5224 - Y-Coordinate,STARLINK-1764 - Y-Coordinate,STARLINK-5901 - Y-Coordinate,STARLINK-31050 - Y-Coordinate,STARLINK-4218 - Y-Coordinate,STARLINK-3149 - Y-Coordinate,STARLINK-2691 - Y-Coordinate,STARLINK-2352 - Y-Coordinate,STARLINK-3734 - Y-Coordinate,STARLINK-30321 - Y-Coordinate,STARLINK-11149 [DTC] - Y-Coordinate,STARLINK-5800 - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-2365 - Y-Coordinate,STARLINK-30310 - Y-Coordinate,STARLINK-1612 - Y-Coordinate,STARLINK-30323 - Y-Coordinate,STARLINK-3370 - Y-Coordinate,STARLINK-2616 - Y-Coordinate,STARLINK-11288 [DTC] - Y-Coordinate,STARLINK-4703 - Y-Coordinate,STARLINK-3888 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-4672 - Y-Coordinate,STARLINK-32158 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30708 - Z-Coordinate,STARLINK-31198 - Z-Coordinate,STARLINK-31426 - Z-Coordinate,STARLINK-11289 [DTC] - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-31499 - Z-Coordinate,STARLINK-31487 - Z-Coordinate,STARLINK-6162 - Z-Coordinate,STARLINK-32086 - Z-Coordinate,STARLINK-5060 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-4258 - Z-Coordinate,STARLINK-31343 - Z-Coordinate,STARLINK-5258 - Z-Coordinate,STARLINK-1224 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-30804 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-31593 - Z-Coordinate,STARLINK-4311 - Z-Coordinate,STARLINK-3448 - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-3879 - Z-Coordinate,STARLINK-1843 - Z-Coordinate,STARLINK-3553 - Z-Coordinate,STARLINK-5291 - Z-Coordinate,STARLINK-1631 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-5695 - Z-Coordinate,STARLINK-6272 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-11120 [DTC] - Z-Coordinate,STARLINK-4506 - Z-Coordinate,STARLINK-4048 - Z-Coordinate,STARLINK-30204 - Z-Coordinate,STARLINK-2166 - Z-Coordinate,STARLINK-31835 - Z-Coordinate,STARLINK-11085 [DTC] - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-5349 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-31668 - Z-Coordinate,STARLINK-4434 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-5298 - Z-Coordinate,STARLINK-1137 - Z-Coordinate,STARLINK-30146 - Z-Coordinate,STARLINK-31686 - Z-Coordinate,STARLINK-6258 - Z-Coordinate,STARLINK-4695 - Z-Coordinate,STARLINK-4571 - Z-Coordinate,STARLINK-5763 - Z-Coordinate,STARLINK-1609 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-3167 - Z-Coordinate,STARLINK-3121 - Z-Coordinate,STARLINK-6347 - Z-Coordinate,STARLINK-2188 - Z-Coordinate,STARLINK-4042 - Z-Coordinate,STARLINK-30234 - Z-Coordinate,STARLINK-31416 - Z-Coordinate,STARLINK-5523 - Z-Coordinate,STARLINK-2443 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-2273 - Z-Coordinate,STARLINK-30126 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-3122 - Z-Coordinate,STARLINK-31212 - Z-Coordinate,STARLINK-31992 - Z-Coordinate,STARLINK-5224 - Z-Coordinate,STARLINK-1764 - Z-Coordinate,STARLINK-5901 - Z-Coordinate,STARLINK-31050 - Z-Coordinate,STARLINK-4218 - Z-Coordinate,STARLINK-3149 - Z-Coordinate,STARLINK-2691 - Z-Coordinate,STARLINK-2352 - Z-Coordinate,STARLINK-3734 - Z-Coordinate,STARLINK-30321 - Z-Coordinate,STARLINK-11149 [DTC] - Z-Coordinate,STARLINK-5800 - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-2365 - Z-Coordinate,STARLINK-30310 - Z-Coordinate,STARLINK-1612 - Z-Coordinate,STARLINK-30323 - Z-Coordinate,STARLINK-3370 - Z-Coordinate,STARLINK-2616 - Z-Coordinate,STARLINK-11288 [DTC] - Z-Coordinate,STARLINK-4703 - Z-Coordinate,STARLINK-3888 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-4672 - Z-Coordinate,STARLINK-32158 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2321.6947,2661.6547,-3942.4608,5361.1630,4157.8741,4011.3076,2176.0130,1730.3310,-953.5169,-3388.7221,3873.9696,-574.9198,3332.7926,-5856.9788,-3967.8770,4163.0972,4460.7153,645.8585,1551.5676,-2965.9931,5798.3602,-2463.7063,-3333.1355,5940.6778,6407.3035,4837.7350,4198.2216,-4446.8898,-5724.7636,143.1214,2481.2942,-3787.3755,-4894.3153,-756.4509,4928.2233,2357.6527,5803.3061,4203.1844,-5068.0749,483.3590,3336.7618,3930.0416,6522.4274,-2122.0879,-3368.8621,-4610.9694,-518.8058,-3894.1558,-2113.6525,-3897.8479,349.1322,5779.9605,-5121.7264,-325.0784,4371.0075,1021.2812,5553.6367,584.2408,493.5482,-1120.7675,2556.2162,-5709.8918,1550.5472,-6836.0487,-4038.1959,1490.2758,3862.8051,4434.4782,-651.2898,-5786.5976,5384.8204,-2500.6684,-1366.1255,-1737.6756,3118.3437,-261.8587,-4708.8711,3795.3408,-4464.5714,1701.9362,4625.1426,6111.1923,4136.5149,-3930.2731,1188.1889,1095.8593,6467.0238,2245.9498,-5145.0064,-2775.7994,4438.6617,4461.3902,-1102.1077,-3817.4531,4609.7715,-2999.3968,-4392.4625,5843.6519,-5737.5674,6063.8210,209672.6607,245481.1202,225670.4076,223340.2349,231569.2730,228898.3981,230243.0170,228446.1533,-267129111.1426,-267111092.9854,-267146820.4498,-267137807.6883,228021.2986,-267147709.8633,-4675.7619,4970.3059,3027.9675,-2696.9302,3960.9094,1740.0834,-3596.3223,-6020.2463,5650.5847,-5314.3538,-5766.3287,5993.1108,2550.3605,3533.9068,-3065.7608,-5099.3471,2300.7986,-6682.8424,6011.0931,-2909.6248,2524.7604,-482.0096,-4297.0938,-3354.3050,2451.6434,4622.0465,1855.6532,1384.8115,2634.0486,5486.9759,-4559.3733,-1779.2369,-2891.0527,6100.7494,-3309.3393,-5610.8591,3002.8180,599.7349,-1813.1026,4178.0535,-5503.3644,5205.7030,-1032.8751,-6015.6329,5850.7116,4996.9232,-4966.5782,1419.7439,-1816.6817,1620.1874,5216.4384,-2472.7060,-4490.7981,4566.7563,-1760.0179,5530.0393,2243.1017,-5545.5819,4427.0519,-6008.7738,-4778.5905,918.1433,-5383.8122,-745.3158,-5281.5004,6214.4074,2895.1403,-4708.6676,4501.8842,3778.2382,-2176.0477,6321.1763,-5955.6444,4719.2166,5122.0175,2486.7568,1098.3415,-4242.8476,-707.5108,4744.3218,277.1780,2822.9454,-1144.1370,2218.5665,-6184.3476,6594.4273,-221.5217,4867.5937,-3456.8975,5262.5914,1243.5007,2928.6733,-4016.5361,2663.6430,-2997.6487,-4104.3988,-5248.5565,2956.1985,-3474.8892,-2973.7578,308869.6266,308362.9382,302857.8286,305140.0456,302646.3302,303632.7329,311945.9764,310187.9494,93152431.9901,93161036.1962,93151907.1492,93152245.1242,308493.6742,93158424.4002,-4281.8257,-3906.3708,4566.7715,-2876.4011,-3683.2487,-5398.1733,5367.2981,2697.9868,-3920.2110,2571.0441,-12.0883,3390.4218,-5496.9195,1178.9190,4669.3737,2104.0837,4735.9608,-1198.2249,-2882.2882,5512.7474,2559.8914,-6471.3837,-4118.1149,-100.5534,-764.4105,1710.3384,-4887.3883,-5099.2921,2901.4653,3962.8436,-4603.4305,-5484.5908,3950.7558,-3211.0450,3370.5399,-2854.0680,2263.5082,5436.5501,4351.1881,-5491.3332,2328.1829,1695.6630,-2111.4064,-2402.4843,1003.5616,510.1249,-4819.5920,-5539.5517,-6362.4077,5455.0424,-4554.6071,-2638.0059,-1280.5317,5169.4499,-5081.3989,-4050.3391,3430.7387,4072.4289,5256.6050,-3248.6010,4314.9273,-3663.9157,4034.3246,-861.9235,-1481.5449,2694.7426,-4893.9103,2530.9712,5077.7369,502.1115,3593.6912,120.1373,-3284.6998,-4663.0436,3241.3391,6462.3037,-4948.8031,-3959.8613,-5149.7614,-4735.5562,-5136.3941,-1395.4346,-5419.5269,-5239.9722,2653.2064,865.6841,-2501.2814,4386.5992,2967.7559,-3527.8944,-4996.0002,4418.7475,-5518.7396,-5129.1391,-3835.1556,-4655.8010,930.3065,-2236.4708,1685.7452,411.6109,-16954.6217,-21909.2179,-21467.0230,-16048.2779,-15902.8459,-26405.5607,-28148.7810,-20353.6301,116910634.7498,116890333.5661,116933885.1570,116923382.6244,-20803.9740,116916597.9019,
3600.000,2686.5236,-5657.0048,196.8286,-3971.1339,-6558.1675,-4694.2865,2346.0465,913.9386,-2836.0340,4835.2158,-2603.9581,-2417.7836,-5307.0216,4459.4446,6182.4624,-2814.1636,-3910.4154,2012.1038,-3442.3894,5571.5822,-4769.4059,4629.3059,5820.9468,-3224.4012,-5208.6784,-4524.2627,-3514.4780,4709.6330,2187.2804,-2639.7718,1483.5270,5822.5692,5040.6398,-1691.9580,-3473.0251,-218.3948,-4527.5814,-3768.8015,4883.0864,-4576.0893,-1699.8062,-4164.7770,-3751.3415,4363.8866,-145.6519,1745.5081,-1987.1514,2351.5408,5906.2013,1483.8164,-4176.4945,-4516.3252,5360.2831,-2717.4059,181.4281,-4065.3249,-3927.7889,1372.4561,-3961.2416,2915.2758,1530.2686,2113.2305,2236.0332,5404.4209,4970.0375,-1755.5472,-6617.5610,-1546.5745,-2565.8444,3693.6388,-1264.6190,-50.5915,3139.3855,-2504.7394,-4018.1332,-4251.5272,5302.9318,171.0026,3107.9176,-4557.1286,-2866.5767,-6072.7042,-1926.5989,394.1297,2013.5517,-2888.2578,-4210.5526,-5084.9612,4198.3441,562.4930,-3278.7390,-6657.8072,5021.2350,-32.8188,-3628.3245,5818.4994,4947.0892,-4543.7366,4764.7356,-3540.6286,125463.0548,159395.2299,139666.5736,138837.7457,147074.2896,144654.7743,145020.6217,143371.1340,-282113305.9525,-282098528.7983,-282123109.6913,-282118108.2067,143219.2962,-282131151.2562,3428.4800,-3831.6629,-5998.8444,4731.6537,-1874.2899,-5061.2130,4899.9758,6641.1225,-4306.2121,1262.1344,4480.5462,-3404.9038,1236.2609,-4377.4291,-464.0872,5889.6494,2087.0192,5896.7874,-2353.4223,-410.5818,1551.1296,4296.6483,3541.8015,4840.6383,-18.5758,-1441.2177,3531.3143,-4680.1087,-2253.3326,-6209.4807,5471.4468,-1679.8914,-1195.1106,-6718.0036,5869.8591,6328.6704,168.7127,3736.6813,-2317.3377,-3007.9032,6219.6204,-1122.7099,2731.2037,2469.4078,-5404.0829,-5702.9113,6644.1645,-5240.6151,1208.9919,-5203.9051,-3734.5262,4918.1282,1397.5528,-5992.4902,-1003.2466,-5509.5426,1421.1275,6772.2389,-5146.5884,6191.7421,5147.7918,-3532.1304,3504.7297,-1809.9976,1570.0369,-2764.9336,-1276.0778,3067.6601,-6102.8331,-5020.2141,3906.8554,-5315.9304,6114.9533,-5473.1678,-812.0865,-1971.5899,-4139.5872,5169.0590,-3826.0127,-5069.4321,3774.1186,-948.5781,4892.9981,-4863.0510,3709.4625,-4690.3206,2996.8139,-1902.4814,-410.7148,-6889.8593,3617.7916,-429.0762,3256.3757,-4735.1097,5520.4130,3575.0042,3471.5221,164.6909,501.4689,4025.6566,350825.0532,359348.2033,351063.8806,353571.1230,350194.0501,351255.4524,358664.6310,354259.6320,20783670.1926,20799697.3924,20782407.4009,20788597.6478,356046.1653,20788858.4605,5145.0667,558.3631,-3109.2621,-2474.3103,60.6542,765.8325,-4136.5335,1259.1297,4631.9321,-4632.1867,4612.4161,-5513.5025,4245.8872,3018.0684,-2937.5741,2270.5488,-5300.9127,-2779.6606,5413.8573,-4072.0177,-4636.6025,2860.6938,-254.5664,-3574.1599,4519.3640,-5020.3300,4471.9609,1881.6331,-6195.8643,602.7492,3982.1040,3281.9237,-4607.1012,-268.9004,360.2303,-2253.1246,-5231.1990,-4421.8617,-4339.8490,4213.7377,2290.2898,-5186.5509,5140.4398,4604.5406,-4173.7125,3293.9816,-142.9788,3842.7336,3440.4913,-4292.9753,4067.7820,-1378.4975,4152.3878,-2122.1147,6838.6053,1039.9427,-5504.8044,-67.5195,-2327.3326,-1026.2466,-4392.6351,5457.4945,-5521.7196,3931.1863,4372.9664,-6122.9565,1332.2774,-6046.2508,-1662.3267,3018.6616,-5469.7132,4228.0669,-922.5300,3269.9233,-5457.5726,-5118.2406,1597.9679,4603.0737,4745.4221,1143.5462,5026.0894,-3082.5474,4474.2546,4888.6688,-5384.0878,3877.3881,4612.7595,-4319.1011,-5434.0679,123.1175,4715.3743,-1901.6619,3447.3837,5042.4108,-1128.5278,914.3702,3338.3257,5205.7786,-4994.2881,4118.4298,-18807.4197,-23788.8036,-21997.4385,-19848.6559,-16424.3233,-25269.8096,-31264.9374,-22552.5551,116918548.2149,116899327.2364,116944180.5022,116929973.2868,-22530.4297,116927033.9432,
7200.000,-6307.7360,5977.5390,2906.8688,-937.5180,5685.3267,1952.6173,-4941.6874,-3481.9234,5935.3646,-5109.6220,-1046.0814,5498.1928,5891.9113,-827.2059,-6033.0159,-340.4242,3199.5845,-4420.2583,5175.4570,-6414.9022,2563.5915,-2826.2736,-5131.9170,-1335.9297,2545.0713,3597.4021,1988.5740,-3316.2000,2473.4460,3760.1729,-4424.3462,-5810.9313,-4423.2894,3536.2532,230.9077,-2799.0016,2582.5589,2952.0955,-3921.2223,6668.7798,-1473.7296,3459.7375,-94.1205,-5652.9700,4258.5379,2552.3808,3065.3515,-946.4774,-6674.1477,390.5816,6576.1536,779.3784,-4561.3599,4046.8382,-5264.0826,5333.3514,2011.8486,-2710.9507,5170.2999,-3698.5154,-4811.5635,1575.4303,-5752.4757,-2407.1770,-4618.3620,3210.9181,6096.1434,-2951.5938,3955.2433,121.5659,-2906.3271,3726.6977,-3812.2375,5143.1284,4478.4000,6540.3645,-3916.4361,-3750.0812,-1679.0591,5125.8350,1325.8870,3560.8831,167.2712,2228.2304,-5385.5755,4181.2573,1102.7862,6676.1036,-2808.5061,1815.0660,1808.8569,6460.7474,-6538.3641,2950.6121,-178.3350,-5757.6475,-4157.0950,2574.4315,-2953.3402,-1489.1337,33774.8976,63294.2487,44652.0682,45803.9974,53206.2016,50253.1687,50991.7474,48495.5563,-277843856.2258,-277833893.1296,-277846513.7573,-277849986.1719,49145.8438,-277860716.3425,-1762.1099,1094.8823,6019.4544,-3879.4473,-1107.0008,5101.2826,-4704.6843,-4011.0882,2503.1672,3235.1478,-2135.0856,491.5931,-3600.7030,4231.3355,3142.4352,-4503.7794,-5596.6247,-2308.6862,-1897.9902,2568.7249,-5427.1343,-5852.5740,-782.1801,-4893.4773,-3489.1540,-2912.4046,-6399.0507,5500.6590,2867.6923,3118.4332,-5251.3753,3560.8970,4743.8964,4773.5947,-5647.2751,-3006.3379,-4110.2694,-6216.1636,5464.6596,1798.0197,-4093.1113,-4006.6138,-4727.7076,1874.5313,3252.9451,4322.6428,-3723.4668,6846.2795,-1195.8901,6883.8511,1882.5785,-5198.2511,2639.3299,5117.5154,625.3821,3575.6654,-5209.9393,-4940.1961,4036.1263,-3548.7332,-4656.3723,5762.4256,-1552.5382,4578.6424,3119.0557,-1725.9677,-527.6688,-1789.8443,4674.7390,5082.6157,-5209.9656,2096.8809,-3574.8751,4511.9245,-3705.7358,2212.4119,4998.9927,-5287.3405,6567.0957,3401.5258,-6549.6918,-2202.0060,-6871.1121,6375.8722,-484.9172,-236.6723,-5593.7373,-928.2145,4650.4595,5770.5489,-6507.3619,-1788.2156,-2095.7687,5979.5673,-4423.7913,-1634.2133,413.4338,-4090.0233,3505.0352,-3992.4749,370422.0876,386791.1057,376883.9959,380157.8204,375106.6224,377678.7487,382407.8467,382423.1600,-52989409.9333,-52967407.4174,-52987340.6675,-52978631.7792,380759.4387,-52984538.4265,-1632.8808,3165.0350,-992.6759,5311.5246,3591.1720,4277.3773,-198.8660,-4288.4726,-2587.0878,3123.7673,-6528.4596,4153.6462,-341.5113,-5445.1916,-875.3839,-5237.7242,2471.8497,4642.8131,-4056.5944,33.7767,3246.6868,2415.0760,4411.9497,4555.6998,-5388.0298,5118.7672,51.8002,2522.2770,5810.8060,-4699.1174,-967.9980,1038.4239,2426.5832,3562.7224,-3839.4813,5306.8217,4919.9842,559.9034,1651.4884,-309.1304,-5291.6159,4163.4871,-5072.2145,-3316.8538,4221.5077,-4617.9214,4974.4994,240.5479,1479.5341,363.4378,-1115.4447,4329.8377,-4505.4985,-2287.1888,-4460.7184,2588.3551,4055.6575,-4003.7416,-2137.6160,4640.4558,1793.4024,-3341.6403,3488.8999,-4616.5714,-3918.2248,5897.8706,3116.5215,6023.8449,-3017.3779,-4714.6931,3329.3631,-5289.7458,4550.2016,419.0421,3562.1592,696.0947,2730.4612,-2459.5666,-978.6239,3146.4404,-1782.5650,5442.3245,-716.1406,-1479.1042,4176.1377,-5288.9919,-3954.0895,1616.4623,4206.0633,3338.1016,-742.1579,-1786.8110,782.6280,-1867.2612,5019.1370,3406.3233,-5505.5701,-4954.8893,5173.1709,-5262.2340,-20693.2540,-25648.4452,-22668.5262,-24500.6642,-17428.8921,-23320.0766,-33683.8271,-24395.7904,116926974.5125,116908463.1219,116953248.1743,116935868.5766,-24254.7171,116937433.2627,
