sl_5_5400_20261020 Coordinates.csv
2026/10/20 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:14 2024,
Start: 2026/10/20 07:47:00.00, Stop: 2026/10/20 09:17:00.00,
TIME_UNITS,STARLINK-5522 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-31020 - X-Coordinate,STARLINK-1846 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5522 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-31020 - Y-Coordinate,STARLINK-1846 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5522 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-31020 - Z-Coordinate,STARLINK-1846 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2947.3818,1762.0382,5375.2100,-977.2546,3612.3240,381338.1038,377599.9457,381491.5995,379489.6959,381839.0045,380903.3931,372588.0715,376028.6372,-213151236.4262,-213131503.1251,-213141042.9793,-213139630.9404,376028.5234,-213135611.7982,-6240.1853,5748.0874,3730.8312,5013.6069,-3636.0076,33836.7116,65740.1362,47288.0673,45408.2569,53704.1198,51194.8399,52172.6011,49643.9326,-38093470.4569,-38104196.3801,-38083448.2068,-38083525.4469,50064.1082,-38088479.1841,-820.2886,-2969.5523,-2328.9367,-4695.4292,4551.1725,-116303.5759,-120227.6562,-119187.9406,-114280.2135,-113723.3701,-124127.8190,-126260.9098,-120493.5174,71831736.9091,71814395.7134,71800047.8493,71813530.7671,-118766.6634,71819557.4687,
300.000,-3263.1923,2795.4206,4228.1315,1174.8835,1595.1439,380618.0448,376206.8588,380320.3331,378309.8927,380727.3169,379801.3338,371524.9348,375407.5785,-212265343.7012,-212245332.4406,-212255357.8379,-212253999.7908,374904.7755,-212249720.7796,-5432.0563,4314.8012,3463.9786,5032.1811,-4044.6469,41980.9939,73613.3129,55130.0452,53375.6033,61677.6646,59192.1201,60075.6934,57619.0773,-42738843.9354,-42749639.7827,-42729431.0871,-42729753.8092,58010.5621,-42733930.6573,-2858.2747,-4306.1782,-4287.1455,-4629.6096,5297.0573,-116219.0500,-120127.7702,-118977.7954,-114317.2394,-113499.6648,-123807.0783,-126288.4305,-120324.8869,71828758.9397,71811952.6106,71797091.7803,71810372.9482,-118656.1823,71816545.6442,
600.000,-3282.7920,3574.3072,2655.9691,3211.4959,-586.8124,379723.3746,374649.6386,378977.9283,376958.8239,379445.2494,378525.6659,370296.4285,374577.8744,-211278217.6261,-211257926.6879,-211268412.3533,-211267072.8143,373613.0809,-211262592.5886,-4058.6618,2415.6907,2772.2094,4609.8399,-4101.5494,50111.3991,81455.3680,62948.8641,61318.5620,69625.7765,67164.2801,67955.9332,65620.1423,-47363691.9471,-47374540.4598,-47354896.6520,-47355489.9623,65931.8996,-47358856.5249,-4592.9463,-5135.0192,-5790.0283,-4070.3896,5457.9583,-116134.6664,-120027.6479,-118766.9687,-114359.3162,-113279.4692,-123480.1904,-126310.5847,-120027.8781,71825775.4567,71809513.1538,71794144.1145,71807252.5961,-118545.6320,71813533.8284,
900.000,-3026.7378,4023.8065,842.5102,4935.2842,-2709.6963,378654.3149,372929.0055,377464.9307,375436.8278,377993.4902,377076.6115,368902.9296,373503.9030,-210190332.1354,-210169760.7121,-210180680.0925,-210179319.7583,372153.9991,-210174701.1692,-2253.2304,260.8461,1714.5835,3781.5304,-3802.8122,58224.1749,89262.8598,70740.9803,69233.7319,77544.8699,75107.3954,75809.9285,73634.5412,-51965808.7256,-51976692.3885,-51957638.0034,-51958522.0913,73824.5707,-51961050.8556,-5841.3091,-5359.1346,-6679.3240,-3077.0364,5016.1397,-116050.4253,-119927.2850,-118555.6513,-114406.5483,-113062.7544,-123147.0753,-126327.4353,-119618.5973,71822786.4473,71807076.9437,71791204.9709,71804172.8079,-118435.0124,71810522.0215,
1200.000,-2537.6365,4097.5076,-1007.5322,6179.2778,-4555.5717,377411.1678,371045.7529,375781.9655,373744.2971,376372.7962,375454.4504,367344.8901,372157.3508,-209002209.2165,-208981357.4247,-208992682.7204,-208991258.8768,370528.1643,-208986568.5257,-195.0129,-1913.0417,396.6103,2617.1720,-3173.6907,66315.5712,97032.3628,78502.8591,77117.7451,85431.3726,83017.5223,83634.2869,81645.3644,-56542999.4139,-56553900.5113,-56535459.1304,-56536648.3548,81685.0379,-56538318.6282,-6472.5006,-4952.3486,-6861.8040,-1755.1211,4020.1872,-115966.3267,-119826.6770,-118344.0351,-114459.0430,-112849.4928,-122807.6549,-126339.0423,-119121.0141,71819791.9011,71804643.5610,71788274.4684,71801136.5918,-118324.3237,71807510.2234,
1500.000,-1873.7179,3782.0460,-2691.4214,6823.2900,-5934.9264,375994.3160,369000.7461,373929.7372,371881.6762,374583.9934,373659.5170,365622.8373,370519.0352,-207714418.6592,-207693287.5496,-207704989.7508,-207703456.8391,368736.2855,-207698764.4716,1908.8972,-3868.2883,-1040.3403,1216.2712,-2266.7327,74381.8416,104760.4696,86230.9768,84967.2720,93281.7280,90890.6968,91425.6174,89632.8475,-61093081.1116,-61103981.7848,-61086175.9574,-61087677.9184,89509.7775,-61088476.7784,-6420.7673,-3962.1023,-6318.2593,-245.5790,2579.8622,-115882.3705,-119725.8195,-118132.3123,-114516.9098,-112639.6578,-122461.8548,-126345.4628,-118564.7820,71816791.8104,71802212.5674,71785352.7253,71798146.7666,-118213.5659,71804498.4342,
1800.000,-1101.9113,3099.3775,-4030.1809,6805.9894,-6706.5588,374404.2225,366794.9229,371909.0294,369849.4588,372627.9767,371692.1972,363737.3733,368579.8780,-206327577.7827,-206306169.3455,-206318218.2744,-206316528.6340,366779.1461,-206311906.3570,3844.2474,-5391.8477,-2433.9321,-300.1564,-1157.8883,82419.2453,112443.7920,93921.8223,92779.0270,101092.3958,98722.9325,99180.5328,97575.9872,-65613883.9149,-65624766.2226,-65607617.3865,-65609432.0221,97295.2817,-65609355.2404,-5691.7118,-2504.3084,-5105.3644,1290.2254,854.2454,-115798.5569,-119624.7075,-117920.6750,-114580.2596,-112433.2243,-122109.6056,-126346.7511,-117982.9297,71813786.1698,71799783.5069,71782439.8593,71795205.8432,-118102.7389,71801486.6539,
2100.000,-291.2159,2106.3085,-4887.4744,6131.0801,-6792.6148,372641.4307,364429.2923,369720.7044,367648.1846,370505.7102,369552.9241,361689.1746,366341.1324,-204842351.1394,-204820668.3061,-204833032.6641,-204831137.4592,364657.6039,-204826658.7720,5411.0891,-6318.6980,-3618.8503,-1799.8141,59.3548,90424.0491,120078.9626,101571.8991,100549.7744,108859.8546,106510.2185,106895.6513,105454.1637,-70103251.9521,-70114097.9317,-70097626.3341,-70099745.0930,105038.0597,-70098797.9813,-4361.6745,-750.4351,-3350.3814,2687.8922,-965.8438,-115714.8859,-119523.3361,-117709.3155,-114649.2037,-112230.1684,-121750.8461,-126342.9590,-117409.5930,71810774.9767,71797355.9070,71779535.9869,71792315.8889,-117991.8430,71798474.8824,
2400.000,493.1462,890.7965,-5183.8992,4866.7446,-6186.7820,370706.5643,361904.9346,367365.7035,365278.4363,368218.2270,367242.1735,359478.9923,363813.9873,-203259450.1966,-203237496.8373,-203250144.2581,-203247994.5864,362372.5903,-203243733.2288,6444.3847,-6550.4086,-4446.3077,-3150.5747,1281.4886,98392.5284,127662.6363,109177.7266,108276.3363,116580.6026,114248.5160,114567.5990,113248.6651,-74559044.4110,-74569836.1413,-74554060.7598,-74556465.9133,112734.6393,-74554664.0299,-2570.3032,1092.2794,-1238.7319,3797.8196,-2679.2753,-115631.3576,-119421.7003,-117498.4248,-114723.8519,-112030.4675,-121385.5263,-126334.1354,-116877.8802,71807758.2308,71794929.2805,71776641.2237,71789478.3830,-117880.8782,71795463.1198,
