sl_50_86400_20250606 Coordinates.csv
2025/06/06 07:47:00.0000 UTC

Generated: Tue Oct  8 16:58:41 2024,
Start: 2025/06/06 07:47:00.00, Stop: 2025/06/07 07:47:00.00,
TIME_UNITS,STARLINK-5103 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-1054 - X-Coordinate,STARLINK-2111 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-3178 - X-Coordinate,STARLINK-2623 - X-Coordinate,STARLINK-3535 - X-Coordinate,STARLINK-2375 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-5119 - X-Coordinate,STARLINK-5792 - X-Coordinate,STARLINK-30929 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-2645 - X-Coordinate,STARLINK-3131 - X-Coordinate,STARLINK-2611 - X-Coordinate,STARLINK-5789 - X-Coordinate,STARLINK-1792 - X-Coordinate,STARLINK-32232 - X-Coordinate,STARLINK-4214 - X-Coordinate,STARLINK-1060 - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-6081 - X-Coordinate,STARLINK-11088 [DTC] - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-4184 - X-Coordinate,STARLINK-5820 - X-Coordinate,STARLINK-2229 - X-Coordinate,STARLINK-4427 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-5118 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-30806 - X-Coordinate,STARLINK-4649 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-4147 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-3751 - X-Coordinate,STARLINK-5034 - X-Coordinate,STARLINK-2737 - X-Coordinate,STARLINK-5928 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-3450 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-2497 - X-Coordinate,STARLINK-1755 - X-Coordinate,STARLINK-6299 - X-Coordinate,STARLINK-2433 - X-Coordinate,STARLINK-11094 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5103 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-2111 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-3178 - Y-Coordinate,STARLINK-2623 - Y-Coordinate,STARLINK-3535 - Y-Coordinate,STARLINK-2375 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-5119 - Y-Coordinate,STARLINK-5792 - Y-Coordinate,STARLINK-30929 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-2645 - Y-Coordinate,STARLINK-3131 - Y-Coordinate,STARLINK-2611 - Y-Coordinate,STARLINK-5789 - Y-Coordinate,STARLINK-1792 - Y-Coordinate,STARLINK-32232 - Y-Coordinate,STARLINK-4214 - Y-Coordinate,STARLINK-1060 - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-6081 - Y-Coordinate,STARLINK-11088 [DTC] - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-4184 - Y-Coordinate,STARLINK-5820 - Y-Coordinate,STARLINK-2229 - Y-Coordinate,STARLINK-4427 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-5118 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-30806 - Y-Coordinate,STARLINK-4649 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-4147 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-3751 - Y-Coordinate,STARLINK-5034 - Y-Coordinate,STARLINK-2737 - Y-Coordinate,STARLINK-5928 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-3450 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-2497 - Y-Coordinate,STARLINK-1755 - Y-Coordinate,STARLINK-6299 - Y-Coordinate,STARLINK-2433 - Y-Coordinate,STARLINK-11094 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5103 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-2111 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-3178 - Z-Coordinate,STARLINK-2623 - Z-Coordinate,STARLINK-3535 - Z-Coordinate,STARLINK-2375 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-5119 - Z-Coordinate,STARLINK-5792 - Z-Coordinate,STARLINK-30929 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-2645 - Z-Coordinate,STARLINK-3131 - Z-Coordinate,STARLINK-2611 - Z-Coordinate,STARLINK-5789 - Z-Coordinate,STARLINK-1792 - Z-Coordinate,STARLINK-32232 - Z-Coordinate,STARLINK-4214 - Z-Coordinate,STARLINK-1060 - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-6081 - Z-Coordinate,STARLINK-11088 [DTC] - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-4184 - Z-Coordinate,STARLINK-5820 - Z-Coordinate,STARLINK-2229 - Z-Coordinate,STARLINK-4427 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-5118 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-30806 - Z-Coordinate,STARLINK-4649 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-4147 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-3751 - Z-Coordinate,STARLINK-5034 - Z-Coordinate,STARLINK-2737 - Z-Coordinate,STARLINK-5928 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-3450 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-2497 - Z-Coordinate,STARLINK-1755 - Z-Coordinate,STARLINK-6299 - Z-Coordinate,STARLINK-2433 - Z-Coordinate,STARLINK-11094 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5029.4953,-585.3215,-6707.2046,-3270.6501,2846.3149,4419.0200,5400.5865,-4208.7628,2547.4108,4723.5849,-5251.9349,2761.9665,-5950.0382,1360.1776,-780.0334,-4831.6478,-1985.4565,4562.6375,6587.9366,2787.8183,-5069.6738,2846.8789,4765.8149,1184.7943,-91.0478,466.2031,1698.2496,6861.4444,6001.7086,5630.2848,4425.1787,6125.7028,-1131.7358,-2268.1462,1379.9263,-4342.8097,-1150.3589,825.7045,3101.2510,2094.2498,-3874.7646,2841.6589,-4590.5317,-2213.5500,5565.2226,-4103.8253,-4528.6016,5143.5320,-1371.9391,-146.9109,387443.2635,399300.3124,392166.8839,390268.9579,394904.3808,393033.0131,400005.1038,396947.7173,177706668.6987,177729553.6900,177738736.7521,177734236.7621,395751.2847,177725703.5435,3274.2473,-5045.5186,431.8777,4897.2636,4804.8867,-4247.8490,772.8048,-4339.4622,-6369.4695,-3808.7788,2197.3950,5894.9807,2838.6750,-6276.2813,4255.5511,3877.0319,3685.9335,4198.3011,-444.1659,2999.3259,-3778.7508,3921.0280,4679.1929,-5536.7592,5283.7662,4839.2661,4197.7572,-1011.5386,-2317.4707,-3278.6740,-4457.5084,2426.7663,5643.2272,5129.4328,-6446.0630,-264.3314,3976.8034,6310.0151,3050.1263,-4479.2483,4711.2725,-5292.1934,-5019.7567,4650.6954,-2898.9781,1948.4553,-5126.5988,-94.5888,-3932.8976,-5307.3969,-31855.3447,-42065.6366,-50950.3203,-45973.3264,-52931.8929,-49928.8439,-45020.6589,-45853.9834,177862750.7525,177852709.9203,177842001.7638,177861587.9011,-46220.5087,177860422.3640,3430.0014,-4703.0622,-1674.7611,-3639.9980,-3969.3261,3191.5805,4231.6435,-3308.3323,-749.2099,3350.2942,3918.4941,2382.9095,-1882.8907,-2557.2412,5393.4144,3066.9371,-5519.7151,3097.0618,-1553.1129,5461.1341,2796.6426,4942.3344,1856.9591,3999.0126,-4164.2334,4945.1475,-5233.4139,-525.2214,2478.0332,-2403.4469,-2921.0837,2094.7039,-3696.6175,-4084.2121,2074.9605,5274.5898,5531.0528,2687.4392,-5385.2707,4822.4830,3219.6612,3491.4267,557.5195,-4621.0819,-2675.8128,5198.1283,1071.2619,-4656.8763,-5533.5679,4138.0740,-67894.8901,-70960.4419,-73701.1223,-66284.4172,-67955.7231,-78673.7281,-78715.2985,-73367.1314,66594558.9875,66571692.2225,66588800.3453,66591839.3963,-72116.8146,66601604.1178,
3600.000,-6532.0655,3810.6905,6094.1483,-651.6356,-4119.5996,-3586.6695,-3105.9128,4142.6141,-102.4496,-1014.1397,1463.0609,-4411.2960,2531.7380,222.9654,-2563.7772,1034.3580,-1343.3045,-5066.4639,-3576.7789,-5873.1204,6216.1177,-5834.3772,-5174.7277,2708.5716,-3900.1716,2055.7611,-5123.5748,-5430.0891,-5393.3473,-6238.5114,-761.9454,-6469.8990,-848.0594,-1803.8401,174.6252,5519.3183,-2751.4790,-2440.8867,-5040.4799,-242.4983,2815.1813,43.0896,5288.2937,523.2765,-4139.4579,738.1373,4552.8763,-4152.1441,5195.1821,3936.4821,381556.3604,400189.6994,389646.5226,389410.4037,393863.0780,391911.1132,397705.3905,393476.6646,125572095.9508,125593830.1987,125608374.4799,125594832.5448,394397.2800,125592009.5448,-2141.6260,2127.3220,-1928.4864,-4112.2749,-467.4229,5813.7073,2846.1558,299.8637,5213.6386,4975.5488,-3883.6228,-2759.7542,-3758.4084,6652.7635,-5754.6667,-4121.5558,-5810.2065,-422.4711,2700.1287,175.3656,2626.2627,-3350.6257,-1369.5644,4434.1768,-1864.9339,-6626.6383,-4053.4057,1050.0707,3837.9618,968.3549,4250.4112,-918.2979,-6738.1907,-4900.0272,6519.2475,-3350.8982,-5121.4656,-6247.8060,840.9614,6777.9012,-6207.3469,2782.6820,1728.2398,-6830.2148,5253.4816,-4817.0646,2336.9875,4004.4960,2537.0278,1747.1728,66482.7150,60686.0277,51092.6698,55692.8014,47995.5375,50550.9235,56028.3895,54266.7793,217892928.4441,217886450.2234,217879525.1444,217897665.5240,54947.7657,217891320.9249,772.1674,5357.1182,-2665.7898,5517.0176,5440.9163,1074.5417,-5483.7735,5485.1116,4510.1769,-4731.5551,-5538.9500,-4592.5852,5133.3463,-1856.5820,-2878.7101,-5462.7370,3505.7099,-4724.1228,5082.7905,-3497.5964,1519.9876,-1671.1156,-4416.4422,-4604.0815,5142.2224,-113.3535,2257.4641,-4217.5245,1933.5129,-2901.9534,5402.7610,2260.2521,-784.1782,4552.4683,2289.6360,-2283.3887,-3756.4666,1663.7826,4652.4986,-1358.2698,1082.7353,-6371.4563,-3959.0453,935.2425,-1328.6280,-4910.8257,-4669.5340,3839.1341,3794.5913,-5185.0895,-69395.6604,-72204.5930,-74208.1393,-69616.8070,-67967.8193,-77697.3406,-81965.4849,-72251.7659,66574609.4375,66550430.9257,66563239.7167,66569580.7344,-73662.5952,66578880.8808,
7200.000,5236.1880,-6358.5511,-2841.3491,4683.4512,4959.9228,873.8148,841.1549,-3840.8875,-3450.0896,-2814.9374,2304.5576,5530.0337,2122.0400,-2237.9989,4180.4195,3267.9965,3244.4567,4856.9650,-922.8828,6357.8717,-4868.8702,6151.4351,4720.1234,-5861.4196,6400.4556,-3199.7536,5979.4073,1423.4008,2042.1090,2343.8472,-3511.5440,4215.6137,2606.2761,5179.4476,-2359.9656,-4341.0847,4827.4012,3487.0757,5887.9988,-1334.0568,-153.8831,-4138.7295,-4400.3408,1086.1748,432.8348,1834.4059,-3910.1834,2602.5103,-6811.9736,-6321.5979,351383.1274,374379.2994,362125.5088,363729.8448,367433.9321,365931.3570,370098.9925,367953.9041,64831092.7970,64850260.6146,64868070.5325,64846630.5011,367608.3296,64851479.2836,-185.7241,423.1678,3362.6330,3167.1109,-3605.1112,-5005.5299,-6036.9639,4028.1461,-2595.6635,-5439.6985,5378.3172,-1146.2248,4425.3170,-4122.4200,5327.6071,4184.1183,6081.9399,-3508.0479,-4958.1422,-2276.8410,106.8787,1785.3147,-2703.9577,-2800.3062,-1358.2604,3837.9248,2759.8171,-1996.6050,-4155.2542,976.3997,-3824.3301,-1659.6908,4253.1177,4008.5172,-3844.1597,4733.9932,4938.9989,3274.3469,-3481.5064,-6093.7123,5041.4022,-688.6880,2812.7100,5970.4673,-5259.8958,6489.0747,1924.7014,-6387.9687,-1199.6084,1594.0367,159707.6060,160316.3769,149753.1266,153898.2938,145577.6612,148485.7680,152907.3487,153198.3530,243050922.9492,243046771.3909,243045747.9228,243056356.4231,152447.3593,243050393.2543,-4522.7798,-2702.1230,5333.5635,-3998.2762,-3058.8755,-4696.7139,3244.6775,-4065.6757,-5389.3794,3246.0549,3677.2458,4016.4864,-4791.9754,5062.7775,-1442.1371,4421.9653,644.1273,3483.8767,-4537.8891,-1054.2250,-4919.6948,-2648.8311,4291.7873,2427.9309,-1563.3921,-4821.3855,2102.8981,6498.5823,-5118.8921,6449.9803,-4588.9290,-5232.6910,4665.8880,-2283.9338,-5246.3602,-2372.4362,-389.0946,-4995.6629,-1047.4681,-2989.5561,-4717.8097,5532.5880,4383.2848,3306.5809,4307.4915,1499.6943,5370.0260,-720.3144,266.7755,1686.0749,-70939.0768,-73619.1175,-74563.2487,-73894.3565,-68471.6339,-75796.8983,-84482.4926,-76777.4606,66554906.8775,66529794.5510,66538172.1243,66550563.6620,-75202.6727,66556128.0060,
10800.000,-2467.3626,6395.7302,-1208.9836,-6617.9508,-4052.5003,3057.4736,821.9011,2947.8687,6312.1820,5177.3880,-4329.6128,-5489.6188,-5244.2963,4667.9189,-4328.1483,-5796.8759,-3929.0637,-3700.9361,3970.3823,-3384.9080,2470.8699,-4262.0252,-3608.9224,6791.2194,-4829.8319,654.6568,-4583.8655,2520.3167,2449.5048,3040.0210,6122.6558,-1075.3734,-4479.1100,-6449.2257,4874.8349,526.0065,-4829.8728,-4473.4555,-4301.2018,3190.0714,-3558.4029,6787.5780,2590.3499,-3218.7125,3999.8501,-3143.5517,3203.1809,-220.1480,5456.9927,4844.5304,299116.0577,323760.0697,311365.5286,316976.3423,317234.7798,316599.4454,319233.5690,317142.1887,-369277.3995,-353425.6495,-335182.7862,-356353.3589,317146.9233,-348947.4662,3490.8961,-2049.8879,-4904.4584,-2020.2046,5305.9395,3113.8535,6784.2752,-6225.0994,165.6144,4611.9581,-5374.5790,4111.7384,-4284.1106,397.8519,-2377.8379,-3719.7756,-3598.3658,5863.1636,5488.3816,3472.7075,-3777.5532,1178.8194,5705.0731,765.9158,3188.9700,653.1657,291.4305,4057.7295,4103.0117,84.2499,3094.5961,4734.3657,148.3619,-2141.4568,227.0035,-4289.1953,-2507.7918,1036.7521,4346.8529,2831.3068,-2611.3575,61.9935,-6124.0006,-2688.4222,3766.3243,-5466.7174,-5472.0031,6318.6318,-772.1236,-3347.8429,242019.5682,250307.3618,238738.1623,241669.4723,233396.0251,239962.8368,239499.0991,239271.5291,251610780.7098,251607226.2684,251613087.2048,251610927.8738,239991.9772,251611438.6556,5427.9344,-1665.4527,-4742.2974,-26.9123,-1529.6774,5354.1740,1020.5804,-64.0801,2772.3684,175.5910,456.2594,-1037.8158,1051.2413,-5084.5282,4841.6683,-642.6579,-4426.4721,-161.5629,323.8427,4805.6464,5231.9623,5324.6987,-1594.9810,1185.1211,-3430.0013,6868.7758,-5176.1245,-5058.1359,4964.1878,-6247.2913,928.4620,4916.1642,-5168.4248,-1388.8376,4887.0846,5299.3407,4260.7482,5155.5702,-3240.8092,5431.5998,5295.9088,-1504.6024,-1549.4993,-5504.4396,-4044.9003,2823.0393,-2790.8738,-2857.0212,-4192.7039,3264.4341,-72521.1126,-75118.0760,-75083.9006,-78526.8326,-69452.0409,-74339.7921,-86327.9072,-75080.1296,66535253.7631,66509905.7378,66513722.6701,66534678.7268,-76736.9285,66533345.4939,
14400.000,-51.1749,-3547.9419,3999.2124,5637.0916,738.8665,-6225.8247,-2456.0132,-665.7544,-6539.6238,-5642.4205,4562.3058,3554.9707,5497.5296,-6161.8059,4028.6195,5664.7559,4202.1107,1159.7488,-4560.6593,-1333.6695,-417.8519,1769.1592,1500.4027,-5272.7839,-100.9961,4030.4371,2412.8375,-4197.3290,-5599.8438,-5669.4416,-5956.1919,-1319.3863,5439.5383,5449.5383,-6300.3221,4049.4852,3868.4355,4958.0881,458.5385,-5161.5735,6423.4710,-6047.7132,89.1103,5371.6222,-6611.9845,3921.6779,-1904.6473,-2850.5395,-2283.2765,-1.2308,228278.1556,251682.3436,240588.3344,250499.5660,246481.0538,246030.2060,248518.6926,245878.5169,-65575392.4881,-65562723.2195,-65547099.7968,-65555006.9694,246301.2412,-65555633.6500,-6248.8554,3244.6098,5518.7143,4.7190,-4610.9961,-1378.3892,-4468.4501,5471.3174,1502.7825,-1994.6144,2878.4567,-5366.9949,2263.8058,2503.8152,-1970.7871,1746.5010,-647.8265,-6003.2021,-2837.0308,-4400.0540,6510.2649,-4696.6412,-6443.9125,1873.6684,-4065.0995,-2851.5882,-4128.2477,-5500.7030,-3693.5635,-3257.7761,-1305.5186,-6611.5863,-3683.6035,-817.2652,2436.2582,3272.1243,-1637.3937,-4342.7220,-4182.5616,1018.1590,439.3009,91.6003,6366.5285,-981.3996,-1500.8859,1821.9757,6478.9516,-4231.6109,3514.3548,4053.8957,308381.9839,324701.4369,312330.8072,311875.6561,305711.2720,316123.3464,310427.1709,312273.0753,242980066.5063,242975238.4424,242987570.3440,242977146.4414,311947.0517,242981745.9928,-2975.4940,4964.5865,1205.5533,4005.3086,5000.3353,-2685.4488,-4669.8510,4122.7947,1605.7302,-3513.9496,-4334.5390,-2589.8341,3403.6765,1859.6112,-5280.0558,-3569.1465,5452.9154,-3281.8138,4133.7935,-5062.4526,-2313.1632,-4785.2216,-2088.2971,-4108.6505,5347.2083,-4880.3156,4985.0528,675.3552,-1616.8257,2330.7116,3273.2904,-1557.0561,1880.5722,4198.7191,-1487.3856,-4451.5637,-5502.1364,-2092.9816,5480.8684,-4494.3382,-2495.6769,-3426.6236,-2463.1787,4232.3727,704.7903,-5399.4369,-1534.1413,4685.9951,5497.7365,-5384.9836,-74138.7193,-76666.8102,-76041.6201,-78689.0377,-70916.3684,-78809.0572,-87522.4652,-79973.9423,66515447.4281,66490900.9768,66490030.1644,66516828.5479,-78265.2446,66510533.3450,
18000.000,1727.0300,-659.2752,-4760.0304,-2832.7688,3714.0149,6703.9033,4344.0137,-2924.4851,3727.6101,4737.2625,-3986.9974,43.0891,-3767.2745,5204.1319,-3550.0419,-3758.4109,-4300.9553,2382.4071,3740.2832,4854.6253,-1156.7309,198.9039,1600.1402,2337.3697,4697.6562,-6773.7813,-609.3687,3582.9551,5974.1634,3947.2593,3788.6544,2711.9093,-3974.2986,-3183.5382,5126.7443,-6543.4654,-2820.7978,-3719.4967,3789.7115,5881.2866,-6514.7175,2493.6848,-3329.3601,-6071.6290,5903.6319,-4564.8802,-613.5535,5690.7521,-763.2273,-4672.4017,143485.1373,162848.9398,154316.3508,165626.3261,159746.5821,158832.7593,162507.9965,160210.2360,-126331282.2725,-126320727.1139,-126310387.5131,-126303829.9306,159670.3914,-126312459.5790,6559.9442,-4523.5177,-3995.3740,3064.9434,2975.5971,-180.9091,511.6004,-2980.2017,-3001.8213,-1827.3774,1348.6725,5151.0160,1663.8480,-3778.9037,5415.1852,1763.8667,4428.3304,4473.3853,-2042.0463,4536.5583,-6499.0082,6799.3166,5029.7576,-4680.2873,4100.8965,1514.6215,6678.1678,4349.8067,2010.1071,4908.1574,-1876.7833,5714.7729,4828.7071,4228.3389,-3644.1692,-1969.0144,5384.6342,5347.2488,3844.8850,-3563.2355,1211.4760,-1346.1089,-3756.5151,3294.7267,-1290.5700,2481.0778,-4858.9515,1432.7849,-5969.6419,-3966.8013,354813.0961,378554.9278,365749.5679,362864.1225,357831.8669,368535.3047,361354.4555,363650.7138,217740819.1884,217733202.0296,217750115.6471,217743353.9033,363692.6707,217743121.7285,-1361.3465,-5199.4067,3044.7907,-5526.0032,-4931.1471,-1693.4333,5338.6555,-5484.4679,-4976.8355,4715.0989,5477.6337,4633.9348,-5485.2166,2517.0419,2438.0314,5520.8518,-3142.4651,4723.5630,-5278.8869,1589.4122,-2076.2865,1307.6586,4487.8921,4546.6771,-2525.5610,-31.6052,-1700.0180,4068.0115,-2807.8392,2908.3314,-5489.8384,-2804.8467,2754.6270,-4485.8259,-2877.4642,388.4985,3290.5361,-2319.0139,-4333.2059,712.1362,-1938.2696,6338.4407,4614.1511,-335.3651,3149.7233,4545.4142,4885.1833,-3701.4980,-3426.6037,2785.6941,-75789.5959,-78247.5821,-77589.2081,-77684.9099,-72898.9494,-83840.6279,-88051.1435,-78076.3058,66495293.2102,66472902.4131,66467249.4301,66492629.0402,-79787.5033,66487691.5598,
21600.000,-3021.6283,3954.3160,4272.6372,13.5262,-6582.4535,-4280.4455,-5711.6450,6072.7404,454.9209,-3232.7118,3323.2180,-3950.5124,1670.7394,-1626.7472,2250.3842,1643.1019,3382.5828,-5616.2899,-2451.4375,-5493.6543,2821.8167,-1665.9605,-4879.6221,593.3614,-5818.2171,4840.6163,-977.9223,-2463.2920,-4110.7894,-305.0694,-1261.5584,-3725.2887,-82.1523,709.0094,-1444.9738,5597.6287,1547.4972,381.4429,-6171.1176,-4118.6048,3646.3275,1350.6880,5957.8602,4099.3564,-2580.8936,4491.0942,3992.9438,-6832.0528,2621.7035,5956.3377,50146.8554,63042.3400,58121.0299,69580.2794,62641.4910,61647.1313,66585.6485,62349.4273,-178483113.8951,-178472888.5080,-178469443.2017,-178456126.1577,62865.2877,-178465347.4931,-3925.7351,5239.3769,269.3172,-5904.2273,-1336.4024,2141.4893,2850.0948,489.0112,4597.2836,5303.7675,-5143.2709,-4161.6789,-5528.4599,4098.2329,-6268.9632,-5367.6649,-5933.6287,-2342.3248,5940.6287,-2709.8700,3654.8125,-6047.7214,-2594.0266,6530.3274,-2193.2956,857.7806,-6302.0544,-432.4272,1260.6056,-2486.4425,5262.3195,-2202.0133,-4192.1665,-6586.2258,4047.8553,-211.5945,-6675.0320,-4481.2106,-3090.2911,4316.6546,-2875.7903,3901.5310,124.5110,-4074.6753,4285.7508,-5188.1626,2108.4981,1095.1836,6356.7707,2218.8787,378608.4876,408270.6138,395485.7942,391102.1645,386436.7930,396168.7387,389218.1147,391378.8016,177610272.4439,177599274.2701,177617545.7770,177620259.0651,391920.3231,177612671.5944,4818.3764,2174.2286,-5447.1809,3598.6727,1325.7070,4981.9112,-2655.7956,3204.3502,5115.1803,-3094.0895,-3223.7997,-3902.7172,3681.7243,-5324.8168,1880.7932,-4047.4337,-1134.6975,-3334.3115,2159.9549,3021.9052,5141.8022,2936.6833,-4196.5424,-2273.9996,-2567.4783,4889.1826,-2681.1135,-6491.2372,5383.6940,-6482.4453,4309.6009,5385.6859,-5404.7276,2041.3524,5405.4118,3926.5349,946.3239,5238.7928,460.4469,3486.1172,5096.1350,-5595.0883,-3334.8826,-3802.8235,-4638.5635,-855.8564,-5255.2965,459.8043,-792.7234,2225.8017,-77472.0370,-79849.9212,-79719.7593,-77141.9677,-75471.7982,-87902.5750,-87859.9538,-82943.2663,66474617.0571,66455938.6372,66445548.7224,66465393.7100,-81303.5875,66464820.1388,
