sl_100_86400_20250512 Coordinates.csv
2025/05/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:55 2024,
Start: 2025/05/12 07:47:00.00, Stop: 2025/05/13 07:47:00.00,
TIME_UNITS,STARLINK-5192 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-5606 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-30534 - X-Coordinate,STARLINK-5408 - X-Coordinate,STARLINK-5510 - X-Coordinate,STARLINK-1144 - X-Coordinate,STARLINK-2057 - X-Coordinate,STARLINK-5500 - X-Coordinate,STARLINK-11205 [DTC] - X-Coordinate,STARLINK-5816 - X-Coordinate,STARLINK-30138 - X-Coordinate,STARLINK-11077 [DTC] - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-6165 - X-Coordinate,STARLINK-30380 - X-Coordinate,STARLINK-31820 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-4405 - X-Coordinate,STARLINK-2626 - X-Coordinate,STARLINK-3824 - X-Coordinate,STARLINK-1179 - X-Coordinate,STARLINK-4115 - X-Coordinate,STARLINK-4402 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-31651 - X-Coordinate,STARLINK-30843 - X-Coordinate,STARLINK-11189 [DTC] - X-Coordinate,STARLINK-4380 - X-Coordinate,STARLINK-4590 - X-Coordinate,STARLINK-4083 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-5492 - X-Coordinate,STARLINK-6051 - X-Coordinate,STARLINK-4630 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-2340 - X-Coordinate,STARLINK-32099 - X-Coordinate,STARLINK-1958 - X-Coordinate,STARLINK-2135 - X-Coordinate,STARLINK-6248 - X-Coordinate,STARLINK-4096 - X-Coordinate,STARLINK-4685 - X-Coordinate,STARLINK-1567 - X-Coordinate,STARLINK-31434 - X-Coordinate,STARLINK-30968 - X-Coordinate,STARLINK-31527 - X-Coordinate,STARLINK-30961 - X-Coordinate,STARLINK-11090 [DTC] - X-Coordinate,STARLINK-5220 - X-Coordinate,STARLINK-5038 - X-Coordinate,STARLINK-5619 - X-Coordinate,STARLINK-1792 - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-31602 - X-Coordinate,STARLINK-2605 - X-Coordinate,STARLINK-1096 - X-Coordinate,STARLINK-4377 - X-Coordinate,STARLINK-3264 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-3781 - X-Coordinate,STARLINK-4632 - X-Coordinate,STARLINK-1169 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-6298 - X-Coordinate,STARLINK-6325 - X-Coordinate,STARLINK-5937 - X-Coordinate,STARLINK-3512 - X-Coordinate,STARLINK-1066 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-30372 - X-Coordinate,STARLINK-5232 - X-Coordinate,STARLINK-6335 - X-Coordinate,STARLINK-1976 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-32345 - X-Coordinate,STARLINK-31054 - X-Coordinate,STARLINK-6104 - X-Coordinate,STARLINK-31853 - X-Coordinate,STARLINK-5168 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-4649 - X-Coordinate,STARLINK-2003 - X-Coordinate,STARLINK-30067 - X-Coordinate,STARLINK-1845 - X-Coordinate,STARLINK-30414 - X-Coordinate,STARLINK-3907 - X-Coordinate,STARLINK-32155 - X-Coordinate,STARLINK-2403 - X-Coordinate,STARLINK-3051 - X-Coordinate,STARLINK-6110 - X-Coordinate,STARLINK-30613 - X-Coordinate,STARLINK-3275 - X-Coordinate,STARLINK-30594 - X-Coordinate,STARLINK-11164 [DTC] - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-6223 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5192 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-5606 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-30534 - Y-Coordinate,STARLINK-5408 - Y-Coordinate,STARLINK-5510 - Y-Coordinate,STARLINK-1144 - Y-Coordinate,STARLINK-2057 - Y-Coordinate,STARLINK-5500 - Y-Coordinate,STARLINK-11205 [DTC] - Y-Coordinate,STARLINK-5816 - Y-Coordinate,STARLINK-30138 - Y-Coordinate,STARLINK-11077 [DTC] - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-6165 - Y-Coordinate,STARLINK-30380 - Y-Coordinate,STARLINK-31820 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-4405 - Y-Coordinate,STARLINK-2626 - Y-Coordinate,STARLINK-3824 - Y-Coordinate,STARLINK-1179 - Y-Coordinate,STARLINK-4115 - Y-Coordinate,STARLINK-4402 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-31651 - Y-Coordinate,STARLINK-30843 - Y-Coordinate,STARLINK-11189 [DTC] - Y-Coordinate,STARLINK-4380 - Y-Coordinate,STARLINK-4590 - Y-Coordinate,STARLINK-4083 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-5492 - Y-Coordinate,STARLINK-6051 - Y-Coordinate,STARLINK-4630 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-2340 - Y-Coordinate,STARLINK-32099 - Y-Coordinate,STARLINK-1958 - Y-Coordinate,STARLINK-2135 - Y-Coordinate,STARLINK-6248 - Y-Coordinate,STARLINK-4096 - Y-Coordinate,STARLINK-4685 - Y-Coordinate,STARLINK-1567 - Y-Coordinate,STARLINK-31434 - Y-Coordinate,STARLINK-30968 - Y-Coordinate,STARLINK-31527 - Y-Coordinate,STARLINK-30961 - Y-Coordinate,STARLINK-11090 [DTC] - Y-Coordinate,STARLINK-5220 - Y-Coordinate,STARLINK-5038 - Y-Coordinate,STARLINK-5619 - Y-Coordinate,STARLINK-1792 - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-31602 - Y-Coordinate,STARLINK-2605 - Y-Coordinate,STARLINK-1096 - Y-Coordinate,STARLINK-4377 - Y-Coordinate,STARLINK-3264 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-3781 - Y-Coordinate,STARLINK-4632 - Y-Coordinate,STARLINK-1169 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-6298 - Y-Coordinate,STARLINK-6325 - Y-Coordinate,STARLINK-5937 - Y-Coordinate,STARLINK-3512 - Y-Coordinate,STARLINK-1066 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-30372 - Y-Coordinate,STARLINK-5232 - Y-Coordinate,STARLINK-6335 - Y-Coordinate,STARLINK-1976 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-32345 - Y-Coordinate,STARLINK-31054 - Y-Coordinate,STARLINK-6104 - Y-Coordinate,STARLINK-31853 - Y-Coordinate,STARLINK-5168 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-4649 - Y-Coordinate,STARLINK-2003 - Y-Coordinate,STARLINK-30067 - Y-Coordinate,STARLINK-1845 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,STARLINK-3907 - Y-Coordinate,STARLINK-32155 - Y-Coordinate,STARLINK-2403 - Y-Coordinate,STARLINK-3051 - Y-Coordinate,STARLINK-6110 - Y-Coordinate,STARLINK-30613 - Y-Coordinate,STARLINK-3275 - Y-Coordinate,STARLINK-30594 - Y-Coordinate,STARLINK-11164 [DTC] - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5192 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-5606 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-30534 - Z-Coordinate,STARLINK-5408 - Z-Coordinate,STARLINK-5510 - Z-Coordinate,STARLINK-1144 - Z-Coordinate,STARLINK-2057 - Z-Coordinate,STARLINK-5500 - Z-Coordinate,STARLINK-11205 [DTC] - Z-Coordinate,STARLINK-5816 - Z-Coordinate,STARLINK-30138 - Z-Coordinate,STARLINK-11077 [DTC] - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-6165 - Z-Coordinate,STARLINK-30380 - Z-Coordinate,STARLINK-31820 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-4405 - Z-Coordinate,STARLINK-2626 - Z-Coordinate,STARLINK-3824 - Z-Coordinate,STARLINK-1179 - Z-Coordinate,STARLINK-4115 - Z-Coordinate,STARLINK-4402 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-31651 - Z-Coordinate,STARLINK-30843 - Z-Coordinate,STARLINK-11189 [DTC] - Z-Coordinate,STARLINK-4380 - Z-Coordinate,STARLINK-4590 - Z-Coordinate,STARLINK-4083 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-5492 - Z-Coordinate,STARLINK-6051 - Z-Coordinate,STARLINK-4630 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-2340 - Z-Coordinate,STARLINK-32099 - Z-Coordinate,STARLINK-1958 - Z-Coordinate,STARLINK-2135 - Z-Coordinate,STARLINK-6248 - Z-Coordinate,STARLINK-4096 - Z-Coordinate,STARLINK-4685 - Z-Coordinate,STARLINK-1567 - Z-Coordinate,STARLINK-31434 - Z-Coordinate,STARLINK-30968 - Z-Coordinate,STARLINK-31527 - Z-Coordinate,STARLINK-30961 - Z-Coordinate,STARLINK-11090 [DTC] - Z-Coordinate,STARLINK-5220 - Z-Coordinate,STARLINK-5038 - Z-Coordinate,STARLINK-5619 - Z-Coordinate,STARLINK-1792 - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-31602 - Z-Coordinate,STARLINK-2605 - Z-Coordinate,STARLINK-1096 - Z-Coordinate,STARLINK-4377 - Z-Coordinate,STARLINK-3264 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-3781 - Z-Coordinate,STARLINK-4632 - Z-Coordinate,STARLINK-1169 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-6298 - Z-Coordinate,STARLINK-6325 - Z-Coordinate,STARLINK-5937 - Z-Coordinate,STARLINK-3512 - Z-Coordinate,STARLINK-1066 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-30372 - Z-Coordinate,STARLINK-5232 - Z-Coordinate,STARLINK-6335 - Z-Coordinate,STARLINK-1976 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-32345 - Z-Coordinate,STARLINK-31054 - Z-Coordinate,STARLINK-6104 - Z-Coordinate,STARLINK-31853 - Z-Coordinate,STARLINK-5168 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-4649 - Z-Coordinate,STARLINK-2003 - Z-Coordinate,STARLINK-30067 - Z-Coordinate,STARLINK-1845 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,STARLINK-3907 - Z-Coordinate,STARLINK-32155 - Z-Coordinate,STARLINK-2403 - Z-Coordinate,STARLINK-3051 - Z-Coordinate,STARLINK-6110 - Z-Coordinate,STARLINK-30613 - Z-Coordinate,STARLINK-3275 - Z-Coordinate,STARLINK-30594 - Z-Coordinate,STARLINK-11164 [DTC] - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3212.5020,4193.4671,1863.1230,-1750.3655,4678.6464,-3369.4955,3153.5148,-1114.5830,-6418.7328,-2315.4974,4745.9592,1211.0133,-4045.0363,-2660.4813,6543.1819,2796.6808,5419.2676,5841.2679,1483.8831,-5517.2230,-1151.5279,-3673.0528,-4661.1767,6833.9715,-3223.7265,663.1456,3065.0412,-6632.1796,6048.8803,5623.0878,-2924.4996,-5329.3762,5730.4497,-2660.0647,-6364.5273,-6031.2073,-4754.5558,-4949.6844,-4247.4387,4490.6664,-6190.9245,-60.6197,5697.3415,4635.3963,-3932.6902,-6238.7316,5017.0686,-558.3386,-2009.8300,-3963.1875,-4746.9398,3380.4445,-3371.3228,2076.8263,-1753.0764,-4831.6423,5173.0590,-1636.7942,-4095.8977,-4112.7200,-5852.3725,-6368.9068,-4611.2414,-2071.6995,-6006.7757,-1678.2148,-4447.9222,2059.8438,5050.3095,1082.4436,-1952.2452,2958.2435,3873.1918,-4253.7864,-5642.3548,4930.5902,-6066.2414,6695.4821,1733.0239,250.7475,-6019.1206,-1748.7591,55.3070,-862.1124,1043.7503,-4764.0974,4353.1133,5758.3381,3683.2685,-5434.3048,3957.6353,-3386.0257,3256.1907,4388.2486,-5148.5925,-4379.0647,738.0214,-3379.7273,5143.8052,-2171.0242,200644.6221,219266.0975,201648.6418,201901.3650,203235.5378,202773.1616,211162.9205,205643.9098,180410329.5236,180419544.9888,180398590.3378,180405443.3322,206777.5916,180403742.3560,4255.1367,-4186.7949,6045.8265,-5055.9342,-2206.0742,2409.3211,-5984.9540,6724.4330,-1733.7391,6021.9837,-3300.8597,6774.8197,3232.5318,-4649.0891,-1624.2278,6253.4283,-254.4168,-3213.3729,6657.2030,-641.5912,-437.8904,3606.8881,-3384.0370,1081.4561,3999.3061,-6292.4971,-3500.9128,-506.6958,1098.8214,-3117.7151,586.2763,1367.5933,3663.9226,3804.4282,-2621.9803,-3415.8597,-437.4312,3141.3859,150.9478,3049.1537,-2697.4724,-6511.5926,3500.8008,-2141.6550,2317.7772,-2188.2662,-4709.6639,-6319.1495,-6033.8785,-1550.1614,3967.0125,-2758.6906,2679.7571,2175.9457,-5921.1211,-4781.6907,794.8487,-6370.7351,2221.1023,-86.8418,2637.7480,334.2156,2404.9387,4985.5800,3317.5493,-3804.8030,4440.9287,-6128.1012,-1457.6547,6848.3003,-4036.6783,-6009.7556,-4805.6202,5373.4307,3065.8796,1498.7872,-3079.6170,1693.1677,4288.8377,-5120.0557,2285.0661,-5303.9721,-6913.0909,4176.8462,4573.9115,-2944.8073,-2608.3246,-398.7077,1877.8933,798.6160,3088.4567,3755.2080,4117.5515,-3003.3927,371.5012,122.6894,5165.1934,-4682.5979,2698.1037,4708.7982,-316088.8871,-332540.5082,-320464.7633,-315029.6918,-323261.3114,-319715.2000,-318189.7258,-317395.1785,117769324.5379,117755110.8317,117778048.6364,117796250.2735,-317504.3451,117788471.4577,-4413.7042,3598.0843,-2886.5908,-4417.8455,-4624.6810,5527.6533,1597.1605,-645.5494,1927.6199,2583.5454,3367.1488,-986.4895,4605.7874,-4077.6742,-1554.1843,-978.3585,4314.4710,1902.9678,188.8148,4142.5809,-6837.1702,4544.6131,-3837.2476,83.6567,4619.2404,2850.4209,-5124.3996,1497.3940,3201.6019,1441.7158,6253.5768,-4200.9920,-1273.1789,5125.1319,854.3588,-130.4320,5044.7652,-3723.5524,5443.1223,-4241.1990,922.3266,-2358.3984,-1807.7369,-4696.6555,-5202.2313,2026.8493,539.4355,2491.3798,-2777.0054,-5375.7173,3129.4369,5122.9062,5398.7526,-6309.0682,-3198.1271,104.4837,4542.2106,1848.5775,5096.9867,-5392.6192,-2654.0564,-2691.2812,4580.3944,4291.6189,-1009.1315,5508.4811,-2901.6906,-2517.4640,-4556.4121,-138.1670,5257.3018,1755.5605,-3126.9324,967.8200,2659.8739,4622.9461,1247.3185,346.3308,-5031.3552,-4557.3346,2570.4176,3903.1126,160.4760,-5226.0100,-5086.5017,4052.2793,4720.6022,-3810.1181,-5456.2071,4190.6524,4570.6309,-4718.5143,4543.3069,-4455.1120,4624.6076,-5296.2567,-4451.3454,3462.3021,-3814.3713,4600.3871,-145183.2221,-144988.8836,-146528.6232,-139005.4725,-140788.5810,-151508.6325,-151445.9490,-143473.4412,74974956.6079,74952001.8548,74993875.8549,74972441.5103,-144898.0170,74977674.1900,
3600.000,-4232.7528,-2662.8844,-1924.4082,4877.6367,-3334.7577,770.6992,-1290.1398,-1207.5355,4617.4271,2256.9554,371.0070,-1309.3042,2017.4085,5391.2289,-3821.5404,-3833.0790,-3644.8219,-4509.3066,-3005.6047,6417.9772,-4050.4544,2739.9995,4082.9445,-5537.0667,-1126.4768,-1548.8606,-1586.4563,5977.6722,-4469.2385,-924.1160,-2220.8524,1843.3780,-4916.7756,877.6991,5715.4576,5943.3182,6917.9185,6657.7364,3081.7228,-6658.0593,5361.4579,1633.1640,-4738.4659,-2328.5801,3337.0004,6477.2064,-2988.9608,2406.9961,4271.8840,6062.5878,3412.7060,1307.6262,-184.2414,-5630.6124,2041.4399,4914.5021,-6038.7205,3204.1525,3733.7481,3371.5298,2757.7689,3541.1716,3243.9190,-2061.8220,5511.1399,5358.0910,760.9154,1332.8285,-856.8331,-3081.1091,4849.1606,-85.5451,-102.5877,1221.7279,5719.7140,-6163.2403,4999.5820,-5433.5447,-4788.7066,3620.4353,2963.2452,4867.0976,1653.1864,-2998.9669,-4372.6122,4013.8727,-1945.3653,-6467.1292,-5102.6745,2210.6988,-6605.1049,-973.4148,-4629.7008,-2844.6399,3875.5763,2627.1699,-3424.1369,4073.3717,-4434.7173,-930.6833,277338.7373,294668.8808,273664.0464,275306.9002,276181.5721,275435.1107,283016.6715,280303.9237,143761326.4525,143776099.9586,143753566.2227,143749171.0315,279536.2208,143754033.2310,-87.3972,6396.8882,-2556.3030,2414.6574,5535.3613,-5631.4242,3917.4668,-4946.0551,-929.5835,-6132.0870,4054.1987,-4376.2030,-6161.0819,3970.7691,2991.9109,-4736.4928,3938.5372,4963.6171,-4285.6977,-2300.7590,1637.3058,-6262.7943,-675.0824,825.2865,-4187.0938,2015.9971,6433.5694,-2105.8930,2408.7692,3965.3378,1388.0528,-3746.4495,-888.6995,-6549.6114,-218.6127,784.5914,-20.3933,-1268.3746,-4302.3478,-1736.1155,-758.2247,6426.0764,-517.1794,5395.6620,-5652.0208,657.0650,5033.8395,5976.2268,5407.3285,-1805.9603,-6028.8458,5053.3496,-5176.1810,-2411.7822,6412.6220,2044.2649,2569.0338,5349.9758,-5475.9104,-4634.0616,266.6669,-2558.4397,-5653.1686,-3675.0395,-675.8214,1826.0548,-4231.4839,4993.0966,2222.0948,-5145.3942,751.9413,4794.1843,4228.5453,-5506.9099,-3216.5689,1906.4445,375.1903,407.4217,-547.5453,5410.5558,-4222.9956,1853.9606,5288.5770,-5746.8515,-1667.1289,-1162.7706,5690.3723,2423.0796,2430.7250,-3553.1781,-1534.5718,-4293.8459,-5178.8697,6009.6251,-4204.5125,-4356.9111,-5922.0877,-236.5470,-5160.3260,-6424.3983,-257301.7579,-266773.7592,-256799.4921,-252373.0692,-261216.7555,-258045.8643,-255490.2259,-254789.4618,160545571.0419,160537182.0359,160547952.9525,160569342.1169,-255103.8392,160563796.7279,5459.2149,-331.4473,6163.6772,4290.9598,2511.5695,-3946.8122,-5599.7031,4566.0766,-5083.8101,2367.7103,-5319.3851,5232.4015,-2469.6429,-667.5468,4916.2269,-3285.8800,-4400.0863,1760.5796,-4383.8300,-1268.9154,5379.8479,-715.0968,5531.1411,-4075.2196,-5393.7500,-6462.5287,1977.5035,2504.1510,-4728.5061,-5187.7719,-6430.7311,5505.0475,4773.3174,-2069.8796,-3929.5617,3473.1441,-682.2142,-1508.6496,-4456.0077,195.3899,-4148.6725,-2002.1261,5011.6101,3674.6786,2173.7944,2326.4937,3646.6639,2224.0345,-806.1705,2621.8114,337.8334,-4265.9098,-4587.0630,3354.3681,-1751.8882,4225.1249,-2249.5099,2787.9350,-1972.4888,3612.9897,6353.9874,5354.0199,-2376.3462,-5474.3567,-4164.5186,-3970.8934,5410.1156,4617.3526,6524.9772,3473.7095,-4882.9053,-5006.3764,5460.1787,-4017.4994,2289.8972,-2533.7735,-4774.2879,-4266.7221,4827.2311,2144.5253,-4638.9501,-4407.2556,-4145.8629,1836.9605,5080.2587,-5520.7038,-3461.6230,-323.7795,3843.4597,-5511.3812,-461.4098,5316.4225,76.2445,1962.7414,-3929.9004,4606.8565,417.1843,-5367.8266,-1392.8824,-2452.3207,-146691.7629,-146251.2071,-146598.0287,-141863.6538,-140325.8337,-150097.7101,-154260.5671,-147552.3591,74966449.6447,74944966.6252,74986455.1825,74973781.7939,-145988.5977,74972107.7240,
7200.000,4989.7537,191.3347,3138.8593,-6749.9926,1393.6104,1092.2190,-2507.5690,4211.2924,-1846.9794,-328.5578,-5017.0397,2549.7455,159.8078,-4681.7863,-303.2842,4119.5764,1555.0177,1226.4375,4299.8001,-5048.4044,6896.3507,-651.8317,-3379.9488,2316.2091,4800.5129,-869.9135,34.5856,-2418.8753,2240.6142,-4702.3752,6364.0785,1465.2741,3146.3902,693.8576,-3629.4920,-4251.3218,-5608.2621,-3672.8025,-1877.2590,5622.5302,-2700.4874,-3069.5262,3027.4256,53.3939,-1919.5952,-4105.7952,-1007.0647,-3679.7580,-5088.6136,-5537.7315,-702.0154,-4252.8785,2663.6603,6321.0926,-1881.5632,-3407.9259,5021.5165,-3977.8982,-2239.3998,-1842.3055,2720.4236,8.7687,-1240.7551,5708.7399,-853.8758,-6908.2406,3535.8422,-4851.9569,-3086.0501,4818.2099,-6538.2430,-3723.3849,-4109.9277,2757.0943,-2623.8666,5462.0109,-2826.3399,2427.2004,6339.1403,-5479.3815,807.5818,-6427.0848,-3815.5095,4412.0860,6612.3581,-3129.6668,-373.3906,4256.3930,4890.8005,893.2938,5414.7242,4552.3650,3683.2308,745.7273,-2133.4380,-1022.6019,4223.8487,-3955.0818,1068.3432,3170.0127,336890.1288,351006.3089,328119.0787,331258.3192,331238.3737,331011.0880,336698.2135,333742.8981,97264985.7799,97283353.9188,97263851.2110,97254448.4472,334224.8652,97257499.1248,-3637.4752,-6178.8978,-1934.3747,181.2365,-6703.6729,6828.9586,-1314.8705,1315.0888,4298.0448,3546.9563,-3806.7404,30.6758,6834.5433,-501.4221,-4521.7195,881.7966,-6507.5156,-5242.0111,-321.8844,4111.5289,197.9615,5803.8105,4694.7294,-3469.6456,4130.9128,2919.8555,-6493.0754,4390.4100,-5616.5049,-3351.0528,-117.6070,5843.8588,-3109.5605,6497.6517,3670.3524,2781.2180,246.6017,-941.5597,6623.0261,-317.0677,4618.3144,-3524.6143,-3495.4375,-6920.8889,6271.7255,1852.1913,-4031.7453,-2246.4012,-2657.9696,3518.4104,5878.9315,-5214.3703,6320.4952,2634.1335,-3560.8505,2599.0100,-4570.6797,-1294.6934,6078.5076,6437.6422,-734.1732,5071.2145,6704.0054,2290.4065,-948.8684,-184.0057,3798.5149,-3003.0218,-4029.9614,1614.4242,1737.2926,-2695.4706,-3408.7107,4406.9402,2496.0244,-4114.7936,3409.6849,-3415.8451,-2304.0077,-3719.4453,5676.2116,1651.4023,-1671.0548,4022.3671,-665.7508,5050.6770,-6925.7274,-3427.5064,-4753.5528,5973.6069,-781.8850,4516.3214,3583.7842,-6679.3929,6543.6358,6751.4790,3740.2787,4802.9269,3757.4406,6056.6368,-174998.4567,-184403.2182,-176878.5328,-173605.7671,-182722.9363,-179460.5909,-177132.2791,-177063.9846,192371174.5404,192369432.4522,192369935.7680,192384836.5265,-176535.3962,192388308.2009,-3123.1486,-3150.8321,-5896.3175,-1590.3157,1101.9073,-130.0104,6341.6204,-5240.4217,5096.1824,-5972.8211,2260.2767,-6469.3521,-1173.3069,4795.8336,-5230.4452,5477.6199,1824.4530,-4376.0076,5277.8032,-2389.7705,-788.5910,-3635.5821,-3798.0311,5510.1857,2769.2399,6225.5713,2373.9833,-4627.9548,3387.5486,3168.4908,2757.2073,-3406.5546,-5324.4994,-2294.1873,4625.8143,-4721.2192,-4103.1114,5804.1352,646.6768,3948.5668,4217.8831,5096.6077,-5160.5109,-446.7515,2183.1660,-5256.0906,-5517.7913,-5288.7587,3886.3690,1964.1821,-3618.2003,-337.1252,872.1231,1379.5586,5658.9953,-5285.1422,-1418.0586,-5411.2318,-2423.0384,1072.0596,-6349.9225,-4712.4655,-1277.9080,3124.9711,6805.7284,-105.1239,-4582.5484,-3947.8632,-4756.2704,-4722.7441,1443.0627,5172.0900,-4400.7494,4562.0837,-5937.1703,-1122.5789,5304.4367,5491.0733,-1085.1943,1764.7078,3893.7722,1568.2008,5509.8450,3120.3023,-1915.6099,3536.0154,102.8971,4222.4419,523.7311,3358.7418,-4039.0276,-2584.3706,-4678.0540,1701.6484,852.2997,-787.8075,3881.9477,2575.8579,5730.5386,-1187.0143,-146737.5975,-147499.7943,-146492.7846,-145662.2076,-140349.6531,-147756.2143,-156334.2079,-145399.0447,74958282.5871,74938082.5480,74978188.1725,74972790.8395,-147067.8549,74966514.7341,
