sl_100_86400_20250604 Coordinates.csv
2025/06/04 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:11 2024,
Start: 2025/06/04 07:47:00.00, Stop: 2025/06/05 07:47:00.00,
TIME_UNITS,STARLINK-2594 - X-Coordinate,STARLINK-3655 - X-Coordinate,STARLINK-32126 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-31443 - X-Coordinate,STARLINK-32128 - X-Coordinate,STARLINK-2481 - X-Coordinate,STARLINK-6356 - X-Coordinate,STARLINK-30953 - X-Coordinate,STARLINK-5786 - X-Coordinate,STARLINK-30206 - X-Coordinate,STARLINK-3728 - X-Coordinate,STARLINK-5103 - X-Coordinate,STARLINK-31084 - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-5862 - X-Coordinate,STARLINK-31132 - X-Coordinate,STARLINK-4324 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-4005 - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-30424 - X-Coordinate,STARLINK-30926 - X-Coordinate,STARLINK-1785 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-3981 - X-Coordinate,STARLINK-5439 - X-Coordinate,STARLINK-31473 - X-Coordinate,STARLINK-30887 - X-Coordinate,STARLINK-5997 - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-32209 - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-3391 - X-Coordinate,STARLINK-31332 - X-Coordinate,STARLINK-3740 - X-Coordinate,STARLINK-31228 - X-Coordinate,STARLINK-32088 - X-Coordinate,STARLINK-5818 - X-Coordinate,STARLINK-5823 - X-Coordinate,STARLINK-5192 - X-Coordinate,STARLINK-4214 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-4562 - X-Coordinate,STARLINK-2753 - X-Coordinate,STARLINK-3918 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-1506 - X-Coordinate,STARLINK-6143 - X-Coordinate,STARLINK-2681 - X-Coordinate,STARLINK-11243 [DTC] - X-Coordinate,STARLINK-31251 - X-Coordinate,STARLINK-2684 - X-Coordinate,STARLINK-11159 [DTC] - X-Coordinate,STARLINK-3300 - X-Coordinate,STARLINK-4782 - X-Coordinate,STARLINK-31518 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-2044 - X-Coordinate,STARLINK-3174 - X-Coordinate,STARLINK-5624 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-3671 - X-Coordinate,STARLINK-5180 - X-Coordinate,STARLINK-5425 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-31255 - X-Coordinate,STARLINK-2150 - X-Coordinate,STARLINK-11135 [DTC] - X-Coordinate,STARLINK-11173 [DTC] - X-Coordinate,STARLINK-5255 - X-Coordinate,STARLINK-4476 - X-Coordinate,STARLINK-31356 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-1679 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-1541 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-1019 - X-Coordinate,STARLINK-5408 - X-Coordinate,STARLINK-31546 - X-Coordinate,STARLINK-2555 - X-Coordinate,STARLINK-30121 - X-Coordinate,STARLINK-4519 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-1079 - X-Coordinate,STARLINK-30291 - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-4393 - X-Coordinate,STARLINK-3722 - X-Coordinate,STARLINK-2304 - X-Coordinate,STARLINK-3004 - X-Coordinate,STARLINK-4200 - X-Coordinate,STARLINK-1029 - X-Coordinate,STARLINK-5695 - X-Coordinate,STARLINK-1547 - X-Coordinate,STARLINK-3624 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2594 - Y-Coordinate,STARLINK-3655 - Y-Coordinate,STARLINK-32126 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-31443 - Y-Coordinate,STARLINK-32128 - Y-Coordinate,STARLINK-2481 - Y-Coordinate,STARLINK-6356 - Y-Coordinate,STARLINK-30953 - Y-Coordinate,STARLINK-5786 - Y-Coordinate,STARLINK-30206 - Y-Coordinate,STARLINK-3728 - Y-Coordinate,STARLINK-5103 - Y-Coordinate,STARLINK-31084 - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-5862 - Y-Coordinate,STARLINK-31132 - Y-Coordinate,STARLINK-4324 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-4005 - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-30424 - Y-Coordinate,STARLINK-30926 - Y-Coordinate,STARLINK-1785 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-3981 - Y-Coordinate,STARLINK-5439 - Y-Coordinate,STARLINK-31473 - Y-Coordinate,STARLINK-30887 - Y-Coordinate,STARLINK-5997 - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-32209 - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-3391 - Y-Coordinate,STARLINK-31332 - Y-Coordinate,STARLINK-3740 - Y-Coordinate,STARLINK-31228 - Y-Coordinate,STARLINK-32088 - Y-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-5823 - Y-Coordinate,STARLINK-5192 - Y-Coordinate,STARLINK-4214 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-4562 - Y-Coordinate,STARLINK-2753 - Y-Coordinate,STARLINK-3918 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-1506 - Y-Coordinate,STARLINK-6143 - Y-Coordinate,STARLINK-2681 - Y-Coordinate,STARLINK-11243 [DTC] - Y-Coordinate,STARLINK-31251 - Y-Coordinate,STARLINK-2684 - Y-Coordinate,STARLINK-11159 [DTC] - Y-Coordinate,STARLINK-3300 - Y-Coordinate,STARLINK-4782 - Y-Coordinate,STARLINK-31518 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-2044 - Y-Coordinate,STARLINK-3174 - Y-Coordinate,STARLINK-5624 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-3671 - Y-Coordinate,STARLINK-5180 - Y-Coordinate,STARLINK-5425 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,STARLINK-2150 - Y-Coordinate,STARLINK-11135 [DTC] - Y-Coordinate,STARLINK-11173 [DTC] - Y-Coordinate,STARLINK-5255 - Y-Coordinate,STARLINK-4476 - Y-Coordinate,STARLINK-31356 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-1679 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-1541 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-1019 - Y-Coordinate,STARLINK-5408 - Y-Coordinate,STARLINK-31546 - Y-Coordinate,STARLINK-2555 - Y-Coordinate,STARLINK-30121 - Y-Coordinate,STARLINK-4519 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-1079 - Y-Coordinate,STARLINK-30291 - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-4393 - Y-Coordinate,STARLINK-3722 - Y-Coordinate,STARLINK-2304 - Y-Coordinate,STARLINK-3004 - Y-Coordinate,STARLINK-4200 - Y-Coordinate,STARLINK-1029 - Y-Coordinate,STARLINK-5695 - Y-Coordinate,STARLINK-1547 - Y-Coordinate,STARLINK-3624 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2594 - Z-Coordinate,STARLINK-3655 - Z-Coordinate,STARLINK-32126 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-31443 - Z-Coordinate,STARLINK-32128 - Z-Coordinate,STARLINK-2481 - Z-Coordinate,STARLINK-6356 - Z-Coordinate,STARLINK-30953 - Z-Coordinate,STARLINK-5786 - Z-Coordinate,STARLINK-30206 - Z-Coordinate,STARLINK-3728 - Z-Coordinate,STARLINK-5103 - Z-Coordinate,STARLINK-31084 - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-5862 - Z-Coordinate,STARLINK-31132 - Z-Coordinate,STARLINK-4324 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-4005 - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-30424 - Z-Coordinate,STARLINK-30926 - Z-Coordinate,STARLINK-1785 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-3981 - Z-Coordinate,STARLINK-5439 - Z-Coordinate,STARLINK-31473 - Z-Coordinate,STARLINK-30887 - Z-Coordinate,STARLINK-5997 - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-32209 - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-3391 - Z-Coordinate,STARLINK-31332 - Z-Coordinate,STARLINK-3740 - Z-Coordinate,STARLINK-31228 - Z-Coordinate,STARLINK-32088 - Z-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-5823 - Z-Coordinate,STARLINK-5192 - Z-Coordinate,STARLINK-4214 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-4562 - Z-Coordinate,STARLINK-2753 - Z-Coordinate,STARLINK-3918 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-1506 - Z-Coordinate,STARLINK-6143 - Z-Coordinate,STARLINK-2681 - Z-Coordinate,STARLINK-11243 [DTC] - Z-Coordinate,STARLINK-31251 - Z-Coordinate,STARLINK-2684 - Z-Coordinate,STARLINK-11159 [DTC] - Z-Coordinate,STARLINK-3300 - Z-Coordinate,STARLINK-4782 - Z-Coordinate,STARLINK-31518 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-2044 - Z-Coordinate,STARLINK-3174 - Z-Coordinate,STARLINK-5624 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-3671 - Z-Coordinate,STARLINK-5180 - Z-Coordinate,STARLINK-5425 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,STARLINK-2150 - Z-Coordinate,STARLINK-11135 [DTC] - Z-Coordinate,STARLINK-11173 [DTC] - Z-Coordinate,STARLINK-5255 - Z-Coordinate,STARLINK-4476 - Z-Coordinate,STARLINK-31356 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-1679 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-1541 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-1019 - Z-Coordinate,STARLINK-5408 - Z-Coordinate,STARLINK-31546 - Z-Coordinate,STARLINK-2555 - Z-Coordinate,STARLINK-30121 - Z-Coordinate,STARLINK-4519 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-1079 - Z-Coordinate,STARLINK-30291 - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-4393 - Z-Coordinate,STARLINK-3722 - Z-Coordinate,STARLINK-2304 - Z-Coordinate,STARLINK-3004 - Z-Coordinate,STARLINK-4200 - Z-Coordinate,STARLINK-1029 - Z-Coordinate,STARLINK-5695 - Z-Coordinate,STARLINK-1547 - Z-Coordinate,STARLINK-3624 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2357.1342,-5773.1505,3321.2833,-3885.2452,4298.8261,-66.5475,-1270.2401,-5397.5431,6085.1857,-4695.7694,5024.5406,6914.8013,-2175.5330,5812.3651,4533.9047,-2950.5507,192.0839,-2660.2537,-2033.6269,5049.6895,-1175.2173,-6267.1865,-1633.7469,-464.8251,3837.7577,5119.7180,-5009.9839,-6828.1262,952.2360,6599.2143,-5528.3737,-2013.2521,-4676.1037,1813.5010,-2717.1113,-788.6827,-2657.2525,-2877.4286,5873.7318,1241.6025,6112.7852,5590.1589,1737.6461,4708.1973,-2261.1686,5466.1036,-4512.3926,5985.2567,6351.5308,-5748.5296,6077.8189,2738.7592,3655.4745,4581.3700,-2460.7142,-4227.5046,-6032.1479,610.5295,-4207.0330,-6627.9460,-3692.4088,265.8254,-4284.7554,5125.8987,5349.0053,-5921.3772,346.9651,-2116.6598,211.1129,2808.0780,3507.9244,5374.9769,-3913.3876,4993.7559,4117.6770,-5079.6526,-5760.9903,-5542.4357,5703.6105,-2004.0605,-4457.3125,-6338.2981,-3559.3782,-5602.7489,365.6718,-6144.3893,-2814.0762,2058.3722,-4601.6565,4659.0862,5508.9903,680.9451,3181.2295,-1560.7202,908.7717,410.0234,3938.3661,-6124.5073,-4215.1496,-949.7078,378112.0728,409591.6160,386985.4239,385250.6221,389642.8883,387874.2325,395013.6130,391291.1645,178547361.9409,178565146.2703,178577731.9755,178572548.5469,390719.5286,178565655.5377,-3420.9422,-1035.0069,-5436.9637,-2671.5489,-920.8077,5854.0363,4023.4281,-2731.4882,132.8943,-3773.1250,2734.3407,137.3292,4010.9035,-2805.6851,3738.5902,3283.3205,5481.5600,-2640.2512,-6138.4765,3717.3548,-6567.2926,-2302.3222,4993.2203,6634.5702,-1848.4651,-4313.2480,-1526.5020,125.0763,6157.4590,-1082.2968,-3822.5075,-4782.3340,-4959.2724,-5608.7872,5391.8358,5808.8824,5614.5025,5738.0517,-2200.4166,-2282.4251,-842.6362,4069.3057,-3896.5003,4156.6754,-1410.7978,-2314.4845,3589.7442,-1709.6451,1844.0787,3853.3184,-21.4425,-3533.4972,-5430.2085,560.3174,-4268.4407,-1536.9799,311.7925,-6323.2396,2359.4890,977.9370,3096.5601,-6746.1348,4957.0293,-3759.5191,2074.1964,-3264.0625,-4189.4423,3798.6844,-6824.6622,-3202.7947,2744.5641,-2901.2596,-1016.0496,640.0691,-571.3382,-2702.1668,3829.1683,-669.9983,3814.4257,5864.6265,4946.8783,516.2076,3662.2959,-3891.8294,-5435.1983,886.1868,-4381.2905,4836.1634,3600.4749,2678.6633,1893.4411,-6214.0059,-6080.3296,6224.3507,2526.2973,-4117.7107,1633.9149,732.4258,1090.0991,-5276.8072,100483.0035,81782.1131,82409.4493,87453.7276,80341.6029,83412.2145,88073.8890,86489.4702,173026339.1382,173013456.7944,173002701.4723,173008429.5821,87020.4071,173017960.8075,5513.5567,3651.9124,-2538.5822,-5072.2140,5204.8065,-3523.0972,5478.0360,3373.1213,3166.3385,-3437.9799,-3921.8427,-103.2220,5189.0419,2273.4587,-3651.6039,5337.4334,-4116.9233,5836.8561,-2559.3484,-2923.9208,-1819.6581,-1889.5663,-4398.0537,-1972.1128,5414.1030,-1754.6652,4507.0625,1078.3762,2744.4822,-1461.1745,-1755.4645,-4600.9446,-135.8808,-3634.2082,-3382.4732,-3493.9043,3014.2429,2351.6632,2667.8810,6440.5624,3200.0905,194.4795,5435.5475,2931.8425,6412.5752,-3604.6679,3807.3988,-3016.3227,1784.9497,-198.7311,-3349.8917,-5287.3258,-1427.2156,5037.7088,-4857.6816,-4965.7860,3362.4764,2727.7350,4810.4577,1357.9327,-4911.5130,-1510.0491,-2328.4379,-2703.6696,-3881.8190,-1610.6615,5481.5699,5369.1528,1173.1922,5343.5993,5289.4689,2839.7482,-5185.0059,4732.5007,-5530.3481,-3592.9483,-69.7385,4084.6112,1050.9943,3054.2453,1932.7920,2733.2416,-4669.5809,-98.4151,4197.4442,3079.7055,4537.8805,4483.2418,-3478.5463,4182.9411,-3746.8801,3003.4635,-869.0008,2571.9416,6393.0834,5528.9278,-5450.7125,-3173.3841,-5369.4416,4356.3654,10264.2121,7193.7179,4773.5471,12199.9515,10518.0784,-199.4398,-231.9318,7968.9497,67653918.8481,67629476.0010,67641160.1490,67658401.2076,6362.4487,67657458.4044,
3600.000,938.0366,6865.8204,-1744.3603,6592.9858,-4521.2029,-3077.5519,-2193.8569,4939.9774,-6343.0721,5068.1461,-4985.6716,-5365.6834,-2214.6500,-2229.9155,-4134.6535,3857.0125,-2540.2934,-1730.1501,2150.6589,-4286.6280,2630.3036,5271.9750,-429.9947,-1757.2577,-2855.0875,-1989.3290,3465.2253,5910.2879,-3661.3364,-5456.7513,1766.6278,4160.4941,4778.8605,657.3016,1391.3037,-2207.5182,1290.1023,-724.1548,-2229.7945,3221.5737,-2524.0462,-5250.8739,2508.8781,-6434.1997,3095.2100,-1754.4249,3986.5187,-5851.7731,-4423.1975,3664.6929,-3903.9425,1458.4151,-1080.8047,-6153.9145,5454.8125,6415.3680,3052.2900,964.2972,-118.6018,5453.5648,2746.8288,1788.9037,4116.1726,-4240.9435,-6896.8574,5404.5858,3896.0282,-2154.6466,2325.1820,1458.8475,-6402.9643,-806.7889,5270.7047,-2971.0387,-3770.3393,3649.3856,3550.4315,3154.8293,-2200.9560,531.7577,2639.2793,3456.5904,-751.5724,5691.5287,3167.8935,3532.1681,4289.1606,-4677.5021,3599.5219,-3731.7947,-6903.0079,-1510.4911,-1304.1664,-1389.8124,1171.7049,3639.8302,-4630.8531,6124.7169,1861.3638,3354.3719,340355.1067,376168.0293,351445.1449,351360.1520,355545.9875,353679.0624,359661.8682,355243.1498,127639913.3593,127655739.0245,127672977.3123,127670506.4322,356317.6406,127658933.1584,5787.4904,-655.5465,6297.0066,952.5028,4703.1741,-2698.8969,-5689.5230,-1164.5257,2574.5682,-136.7579,1325.4183,1546.1753,-4275.9443,4568.6519,272.2709,-5661.0514,-6363.7169,-561.7570,6149.5493,-80.0381,5851.3684,-864.4259,-6826.0009,-6489.0139,5553.3228,4332.2244,-2517.3754,-1637.3925,-5610.5684,2690.6924,3122.6984,1103.3617,2180.5350,6883.7001,-6719.2621,-6447.4035,-6658.8956,-4251.1969,4474.3404,3103.4343,1580.7946,-1721.1042,4620.8785,-2514.3207,-3076.1755,-528.3485,-5644.8812,3434.3825,1116.3768,-4420.8404,3233.8149,4738.5022,5536.6575,2532.2634,4008.4106,-1676.8785,-2866.2378,6659.3666,-4630.6280,-2585.9222,-6147.5364,4538.6886,-4929.1228,5173.1040,-563.3097,2814.7806,3752.3166,-4630.6750,5073.4042,5112.2866,-787.9886,3970.8062,-3657.2447,3245.4735,4574.8079,-1840.0795,-4334.1156,-2746.9086,-3520.6765,-6781.6221,-6174.6293,-2689.8168,-4282.0613,749.5582,2777.6317,-3657.2540,286.8278,-5040.8574,-5628.9935,2014.3270,-352.3260,1867.8083,5885.3684,-4192.9608,-6269.4864,4547.8192,2612.0006,-3237.0102,-4792.9012,6025.1449,191727.2815,181808.1618,179067.9851,183681.7590,175836.2729,178461.0049,183735.6434,182997.7980,213439415.8268,213429338.9591,213423518.2063,213427062.5347,182767.2138,213431971.0730,-3670.6830,495.9459,-2077.6261,1863.9399,-2000.7717,5458.0183,-3285.9690,-4726.5539,520.9192,4717.2684,4619.9674,4073.1214,-4973.1039,-4590.9788,5525.9177,-1083.5206,-118.9998,-6705.0361,-2428.4336,5416.0903,-2580.0501,4414.0178,305.2050,-1714.2045,-2938.1842,5004.3111,-5436.5807,3187.3901,1234.8413,-3137.2392,5932.5425,5421.5320,4338.0015,312.5142,-878.1076,-240.4218,1309.0546,-5313.1361,-4644.2435,-5326.4766,-6285.9049,-4166.4645,-4503.5258,594.8827,-5415.9197,6685.3574,272.0004,-1331.2429,-5118.5360,-3871.8741,4723.7009,4816.4931,-3618.1158,-1593.6079,1400.6951,922.3687,-5512.4088,1599.5150,-5009.8732,3206.5052,1387.6963,4893.2548,-2662.2919,-1717.0172,-183.5253,-3340.9778,-4317.3295,-4672.6640,-4114.4528,-4312.7262,-2522.3368,-5389.3744,1413.8287,-5341.9231,3547.2901,5399.8804,4048.6903,-5521.9510,-5569.3813,1233.4722,1724.5979,-5369.6923,5367.7510,3679.9320,-5448.5270,-4721.7781,-5420.5465,-741.3578,-1232.5279,-5341.8513,-372.4243,-6520.9364,-3394.8796,-5327.5429,-2745.9862,-3733.4888,4411.7448,-315.4709,4602.8005,-531.0458,8402.0708,5361.2712,4139.1522,8742.8655,10381.0985,648.8039,-3610.4099,3251.1932,67635707.1044,67610475.3665,67617700.2602,67632396.9354,4690.1241,67636158.1608,
7200.000,-2946.2994,-4882.2386,-1275.7884,-6433.9177,2808.1893,5893.3526,4015.3320,-3779.3991,3712.9590,-4749.1064,4260.4686,1799.0469,5314.9642,-2138.8906,3586.5731,-3058.9004,3600.8478,3140.6797,-1995.5992,3207.3987,-3663.5183,-3217.1553,2148.0114,3729.5411,1427.8669,-2388.7855,-1944.2498,-2481.2275,4868.9214,1407.0679,1609.6138,-5891.4756,-3530.3746,-2763.1345,779.5899,4146.2044,1068.8410,4846.1984,-2038.6097,-5497.9324,-1644.5141,3575.2361,-5149.8410,5811.2790,-4142.2457,-3688.8441,-1595.8853,2960.0846,1343.0130,403.4957,1226.0765,-4365.0788,-3225.7385,4751.0332,-5807.0726,-4200.3490,278.3576,-2626.2278,3461.5184,-1355.0910,-912.7911,-4400.6792,-1282.4882,1103.2893,5431.9209,-2879.9433,-6247.8426,4952.1086,-4893.7152,-4140.7164,6632.0411,-4045.7373,-2344.3334,1116.6350,2816.7645,-1785.1570,626.7141,-756.1905,-1313.0640,1573.8748,538.5996,131.7569,4368.9593,-3790.4578,-6167.1202,-341.0610,-5353.7844,5076.3043,-230.6629,2458.5825,5282.2912,-963.9889,-1951.6640,4814.7697,-3418.2762,-5637.5880,4532.5810,-3781.3924,-2.5141,-4149.2786,281210.2882,318586.9688,293294.0945,295032.4932,298453.1659,297046.0644,301365.9310,300056.2016,67984891.0280,67997609.6216,68016982.5244,68015249.2806,298861.4868,68004147.5509,-6232.8121,2234.1554,-4265.7147,593.0551,-5586.2432,-691.0576,5557.7897,4851.9860,-4293.3864,3952.5980,-4851.9548,-3756.5657,4111.3359,-5414.5677,-4391.3024,4888.3795,3991.3490,5024.7886,-2914.5338,-4114.6233,-2429.9610,4398.0206,5135.0816,3902.7328,-6586.0711,-3938.3465,5942.9761,3411.9778,2086.6237,-3879.5805,1161.9146,2124.7906,2468.8112,-5485.2855,5134.2849,3876.0867,4827.5428,1967.8834,-5717.4391,-4105.3672,-3576.5040,-2143.4169,-4557.5686,-239.6040,5436.6344,635.0490,5253.0737,-3973.9542,-4685.3870,4138.5691,-5996.6407,-5191.5839,-2566.5797,-3879.5674,-2363.9783,3380.4863,5478.9180,-4053.6577,5700.0619,3888.9988,6092.1945,-1000.9290,3103.4975,-4612.1916,-1220.5390,-58.9688,-2933.3641,4714.7781,-1869.8898,-5442.7932,-787.6271,-4304.0830,4689.1622,-6310.3702,-6281.2185,5882.2434,4113.9394,5899.5883,-548.7404,4751.6620,5370.5973,5088.4105,4616.5249,3434.5825,-165.8430,5975.4312,3288.2861,3142.3259,4648.9882,-5868.8972,-1426.2282,3047.7538,-3689.3444,1477.7671,5477.7044,-3980.4130,-5186.1793,4561.7433,6846.1529,-4155.1416,270429.3710,270271.4625,264265.9562,268364.3975,259921.3056,262878.0338,267159.1968,266934.5584,239285510.6711,239276745.8990,239277507.8470,239281003.7143,266782.0012,239279229.2818,-513.8093,-4363.7472,5202.4212,2471.0513,-2732.5601,-3390.8026,-961.5408,3187.2897,-3869.3881,-3149.2256,-2527.3674,-5528.8215,1633.1665,3591.1958,-3967.1939,-3850.9403,4242.5341,3614.3398,5980.0145,-4547.2325,5324.0796,-4298.0691,3979.6234,4343.7186,-1472.9173,-5169.5037,2944.9236,-5485.7869,-4290.3869,5448.3848,-6658.2030,-2977.0411,-5290.3651,3181.5881,4558.7317,3772.3099,-4831.5834,4395.3818,3097.3709,1109.3921,5722.9525,5508.5596,741.8226,-3783.8305,1261.3320,-5848.5716,-4211.1102,4810.8879,4805.7630,5523.7637,-3268.9238,-1380.2199,5270.6394,-3032.8864,2907.0534,3963.0096,4203.1626,-4957.8869,1413.5888,-5464.4076,3047.8159,-5248.2228,6078.2050,5008.0137,4105.2445,6315.2696,428.4651,1037.2366,4526.0677,140.9095,-1829.8853,3233.8099,3952.2642,2589.1226,637.8205,-2868.7873,-5532.5984,3532.1930,6787.7528,-4775.0911,-4362.1895,4684.2502,-2734.7263,-4523.6437,3042.3043,3493.0271,2873.5077,-3495.9829,4937.7433,2432.7164,4230.6069,6150.1704,5503.0775,4728.9101,-2559.0162,-431.5652,-637.2886,3590.5306,-938.2288,-3658.2766,6503.2580,3522.9453,3651.9789,4334.2341,9746.3335,2415.1983,-6261.6685,4321.0327,67617494.9224,67592255.9533,67594892.8783,67607249.1889,3017.3621,67614828.2675,
