sl_20_5400_20251212 Coordinates.csv
2025/12/12 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:54 2024,
Start: 2025/12/12 07:47:00.00, Stop: 2025/12/12 09:17:00.00,
TIME_UNITS,STARLINK-32103 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-31178 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-4541 - X-Coordinate,STARLINK-5761 - X-Coordinate,STARLINK-1989 - X-Coordinate,STARLINK-1957 - X-Coordinate,STARLINK-11158 [DTC] - X-Coordinate,STARLINK-6141 - X-Coordinate,STARLINK-30085 - X-Coordinate,STARLINK-5536 - X-Coordinate,STARLINK-2288 - X-Coordinate,STARLINK-1675 - X-Coordinate,STARLINK-4466 - X-Coordinate,STARLINK-2161 - X-Coordinate,STARLINK-5862 - X-Coordinate,STARLINK-5317 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32103 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-31178 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-4541 - Y-Coordinate,STARLINK-5761 - Y-Coordinate,STARLINK-1989 - Y-Coordinate,STARLINK-1957 - Y-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-30085 - Y-Coordinate,STARLINK-5536 - Y-Coordinate,STARLINK-2288 - Y-Coordinate,STARLINK-1675 - Y-Coordinate,STARLINK-4466 - Y-Coordinate,STARLINK-2161 - Y-Coordinate,STARLINK-5862 - Y-Coordinate,STARLINK-5317 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32103 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-31178 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-4541 - Z-Coordinate,STARLINK-5761 - Z-Coordinate,STARLINK-1989 - Z-Coordinate,STARLINK-1957 - Z-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-30085 - Z-Coordinate,STARLINK-5536 - Z-Coordinate,STARLINK-2288 - Z-Coordinate,STARLINK-1675 - Z-Coordinate,STARLINK-4466 - Z-Coordinate,STARLINK-2161 - Z-Coordinate,STARLINK-5862 - Z-Coordinate,STARLINK-5317 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5937.1823,-6745.9676,-3385.1484,-5288.5206,-3630.4991,-3246.1606,2172.9623,4549.4981,4431.5668,-4394.4075,5718.5377,-3974.7760,-4232.7596,-4376.3899,5732.8065,-4331.1617,5657.1883,5061.8576,3800.0472,3588.2821,-350544.0413,-382260.9322,-360427.6756,-358981.5297,-364306.6371,-362367.2718,-368570.9595,-363940.9584,-115616101.8001,-115611361.4288,-115632644.5077,-115633624.9855,-364606.6292,-115623322.0788,-293.8969,-734.4806,3721.1774,-730.9077,-4425.5317,-2644.9296,-3843.2101,-3351.0170,1759.7048,-2485.6345,3124.6306,4397.9099,-3701.9435,4217.0957,3531.1356,1208.6122,-2515.3143,-4660.3501,5402.0757,-3867.7108,-161864.6849,-142021.7960,-145697.7932,-149871.6197,-143246.8417,-145828.4575,-151637.7141,-149256.8583,309643515.9627,309657015.4372,309662867.7150,309669384.2269,-150039.0414,309660637.5863,3321.3862,1317.2253,4624.3466,-4380.4548,-3923.4793,5489.5103,-5323.5207,-4026.1994,-5015.2442,4700.9717,-1732.4275,-3597.4228,4050.2176,3329.1619,1309.1172,5211.2372,-3144.7011,-844.2237,-2061.0715,4512.0081,8642.9557,4319.7884,3465.6172,10011.6808,9187.6174,-1475.0919,-2305.9526,6085.7934,-148341031.8482,-148365187.3442,-148369753.1061,-148350216.0726,4656.8299,-148349522.9112,
300.000,-5130.3428,-6207.4640,-1771.5473,-4382.4787,-5262.6325,-4661.1502,636.9574,3688.1696,5644.2962,-5794.1292,5627.1162,-2052.2914,-5706.9845,-2528.1144,5802.7006,-2965.0331,4615.6823,3831.2547,3801.9566,3658.8294,-346987.4776,-379125.6700,-357082.5918,-355770.2036,-361078.7857,-359133.0803,-365249.0200,-361156.3888,-122346704.9283,-122341661.4665,-122363064.8197,-122364563.3833,-361359.4696,-122353912.9192,1525.6260,567.9414,5107.8772,1058.1502,-3501.6073,-1065.8966,-5174.4600,-5045.6526,268.3340,-1306.0318,1617.9888,4956.6171,-2485.8535,4867.4933,2114.5839,2887.3343,-1571.1421,-5178.4074,4227.5389,-5218.5396,-169218.3358,-150070.1084,-153478.3887,-157613.5423,-150924.8365,-153470.1232,-159338.3817,-157086.8591,307046087.4091,307059588.1183,307064815.3303,307071426.6611,-157746.6178,307063120.0469,4207.5422,2983.2811,4179.9644,-5231.3790,-2862.6568,4982.0660,-4543.4349,-3011.4955,-3993.5574,3512.9522,-3347.1765,-4394.4651,3048.8705,4232.2931,2979.5495,5499.5979,-4945.0642,-2564.7687,-3943.3721,2758.2172,8493.1462,4164.2615,3411.8984,9741.0937,9181.8921,-1426.0689,-2605.6279,6136.6361,-148341185.3197,-148365090.0660,-148370107.8536,-148350916.2634,4516.2602,-148349863.7232,
600.000,-3825.7316,-5059.5101,-11.6461,-3083.4448,-6384.2427,-5646.5501,-919.4380,2499.2302,6319.3856,-6623.5422,4957.1646,72.9044,-6632.3469,-430.0126,5302.8364,-1346.0298,3043.5152,2205.5002,3459.3516,3389.6666,-343277.6755,-375819.8994,-353577.3822,-352397.1818,-357689.2612,-355739.8524,-361763.3036,-358218.0862,-129019011.6451,-129013665.8044,-129035163.0051,-129037170.5195,-357949.3226,-129026203.6679,3220.4746,1846.3484,6002.5982,2782.0403,-2266.8720,574.9491,-6020.3197,-6250.1036,-1210.3282,-34.5735,-91.9592,5078.4372,-1058.0046,5086.6201,456.4706,4318.8611,-518.3788,-5208.7176,2594.1065,-6021.9512,-176493.1447,-158049.6991,-161190.6004,-165286.8809,-158535.5180,-161044.3627,-166965.0318,-164919.6464,304302386.1620,304315901.8512,304320499.4852,304327174.0497,-165383.9475,304319330.8817,4619.1741,4327.0837,3269.3949,-5517.5448,-1496.3594,3936.4400,-3274.4050,-1675.2615,-2542.5700,1944.0216,-4573.3736,-4722.3849,1721.1382,4682.2056,4320.6376,5188.5689,-6220.1556,-4010.9205,-5401.7393,710.7703,8343.0703,4008.7531,3360.2792,9465.3582,9172.5232,-1371.1969,-2899.7485,6057.6230,-148341342.3935,-148364984.9739,-148370455.2263,-148351614.5020,4375.6876,-148350204.2134,
900.000,-2160.4239,-3422.0646,1723.2614,-1524.2440,-6886.8983,-6095.6676,-2352.9995,1084.4108,6380.1249,-6794.8312,3792.0913,2194.7933,-6916.9203,1714.0262,4295.5624,364.6606,1105.2381,336.6265,2826.0414,2783.7487,-339416.3986,-372345.1143,-349913.6193,-348864.1556,-354139.4439,-352189.0716,-358115.6181,-355087.3047,-135629843.5182,-135624196.7829,-135645760.9879,-135648266.7225,-354377.7074,-135637015.9424,4619.6947,2987.7740,6308.6417,4270.3123,-827.1608,2122.6836,-6287.0261,-6847.9280,-2543.3991,1218.7148,-1831.5326,4755.1253,455.8611,4857.7025,-1284.7188,5355.7323,512.1866,-4762.9083,662.7937,-6207.8005,-183685.9476,-165956.9361,-168830.9999,-172888.2342,-166075.3191,-168548.1392,-174514.2337,-172735.4801,301413719.4366,301427263.8456,301431228.4358,301437935.6773,-172947.5828,301430577.4637,4510.0182,5203.7679,1994.0596,-5208.2610,29.8026,2465.3816,-1652.4058,-159.9503,-817.8042,164.2570,-5269.6216,-4546.4577,209.1307,4630.7725,5184.4495,4311.9944,-6835.6733,-5028.6171,-6280.4081,-1412.3705,8192.7292,3853.2644,3310.5906,9184.3650,9159.5356,-1310.3946,-3188.3877,5844.7424,-148341503.1525,-148364872.0894,-148370795.1199,-148352310.2387,4235.1123,-148350544.3818,
1200.000,-304.8043,-1462.6563,3267.5138,141.7313,-6722.8029,-5952.9083,-3536.0136,-433.9956,5810.1474,-6286.7406,2263.8776,4107.3271,-6531.6016,3695.1214,2891.6028,2001.5617,-991.3225,-1596.6780,1978.6716,1878.2442,-335405.4753,-368702.8863,-346092.9440,-345172.9092,-350430.7935,-348482.2825,-354307.8319,-351729.3729,-142176051.4020,-142170106.0388,-142191710.0219,-142194701.7112,-350646.2161,-142183200.6533,5578.6582,3887.8259,5987.2408,5371.1788,692.9805,3435.8049,-5936.7560,-6782.1352,-3615.1755,2348.1865,-3419.5138,4016.2041,1923.5013,4202.4506,-2937.8322,5885.8598,1400.5787,-3895.6869,-1371.4941,-5770.9292,-190793.6202,-173788.2196,-176396.1916,-180414.2376,-173540.7116,-175978.4720,-181982.5989,-180508.6733,298381463.5050,298395050.3313,298398379.4846,298405089.9417,-180434.1088,298398236.2202,3892.3847,5519.0804,496.1997,-4336.5561,1552.7558,727.7822,147.9898,1372.4567,995.1262,-1633.3389,-5355.9634,-3885.3760,-1325.2770,4083.4326,5475.9508,2965.2311,-6726.8619,-5509.8466,-6485.8847,-3385.3114,8042.1241,3697.7965,3262.6595,8897.9997,9142.9536,-1243.5791,-3471.6152,5505.0953,-148341667.6778,-148364751.4458,-148371127.4295,-148353002.9252,4094.5343,-148350884.2282,
1500.000,1554.8712,621.1776,4476.9909,1755.3083,-5909.6484,-5220.9194,-4367.6968,-1923.4625,4656.6546,-5147.2373,537.9243,5624.2267,-5513.1687,5319.8308,1237.4953,3410.9136,-3017.1295,-3406.1278,1007.4218,743.1501,-331246.7975,-364894.8636,-342117.0641,-341325.3208,-346564.8480,-344621.0892,-350341.8735,-348116.9231,-148654516.9375,-148648276.0044,-148669892.1909,-148673356.0970,-346756.5129,-148661639.5050,5994.0687,4460.0135,5062.6793,5966.9292,2160.8537,4399.2476,-4993.2083,-6060.9577,-4337.1575,3261.2099,-4685.6586,2926.3920,3217.6493,3179.0271,-4335.8895,5844.9989,2051.2848,-2697.9086,-3299.5932,-4770.0390,-197813.0795,-181539.9839,-183882.8132,-187861.5646,-180928.2072,-183332.4403,-189366.7823,-188209.9143,295207063.0403,295220705.9019,295223398.3235,295230083.6944,-187840.1448,295223751.9772,2835.7951,5239.2485,-1057.0345,-2995.9054,2909.5351,-1088.5044,1932.3626,2757.8906,2700.6369,-3254.1039,-4822.5124,-2809.3493,-2718.0129,3098.6470,5163.1769,1295.0079,-5904.7866,-5403.6390,-5996.2526,-4998.7655,7891.2561,3542.3505,3216.3096,8606.1430,9122.8011,-1170.6670,-3749.4980,5055.8329,-148341836.0486,-148364623.0885,-148371452.0499,-148353692.0134,3953.9537,-148351223.7529,
1800.000,3235.1508,2621.9371,5242.6030,3166.5004,-4528.6966,-3961.7187,-4782.7367,-3252.6901,3026.7723,-3488.6369,-1204.5913,6597.1610,-3960.4859,6429.2520,-499.8392,4465.2289,-4746.4901,-4911.9114,6.4990,-523.8521,-326942.3200,-360922.7710,-337987.7539,-337323.3652,-342543.2226,-340607.1540,-346219.7318,-344232.0984,-155062154.0382,-155055621.3908,-155077221.8940,-155081142.8711,-342710.3339,-155069246.4805,5815.3554,4643.9472,3620.8003,5986.8491,3447.0903,4934.4267,-3540.6903,-4756.8854,-4655.1537,3885.3082,-5488.6063,1580.3383,4226.8874,1877.1075,-5332.9000,5224.8460,2403.3931,-1286.9689,-4919.2686,-3319.5380,-204741.2844,-189208.6986,-191287.5378,-195226.9288,-188234.3585,-190607.1874,-196663.4834,-195808.8600,291892030.4286,291905742.8258,291907798.3434,291914431.5489,-195162.3462,291908637.2706,1459.3066,4394.4299,-2492.4648,-1330.7196,3954.9387,-2787.2658,3507.7644,3847.9804,4114.6628,-4523.0647,-3730.4992,-1432.9399,-3820.5444,1781.7896,4280.5777,-516.4896,-4455.4254,-4721.1528,-4863.3531,-6082.3549,7740.1264,3386.9276,3171.3616,8308.6706,9099.1010,-1091.5746,-4022.1001,4522.2158,-148342008.3425,-148364487.0763,-148371768.8750,-148354376.9543,3813.3706,-148351562.9557,
2100.000,4573.5820,4342.8455,5499.8928,4248.4487,-2716.3452,-2291.4163,-4756.0085,-4303.0705,1077.3228,-1475.9325,-2785.3304,6930.6031,-2024.4155,6914.9480,-2149.8932,5074.8916,-5982.0883,-5960.3607,-934.7604,-1805.7082,-322494.0594,-356788.4084,-333706.8534,-333169.1157,-338367.6087,-336442.1961,-341943.4556,-340067.6213,-161395910.3599,-161389090.6560,-161410647.3156,-161415008.8767,-338509.4855,-161402969.3119,5051.1040,4411.8013,1800.8858,5416.1100,4436.9334,5005.2189,-1716.5290,-2999.0902,-4552.7546,4173.2113,-5731.7236,94.8730,4864.8836,410.2942,-5819.2219,4075.4627,2436.3669,204.4972,-6056.3134,-1575.8633,-211575.2377,-196790.8708,-198607.0744,-202507.0847,-195455.7597,-197799.9255,-203869.4476,-203276.6651,288437945.0484,288451740.3245,288453159.9125,288459715.1568,-202397.4058,288454471.6257,-81.8175,3075.5546,-3650.4218,478.8337,4577.1743,-4185.4621,4703.9694,4526.0687,5084.8173,-5303.7549,-2205.6955,96.8597,-4515.6894,273.9564,2925.3462,-2271.7204,-2531.5176,-3534.6025,-3207.7732,-6522.1497,7588.7361,3231.5290,3127.6334,8005.4531,9071.8755,-1006.2193,-4289.4823,3935.1512,-148342184.6347,-148364343.4819,-148372077.7986,-148355057.1961,3672.7850,-148351901.8366,
2400.000,5444.5713,5617.3756,5233.8478,4908.9614,-650.2818,-369.1455,-4303.1213,-4979.0910,-1000.7040,690.0415,-4046.8842,6591.6876,107.2236,6729.9248,-3555.3020,5195.5001,-6578.0486,-6439.7978,-1739.5783,-2976.6269,-317904.0930,-352493.6505,-329276.2674,-328864.7472,-334039.7731,-332127.9899,-337515.1533,-335626.8055,-167652768.7551,-167645667.4569,-167667151.8795,-167671936.2646,-334155.8444,-167659790.9339,3769.4780,3772.3679,-218.1327,4299.1819,5040.2851,4619.4028,302.3069,-960.2499,-4051.0574,4105.6189,-5375.2138,-1400.7886,5077.2735,-1093.6126,-5733.9746,2501.4112,2170.8434,1640.7623,-6583.7103,279.6866,-218311.9868,-204283.0462,-205838.1697,-209698.8295,-202589.0480,-204907.9404,-210981.4669,-210588.1972,284846452.5185,284860343.8200,284861129.6224,284867582.4521,-209542.0552,284862900.8046,-1613.7368,1424.7676,-4402.5168,2236.3459,4709.7548,-5133.0085,5392.0079,4719.6520,5506.8000,-5512.4783,-424.5381,1616.2590,-4729.8091,-1263.2470,1246.9707,-3779.6915,-337.3024,-1970.0591,-1206.7413,-6271.9703,7437.0861,3076.1559,3084.9409,7696.3568,9041.1458,-914.5208,-4551.7027,3328.5499,-148342364.9989,-148364192.3929,-148372378.7139,-148355732.1828,3532.1971,-148352240.3956,
