sl_100_86400_20250112 Coordinates.csv
2025/01/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:09 2024,
Start: 2025/01/12 07:47:00.00, Stop: 2025/01/13 07:47:00.00,
TIME_UNITS,STARLINK-3777 - X-Coordinate,STARLINK-31235 - X-Coordinate,STARLINK-30893 - X-Coordinate,STARLINK-30878 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-4515 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-30377 - X-Coordinate,STARLINK-31164 - X-Coordinate,STARLINK-30524 - X-Coordinate,STARLINK-4345 - X-Coordinate,STARLINK-31084 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-30570 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-6070 - X-Coordinate,STARLINK-3657 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-5306 - X-Coordinate,STARLINK-1585 - X-Coordinate,STARLINK-11138 [DTC] - X-Coordinate,STARLINK-3326 - X-Coordinate,STARLINK-1838 - X-Coordinate,STARLINK-31705 - X-Coordinate,STARLINK-6296 - X-Coordinate,STARLINK-6230 - X-Coordinate,STARLINK-31061 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-2661 - X-Coordinate,STARLINK-3361 - X-Coordinate,STARLINK-2329 - X-Coordinate,STARLINK-31712 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-1057 - X-Coordinate,STARLINK-4301 - X-Coordinate,STARLINK-5719 - X-Coordinate,STARLINK-32014 - X-Coordinate,STARLINK-4616 - X-Coordinate,STARLINK-30807 - X-Coordinate,STARLINK-2657 - X-Coordinate,STARLINK-32290 - X-Coordinate,STARLINK-30266 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-2395 - X-Coordinate,STARLINK-30416 - X-Coordinate,STARLINK-3692 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-4170 - X-Coordinate,STARLINK-32231 - X-Coordinate,STARLINK-3529 - X-Coordinate,STARLINK-11120 [DTC] - X-Coordinate,STARLINK-2754 - X-Coordinate,STARLINK-2722 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-4396 - X-Coordinate,STARLINK-31391 - X-Coordinate,STARLINK-1633 - X-Coordinate,STARLINK-11097 [DTC] - X-Coordinate,STARLINK-31940 - X-Coordinate,STARLINK-31570 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-5714 - X-Coordinate,STARLINK-5800 - X-Coordinate,STARLINK-30218 - X-Coordinate,STARLINK-3318 - X-Coordinate,STARLINK-4125 - X-Coordinate,STARLINK-4289 - X-Coordinate,STARLINK-31646 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-5802 - X-Coordinate,STARLINK-3327 - X-Coordinate,STARLINK-3004 - X-Coordinate,STARLINK-4627 - X-Coordinate,STARLINK-4403 - X-Coordinate,STARLINK-5977 - X-Coordinate,STARLINK-1443 - X-Coordinate,STARLINK-3105 - X-Coordinate,STARLINK-6340 - X-Coordinate,STARLINK-4299 - X-Coordinate,STARLINK-31830 - X-Coordinate,STARLINK-31596 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-30975 - X-Coordinate,STARLINK-31129 - X-Coordinate,STARLINK-4102 - X-Coordinate,STARLINK-5768 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-31650 - X-Coordinate,STARLINK-3755 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-1541 - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-1960 - X-Coordinate,STARLINK-2151 - X-Coordinate,STARLINK-2407 - X-Coordinate,STARLINK-11116 [DTC] - X-Coordinate,STARLINK-5947 - X-Coordinate,STARLINK-31637 - X-Coordinate,STARLINK-30564 - X-Coordinate,STARLINK-30318 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3777 - Y-Coordinate,STARLINK-31235 - Y-Coordinate,STARLINK-30893 - Y-Coordinate,STARLINK-30878 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-4515 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-30377 - Y-Coordinate,STARLINK-31164 - Y-Coordinate,STARLINK-30524 - Y-Coordinate,STARLINK-4345 - Y-Coordinate,STARLINK-31084 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-30570 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-6070 - Y-Coordinate,STARLINK-3657 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-5306 - Y-Coordinate,STARLINK-1585 - Y-Coordinate,STARLINK-11138 [DTC] - Y-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-1838 - Y-Coordinate,STARLINK-31705 - Y-Coordinate,STARLINK-6296 - Y-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-2661 - Y-Coordinate,STARLINK-3361 - Y-Coordinate,STARLINK-2329 - Y-Coordinate,STARLINK-31712 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-1057 - Y-Coordinate,STARLINK-4301 - Y-Coordinate,STARLINK-5719 - Y-Coordinate,STARLINK-32014 - Y-Coordinate,STARLINK-4616 - Y-Coordinate,STARLINK-30807 - Y-Coordinate,STARLINK-2657 - Y-Coordinate,STARLINK-32290 - Y-Coordinate,STARLINK-30266 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-2395 - Y-Coordinate,STARLINK-30416 - Y-Coordinate,STARLINK-3692 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-4170 - Y-Coordinate,STARLINK-32231 - Y-Coordinate,STARLINK-3529 - Y-Coordinate,STARLINK-11120 [DTC] - Y-Coordinate,STARLINK-2754 - Y-Coordinate,STARLINK-2722 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-4396 - Y-Coordinate,STARLINK-31391 - Y-Coordinate,STARLINK-1633 - Y-Coordinate,STARLINK-11097 [DTC] - Y-Coordinate,STARLINK-31940 - Y-Coordinate,STARLINK-31570 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-5714 - Y-Coordinate,STARLINK-5800 - Y-Coordinate,STARLINK-30218 - Y-Coordinate,STARLINK-3318 - Y-Coordinate,STARLINK-4125 - Y-Coordinate,STARLINK-4289 - Y-Coordinate,STARLINK-31646 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-5802 - Y-Coordinate,STARLINK-3327 - Y-Coordinate,STARLINK-3004 - Y-Coordinate,STARLINK-4627 - Y-Coordinate,STARLINK-4403 - Y-Coordinate,STARLINK-5977 - Y-Coordinate,STARLINK-1443 - Y-Coordinate,STARLINK-3105 - Y-Coordinate,STARLINK-6340 - Y-Coordinate,STARLINK-4299 - Y-Coordinate,STARLINK-31830 - Y-Coordinate,STARLINK-31596 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-30975 - Y-Coordinate,STARLINK-31129 - Y-Coordinate,STARLINK-4102 - Y-Coordinate,STARLINK-5768 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-31650 - Y-Coordinate,STARLINK-3755 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-1541 - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-1960 - Y-Coordinate,STARLINK-2151 - Y-Coordinate,STARLINK-2407 - Y-Coordinate,STARLINK-11116 [DTC] - Y-Coordinate,STARLINK-5947 - Y-Coordinate,STARLINK-31637 - Y-Coordinate,STARLINK-30564 - Y-Coordinate,STARLINK-30318 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3777 - Z-Coordinate,STARLINK-31235 - Z-Coordinate,STARLINK-30893 - Z-Coordinate,STARLINK-30878 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-4515 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-30377 - Z-Coordinate,STARLINK-31164 - Z-Coordinate,STARLINK-30524 - Z-Coordinate,STARLINK-4345 - Z-Coordinate,STARLINK-31084 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-30570 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-6070 - Z-Coordinate,STARLINK-3657 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-5306 - Z-Coordinate,STARLINK-1585 - Z-Coordinate,STARLINK-11138 [DTC] - Z-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-1838 - Z-Coordinate,STARLINK-31705 - Z-Coordinate,STARLINK-6296 - Z-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-2661 - Z-Coordinate,STARLINK-3361 - Z-Coordinate,STARLINK-2329 - Z-Coordinate,STARLINK-31712 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-1057 - Z-Coordinate,STARLINK-4301 - Z-Coordinate,STARLINK-5719 - Z-Coordinate,STARLINK-32014 - Z-Coordinate,STARLINK-4616 - Z-Coordinate,STARLINK-30807 - Z-Coordinate,STARLINK-2657 - Z-Coordinate,STARLINK-32290 - Z-Coordinate,STARLINK-30266 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-2395 - Z-Coordinate,STARLINK-30416 - Z-Coordinate,STARLINK-3692 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-4170 - Z-Coordinate,STARLINK-32231 - Z-Coordinate,STARLINK-3529 - Z-Coordinate,STARLINK-11120 [DTC] - Z-Coordinate,STARLINK-2754 - Z-Coordinate,STARLINK-2722 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-4396 - Z-Coordinate,STARLINK-31391 - Z-Coordinate,STARLINK-1633 - Z-Coordinate,STARLINK-11097 [DTC] - Z-Coordinate,STARLINK-31940 - Z-Coordinate,STARLINK-31570 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-5714 - Z-Coordinate,STARLINK-5800 - Z-Coordinate,STARLINK-30218 - Z-Coordinate,STARLINK-3318 - Z-Coordinate,STARLINK-4125 - Z-Coordinate,STARLINK-4289 - Z-Coordinate,STARLINK-31646 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-5802 - Z-Coordinate,STARLINK-3327 - Z-Coordinate,STARLINK-3004 - Z-Coordinate,STARLINK-4627 - Z-Coordinate,STARLINK-4403 - Z-Coordinate,STARLINK-5977 - Z-Coordinate,STARLINK-1443 - Z-Coordinate,STARLINK-3105 - Z-Coordinate,STARLINK-6340 - Z-Coordinate,STARLINK-4299 - Z-Coordinate,STARLINK-31830 - Z-Coordinate,STARLINK-31596 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-30975 - Z-Coordinate,STARLINK-31129 - Z-Coordinate,STARLINK-4102 - Z-Coordinate,STARLINK-5768 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-31650 - Z-Coordinate,STARLINK-3755 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-1541 - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-1960 - Z-Coordinate,STARLINK-2151 - Z-Coordinate,STARLINK-2407 - Z-Coordinate,STARLINK-11116 [DTC] - Z-Coordinate,STARLINK-5947 - Z-Coordinate,STARLINK-31637 - Z-Coordinate,STARLINK-30564 - Z-Coordinate,STARLINK-30318 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4742.4653,-4527.8235,5395.5937,-2649.5711,-3397.4555,-812.3365,2125.1341,5119.9482,-3678.3425,-5610.7613,-1923.0692,-3110.9182,3252.7352,6168.6738,-6197.3214,1750.1966,2902.6966,-4887.2436,-6512.5244,-5976.1453,4788.7839,4112.9114,-6369.9684,5832.1181,3815.9630,-3441.3002,4558.1296,1303.8938,3918.3622,4303.0792,-2196.6630,-6003.2984,-4631.0840,-3429.9896,-500.0894,896.3169,-1441.8114,3824.5231,296.0159,6668.2721,4218.9271,3652.0952,-3902.1568,-2191.2098,5451.6410,4307.1059,5027.8034,3416.8321,-2166.6492,-4242.3468,-5064.1830,-5196.0990,4773.2126,3112.5687,-4127.3098,3377.2998,-1001.6991,829.2528,-4287.1065,-6117.5897,-1311.7014,-2283.5119,283.9637,1016.7527,5777.7070,-4675.0374,-1344.1301,4438.8922,3724.8901,4603.5670,-3050.8099,904.0631,4316.9263,5834.0678,-925.1999,-1073.4270,-1686.8488,-2395.1131,4259.6573,4123.2468,-1793.9919,-4288.8249,5717.6904,5627.5432,2566.3223,-1547.6382,-974.7018,1803.5449,1370.5510,4331.7399,-6565.8667,-483.6725,4502.2482,6655.1488,-4274.4845,-3160.5123,-5976.1038,3361.4194,-6535.2096,6192.9233,258260.7459,221725.2241,239091.1996,244454.7977,236660.0258,240181.0767,237383.3586,241429.3064,27074665.5429,27068989.6446,27079826.6870,27081866.6162,240127.3153,27093186.9792,4896.3504,4266.2050,1874.2815,6391.1980,-1918.1027,-4309.2491,5595.6331,4668.9617,3568.2771,2311.4180,-2236.0945,-4093.5214,-2816.6852,-1158.0267,-3025.8658,-6660.0434,-6255.0257,281.6390,-2329.4305,-3275.9483,1880.5066,1649.5709,-1529.7418,2129.4488,-2576.5369,4137.4207,-4556.4641,3955.4727,-5698.4113,-2384.2101,3885.4653,1640.5494,2602.3946,-2536.1005,-4080.7873,6351.1309,6454.4847,-1595.5168,-5925.5170,1605.8696,798.5216,4513.1310,-1395.6915,4304.7800,-3993.8180,-4847.0103,122.3166,2533.5058,3499.1485,3849.2542,-476.5925,-3680.5458,-168.0253,5844.6281,1249.9179,-5821.3217,-4572.3967,-6559.7838,-4225.6761,2817.5298,-4917.4092,-5003.2351,6656.6715,-4987.4632,-231.2716,1855.6978,-5981.2867,2988.4201,1849.1014,-2179.3707,-2932.5356,2452.4541,-52.9208,-2606.1851,-6888.0888,5676.0926,6674.7190,4578.1014,-4342.7622,-1479.1806,5115.6822,-1222.0574,1749.3199,-1998.7203,-5303.4454,4834.8642,-5472.2377,5942.8710,-4086.3590,4137.4366,-1006.8875,5018.3975,-4481.7099,-1413.0079,-5336.1175,2528.2780,-497.6389,-2596.2663,-453.1538,-3064.6168,-229818.9577,-234876.2326,-221350.5758,-223940.7521,-221341.8047,-222669.5978,-230719.4772,-226297.6325,-82933729.9411,-82944654.9026,-82928474.0793,-82941371.7360,-227118.5367,-82940499.6181,1162.8237,2892.3965,3903.8934,458.2603,5742.5651,-5357.0014,-3509.2604,229.7390,-4680.8686,3348.7634,6276.3705,-4541.6184,-5419.8764,-2956.2882,-765.3187,942.7356,546.6970,-4894.3069,-701.9677,1219.4921,-4352.4079,5301.9051,-2194.8538,-2843.0947,5196.8661,4367.6657,2551.4337,-5529.8152,-300.6470,4802.8049,-5297.6026,2781.9361,4275.3493,-5461.1022,5211.1539,-2636.2683,-1696.1362,5525.9205,-3599.1050,-784.0232,-5313.3761,-3794.4087,5527.8090,-4964.2536,1045.6703,-2421.3629,-4661.9364,5445.4795,-5471.5391,-3886.8968,4405.4430,-2714.1277,5003.3271,-2072.4351,-5415.8587,-1105.6541,5067.7372,1288.7625,3201.3306,-1082.3006,-4717.9073,4218.2939,1921.1698,-4707.5170,3787.7110,-4755.3403,-3192.6522,4271.3059,5517.2670,4699.3419,-5478.9527,6421.3703,5394.6278,2712.1060,110.5431,3808.1624,665.1582,-4631.6777,-3303.1570,-5276.9197,-4146.0824,-5295.9675,-3517.7972,3374.4368,-3634.2389,-4730.9905,-3956.4402,2816.4374,-5415.0232,3489.6329,1933.0637,4734.8741,-2760.7058,-1289.4047,-1011.6775,5374.1318,3478.2486,5371.3638,-2005.9938,-603.6954,183052.9916,179755.9149,177276.5540,185289.9549,182957.9381,172250.9648,172819.7490,180063.2205,40233634.0991,40262345.2917,40251649.6673,40234697.4271,179116.7088,40238973.4286,
3600.000,-5253.5706,464.3563,-3718.2716,230.6477,1784.7461,4398.0188,-4454.8403,-5601.6672,1157.8898,5003.0030,-2320.4958,5689.0892,-1507.0168,-3458.0451,6309.9461,-1297.6878,-535.4241,6015.0004,4621.9511,6016.9773,-3144.9302,-6358.0243,4367.0856,-6559.7616,-5254.8307,1270.3652,-2960.0805,-5164.1834,-1579.0681,-270.5628,-193.5787,2572.0337,4313.8414,5135.7876,5401.5251,-3475.8567,-1440.3202,-1975.3540,3150.3461,-5158.3422,-5748.4554,-5067.2035,5382.3422,252.9952,-2265.7321,-3091.4802,-6292.6181,-6210.0576,-1469.4907,142.6690,2162.5285,6266.7626,-5950.5311,-4512.5024,3896.9325,199.4834,4218.5282,2048.4729,5004.4066,2939.1493,4928.0207,4949.1952,-2440.2880,2711.9468,-6561.3355,4906.6492,3153.1314,-3935.6433,-5751.4278,-2327.6738,6123.1570,1171.3025,-3016.4569,-2677.6064,995.8790,-635.9650,-507.8915,-704.2355,-387.2723,-1057.5099,-2833.9495,6244.9958,-4651.1996,-4953.5501,1216.3822,-2225.6820,4340.4279,-4417.3439,1782.4625,-5076.2533,4461.3351,-3306.0340,-3492.4261,-4141.6257,4433.9781,-409.8216,4125.5430,-1587.4642,6183.5272,-3759.4990,307024.7064,272855.2959,289602.1058,293461.8725,285241.6293,288626.4418,287150.4522,288234.0051,47691859.6752,47683928.9204,47690199.2565,47701836.8024,289154.1574,47709738.2920,-3233.6979,-5006.1072,1862.2142,-6224.2446,-2427.6923,4636.8775,-2436.9059,-2019.5458,-6249.2131,-4801.9968,-1263.6819,487.9774,6103.6889,3737.0159,674.6851,5633.8061,5329.2648,-3084.0393,1176.1868,1581.0030,3106.4878,1056.4093,-1251.1222,-335.8157,4454.8025,-6587.1961,6180.4800,-2958.6913,5271.1962,4489.7488,-6453.9406,-4280.0909,-5289.6714,-1369.0953,1668.6285,-3783.5845,-4295.4320,5311.4595,3995.4099,655.7560,2845.4498,-750.7234,-2347.3193,-6716.7849,4304.6867,5877.1850,2594.3417,-10.9550,-5814.2727,-4137.9464,-3911.2458,2437.4093,3060.0587,-2756.2608,-4944.5928,5349.4547,5136.8315,3962.7976,-183.0314,-4486.8821,3343.6670,1903.4128,-6254.7808,5646.0748,2168.1875,-4727.3319,6043.2647,1589.5854,1560.6360,5430.2501,642.1164,-6235.4363,4185.3543,-295.6607,5200.1149,-6890.5399,-5269.7534,-6412.0495,4176.2182,5003.5358,-4530.8321,-1686.4638,2038.0664,4744.6687,3964.6594,-5681.6758,5233.7406,-5074.1037,6039.2387,-274.9157,-1459.9946,-2919.7973,5771.5114,2820.2047,2541.9395,-5867.2881,-2968.5400,6112.2391,-1340.3572,4438.9254,-157525.7458,-172099.7237,-154344.2408,-157901.4624,-154616.6287,-155414.4341,-163402.0476,-161482.0321,-73044766.7727,-73061819.4205,-73042575.5953,-73057255.1541,-160402.1874,-73050624.2504,3115.5465,-4677.0888,-5542.7345,3040.9719,-6272.6793,2640.4551,4716.9445,-3555.2519,2772.2642,45.1993,-6426.3269,3790.1213,2871.9415,4701.8497,-2808.7199,3850.6507,-4386.2415,1465.6878,5045.7312,3028.6926,5070.2315,-2520.3899,5190.9251,-1863.7123,-945.5074,-1769.5787,1059.4010,3517.1746,4187.4618,-5220.9919,2488.0683,-4649.6491,-64.6628,4428.7073,-3494.4596,4646.2841,5093.9863,-3970.1774,4706.0765,4528.6492,2328.1583,4663.7539,-3663.5993,1647.7401,-4815.0160,-1952.7166,789.8913,-3055.6840,3283.5898,5531.7638,-5045.3058,-1640.3242,-1789.0340,4482.4201,2859.8727,4216.3948,-1882.8117,-5056.2543,-4635.3814,4204.7042,3548.6053,-4476.7387,1737.7873,2956.8174,302.8212,1190.5146,-1139.9058,-5386.0486,-3519.0416,-3638.6191,3145.5442,-2828.0922,-4615.6063,-6403.3535,4492.7461,235.8258,-4459.4272,2540.5806,5490.3833,4552.0898,4233.7877,2446.9322,4714.4688,240.2690,5526.4316,3289.5052,545.6602,1123.6765,2852.7504,-4722.9490,-5092.3639,-5343.4826,-1570.3890,4764.9133,4639.7448,-3291.4596,-4724.3128,-2671.2912,-2630.5441,3770.0868,182826.8688,179581.9697,178192.3606,183604.3926,184591.6535,174640.7039,170986.0218,178030.9628,40237166.4061,40267269.4949,40254732.2670,40236764.3007,179103.2408,40245130.4244,
7200.000,4212.9334,3765.0340,1928.6852,2946.2522,-1372.2018,-5632.5159,6133.9564,4735.4401,1099.9586,-2481.3550,3247.2691,-6358.6853,-11.3622,144.3524,-4459.7095,-1013.8794,-3018.6028,-4754.9379,-1461.5887,-3991.8480,1175.3967,6122.6068,-1489.6291,3881.3636,4259.2129,947.8354,1.3575,6660.1067,-2256.5980,-3017.7245,1754.8854,1516.4780,-1647.0228,-5701.5751,-6353.1949,5750.2873,4854.3580,410.7581,-6048.9865,2069.4229,4687.8587,5699.7542,-5334.7762,1273.8685,-2489.2825,84.2480,4464.0142,6593.2389,3483.2248,3911.9893,632.7135,-4821.9418,4860.3401,5377.3024,-2791.1247,-4356.8430,-5182.6116,-5085.3801,-4531.1775,1687.4527,-6781.9232,-6540.4656,4143.1015,-4968.6655,4399.9974,-3265.3254,-3838.3590,3124.7447,5927.7005,45.7838,-6753.1927,-3441.3498,1756.0562,-2799.3763,-2127.9125,2168.7247,3590.1054,2963.8134,-3842.6201,-1264.0361,6061.8513,-5837.7720,2992.8313,1994.7630,-5082.2532,4687.7922,-5430.3597,5131.8921,-3415.2089,5099.8419,-1311.7990,6318.3713,624.0405,106.3161,-3975.1563,2733.6324,-1747.5801,-165.5108,-2726.6882,-192.1151,335904.0792,306816.7967,321905.5172,324132.5736,315917.8824,319058.0178,318451.6203,320462.3013,65031322.2170,65023339.7226,65024857.3907,65047223.2779,320091.4437,65048257.9584,-447.1337,4758.7133,-5485.1087,4146.4135,6043.4707,-3638.3459,-964.5780,-1842.6980,6804.2053,5496.8025,5472.0450,2539.4761,-6760.3139,-5913.4214,2503.6461,-2384.6567,-2954.2454,4133.7506,1981.5086,1565.9381,-6489.3096,-2634.6555,4637.6537,-2201.4996,-3875.4628,6601.1157,-5635.0326,1745.7113,-3542.3528,-5804.3333,6438.5887,5931.0208,5108.1859,3867.7856,800.7214,446.0206,863.9475,-6903.5809,-1610.0451,-3795.2131,-4360.2677,-2866.1892,4375.4011,6259.0500,-3842.2403,-4683.4695,-3731.5509,-1677.8530,5753.1325,4298.1002,6586.5575,279.0142,-4222.7477,-1231.3605,6159.6747,-3206.9448,-3802.8792,315.8864,4399.6174,5128.1900,-1437.5466,1095.4340,3453.3154,-4795.9639,-3258.9687,5253.6533,-3260.1110,-5478.3175,-3498.8623,-6925.1811,984.9985,5501.7916,-6625.1367,718.9000,-1085.0274,5094.0083,2273.4994,6178.5110,-3845.0894,-6706.5003,2910.0692,3187.2681,-5449.5826,-5425.5853,-2458.8399,5111.4708,-2517.2878,1524.8084,-5830.3911,-3528.6387,4508.6031,1003.4039,-4838.0287,-4430.1448,1821.8305,5921.7141,5943.3040,-6576.4764,3255.2556,-5121.7043,-75559.0833,-98556.8585,-77700.1746,-82160.7697,-78095.0704,-79152.2547,-85584.8544,-82446.9469,-58139184.9036,-58163661.8370,-58143004.7421,-58153064.7242,-83562.7086,-58144579.0776,-5472.7552,3200.1646,3750.5803,-4718.2929,3139.7912,1691.8137,-3097.2139,4707.5752,787.2468,-3425.7960,2768.1948,-386.7780,1446.3007,-3627.3533,4679.8451,-6457.4567,5468.6464,2846.0827,-6507.5606,-5444.0203,-1371.6676,-1862.1825,-4901.5550,5154.5160,-3902.3878,-1912.1322,-4045.9654,659.4008,-5506.6530,2134.8031,1828.1241,2999.1959,-4223.7950,-701.0252,-1791.3645,-3852.1310,-4726.1560,-97.9502,-2995.0378,-5386.2734,2359.3428,-2720.8436,-514.3925,2657.9353,5071.4291,5081.4359,3610.9963,-1266.8365,1249.3424,-3759.3511,1251.0369,4943.4875,-2556.9289,-4211.1685,1448.3667,-4155.8186,-2533.3686,4399.5233,2571.9575,-4172.6550,-257.8672,2024.0837,-4365.8433,582.8593,-4234.3579,3086.1233,4719.7894,2671.9936,-702.5716,368.5687,1119.0424,-2477.5419,935.3354,6303.8488,-6534.8748,-4165.7245,5448.0449,1067.5770,-4285.7122,-637.9892,-1153.5791,1895.2299,-3078.3319,-3705.9183,-4004.9283,119.4267,3263.4796,-4232.0545,1465.0666,3097.8109,5073.7325,2639.3495,4902.7375,-5324.1703,-5356.2583,-1692.8331,3111.5130,-1935.3087,5362.5291,-4677.3247,182545.7169,179386.7531,179334.7820,180949.0171,185709.1844,177932.8642,169875.3088,180457.9116,40241232.1473,40271942.3839,40257402.5532,40240807.9149,179072.2740,40251305.0873,
