sl_10_5400_20250615 Coordinates.csv
2025/06/15 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:50 2024,
Start: 2025/06/15 07:47:00.00, Stop: 2025/06/15 09:17:00.00,
TIME_UNITS,STARLINK-5661 - X-Coordinate,STARLINK-31699 - X-Coordinate,STARLINK-2159 - X-Coordinate,STARLINK-3098 - X-Coordinate,STARLINK-5327 - X-Coordinate,STARLINK-31345 - X-Coordinate,STARLINK-5100 - X-Coordinate,STARLINK-3331 - X-Coordinate,STARLINK-11182 [DTC] - X-Coordinate,STARLINK-30107 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5661 - Y-Coordinate,STARLINK-31699 - Y-Coordinate,STARLINK-2159 - Y-Coordinate,STARLINK-3098 - Y-Coordinate,STARLINK-5327 - Y-Coordinate,STARLINK-31345 - Y-Coordinate,STARLINK-5100 - Y-Coordinate,STARLINK-3331 - Y-Coordinate,STARLINK-11182 [DTC] - Y-Coordinate,STARLINK-30107 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5661 - Z-Coordinate,STARLINK-31699 - Z-Coordinate,STARLINK-2159 - Z-Coordinate,STARLINK-3098 - Z-Coordinate,STARLINK-5327 - Z-Coordinate,STARLINK-31345 - Z-Coordinate,STARLINK-5100 - Z-Coordinate,STARLINK-3331 - Z-Coordinate,STARLINK-11182 [DTC] - Z-Coordinate,STARLINK-30107 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1343.7053,-2968.5967,3021.3496,4026.0640,1299.3343,-3380.0640,2824.4580,1013.0272,4863.7739,-5812.2275,-159326.8693,-127789.3025,-150132.6305,-152734.7896,-147067.1996,-149375.2174,-143266.8151,-145688.6371,172523104.8336,172551429.5275,172532125.9891,172528503.9307,-147273.5666,172521545.4060,-6719.4102,-4107.1687,-2890.0521,-1447.9185,3888.3389,-3755.6473,-4453.5629,-6390.9155,3911.0467,3610.8146,-318035.2082,-332264.7923,-335950.4503,-331351.2614,-337508.6960,-334843.4237,-328895.3308,-330299.8256,199510867.9087,199517009.9715,199507820.4193,199531670.4891,-330744.9625,199528032.1572,-1069.5206,-4570.8131,-5505.6100,-5439.7348,5606.0427,-4626.0692,-4509.2047,-2450.0773,-2546.6752,-1138.6052,-131818.5608,-135239.3666,-137652.6694,-130274.2463,-131906.1188,-142622.7347,-142701.4608,-136714.5960,60995543.0114,61026723.4436,61014173.6548,60996654.4968,-136084.9547,61006512.8486,
300.000,-2800.7524,-4688.0612,1557.7648,2741.3517,2820.7642,-3923.0038,1195.2402,-209.6528,4944.9250,-4522.3321,-152685.9554,-120737.6941,-143255.7982,-145709.8780,-140046.3413,-142371.2512,-136344.6792,-138969.1395,168126685.7685,168155511.9832,168136374.8938,168131658.6472,-140276.9755,168125168.6608,-6325.0717,-2893.0520,-4439.4230,-3202.3092,4728.5670,-1757.8715,-5675.3321,-6877.6058,2243.9254,4598.0865,-321375.9275,-334960.6691,-338959.3050,-334367.1704,-340595.7896,-337970.5099,-331951.0398,-333235.1007,203235235.6095,203241840.9231,203232251.6586,203256426.1757,-333799.3108,203252329.0370,472.9068,-4028.3369,-5065.3942,-5489.2603,4235.9560,-5334.5164,-3808.1354,-711.2193,-3995.3909,-2557.6302,-131716.6758,-135150.2314,-137476.1042,-130291.1204,-131656.9879,-142342.6464,-142770.8379,-137029.4664,60993002.7938,61024159.6861,61011455.9034,60994232.5659,-135982.7348,61004088.5365,
600.000,-3990.6406,-5944.7425,-13.4450,1235.4090,4017.4907,-4126.6167,-518.6303,-1403.5144,4534.3827,-2786.7680,-145973.9317,-113630.2422,-136313.3944,-138621.0338,-132960.8504,-135299.9053,-129360.4678,-132293.3546,163649885.3024,163679204.7028,163660241.3132,163654405.7713,-133217.0215,163648413.5219,-5316.0109,-1422.2550,-5580.5928,-4676.7857,5129.5109,416.5616,-6369.0797,-6680.6929,310.6603,5163.9333,-324579.0408,-337506.8069,-341818.0118,-337233.6061,-343531.3326,-340947.4477,-334862.7257,-336081.3376,206862748.5705,206869835.0749,206859853.7041,206884302.2119,-336705.6753,206879773.5459,1964.6724,-3034.6718,-4079.9115,-4950.2206,2415.9721,-5453.3513,-2700.8863,1104.2912,-4980.0912,-3703.5412,-131615.0251,-135061.0603,-137296.6110,-130313.0257,-131411.4182,-142056.7570,-142834.4087,-137261.2987,60990467.3844,61021594.2986,61008735.9304,60991829.9047,-135880.4301,61001664.0199,
900.000,-4811.5364,-6606.2637,-1544.8148,-347.0387,4783.5081,-3971.5344,-2160.2636,-2470.1475,3687.5517,-770.6136,-139193.6254,-106470.1241,-129308.4764,-131471.2515,-125814.0101,-128164.3348,-122316.9881,-125630.5246,159094836.8372,159124640.5142,159105857.6930,159098880.2455,-126096.8343,159093413.2859,-3785.3871,164.9243,-6192.2186,-5720.4804,5031.9572,2544.2146,-6460.7064,-5817.2564,-1685.9493,5264.9853,-327643.0013,-339902.0698,-344525.2253,-339949.2218,-346314.1623,-343772.5498,-337629.0628,-338845.3262,210391672.3578,210399257.8301,210388892.0316,210413562.1461,-339462.7412,210408631.3774,3245.9539,-1700.7468,-2654.6586,-3880.0378,339.1963,-4969.6277,-1305.1946,2800.6109,-5387.3062,-4454.4950,-131513.6067,-134971.8524,-137114.3368,-130340.0699,-131169.3899,-141764.9883,-142892.2525,-137384.8939,60987936.8332,61019027.3066,61006013.8351,60989447.0284,-135778.0407,60999239.2988,
1200.000,-5195.7744,-6599.8926,-2896.8662,-1858.6078,5060.0495,-3467.6665,-3581.9690,-3322.5138,2500.4386,1332.8891,-132347.8985,-99260.5400,-122244.1333,-124263.5368,-118609.1242,-120967.7338,-115217.0895,-118944.7158,154463711.1914,154493989.6650,154475393.9011,154467254.5889,-118919.5707,154462338.6606,-1878.4180,1719.3426,-6202.9181,-6221.4279,4426.1149,4406.8702,-5933.2092,-4372.2461,-3533.0483,4899.1872,-330566.3199,-342145.3892,-347079.6666,-342512.7326,-348943.1742,-346444.1763,-340248.7817,-341526.9448,213820319.5228,213828421.5598,213817679.0682,213842516.5552,-342069.2596,213837215.2057,4179.5026,-175.9096,-942.8023,-2392.9654,-1773.6538,-3936.4402,230.0528,4194.6385,-5170.3041,-4730.9019,-131412.4184,-134882.6068,-136929.4339,-130372.3664,-130930.8829,-141467.2597,-142944.4453,-137384.3316,60985411.1883,61016458.7350,61003289.7155,60987084.4594,-135675.5667,60996814.3733,
1500.000,-5115.0679,-5921.0612,-3950.7419,-3162.7520,4839.8236,-2654.0460,-4658.5489,-3891.6468,1098.6840,3320.8364,-125439.6461,-92004.7114,-115123.4849,-117000.9037,-111349.5156,-113713.3350,-108063.6609,-112198.5584,149758715.5654,149789458.7881,149771056.1947,149761737.8687,-111688.4134,149757396.7306,221.7062,3096.8359,-5600.1203,-6118.9892,3354.8467,5813.7114,-4829.6319,-2489.7927,-5030.0675,4104.8599,-333347.5660,-344235.7642,-349480.1237,-344922.9162,-351417.3237,-348960.7331,-342720.6700,-344119.2079,217147050.4093,217155686.4095,217144574.9989,217169523.8600,-344524.0485,217163885.4927,4665.4130,1368.6746,870.9690,-648.3774,-3698.2583,-2467.4368,1740.6516,5136.0359,-4354.0857,-4503.5388,-131311.4583,-134793.3227,-136742.0590,-130410.0338,-130695.8770,-141163.4889,-142991.0602,-137253.7766,60982890.4950,61013888.6085,61000563.6678,60984742.7251,-135573.0081,60994389.2433,
1800.000,-4582.0997,-4634.7308,-4618.6687,-4146.0577,4165.3432,-1596.5759,-5298.3488,-4131.7284,-375.4463,5000.0073,-118471.7954,-84705.8798,-107949.6802,-109686.3709,-104038.5252,-106404.4084,-100859.6289,-105356.7410,144982092.4895,145013289.8503,144995086.1688,144984574.6542,-104406.5695,144980829.9053,2311.6838,4171.5245,-4433.0492,-5411.6517,1910.9358,6621.1095,-3249.9316,-358.3258,-6010.2565,2956.5952,-335985.3682,-346172.2621,-351725.4524,-347178.6127,-353735.6270,-351320.6710,-345043.5734,-346609.0113,220370273.9376,220379461.0838,220367988.5520,220392991.1175,-346825.9932,220387051.2714,4651.7273,2759.3748,2590.4501,1166.0582,-5231.0436,-724.8300,3064.8126,5523.4173,-3032.6728,-3796.4786,-131210.7243,-134703.9990,-136552.3739,-130453.1966,-130464.3524,-140853.5920,-143032.1670,-136997.3379,60980374.7967,61011316.9511,60997835.7869,60982422.3571,-135470.3650,60991963.9089,
2100.000,-3648.6253,-2869.1776,-4851.0979,-4728.1095,3121.8795,-383.4757,-5450.9066,-4023.3125,-1777.0926,6205.4833,-111447.3047,-77367.3052,-100725.8958,-102322.9583,-96679.5109,-99044.2611,-93607.9556,-98388.9504,140136118.7545,140167759.0838,140149759.6888,140138043.9554,-97077.2694,140134914.8501,4187.9020,4847.1992,-2809.0649,-4158.8645,228.7318,6747.8994,-1341.8871,1808.6361,-6359.4946,1558.4458,-338478.4153,-347954.0189,-353814.5774,-349278.7253,-355897.1627,-353522.4835,-347216.3970,-348978.3982,223488448.3658,223498203.6073,223486377.7597,223511374.7912,-348974.0466,223505170.9075,4139.8867,3839.8497,4029.4865,2854.6975,-6210.7582,1098.2372,4060.7088,5315.0589,-1358.8257,-2684.6630,-131110.2145,-134614.6350,-136360.5443,-130501.9851,-130236.2896,-140537.4845,-143067.8327,-136628.1766,60977864.1342,61008743.7867,60995106.1660,60980123.8878,-135367.6374,60989538.3701,
2400.000,-2400.4364,-802.8904,-4639.7851,-4867.8342,1826.4222,881.5040,-5110.5100,-3574.6855,-2972.7861,6816.9880,-104369.1618,-69992.2646,-93455.3352,-94913.6825,-89275.8462,-91636.2364,-86311.6365,-91272.1074,135223104.3271,135255175.9013,135237385.8062,135224458.1447,-89703.7649,135221961.4013,5666.3586,5065.6256,-883.6058,-2476.2985,-1528.6638,6184.1064,712.9751,3793.9865,-6030.2383,34.8721,-340825.4567,-349580.2395,-355746.4923,-351222.2201,-357901.0723,-355564.7049,-349238.1055,-351206.1572,226500082.0272,226510422.0622,226498250.6969,226523181.4994,-350967.2300,226516752.8363,3184.5895,4488.7405,5032.4177,4235.3639,-6534.9052,2799.2376,4621.7600,4533.2635,473.1576,-1286.2685,-131009.9270,-134525.2297,-136166.7398,-130556.5354,-130011.6694,-140215.0813,-143098.1212,-136167.0946,60975358.5459,61006169.1384,60992374.8972,60977847.8488,-135264.8254,60987112.6268,
