sl_100_86400_20250624 Coordinates.csv
2025/06/24 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:25 2024,
Start: 2025/06/24 07:47:00.00, Stop: 2025/06/25 07:47:00.00,
TIME_UNITS,STARLINK-5065 - X-Coordinate,STARLINK-31066 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-30832 - X-Coordinate,STARLINK-30822 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-3758 - X-Coordinate,STARLINK-31545 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-4315 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-31928 - X-Coordinate,STARLINK-1879 - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-2053 - X-Coordinate,STARLINK-4772 - X-Coordinate,STARLINK-4610 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-31870 - X-Coordinate,STARLINK-4634 - X-Coordinate,STARLINK-30498 - X-Coordinate,STARLINK-6128 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-4259 - X-Coordinate,STARLINK-5669 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-31027 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-31866 - X-Coordinate,STARLINK-31365 - X-Coordinate,STARLINK-4143 - X-Coordinate,STARLINK-6324 - X-Coordinate,STARLINK-4366 - X-Coordinate,STARLINK-3043 - X-Coordinate,STARLINK-3101 - X-Coordinate,STARLINK-4177 - X-Coordinate,STARLINK-1056 - X-Coordinate,STARLINK-31193 - X-Coordinate,STARLINK-31022 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-1798 - X-Coordinate,STARLINK-4409 - X-Coordinate,STARLINK-5142 - X-Coordinate,STARLINK-5144 - X-Coordinate,STARLINK-30714 - X-Coordinate,STARLINK-31523 - X-Coordinate,STARLINK-4754 - X-Coordinate,STARLINK-5369 - X-Coordinate,STARLINK-4626 - X-Coordinate,STARLINK-4431 - X-Coordinate,STARLINK-1304 - X-Coordinate,STARLINK-31820 - X-Coordinate,STARLINK-6065 - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-3724 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-32123 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-3322 - X-Coordinate,STARLINK-31884 - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-4166 - X-Coordinate,STARLINK-3639 - X-Coordinate,STARLINK-31637 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-4652 - X-Coordinate,STARLINK-4549 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-31813 - X-Coordinate,STARLINK-32180 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-1500 - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-5890 - X-Coordinate,STARLINK-5517 - X-Coordinate,STARLINK-2303 - X-Coordinate,STARLINK-30354 - X-Coordinate,STARLINK-11144 [DTC] - X-Coordinate,STARLINK-31381 - X-Coordinate,STARLINK-5071 - X-Coordinate,STARLINK-31664 - X-Coordinate,STARLINK-31182 - X-Coordinate,STARLINK-2566 - X-Coordinate,STARLINK-30480 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-5443 - X-Coordinate,STARLINK-5185 - X-Coordinate,STARLINK-4447 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-4608 - X-Coordinate,STARLINK-4595 - X-Coordinate,STARLINK-11249 [DTC] - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-5665 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5065 - Y-Coordinate,STARLINK-31066 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-30832 - Y-Coordinate,STARLINK-30822 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-3758 - Y-Coordinate,STARLINK-31545 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-4315 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-31928 - Y-Coordinate,STARLINK-1879 - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-2053 - Y-Coordinate,STARLINK-4772 - Y-Coordinate,STARLINK-4610 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-31870 - Y-Coordinate,STARLINK-4634 - Y-Coordinate,STARLINK-30498 - Y-Coordinate,STARLINK-6128 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-4259 - Y-Coordinate,STARLINK-5669 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-31027 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-31866 - Y-Coordinate,STARLINK-31365 - Y-Coordinate,STARLINK-4143 - Y-Coordinate,STARLINK-6324 - Y-Coordinate,STARLINK-4366 - Y-Coordinate,STARLINK-3043 - Y-Coordinate,STARLINK-3101 - Y-Coordinate,STARLINK-4177 - Y-Coordinate,STARLINK-1056 - Y-Coordinate,STARLINK-31193 - Y-Coordinate,STARLINK-31022 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-1798 - Y-Coordinate,STARLINK-4409 - Y-Coordinate,STARLINK-5142 - Y-Coordinate,STARLINK-5144 - Y-Coordinate,STARLINK-30714 - Y-Coordinate,STARLINK-31523 - Y-Coordinate,STARLINK-4754 - Y-Coordinate,STARLINK-5369 - Y-Coordinate,STARLINK-4626 - Y-Coordinate,STARLINK-4431 - Y-Coordinate,STARLINK-1304 - Y-Coordinate,STARLINK-31820 - Y-Coordinate,STARLINK-6065 - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-3724 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-32123 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-3322 - Y-Coordinate,STARLINK-31884 - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-4166 - Y-Coordinate,STARLINK-3639 - Y-Coordinate,STARLINK-31637 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-4652 - Y-Coordinate,STARLINK-4549 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-31813 - Y-Coordinate,STARLINK-32180 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-1500 - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,STARLINK-5517 - Y-Coordinate,STARLINK-2303 - Y-Coordinate,STARLINK-30354 - Y-Coordinate,STARLINK-11144 [DTC] - Y-Coordinate,STARLINK-31381 - Y-Coordinate,STARLINK-5071 - Y-Coordinate,STARLINK-31664 - Y-Coordinate,STARLINK-31182 - Y-Coordinate,STARLINK-2566 - Y-Coordinate,STARLINK-30480 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-5443 - Y-Coordinate,STARLINK-5185 - Y-Coordinate,STARLINK-4447 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-4608 - Y-Coordinate,STARLINK-4595 - Y-Coordinate,STARLINK-11249 [DTC] - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-5665 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5065 - Z-Coordinate,STARLINK-31066 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-30832 - Z-Coordinate,STARLINK-30822 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-3758 - Z-Coordinate,STARLINK-31545 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-4315 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-31928 - Z-Coordinate,STARLINK-1879 - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-2053 - Z-Coordinate,STARLINK-4772 - Z-Coordinate,STARLINK-4610 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-31870 - Z-Coordinate,STARLINK-4634 - Z-Coordinate,STARLINK-30498 - Z-Coordinate,STARLINK-6128 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-4259 - Z-Coordinate,STARLINK-5669 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-31027 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-31866 - Z-Coordinate,STARLINK-31365 - Z-Coordinate,STARLINK-4143 - Z-Coordinate,STARLINK-6324 - Z-Coordinate,STARLINK-4366 - Z-Coordinate,STARLINK-3043 - Z-Coordinate,STARLINK-3101 - Z-Coordinate,STARLINK-4177 - Z-Coordinate,STARLINK-1056 - Z-Coordinate,STARLINK-31193 - Z-Coordinate,STARLINK-31022 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-1798 - Z-Coordinate,STARLINK-4409 - Z-Coordinate,STARLINK-5142 - Z-Coordinate,STARLINK-5144 - Z-Coordinate,STARLINK-30714 - Z-Coordinate,STARLINK-31523 - Z-Coordinate,STARLINK-4754 - Z-Coordinate,STARLINK-5369 - Z-Coordinate,STARLINK-4626 - Z-Coordinate,STARLINK-4431 - Z-Coordinate,STARLINK-1304 - Z-Coordinate,STARLINK-31820 - Z-Coordinate,STARLINK-6065 - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-3724 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-32123 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-3322 - Z-Coordinate,STARLINK-31884 - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-4166 - Z-Coordinate,STARLINK-3639 - Z-Coordinate,STARLINK-31637 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-4652 - Z-Coordinate,STARLINK-4549 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-31813 - Z-Coordinate,STARLINK-32180 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-1500 - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,STARLINK-5517 - Z-Coordinate,STARLINK-2303 - Z-Coordinate,STARLINK-30354 - Z-Coordinate,STARLINK-11144 [DTC] - Z-Coordinate,STARLINK-31381 - Z-Coordinate,STARLINK-5071 - Z-Coordinate,STARLINK-31664 - Z-Coordinate,STARLINK-31182 - Z-Coordinate,STARLINK-2566 - Z-Coordinate,STARLINK-30480 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-5443 - Z-Coordinate,STARLINK-5185 - Z-Coordinate,STARLINK-4447 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-4608 - Z-Coordinate,STARLINK-4595 - Z-Coordinate,STARLINK-11249 [DTC] - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-5665 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1625.0937,6837.2896,4363.4851,-4381.0456,5017.5667,-4719.8159,-6279.6270,4713.2741,-6059.1853,4895.9562,-1032.1322,-5103.7284,1506.8201,4291.8356,-635.3610,-2119.8389,3460.2782,-552.8671,-490.8054,3257.4257,2775.5139,4222.9166,-4598.0457,-6158.5147,2207.4880,5226.2144,-4527.4956,2697.6168,-5848.7270,-1724.5329,4871.9377,6933.5738,-184.0950,6273.5459,-5343.0013,3945.9985,526.7863,-6318.0501,-5587.1037,3618.0484,-2636.2130,479.3496,1195.0021,673.3784,2864.2411,3465.7177,4120.1884,311.8503,4907.4687,6726.1326,4148.8643,5540.0347,619.7853,2807.6178,4972.2932,4358.8224,4343.0601,-6128.5622,4398.8543,-2105.3350,-3934.5203,-2762.6612,-67.7638,-6202.4745,5035.5496,-1009.7804,4107.8700,-3586.7919,4122.4814,3708.9644,-3823.7842,3813.5995,-6181.4537,5303.5036,-3291.3507,6203.4482,-3208.4344,-3765.6108,0.0000,-3238.0638,2526.0917,-6146.7335,-5892.0866,-2143.9336,-2647.1733,-37.8297,-756.0039,2917.1081,-2436.3353,-585.9440,5150.2843,2035.9771,5994.8284,288.5793,4603.2630,3915.2659,291.3560,-241.2157,-635.9788,-5628.9579,-235727.6213,-205816.7985,-222742.7457,-225960.4934,-219419.2566,-222097.3716,-216977.9789,-218971.3082,164997802.0744,165016520.3359,164971932.0501,164982451.9526,-220647.9688,164977793.3288,-4380.9444,1104.7464,-3026.7707,2848.8829,-3171.6714,-3812.8772,-2362.9431,-4647.5540,1872.9317,3655.8314,6044.3291,-1080.1808,-4053.8643,-2777.7607,-4144.1994,-4306.2256,5264.8556,-3060.3518,5008.4931,4544.9981,5841.2484,3232.3376,2524.2818,-3141.6761,-6531.5664,-1445.0227,1207.9264,6122.0061,3182.2102,-3814.9920,4421.0132,3.7276,-946.9052,1689.8071,1165.9083,5564.2122,6898.5228,-753.0970,2649.9086,-3562.8940,4200.3790,-5254.0528,-5909.6381,-4083.3223,-530.8540,3156.2595,1955.2930,-5866.8290,-4343.3666,1546.5275,-5329.2147,-3326.3155,3803.9137,-5175.0884,678.0599,-5084.5000,-870.1979,-2336.0147,-3528.8199,3801.6656,5175.4230,-5833.0392,4082.4930,2678.6942,4081.7807,5558.4964,1774.3989,-3531.8849,-3614.6734,-3571.0159,-2719.1998,-1723.8821,-3101.5479,3608.9597,4174.2221,-2805.2868,-4490.1339,-4888.3951,0.0000,3950.7525,-5210.1738,-957.3619,-1239.1918,5925.8162,-4451.8493,2763.2542,6048.2312,5823.9294,3510.5974,-5860.5686,-1341.1419,5212.4257,-3309.3892,5706.8155,989.2116,-1407.8538,-6495.9848,6486.6183,5684.9044,-755.8986,244435.1279,228340.5860,228827.0062,232960.8327,227729.9831,230010.3223,236827.5998,234910.9164,220760198.8185,220746651.6370,220760389.1209,220766795.6390,234388.4953,220761285.8613,-5150.9445,354.7675,4481.4315,4537.0088,3536.2388,3351.7477,-1683.0705,-1650.7590,-2760.9405,-3298.7876,-3207.4022,-4395.8137,-5345.9404,-4521.9794,-5500.0801,-4979.1490,-2858.0493,6209.5650,-4610.1790,-4070.0444,-2499.7789,-4453.8960,4350.9557,-6.7390,-727.7923,-4142.2842,5091.0357,1743.6614,1473.4100,-5466.0964,2132.3670,-208.5420,-6879.0685,2475.1353,-4285.7150,-1135.9492,230.4748,-2543.1181,-2981.9866,4707.7944,4517.8157,4466.0184,3456.8920,-5494.9704,6291.4426,-5088.8653,5188.8516,3513.4743,-1973.8402,-475.9260,1567.3246,2508.3817,5762.3855,3623.9992,-4628.2641,-2031.9379,-5312.3763,-2159.0542,4027.3155,-5275.9179,-2209.6468,-2587.5905,-5418.3165,928.6892,2449.6037,-3992.2606,5263.3495,4644.5687,-4067.4580,4531.9352,4989.5892,-5512.9982,32.7550,-2414.0471,-4191.4233,454.8188,4007.3767,3128.6862,0.0000,4680.8717,-3817.9888,-2910.0799,-3446.1337,2370.3795,-4440.9248,6366.9441,3055.2046,2149.8756,-5443.2607,3524.8862,-4452.6297,4056.7502,-966.8638,3934.9231,-5087.5534,-5532.9541,-2367.6430,1803.9624,3882.3758,3972.0910,174328.1178,169179.5503,168557.7026,175899.8950,174303.9788,163590.3878,163476.1057,170224.2532,54041928.3712,54016107.8402,54053299.6649,54028268.3387,170110.3864,54037947.2900,
3600.000,2491.8763,-5740.9417,-156.9719,2756.6401,-3938.8324,5076.3924,4780.1603,-896.1132,2733.9138,-666.9933,-594.0810,4326.6106,1678.2752,-742.0959,4693.9684,5249.3433,-3993.4300,3285.7970,-3981.9457,-4131.1197,-4430.1079,-6598.0213,970.8827,5537.2442,179.9113,-2098.8682,1571.0993,-3620.0653,2372.3267,5333.4656,-4454.0234,-5717.9173,-4853.2983,-3486.2728,1257.2097,-4708.8719,-2014.2085,4238.6597,4514.7109,-864.0851,540.5923,1724.9787,819.2217,3506.8177,2280.0048,-4544.8709,-6553.3541,1671.5062,-3341.8884,-5375.4689,-2149.3557,-6258.3454,1843.2370,1060.1080,-6503.1000,-4169.4417,-1984.0294,4492.5720,-670.3413,-723.7482,1752.9770,2282.3753,-4637.8111,3123.7374,-5156.5392,-2493.8159,-6442.9555,4299.8319,220.3168,146.0293,4302.7367,-1519.7928,5565.4764,-4322.2590,1759.1351,-4002.7337,6169.2839,4111.0740,0.0000,400.9607,1554.5760,6618.8096,4465.8624,-1751.5986,6065.6728,-2878.8037,-2054.6773,-4568.5336,-212.2126,3958.4080,-2812.7980,-3899.7630,-3322.6252,2199.1354,-6439.5590,-2772.7507,1289.8738,-1849.6203,-1211.7041,6567.7495,-289401.9446,-257226.9119,-275213.4864,-276741.1319,-270162.8376,-272770.1672,-268950.5912,-273249.1425,102175488.0915,102194405.0343,102154390.7203,102151930.6273,-271759.1473,102155078.6691,-8.6559,1399.0817,2384.8130,-5957.7176,5681.5639,-67.8996,-359.1165,5106.3498,-3367.8520,-2044.6547,-6803.9231,-3514.0153,6147.8445,5694.4166,2911.9342,4185.6734,-1618.6842,5335.8359,-4392.7424,-439.7314,-2655.6848,-821.6776,-5447.5897,975.8385,6313.2127,4912.4032,-4416.5529,-3080.3184,-4671.8703,1290.9332,-1086.5396,2213.9407,1708.2262,46.3075,-2067.3379,-3940.0372,-5408.3729,-2728.8782,-5106.4716,6177.6334,-6692.2707,6661.4171,2687.1854,4727.5588,-1384.1119,1119.3943,378.8575,6577.8938,5336.4297,525.1553,6253.6294,1059.1343,-6540.6917,4031.4839,1964.0998,4895.8402,4578.9395,-664.1295,5164.5564,-6420.7888,-6418.4225,2552.6077,-3443.9565,-4428.1559,-490.9484,-3311.9038,797.0293,-1089.0325,5283.7614,5692.0583,-1965.9552,5276.1660,963.9881,86.5928,-6524.4263,3868.1466,2842.0248,1099.5578,0.0000,-6325.4938,4897.5023,-826.5223,-2403.8759,-3720.8141,2625.1450,-5252.4615,-6449.9630,-2341.2421,-6209.8162,3164.5211,4696.2979,-1453.2574,3926.2638,-6470.5365,1642.6206,5235.2963,6488.3139,-5652.6811,-6811.0117,-2023.3382,177400.2820,169520.4571,167265.8839,171519.6856,165529.3590,167370.5667,174347.7643,171272.1623,256021451.5674,256017139.7610,256015491.0276,256027819.3222,172320.2444,256021429.2437,6481.3125,-3634.5034,-6532.9580,-2219.8706,-168.2701,-4730.6542,4977.3136,4422.7753,5376.1690,6593.6435,-1092.3549,3918.9513,2561.7212,3676.1696,4145.7372,1628.8069,5400.5654,-3022.0399,3367.3054,5516.5609,4613.4073,1953.4785,-3991.0591,4016.6615,-2859.9419,4232.3778,-5104.6248,-5026.8705,-4371.6089,4144.4723,-5184.3563,-3246.4681,4653.3336,-6019.5913,6502.0482,-3181.6694,3816.7911,4629.8018,-802.5910,-3029.4547,-53.2515,-735.1566,-6362.8200,3543.8573,-6412.9849,5080.5897,-2185.7628,930.4905,-2681.4137,4315.6000,2085.8492,2784.8920,-1418.4399,-5525.1028,623.5917,-2758.0867,4773.9421,5190.4087,-4585.4198,2212.9807,-1694.0510,6043.3004,3543.1516,-4147.1879,-4611.6924,5524.5793,-2392.3206,-5234.0282,4303.7679,-3840.1781,-4966.7785,4198.1982,3983.7018,5307.8799,-341.3531,3940.1344,-682.6380,-5463.2918,0.0000,-2822.6131,4651.0909,-1628.2058,4719.4289,-5338.3884,1677.3248,-3532.1315,828.1313,-4557.3192,3027.6646,-4637.9351,4248.6240,-5529.2479,4613.5029,1197.5825,1946.9406,3563.6002,-2023.2652,3159.1004,156.4391,-956.1336,174612.6993,169415.7625,169981.7570,174472.1455,176195.1832,166499.0615,162156.6681,170644.7557,54003426.6415,53978875.6996,54019355.6417,53995343.7086,170481.8154,54002512.5571,
7200.000,-4244.3429,2908.1657,-4184.6414,-619.9061,1308.9498,-4719.7566,-2270.0151,-3665.5186,1328.9315,-2256.8792,2262.7149,-2514.2283,-3342.9294,-2325.7673,-6708.0163,-5772.3044,4417.4267,-3604.5253,6314.6849,4821.7080,5570.7479,6572.1080,2301.5283,-3277.4494,-3126.7758,-1082.6617,818.1115,4444.3892,2266.4440,-6854.7661,3547.9159,2546.2808,6928.8076,243.9123,2723.1972,4211.5634,3784.3260,-1145.1035,-1281.7549,-1523.9641,1924.8276,-2978.2756,-4122.1561,-5472.6045,-6382.5212,5057.5783,6262.8394,-3113.4175,-506.4474,2329.0537,-1101.1145,2389.3847,-3527.7463,-4986.2631,4564.3526,1492.9567,104.5733,-2043.4851,-2790.3761,2477.8828,1587.5164,-2754.9156,6387.4680,1492.6522,4465.7916,5807.8373,6185.3685,-4438.5930,-3899.0581,-3248.9758,-4123.2036,-217.7172,-3293.2700,2695.2506,943.5829,-652.9522,-6047.4824,-4297.1139,0.0000,1951.3806,-5094.7780,-3827.4232,-2468.5815,5649.9753,-6404.1647,3429.6294,4090.0257,5368.7912,1902.4862,-6377.3113,416.9798,5523.0264,-1027.5659,-2759.8625,5769.1532,1509.9552,-2889.3958,3848.4072,2595.9185,-5129.5651,-324342.7613,-292520.9778,-310370.1350,-310001.7717,-303977.3923,-306265.9912,-303661.1960,-304884.4910,32347936.2308,32364778.7530,32333975.0138,32319842.4417,-305888.9710,32327662.1163,3691.8007,-4178.6617,-2793.2226,6739.5762,-5922.1502,3906.1128,3982.3791,-4254.3340,4951.4349,-2587.6181,4552.1563,6319.8314,-5678.5249,-6413.5644,-1659.6660,-2644.8856,-2702.4382,-5620.1727,2551.8142,-3495.4362,-1246.5482,-1384.6878,6390.9094,2556.2995,-4026.3422,-6636.7409,6586.5225,-1254.1913,5059.8887,625.0101,-3216.3659,-4383.5765,352.0494,-3372.4372,4060.6928,124.5982,1741.1881,5820.3004,5412.8132,-6741.9624,4620.6289,-5188.6299,506.5401,-4086.1710,76.7289,-4315.2535,-1930.8046,-3851.1473,-4189.1053,-3511.7887,-5166.6292,951.1184,4614.4575,-2685.5868,-3321.8422,-3152.8084,-6799.6512,4399.1216,-5890.3475,5871.1268,5012.8201,2084.2021,1952.0598,5132.5980,-3518.6985,1023.7199,-2361.6529,4770.6791,-5440.4722,-6028.2296,5284.3300,-6909.3262,2531.2318,-4446.2744,4892.7618,-4105.2694,41.3618,3161.9351,0.0000,6611.6538,-3898.6682,2689.5618,5663.3433,528.7619,20.6130,5881.9253,3608.3493,-1992.7734,6529.1132,-10.3338,-6761.4087,-2194.5728,-4209.7691,2923.8932,-3020.2750,-6725.6466,-3627.2189,1251.9920,4915.3539,3843.3615,99070.3598,99467.6315,95408.9328,99774.3635,92948.0332,95301.0721,100735.2066,100919.4857,273802166.0037,273806306.3001,273793415.8184,273801866.0735,99553.4296,273800962.9173,-4092.9794,4698.7426,4788.8171,-1479.8063,-3325.5696,3240.2929,-5184.7764,-3875.2782,-4646.8932,-6038.6425,4680.9109,-494.1824,1944.8317,-83.6177,-200.2782,2723.8997,-4590.7451,-1942.2914,392.1469,-3518.5194,-3938.7083,1713.8345,608.6127,-5530.9402,4686.3476,-1148.2168,1968.3059,5136.5741,3964.9927,-71.1158,4981.4750,4723.5317,280.1526,6066.3858,-4940.2433,5471.1542,-5534.7446,-3432.0054,4011.0388,-512.2568,-4479.2623,-3479.3628,5565.4695,785.9211,2730.5380,-1913.5414,-2212.0215,-4738.2590,5376.7860,-5491.9786,-4499.3967,-6443.6350,-3801.8635,3961.5354,3824.4019,6055.1599,-1254.6164,-4918.2429,2357.9921,2458.4226,4403.7145,-6039.0351,1169.6091,4228.9576,3955.7694,-3618.0760,-2001.2436,2122.2091,-1329.8101,470.4375,1430.3478,-289.2268,-5535.7375,-4469.7087,4568.2005,-5416.8142,-3169.0289,4399.6875,0.0000,-759.5744,-2623.5082,5015.0651,-3157.8723,3620.7964,2337.9156,-1388.6759,-4098.7383,3770.5478,1258.4331,2539.4248,-1498.2384,3527.6834,-5394.7080,-5665.2783,2358.4003,599.5349,5123.0343,-5392.2036,-4124.5580,-2656.5031,174839.5000,169654.6878,171521.4861,172075.4992,177571.3374,170307.3374,161544.8380,170353.0918,53964836.6826,53941748.7492,53983752.1788,53965997.7808,170834.9048,53967048.7929,
