sl_5_5400_20250326 Coordinates.csv
2025/03/26 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:45 2024,
Start: 2025/03/26 07:47:00.00, Stop: 2025/03/26 09:17:00.00,
TIME_UNITS,STARLINK-4599 - X-Coordinate,STARLINK-4393 - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-6144 - X-Coordinate,STARLINK-5934 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4599 - Y-Coordinate,STARLINK-4393 - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-6144 - Y-Coordinate,STARLINK-5934 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4599 - Z-Coordinate,STARLINK-4393 - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-6144 - Z-Coordinate,STARLINK-5934 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,36.4964,248.6089,-3778.1610,5127.1178,-1666.0713,-322038.0940,-313935.7222,-326241.8302,-322122.5068,-327085.7355,-324801.0215,-317935.3670,-321105.2861,146840292.6257,146846181.9479,146837963.9710,146852030.6973,-320494.0645,146856640.1757,5565.7511,5797.6463,5511.8448,1228.3878,-4794.3080,164043.2477,142733.1239,155249.2367,159108.9606,152464.7375,155316.5780,150259.4510,154546.1663,17163281.1831,17140304.6410,17144602.1101,17150677.6352,153929.4813,17161658.4661,4104.9706,3806.7337,-801.8021,-4511.7571,4718.4624,-105693.4466,-104744.8943,-108068.1050,-100345.5884,-102345.8266,-113063.2721,-112801.4568,-104740.8302,67178390.4959,67159712.8989,67191760.2184,67188573.3347,-106350.3990,67190535.6582,
300.000,1597.5380,-215.0453,-2684.4157,5753.7935,-3625.2178,-325535.9325,-316894.4538,-329416.3584,-325264.7425,-330301.9594,-328060.9124,-321131.6011,-324238.4991,146434835.9537,146441222.1418,146432873.0418,146447039.1914,-323680.1519,146451147.4807,4403.6841,6711.6485,6081.7808,-710.0654,-3957.7301,157045.2860,135937.9150,148603.5147,152313.9813,145656.9123,148524.0625,143556.7719,147291.7714,20369579.4153,20346581.2793,20350309.4589,20356647.3588,147153.4526,20367887.3163,5085.7432,1761.8144,1037.6388,-3812.4033,4385.2653,-105610.1891,-104618.0114,-107872.1612,-100331.3587,-102065.4246,-112762.4337,-112850.6074,-104489.9119,67179701.2373,67161019.7868,67192791.8160,67189508.3068,-106222.2119,67191885.3030,
600.000,3047.6163,-679.9262,-1289.1041,5853.9321,-5243.4855,-328880.6102,-319707.2936,-332445.1239,-328262.2824,-333370.8992,-331175.0529,-324188.8217,-327167.3924,145959382.5378,145966262.5908,145957806.9557,145972071.6385,-326722.9854,145975661.5424,2836.9911,6894.5854,5998.7908,-2557.3706,-2779.1558,149968.4213,129083.5412,141890.3338,145453.0046,138782.4983,141661.8891,136789.0296,139965.2095,23566352.6264,23543345.7372,23546503.9534,23553131.2850,140311.4717,23564589.6009,5519.3565,-470.9766,2755.5591,-2706.4800,3583.1342,-105527.1188,-104491.3600,-107673.0002,-100322.1490,-101788.5829,-112455.8620,-112893.8834,-104363.8223,67181017.4197,67162328.6439,67193823.1315,67190448.2490,-106093.9489,67193234.8795,
900.000,4246.1184,-1064.4597,273.6367,5408.3498,-6361.5159,-332070.1652,-322373.0691,-335326.7139,-331113.7182,-336291.3810,-334141.7276,-327105.6029,-329899.0184,145414155.0309,145421525.6104,145412987.8924,145427347.8818,-329621.1997,145430405.0767,1025.2420,6329.0410,5282.8000,-4140.9868,-1365.2618,142815.8974,122173.0765,135112.6494,138528.9436,131844.6568,134733.1619,129958.9186,132606.9667,26752072.8223,26729069.9201,26731658.3843,26738601.8855,133406.5668,26750237.4786,5359.3574,-2653.5920,4150.8195,-1311.5608,2397.7489,-105444.2294,-104364.9309,-107470.7568,-100318.0657,-101515.2849,-112143.4804,-112931.3668,-104363.5670,67182339.0581,67163639.4940,67194854.2406,67191393.8512,-105965.6099,67194584.3875,
1200.000,5071.7583,-1296.7717,1847.8581,4448.8744,-6867.9690,-335102.6902,-324890.6727,-338059.7800,-333817.6993,-339062.2850,-336959.2700,-329880.5749,-332446.0254,144799409.4393,144807266.8716,144798671.3585,144813121.1626,-332373.4933,144815634.1471,-851.7217,5080.8226,4021.3429,-5315.6270,158.1303,135591.0042,115209.6196,128273.4499,131544.7258,124846.5713,127741.0276,123069.1791,125255.6205,29925217.1908,29902230.9068,29904250.7062,29911536.6639,126441.7946,29923308.2925,4622.8805,-4553.7469,5060.3198,223.5657,955.8471,-105361.5132,-104238.7155,-107265.5719,-100319.2209,-101245.5130,-111825.2099,-112963.1362,-104481.2604,67183666.1650,67164952.3614,67195885.2184,67192345.7569,-105837.1951,67195933.8271,
1500.000,5434.9167,-1325.7665,3271.4253,3056.8003,-6710.9918,-337976.3330,-327259.0620,-340643.0393,-336372.9327,-341682.5472,-339626.0612,-332512.4254,-334825.7372,144115435.0037,144123775.2805,144115146.0674,144129678.0039,-334978.6296,144131638.0439,-2611.6241,3290.6875,2358.3194,-5976.8208,1657.0877,128297.0767,108196.2924,121375.7548,124503.2904,117791.4468,120688.6749,116122.5943,117945.1350,33084268.8297,33061311.6770,33062764.7640,33070418.8908,119420.2389,33082285.2979,3388.8875,-5970.0608,5378.0028,1734.7521,-588.3107,-105278.9614,-104112.7053,-107057.5918,-100325.7322,-100979.2496,-111500.9696,-112989.2675,-104700.2138,67184998.7505,67166267.2705,67196916.1391,67193304.5670,-105708.7045,67197283.1984,
1800.000,5287.6453,-1129.2824,4392.6383,1356.3016,-5903.7522,-340689.2953,-329477.2603,-343075.2752,-338778.1833,-344151.1608,-342140.5292,-334999.9003,-337058.7106,143362554.0622,143371372.8430,143362733.8043,143377338.0774,-337435.4367,143378739.1486,-4087.4905,1157.5733,477.1065,-6070.3444,3001.2425,120937.4944,101136.2392,114422.6135,117407.5856,110682.5080,113579.3340,109121.9883,110702.2359,36227717.4718,36204801.8368,36205691.0182,36213738.3359,112345.0086,36225658.3871,1789.9588,-6753.1929,5066.9127,3060.2443,-2069.5970,-105196.5634,-103986.8924,-106846.9679,-100337.7232,-100716.4768,-111170.6763,-113009.8331,-104995.6254,67186336.8223,67167584.2463,67197947.0762,67194270.8449,-105580.1383,67198632.5012,
2100.000,4630.1226,-718.2734,5086.3049,-496.6783,-4523.2683,-343239.8326,-331544.3568,-345355.3379,-341032.2734,-346467.1775,-344501.1475,-337341.8043,-339166.8065,142541121.8990,142550414.5127,142541789.2749,142556454.0541,-339742.8087,142557292.7815,-5143.6991,-1084.0513,-1419.7976,-5596.4681,4074.9947,113515.6808,94032.6242,107417.1041,110260.5644,103522.9988,106416.2764,102070.2238,103544.1033,39354060.2072,39331198.3407,39331527.2656,39339991.9960,105219.2372,39351924.8118,-1.7887,-6820.8746,4163.3137,4058.2292,-3329.8828,-105114.3073,-103861.2694,-106633.8564,-100355.3233,-100457.1767,-110834.2456,-113024.9027,-105335.9821,67187680.3853,67168903.3141,67198978.1024,67195245.1203,-105451.4964,67199981.7356,
2400.000,3512.4694,-136.5819,5267.8485,-2328.8927,-2702.6857,-345626.2528,-333459.5075,-347482.1455,-343134.0829,-348629.7084,-346706.4335,-339537.0021,-341170.8967,141651526.5767,141661288.0236,141652699.9385,141667411.4397,-341899.7059,141667687.0344,-5688.6840,-3189.8804,-3132.5306,-4608.6982,4787.1532,106035.1029,86888.6311,100362.3322,103065.1818,96316.1802,99202.8146,94970.2002,96476.6874,42461802.2021,42439006.2102,42438779.3572,42447684.8190,98046.0808,42459589.9008,-1793.3661,-6165.9057,2772.6138,4622.0914,-4234.9910,-105032.1788,-103735.8288,-106418.4183,-100378.6683,-100201.3319,-110491.5923,-113034.5428,-105685.2240,67189029.4422,67170224.4997,67200009.2896,67196227.8923,-105322.7791,67201330.9015,
