sl_5_86400_20251218 Coordinates.csv
2025/12/18 07:47:00.0000 UTC

Generated: Tue Oct  8 16:58:00 2024,
Start: 2025/12/18 07:47:00.00, Stop: 2025/12/19 07:47:00.00,
TIME_UNITS,STARLINK-31758 - X-Coordinate,STARLINK-30315 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-11076 [DTC] - X-Coordinate,STARLINK-1997 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31758 - Y-Coordinate,STARLINK-30315 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-11076 [DTC] - Y-Coordinate,STARLINK-1997 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31758 - Z-Coordinate,STARLINK-30315 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-11076 [DTC] - Z-Coordinate,STARLINK-1997 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,842.6418,-6041.1805,1184.3423,-3984.4421,-694.2680,-262079.0741,-294390.4348,-271063.6535,-269220.0763,-275203.7055,-273018.8383,-278578.3980,-273829.0855,-120583004.7348,-120603751.0310,-120619376.4176,-120614050.4283,-274803.6040,-120602598.0604,6688.8305,-2752.7310,-4611.3131,-2986.1059,4198.8335,236942.8174,241967.9418,242404.0708,238417.9412,244460.3298,242106.8934,235680.8069,238639.0560,307273242.1205,307283271.5529,307292265.8501,307285626.2709,237675.4255,307278531.2449,-1056.2128,-2002.6208,4993.8184,-4506.3859,-5425.6826,-179735.2569,-180744.2177,-182082.0169,-175568.5228,-176359.9915,-187021.9381,-187880.6629,-179801.3597,-148457589.8811,-148483626.9249,-148468987.5527,-148456774.9544,-180906.5336,-148455243.1115,
3600.000,-3382.0253,6694.7009,1326.3243,3891.6942,-3710.3201,-314728.5891,-345200.9730,-320472.2075,-320207.0917,-325985.2706,-323948.6845,-328204.6200,-325777.8227,-196031644.9496,-196049778.8672,-196069517.3935,-196063534.3088,-325279.4568,-196051630.1484,-4177.5304,609.6251,6559.0259,-2404.9930,-3843.7377,164562.8046,161021.9112,165002.1319,161332.8164,168116.8920,166058.2802,159601.8922,160069.8226,265565901.9796,265573590.7158,265576527.3289,265570442.8380,161178.7374,265570069.5064,4190.8291,-1693.1753,-1708.1518,4900.8918,4344.5866,-180740.0409,-181459.6211,-181472.9236,-178033.6388,-175515.6392,-184871.3840,-189965.8342,-182807.5339,-148451801.8312,-148478761.9582,-148468954.1045,-148458046.1082,-181439.9535,-148452579.0829,
7200.000,5386.0281,-4952.7575,-2776.5456,-2878.3459,6169.4074,-348169.1251,-374118.2454,-349519.9380,-351216.4481,-355980.3110,-354305.9997,-357338.6977,-354964.5883,-258107833.5725,-258122582.4166,-258143506.0175,-258134562.7306,-354976.3169,-258127672.2613,-31.3137,2147.7230,-5724.5635,6004.3175,3039.8092,80540.7343,70064.7813,77150.8946,73714.8783,81380.4858,78392.9140,73812.0890,75517.1007,205745487.6182,205752604.8672,205748143.3940,205743325.8667,74561.2546,205748483.8300,-4191.7938,4339.4502,-2695.1700,-855.0199,-435.0616,-181762.3318,-182160.8166,-180840.9485,-181412.2563,-175150.4006,-181813.3309,-191325.7202,-180481.4044,-148446017.0571,-148473066.2305,-148468297.4990,-148457891.9851,-181959.3276,-148449867.9936,
10800.000,-5702.2572,1990.5305,3763.2082,153.5723,-5689.7270,-359862.2440,-379378.3746,-356325.0674,-362709.2088,-363240.2672,-361414.2129,-364331.4759,-361697.8624,-302577701.3302,-302589207.2085,-302608006.5662,-302595384.1472,-362044.4724,-302596901.0475,3600.9667,-5010.2928,2184.2491,-5395.8049,-909.2750,-10465.1559,-25072.1468,-15585.1344,-18251.7803,-10094.8285,-17666.9369,-16397.8431,-17371.1772,131892185.5791,131900645.9626,131888907.8448,131888665.0100,-16651.2311,131894233.2068,1025.4382,-4362.5588,5352.6283,-3994.6595,-3787.4163,-182782.4019,-182846.2266,-180494.6062,-184318.0542,-175248.7519,-180226.3095,-192013.9770,-184109.0339,-148440434.6145,-148466405.0114,-148466879.5543,-148454899.1436,-182464.6116,-148447109.8406,
14400.000,3400.5485,861.9752,-4685.1920,3805.3007,3264.2980,-347938.9493,-360745.9846,-340411.7354,-350690.7711,-347309.5044,-344780.3540,-348802.6684,-346603.9408,-326408204.1375,-326417576.3012,-326431196.8476,-326419430.3063,-346075.7831,-326426447.1508,-5151.7119,6656.9510,2111.3023,1901.5881,-2548.0100,-103785.0389,-118315.6673,-107273.7144,-107290.7634,-100412.0335,-110943.8065,-105493.9405,-106414.7105,49043306.7276,49054654.6264,49037376.1039,49045503.6745,-106651.8654,49044842.5247,2893.6572,1717.8063,-4617.6827,5181.2162,5498.6088,-183667.8024,-183514.0954,-180662.0874,-182750.5738,-175819.0061,-184240.0960,-192044.9963,-181289.5554,-148435237.4077,-148458661.7909,-148464544.7797,-148447296.5779,-182955.7626,-148444304.6214,
18000.000,951.7747,-2959.4947,4770.3395,-6334.5695,-705.7105,-307352.4210,-319522.0369,-302787.6711,-314285.5229,-309224.1210,-306234.5474,-311672.2932,-307592.8651,-327974014.2224,-327983101.2224,-327989468.9396,-327989159.0249,-308126.5517,-327991240.5428,4901.4258,-5953.9007,-4910.0121,1467.6459,5822.1926,-192410.0686,-203744.0724,-192005.6954,-190016.2425,-183802.9249,-194215.0824,-188006.3562,-189586.5031,-37150261.6549,-37135437.4961,-37154981.0211,-37142816.1601,-189722.0926,-37148701.4261,-4654.0634,1954.4910,913.2787,-1672.6337,-3624.0364,-183224.0669,-184162.3704,-181430.0927,-180791.6087,-176897.2184,-188040.1648,-191397.5479,-185170.4536,-148430580.3443,-148449821.6317,-148461119.9119,-148436969.9268,-183432.7383,-148441452.3332,
21600.000,-5087.0403,4450.8963,-2921.1775,4757.7228,-1155.9143,-244930.9979,-258452.4523,-245903.6699,-257430.5693,-251413.7920,-248636.6411,-255086.8266,-250904.2247,-307168409.4750,-307179199.7902,-307178000.2502,-307190650.6060,-250647.4045,-307184832.3246,-3492.9269,2902.6672,5279.8535,-3315.8965,-6763.5880,-261188.9262,-275968.5945,-264315.5509,-261023.6938,-255014.1021,-264360.5745,-258829.0900,-261191.9810,-120809471.1986,-120791976.3654,-120809416.7318,-120805802.7983,-260594.5778,-120807391.3573,2901.2818,-4455.6307,3347.8375,-3385.0623,-655.5902,-182381.9515,-184788.5294,-182720.5858,-179348.4837,-178558.1488,-190870.0874,-190010.3107,-182247.6607,-148426580.3029,-148440128.6482,-148456422.6075,-148430904.2277,-183895.4978,-148438552.9735,
25200.000,6637.9230,-5370.4449,-874.9346,252.4895,2651.3874,-169985.0430,-181544.2352,-173482.1053,-184259.9376,-177500.5954,-175735.6472,-182210.1320,-177378.5145,-265410585.8729,-265424328.5393,-265417630.9177,-265434156.7083,-177324.8520,-265426635.5504,1190.5769,1101.4257,-4096.7209,4052.4034,4508.2812,-311050.6417,-330478.2253,-319578.4876,-315522.1139,-309715.0239,-317704.9452,-313477.2150,-314003.0449,-196228111.9704,-196210027.3449,-196221007.6329,-196231774.3589,-314786.6892,-196225188.2393,1015.4069,4232.1065,-5495.4862,5334.0619,4477.4518,-182013.5576,-185389.3087,-184311.6958,-178419.4170,-180938.5288,-192870.1464,-187774.6317,-185979.3622,-148423308.5632,-148430215.9643,-148450293.0258,-148429333.0961,-184344.0006,-148435606.5394,
28800.000,-5009.7079,5271.1341,4883.7000,-4881.9355,-4292.9915,-86520.0465,-93801.9646,-90233.2677,-99659.7189,-92014.3103,-92085.7334,-96678.7043,-92231.0947,-205548881.7268,-205565436.4398,-205557554.5027,-205568444.0199,-92844.7879,-205565092.5826,1991.5499,-4265.0441,2611.6400,-3905.9209,-373.8153,-340771.6660,-363925.7498,-354329.2862,-349916.5143,-345120.5109,-351242.6584,-348229.8329,-349755.4708,-258262043.2502,-258245810.3217,-258247782.2154,-258270605.9768,-348883.4650,-258258207.2865,-4186.7519,-1450.0126,4118.0643,-2449.0355,-5383.0086,-181877.4305,-185960.2415,-185897.1675,-177969.2078,-184232.1069,-194144.6901,-184631.2614,-183350.6110,-148420786.1902,-148420927.8979,-148442673.9475,-148429920.0230,-184778.2076,-148432613.0285,
