sl_100_5400_20250107 Coordinates.csv
2025/01/07 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:10 2024,
Start: 2025/01/07 07:47:00.00, Stop: 2025/01/07 09:17:00.00,
TIME_UNITS,STARLINK-4674 - X-Coordinate,STARLINK-3346 - X-Coordinate,STARLINK-6185 - X-Coordinate,STARLINK-3234 - X-Coordinate,STARLINK-31606 - X-Coordinate,STARLINK-5312 - X-Coordinate,STARLINK-5274 - X-Coordinate,STARLINK-2108 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-6158 - X-Coordinate,STARLINK-3249 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-4147 - X-Coordinate,STARLINK-2210 - X-Coordinate,STARLINK-11158 [DTC] - X-Coordinate,STARLINK-3997 - X-Coordinate,STARLINK-30822 - X-Coordinate,STARLINK-4137 - X-Coordinate,STARLINK-4299 - X-Coordinate,STARLINK-4541 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-30558 - X-Coordinate,STARLINK-4454 - X-Coordinate,STARLINK-31489 - X-Coordinate,STARLINK-2032 - X-Coordinate,STARLINK-5022 - X-Coordinate,STARLINK-6275 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-2102 - X-Coordinate,STARLINK-30865 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-30085 - X-Coordinate,STARLINK-4175 - X-Coordinate,STARLINK-6148 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-31391 - X-Coordinate,STARLINK-31497 - X-Coordinate,STARLINK-5163 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-4495 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-2231 - X-Coordinate,STARLINK-2732 - X-Coordinate,STARLINK-31306 - X-Coordinate,STARLINK-4772 - X-Coordinate,STARLINK-32134 - X-Coordinate,STARLINK-30833 - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-1623 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-5261 - X-Coordinate,STARLINK-31039 - X-Coordinate,STARLINK-32005 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-1911 - X-Coordinate,STARLINK-1373 - X-Coordinate,STARLINK-2320 - X-Coordinate,STARLINK-31281 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-4678 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-1467 - X-Coordinate,STARLINK-4303 - X-Coordinate,STARLINK-31786 - X-Coordinate,STARLINK-30376 - X-Coordinate,STARLINK-30922 - X-Coordinate,STARLINK-30277 - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-5361 - X-Coordinate,STARLINK-1910 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-1020 - X-Coordinate,STARLINK-6120 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-6258 - X-Coordinate,STARLINK-31129 - X-Coordinate,STARLINK-3294 - X-Coordinate,STARLINK-6314 - X-Coordinate,STARLINK-4571 - X-Coordinate,STARLINK-1663 - X-Coordinate,STARLINK-31015 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-31566 - X-Coordinate,STARLINK-3533 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-3785 - X-Coordinate,STARLINK-5650 - X-Coordinate,STARLINK-4441 - X-Coordinate,STARLINK-2605 - X-Coordinate,STARLINK-30195 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-1797 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4674 - Y-Coordinate,STARLINK-3346 - Y-Coordinate,STARLINK-6185 - Y-Coordinate,STARLINK-3234 - Y-Coordinate,STARLINK-31606 - Y-Coordinate,STARLINK-5312 - Y-Coordinate,STARLINK-5274 - Y-Coordinate,STARLINK-2108 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-6158 - Y-Coordinate,STARLINK-3249 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-4147 - Y-Coordinate,STARLINK-2210 - Y-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,STARLINK-3997 - Y-Coordinate,STARLINK-30822 - Y-Coordinate,STARLINK-4137 - Y-Coordinate,STARLINK-4299 - Y-Coordinate,STARLINK-4541 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-30558 - Y-Coordinate,STARLINK-4454 - Y-Coordinate,STARLINK-31489 - Y-Coordinate,STARLINK-2032 - Y-Coordinate,STARLINK-5022 - Y-Coordinate,STARLINK-6275 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-2102 - Y-Coordinate,STARLINK-30865 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-30085 - Y-Coordinate,STARLINK-4175 - Y-Coordinate,STARLINK-6148 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-31391 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,STARLINK-5163 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-4495 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-2231 - Y-Coordinate,STARLINK-2732 - Y-Coordinate,STARLINK-31306 - Y-Coordinate,STARLINK-4772 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,STARLINK-30833 - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-1623 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-5261 - Y-Coordinate,STARLINK-31039 - Y-Coordinate,STARLINK-32005 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-1911 - Y-Coordinate,STARLINK-1373 - Y-Coordinate,STARLINK-2320 - Y-Coordinate,STARLINK-31281 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-4678 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-1467 - Y-Coordinate,STARLINK-4303 - Y-Coordinate,STARLINK-31786 - Y-Coordinate,STARLINK-30376 - Y-Coordinate,STARLINK-30922 - Y-Coordinate,STARLINK-30277 - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-5361 - Y-Coordinate,STARLINK-1910 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-1020 - Y-Coordinate,STARLINK-6120 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-6258 - Y-Coordinate,STARLINK-31129 - Y-Coordinate,STARLINK-3294 - Y-Coordinate,STARLINK-6314 - Y-Coordinate,STARLINK-4571 - Y-Coordinate,STARLINK-1663 - Y-Coordinate,STARLINK-31015 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-31566 - Y-Coordinate,STARLINK-3533 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-3785 - Y-Coordinate,STARLINK-5650 - Y-Coordinate,STARLINK-4441 - Y-Coordinate,STARLINK-2605 - Y-Coordinate,STARLINK-30195 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4674 - Z-Coordinate,STARLINK-3346 - Z-Coordinate,STARLINK-6185 - Z-Coordinate,STARLINK-3234 - Z-Coordinate,STARLINK-31606 - Z-Coordinate,STARLINK-5312 - Z-Coordinate,STARLINK-5274 - Z-Coordinate,STARLINK-2108 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-6158 - Z-Coordinate,STARLINK-3249 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-4147 - Z-Coordinate,STARLINK-2210 - Z-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,STARLINK-3997 - Z-Coordinate,STARLINK-30822 - Z-Coordinate,STARLINK-4137 - Z-Coordinate,STARLINK-4299 - Z-Coordinate,STARLINK-4541 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-30558 - Z-Coordinate,STARLINK-4454 - Z-Coordinate,STARLINK-31489 - Z-Coordinate,STARLINK-2032 - Z-Coordinate,STARLINK-5022 - Z-Coordinate,STARLINK-6275 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-2102 - Z-Coordinate,STARLINK-30865 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-30085 - Z-Coordinate,STARLINK-4175 - Z-Coordinate,STARLINK-6148 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-31391 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,STARLINK-5163 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-4495 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-2231 - Z-Coordinate,STARLINK-2732 - Z-Coordinate,STARLINK-31306 - Z-Coordinate,STARLINK-4772 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,STARLINK-30833 - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-1623 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-5261 - Z-Coordinate,STARLINK-31039 - Z-Coordinate,STARLINK-32005 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-1911 - Z-Coordinate,STARLINK-1373 - Z-Coordinate,STARLINK-2320 - Z-Coordinate,STARLINK-31281 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-4678 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-1467 - Z-Coordinate,STARLINK-4303 - Z-Coordinate,STARLINK-31786 - Z-Coordinate,STARLINK-30376 - Z-Coordinate,STARLINK-30922 - Z-Coordinate,STARLINK-30277 - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-5361 - Z-Coordinate,STARLINK-1910 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-1020 - Z-Coordinate,STARLINK-6120 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-6258 - Z-Coordinate,STARLINK-31129 - Z-Coordinate,STARLINK-3294 - Z-Coordinate,STARLINK-6314 - Z-Coordinate,STARLINK-4571 - Z-Coordinate,STARLINK-1663 - Z-Coordinate,STARLINK-31015 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-31566 - Z-Coordinate,STARLINK-3533 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-3785 - Z-Coordinate,STARLINK-5650 - Z-Coordinate,STARLINK-4441 - Z-Coordinate,STARLINK-2605 - Z-Coordinate,STARLINK-30195 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2143.9162,1508.5704,6122.6895,-3331.6974,5249.7165,4851.1286,-129.8331,0.0000,4142.6396,-2553.8307,-5453.2168,1750.6313,3844.6067,-807.3385,1069.4576,-5165.1801,-4201.3887,6087.2906,-1542.1946,-6902.7848,3868.4983,4377.6222,765.9973,4882.0742,733.5040,3747.1993,3492.3781,375.0506,-1576.4378,-2694.6608,3714.3095,-6692.7053,-83.3550,-4159.2744,2030.2266,4820.1510,4170.3915,-826.0176,-2381.0311,-5563.9234,-4150.4848,-5156.3366,-5853.9682,-1687.3501,-653.5921,4728.0807,344.6503,5129.2413,-6433.1460,-6637.6091,3302.9518,-6082.4615,-3916.6821,3454.6820,4794.2506,-1983.9127,2749.8288,3629.3701,-6275.8068,-6231.5919,2272.1194,4893.9213,-3196.1244,2315.8021,-4357.6712,-3395.0511,4524.2367,-3483.2881,5410.4442,2911.3662,4089.4055,3708.7906,-6332.9611,-1182.2427,-2013.9331,4811.5316,5926.5411,817.3812,-306.0783,4236.3732,3171.5737,6687.2417,-4157.2420,-1574.5599,3797.8646,1229.1539,-2064.5056,-1042.3588,-5033.1729,3924.8092,5358.0899,3299.5374,5133.8046,2937.2148,-2812.6047,926.4162,-4746.3886,3245.6460,-6840.3351,-3932.9750,333999.2049,313832.2957,330693.9368,335846.6497,328304.4517,331708.4292,328231.1957,331835.1614,16943062.9079,16923886.1481,16928130.6409,16955376.9023,331272.8182,16948541.0013,5697.0192,4609.5232,-2983.0261,6052.3108,-4350.2133,2552.6789,-2421.2124,0.0000,-472.9364,-6164.6041,3440.7473,6492.9979,-3378.2698,6335.4578,4272.2326,-3382.7822,4710.6146,2757.5154,5759.1177,435.2834,2350.0646,5178.6828,2318.3047,1257.3099,-5250.0131,2301.7537,5065.9053,-6568.1712,4963.9442,4347.7105,-3597.3821,-1459.6630,-5313.4393,-462.2097,4657.0858,-4390.1375,-4163.9198,-6188.4843,6105.2368,3551.9085,-5434.5189,-1106.2015,-668.3315,4309.7465,6504.4069,2557.6952,4077.5473,-2516.6714,186.9971,-1922.7053,2423.7974,3090.6787,-3951.8755,3517.9700,3385.0534,-3597.7834,-4340.9485,-4980.6192,1485.3253,-2872.6672,5434.9153,4878.3344,-4296.9939,4795.1559,-4243.9549,-5691.8625,-2286.7913,-5905.5964,3697.6711,-4115.0208,2914.1165,-2707.2575,2658.3610,4833.6945,4220.2293,-4714.7124,-1807.4720,-1444.8915,6772.6656,3196.4902,-3873.1334,-1416.6112,2959.4467,6518.6590,1693.8054,6223.0021,68.3213,6496.6883,4746.0458,-1394.6263,-2798.5369,2617.1858,667.5675,-5784.8313,-5230.1455,-35.3257,4983.7072,4450.8239,-377.4243,1742.3701,145210.4415,144362.2589,158019.3201,154993.6439,158238.4738,156612.1289,148832.2505,151887.8252,-86362631.8558,-86372975.6474,-86363924.9597,-86377925.7584,152190.5338,-86378495.0809,-3298.8153,4919.6827,-1319.1168,340.2506,262.2000,4265.1653,6501.4933,0.0000,5518.6903,1883.7954,-2511.2957,-1271.8855,4644.9383,-2675.0637,-5107.0075,3110.9717,-2864.6390,-1797.7515,3498.0409,-62.0615,5221.0381,1456.8022,6488.6421,-4602.8338,-4460.2640,-5346.3181,-3245.2863,-1805.8869,-4583.7339,4658.2373,4611.8057,-962.5144,4449.9881,-5514.3291,-4726.1604,-2370.9284,3422.8833,2747.5274,-2222.0229,2059.1883,-1046.0077,4320.2072,-3633.6670,5144.2702,2032.0162,-4356.8766,5448.7336,3777.9424,2581.0707,204.1312,-5464.3980,1140.3003,-3951.2046,-4908.7659,-3692.2527,-5477.3849,4542.7344,3144.6126,2506.9190,883.9345,3515.6918,605.7219,4370.6394,4436.0642,-2578.0425,-1980.1502,-4622.4569,1037.7517,2233.1315,-4665.4456,-4763.8410,-5215.2697,-963.2901,-4799.5822,5087.2434,-1208.6551,2922.3851,-6747.9075,-1416.0696,4458.8964,-4639.2309,1052.2759,-4702.3406,-1469.9532,5518.4334,-2813.5644,6615.8623,2151.9814,517.0369,-5410.8140,3151.5629,-5494.4834,4606.1293,2394.4555,3573.9910,6869.4238,723.8476,-4218.4318,956.8652,-5432.4953,66961.8873,65870.0586,62990.6872,71024.6093,68668.1871,57963.1056,58553.6438,63199.9861,39618820.6052,39600002.0028,39632257.9823,39633867.9495,64839.8016,39630470.8907,
300.000,3604.8570,2917.7104,4904.5384,-2071.5252,4068.6655,3926.4566,-2245.6640,0.0000,3601.1885,-4015.8268,-5022.3945,2771.3390,3220.4264,448.5493,3093.6362,-6283.1227,-3135.6887,5892.0127,142.1871,-6497.6334,4134.3945,5532.5317,435.5518,4985.0396,-787.2689,5122.4860,4448.8071,-1242.3749,570.6647,-1593.9496,2316.0348,-6857.0886,-2104.0758,-4455.2835,3866.0966,3872.1776,3142.4423,-2041.2229,-860.8654,-4162.3231,-5065.5114,-5787.6216,-6560.5792,450.3788,585.2225,6051.7371,2491.3180,3433.8590,-5565.6504,-6693.8089,4438.1300,-5495.9863,-5475.3733,4925.6711,4733.6256,-3763.9646,1039.1859,1880.2011,-5058.5532,-6636.5144,4035.3229,5620.7760,-4865.7142,3846.5565,-5535.5192,-4555.2151,2740.0219,-4726.8256,6422.2932,967.2963,4217.1439,5169.3820,-5250.1526,806.0652,-569.8090,3476.3280,4538.8949,2790.8695,915.5019,4933.0546,1442.4155,6372.2025,-2876.3629,-79.3840,4664.5513,2887.9885,-59.4074,367.5807,-3679.1119,3346.9193,4819.3999,4709.9938,5472.7804,1922.5696,-3979.7689,731.0401,-3768.8078,4969.8544,-6319.8142,-2524.6768,331071.0036,310633.0605,327515.5888,332531.8402,324955.8179,328370.3585,324993.1182,328957.7394,18830474.9361,18811382.3017,18815037.3876,18842255.4375,327964.6335,18835881.2100,5664.6531,3041.0470,-4089.9498,6250.4057,-5325.5638,1070.5376,-1803.5799,0.0000,-2572.4013,-5641.0632,4693.2841,5520.0415,-5071.8929,6840.1255,4246.1117,-2494.3396,5996.5025,1288.7718,5066.2007,1607.4052,209.5330,4184.7865,4309.0558,-913.0154,-6111.7714,796.4323,5196.1289,-5939.2800,5057.2338,5785.8253,-5135.0312,-262.6869,-4613.5230,1639.3544,3547.7470,-5680.1351,-5638.0870,-5011.1003,5756.6217,4172.8866,-4644.4621,813.9643,698.1002,4144.0745,6818.5238,1464.0630,3800.6463,-3373.2325,1800.7186,-689.0621,574.9674,4149.6017,-2839.6232,3669.3494,1532.5160,-2353.4308,-5525.4623,-4954.1156,2555.7444,-1729.2819,5045.0179,3485.6488,-3862.4275,3304.1199,-3508.2423,-5198.9045,-3328.7341,-5050.6717,2473.4887,-5060.9205,844.8925,-3054.8329,3843.3431,4207.9749,5528.3555,-5136.4610,-2823.5700,-2259.2226,6852.0116,1173.5782,-5133.9652,-2583.8202,4639.0941,6863.1153,-259.8173,6142.6017,-998.7418,5847.7652,5526.8309,-3435.4534,-4456.5555,1048.8059,-1380.4178,-6613.7345,-3605.1291,2214.2631,5703.6393,3537.9948,873.7570,3396.6291,152099.5241,150970.3863,164993.5948,161889.7905,165206.5119,163628.0076,155798.4030,159039.3960,-85970019.7666,-85980868.9505,-85971768.2784,-85984651.4113,159134.4418,-85985847.6034,-1681.9271,5473.1469,-2712.8689,2110.6680,-1285.9077,5624.7368,6313.1476,0.0000,5316.3454,384.7782,-778.8034,-2951.3013,3421.4384,-966.7328,-4227.2165,1461.6256,-1498.7268,-3395.9851,4697.6353,1733.5551,5532.1756,-71.5111,5416.2544,-4573.5602,-3163.3419,-4586.9522,-1253.5344,-3119.9705,-4715.7345,3446.4481,4035.2937,854.5263,4724.5689,-5037.6577,-4540.4450,-925.2586,2191.8739,4149.4814,-3743.8575,3611.5320,770.4768,3511.7050,-2090.6111,5522.9189,248.9438,-3015.9529,5078.6515,4870.4692,3719.9674,-1594.2883,-5158.7880,-674.6065,-2919.2978,-3265.4477,-4829.8252,-5212.7910,3929.6300,4445.1626,3965.0882,-928.6070,2311.8115,2085.0913,3036.7472,4723.4761,-826.5181,-199.5044,-5336.7574,-505.2917,769.0780,-4541.9480,-5423.4294,-3494.7440,-2404.6176,-5426.1423,4109.2119,-2896.6266,4281.1561,-5949.0819,387.9285,4724.9793,-4259.4693,-763.8184,-4284.7856,64.9833,5092.5792,-1438.2743,6857.6797,3682.6784,2004.6424,-4859.6485,1845.6839,-4963.3416,4021.2690,650.0029,4379.8994,6527.9335,-1087.5212,-3304.1952,2666.5357,-5486.4970,67168.4408,65998.9315,63192.1077,71056.2353,68965.9530,58271.3037,58511.2497,63529.0394,39619070.6284,39600279.5362,39632270.6218,39634663.8710,64980.3366,39630802.3102,
600.000,4694.0343,4088.9305,3206.7166,-584.7253,2464.9548,2656.0432,-4153.8109,0.0000,2762.1224,-5085.8724,-4098.3642,3541.3146,2314.3708,1649.2136,4771.2513,-6772.0434,-1779.7123,5135.6294,1851.9277,-5444.2390,4052.0100,6152.3863,-17.7514,4627.1952,-2199.2636,6018.4846,4941.9962,-2761.9091,2662.9766,-373.5904,728.3508,-6339.6511,-3940.9326,-4364.8408,5348.0704,2557.3041,1814.9835,-3091.5064,778.4236,-2333.7499,-5482.4790,-5854.7046,-6623.8765,2555.0104,1761.0340,6778.6303,4379.5421,1391.8890,-4174.5810,-6088.6606,5162.7874,-4358.9423,-6478.4390,5879.2749,4256.2099,-5188.5659,-745.0469,-80.8260,-3342.8919,-6385.8202,5383.7763,5819.1264,-6041.0263,5040.4833,-6074.2509,-5259.9195,695.7318,-5516.3959,6807.3527,-1051.0381,3988.5213,6091.3946,-3654.3630,2743.6232,889.6490,1764.9216,2690.9506,4499.5187,2050.7034,5196.9264,-402.6950,5420.7171,-1355.2298,1424.4235,5116.3573,4256.7010,1994.4102,1779.0008,-1957.1085,2479.3425,3804.6041,5688.7344,5316.5144,723.9329,-4802.6331,365.2815,-2407.7917,6213.9899,-5175.8999,-914.4500,327998.0440,307295.7336,324191.0718,329071.9804,321461.9786,324883.5193,321609.7065,325846.0200,20708820.3483,20689823.7865,20692893.0476,20719985.3318,324510.9096,20714153.4753,5082.8540,1203.3570,-4827.0823,5838.8890,-5768.0623,-572.5542,-1083.7077,0.0000,-4427.6598,-4573.4169,5472.9833,3977.0899,-6255.8939,6667.7656,3811.5909,-1373.8816,6697.0843,-338.3939,3905.0461,2639.1412,-1949.4063,2785.3760,5826.5198,-2987.4915,-6386.6973,-744.0193,4810.5244,-4717.2129,4708.1708,6656.9818,-6192.1475,970.1570,-3508.2620,3561.7764,2135.6493,-6416.3529,-6533.3874,-3324.5312,4862.6969,4417.5147,-3385.8093,2627.9945,1973.0396,3629.7082,6432.9656,258.8085,3188.0964,-3940.5228,3272.6264,630.4588,-1296.8569,4802.3023,-1467.1182,3487.9107,-494.2562,-920.3664,-6180.9964,-4479.5065,3417.1826,-404.3323,4170.0915,1742.9178,-3076.5571,1521.8577,-2379.2083,-4189.4480,-4090.5874,-3703.6483,1015.8580,-5541.5590,-1316.5025,-3027.8780,4679.0925,3218.6407,6307.9354,-5057.9988,-3599.7465,-2755.4171,6251.1655,-952.8781,-5902.1530,-3502.2011,5889.1184,6520.9316,-2156.7777,5476.7121,-1871.3250,4636.3470,5787.9448,-5126.6645,-5650.5934,-578.9527,-3277.6983,-6783.0484,-1640.6087,4217.2861,5865.3207,2315.1383,2067.7748,4756.5019,158936.0716,157508.1555,171893.2927,168712.7849,172098.2868,170569.0138,162697.1710,166143.5763,-85536172.2290,-85547521.2095,-85538394.9912,-85550177.3326,166006.4585,-85551968.2670,115.8710,5436.4083,-3817.0173,3653.3542,-2689.6808,6386.9309,5454.0510,0.0000,4542.9305,-1155.4315,1037.6069,-4302.8472,1829.0220,845.5597,-2856.9209,-345.3772,27.7993,-4629.2916,5390.7024,3342.0529,5247.2732,-1592.1967,3766.5590,-4032.8002,-1527.1752,-3335.3688,871.1727,-4084.0454,-4345.2535,1864.1273,3026.8324,2579.3159,4494.0987,-4020.7256,-3870.9616,619.3426,714.1119,5085.5969,-4863.3473,4774.2933,2503.7922,2308.6076,-322.6337,5309.0320,-1561.8204,-1350.3752,4138.1900,5423.5553,4461.0352,-3220.7441,-4277.4560,-2416.8745,-1559.9695,-1276.3937,-5451.9652,-4370.8769,2882.9728,5267.4979,4996.5136,-2641.2030,852.7268,3341.4068,1375.4442,4505.8156,1027.1524,1602.6438,-5463.6430,-1994.3015,-777.6449,-3919.6615,-5501.6339,-1402.9016,-3589.0040,-5469.0152,2688.0347,-4262.7598,5165.5534,-4520.3781,2150.1829,4486.0372,-3402.8536,-2497.6255,-3410.6391,1592.7282,4117.9955,90.6597,6368.8483,4817.5343,3277.8549,-3765.5693,332.1582,-3899.9185,3006.1045,-1164.5431,4717.1949,5490.9905,-2781.9193,-2037.3071,4088.6148,-4954.2419,67373.0579,66127.6940,63396.8863,71082.7413,69260.0531,58585.0569,58474.6835,63974.4045,39619326.0851,39600559.1142,39632283.0364,39635425.3455,65120.8251,39631133.8585,
