sl_20_5400_20250308 Coordinates.csv
2025/03/08 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:57 2024,
Start: 2025/03/08 07:47:00.00, Stop: 2025/03/08 09:17:00.00,
TIME_UNITS,STARLINK-4491 - X-Coordinate,STARLINK-5187 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-30916 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-1571 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-31261 - X-Coordinate,STARLINK-4306 - X-Coordinate,STARLINK-30761 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-1931 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-1699 - X-Coordinate,STARLINK-6370 - X-Coordinate,STARLINK-5714 - X-Coordinate,STARLINK-4085 - X-Coordinate,STARLINK-5758 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4491 - Y-Coordinate,STARLINK-5187 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-30916 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-1571 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-31261 - Y-Coordinate,STARLINK-4306 - Y-Coordinate,STARLINK-30761 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-1931 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-1699 - Y-Coordinate,STARLINK-6370 - Y-Coordinate,STARLINK-5714 - Y-Coordinate,STARLINK-4085 - Y-Coordinate,STARLINK-5758 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4491 - Z-Coordinate,STARLINK-5187 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-30916 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-1571 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-31261 - Z-Coordinate,STARLINK-4306 - Z-Coordinate,STARLINK-30761 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-1931 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-1699 - Z-Coordinate,STARLINK-6370 - Z-Coordinate,STARLINK-5714 - Z-Coordinate,STARLINK-4085 - Z-Coordinate,STARLINK-5758 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4404.7383,4084.5991,-3468.5444,3379.2053,6061.6563,-6884.0667,4842.8941,-1472.0832,-6323.7965,-5036.9234,5866.9759,5948.4755,6348.8683,2932.9908,4135.6332,0.0000,-2481.7772,2675.3464,-4285.2854,1622.1120,341913.6027,331227.3956,330461.0264,335601.5775,328862.7986,331935.2568,336897.0435,335015.6080,123753698.4888,123745458.6434,123745958.7431,123728187.1040,335584.4616,123736614.4659,4949.3747,794.8386,3271.9258,-3674.7021,106.3512,389.3883,4859.5655,-3900.4596,-1607.7946,-3662.3378,3632.7626,-68.5318,-448.3733,3061.5902,4458.6819,0.0000,4454.5229,4885.3977,-4887.8328,6575.4584,32698.8278,90.2626,22365.7720,24878.7928,20076.3679,22107.3287,15173.3307,18751.4279,-14875739.2021,-14860663.2844,-14875535.6700,-14880921.2456,19464.3644,-14874456.0486,1983.3577,-5530.0605,5000.8777,-4650.4577,-3173.6800,530.7657,-905.4516,-5519.7412,2345.8406,2877.6328,769.3859,3559.9344,2750.6057,-5447.7079,2894.2154,0.0000,-4705.6233,-4138.0557,-2370.5906,1493.4451,183306.4570,181952.0155,179489.2565,187286.0046,185202.8698,174487.5054,174825.4690,182809.9562,59543004.8031,59530302.1721,59516048.1986,59533140.0934,181238.9202,59531875.1018,
300.000,-2902.9925,4170.9667,-2644.9509,1622.6639,5016.0341,-6334.4336,5618.1601,-3454.8439,-5956.0739,-5333.0900,5522.8799,6252.4359,5394.5292,4082.0478,5410.6592,0.0000,-597.4846,3983.9073,-4666.2698,3101.9338,341048.7754,331127.5089,330052.8786,335181.1131,328366.9037,331402.7106,336454.0669,334602.5428,124053463.1205,124045058.4477,124046097.4195,124028214.2720,335127.6845,124036453.2312,5174.7175,-1371.2357,5004.7323,-4934.8950,-1323.8829,1563.4048,3933.3773,-3092.1331,148.5108,-1785.5909,3946.0936,-1840.4019,-2045.1430,1211.5251,3831.3490,0.0000,5413.9830,3255.6113,-3345.6909,6204.5759,39813.5333,7026.8377,29520.4459,31880.2124,27087.6299,29147.8904,22278.5877,25361.5255,-12167050.8349,-12151801.1658,-12166360.6767,-12172777.0546,26496.9574,-12165732.7525,3549.2028,-5350.0969,3965.0139,-4422.7303,-4463.4009,2286.0364,910.9373,-5133.4010,3543.6588,3925.9835,-1470.8183,2367.0882,3842.8490,-5433.5941,1197.7757,0.0000,-4298.5396,-4656.5371,-3862.6233,-33.0339,183255.1872,181922.5747,179539.2333,187156.9630,185339.9950,174642.7469,174630.5834,182528.5083,59544671.3593,59532445.8431,59517910.5181,59534266.6215,181222.6643,59533432.7254,
600.000,-1089.7479,3904.8041,-1602.9702,-269.5543,3477.9348,-5154.2945,5841.3658,-5109.7731,-5032.7636,-5131.0895,4590.6025,5965.4036,3933.5186,4875.9510,6095.0668,0.0000,1318.7536,4948.8580,-4624.2871,4281.7214,340035.3445,330882.6539,329499.3537,334614.6842,327727.3972,330724.0067,335860.0086,334097.4279,124293938.2861,124285357.6211,124286923.0710,124268995.4366,334523.5907,124277000.4820,4918.5610,-3395.1816,6242.1178,-5725.7229,-2664.7205,2607.6778,2608.0483,-2033.4720,1917.2987,284.8202,3814.0876,-3416.3753,-3477.5581,-726.0125,2803.0057,0.0000,5883.5415,1331.2003,-1453.7659,5232.9543,46904.3363,13960.3071,36662.4325,38870.6606,34086.4764,36173.6080,29375.5232,32047.9022,-9452365.8890,-9436955.3874,-9451173.1220,-9458606.0684,33519.0033,-9451009.6437,4732.4119,-4596.3578,2501.3781,-3699.4286,-5257.6136,3794.5429,2629.1346,-4195.4794,4362.4044,4541.0562,-3554.4136,921.0128,4524.0963,-4832.3661,-638.3815,0.0000,-3433.2881,-4679.0289,-4939.4882,-1555.9979,183203.5172,181892.9759,179592.2965,187022.7116,185473.3691,174803.5142,174441.3951,182150.2073,59546332.8210,59534590.3620,59519782.6093,59535390.6298,181206.2897,59534990.3361,
900.000,861.0482,3303.4244,-429.7281,-2109.2618,1610.6936,-3462.7643,5503.4864,-6268.4544,-3649.0351,-4457.2236,3189.3586,5106.2194,2111.0096,5228.6925,6125.5657,0.0000,3086.5520,5476.9909,-4175.8655,5060.9494,338873.9806,330492.8954,328800.7156,333902.5346,326944.3751,329899.7381,335115.0614,333489.2635,124475005.1181,124466237.9100,124468315.9839,124450408.6749,333772.4204,124458137.2136,4218.4423,-5076.1007,6858.8227,-5960.3587,-3786.6428,3435.3533,1001.0444,-819.1459,3532.9606,2343.1969,3228.3559,-4654.5045,-4612.5657,-2560.4414,1465.7507,0.0000,5810.3225,-701.3204,603.8799,3748.9291,53968.0898,20887.6449,43788.5617,45846.9332,41070.0108,43181.3594,36460.7127,38836.0350,-6732981.9956,-6717424.2122,-6731271.7540,-6739703.7321,40527.4176,-6731584.4450,5405.6972,-3349.1935,767.7373,-2561.2010,-5468.8460,4893.5999,4063.9590,-2806.2001,4714.6329,4655.1334,-5260.2162,-623.5968,4721.6020,-3708.5371,-2400.1645,0.0000,-2201.7390,-4203.1900,-5486.2416,-2912.7367,183151.4461,181863.2201,179648.3139,186883.1443,185603.0081,174969.8838,174257.8217,181700.8275,59547989.1410,59536735.2196,59521664.4746,59536513.4736,181189.7964,59536547.9339,
1200.000,2758.4212,2411.7647,777.5471,-3716.2806,-392.0196,-1430.3006,4650.0094,-6810.5494,-1941.8123,-3380.3198,1486.7040,3749.3124,105.1419,5093.1584,5510.3451,0.0000,4542.0334,5512.5734,-3372.0424,5376.9853,337565.4233,329958.3611,327957.2933,333044.9747,326018.0060,328930.5813,334219.4953,332762.5029,124596573.1460,124587609.5002,124590184.8848,124572360.4280,332874.4785,124579772.8216,3151.3092,-6247.6525,6792.3969,-5605.5781,-4576.4074,3976.5833,-739.1474,445.5875,4841.1088,4183.1550,2234.6618,-5446.9631,-5341.5705,-4114.6530,-53.8137,0.0000,5191.2670,-2647.2567,2624.6461,1891.5459,61001.6643,27805.8261,50895.6728,52805.8166,48035.3332,50168.0363,43530.7512,45742.9230,-4010199.1153,-3994508.1852,-4007957.7004,-4017368.0788,47519.1209,-4008757.2145,5496.7462,-1741.9669,-1048.7869,-1135.3577,-5073.9047,5464.8910,5060.9478,-1114.5694,4562.7377,4255.6620,-6408.1677,-2101.5582,4414.2535,-2183.0640,-3882.6171,0.0000,-735.0179,-3279.4423,-5444.7476,-3958.6731,183098.9731,181833.3080,179707.1476,186738.1494,185728.9287,175141.9343,174079.7839,181212.3437,59549640.2749,59538879.8975,59523556.1063,59537636.3931,181173.1845,59538105.5190,
1500.000,4413.1163,1299.8370,1919.2692,-4936.1326,-2326.0982,738.9230,3374.7130,-6676.9188,-76.0801,-2004.6426,-321.9655,2018.2392,-1890.4746,4467.5781,4326.3440,0.0000,5553.1325,5043.3816,-2292.4143,5209.5320,336110.4797,329279.2420,326969.4811,332042.3810,324948.5298,327817.2974,333173.6568,331898.5014,124658580.3411,124649411.0589,124652466.9882,124634785.5626,331830.1343,124641845.1484,1824.8347,-6794.9252,6049.8447,-4686.6717,-4948.2322,4183.9935,-2446.8891,1653.6062,5713.2879,5618.3407,929.2152,-5729.3034,-5590.7919,-5242.1674,-1606.5908,0.0000,4074.9181,-4322.1855,4407.1548,-162.8236,68001.9496,34711.8280,57980.6165,59744.0877,54979.5420,57130.5468,50582.2541,52774.8388,-1285318.9168,-1269509.5082,-1282533.8467,-1292899.0928,54491.0408,-1283829.7240,4995.7540,52.7962,-2752.2329,418.1173,-4116.2467,5446.9975,5512.9652,697.2963,3922.8758,3386.5976,-6877.8106,-3355.1010,3634.7844,-420.7974,-4913.9548,0.0000,810.2796,-2005.8566,-4819.4783,-4582.7143,183046.0971,181803.2405,179768.6538,186587.6098,185851.1482,175319.7467,173907.2056,180720.7919,59551286.1803,59541023.8704,59525457.4861,59538760.5234,181156.4539,59539663.0911,
1800.000,5656.4865,57.9393,2901.3935,-5655.0960,-3997.5088,2827.7001,1808.9978,-5876.6417,1771.0567,-459.9267,-2035.8854,74.1838,-3685.4723,3397.8506,2708.9880,0.0000,6031.7665,4103.1734,-1037.3676,4581.1266,334510.0249,328455.7922,325837.7378,330895.1963,323736.2564,326560.7338,331977.9684,330877.4256,124660993.1480,124651609.7630,124655128.0310,124637647.4159,330639.8215,124644320.5138,366.5130,-6666.3025,4706.6896,-3286.4504,-4853.1812,4036.5630,-3955.1997,2704.7049,6059.6795,6501.4601,-550.8930,-5485.2049,-5328.8802,-5841.2587,-3035.5581,0.0000,2558.1753,-5569.4473,5771.0625,-2217.4143,74965.8562,41602.6314,65040.2558,66658.5134,61899.7363,64065.8164,57611.8572,59925.8544,1440355.8451,1456268.5850,1443695.7883,1432401.9263,61440.1131,1441895.1631,3956.4491,1841.8437,-4159.3154,1924.5341,-2701.4884,4841.7902,5371.4819,2433.8432,2863.3088,2143.6893,-6620.0906,-4250.8015,2466.3908,1387.1472,-5375.1754,0.0000,2268.8649,-518.0418,-3677.0451,-4718.7831,182992.8173,181773.0185,179832.6837,186431.4022,185969.6840,175503.4037,173740.0137,180263.4945,59552926.8172,59543166.6086,59527368.5845,59539886.9053,181139.6048,59541220.6504,
2100.000,6357.8935,-1210.2096,3642.7208,-5810.9016,-5241.7383,4627.5662,108.1710,-4486.7376,3427.1900,1110.6854,-3470.8826,-1899.2600,-5111.0196,1974.9832,836.2314,0.0000,5941.5169,2770.0155,280.9069,3554.0279,332765.0013,327488.3285,324562.5868,329603.9294,322381.5655,325161.8260,330632.9273,329680.4574,124603806.5022,124594201.3136,124598162.2933,124580937.8254,329304.0377,124587193.7336,-1088.4851,-5878.6928,2898.6732,-1538.0483,-4285.7767,3541.7722,-5112.0384,3513.6265,5838.6259,6739.7665,-2041.9966,-4746.4931,-4570.9898,-5864.3892,-4191.3427,0.0000,778.0600,-6275.0413,6575.3499,-4073.8235,81890.3168,48475.2224,72071.4679,73545.8501,68793.0167,70970.7899,64616.2179,67177.4838,4165521.9527,4181522.4543,4169426.6761,4157232.9998,68363.2827,4167114.1150,2490.5460,3432.2668,-5119.2493,3214.3790,-986.2685,3714.2580,4651.6113,3907.5258,1497.2718,664.0733,-5661.9953,-4693.6324,1033.9971,3044.3168,-5213.2115,0.0000,3484.6435,1025.1429,-2139.4890,-4352.5284,182939.1328,181742.6427,179899.0833,186269.3975,186084.5536,175692.9898,173578.1381,179875.8474,59554562.1480,59545307.5804,59529289.3596,59541016.4942,181122.6371,59542778.1968,
2400.000,6438.9068,-2395.8547,4081.0283,-5397.8501,-5940.3247,5959.7716,-1563.9375,-2644.4794,4740.8221,2563.8165,-4478.8999,-3713.4088,-6035.9617,327.5809,-1090.9845,0.0000,5300.0292,1160.2524,1548.0635,2224.0312,330876.4178,326377.2312,323144.6151,328169.1548,320884.9052,323621.5999,329139.1054,328292.0273,124487043.8344,124477209.9365,124481592.6060,124464677.1423,327823.3446,124470488.1234,-2409.7441,-4515.3312,807.3965,387.8458,-3286.7627,2735.8205,-5795.7023,4016.5652,5061.8617,6305.2192,-3371.6395,-3588.8221,-3378.6446,-5321.7579,-4947.4591,0.0000,-1100.7463,-6378.3048,6733.3671,-5550.9594,88772.2878,55326.5931,79071.1457,80402.8427,75656.4879,77842.4336,71592.0154,74499.6806,6888876.3478,6904948.6780,6893354.4036,6880292.1042,75257.5058,6890523.9548,755.9713,4652.6419,-5529.6124,4142.6249,838.7772,2185.7724,3430.5775,4959.3568,-29.0514,-888.8727,-4103.9791,-4636.7409,-509.0824,4370.6404,-4446.6588,0.0000,4327.5878,2458.6355,-371.6936,-3522.7506,182885.0426,181712.1141,179967.6939,186101.4602,186195.7743,175888.5905,173421.5119,179588.0168,59556192.1377,59547446.2549,59531219.7566,59542150.1686,181105.5509,59544335.7303,
