sl_100_86400_20250629 Coordinates.csv
2025/06/29 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:28 2024,
Start: 2025/06/29 07:47:00.00, Stop: 2025/06/30 07:47:00.00,
TIME_UNITS,STARLINK-31008 - X-Coordinate,STARLINK-4169 - X-Coordinate,STARLINK-2089 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-1679 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-31088 - X-Coordinate,STARLINK-4083 - X-Coordinate,STARLINK-11290 [DTC] - X-Coordinate,STARLINK-1405 - X-Coordinate,STARLINK-5923 - X-Coordinate,STARLINK-31328 - X-Coordinate,STARLINK-2285 - X-Coordinate,STARLINK-3678 - X-Coordinate,STARLINK-1854 - X-Coordinate,STARLINK-5184 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-3841 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-2688 - X-Coordinate,STARLINK-6068 - X-Coordinate,STARLINK-2377 - X-Coordinate,STARLINK-4761 - X-Coordinate,STARLINK-1275 - X-Coordinate,STARLINK-6193 - X-Coordinate,STARLINK-4765 - X-Coordinate,STARLINK-31131 - X-Coordinate,STARLINK-30372 - X-Coordinate,STARLINK-3401 - X-Coordinate,STARLINK-1742 - X-Coordinate,STARLINK-2474 - X-Coordinate,STARLINK-4558 - X-Coordinate,STARLINK-3614 - X-Coordinate,STARLINK-6344 - X-Coordinate,STARLINK-1917 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-1954 - X-Coordinate,STARLINK-3877 - X-Coordinate,STARLINK-30480 - X-Coordinate,STARLINK-31096 - X-Coordinate,STARLINK-30043 - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-6107 - X-Coordinate,STARLINK-2654 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-4440 - X-Coordinate,STARLINK-2706 - X-Coordinate,STARLINK-30379 - X-Coordinate,STARLINK-1068 - X-Coordinate,STARLINK-1878 - X-Coordinate,STARLINK-30071 - X-Coordinate,STARLINK-2700 - X-Coordinate,STARLINK-5890 - X-Coordinate,STARLINK-1795 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-1746 - X-Coordinate,STARLINK-1350 - X-Coordinate,STARLINK-3783 - X-Coordinate,STARLINK-1073 - X-Coordinate,STARLINK-31429 - X-Coordinate,STARLINK-31813 - X-Coordinate,STARLINK-2627 - X-Coordinate,STARLINK-3789 - X-Coordinate,STARLINK-30241 - X-Coordinate,STARLINK-4582 - X-Coordinate,STARLINK-3673 - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-31085 - X-Coordinate,STARLINK-5006 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-30362 - X-Coordinate,STARLINK-30464 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-30834 - X-Coordinate,STARLINK-5432 - X-Coordinate,STARLINK-32210 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-30211 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-5387 - X-Coordinate,STARLINK-30555 - X-Coordinate,STARLINK-5559 - X-Coordinate,STARLINK-1282 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-5752 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-4446 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-5581 - X-Coordinate,STARLINK-31545 - X-Coordinate,STARLINK-3375 - X-Coordinate,STARLINK-2237 - X-Coordinate,STARLINK-31380 - X-Coordinate,STARLINK-5512 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-4169 - Y-Coordinate,STARLINK-2089 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-1679 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-31088 - Y-Coordinate,STARLINK-4083 - Y-Coordinate,STARLINK-11290 [DTC] - Y-Coordinate,STARLINK-1405 - Y-Coordinate,STARLINK-5923 - Y-Coordinate,STARLINK-31328 - Y-Coordinate,STARLINK-2285 - Y-Coordinate,STARLINK-3678 - Y-Coordinate,STARLINK-1854 - Y-Coordinate,STARLINK-5184 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-3841 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-2688 - Y-Coordinate,STARLINK-6068 - Y-Coordinate,STARLINK-2377 - Y-Coordinate,STARLINK-4761 - Y-Coordinate,STARLINK-1275 - Y-Coordinate,STARLINK-6193 - Y-Coordinate,STARLINK-4765 - Y-Coordinate,STARLINK-31131 - Y-Coordinate,STARLINK-30372 - Y-Coordinate,STARLINK-3401 - Y-Coordinate,STARLINK-1742 - Y-Coordinate,STARLINK-2474 - Y-Coordinate,STARLINK-4558 - Y-Coordinate,STARLINK-3614 - Y-Coordinate,STARLINK-6344 - Y-Coordinate,STARLINK-1917 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-1954 - Y-Coordinate,STARLINK-3877 - Y-Coordinate,STARLINK-30480 - Y-Coordinate,STARLINK-31096 - Y-Coordinate,STARLINK-30043 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-6107 - Y-Coordinate,STARLINK-2654 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-4440 - Y-Coordinate,STARLINK-2706 - Y-Coordinate,STARLINK-30379 - Y-Coordinate,STARLINK-1068 - Y-Coordinate,STARLINK-1878 - Y-Coordinate,STARLINK-30071 - Y-Coordinate,STARLINK-2700 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,STARLINK-1795 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-1746 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,STARLINK-3783 - Y-Coordinate,STARLINK-1073 - Y-Coordinate,STARLINK-31429 - Y-Coordinate,STARLINK-31813 - Y-Coordinate,STARLINK-2627 - Y-Coordinate,STARLINK-3789 - Y-Coordinate,STARLINK-30241 - Y-Coordinate,STARLINK-4582 - Y-Coordinate,STARLINK-3673 - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-31085 - Y-Coordinate,STARLINK-5006 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-30362 - Y-Coordinate,STARLINK-30464 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-30834 - Y-Coordinate,STARLINK-5432 - Y-Coordinate,STARLINK-32210 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-30211 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-5387 - Y-Coordinate,STARLINK-30555 - Y-Coordinate,STARLINK-5559 - Y-Coordinate,STARLINK-1282 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-5752 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-4446 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-5581 - Y-Coordinate,STARLINK-31545 - Y-Coordinate,STARLINK-3375 - Y-Coordinate,STARLINK-2237 - Y-Coordinate,STARLINK-31380 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-4169 - Z-Coordinate,STARLINK-2089 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-1679 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-31088 - Z-Coordinate,STARLINK-4083 - Z-Coordinate,STARLINK-11290 [DTC] - Z-Coordinate,STARLINK-1405 - Z-Coordinate,STARLINK-5923 - Z-Coordinate,STARLINK-31328 - Z-Coordinate,STARLINK-2285 - Z-Coordinate,STARLINK-3678 - Z-Coordinate,STARLINK-1854 - Z-Coordinate,STARLINK-5184 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-3841 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-2688 - Z-Coordinate,STARLINK-6068 - Z-Coordinate,STARLINK-2377 - Z-Coordinate,STARLINK-4761 - Z-Coordinate,STARLINK-1275 - Z-Coordinate,STARLINK-6193 - Z-Coordinate,STARLINK-4765 - Z-Coordinate,STARLINK-31131 - Z-Coordinate,STARLINK-30372 - Z-Coordinate,STARLINK-3401 - Z-Coordinate,STARLINK-1742 - Z-Coordinate,STARLINK-2474 - Z-Coordinate,STARLINK-4558 - Z-Coordinate,STARLINK-3614 - Z-Coordinate,STARLINK-6344 - Z-Coordinate,STARLINK-1917 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-1954 - Z-Coordinate,STARLINK-3877 - Z-Coordinate,STARLINK-30480 - Z-Coordinate,STARLINK-31096 - Z-Coordinate,STARLINK-30043 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-6107 - Z-Coordinate,STARLINK-2654 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-4440 - Z-Coordinate,STARLINK-2706 - Z-Coordinate,STARLINK-30379 - Z-Coordinate,STARLINK-1068 - Z-Coordinate,STARLINK-1878 - Z-Coordinate,STARLINK-30071 - Z-Coordinate,STARLINK-2700 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,STARLINK-1795 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-1746 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,STARLINK-3783 - Z-Coordinate,STARLINK-1073 - Z-Coordinate,STARLINK-31429 - Z-Coordinate,STARLINK-31813 - Z-Coordinate,STARLINK-2627 - Z-Coordinate,STARLINK-3789 - Z-Coordinate,STARLINK-30241 - Z-Coordinate,STARLINK-4582 - Z-Coordinate,STARLINK-3673 - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-31085 - Z-Coordinate,STARLINK-5006 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-30362 - Z-Coordinate,STARLINK-30464 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-30834 - Z-Coordinate,STARLINK-5432 - Z-Coordinate,STARLINK-32210 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-30211 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-5387 - Z-Coordinate,STARLINK-30555 - Z-Coordinate,STARLINK-5559 - Z-Coordinate,STARLINK-1282 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-5752 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-4446 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-5581 - Z-Coordinate,STARLINK-31545 - Z-Coordinate,STARLINK-3375 - Z-Coordinate,STARLINK-2237 - Z-Coordinate,STARLINK-31380 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5917.5623,6640.3512,1008.2824,-6133.1568,0.0000,1261.8688,-2906.1873,-2996.9770,-285.1897,5011.6493,-3061.2560,-4946.7639,5814.6694,-1454.2655,-3351.1021,-3778.5729,-56.8664,3334.0403,2933.2184,-4891.3643,-650.3569,-3324.4360,-6092.9747,2946.9367,3278.4746,-4510.5143,6507.9603,5037.3848,-2268.8495,-3877.1083,-117.1073,6808.7267,4985.6015,1625.7518,2503.2535,-3871.1388,-6709.3245,6461.6614,-2131.7179,5188.6943,5905.5185,-6359.7756,-4572.3677,-958.4188,-3710.5273,-4020.2246,-5860.2604,-6289.8230,-1539.1652,-5705.4702,1269.3859,-5100.7974,2000.7799,-875.1414,-6752.8048,1423.1276,534.4099,-1687.5962,6666.3419,-3914.5050,307.7895,954.6570,0.0000,-4683.0687,-3424.0927,1661.5080,5332.4757,-4055.7844,-4329.3534,4239.6632,4892.9053,-3238.2410,5426.5705,-5145.6497,-6147.0953,-892.6211,1431.6148,-6099.9211,5994.6461,4673.6247,3470.9412,-2869.9353,-6180.6114,3481.4196,861.6344,5858.7206,-2576.2251,3334.2668,658.4190,-4876.1561,2618.7091,6298.9676,476.1663,-3905.2793,-3302.5584,2034.2963,4164.1975,-6247.3774,3256.5380,2423.6191,157370.4618,176937.5683,164469.9732,160941.1117,167904.8090,165051.7305,169566.9892,165505.4437,159793673.5189,159775089.9759,159770726.3606,159778336.0875,166119.5485,159781671.9260,-1218.0934,954.9379,6162.8748,-2301.0133,0.0000,-4127.5332,3249.2839,5069.7271,6690.0103,-1386.7928,5925.0625,4131.5730,-230.2555,-3876.2691,-5032.3790,2714.9480,-5703.0987,3782.1094,2775.9447,-1170.2324,6786.2448,2421.0677,3312.6855,5360.0300,5161.0523,2619.3510,1516.4445,3116.6538,-4487.5136,-4610.7775,5739.6748,1193.0645,2170.9002,-4289.5611,-3864.8402,3523.1043,370.9150,2090.8584,-6320.8460,-4575.0712,-2677.0979,2590.8084,4417.8937,5124.0498,1871.4386,-3114.5519,3454.7453,2614.1240,-176.4429,3083.1288,-5453.0415,283.9868,-3655.5615,4999.9523,209.3347,6773.8300,-6216.6014,-4563.7405,1362.7063,1663.6287,-5567.9124,4055.7133,0.0000,4231.6736,-3774.4430,5830.5212,-460.9713,-864.6845,-4054.5722,-906.7816,-3984.8018,-3996.4872,3851.3475,-250.6326,-1.0136,-6749.5112,-5791.2942,3210.5793,849.9986,1976.8085,-3793.6567,-5976.8223,109.5749,2341.0782,1829.1234,-602.7889,5599.7248,5610.8653,6887.5024,-1672.2762,6266.0922,812.8050,4771.5594,4896.0154,5852.4540,-4694.1835,5502.1023,93.8280,-3282.1350,6368.8142,332427.9694,329305.2372,329585.5365,333429.0381,328766.9381,330804.9959,338036.1658,335601.0436,232250722.5114,232242297.4367,232248603.9713,232235113.0272,335297.9001,232238466.2372,-3259.1011,1681.3721,2979.3982,1902.4573,0.0000,5403.1874,-5371.5500,3617.2394,1796.7000,4552.2299,1024.6982,-2524.6891,-3798.6434,-5452.5080,-3343.2932,-5123.1192,-3844.1252,4725.7898,5640.8733,4739.1386,536.4578,-5459.7744,533.1639,-3227.0972,3221.5686,-4354.3434,-1854.8058,-3467.2971,-4673.6876,-3408.6285,3834.0716,117.4235,-4288.1125,5168.2864,-5161.0896,-4554.7187,1586.1205,-1404.8635,-1780.0902,123.6766,-2410.7199,56.2824,-2773.8949,-4580.7063,-5452.4416,-4718.0540,-1276.2859,1331.0481,6728.5103,2423.2224,4032.5675,4654.5337,-5532.8585,-4723.0463,-1497.5276,-428.6039,2997.3616,4815.8418,-1251.6485,-5464.3536,4075.6080,5526.2283,0.0000,-2439.7305,-4690.3450,-3329.7530,4397.6906,-5538.5243,-3556.2731,-5377.6705,2849.1484,-4678.1967,1946.6174,-4647.6967,3200.5170,-894.1286,-3376.8044,746.7414,3249.1927,4714.8741,4640.2796,-2024.1668,-3152.9480,-5514.0781,6695.5248,3631.1806,-3153.2168,-2032.4963,491.8307,4632.7600,-838.2950,-2788.6568,5005.9653,2791.4349,-1802.1071,-4515.3811,-82.2018,-2960.1434,-5044.0972,-1301.7667,94223.6278,92656.4503,92350.5370,99669.1027,98098.2068,87384.2210,87247.8739,92217.9249,49591274.2064,49597550.3379,49579759.8951,49586264.2820,93892.2506,49580177.9872,
3600.000,6689.6325,-4577.5664,-3043.8062,4327.1328,0.0000,3041.2164,917.6133,1797.7313,-2431.2811,-5571.2031,-353.9596,3942.2944,-2093.3213,5491.5548,5166.9878,3005.4489,2173.3118,-6090.6690,1509.6789,6738.4944,-2188.7589,679.4108,4787.7113,-3898.3786,-4996.2301,4023.1337,-5134.4345,-3982.8261,5711.3058,5000.5988,-1820.4848,-5649.4313,-6881.5459,848.8719,1884.9378,1765.8729,4217.9559,-6551.2934,3334.2954,-3029.3929,-5199.9711,4045.6806,3015.9247,-2442.1074,1005.2548,6224.1320,3027.6448,3631.1526,-3768.6220,4969.4383,1588.7991,6219.8006,1678.3681,-3062.4132,4424.7799,-3347.8615,2203.3272,4504.4877,-6195.0192,1442.7375,1699.5873,-4864.3750,0.0000,3033.0136,4348.6728,-3518.3718,-3517.2351,4940.9086,4149.8022,-2080.2546,-3510.7169,4735.4591,-6444.3170,5470.5244,6476.1954,2452.9925,378.3872,3533.7624,-6709.9442,-5709.2402,-899.4374,4399.8311,6428.8185,-5995.6007,2576.8757,-2754.4416,-916.2055,-4734.1428,-2705.5420,5232.2823,-4349.8321,-6717.6491,2044.5684,-207.2415,167.3079,2555.3509,-4541.4566,3420.4846,1331.5477,-4067.6080,72162.2583,86602.9194,73739.8470,71883.6787,78943.6766,76201.8441,79409.4508,77569.4074,94173176.3081,94158071.5295,94147616.2455,94166293.8038,76782.9842,94160339.9833,-1466.0195,1405.9238,-3031.5376,-985.1792,0.0000,4212.3322,-6298.2266,-6657.6709,-4787.9333,4011.6565,-4588.8267,-5381.0626,1569.3957,2671.8683,4481.0072,-5903.4722,6508.5464,-3065.3336,301.6247,-1014.2109,-5164.1376,-5919.5229,-2850.8406,-1613.6414,-4666.9564,-5469.1171,1502.3341,1011.2067,1989.4743,783.7082,-6660.0306,676.2952,-598.6916,6528.0168,4382.1242,-6312.1230,-2305.6691,163.3154,3324.6443,4836.9241,4103.2937,-4305.2655,-6189.4408,-6050.2501,-5485.1815,21.0159,-3994.5075,-4192.8284,1722.3763,-4440.0774,6650.1473,-2838.8994,5455.0025,-5184.8900,-2105.2890,-4839.7520,3688.9907,777.4413,322.7877,-5139.7467,6701.0077,-3257.9083,0.0000,-5502.8582,-445.6235,-5874.0636,4148.5450,-3104.8373,54.1039,4739.7718,5927.2939,5081.5820,-1906.2435,-3365.8935,-2469.3579,5359.0371,6748.0109,-4539.5778,928.0438,1826.4007,6362.0687,2937.8943,-2581.1828,632.0665,2066.3951,3133.6785,-4134.5541,-1924.2063,-5632.6675,-2346.1535,-3357.6189,1514.0431,-6627.6357,-5025.6663,-5415.0726,5134.0025,-3179.7805,-2574.0707,4626.6308,-3777.6641,361920.7267,363114.1092,361528.9664,365625.9836,360211.1380,361822.5856,369094.7750,366834.2411,265771726.5901,265761698.2572,265763311.7603,265753544.0333,366842.3010,265758907.8779,-433.3649,-4995.4910,-5431.7479,-5186.8749,0.0000,-4580.4584,2690.7095,538.4805,-4392.0470,-863.6436,-4940.3877,-1840.5355,6427.8046,3077.3159,-956.2357,1978.3273,-419.9681,-1176.2690,-6774.1423,-1201.9892,-3919.4811,3331.7311,4160.7995,5468.2455,1039.9111,25.5674,4402.8501,5484.8758,3235.3333,4707.7520,274.2232,3922.9648,418.3303,-2135.1215,4994.0232,2255.3999,-4960.1921,-2268.8063,5039.0396,3904.9292,-1987.2082,3493.8247,-822.2718,2344.9468,3974.2742,3045.7550,4763.2096,-4176.8361,-5541.1070,1884.7967,-974.1327,-1063.6891,3909.1320,3420.2916,4876.8060,3661.4148,-5435.3308,-5108.7848,-3062.7503,4396.3487,-83.5952,-3711.0276,0.0000,-2510.7651,5359.1069,-954.4326,-4305.0960,3700.5600,5519.8306,4559.0563,725.8344,78.8921,1711.3334,2605.7445,246.8019,-3524.9714,-1132.8045,-3874.9227,1171.2646,-3489.5572,-2610.5450,4468.9373,-331.6574,3397.1053,-6181.1555,-5528.6371,5465.8742,4528.1243,3007.0882,-3909.6868,4064.8756,-806.2294,-202.9950,-4668.3838,4357.7830,3683.5912,4102.2885,5416.9990,4849.3921,4152.5416,92231.0736,91156.3795,91959.8951,96419.9505,98168.2283,88479.8525,84115.5520,94039.3967,49550701.0677,49562108.6680,49547270.5203,49546905.7223,92446.5864,49541304.7944,
7200.000,-4434.4494,1339.9258,5199.0950,-1423.5062,0.0000,-5717.1857,650.5464,381.6382,5142.2015,3813.7058,4645.8674,-846.5750,-1694.8166,-6588.2307,-4831.9016,-1503.8037,-3336.1304,6029.6169,-3095.3971,-5686.8320,4958.2345,1281.6439,-721.2207,4772.9477,4745.0820,-1214.3319,2637.4859,2613.5300,-6826.7248,-5374.8686,3040.5352,2467.6291,5752.5065,-2361.4300,-5027.9206,408.0695,-389.0148,4360.0592,-4567.9356,-1017.6099,1929.5415,193.9508,-163.5016,4478.7944,1016.6125,-6490.9868,1322.7557,278.9412,6855.5873,-1780.6742,-3588.2675,-4739.8525,-3827.4545,5493.5411,-727.9819,4963.4764,-5202.0521,-6204.5536,3276.4909,415.4875,-2941.9468,6574.8028,0.0000,1061.0075,-4944.2310,4043.4219,1406.9132,-4624.3027,-3813.1402,323.9506,606.4963,-3807.4989,5277.8621,-4311.5742,-4326.3450,-3889.1463,-2333.8882,459.9021,4140.9081,5312.5224,-1394.7305,-5410.7146,-4240.0729,6436.6294,-2727.0403,-548.7570,4789.6958,5125.3203,4527.3431,-4555.5170,5158.2373,4577.3728,-3222.9169,4392.2527,3575.1238,-5512.4832,4026.4839,-22.9193,-4551.9171,5263.8021,-17402.1368,-9807.2282,-21910.3134,-21883.6372,-15314.8707,-17784.4618,-15649.3403,-18729.6263,22094399.7336,22083062.9717,22071056.3849,22092803.5512,-17772.4936,22081088.9436,3586.8627,-4383.0835,-680.4147,4849.5352,0.0000,-3793.2598,6679.9160,5340.2629,1712.6723,-4674.0009,1611.6258,4659.9928,-4121.0922,-1080.0335,-1709.6808,6316.1827,-4112.9615,1302.2151,-4829.1700,2419.0314,1552.8329,6596.3995,2367.7496,-2570.7813,1867.3637,5107.0549,-4761.0679,-5151.5215,541.0886,3081.3633,4537.7059,-3354.9186,-1085.5650,-6100.0162,-4430.4387,6781.2424,4581.4651,-2879.1792,979.4512,-4039.3205,-4227.0585,5057.9124,5724.2927,5136.0880,6770.3389,2396.1124,4230.7840,5257.7558,-20.3222,4384.0535,-5234.1742,3881.8626,-5770.3224,4225.4665,4456.4618,1193.6616,-639.0236,2304.0273,-2724.9324,6881.7192,-4824.1729,2148.9794,0.0000,3987.8578,3998.9066,3178.0765,-6598.3320,5123.9999,4124.4186,-6846.4736,-5714.1189,-3630.8942,-1150.8840,5339.5096,4087.5880,-1345.4470,-4269.3415,5123.7018,-2639.1648,-4451.3205,-6713.5456,1048.7176,4139.5104,-2430.2107,-5971.6608,-5618.5524,2338.9864,-2592.6677,2332.9931,5164.4045,-1129.5597,-3449.7290,3887.6051,4129.6243,4022.6283,-4014.4700,-1081.9541,5268.9550,-4973.8883,-120.9011,371332.6437,372689.6329,370479.4647,374842.9203,368544.0695,370705.0778,376324.8614,374423.5226,281146256.1279,281136551.2266,281130926.3460,281132102.4712,374964.9139,281132473.2955,3808.6041,5170.8081,4509.6543,4574.6812,0.0000,909.1395,1657.1829,-4383.4404,4316.1437,-3389.4843,4613.5141,5035.2727,-5336.9853,1495.9514,4619.5130,2378.7107,4375.5303,-3133.8476,3902.4244,-3111.7887,4441.7923,1226.0977,-6506.4757,-4296.9615,-4676.3344,4298.6360,-4301.7139,-3708.7451,443.7564,-3086.8154,-4235.6914,-5523.8783,3685.3114,-2254.4162,-1708.6527,1389.5513,5141.4234,4549.1034,-5087.4840,-5529.5809,5111.6870,-4644.4299,3901.6889,1287.4405,296.9124,455.6640,-5319.2630,4512.8281,861.6590,-5062.8174,-2728.6320,-3217.6399,104.1809,-46.5564,-5247.7642,-4699.2428,4516.7235,1765.1531,5438.6889,-628.1373,-3986.5006,-391.8486,0.0000,5350.5987,-2744.9349,4611.6451,1586.0201,433.7328,-4037.1559,-842.6979,-3874.0754,4532.4421,-4355.4159,994.0684,-3562.9516,5485.8434,4816.0348,4639.5087,-4814.3116,130.9370,-1022.6440,-4208.5943,3597.3692,785.2713,2433.0058,3997.3344,-4422.1112,-3705.2011,-4715.4538,817.3123,-4351.1235,3893.4193,-4765.4546,3265.3799,-4415.9952,-89.8055,-5504.6887,-4478.6741,-1158.6733,-4522.4777,90314.5957,89720.2329,91691.3777,92212.4759,97733.1511,90484.5808,81700.4271,89543.7389,49509491.2134,49525415.4166,49513748.0421,49504010.5699,90992.6146,49502403.4089,
