sl_100_86400_20250423 Coordinates.csv
2025/04/23 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:39 2024,
Start: 2025/04/23 07:47:00.00, Stop: 2025/04/24 07:47:00.00,
TIME_UNITS,STARLINK-3077 - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-2615 - X-Coordinate,STARLINK-2582 - X-Coordinate,STARLINK-2701 - X-Coordinate,STARLINK-1404 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-5093 - X-Coordinate,STARLINK-6178 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-1614 - X-Coordinate,STARLINK-3448 - X-Coordinate,STARLINK-3052 - X-Coordinate,STARLINK-2581 - X-Coordinate,STARLINK-5479 - X-Coordinate,STARLINK-31544 - X-Coordinate,STARLINK-30811 - X-Coordinate,STARLINK-2018 - X-Coordinate,STARLINK-3314 - X-Coordinate,STARLINK-4336 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-4068 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-5980 - X-Coordinate,STARLINK-31594 - X-Coordinate,STARLINK-30611 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-1619 - X-Coordinate,STARLINK-5628 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-30851 - X-Coordinate,STARLINK-31242 - X-Coordinate,STARLINK-3538 - X-Coordinate,STARLINK-1133 - X-Coordinate,STARLINK-5100 - X-Coordinate,STARLINK-32099 - X-Coordinate,STARLINK-3616 - X-Coordinate,STARLINK-6343 - X-Coordinate,STARLINK-3144 - X-Coordinate,STARLINK-5598 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-3796 - X-Coordinate,STARLINK-30706 - X-Coordinate,STARLINK-3501 - X-Coordinate,STARLINK-30935 - X-Coordinate,STARLINK-5413 - X-Coordinate,STARLINK-1724 - X-Coordinate,STARLINK-4569 - X-Coordinate,STARLINK-5188 - X-Coordinate,STARLINK-1888 - X-Coordinate,STARLINK-5385 - X-Coordinate,STARLINK-1793 - X-Coordinate,STARLINK-4295 - X-Coordinate,STARLINK-2470 - X-Coordinate,STARLINK-3451 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-1817 - X-Coordinate,STARLINK-30866 - X-Coordinate,STARLINK-2712 - X-Coordinate,STARLINK-31150 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-1454 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-2418 - X-Coordinate,STARLINK-11081 [DTC] - X-Coordinate,STARLINK-11228 [DTC] - X-Coordinate,STARLINK-30605 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-1643 - X-Coordinate,STARLINK-4182 - X-Coordinate,STARLINK-5772 - X-Coordinate,STARLINK-30190 - X-Coordinate,STARLINK-2298 - X-Coordinate,STARLINK-30386 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-3346 - X-Coordinate,STARLINK-1407 - X-Coordinate,STARLINK-5667 - X-Coordinate,STARLINK-3137 - X-Coordinate,STARLINK-1478 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-6038 - X-Coordinate,STARLINK-2383 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-3765 - X-Coordinate,STARLINK-2343 - X-Coordinate,STARLINK-3162 - X-Coordinate,STARLINK-31030 - X-Coordinate,STARLINK-3566 - X-Coordinate,STARLINK-3044 - X-Coordinate,STARLINK-3612 - X-Coordinate,STARLINK-5854 - X-Coordinate,STARLINK-1047 - X-Coordinate,STARLINK-5040 - X-Coordinate,STARLINK-2250 - X-Coordinate,STARLINK-3159 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-31145 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-2615 - Y-Coordinate,STARLINK-2582 - Y-Coordinate,STARLINK-2701 - Y-Coordinate,STARLINK-1404 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-5093 - Y-Coordinate,STARLINK-6178 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-1614 - Y-Coordinate,STARLINK-3448 - Y-Coordinate,STARLINK-3052 - Y-Coordinate,STARLINK-2581 - Y-Coordinate,STARLINK-5479 - Y-Coordinate,STARLINK-31544 - Y-Coordinate,STARLINK-30811 - Y-Coordinate,STARLINK-2018 - Y-Coordinate,STARLINK-3314 - Y-Coordinate,STARLINK-4336 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-4068 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-5980 - Y-Coordinate,STARLINK-31594 - Y-Coordinate,STARLINK-30611 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-1619 - Y-Coordinate,STARLINK-5628 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-30851 - Y-Coordinate,STARLINK-31242 - Y-Coordinate,STARLINK-3538 - Y-Coordinate,STARLINK-1133 - Y-Coordinate,STARLINK-5100 - Y-Coordinate,STARLINK-32099 - Y-Coordinate,STARLINK-3616 - Y-Coordinate,STARLINK-6343 - Y-Coordinate,STARLINK-3144 - Y-Coordinate,STARLINK-5598 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-3796 - Y-Coordinate,STARLINK-30706 - Y-Coordinate,STARLINK-3501 - Y-Coordinate,STARLINK-30935 - Y-Coordinate,STARLINK-5413 - Y-Coordinate,STARLINK-1724 - Y-Coordinate,STARLINK-4569 - Y-Coordinate,STARLINK-5188 - Y-Coordinate,STARLINK-1888 - Y-Coordinate,STARLINK-5385 - Y-Coordinate,STARLINK-1793 - Y-Coordinate,STARLINK-4295 - Y-Coordinate,STARLINK-2470 - Y-Coordinate,STARLINK-3451 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-1817 - Y-Coordinate,STARLINK-30866 - Y-Coordinate,STARLINK-2712 - Y-Coordinate,STARLINK-31150 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-1454 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-2418 - Y-Coordinate,STARLINK-11081 [DTC] - Y-Coordinate,STARLINK-11228 [DTC] - Y-Coordinate,STARLINK-30605 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-1643 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,STARLINK-5772 - Y-Coordinate,STARLINK-30190 - Y-Coordinate,STARLINK-2298 - Y-Coordinate,STARLINK-30386 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-3346 - Y-Coordinate,STARLINK-1407 - Y-Coordinate,STARLINK-5667 - Y-Coordinate,STARLINK-3137 - Y-Coordinate,STARLINK-1478 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-6038 - Y-Coordinate,STARLINK-2383 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-3765 - Y-Coordinate,STARLINK-2343 - Y-Coordinate,STARLINK-3162 - Y-Coordinate,STARLINK-31030 - Y-Coordinate,STARLINK-3566 - Y-Coordinate,STARLINK-3044 - Y-Coordinate,STARLINK-3612 - Y-Coordinate,STARLINK-5854 - Y-Coordinate,STARLINK-1047 - Y-Coordinate,STARLINK-5040 - Y-Coordinate,STARLINK-2250 - Y-Coordinate,STARLINK-3159 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-31145 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-2615 - Z-Coordinate,STARLINK-2582 - Z-Coordinate,STARLINK-2701 - Z-Coordinate,STARLINK-1404 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-5093 - Z-Coordinate,STARLINK-6178 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-1614 - Z-Coordinate,STARLINK-3448 - Z-Coordinate,STARLINK-3052 - Z-Coordinate,STARLINK-2581 - Z-Coordinate,STARLINK-5479 - Z-Coordinate,STARLINK-31544 - Z-Coordinate,STARLINK-30811 - Z-Coordinate,STARLINK-2018 - Z-Coordinate,STARLINK-3314 - Z-Coordinate,STARLINK-4336 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-4068 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-5980 - Z-Coordinate,STARLINK-31594 - Z-Coordinate,STARLINK-30611 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-1619 - Z-Coordinate,STARLINK-5628 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-30851 - Z-Coordinate,STARLINK-31242 - Z-Coordinate,STARLINK-3538 - Z-Coordinate,STARLINK-1133 - Z-Coordinate,STARLINK-5100 - Z-Coordinate,STARLINK-32099 - Z-Coordinate,STARLINK-3616 - Z-Coordinate,STARLINK-6343 - Z-Coordinate,STARLINK-3144 - Z-Coordinate,STARLINK-5598 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-3796 - Z-Coordinate,STARLINK-30706 - Z-Coordinate,STARLINK-3501 - Z-Coordinate,STARLINK-30935 - Z-Coordinate,STARLINK-5413 - Z-Coordinate,STARLINK-1724 - Z-Coordinate,STARLINK-4569 - Z-Coordinate,STARLINK-5188 - Z-Coordinate,STARLINK-1888 - Z-Coordinate,STARLINK-5385 - Z-Coordinate,STARLINK-1793 - Z-Coordinate,STARLINK-4295 - Z-Coordinate,STARLINK-2470 - Z-Coordinate,STARLINK-3451 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-1817 - Z-Coordinate,STARLINK-30866 - Z-Coordinate,STARLINK-2712 - Z-Coordinate,STARLINK-31150 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-1454 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-2418 - Z-Coordinate,STARLINK-11081 [DTC] - Z-Coordinate,STARLINK-11228 [DTC] - Z-Coordinate,STARLINK-30605 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-1643 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,STARLINK-5772 - Z-Coordinate,STARLINK-30190 - Z-Coordinate,STARLINK-2298 - Z-Coordinate,STARLINK-30386 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-3346 - Z-Coordinate,STARLINK-1407 - Z-Coordinate,STARLINK-5667 - Z-Coordinate,STARLINK-3137 - Z-Coordinate,STARLINK-1478 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-6038 - Z-Coordinate,STARLINK-2383 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-3765 - Z-Coordinate,STARLINK-2343 - Z-Coordinate,STARLINK-3162 - Z-Coordinate,STARLINK-31030 - Z-Coordinate,STARLINK-3566 - Z-Coordinate,STARLINK-3044 - Z-Coordinate,STARLINK-3612 - Z-Coordinate,STARLINK-5854 - Z-Coordinate,STARLINK-1047 - Z-Coordinate,STARLINK-5040 - Z-Coordinate,STARLINK-2250 - Z-Coordinate,STARLINK-3159 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-31145 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1841.6935,6604.2272,1516.1175,-4367.9625,-5945.5079,-1573.6154,-1317.5925,3226.1646,4037.5228,-4466.1591,-2735.3813,4033.2531,-3439.8547,477.1334,1203.3507,-2136.2627,4291.9047,-30.0586,2235.4237,-5155.8782,1385.5910,-3834.7978,-2778.0208,3779.1615,3980.2284,5247.4080,-2496.0748,-4161.1251,2347.1240,-5107.7704,4205.4131,-5682.0779,-3193.1310,1184.1727,1877.2401,-4590.2758,-4932.9565,5549.1807,-4326.3797,-4044.3802,-4646.3195,5055.0869,5211.5195,-2096.0319,-5520.0982,-6655.3404,2916.3008,2451.6762,-2978.3901,-1135.1882,-327.3009,5128.1358,-2403.8144,5076.7662,3739.2356,6038.6990,-1960.9137,-3944.3880,5034.6780,-5725.2393,6081.8170,-4711.3877,-3760.6205,-3413.3148,5536.7603,-2435.6735,1526.2621,4195.5340,4045.1154,4957.2078,-3676.8835,-6774.3508,-6019.5657,-6842.3314,-6129.8443,6877.0370,-6289.4875,1761.2762,-4370.2111,4071.0362,3479.9052,492.8917,-2718.5990,-354.9770,1547.1303,-752.9199,1968.4344,3924.4798,71.2660,-4360.8662,-2951.6956,3626.4764,-2365.1710,-1290.3522,-6458.7963,5814.6040,-4183.3725,-2336.5029,3511.8294,-4276.6251,-366588.3579,-354364.8931,-366904.5540,-364973.7305,-366320.6510,-365620.3663,-357186.6999,-360089.6104,172138369.5093,172150613.8185,172142458.8611,172135770.7991,-361137.3680,172140451.6390,5170.3610,-1557.4427,-4034.4154,-1624.6744,-833.0329,-6129.2738,2242.2223,-6032.2089,1737.4051,-4279.6158,-4388.6610,5588.5701,-4281.5437,-4124.8098,-4299.9456,-6478.8813,-3588.2264,-5781.3426,-5189.9501,4264.9850,1930.3847,4876.6130,3616.9220,5723.7905,3296.0757,-3968.0999,-3457.5380,1732.3118,6397.1672,-4132.1123,5285.6682,2275.6341,4510.0272,4439.8971,-4587.6767,-4128.9454,-1715.0393,1254.6358,-3101.2141,-883.7193,3558.4750,4102.4731,205.9385,-6467.6284,-3718.0565,-404.5554,-5629.0368,4049.0254,608.5601,-4061.8058,4694.0159,-249.2115,6492.3693,1894.7736,-1915.3583,2771.5519,4761.3561,-2398.3192,-2518.8956,-3662.3544,-3080.4470,-1269.2531,2482.1332,2588.8702,-2423.0266,-4383.3650,5495.3243,648.6221,708.5503,4464.7093,5054.7057,1466.3042,-1533.8701,-804.5891,3235.5446,711.1092,2721.2549,4674.7034,-2900.8020,-4934.5588,-5915.7274,-4121.5116,-2681.8220,-6689.9011,6309.8282,4879.4752,-3937.1871,-5220.1040,4782.9627,-1477.2409,-3043.5103,-3869.8716,-564.1170,-4694.2052,-2413.4329,-1444.3884,-567.3332,-6465.6014,2591.6476,1287.4541,41736.4142,37576.5192,36765.0915,41937.7537,33727.1615,37270.4240,36008.8389,37468.7504,74521567.7390,74455166.2244,74487782.7543,74498738.2485,38063.7464,74501282.4691,4256.9032,696.8360,5406.3673,5109.0899,-3419.9331,-2810.4460,6437.9105,1024.7208,-5381.9858,3128.6263,4613.1482,-532.1889,-4172.7224,-5580.1376,-5273.0703,1326.4862,3894.1565,-3687.7128,3978.1583,-1767.7395,-6528.6859,-2927.3977,-5208.6630,82.0252,4626.5048,-1828.5313,5340.8510,-5245.5551,5.9398,2239.1489,-1579.1772,-3263.5546,4056.6007,5157.4727,-4835.9134,3149.7610,-4387.0613,3925.8247,4437.1410,5532.9915,-3756.6373,2384.9766,-4549.1902,-843.0409,-1886.2804,-1913.9979,-2775.9770,4998.8572,6229.4646,-5482.8048,5067.5077,4657.9150,183.6448,4286.6181,5479.3594,1907.8949,4614.2389,5156.3987,-4055.8928,-1296.5603,12.2596,4881.8041,-5257.8417,-5442.0165,3351.8724,4490.0042,-3599.3095,-5376.4014,5457.2604,1730.1620,-2969.0995,-281.7620,3100.4440,-343.5147,-104.4437,154.1471,-937.3352,4777.9882,4526.1240,-2637.8097,-905.4140,5524.4029,-5807.4478,-1729.6632,-2231.4111,-4850.4507,-5343.7562,-2281.8388,-4907.1818,-5169.2106,5462.4237,-4445.2479,-6515.6959,4914.8365,-524.8303,3439.7210,5468.2608,-808.5753,5271.0033,-5307.9025,-84105.7687,-82563.6224,-85549.8873,-77943.2038,-79817.0198,-90535.2759,-90390.7778,-85166.1835,74899338.3145,74899831.4909,74878316.6766,74904319.0448,-83881.9128,74898092.0673,
3600.000,-1061.4708,-4751.2651,1554.5215,6575.4944,3473.5934,3244.9878,-486.3822,-1441.2328,-4713.2708,6368.1178,5880.4614,-4388.5223,5810.5185,2699.3308,1766.9001,1921.6198,-2457.9463,2131.0087,-763.2605,2005.3837,2700.5480,-323.7704,-1510.4224,-5006.5387,480.9564,-3178.1356,5296.5031,968.1471,-3555.9765,5208.6566,-5589.4841,2475.8574,786.3442,-4517.7411,115.0927,5069.2032,4723.1972,-6899.3058,6625.5381,4809.5450,859.7438,-5172.6458,-6528.5397,3337.8572,6060.0964,6452.9536,484.4722,-5654.6543,-2163.5427,4976.1892,-2527.3919,-4068.3880,419.3862,-3632.9971,-1204.7668,-6341.9526,181.5513,4366.8066,-4195.7190,4914.3609,-3382.0225,3405.5572,2879.1701,1770.1245,-1854.8411,4502.7700,-3938.1572,-5498.4663,-4868.2404,-5632.8594,18.4435,5153.0687,4692.5855,5644.8309,3884.6029,-5428.6727,3693.9273,-4298.1017,5477.3244,-2895.9922,-1633.2626,3668.4741,-1673.7089,1876.6302,-3884.1297,-1703.0242,687.9705,-2588.9132,-3132.5780,6502.4232,5288.1478,668.9089,4628.3761,4271.1290,5852.4206,-2381.3872,5321.0129,3359.3846,-6456.0259,4364.2742,-362551.1528,-350052.6493,-365392.3208,-362432.0456,-364405.2840,-364113.8305,-356092.0370,-360342.0063,146991508.0752,147016354.8943,147000625.8555,146994561.7015,-359286.8626,146994626.8578,-2191.5208,3745.1763,6078.2731,-765.4620,-2310.7218,2887.9576,-5772.9106,5938.9449,-5043.1078,2729.9538,2703.6962,-3062.4822,3711.0176,791.5443,6235.4458,3866.8329,6347.8468,6475.3430,6872.0720,-4311.9083,1735.6932,-5003.5428,-4575.8481,-2985.7197,-846.5412,5628.6714,-277.4108,-4792.7453,-3946.7272,683.3170,-3526.9848,-4421.4726,-6758.4834,-1556.6466,6782.0267,323.8786,-2942.2890,462.3194,670.6243,-3140.2223,-2498.6455,-558.7755,2136.5998,3718.4479,2217.2976,-1816.4694,4309.0873,-3567.7153,1370.8301,3591.1105,-6150.6605,4111.1398,-5736.0973,2119.4795,5333.1335,-1227.6395,-6845.2028,-1929.2620,5414.0778,863.1830,4673.4960,-2963.6458,-5828.0103,-5967.6825,3769.6886,-454.0520,-1124.4630,3118.8885,3518.2839,-2918.2728,-4273.7115,-3375.9039,-1981.7561,-1036.7000,-4581.4537,1138.1071,-3592.3728,-1128.0192,-1030.5222,6041.4740,5848.3154,4252.9352,-503.2083,6119.5889,-5415.0956,-6561.1680,6358.2448,6059.3931,-5955.9660,-1079.3849,-521.0588,4193.7924,-2938.5856,1526.4828,476.1605,3441.0264,-3085.4488,4027.7592,-242.1260,-4753.5483,-54683.9525,-54125.3861,-53477.5145,-49692.8261,-58354.1587,-55070.2517,-55085.1777,-53455.8575,116630971.6862,116568706.6025,116603082.0340,116601305.8303,-53613.0600,116611243.3934,-6514.0057,3146.8239,-2927.8231,-2026.2318,5492.8097,5377.1351,-3843.0994,3229.5855,739.4190,335.2461,-2503.2176,4360.8344,122.0481,6348.9280,2379.4429,-5452.6211,-454.2735,-726.8166,31.8997,5013.8864,6145.5652,4668.3517,4955.9067,-3618.3478,-6880.1382,-2196.5597,-4328.7027,4876.3315,4255.2571,-4546.6699,-2104.5106,4722.6252,-886.7351,-5003.7250,1377.7514,-4727.0923,3930.7009,115.5087,-1949.1442,-3860.4318,6420.6406,-4592.5355,818.9407,4673.6475,-2500.4725,-1777.2244,5379.0982,-1673.3900,-6455.5470,3176.5338,-1926.8655,-3840.9278,3846.5952,-5494.2753,-4235.3728,2454.7572,-1000.8317,-5026.3599,1077.6902,4779.7032,3626.2390,-5235.4221,2368.8583,3019.8605,-5499.5601,-4997.6584,5342.6485,2621.4010,-3273.7091,2687.4332,5427.9862,-3192.4518,-4728.2238,-3834.7780,3452.5230,-4138.3845,4600.2989,-5309.4095,-4133.2341,-1734.8208,-3331.9949,-4043.6878,6708.1548,-2633.1602,-1662.6807,1378.8690,2635.1027,-2112.6737,1271.3640,2098.1999,-4441.5788,5448.6559,4268.7280,-5238.7149,-3660.1228,-5509.1223,-3166.6309,4504.3349,-2285.9024,2529.3393,-82908.5631,-80701.4995,-82881.6553,-78035.9804,-76589.4067,-86390.1617,-90471.2808,-80739.9065,74907882.5213,74902912.1499,74882980.4073,74906688.7070,-82222.8037,74903587.3812,
7200.000,4842.9951,477.8239,-3241.2811,-6111.0138,-705.0872,-5036.5837,804.8892,-1787.3437,1966.3421,-5921.1589,-6815.8893,4064.5959,-5429.1731,-5900.3432,-3287.8653,-2615.4197,-492.7286,-3343.7711,-1084.6516,2375.4417,-3287.1545,4477.6354,4565.4227,4886.1556,-2759.2701,-819.6911,-6228.8065,1443.4943,4205.4280,-4492.6569,5271.5292,1085.3603,1759.0313,6661.1091,-1615.1809,-4832.9287,-3267.2445,5182.2162,-6536.3561,-4482.2015,3692.5778,4479.3261,5052.5476,-4377.5374,-4350.3729,-3822.6834,-4451.4721,6025.3287,6330.7636,-6356.1347,3821.4542,2451.7233,2724.6460,2151.4145,-701.2521,4167.2939,1401.7186,-4359.9669,2038.7246,-3149.9743,-1219.6055,-2120.3410,-1462.2083,-288.9166,-2191.1904,-5156.2634,5454.6878,4583.6128,4020.5340,4288.8546,4159.5557,-1608.9827,-2695.1225,-2233.9030,26.9336,2036.1496,603.9297,6159.4192,-5449.0908,33.0741,-1682.9328,-5868.9683,3117.2435,-3345.6044,4893.6473,2991.2944,-2284.7776,-393.4533,4219.6576,-6022.3998,-6244.8653,-4448.6653,-5681.9045,-6423.7557,-3226.9115,-1365.4786,-4847.0574,-4292.5054,6251.1535,-3290.9304,-331731.5799,-323242.9503,-340455.1698,-336428.2953,-339308.8487,-338534.0504,-332350.0992,-333799.6249,111778222.7157,111813962.8537,111788947.1973,111788818.8942,-334521.3160,111781989.8987,-145.0311,-4981.3524,-5958.7202,2270.3556,5528.6597,1044.1012,6831.9788,-3814.6028,5082.3535,-49.6219,-620.0966,-1239.0113,-1457.7753,1221.1178,-5727.6227,655.3951,-5927.3697,-3813.0810,-5504.6410,3956.6071,-5715.2596,4139.6295,4932.9847,-1389.6295,-3866.3528,-4998.2386,2827.5235,6601.5272,-821.5192,3290.4817,125.7918,5982.8129,5955.6053,-753.2555,-6065.8886,3588.9437,5963.8349,-2034.1801,1549.2358,5266.1430,2385.4993,-3440.3721,-3275.6101,878.2271,859.4919,3779.2369,-2541.0135,1871.6424,-109.9382,-2479.6796,5237.8891,-6451.3668,3152.1782,-5712.1183,-6871.1657,-1550.6595,5944.3185,5068.4191,-6122.5790,3140.7135,-4949.2963,6176.7161,6470.1497,6800.4730,-5040.2728,4186.0510,-3094.1728,-4677.4783,-5375.1168,-587.2805,3188.0157,4809.5653,5321.6646,3492.4879,5079.8033,-3632.9398,4282.9992,-1881.5577,4107.1510,-4771.4069,-3857.9095,-3664.3202,4973.8855,-2857.2409,1964.0066,5503.4304,-6306.9456,-4577.6403,4302.9217,2545.5947,2915.6894,-4319.5983,3980.8595,1122.5577,2598.2801,-5391.6568,4802.0247,168.9322,-1544.5710,5842.0297,-141876.5572,-141274.2631,-140438.7348,-138206.3599,-146867.8082,-143685.0668,-143273.4648,-141667.3650,150794204.3617,150739519.0192,150773719.4084,150765356.1531,-141935.6966,150775409.0863,4977.9614,-4641.7306,-1389.5125,-2337.2886,-4082.0871,-4634.9850,-1010.1383,-5491.6101,4296.3668,-3618.4130,-1134.4318,-5454.6486,3981.9113,-3470.6700,2007.4714,6399.6371,-3343.2082,4600.6559,-4050.4449,-5158.0530,-2183.6811,-3144.6035,-1645.0470,4598.6101,5053.1697,4568.8315,170.4281,-1455.3738,-5303.2924,4135.7938,4493.7511,-3340.3543,-2922.0830,1693.6326,2903.3210,3432.1917,-512.6982,-4111.1605,-1734.0717,-241.8770,-5386.8620,4015.6093,3394.8492,-5198.9089,5297.7123,4370.6142,-4649.7879,-2779.5545,2833.0689,1102.7635,-2433.1419,703.9938,-5536.2620,3244.0036,300.0017,-5300.1638,-3261.8334,1805.4041,2532.3889,-5302.0553,-4532.0263,2250.3340,1962.4379,1243.4974,4190.9693,1129.8636,-2477.0185,1985.8879,-1317.4370,-5369.4828,-4518.3072,4721.2282,3547.6246,5503.2143,-4723.6631,5512.1822,-5399.0739,2523.3210,1224.1496,4998.8537,5485.8217,18.6811,-3717.1994,5328.6353,4390.1134,2925.4106,1684.9611,5159.8866,3243.1607,2252.2760,655.4471,-3067.0873,423.4238,2324.2422,5526.8022,4098.7726,-1142.8404,-5430.7833,-2349.1829,1752.1703,-80389.6588,-78954.8200,-80028.4298,-79072.9839,-73851.1861,-81316.4329,-89812.0070,-82144.8689,74916127.3392,74905974.9613,74888568.7181,74907264.8702,-80555.2716,74909061.4687,
