sl_10_5400_20251229 Coordinates.csv
2025/12/29 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:47 2024,
Start: 2025/12/29 07:47:00.00, Stop: 2025/12/29 09:17:00.00,
TIME_UNITS,STARLINK-2524 - X-Coordinate,STARLINK-31038 - X-Coordinate,STARLINK-2225 - X-Coordinate,STARLINK-31500 - X-Coordinate,STARLINK-2389 - X-Coordinate,STARLINK-31540 - X-Coordinate,STARLINK-11136 [DTC] - X-Coordinate,STARLINK-4313 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-5433 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2524 - Y-Coordinate,STARLINK-31038 - Y-Coordinate,STARLINK-2225 - Y-Coordinate,STARLINK-31500 - Y-Coordinate,STARLINK-2389 - Y-Coordinate,STARLINK-31540 - Y-Coordinate,STARLINK-11136 [DTC] - Y-Coordinate,STARLINK-4313 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-5433 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2524 - Z-Coordinate,STARLINK-31038 - Z-Coordinate,STARLINK-2225 - Z-Coordinate,STARLINK-31500 - Z-Coordinate,STARLINK-2389 - Z-Coordinate,STARLINK-31540 - Z-Coordinate,STARLINK-11136 [DTC] - Z-Coordinate,STARLINK-4313 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-5433 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4558.9356,-5762.1509,-4300.3124,5064.9747,2797.5788,-280.7220,-5758.0675,2076.8911,2674.3141,-4074.9345,369195.5431,332195.2180,355094.5036,357596.7468,350575.8653,353154.4518,348930.1304,351071.4924,-129571286.9113,-129598883.2843,-129581038.9702,-129566432.4576,352248.1268,-129567538.4560,-3537.2283,-3815.6993,-2827.5393,2432.3633,-3331.9700,5979.6876,3150.9395,2275.3940,-1745.5527,-5341.0169,63421.9873,66259.5304,71100.4966,67566.6878,72374.8939,70476.8673,63106.8541,65256.6588,303558250.5292,303544506.5897,303557827.2224,303535994.3349,65780.9839,303541765.0667,3805.4832,-479.9616,4581.8347,3852.8237,-5380.7741,-3248.7762,1519.2138,-6221.8067,-6179.2689,-1642.1365,92202.3167,89604.6885,88287.8992,94751.4866,94001.7025,83348.2635,82447.2572,90687.2242,-146127969.8731,-146096307.7671,-146105895.7100,-146122911.5716,89441.1560,-146116499.9481,
300.000,2737.9845,-6393.1192,-5760.4242,6159.3452,775.1388,1440.0777,-5204.4402,160.5237,2813.0907,-4612.7625,367687.0534,330684.4697,353697.9973,356061.8017,349039.1735,351612.3424,347489.4472,349419.5743,-136164940.7895,-136192906.2216,-136175351.0627,-136159405.8663,350738.1608,-136161255.6829,-4036.0211,-2443.2037,-1780.1232,885.4480,-4122.6370,6358.3812,4270.9808,1202.8326,-3705.5618,-3988.1448,71269.4544,73282.8846,78454.2471,74920.9071,79794.9028,77932.7372,70533.5130,72328.1715,300658338.5608,300644018.0197,300657754.7710,300636182.6686,73178.5047,300641903.1127,4895.7065,1063.4329,3340.7339,2778.2328,-5502.8331,-1967.7007,-307.5685,-6835.7708,-5170.6505,-3265.1706,92302.2305,89715.2967,88501.6269,94746.3241,94261.2217,83664.8023,82415.1301,90452.9289,-146126806.7918,-146095191.5400,-146104904.9884,-146121278.0132,89566.9846,-146115244.9319,
600.000,638.1537,-6407.5847,-6646.9719,6633.8416,-1302.9245,2996.7750,-4087.3585,-1721.2297,2733.8385,-4725.4675,366010.2326,329026.2652,352143.9195,354370.7266,347346.7468,349911.9901,345893.0448,347723.4613,-142693738.1570,-142722059.8222,-142704801.5640,-142687539.0935,349072.8707,-142690118.4192,-4188.5357,-824.2193,-591.6963,-726.1817,-4563.7499,6095.6326,4933.2174,-79.4418,-5275.2716,-2222.9014,79081.4512,80271.9210,85770.8919,82238.6187,87177.2715,85350.1854,77929.4801,79424.6661,297615217.5169,297600304.9289,297614447.0557,297593223.8339,80541.5255,297598828.8329,5458.1789,2492.5923,1736.1279,1390.7393,-5034.4553,-464.4527,-2098.5463,-6725.1787,-3615.5452,-4536.5819,92401.8457,89825.8323,88717.3186,94735.9500,94517.0386,83987.1420,82388.4811,90152.1164,-146125638.1586,-146094076.4516,-146103916.9754,-146119606.5526,89692.7488,-146113989.5918,
900.000,-1531.0615,-5811.6043,-6868.0662,6434.9539,-3231.4124,4242.0475,-2515.5894,-3364.1141,2423.8044,-4416.1121,364165.8974,327221.3816,350433.0115,352524.1526,345499.4674,348054.3375,344141.4404,345981.6479,-149154569.1008,-149183233.6503,-149166279.5786,-149147730.1733,347253.0417,-149151016.6098,-3986.2712,895.4152,636.4444,-2250.5665,-4605.8121,5209.6785,5084.1083,-1430.4473,-6298.6285,-215.9369,86854.3262,87223.5645,93047.1372,89516.4644,94518.8912,92725.5653,85291.3936,86566.3273,294430336.9191,294414817.1552,294429353.8503,294408568.0189,87866.7858,294413991.6652,5432.5334,3654.0157,-57.4102,-153.3866,-4025.4273,1091.2803,-3645.3809,-5901.5395,-1677.5683,-5320.2051,92501.1622,89936.2962,88934.8029,94720.2546,94769.1783,84315.3641,82367.2375,89817.2532,-146124463.9344,-146092962.4755,-146102931.5600,-146117897.5615,89818.4486,-146112733.9278,
1200.000,-3552.6359,-4669.9009,-6399.7225,5578.4451,-4821.8949,5061.1966,-648.9748,-4594.9896,1889.0721,-3724.5258,362154.9442,325270.6597,348566.0879,350522.7607,343498.2814,346040.4138,342235.2342,344184.0908,-155544356.0838,-155573349.6533,-155556706.5992,-155536910.0053,345279.5274,-155540872.5716,-3449.1969,2557.6025,1801.2771,-3546.4929,-4232.8796,3783.4586,4723.7427,-2693.4369,-6676.8104,1835.9882,94584.4463,94134.7578,100279.7088,96751.0941,101816.6632,100055.2289,92615.9040,93766.7078,291105213.8124,291089072.0762,291103992.4870,291083732.1314,95151.0428,291088908.5767,4821.5839,4423.0822,-1844.7356,-1680.2751,-2583.4334,2523.5273,-4768.8885,-4451.2226,438.3487,-5532.3937,92600.1795,90046.6891,89153.9051,94699.1234,95017.6653,84649.5514,82351.3298,89482.3479,-146123284.0824,-146091849.5857,-146101948.6334,-146116151.9278,89944.0838,-146111477.9399,
1500.000,-5223.7891,-3098.4877,-5288.5007,4148.1783,-5921.2296,5382.6837,1318.2633,-5290.1513,1156.8564,-2722.0883,359978.3492,323175.0037,346544.0355,348367.2800,341344.1991,343871.3363,340175.1083,342313.6324,-161860055.4099,-161889363.6285,-161873037.9739,-161852043.7019,343153.2492,-161856642.4595,-2623.7757,4006.5423,2806.4017,-4496.4969,-3465.8145,1956.9655,3903.3345,-3713.8141,-6378.5174,3729.1827,102268.1981,101002.4621,107465.3543,103939.1671,109067.5012,107335.5264,99899.6761,101031.5794,287641432.0423,287624653.8865,287639947.1334,287620298.9392,102391.0728,287625163.3411,3691.0094,4717.3898,-3431.7346,-3018.2981,-863.0800,3670.2115,-5339.5731,-2527.1670,2507.6895,-5150.4871,92698.8976,90157.0116,89374.4470,94672.4369,95262.5233,84989.7871,82340.6914,89180.6579,-146122098.5681,-146090737.7567,-146100968.0882,-146114371.1411,90069.6543,-146110221.6281,
1800.000,-6376.5386,-1252.5598,-3646.4266,2287.5360,-6426.7725,5184.0419,3177.8010,-5388.3541,275.6166,-1504.3788,357637.1677,320935.3808,344367.8139,346058.4839,339038.2943,341548.3110,337961.8256,340347.7658,-168098658.6742,-168128266.6732,-168112264.3563,-168090131.8703,340875.1965,-168095317.7166,-1579.2213,5103.2675,3569.5901,-5017.1861,-2362.3865,-86.7415,2717.7100,-4358.0239,-5442.7664,5272.9401,109901.9898,107823.6590,114600.8440,111077.3519,116268.3336,114562.8051,107139.3903,108358.3389,284040641.5000,284023212.8432,284038868.0368,284019916.1833,109583.6729,284024405.7849,2162.4898,4505.4379,-4646.6551,-4017.5090,950.3905,4401.6815,-5291.9528,-333.5474,4310.6970,-4215.0912,92797.3160,90267.2646,89596.2478,94640.0708,95503.7754,85336.1545,82335.2589,88942.6458,-146120907.3596,-146089626.9634,-146099989.8192,-146112557.3718,90195.1601,-146108964.9925,
2100.000,-6895.0484,688.9603,-1639.0322,184.5966,-6296.4477,4492.7525,4728.9437,-4896.7895,-687.3060,-182.3598,355132.5334,318552.8207,342038.4539,343597.1864,336581.7037,339072.6337,335596.2288,338260.5923,-174257194.1954,-174287086.6180,-174271413.1401,-174248211.8247,338446.4255,-174253926.5070,-402.1173,5738.9172,4028.8888,-5065.9538,-1013.7241,-2140.1879,1294.1720,-4531.0864,-3973.7131,6308.6369,117482.2532,114595.3516,121682.9732,118162.3275,123416.1049,121733.4078,114331.7444,115735.9255,280304557.3369,280286464.4796,280302470.7381,280284295.6780,116725.6624,280288351.0012,400.7757,3809.9100,-5358.5652,-4566.3137,2661.1676,4635.3498,-4631.5783,1895.6737,5656.2214,-2826.0613,92895.4344,90377.4487,89819.1241,94601.8958,95741.4435,85688.7356,82334.9717,88794.2082,-146119710.4272,-146088517.1811,-146099013.7225,-146110713.5329,90320.6011,-146107708.0330,
2400.000,-6727.7680,2540.7609,531.7719,-1947.0700,-5552.2989,3382.3617,5799.9429,-3888.8699,-1650.4015,1127.3382,352465.6587,316028.4152,339557.0576,340984.2388,333975.6271,336445.6914,333079.2393,336024.8646,-180332728.4317,-180362889.4430,-180347549.8752,-180323358.7300,335868.0592,-180329535.1319,810.3637,5845.6429,4146.9461,-4643.7512,462.8544,-3992.6995,-220.9364,-4190.1491,-2128.4037,6726.3656,125005.4449,121314.5655,128708.5635,125190.7832,130507.7780,128843.6712,121473.4551,123145.2214,276434959.1476,276416188.7879,276432535.2540,276415212.4130,123813.8838,276418778.5327,-1404.1632,2705.3119,-5491.0028,-4603.5838,4084.4035,4344.8696,-3434.4018,3922.1677,6402.0663,-1132.3567,92993.2525,90487.5648,90042.8902,94557.7785,95975.5491,86047.6097,82339.7720,88755.1721,-146118507.7438,-146087408.3856,-146098039.6961,-146108843.3147,90445.9771,-146106450.7496,
