sl_100_86400_20250508 Coordinates.csv
2025/05/08 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:55 2024,
Start: 2025/05/08 07:47:00.00, Stop: 2025/05/09 07:47:00.00,
TIME_UNITS,STARLINK-3948 - X-Coordinate,STARLINK-5126 - X-Coordinate,STARLINK-5586 - X-Coordinate,STARLINK-1692 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-1534 - X-Coordinate,STARLINK-1627 - X-Coordinate,STARLINK-3878 - X-Coordinate,STARLINK-32094 - X-Coordinate,STARLINK-3364 - X-Coordinate,STARLINK-11120 [DTC] - X-Coordinate,STARLINK-3840 - X-Coordinate,STARLINK-5120 - X-Coordinate,STARLINK-5358 - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-2164 - X-Coordinate,STARLINK-2534 - X-Coordinate,STARLINK-30071 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-31001 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-30501 - X-Coordinate,STARLINK-3283 - X-Coordinate,STARLINK-30349 - X-Coordinate,STARLINK-4781 - X-Coordinate,STARLINK-5886 - X-Coordinate,STARLINK-5599 - X-Coordinate,STARLINK-30584 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-31727 - X-Coordinate,STARLINK-3933 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-2187 - X-Coordinate,STARLINK-31687 - X-Coordinate,STARLINK-31720 - X-Coordinate,STARLINK-3736 - X-Coordinate,STARLINK-5302 - X-Coordinate,STARLINK-1470 - X-Coordinate,STARLINK-4401 - X-Coordinate,STARLINK-2349 - X-Coordinate,STARLINK-31632 - X-Coordinate,STARLINK-30419 - X-Coordinate,STARLINK-5873 - X-Coordinate,STARLINK-1631 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-5424 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-2497 - X-Coordinate,STARLINK-3514 - X-Coordinate,STARLINK-1273 - X-Coordinate,STARLINK-4383 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-30789 - X-Coordinate,STARLINK-5057 - X-Coordinate,STARLINK-11224 [DTC] - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-6173 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-5979 - X-Coordinate,STARLINK-32265 - X-Coordinate,STARLINK-30420 - X-Coordinate,STARLINK-5204 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-5224 - X-Coordinate,STARLINK-31000 - X-Coordinate,STARLINK-2102 - X-Coordinate,STARLINK-30553 - X-Coordinate,STARLINK-1294 - X-Coordinate,STARLINK-2108 - X-Coordinate,STARLINK-2071 - X-Coordinate,STARLINK-2404 - X-Coordinate,STARLINK-5514 - X-Coordinate,STARLINK-5636 - X-Coordinate,STARLINK-2436 - X-Coordinate,STARLINK-3058 - X-Coordinate,STARLINK-31679 - X-Coordinate,STARLINK-30982 - X-Coordinate,STARLINK-30704 - X-Coordinate,STARLINK-30952 - X-Coordinate,STARLINK-3100 - X-Coordinate,STARLINK-1711 - X-Coordinate,STARLINK-5175 - X-Coordinate,STARLINK-2344 - X-Coordinate,STARLINK-1776 - X-Coordinate,STARLINK-11132 [DTC] - X-Coordinate,STARLINK-5882 - X-Coordinate,STARLINK-30971 - X-Coordinate,STARLINK-32127 - X-Coordinate,STARLINK-3932 - X-Coordinate,STARLINK-3854 - X-Coordinate,STARLINK-31169 - X-Coordinate,STARLINK-2104 - X-Coordinate,STARLINK-1694 - X-Coordinate,STARLINK-31526 - X-Coordinate,STARLINK-31976 - X-Coordinate,STARLINK-6063 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3948 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,STARLINK-5586 - Y-Coordinate,STARLINK-1692 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-1534 - Y-Coordinate,STARLINK-1627 - Y-Coordinate,STARLINK-3878 - Y-Coordinate,STARLINK-32094 - Y-Coordinate,STARLINK-3364 - Y-Coordinate,STARLINK-11120 [DTC] - Y-Coordinate,STARLINK-3840 - Y-Coordinate,STARLINK-5120 - Y-Coordinate,STARLINK-5358 - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-2164 - Y-Coordinate,STARLINK-2534 - Y-Coordinate,STARLINK-30071 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-31001 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-30501 - Y-Coordinate,STARLINK-3283 - Y-Coordinate,STARLINK-30349 - Y-Coordinate,STARLINK-4781 - Y-Coordinate,STARLINK-5886 - Y-Coordinate,STARLINK-5599 - Y-Coordinate,STARLINK-30584 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-31727 - Y-Coordinate,STARLINK-3933 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-2187 - Y-Coordinate,STARLINK-31687 - Y-Coordinate,STARLINK-31720 - Y-Coordinate,STARLINK-3736 - Y-Coordinate,STARLINK-5302 - Y-Coordinate,STARLINK-1470 - Y-Coordinate,STARLINK-4401 - Y-Coordinate,STARLINK-2349 - Y-Coordinate,STARLINK-31632 - Y-Coordinate,STARLINK-30419 - Y-Coordinate,STARLINK-5873 - Y-Coordinate,STARLINK-1631 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-5424 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-2497 - Y-Coordinate,STARLINK-3514 - Y-Coordinate,STARLINK-1273 - Y-Coordinate,STARLINK-4383 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-30789 - Y-Coordinate,STARLINK-5057 - Y-Coordinate,STARLINK-11224 [DTC] - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-6173 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-5979 - Y-Coordinate,STARLINK-32265 - Y-Coordinate,STARLINK-30420 - Y-Coordinate,STARLINK-5204 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-5224 - Y-Coordinate,STARLINK-31000 - Y-Coordinate,STARLINK-2102 - Y-Coordinate,STARLINK-30553 - Y-Coordinate,STARLINK-1294 - Y-Coordinate,STARLINK-2108 - Y-Coordinate,STARLINK-2071 - Y-Coordinate,STARLINK-2404 - Y-Coordinate,STARLINK-5514 - Y-Coordinate,STARLINK-5636 - Y-Coordinate,STARLINK-2436 - Y-Coordinate,STARLINK-3058 - Y-Coordinate,STARLINK-31679 - Y-Coordinate,STARLINK-30982 - Y-Coordinate,STARLINK-30704 - Y-Coordinate,STARLINK-30952 - Y-Coordinate,STARLINK-3100 - Y-Coordinate,STARLINK-1711 - Y-Coordinate,STARLINK-5175 - Y-Coordinate,STARLINK-2344 - Y-Coordinate,STARLINK-1776 - Y-Coordinate,STARLINK-11132 [DTC] - Y-Coordinate,STARLINK-5882 - Y-Coordinate,STARLINK-30971 - Y-Coordinate,STARLINK-32127 - Y-Coordinate,STARLINK-3932 - Y-Coordinate,STARLINK-3854 - Y-Coordinate,STARLINK-31169 - Y-Coordinate,STARLINK-2104 - Y-Coordinate,STARLINK-1694 - Y-Coordinate,STARLINK-31526 - Y-Coordinate,STARLINK-31976 - Y-Coordinate,STARLINK-6063 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3948 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,STARLINK-5586 - Z-Coordinate,STARLINK-1692 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-1534 - Z-Coordinate,STARLINK-1627 - Z-Coordinate,STARLINK-3878 - Z-Coordinate,STARLINK-32094 - Z-Coordinate,STARLINK-3364 - Z-Coordinate,STARLINK-11120 [DTC] - Z-Coordinate,STARLINK-3840 - Z-Coordinate,STARLINK-5120 - Z-Coordinate,STARLINK-5358 - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-2164 - Z-Coordinate,STARLINK-2534 - Z-Coordinate,STARLINK-30071 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-31001 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-30501 - Z-Coordinate,STARLINK-3283 - Z-Coordinate,STARLINK-30349 - Z-Coordinate,STARLINK-4781 - Z-Coordinate,STARLINK-5886 - Z-Coordinate,STARLINK-5599 - Z-Coordinate,STARLINK-30584 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-31727 - Z-Coordinate,STARLINK-3933 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-2187 - Z-Coordinate,STARLINK-31687 - Z-Coordinate,STARLINK-31720 - Z-Coordinate,STARLINK-3736 - Z-Coordinate,STARLINK-5302 - Z-Coordinate,STARLINK-1470 - Z-Coordinate,STARLINK-4401 - Z-Coordinate,STARLINK-2349 - Z-Coordinate,STARLINK-31632 - Z-Coordinate,STARLINK-30419 - Z-Coordinate,STARLINK-5873 - Z-Coordinate,STARLINK-1631 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-5424 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-2497 - Z-Coordinate,STARLINK-3514 - Z-Coordinate,STARLINK-1273 - Z-Coordinate,STARLINK-4383 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-30789 - Z-Coordinate,STARLINK-5057 - Z-Coordinate,STARLINK-11224 [DTC] - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-6173 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-5979 - Z-Coordinate,STARLINK-32265 - Z-Coordinate,STARLINK-30420 - Z-Coordinate,STARLINK-5204 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-5224 - Z-Coordinate,STARLINK-31000 - Z-Coordinate,STARLINK-2102 - Z-Coordinate,STARLINK-30553 - Z-Coordinate,STARLINK-1294 - Z-Coordinate,STARLINK-2108 - Z-Coordinate,STARLINK-2071 - Z-Coordinate,STARLINK-2404 - Z-Coordinate,STARLINK-5514 - Z-Coordinate,STARLINK-5636 - Z-Coordinate,STARLINK-2436 - Z-Coordinate,STARLINK-3058 - Z-Coordinate,STARLINK-31679 - Z-Coordinate,STARLINK-30982 - Z-Coordinate,STARLINK-30704 - Z-Coordinate,STARLINK-30952 - Z-Coordinate,STARLINK-3100 - Z-Coordinate,STARLINK-1711 - Z-Coordinate,STARLINK-5175 - Z-Coordinate,STARLINK-2344 - Z-Coordinate,STARLINK-1776 - Z-Coordinate,STARLINK-11132 [DTC] - Z-Coordinate,STARLINK-5882 - Z-Coordinate,STARLINK-30971 - Z-Coordinate,STARLINK-32127 - Z-Coordinate,STARLINK-3932 - Z-Coordinate,STARLINK-3854 - Z-Coordinate,STARLINK-31169 - Z-Coordinate,STARLINK-2104 - Z-Coordinate,STARLINK-1694 - Z-Coordinate,STARLINK-31526 - Z-Coordinate,STARLINK-31976 - Z-Coordinate,STARLINK-6063 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1905.0670,-2822.6475,6553.7616,4558.3826,-575.7554,3531.8082,435.1185,-6559.8262,6225.5493,-1513.7893,-5045.0459,1252.4754,6666.9026,-4088.2567,6126.6739,3004.4786,6457.2233,-753.3662,4734.1199,-5240.2994,-5249.7613,4529.8615,-3330.3761,1559.3195,-6688.7722,3721.9015,-4713.7390,1215.9415,2735.1084,-1194.8144,4241.4767,-4775.4909,1561.8870,-1665.9084,-4476.6195,3384.0187,-1196.9548,-6560.4943,-5116.3044,-2152.9447,450.5251,-5774.0848,-3919.3029,-3055.9393,-3849.2259,2518.1348,-3916.3924,193.8682,6428.4715,-536.1503,-1285.2024,-4673.6840,-224.9681,2602.5147,5372.8638,5653.1692,-2910.8547,1260.2947,-911.0037,-3569.7581,-1888.8756,-4949.2623,4459.4141,1395.8093,-4141.1718,3565.8374,804.4723,-2033.0096,5522.7383,-4178.5054,3577.6248,-6232.4069,0.0000,5840.3568,-2939.6882,-3987.1369,-2766.7441,-3951.3607,-5627.3751,-3759.6031,1797.0348,3790.8179,-299.3357,-1705.7031,-4624.2622,-1235.2614,-5107.4212,-3519.9756,-2734.9291,4569.2475,-460.8432,-3180.5730,-4704.4422,6279.6943,302.3724,-3005.5415,2463.4288,2831.7161,4612.6329,-3170.4944,384188.9661,400515.8531,380305.5145,380920.5901,381682.4095,381467.4359,389943.6311,387122.3660,179342978.6955,179358591.3253,179343811.1422,179346409.8336,385613.0733,179348437.2354,5186.9964,-4947.1994,-394.3117,164.7793,-741.2227,2350.6104,4440.6546,895.4698,-1818.7174,-5543.7518,-3424.2999,-4053.0176,1520.0235,3071.2444,133.4208,5355.6883,-2036.2385,-4816.2838,-4906.3813,-4436.7630,518.3606,4530.6223,-3990.6246,4829.0643,676.9591,4423.7833,-465.3021,-313.9326,614.3321,5298.6604,-5302.8774,3800.8592,-6725.2558,-5319.7033,2450.2915,5505.4051,6243.7264,1497.7713,-832.0583,-5292.2489,-6789.0968,489.4295,-5531.8761,-4256.0812,-2505.3722,3510.5433,-2474.7857,4653.4481,-1124.2027,5166.0582,-6344.8808,-1497.0199,-5953.4131,-6099.2502,-2670.3762,-3872.1285,5703.0514,4071.6905,-4842.5057,-4114.2821,4324.3720,-3675.9392,-4944.6158,-6635.9316,995.2332,-5919.9288,-5473.2961,1324.3528,265.0019,-4384.2999,4689.1864,870.7790,0.0000,3457.9727,-6176.1628,-3452.9328,5219.0378,1313.9908,1509.4606,5385.7710,-4751.8255,-3522.9491,6483.6433,2339.4726,3702.7526,-6803.0819,355.2997,4398.7344,-6079.2780,3902.2999,-6906.8353,-5944.4679,2070.0619,-762.3182,6750.8573,-4590.4826,6436.5414,-5348.0483,1936.5611,-1586.6414,-100693.0539,-128753.3559,-120659.4851,-115237.6355,-123537.6088,-119958.6151,-119025.6589,-118925.7223,108421636.6670,108410069.1181,108418513.3456,108431146.0886,-118038.0864,108438982.4584,4150.1746,3912.5632,2221.8281,5175.3816,6866.3257,5448.9848,-5294.9494,1975.3069,-2121.1976,3835.4954,-2862.0245,-5134.5472,1020.7046,-4690.8521,-3250.2824,-3193.4024,-1418.4064,4904.7156,-1214.8670,937.8956,4372.6580,2653.6934,-4597.1335,-4725.7677,1623.6429,3822.1389,5003.9735,-6834.6072,-6365.2472,4305.7292,-743.2737,-3048.2080,-346.9977,-4095.6187,-4641.4714,-2201.6832,2466.5935,-1544.0590,-4612.0721,3898.6502,1339.4314,3746.3695,765.0138,4408.2191,5209.1300,-5375.0578,-5144.0407,5080.9896,-2343.7074,-4569.7004,2415.3144,-4892.5358,-3571.8062,-2042.1181,3235.6977,55.0508,2602.8456,-5208.0569,4844.0818,-4300.3751,5051.9155,-3204.5407,-1646.9961,254.2532,5442.3642,120.9893,-4190.0941,-6512.5768,-4192.4034,-3360.1212,-3653.6617,-2834.7010,0.0000,1353.1601,-1082.6117,4495.9911,-3634.6593,-5531.5375,3783.3917,1831.5514,-4728.6151,4583.4104,2431.0474,6311.3878,3499.5473,-95.2471,4605.3902,-4001.5245,966.1523,3495.9643,-357.3547,-1055.6005,-4634.8630,-2805.5944,-1206.7412,-4229.3799,597.2309,-3161.9341,4625.0742,-5982.6727,1039.6758,-2070.1637,-4896.2712,2645.5068,841.9405,-9877.2044,-9796.6813,-3448.1763,75380474.5613,75360784.8687,75399839.6049,75394805.3726,-3257.0134,75389786.2977,
3600.000,-3907.2420,4994.1928,-4270.5616,-2835.6259,-4529.4506,-5092.7427,-4327.3484,3783.3343,-2916.8891,3627.0299,6182.6171,2626.2368,-5051.0894,1123.5275,-6512.2722,-3890.2614,-5327.0421,3650.8206,-1904.7103,5989.1282,5235.7383,-6202.8649,6211.8311,-5129.6225,5995.8762,-6195.6447,6266.3130,-4122.3246,-1606.6985,-1781.7326,-1220.4420,3021.8875,500.3813,3982.4347,4310.5996,-5393.5644,-1469.7624,5576.7256,4695.9685,4312.1476,-1868.2359,6425.3030,5268.6801,4297.8524,6153.6770,-5211.9713,4338.1665,-3289.9430,-5928.3712,-1774.4862,3015.2603,3591.0654,-2235.9602,-470.4495,-4200.5582,-3100.8859,1538.2914,-5326.8412,3775.9783,5328.2371,-2476.2185,741.1184,-2708.3694,1133.0140,4017.5200,-1399.1908,2151.9527,1013.3092,-3949.3782,5860.5019,-4999.6700,6193.6931,0.0000,-6005.8550,3715.1078,5523.4493,-1202.1390,2640.4377,1703.9627,1277.1349,1990.5844,-3067.1819,-1956.9104,-2886.8620,3930.5755,2598.5204,6158.0991,-695.1446,3825.1591,-5281.5405,2596.6505,4245.1477,4851.5538,-6295.9049,-2677.1473,5403.3899,-3459.3644,1259.4810,-5977.1896,6397.3491,396156.9227,420422.3772,397024.5711,398963.0420,399225.7346,398696.4535,406442.4497,401278.6872,145153357.5915,145173920.7834,145161082.2170,145163686.8993,402993.4125,145158680.0970,-1475.1329,4780.3144,3036.2690,3932.5238,1682.1604,1646.9370,-2449.1523,-2689.1379,4148.4634,2007.8588,1521.5674,5972.4765,766.8787,-5744.1494,2371.3074,-1628.8466,3311.6105,5669.4245,4677.3754,2244.8993,-4134.5820,-2964.2903,1921.0413,-3199.2707,-2125.3319,-3041.3000,-2342.9213,-3674.8715,3843.8974,-6505.6350,4835.3182,-6055.3559,5420.1574,5651.4214,-5301.6418,-3769.0460,-6480.0952,-2897.5793,-3198.9377,5412.8112,3397.8546,-2494.1463,3023.8937,-207.7434,3090.4278,43.4599,-1909.1300,-5770.5083,3339.4316,-6628.5878,3286.5666,-2719.3152,6354.9673,6725.6668,5338.5624,4411.4883,-6508.2781,-789.8775,5621.2878,428.0518,-3960.4805,2119.7465,5582.7852,4955.6756,-4745.0964,5498.6740,6453.1061,-5386.4287,3499.9470,3585.4530,-982.2025,-2599.4753,0.0000,-1800.9781,3519.7203,-331.3036,-4947.4387,-5173.1169,-1996.3276,-6326.7998,5691.3888,6131.7694,-6541.9873,-2831.2177,-5594.6009,5034.1542,-2969.6491,-4102.2163,2547.6661,-4311.5543,5605.1752,4013.5430,-4834.0586,2416.0789,-5740.2193,4317.2454,-4066.6084,3904.2964,2069.4928,1296.8709,-480.9529,-24486.1028,-18311.8766,-13988.2233,-22870.7341,-19646.3764,-17624.9635,-16633.2845,151243322.2904,151236470.2512,151236429.1616,151249182.3069,-17001.3614,151259667.9900,-5520.1386,137.8987,-4544.8666,-4924.2213,-4988.5861,-4383.7594,4801.6971,-5128.1558,4552.9356,-5540.9901,-2194.5708,1333.6302,-4667.4997,3713.5822,-207.2699,5472.5289,-2922.2599,-1570.7673,4724.6219,2664.2265,-1595.0360,929.0105,2406.7047,3381.5821,2706.1476,-688.5459,-1684.3698,4200.2627,5558.7429,-1625.5287,4656.4124,-859.6605,4248.5820,89.5941,913.0180,-1825.6586,1530.7009,-2864.2225,3968.4048,118.3548,-5759.1680,397.0862,3096.9825,-5341.5921,-942.1069,4498.1370,5028.9298,-1873.0380,-1327.0174,850.0534,-5289.0236,5248.3546,-1677.6103,-1634.9564,584.6809,-4234.8138,1746.2012,4017.5345,-1414.6158,4413.2285,-5112.9568,6558.3640,-2928.1813,-4502.6245,-3042.2257,3935.5640,1349.6532,4263.2799,4492.7327,-869.4951,4697.1181,-1584.1349,0.0000,2922.2538,4652.2142,-4186.8789,4697.6694,3749.4754,-6439.0574,2192.7497,3422.8692,-932.9752,1199.9648,-5656.8597,801.0490,-3973.0859,-887.9902,5499.8202,-4933.6620,1365.7220,-3146.9636,-3531.6856,964.9698,-1553.5252,-2649.0801,332.6253,-4407.7408,5442.6698,-2553.0265,2386.2306,-649.5720,-3884.2693,-5552.8616,-794.2314,722.8189,-9054.6401,-13199.8640,-4411.4484,75375688.8962,75356748.2569,75393341.8512,75387323.9462,-4932.7327,75386728.3532,
7200.000,5633.1803,-4989.1239,1005.3877,1272.4844,6937.5362,5479.1160,6739.9385,149.2508,-1398.6293,-5579.4295,-3614.7831,-4092.3401,1984.3961,1439.0160,4424.4113,4720.9472,1666.0824,-4627.3445,-2325.6567,-4970.5021,-3169.1990,5692.0689,-6823.1589,6820.1493,-2628.0019,6277.4662,-5171.1080,3067.6876,1590.0991,3747.1771,-3259.9633,414.3075,-3479.1851,-4472.2993,-2390.2247,5146.0129,3859.3683,-1926.6466,-3533.4994,-4633.9612,-17.1950,-4102.6743,-4805.6245,-4952.7567,-5229.9222,6384.5424,-4346.4923,4460.6965,3081.2569,3013.6329,-4901.1546,-2538.7179,2583.2336,-2212.8868,808.1727,-1465.0751,1031.5536,6457.3643,-4671.9620,-6059.1651,5696.1544,2213.8152,-1037.6666,-4301.6624,-2973.4609,-2257.8712,-3983.8607,-962.1577,2005.0373,-5121.3878,5690.6376,-3196.7444,0.0000,4089.8413,-4296.9295,-5877.8806,4834.2094,-1329.1200,2547.0546,2372.7313,-4540.9277,1229.8895,3800.0413,5571.7424,-1151.4538,-3990.7351,-4456.4442,4699.5834,-4117.9297,3688.5175,-4524.8652,-4061.2465,-3090.5988,3434.2622,4550.0839,-5363.5568,4246.2610,-5391.4743,4861.2242,-6347.0480,382585.8961,413434.8616,388211.0283,391564.5854,390923.1724,390911.2559,396755.3813,395902.3073,101020707.4498,101044446.5140,101036538.6558,101036789.6821,394327.1334,101026416.9061,-2080.7210,-2432.4387,-5493.0337,-6616.5133,299.0903,-4182.4521,796.6043,4731.6977,-5642.3798,1590.8670,2027.6788,-3641.4471,-3868.8047,6766.7485,-4006.4884,-2558.5045,-3964.3956,-4348.8959,-3741.0893,1287.3851,5623.2993,68.7345,238.6536,1237.4629,3481.1284,656.0499,3643.2336,6165.8084,-6586.2878,5466.9077,-3080.5339,5425.8609,-2350.4904,-3488.6381,5505.0597,-115.8646,3520.5381,3821.0811,5894.1752,-3122.4744,1717.2762,3504.8986,1377.6127,4029.0684,-2401.8266,-2500.2222,5071.4237,4596.8286,-4590.5975,5222.5962,694.9685,5979.0813,-2582.7709,-4957.3237,-5483.2637,-3955.6326,4639.8083,-1730.5225,-4181.1906,2806.8071,3389.6308,2487.0239,-4054.2851,-1076.7343,6117.9061,-3480.7777,-5195.1914,6865.1743,-6301.5201,-1031.3693,-2686.5448,3577.4726,0.0000,-1372.5428,759.3530,3426.1713,4020.2596,6780.1523,3633.7523,4469.5349,-5245.0703,-5945.0979,4085.7549,3790.5334,4999.8844,-1116.1616,3983.2539,3647.5795,2720.7030,2214.7694,-2286.0149,485.8465,5242.1306,-3436.2189,2175.2630,-2262.5398,-138.2459,-1985.2904,-4554.7355,-1192.0082,99092.1333,81588.3558,85225.6303,88299.8318,79202.0526,82474.5388,84410.7400,85343.3145,183750283.1820,183748943.5127,183742997.3230,183759061.7257,85171.8402,183765759.8168,3424.0632,-4131.9232,4100.9519,1510.8330,121.8386,541.3136,-1351.2163,5026.6540,-3572.7397,3753.8416,5295.1032,3773.9386,5367.1716,-512.6154,3520.6998,-4367.7614,5405.9475,-2765.3338,-5346.7146,-4660.6179,-2322.3607,-3970.1768,1219.6869,6.1406,-5375.3112,-2878.3987,-2757.7101,857.8783,-1563.2290,-2050.8891,-5156.5973,4102.5418,-5496.1214,3942.4454,3383.1694,4474.1612,-4392.0768,5406.0595,-944.1033,-4092.9892,6709.9777,-4315.5576,-4646.7593,2485.0339,-3900.8744,-693.1936,-1806.1343,-2574.2128,4173.4480,3368.3995,4816.4908,-2404.6462,5894.2117,4309.8844,-3979.5299,5388.8270,-5028.6562,726.1937,-2929.1180,-1886.9487,1983.8081,-6098.5158,5421.4738,5126.6967,-1279.2232,-5533.2726,2287.0951,452.9855,-2100.0300,4532.3542,-2921.8898,4946.8152,0.0000,-5419.7546,-5381.4416,1339.9041,-2927.9687,337.6210,5343.0129,-4576.8571,-74.0403,-3326.9945,-4120.5325,1701.1883,-4597.9699,5525.4577,-3440.2330,-3511.6088,4575.7916,-5467.7842,4717.3956,5450.3554,3277.2399,4914.0612,4646.8400,3738.3723,5449.8961,-3689.0363,-1465.1273,2565.1215,-2382.4232,-5707.8606,-6042.9847,-5185.7450,106.1905,-7312.2120,-15872.7552,-7373.9744,75371592.4353,75352930.3802,75386559.2887,75379466.0625,-6608.1778,75383644.6738,
