sl_50_5400_20250823 Coordinates.csv
2025/08/23 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:04 2024,
Start: 2025/08/23 07:47:00.00, Stop: 2025/08/23 09:17:00.00,
TIME_UNITS,STARLINK-5318 - X-Coordinate,STARLINK-30965 - X-Coordinate,STARLINK-4515 - X-Coordinate,STARLINK-32371 - X-Coordinate,STARLINK-4208 - X-Coordinate,STARLINK-5842 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-3160 - X-Coordinate,STARLINK-3782 - X-Coordinate,STARLINK-11151 [DTC] - X-Coordinate,STARLINK-4048 - X-Coordinate,STARLINK-31144 - X-Coordinate,STARLINK-4533 - X-Coordinate,STARLINK-30259 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-30499 - X-Coordinate,STARLINK-3704 - X-Coordinate,STARLINK-31397 - X-Coordinate,STARLINK-5972 - X-Coordinate,STARLINK-3045 - X-Coordinate,STARLINK-31231 - X-Coordinate,STARLINK-6037 - X-Coordinate,STARLINK-6374 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-3162 - X-Coordinate,STARLINK-1365 - X-Coordinate,STARLINK-32163 - X-Coordinate,STARLINK-30370 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-2753 - X-Coordinate,STARLINK-31889 - X-Coordinate,STARLINK-11188 [DTC] - X-Coordinate,STARLINK-2619 - X-Coordinate,STARLINK-5695 - X-Coordinate,STARLINK-2188 - X-Coordinate,STARLINK-30889 - X-Coordinate,STARLINK-31381 - X-Coordinate,STARLINK-31369 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-1737 - X-Coordinate,STARLINK-30493 - X-Coordinate,STARLINK-5384 - X-Coordinate,STARLINK-31451 - X-Coordinate,STARLINK-4477 - X-Coordinate,STARLINK-31838 - X-Coordinate,STARLINK-3294 - X-Coordinate,STARLINK-2733 - X-Coordinate,STARLINK-2320 - X-Coordinate,STARLINK-1908 - X-Coordinate,STARLINK-1667 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5318 - Y-Coordinate,STARLINK-30965 - Y-Coordinate,STARLINK-4515 - Y-Coordinate,STARLINK-32371 - Y-Coordinate,STARLINK-4208 - Y-Coordinate,STARLINK-5842 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-3160 - Y-Coordinate,STARLINK-3782 - Y-Coordinate,STARLINK-11151 [DTC] - Y-Coordinate,STARLINK-4048 - Y-Coordinate,STARLINK-31144 - Y-Coordinate,STARLINK-4533 - Y-Coordinate,STARLINK-30259 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-30499 - Y-Coordinate,STARLINK-3704 - Y-Coordinate,STARLINK-31397 - Y-Coordinate,STARLINK-5972 - Y-Coordinate,STARLINK-3045 - Y-Coordinate,STARLINK-31231 - Y-Coordinate,STARLINK-6037 - Y-Coordinate,STARLINK-6374 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-3162 - Y-Coordinate,STARLINK-1365 - Y-Coordinate,STARLINK-32163 - Y-Coordinate,STARLINK-30370 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-2753 - Y-Coordinate,STARLINK-31889 - Y-Coordinate,STARLINK-11188 [DTC] - Y-Coordinate,STARLINK-2619 - Y-Coordinate,STARLINK-5695 - Y-Coordinate,STARLINK-2188 - Y-Coordinate,STARLINK-30889 - Y-Coordinate,STARLINK-31381 - Y-Coordinate,STARLINK-31369 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-1737 - Y-Coordinate,STARLINK-30493 - Y-Coordinate,STARLINK-5384 - Y-Coordinate,STARLINK-31451 - Y-Coordinate,STARLINK-4477 - Y-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-3294 - Y-Coordinate,STARLINK-2733 - Y-Coordinate,STARLINK-2320 - Y-Coordinate,STARLINK-1908 - Y-Coordinate,STARLINK-1667 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5318 - Z-Coordinate,STARLINK-30965 - Z-Coordinate,STARLINK-4515 - Z-Coordinate,STARLINK-32371 - Z-Coordinate,STARLINK-4208 - Z-Coordinate,STARLINK-5842 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-3160 - Z-Coordinate,STARLINK-3782 - Z-Coordinate,STARLINK-11151 [DTC] - Z-Coordinate,STARLINK-4048 - Z-Coordinate,STARLINK-31144 - Z-Coordinate,STARLINK-4533 - Z-Coordinate,STARLINK-30259 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-30499 - Z-Coordinate,STARLINK-3704 - Z-Coordinate,STARLINK-31397 - Z-Coordinate,STARLINK-5972 - Z-Coordinate,STARLINK-3045 - Z-Coordinate,STARLINK-31231 - Z-Coordinate,STARLINK-6037 - Z-Coordinate,STARLINK-6374 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-3162 - Z-Coordinate,STARLINK-1365 - Z-Coordinate,STARLINK-32163 - Z-Coordinate,STARLINK-30370 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-2753 - Z-Coordinate,STARLINK-31889 - Z-Coordinate,STARLINK-11188 [DTC] - Z-Coordinate,STARLINK-2619 - Z-Coordinate,STARLINK-5695 - Z-Coordinate,STARLINK-2188 - Z-Coordinate,STARLINK-30889 - Z-Coordinate,STARLINK-31381 - Z-Coordinate,STARLINK-31369 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-1737 - Z-Coordinate,STARLINK-30493 - Z-Coordinate,STARLINK-5384 - Z-Coordinate,STARLINK-31451 - Z-Coordinate,STARLINK-4477 - Z-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-3294 - Z-Coordinate,STARLINK-2733 - Z-Coordinate,STARLINK-2320 - Z-Coordinate,STARLINK-1908 - Z-Coordinate,STARLINK-1667 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2076.8632,1624.3135,3753.8379,5645.5086,3605.9670,1889.1871,-1135.4061,-2565.2896,3824.1232,-3555.0169,3167.4126,-6015.8925,6317.2134,4490.1600,-1811.5806,328.4582,-3178.1696,2603.9776,4616.3601,-5737.4790,-5591.0023,-2743.0934,4361.9372,3573.5203,3079.0089,-5634.1948,-1499.8540,-4518.4775,-38.1253,-4168.9166,-2873.2339,221.2569,-3016.1094,-4757.0155,1946.5311,-5195.7080,4575.8698,5885.9386,6331.1787,-2334.0434,-223.2134,3170.1689,-1401.3776,3678.0656,3238.7196,3638.9847,-99.7781,-6626.4187,4364.5192,5738.3265,-168177.0760,-146398.8348,-154863.3787,-159808.4637,-151896.4525,-155139.2637,-158431.6135,-158376.0349,63525517.5145,63541886.4890,63555339.1905,63528901.5115,-158228.3360,63534940.8057,6551.2475,5794.4350,-4638.2539,-3328.6838,-2047.5467,3208.3869,-4740.7151,-6312.5915,3492.9555,4806.9148,-2894.1159,-281.9153,633.9027,3378.1003,-5246.3082,-5735.9747,2871.0599,-5751.5685,2175.8824,-3920.5442,-3837.1920,-1561.9096,4747.9155,-2656.6675,-2889.1868,-2041.9779,3991.0831,-2306.0500,1058.8301,-3882.9542,5192.7961,-6503.2123,6111.9486,-1760.4006,-4600.9938,501.6810,-2463.4727,-1086.4343,-1327.4888,-3632.0966,-6799.7217,3954.2717,4961.3354,5593.4138,5814.3433,-5506.7475,4375.9139,-283.3030,-4723.8342,3152.9295,344699.8628,349633.9384,338579.3147,338196.9247,341089.6833,340012.6495,347870.4241,341716.7414,326309090.4889,326327252.8711,326335272.3464,326322311.5366,343514.6230,326326434.5795,-1052.4998,3440.0227,3488.2208,-1973.0788,5526.9889,-5874.0732,4895.0211,-1187.0468,-4584.0396,-3126.8582,5409.5199,-3285.7238,-2736.7170,-4066.7080,-4038.6483,3738.5098,-5440.5163,-2565.7216,-4706.5361,50.7737,-1054.1806,6180.0069,-2569.9968,5280.6278,-5481.8105,3452.1114,-5314.7851,-4726.1382,6847.5183,3905.7850,-3357.8713,-1701.3209,-87.7196,4716.4808,4735.6339,4539.0713,-4421.0407,3277.1675,-2285.0801,5386.4575,-813.2810,4722.3590,-4452.7174,-1744.8713,1370.1815,-2073.7414,-5367.2616,1903.2227,-2470.9134,2131.0607,86402.8855,82316.1508,82112.2513,89183.9881,87860.9058,77157.5561,76791.0444,83742.1180,-21892915.4471,-21917038.7254,-21900836.2898,-21886570.1864,83543.6396,-21887646.2277,
300.000,-1473.3487,3390.2068,1935.3084,4273.0949,2490.0483,3672.5127,-2664.0481,-3674.2480,5423.1567,-2709.6734,1987.1545,-6398.6856,6805.1329,4985.6742,-3363.8113,-1477.8188,-1958.6587,1197.8328,5475.5515,-5779.9717,-6359.6519,-4552.5239,5686.9370,2747.9219,1758.1077,-6600.6892,317.7527,-5261.6788,-2064.6508,-5623.1495,-882.4757,-1033.6324,-1762.4733,-5351.3617,-113.2528,-5124.6048,3026.3697,6112.9566,5180.4521,-3717.6751,-1428.6279,4675.3957,765.8305,4770.6997,3985.3416,2699.4012,1961.5377,-5867.2342,2760.2270,6535.8210,-175616.7987,-153851.4367,-162204.1873,-167079.2916,-159106.7037,-162317.7953,-165702.7892,-165429.0942,56384037.6751,56400089.1648,56413407.2772,56387917.5950,-165475.9031,56393425.2665,6706.4431,5629.2449,-4690.1308,-4007.6745,-3880.4593,3645.3780,-3292.3118,-5823.9340,2704.2411,6000.0770,-4603.9968,1434.0188,-635.6163,1358.3759,-3838.7297,-6164.1355,4563.2908,-6610.1885,3180.6257,-3199.4779,-2526.6373,-767.4354,3806.3248,-4501.5301,-4527.2401,-892.8239,5001.9914,-296.4109,1969.9575,-3195.7456,5273.9935,-6642.6974,6311.3518,286.9568,-4281.4629,2556.7339,-3970.5151,-2549.0766,-2420.0105,-1950.2584,-6622.4385,2425.8285,4929.6530,5007.1820,4585.3430,-6361.3392,3701.3667,1023.5699,-4935.8941,2142.9873,340988.1391,346357.5627,335109.5412,334853.7679,337713.8591,336610.8388,344414.0508,338444.0296,327620579.4480,327638751.6279,327647324.4107,327633472.1399,340129.2569,327638013.2092,1073.3108,2210.7950,4691.0111,-3542.0234,5147.6445,-4645.7703,5456.8688,627.6728,-3331.9187,-1469.7823,4748.2312,-2014.2938,-1030.7871,-4627.8251,-4590.0271,2612.7287,-4824.4868,-1140.1920,-2841.7319,2145.6412,496.4919,5183.3653,-1153.2798,4463.3593,-4927.8420,1870.8710,-4615.1034,-4505.4210,6315.8046,2431.7574,-4231.4147,118.6227,-1882.4832,4388.3901,5387.7223,3881.2909,-4650.3878,1653.5313,-3793.1886,5480.2248,1010.4721,4499.3403,-4638.7992,50.2165,3038.8234,-300.2405,-5514.9681,3479.7008,-3937.1174,363.3385,86317.8752,82180.3386,82064.0259,88932.8764,87875.4391,77212.1021,76496.4554,84064.3277,-21898097.3847,-21922337.0622,-21906503.2857,-21891356.7390,83415.8423,-21893065.7180,
600.000,-706.2270,4814.5354,-97.3968,2450.9496,1179.9674,5057.5222,-3977.1164,-4423.4227,6481.3762,-1589.6431,658.9333,-6150.8724,6616.6092,5044.5241,-4617.9690,-3116.1545,-595.3157,-319.6708,5717.7258,-5250.6777,-6493.4102,-5916.2146,6457.8435,1698.9002,312.1554,-6912.7680,2066.0887,-5534.9633,-3905.9802,-6510.1822,1214.0533,-2177.6938,-306.4185,-5464.9923,-2182.9370,-4590.3147,1198.1205,5717.0686,3505.8335,-4779.4658,-2499.1464,5754.7498,2858.8500,5388.7263,4346.5752,1494.2091,3850.6196,-4531.2464,856.7934,6673.2086,-182970.7580,-161232.9111,-169473.6502,-174278.8875,-166247.2023,-169424.7505,-172898.3439,-172421.0959,49215580.3799,49231316.7325,49244478.9833,49220020.3399,-172651.0870,49224928.6213,6183.4945,4935.5099,-4323.9493,-4314.6073,-5351.2061,3768.5444,-1553.4716,-4751.5359,1684.3159,6543.7482,-5874.8136,2989.5925,-1830.3356,-793.0811,-2073.1390,-5990.4233,5826.1666,-6792.3932,3872.6037,-2129.5622,-958.5811,38.6388,2506.9507,-5904.9523,-5742.8961,323.8785,5532.1385,1722.4018,2587.8437,-2216.6954,4856.6508,-6060.3131,5864.6923,2288.2813,-3588.7590,4351.8966,-5109.7745,-3731.5381,-3309.4196,-112.6930,-5764.7140,695.9985,4440.2800,3921.8879,2862.8543,-6581.4604,2719.9166,2265.9405,-4691.1551,921.0334,337115.4220,342921.0178,331489.8533,331358.9820,334187.4608,333060.6529,340802.2934,335151.1428,328775798.7068,328793967.5510,328803089.4090,328788428.6204,336590.9227,328793320.9565,3084.9665,744.9345,5387.8897,-4717.7056,4213.6214,-2925.8079,5430.2106,2374.6097,-1720.8017,358.0189,3573.9837,-520.3199,786.5003,-4695.4641,-4636.4431,1197.9147,-3691.2467,413.8906,-673.9640,4012.1040,1992.2928,3635.5472,386.5724,3164.4079,-3844.5859,88.0704,-3396.3599,-3803.5107,5110.6049,694.8575,-4629.9822,1924.6097,-3465.4724,3590.1825,5452.4731,2806.0043,-4358.8548,-155.5283,-4883.1454,4981.9508,2722.0187,3794.5418,-4302.9117,1839.8591,4362.0267,1505.6129,-5072.4886,4678.4179,-4974.8153,-1444.0912,86231.7327,82044.7094,82018.3225,88676.5828,87886.2747,77272.3652,76207.4721,84338.1755,-21903277.1042,-21927631.2894,-21912167.3294,-21896159.9876,83287.9933,-21898485.2655,
900.000,171.8780,5767.8985,-2143.8907,363.8543,-203.3058,5911.8995,-4942.9116,-4755.8175,6892.6752,-294.3545,-696.9038,-5288.8001,5765.7789,4661.7988,-5448.8447,-4432.7081,788.4825,-1808.5737,5331.9753,-4218.9215,-5985.5827,-6688.8862,6605.5639,516.3646,-1125.9453,-6538.1776,3571.9331,-5305.0067,-5352.8442,-6746.0355,3203.4535,-3107.7123,1216.3046,-5079.3612,-4053.2586,-3634.5892,-724.2428,4728.2146,1480.6913,-5408.2753,-3344.6003,6298.4419,4662.5962,5485.4633,4299.6441,124.3101,5377.7384,-2757.4973,-1159.0717,6143.3302,-190235.5747,-168539.8372,-176668.5384,-181404.0034,-173314.6419,-176457.2705,-180014.9489,-179368.0479,42023564.7038,42038988.7290,42051974.0310,42028620.8626,-179750.6577,42032869.9988,5043.4162,3769.2634,-3584.1829,-4232.1183,-6308.0122,3543.6997,301.8652,-3193.2724,516.0252,6384.1362,-6573.7907,4241.0159,-2851.1609,-2867.6589,-126.6969,-5223.1868,6527.7805,-6279.0020,4150.5120,-800.4058,722.8713,793.8795,961.6085,-6724.0872,-6408.0298,1507.3364,5514.3755,3557.3839,2859.5491,-1024.2973,3987.5328,-4816.4589,4828.8766,4051.9987,-2593.8039,5714.5977,-5762.3538,-4529.0228,-3918.0167,1699.9642,-4313.1943,-1072.3451,3539.7082,2431.8316,824.1781,-6152.5525,1523.9426,3332.2016,-4025.8410,-409.3445,333083.8199,339325.7923,327721.8682,327714.2654,330511.8468,329363.7499,337036.9915,331822.2161,329774195.5609,329792348.0189,329802013.9337,329786634.7437,332901.1672,329791804.9610,4768.4923,-800.6603,5504.0272,-5370.4975,2825.3784,-895.5239,4817.9697,3865.1372,76.0173,2144.1405,2013.4648,1031.1839,2518.6919,-4262.5244,-4172.8313,-349.4309,-2161.6415,1921.2469,1565.7612,5451.5624,3267.9194,1700.8764,1885.0914,1523.8206,-2347.7304,-1704.2417,-1794.9691,-2695.0271,3360.0655,-1117.1566,-4509.0784,3504.5933,-4659.2261,2407.2043,4922.9314,1428.7724,-3578.8381,-1947.1955,-5435.5966,3945.3816,4131.3275,2683.2595,-3482.6099,3430.9035,5189.6705,3148.9703,-4086.7186,5369.5194,-5471.8554,-3093.9960,86144.4910,81909.2720,81974.9850,88414.9985,87893.4345,77338.4251,75924.0177,84532.5712,-21908454.7142,-21932921.3472,-21917828.3544,-21900986.1989,83160.0928,-21903904.8701,
1200.000,1092.5245,6167.8732,-3999.8521,-1775.0427,-1536.4120,6159.6947,-5458.9713,-4654.0116,6616.4927,1056.8257,-1961.5269,-3891.0816,4334.5168,3870.0146,-5768.9912,-5307.5736,2071.2786,-3131.2374,4378.1186,-2802.6961,-4893.5635,-6785.4941,6121.9635,-700.3216,-2428.0717,-5514.2013,4690.3028,-4583.6922,-6236.2899,-6313.2409,4881.7753,-3741.3008,2659.2653,-4221.2957,-5532.8187,-2337.7862,-2549.5513,3238.8976,-686.9205,-5531.5136,-3894.6633,6246.4957,5990.9513,5065.4058,3859.3338,-1290.7833,6386.5711,-727.3856,-3086.6755,5006.8092,-197407.9186,-175768.8260,-183785.6573,-188451.4219,-180305.7537,-183412.5528,-187049.3225,-186283.1176,34811420.9928,34826535.9615,34839323.4403,34817140.2256,-186771.4184,34820679.8061,3410.1695,2232.3083,-2546.2392,-3776.7389,-6648.7236,2968.9122,2092.4281,-1297.7508,-704.6719,5544.4228,-6624.3909,5075.7449,-3615.5866,-4664.1692,1808.3748,-3930.2949,6590.3216,-5123.1660,3958.3442,666.8736,2360.0199,1446.2107,-693.1779,-6874.7669,-6447.2105,2560.4382,4935.7810,5035.0367,2777.0738,282.2684,2754.2294,-3045.1275,3320.0716,5411.5276,-1391.3284,6515.8794,-5854.8219,-4877.3959,-4190.4030,3313.6762,-2416.7746,-2715.8005,2311.4640,674.0752,-1318.1180,-5125.2666,221.1474,4122.8226,-3012.6425,-1731.9384,328895.5037,335573.4467,323807.2668,323921.4027,326688.4524,325521.8526,333120.0434,328431.3667,330615292.1039,330633415.2244,330643619.3980,330627617.6442,329061.6051,330632987.1626,5945.0134,-2260.6578,5027.0356,-5428.6928,1132.4585,1229.8938,3686.0148,4938.4881,1864.5938,3680.7144,235.2866,2468.5595,3978.3893,-3374.9472,-3249.9100,-1858.1611,-399.5303,3211.7312,3638.0384,6311.1450,4182.4846,-414.8135,3182.0589,-281.2974,-597.8764,-3313.3084,8.9956,-1298.1220,1250.7784,-2808.5927,-3882.1364,4673.1289,-5330.4990,966.1555,3856.7039,-102.2202,-2397.3096,-3521.0157,-5390.2148,2482.3601,5082.1373,1284.4303,-2269.8138,4651.7197,5428.0909,4452.5413,-2662.5634,5478.3055,-5374.6779,-4406.8714,86056.1815,81774.0354,81933.8524,88148.0096,87896.9408,77410.3637,75646.0187,84621.5244,-21913630.3240,-21938207.1751,-21923486.2937,-21905841.3112,83032.1409,-21909324.5319,
1500.000,1976.3694,5985.9547,-5477.4597,-3745.8053,-2704.4799,5788.5859,-5463.1815,-4139.9573,5682.2306,2335.3814,-3027.9007,-2091.5304,2464.2611,2736.6409,-5538.0757,-5665.6234,3144.0198,-4164.9798,2978.2070,-1154.6982,-3332.0171,-6191.1237,5059.9531,-1850.3795,-3482.1848,-3943.5494,5318.6737,-3428.4584,-6448.0314,-5261.7488,6074.7352,-4023.6612,3879.1974,-2961.7393,-6467.8808,-812.4307,-4098.9524,1395.2006,-2775.5196,-5123.8122,-4104.1649,5595.6980,6706.1543,4181.9702,3075.0258,-2623.3036,6770.5743,1354.1987,-4731.0511,3384.5333,-204484.5093,-182916.5221,-190821.8480,-195417.9570,-187217.3065,-190287.8549,-193998.2310,-193174.8298,27582589.2280,27597398.8708,27609967.8914,27589008.1112,-193710.2068,27591798.0915,1456.5296,463.2979,-1308.7002,-2996.0393,-6332.2185,2077.6701,3647.3460,750.2814,-1876.1910,4121.4364,-6015.1314,5422.5462,-4063.9559,-6008.2358,3543.5366,-2233.1807,5999.3506,-3444.6732,3294.4619,2130.7986,3796.3722,1956.7593,-2308.1963,-6340.5731,-5846.8731,3397.3199,3841.2739,6017.9174,2376.2262,1591.1337,1276.5023,-938.8880,1500.1164,6241.3019,-90.9996,6682.8996,-5367.8211,-4757.6088,-4098.1318,4577.8280,-270.7354,-4085.6100,868.8646,-1184.4163,-3338.6137,-3609.1820,-1074.7299,4559.4503,-1752.6571,-2927.8516,324552.7057,331665.6116,319747.7930,319982.2654,322718.7892,321536.7475,329053.4066,324944.4658,331298685.4558,331316766.4037,331327502.2658,331310977.8649,325073.9188,331316464.5301,6489.7833,-3479.2193,4008.2138,-4885.8965,-682.5840,3224.3945,2156.2764,5479.1528,3451.5695,4789.0067,-1568.3407,3632.7401,5007.8572,-2127.0462,-1968.8760,-3161.6700,1405.5884,4139.7852,5321.4352,6499.7416,4635.1101,-2486.4543,4138.8350,-2056.0949,1216.4748,-4566.6452,1811.9084,237.8606,-992.0617,-4197.2865,-2819.1144,5293.2988,-5404.6341,-578.4753,2369.8685,-1622.2383,-946.4712,-4701.5741,-4751.8922,750.9558,5469.2665,-252.0550,-800.8697,5370.8813,5050.3901,5275.9423,-952.2876,4993.0651,-4693.7295,-5240.4444,85966.8338,81639.0095,81894.7594,87875.4969,87896.8152,77488.2640,75373.4045,84586.5565,-21918804.0440,-21943488.7115,-21929141.0799,-21910730.7152,82904.1375,-21914744.2507,
1800.000,2739.7791,5248.9176,-6424.5779,-5343.9354,-3610.8810,4849.9965,-4941.5090,-3271.1813,4186.0229,3415.7162,-3809.6158,-66.1254,341.4900,1358.8413,-4768.2176,-5482.5049,3919.2052,-4813.2439,1300.6310,554.4524,-1460.4604,-4962.9906,3527.4224,-2839.6466,-4201.9127,-1983.4157,5406.5380,-1938.3370,-5954.0560,-3702.6364,6655.9545,-3931.6868,4749.8544,-1410.1860,-6758.8149,806.4475,-5223.5424,-617.9939,-4572.4812,-4211.3137,-3956.2769,4400.9863,6733.5974,2930.4919,2025.0551,-3748.6813,6484.9163,3279.6266,-5922.4203,1444.2020,-211462.1181,-189979.6055,-197773.9887,-202300.4553,-194046.1084,-197080.4976,-200858.4894,-200045.6189,20340517.3850,20355025.8899,20367356.0842,20347661.5491,-200563.8963,20349672.9044,-614.7271,-1374.9403,15.9142,-1963.7143,-5383.5603,938.1380,4822.6138,2748.2527,-2899.5004,2273.9305,-4801.5049,5257.2292,-4163.5225,-6769.3972,4912.2541,-295.1853,4806.5620,-1417.0808,2213.8887,3443.2133,4891.5238,2301.0007,-3734.9948,-5174.6106,-4658.1752,3949.7935,2330.9149,6417.7175,1729.9174,2787.0942,-304.9692,1272.5854,-440.9715,6468.5773,1192.3636,6205.5653,-4339.6473,-4195.3019,-3642.6664,5379.4935,1903.7738,-5061.2278,-654.9710,-2962.8628,-5022.7825,-1760.5684,-2253.5298,4592.6461,-365.4935,-3885.8456,320057.7194,327603.9876,315545.2523,315898.8132,318604.4429,317410.2842,324839.0965,321321.9287,331824047.9555,331842074.0289,331853334.2457,331836389.4564,320939.8577,331841909.2546,6345.0971,-4326.7019,2557.1956,-3801.6814,-2424.1186,4875.6583,393.7855,5429.0977,4665.4671,5340.3079,-3202.7242,4395.0162,5496.1048,-651.7895,-470.6293,-4116.4262,3059.1750,4600.9080,6436.6404,5997.3152,4575.9213,-4294.3091,4653.2356,-3609.3647,2899.4185,-5330.4325,3409.8694,1748.3149,-3129.1791,-5134.2613,-1439.0167,5292.5567,-4873.3906,-2061.1564,624.5235,-2967.9661,610.8048,-5357.8685,-3590.2675,-1061.6369,5249.9957,-1761.5636,758.5456,5511.1689,4099.3341,5530.7182,860.4606,3966.2764,-3502.4213,-5504.6959,85876.4761,81504.2041,81857.5369,87597.3355,87893.0790,77572.2105,75106.1075,84418.7161,-21923975.9854,-21948765.8939,-21934792.6453,-21915659.0711,82776.0829,-21920164.0267,
