sl_5_86400_20251026 Coordinates.csv
2025/10/26 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:57 2024,
Start: 2025/10/26 07:47:00.00, Stop: 2025/10/27 07:47:00.00,
TIME_UNITS,STARLINK-3611 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-3235 - X-Coordinate,STARLINK-11232 [DTC] - X-Coordinate,STARLINK-6328 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3611 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-3235 - Y-Coordinate,STARLINK-11232 [DTC] - Y-Coordinate,STARLINK-6328 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3611 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-3235 - Z-Coordinate,STARLINK-11232 [DTC] - Z-Coordinate,STARLINK-6328 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2934.9161,2900.6539,5784.9193,3133.1589,5419.6142,139342.0920,128641.8166,145769.3465,143792.0556,144844.8197,144336.7156,135843.7205,140566.1470,-63243952.0154,-63226577.4495,-63232810.5795,-63229640.3776,139773.2009,-63227430.7364,-3344.7333,-577.9710,116.2956,-5874.4357,-1801.5550,308766.3362,334410.1722,326950.0614,322734.8368,331139.8220,327877.4317,328400.4930,326780.6041,333976794.8443,333962876.1414,333959815.4833,333966198.9705,326628.4548,333973075.1050,-5296.9005,-6279.9766,-3795.0830,1023.7210,3923.1143,-188190.6742,-190715.4375,-193621.1235,-186851.8753,-187880.7467,-198566.2973,-199203.5624,-190762.0982,-116759877.2470,-116756690.2296,-116777476.2922,-116774500.1017,-192328.1095,-116771304.9088,
3600.000,4926.7562,2243.0681,-2994.9704,354.2077,-5040.6447,58768.5640,40009.1971,59702.4442,56926.0270,58659.4620,58352.0432,50570.0030,53230.5388,-147584172.6076,-147566388.7467,-147566482.3063,-147562333.8016,53660.1573,-147566821.0797,-570.4119,-1396.2617,2857.1173,4556.0449,4685.3389,333601.2387,357246.9526,349995.6442,347205.5199,355944.7009,352983.9568,352415.3977,350619.6354,306197135.0360,306187069.2160,306178039.4109,306188639.2334,351086.3719,306192876.8106,4808.1379,6404.1661,5532.6066,-4954.7253,-858.2161,-188271.4151,-190798.9535,-192521.2951,-188764.8945,-186479.8363,-195945.9975,-200815.9218,-194063.5053,-116810094.2948,-116801134.4017,-116819788.2446,-116815756.4428,-192347.6272,-116820002.5019,
7200.000,-5910.2841,-6370.2470,93.9647,-4706.9989,2905.2926,-25533.5285,-51557.3139,-30233.0473,-34045.2543,-31093.9321,-32249.0620,-37885.4024,-35811.1119,-221849574.6640,-221833323.2302,-221825499.8116,-221827874.5195,-35802.7093,-221831167.6833,3339.8020,134.3706,-5756.5296,-1578.7792,-5668.3420,337948.7562,356860.5871,350852.6137,349713.8217,358265.6785,355113.7186,354606.8407,353780.4118,257521866.2583,257515373.0002,257505604.1303,257522468.3085,353244.9851,257517559.6990,-1325.1354,-2759.1463,-3841.0984,4545.6580,-2744.2844,-188376.7587,-190896.3518,-191359.6411,-191599.6485,-185558.2572,-192406.7566,-201697.4890,-190675.5253,-116860923.2938,-116846896.7370,-116862120.9764,-116861383.0359,-192351.8618,-116868670.3694,
10800.000,4485.8472,6049.0390,1841.9008,6663.1921,719.7845,-108481.0629,-140103.3628,-118321.9838,-124424.9716,-118567.5769,-123131.1634,-124159.2384,-122499.8871,-280972132.5701,-280958964.4991,-280944736.7004,-280956614.6695,-122938.3123,-280952717.0730,-4315.1276,2226.1144,6661.4569,-977.7141,5068.7879,321452.5156,333309.8882,329399.3472,332264.4245,337983.8137,332074.1944,334877.5426,332545.5349,191273892.3800,191269688.0316,191264293.7534,191279411.3591,332982.3879,191270075.3547,-3015.4724,-2567.9130,-270.5524,-190.9719,4667.7383,-188504.5847,-191000.2811,-190448.6051,-194211.8301,-185100.5519,-190024.6913,-201904.0927,-194062.2690,-116912224.2619,-116893765.7238,-116905516.3474,-116911793.9240,-192340.8017,-116917308.4888,
14400.000,-720.9583,-1837.0369,-3016.9531,-4285.2096,-4493.8917,-185026.1302,-219892.2658,-198907.6176,-205519.1736,-198129.7383,-204792.0977,-202965.8135,-203000.3376,-320917528.1218,-320908288.1322,-320891287.0484,-320908082.9846,-202221.0434,-320897411.1417,4196.7552,-2158.4954,-4598.7873,2852.2715,-3692.9185,284990.3440,288141.7871,286958.1734,294724.1859,296420.9028,288011.6853,294388.3356,291695.2438,111975323.0869,111971501.2135,111973465.6969,111979636.5570,291598.0817,111972440.2504,5438.5267,6323.7732,4187.0685,-4351.0671,-3779.8673,-188653.3363,-191105.7026,-190029.3676,-192280.3172,-185114.7939,-193400.1590,-201451.8882,-190737.1400,-116963824.7247,-116941512.2002,-116950634.2756,-116964288.6685,-192314.4362,-116965916.8373,
18000.000,-3588.7286,-2430.3488,4150.4977,-732.1111,6649.4640,-250450.6869,-285772.1195,-266789.4466,-272645.8261,-264701.2539,-271038.1908,-269403.1887,-267687.9688,-338960474.7142,-338955159.1996,-338939364.7168,-338953368.7226,-268626.7030,-338940143.1739,-3870.3940,-1360.3016,519.9639,-4356.3181,1871.3019,230640.1851,224288.5892,226244.4675,236355.6128,236235.7258,227476.7969,235520.2366,232035.7231,25038777.4200,25033179.8721,25042926.0810,25038208.8675,231729.6366,25037063.7120,-4472.7891,-6360.7360,-5514.0653,5077.9418,588.3525,-188821.9255,-191208.9532,-190207.2077,-189773.3918,-185636.6285,-196733.4622,-200321.3945,-193808.0192,-117015530.8838,-116989941.3600,-116997583.4818,-117017212.3237,-192272.7553,-117014495.3925,
21600.000,6114.0732,3309.8180,-5040.0635,4636.0678,-6256.4377,-300647.6324,-333503.9664,-317604.7245,-322483.4811,-314073.8911,-319705.4417,-319219.3792,-318837.7567,-333870675.2281,-333868411.2767,-333856941.1987,-333861057.6404,-317950.4346,-333850668.5885,3153.7335,5514.5296,3306.6579,4686.4589,487.9298,161576.4356,145874.9131,151189.7887,162237.0091,161220.2897,153247.8084,161742.9517,156350.5469,-63602093.0969,-63611531.6728,-63595461.8509,-63607690.1188,157184.7112,-63602673.9950,679.6189,2587.9350,3383.0011,-1395.8847,2942.2651,-189009.6715,-191307.2346,-190923.2854,-187767.8999,-186740.1638,-199091.6755,-198453.3587,-190933.7975,-117067140.1663,-117038900.0629,-117046127.6568,-117069506.2157,-192215.7505,-117063044.1318,
25200.000,-5819.2747,-1070.3972,4586.2986,-5246.7784,3826.8073,-332371.9438,-360029.8686,-348138.9388,-351952.2078,-343205.6896,-348388.3318,-348990.6064,-346425.9471,-305996718.2595,-305995844.1198,-305990497.0988,-305980869.8613,-347072.5754,-305977487.3997,-1242.2445,-6306.9083,-5110.3964,-2338.3761,-3364.6753,81901.0713,57948.0710,66652.4670,77677.6351,75981.5555,69603.5034,77382.6818,73924.3858,-147897632.4931,-147912569.4344,-147892572.0179,-147905004.4955,72699.1203,-147897378.6137,3514.7686,2684.3836,836.4987,-3525.5382,-4706.8294,-189216.2609,-191398.3103,-191970.4089,-186275.3369,-188561.5138,-200611.9848,-195740.9973,-193320.3613,-117118454.3422,-117088270.5873,-117095924.0523,-117120197.5662,-192143.4140,-117111563.0326,
28800.000,3598.0445,-955.2864,-1901.6291,3384.5273,-738.4097,-343446.6884,-363663.8178,-356525.5447,-359196.3838,-350632.2751,-355508.7242,-356039.4874,-354339.7928,-257242189.8042,-257240431.0188,-257241728.0145,-257219790.5674,-354155.6455,-257223979.1167,-2089.2940,2507.1698,4845.9651,-2282.5129,5868.8668,-3582.2094,-33849.9360,-21942.8515,-11676.3398,-14591.5677,-18452.0458,-12818.6770,-17925.5849,-222095102.2851,-222116514.2616,-222095141.3157,-222098830.1801,-16363.6971,-222094495.2445,-5527.2620,-6402.3512,-4559.4813,5350.4449,3609.1278,-189441.7233,-191480.3147,-193048.5589,-185262.0441,-191304.5032,-201401.4669,-192109.6818,-191227.1050,-117169292.3609,-117137962.4123,-117146645.5113,-117168049.3417,-192055.7390,-117160052.0725,
32400.000,-1122.2308,-14.6765,-2253.0001,-1040.5578,-1842.6216,-332910.8000,-344193.5482,-342324.5167,-343780.1151,-338036.9146,-340650.2563,-337850.0227,-339064.6512,-190935640.8656,-190930374.1192,-190937852.5785,-190912046.3406,-338760.0596,-190918424.4658,5479.9983,2917.7097,-3652.4945,6159.1206,-6676.7623,-89638.9923,-123647.1663,-108983.3006,-100003.2938,-105837.2124,-105581.7665,-104542.7582,-102707.9516,-281131303.2804,-281159281.2670,-281138720.5269,-281127458.8569,-104352.7610,-281130882.0372,4054.7992,6283.4653,5415.3794,-2529.3682,-340.7491,-189686.4090,-191551.6229,-193845.2914,-184712.5696,-193823.7248,-201515.9464,-189636.9202,-192637.8662,-117219502.0752,-117187905.2326,-117198016.6866,-117211604.9688,-191952.7199,-117208511.2288,
36000.000,-682.4651,3166.2176,5771.2798,-1132.0786,3663.6990,-301098.3319,-302887.1725,-306497.9307,-306711.6066,-304983.7472,-304658.6662,-298273.4956,-300981.8085,-111603301.2795,-111591886.2639,-111604491.4695,-111587104.2850,-301871.2908,-111586790.0482,-6881.5830,-5665.4611,2467.6857,-6147.1072,4974.9098,-170905.2785,-205719.4452,-189019.5464,-181616.8087,-188999.4322,-186444.5213,-188243.3349,-187215.4811,-320978094.0936,-321011736.0891,-320993540.1811,-320972191.1139,-185687.6531,-320978313.6826,-60.5238,-2467.0594,-2915.0228,-2520.0353,-3151.7014,-189950.9496,-191610.7548,-194119.4706,-184634.9940,-191799.4183,-200971.5766,-192921.0196,-191559.6722,-117268970.0925,-117238043.6668,-117249814.1188,-117252606.8812,-191834.3519,-117256940.4793,
39600.000,2187.7250,-4886.8499,-6685.9498,3415.4383,-4888.1049,-249642.3160,-242404.7532,-251314.6938,-250359.7499,-250445.6802,-249624.3351,-241573.6224,-247146.0279,-24660070.0044,-24640214.5209,-24656690.8219,-24649608.2195,-245836.8153,-24643787.6167,5203.7246,4011.5206,-1053.9298,2238.6381,-1354.0128,-242200.9339,-274856.6138,-257071.1785,-251305.6354,-259250.9860,-256005.0221,-257604.9884,-253988.0316,-338917225.6846,-338954652.9726,-338939679.5290,-338919625.4947,-255211.9780,-338918337.9457,-3997.5784,-2858.4843,-1429.4239,5349.2925,4719.0916,-190236.1446,-191656.2986,-193765.8911,-185064.9705,-189200.5813,-199748.8746,-196162.0392,-191815.0766,-117317629.1176,-117288333.3960,-117301855.9297,-117298048.5853,-191700.6314,-117305339.8013,
43200.000,-3900.6479,2532.9128,4765.7581,-5207.6135,5466.2966,-181399.9803,-166621.0510,-180210.4736,-178269.1005,-179249.7552,-178769.7498,-170272.6196,-172591.7999,63960111.7528,63990000.9425,63970784.2838,63972949.9939,-174216.8710,63976703.7372,-1405.3515,-359.2323,-1216.7878,2411.9534,-2525.2501,-298834.9298,-326693.8276,-308889.6381,-304660.4320,-313074.4721,-309808.7192,-310257.7742,-309231.0844,-333725743.5602,-333764252.7617,-333752768.7165,-333737183.4834,-308519.8292,-333727731.1213,5524.0609,6440.0112,4855.1176,-3533.5567,-3443.9522,-190542.5975,-191686.8398,-192843.4719,-186076.6166,-187103.2174,-197788.5843,-198427.9527,-191863.7194,-117365462.3093,-117338738.3707,-117353990.5555,-117348234.3987,-191551.5557,-117353709.1725,
46800.000,5427.8696,2681.1239,-1547.6390,4567.3651,-4747.6503,-100299.1072,-80371.3726,-97609.4264,-94857.4459,-96516.1392,-96233.6529,-88457.4825,-93267.3515,148209266.3198,148249799.9869,148228631.7498,148229211.2235,-91558.5050,148226627.0869,-2319.9525,-1472.8871,4205.8433,-4756.8492,5052.3165,-336877.3511,-357986.8442,-341192.6402,-338381.7729,-347135.4684,-344173.0622,-343537.0864,-342030.3526,-305759319.7484,-305795662.6517,-305787560.2903,-305774532.6434,-342234.6217,-305761900.5638,-3607.8858,-6233.7646,-5274.3702,-1385.7443,67.8461,-190869.4801,-191700.8895,-191559.4655,-187806.0554,-185518.7599,-194983.9193,-199855.9701,-190917.6114,-117412504.3693,-117389228.7828,-117406087.0772,-117400473.8318,-191387.1232,-117402048.5705,
50400.000,-5366.1256,-6542.8398,-1161.9241,-673.4735,2261.8790,-11105.4494,10862.6988,-8695.7880,-4894.0010,-7773.0840,-6643.5603,-1013.2645,-1555.3829,222338119.2299,222388758.2071,222366000.8407,222365139.9646,-3107.2319,222356508.1124,4319.4989,65.2337,-6384.7343,4369.5480,-5640.2819,-353357.8950,-366814.0039,-351875.2842,-350707.1571,-359283.3653,-356121.5839,-355566.9519,-353859.1417,-256927846.5625,-256958607.1374,-256953675.1232,-256940621.8004,-354222.6736,-256930547.8160,-595.4775,2292.2183,2384.1741,5074.5435,3331.8384,-191209.6164,-191696.7986,-190213.9144,-190457.0749,-184413.5481,-191260.3239,-200553.1617,-192070.1301,-117458839.2936,-117439779.5780,-117458027.3749,-117453126.1626,-191207.3332,-117450357.9729,
54000.000,2820.1110,5859.9068,2684.3272,-4320.2506,1550.8527,80895.4958,101307.1626,80880.7626,87007.6647,81197.3187,85712.5691,86762.5033,84266.0500,281288408.6225,281347446.2388,281323088.5300,281318716.1742,85525.4384,281307816.8766,-4520.5658,2224.5928,6061.5294,-2788.6806,4832.0897,-346262.5438,-352692.4665,-340182.2286,-342999.7249,-348766.6405,-342816.1731,-345613.2499,-344479.1908,-190564976.9394,-190586995.2981,-190585186.7406,-190570933.0536,-343728.0457,-190567258.9461,4398.9990,2972.2790,1970.3990,-4357.3349,-4729.2833,-191522.3105,-191672.6464,-189119.2401,-192883.1673,-183772.1356,-188696.6980,-200575.3483,-190015.2557,-117504594.9313,-117490369.3496,-117509699.6917,-117505136.8811,-191012.1863,-117498637.3574,
57600.000,1456.8314,-1432.6524,-3626.5395,6677.6926,-5122.6001,169886.6735,185266.1356,165367.2542,172042.9334,164667.2531,171257.8206,169486.5174,169480.2993,321038002.1306,321102707.4158,321076539.4094,321065851.8633,168717.5620,321058154.9685,3983.6132,-1934.2515,-2920.4281,877.8666,-3348.2890,-313274.6216,-316601.9083,-306806.8360,-314518.8833,-316277.8581,-307811.0063,-314204.5788,-310416.3245,-111200530.0037,-111211311.2657,-111212954.2595,-111198832.4003,-311420.1342,-111201927.6370,-5465.5757,-6511.3254,-5119.8586,-180.5697,3251.0484,-191417.9898,-191626.0792,-188516.5152,-190765.9356,-183602.6103,-191889.2964,-199938.6812,-192116.4577,-117549934.7034,-117540979.5043,-117560993.1071,-117555531.2014,-190801.6839,-117546886.7015,
61200.000,-5215.3660,-2703.0300,4500.7378,-4688.7567,6778.2525,241479.7500,257485.2464,239311.7984,245251.7341,237305.7504,243567.4028,242002.5046,240880.7357,338875284.6112,338942190.3432,338914068.1219,338895680.8008,241192.9142,338895712.9561,-3320.7276,-1695.7627,-1392.7782,1646.5914,1451.1920,-255257.0948,-260914.9527,-253880.5216,-263942.6901,-263890.7208,-255077.5562,-263135.3893,-260376.2124,-24251302.7749,-24249348.1146,-24255252.5079,-24245526.0392,-259351.0219,-24251547.3568,3085.8197,6149.3521,5054.9811,4540.1879,180.9606,-189721.6078,-191554.0583,-188510.8569,-188075.0919,-183940.6336,-195037.9371,-198623.6758,-189173.3912,-117595047.0177,-117591593.6213,-117611792.5070,-117603065.1464,-190575.8285,-117595105.9829,
64800.000,6468.6569,3338.1624,-4849.8740,292.3285,-5880.6390,293851.7973,313484.7126,297961.3022,302931.3612,294513.0257,300076.0573,299664.0179,298194.5252,333584108.2043,333649402.8391,333619556.0406,333597289.1347,298355.2050,333604271.3632,2122.3859,5688.2277,4572.8250,-4555.7002,1063.3580,-185611.0565,-189239.7656,-184833.1170,-195838.6809,-194894.1105,-186873.7766,-195372.7325,-189991.7937,64348610.6443,64363602.2266,64352175.2043,64351489.1253,-190825.3026,64349520.9355,1207.4291,-2169.5420,-1858.2505,-4958.9060,-3520.8158,-188427.9536,-191452.4366,-189043.2564,-185885.7976,-184860.3322,-197211.4925,-196571.0725,-191953.1101,-117640133.0659,-117642196.9521,-117661973.7981,-117646286.7389,-190334.6235,-117643295.1795,
68400.000,-4997.3470,-962.4309,3492.3274,3220.1514,3193.9212,328001.6064,349840.9885,337596.7996,341501.1888,332740.4757,337868.3680,338538.0301,337011.3087,305526697.3088,305586661.9216,305555985.9281,305542149.4362,336579.2171,305546124.4145,380.8111,-6110.8404,-5413.0270,5825.7761,-3947.6296,-106946.3451,-106186.2267,-104135.5317,-115127.2861,-113506.0095,-107084.2519,-114857.2683,-110682.4542,148552770.0337,148579859.3972,148561381.6114,148549956.6336,-110190.6229,148554569.6893,-4767.9999,-3143.2020,-2524.1350,1033.8350,4712.8978,-187472.2089,-191315.1858,-189906.3942,-184209.4243,-186497.8384,-198547.1966,-193674.0827,-188443.8328,-117685393.7923,-117692776.0210,-117711399.4226,-117687034.2690,-190078.0737,-117691454.2688,
72000.000,2248.6819,-957.8999,-110.3665,-4324.8046,-153.2282,342388.7001,364399.0826,355765.2923,358521.0034,349932.8485,354775.9047,355354.3887,352880.4583,256618859.6503,256670284.0855,256640551.7710,256642415.0141,353440.4500,256637272.8029,-3793.2355,2070.9610,4426.6842,-3518.7816,6220.2247,-23086.1548,-17072.8651,-16964.3285,-27206.4575,-24363.5693,-20462.6465,-26089.7681,-22513.5046,222614985.7116,222652113.8583,222625127.1152,222614095.6560,-22562.1955,222617211.4768,5316.2467,6542.6910,5305.1409,3773.4669,-3066.0751,-186698.3622,-191132.8448,-190800.2024,-183012.3092,-189056.9036,-199152.1135,-189858.2232,-191547.5703,-117731016.8788,-117743318.2992,-117759914.9072,-117732289.0242,-189806.1845,-117739583.2286,
