sl_100_5400_20250218 Coordinates.csv
2025/02/18 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:55 2024,
Start: 2025/02/18 07:47:00.00, Stop: 2025/02/18 09:17:00.00,
TIME_UNITS,STARLINK-31969 - X-Coordinate,STARLINK-31435 - X-Coordinate,STARLINK-5151 - X-Coordinate,STARLINK-3552 - X-Coordinate,STARLINK-5968 - X-Coordinate,STARLINK-3923 - X-Coordinate,STARLINK-2128 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-5834 - X-Coordinate,STARLINK-31072 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-4213 - X-Coordinate,STARLINK-30163 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-31042 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-31359 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-5068 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-31916 - X-Coordinate,STARLINK-31700 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-2327 - X-Coordinate,STARLINK-31198 - X-Coordinate,STARLINK-2160 - X-Coordinate,STARLINK-4366 - X-Coordinate,STARLINK-1993 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-1581 - X-Coordinate,STARLINK-31769 - X-Coordinate,STARLINK-4698 - X-Coordinate,STARLINK-32008 - X-Coordinate,STARLINK-3743 - X-Coordinate,STARLINK-5750 - X-Coordinate,STARLINK-30458 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-1640 - X-Coordinate,STARLINK-5293 - X-Coordinate,STARLINK-5446 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-6181 - X-Coordinate,STARLINK-31401 - X-Coordinate,STARLINK-11223 [DTC] - X-Coordinate,STARLINK-2052 - X-Coordinate,STARLINK-1418 - X-Coordinate,STARLINK-30918 - X-Coordinate,STARLINK-1618 - X-Coordinate,STARLINK-6286 - X-Coordinate,STARLINK-6343 - X-Coordinate,STARLINK-2756 - X-Coordinate,STARLINK-1478 - X-Coordinate,STARLINK-3607 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-1694 - X-Coordinate,STARLINK-2465 - X-Coordinate,STARLINK-5624 - X-Coordinate,STARLINK-3864 - X-Coordinate,STARLINK-5379 - X-Coordinate,STARLINK-2369 - X-Coordinate,STARLINK-31559 - X-Coordinate,STARLINK-5189 - X-Coordinate,STARLINK-1925 - X-Coordinate,STARLINK-3933 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-6195 - X-Coordinate,STARLINK-4043 - X-Coordinate,STARLINK-5147 - X-Coordinate,STARLINK-31564 - X-Coordinate,STARLINK-31988 - X-Coordinate,STARLINK-4126 - X-Coordinate,STARLINK-32243 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-6094 - X-Coordinate,STARLINK-31077 - X-Coordinate,STARLINK-31026 - X-Coordinate,STARLINK-4304 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-3624 - X-Coordinate,STARLINK-5415 - X-Coordinate,STARLINK-4123 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-30703 - X-Coordinate,STARLINK-3965 - X-Coordinate,STARLINK-5402 - X-Coordinate,STARLINK-3398 - X-Coordinate,STARLINK-31800 - X-Coordinate,STARLINK-3701 - X-Coordinate,STARLINK-3396 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-1035 - X-Coordinate,STARLINK-1318 - X-Coordinate,STARLINK-1955 - X-Coordinate,STARLINK-4734 - X-Coordinate,STARLINK-2735 - X-Coordinate,STARLINK-30274 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31969 - Y-Coordinate,STARLINK-31435 - Y-Coordinate,STARLINK-5151 - Y-Coordinate,STARLINK-3552 - Y-Coordinate,STARLINK-5968 - Y-Coordinate,STARLINK-3923 - Y-Coordinate,STARLINK-2128 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-5834 - Y-Coordinate,STARLINK-31072 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-4213 - Y-Coordinate,STARLINK-30163 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-31042 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-31359 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-5068 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-31916 - Y-Coordinate,STARLINK-31700 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-2327 - Y-Coordinate,STARLINK-31198 - Y-Coordinate,STARLINK-2160 - Y-Coordinate,STARLINK-4366 - Y-Coordinate,STARLINK-1993 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-1581 - Y-Coordinate,STARLINK-31769 - Y-Coordinate,STARLINK-4698 - Y-Coordinate,STARLINK-32008 - Y-Coordinate,STARLINK-3743 - Y-Coordinate,STARLINK-5750 - Y-Coordinate,STARLINK-30458 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-1640 - Y-Coordinate,STARLINK-5293 - Y-Coordinate,STARLINK-5446 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-6181 - Y-Coordinate,STARLINK-31401 - Y-Coordinate,STARLINK-11223 [DTC] - Y-Coordinate,STARLINK-2052 - Y-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-30918 - Y-Coordinate,STARLINK-1618 - Y-Coordinate,STARLINK-6286 - Y-Coordinate,STARLINK-6343 - Y-Coordinate,STARLINK-2756 - Y-Coordinate,STARLINK-1478 - Y-Coordinate,STARLINK-3607 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-1694 - Y-Coordinate,STARLINK-2465 - Y-Coordinate,STARLINK-5624 - Y-Coordinate,STARLINK-3864 - Y-Coordinate,STARLINK-5379 - Y-Coordinate,STARLINK-2369 - Y-Coordinate,STARLINK-31559 - Y-Coordinate,STARLINK-5189 - Y-Coordinate,STARLINK-1925 - Y-Coordinate,STARLINK-3933 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-6195 - Y-Coordinate,STARLINK-4043 - Y-Coordinate,STARLINK-5147 - Y-Coordinate,STARLINK-31564 - Y-Coordinate,STARLINK-31988 - Y-Coordinate,STARLINK-4126 - Y-Coordinate,STARLINK-32243 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-6094 - Y-Coordinate,STARLINK-31077 - Y-Coordinate,STARLINK-31026 - Y-Coordinate,STARLINK-4304 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-3624 - Y-Coordinate,STARLINK-5415 - Y-Coordinate,STARLINK-4123 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-30703 - Y-Coordinate,STARLINK-3965 - Y-Coordinate,STARLINK-5402 - Y-Coordinate,STARLINK-3398 - Y-Coordinate,STARLINK-31800 - Y-Coordinate,STARLINK-3701 - Y-Coordinate,STARLINK-3396 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-1035 - Y-Coordinate,STARLINK-1318 - Y-Coordinate,STARLINK-1955 - Y-Coordinate,STARLINK-4734 - Y-Coordinate,STARLINK-2735 - Y-Coordinate,STARLINK-30274 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31969 - Z-Coordinate,STARLINK-31435 - Z-Coordinate,STARLINK-5151 - Z-Coordinate,STARLINK-3552 - Z-Coordinate,STARLINK-5968 - Z-Coordinate,STARLINK-3923 - Z-Coordinate,STARLINK-2128 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-5834 - Z-Coordinate,STARLINK-31072 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-4213 - Z-Coordinate,STARLINK-30163 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-31042 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-31359 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-5068 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-31916 - Z-Coordinate,STARLINK-31700 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-2327 - Z-Coordinate,STARLINK-31198 - Z-Coordinate,STARLINK-2160 - Z-Coordinate,STARLINK-4366 - Z-Coordinate,STARLINK-1993 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-1581 - Z-Coordinate,STARLINK-31769 - Z-Coordinate,STARLINK-4698 - Z-Coordinate,STARLINK-32008 - Z-Coordinate,STARLINK-3743 - Z-Coordinate,STARLINK-5750 - Z-Coordinate,STARLINK-30458 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-1640 - Z-Coordinate,STARLINK-5293 - Z-Coordinate,STARLINK-5446 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-6181 - Z-Coordinate,STARLINK-31401 - Z-Coordinate,STARLINK-11223 [DTC] - Z-Coordinate,STARLINK-2052 - Z-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-30918 - Z-Coordinate,STARLINK-1618 - Z-Coordinate,STARLINK-6286 - Z-Coordinate,STARLINK-6343 - Z-Coordinate,STARLINK-2756 - Z-Coordinate,STARLINK-1478 - Z-Coordinate,STARLINK-3607 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-1694 - Z-Coordinate,STARLINK-2465 - Z-Coordinate,STARLINK-5624 - Z-Coordinate,STARLINK-3864 - Z-Coordinate,STARLINK-5379 - Z-Coordinate,STARLINK-2369 - Z-Coordinate,STARLINK-31559 - Z-Coordinate,STARLINK-5189 - Z-Coordinate,STARLINK-1925 - Z-Coordinate,STARLINK-3933 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-6195 - Z-Coordinate,STARLINK-4043 - Z-Coordinate,STARLINK-5147 - Z-Coordinate,STARLINK-31564 - Z-Coordinate,STARLINK-31988 - Z-Coordinate,STARLINK-4126 - Z-Coordinate,STARLINK-32243 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-6094 - Z-Coordinate,STARLINK-31077 - Z-Coordinate,STARLINK-31026 - Z-Coordinate,STARLINK-4304 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-3624 - Z-Coordinate,STARLINK-5415 - Z-Coordinate,STARLINK-4123 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-30703 - Z-Coordinate,STARLINK-3965 - Z-Coordinate,STARLINK-5402 - Z-Coordinate,STARLINK-3398 - Z-Coordinate,STARLINK-31800 - Z-Coordinate,STARLINK-3701 - Z-Coordinate,STARLINK-3396 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-1035 - Z-Coordinate,STARLINK-1318 - Z-Coordinate,STARLINK-1955 - Z-Coordinate,STARLINK-4734 - Z-Coordinate,STARLINK-2735 - Z-Coordinate,STARLINK-30274 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4576.2267,4853.5146,-6071.7627,-6238.1807,1836.4145,4277.8330,-1939.9360,-3790.3634,3590.6669,4736.4810,-1880.5508,3273.8437,-2436.3004,-4085.0558,1742.4618,-4448.2688,-6685.3990,-2790.8080,6080.2003,-2610.0968,2519.2364,5426.3710,-1742.9388,6722.1251,342.1134,-2205.1808,6754.6994,3341.3785,6047.1051,-4702.1227,-202.2684,3755.0993,-5356.2831,4234.6852,2472.9783,3391.8445,4129.4116,-6126.0093,-91.2309,-4861.6452,246.4771,-1083.4503,2121.4727,4182.8049,1768.0701,-4302.1784,5095.3753,-264.0810,-3507.7744,6342.3999,5427.5567,-5426.7350,-2346.4417,1156.7667,2375.5516,-479.6732,2524.8097,-33.2577,-3922.5081,-2143.7198,3030.3982,5968.9307,4610.5560,6480.9959,-5572.0523,-3743.7689,-3383.6922,-2961.6416,4117.7576,-117.3701,-5073.7041,-1561.3024,4197.2878,4404.1920,1914.7369,5180.1328,356.7628,-6879.2942,2786.6743,5025.8110,11.5645,1401.2058,-4492.6905,-3951.8788,4155.7875,4057.3070,-113.9699,3887.2700,5384.9931,-1968.5487,4349.3211,-2868.6390,-4379.0776,4414.7610,5600.7415,1504.6708,-1277.8337,4685.8744,2945.1555,-3343.0347,-210200.0466,-237219.1051,-228072.2318,-222341.0532,-230200.7456,-226637.9580,-224045.4719,-224901.0524,95933352.0428,95930315.1812,95929430.0138,95943549.0404,-223983.9132,95951504.4307,-4990.3891,-1655.9140,2176.1800,-2493.9237,-6673.6952,-1117.2124,-3975.9408,5551.6679,-3748.2600,3082.9188,-5240.0109,-5142.5970,6518.5912,-686.0830,-6606.4067,-251.4416,1501.5959,4135.4934,2942.3618,214.1673,4498.8452,-43.6610,4910.9248,854.4332,-4776.6732,5107.7200,1206.1675,2488.5892,-2846.6224,4997.3180,-6434.3986,-1695.4055,289.7643,-3062.5319,4613.7045,5044.6715,-355.5873,-80.6867,5132.6102,1822.5865,4546.3673,-2121.2348,3554.6293,3244.7389,6708.1587,3218.4698,4202.9457,-6256.2840,-2248.4745,-2653.3004,4037.9282,1967.4364,6451.4096,6678.0359,3695.7477,-4143.0001,-6432.9445,4164.9122,-3409.5565,-1051.3021,-5687.2453,3431.2149,2779.5042,1093.5060,-4101.7466,2890.6467,-5014.8752,-5093.8569,-3912.9449,5514.1197,1229.9381,-5651.8627,2383.1314,1156.0648,-4718.6403,-1076.8440,4138.9690,726.7639,-4408.7677,4710.3865,5085.1521,-6681.9066,3084.2386,-1665.2916,635.6920,-3059.1852,-6835.9363,4904.6434,4367.0279,-5993.7356,2459.3696,3667.8099,-5184.6737,1882.4751,-3364.5975,-3879.5945,-4939.9155,2729.1895,-2944.6635,2826.8738,-308792.2569,-330287.6820,-314844.0186,-313925.1546,-316457.7478,-315447.6775,-323569.4310,-320550.2502,-42591939.3475,-42614326.8739,-42593710.2224,-42593646.0756,-319069.6910,-42593483.4117,-807.4663,4534.6217,2479.7216,-1656.1301,437.9383,5306.7488,-5328.8078,-1702.4309,4590.3303,3707.7235,-4108.2814,-3273.1121,131.4788,5528.9838,1188.8656,-5297.0090,-426.5546,4593.9566,930.0630,-6443.8215,-4644.4565,-4140.6507,4395.3342,744.9460,5029.3536,4102.3712,168.2734,-5529.1362,1871.9127,914.9756,2572.1479,5434.5882,-4372.0629,4375.2706,-4417.3674,-3110.7169,5526.9817,-3333.3639,4615.6154,4588.5366,5164.9274,-6536.7928,5528.0241,4319.6944,24.4798,-4207.3476,1162.7113,-2963.3451,-5534.4963,-923.5906,1312.3997,3833.8204,984.2355,1401.8499,-5356.0963,-5522.9424,369.8913,-5532.8975,4554.5536,-6534.8215,2502.3168,831.9153,-4359.9109,1814.7842,-27.8321,5028.8324,3337.0821,3650.4459,3970.5701,4167.7405,4527.1093,-3484.7850,4814.9500,5197.2500,-4550.7689,4366.6450,5517.5276,-519.8414,4447.2511,803.0886,-4694.6273,1139.8821,4250.9144,-5432.4836,5483.2655,-4728.3881,447.6534,-2956.5861,-193.5748,-2828.7500,-4649.3144,-5105.8286,-1344.3812,4845.0152,-2302.5839,5521.6677,-4681.3020,-4296.4706,5498.7964,5243.4932,-106043.3293,-109804.6493,-110953.3541,-103088.1556,-105247.8504,-115963.3600,-115552.0052,-108741.1406,51546856.5749,51577515.6174,51564562.7404,51560432.8422,-109176.1591,51556102.5064,
300.000,3348.4500,3222.7912,-4746.8589,-6776.1513,335.6834,4174.7719,-3420.6661,-2122.7824,2158.5510,5016.8098,-3529.3820,1510.0133,-937.9834,-4192.6297,120.3878,-3743.3968,-5930.6955,-702.8931,6246.9192,-3213.8514,4354.9495,4618.2633,118.1839,6722.4137,-548.8380,-1040.5802,6719.0264,4539.5423,5360.9233,-3419.1007,-1823.3755,2508.8268,-4128.0574,2481.7665,3401.7539,4780.8385,3674.4513,-6454.9959,1997.8549,-4220.8813,2198.5788,-2966.2934,3849.9024,5679.2619,3121.2434,-2495.6613,5846.8575,-1591.5593,-4543.9290,5269.7749,6158.4303,-5110.1622,-893.9282,2259.5834,3691.3441,-2597.5343,1317.6138,2115.5217,-5499.8658,-2893.6550,2035.7639,6272.2399,4477.8362,6799.7599,-6007.6063,-1804.5581,-4811.9712,-4089.8607,3064.1739,1491.3868,-5319.1561,-3065.1542,5616.1809,5376.9360,-107.5312,4082.4782,2486.7639,-6277.9054,701.6571,5683.2101,1709.6211,70.4314,-2632.3546,-4996.1195,3992.4626,2553.3578,-1315.3541,5187.7952,6093.9415,-3342.7327,5153.2305,-1730.2401,-5312.3014,5682.0192,5159.2336,-534.8105,-2681.4662,4505.5067,1420.1393,-2364.5479,-203681.1965,-230132.2926,-221158.3398,-215483.3976,-223412.9580,-219875.5259,-217177.3848,-217935.3781,96845438.2878,96842554.6992,96841243.6357,96855192.8770,-217151.7449,96863504.1182,-5890.6344,-2908.6202,3098.4886,-1384.2507,-6840.9080,-3146.5332,-2396.3746,5864.4417,-5243.1702,1029.9809,-5309.7320,-4997.3974,6755.0113,1477.3321,-6425.3863,1791.8545,2873.9931,4179.8833,1327.2769,2222.0595,3510.0502,-2005.7164,5758.5072,-368.5988,-6018.6795,6286.4307,-322.8011,707.9793,-2043.7814,5411.9108,-6589.9204,-3496.1000,1867.2355,-4324.1558,2809.9279,4651.6546,-2474.9136,1629.6102,5209.1007,3790.3339,4937.8238,-1018.4301,2251.1239,2366.0957,5996.7863,4351.7450,3218.8807,-5182.9905,-364.1948,-3841.1886,3056.0455,3799.1235,6856.2941,5781.3899,1973.3636,-3917.1372,-6642.9346,3975.0213,-2579.0630,1003.5832,-6563.8504,1867.3836,789.5351,-438.2673,-2938.3813,3773.0002,-4650.2675,-3425.6269,-5483.5359,4394.2692,2983.2191,-4312.3252,1131.9298,-578.0528,-4314.9056,-2921.9301,3940.2476,2168.6480,-4965.8434,3262.4937,5725.4602,-6314.8048,3755.2278,131.2942,-1536.5264,-4587.6071,-6585.1720,4396.9665,3024.1605,-5943.0695,450.0552,5254.5918,-4404.5536,465.3896,-4587.5661,-4559.0512,-3433.9209,755.3609,-4446.3696,4619.6159,-313116.2864,-335117.2315,-319388.7316,-318613.9895,-321114.5593,-320064.4333,-328153.4464,-325321.9704,-40483630.8054,-40506624.1943,-40485991.3622,-40485962.1882,-323718.0630,-40485159.8042,750.8985,5290.8393,3947.6612,142.9846,-1103.5506,4516.1955,-5525.3342,-3033.9964,3984.6003,4408.4658,-2685.6742,-4542.7913,-1397.1825,5288.5758,2600.6839,-5539.9155,-1928.3851,5291.9004,2382.7299,-5753.5498,-4106.9452,-4609.7813,3649.5308,-1082.5583,3427.6101,2684.3872,-1371.7513,-5179.0162,3901.5938,2628.4568,1155.7935,5290.8713,-5231.7299,4646.1595,-5238.6593,-1456.3130,5301.0147,-2073.3997,4067.2201,3980.5163,4267.2507,-6209.4991,5273.3954,2976.1146,1547.4968,-4627.1345,-678.1548,-4313.9598,-5216.6286,-2369.5903,-498.6830,2737.9172,-559.6643,3055.3589,-5520.3127,-5080.2108,-1433.9676,-5261.8926,3298.4459,-6246.2338,768.8802,2288.1204,-5227.5058,298.5080,1765.4970,5491.2575,1727.5408,4422.9440,2932.2179,5121.3916,3253.0724,-4305.9885,3698.6434,4303.1160,-5293.3046,4673.8058,5098.8409,-2007.3764,4671.3743,2262.3856,-3491.2563,2827.6471,5168.1903,-4787.9178,5425.5846,-4540.0284,-1369.5939,-1282.4612,1340.0584,-1135.4977,-4452.2356,-4140.5477,466.5216,3745.4160,-553.9509,5170.5907,-5382.9370,-5196.6091,5079.3000,4443.5943,-106183.7304,-109932.4649,-111003.5959,-103314.6734,-105208.0984,-115907.8053,-115846.6621,-109329.6989,51548154.2078,51578857.7370,51565742.0679,51561547.8011,-109290.9475,51557570.6034,
600.000,1772.4760,1286.7096,-2947.1747,-6640.1075,-1207.8309,3705.8644,-4611.4162,-231.6551,551.7360,4815.1828,-4808.6873,-431.1625,662.6034,-3942.5591,-1535.7761,-2726.2004,-4581.2309,1470.9727,5789.2231,-3562.7547,5779.5159,3379.1800,1941.3135,6024.3697,-1340.6135,197.4894,6013.9926,5333.1707,4068.0421,-1777.5850,-3257.7524,1054.9812,-2526.0897,498.2869,4041.7190,5665.0086,2913.5627,-6180.4440,3879.2578,-3209.6504,3905.4846,-4587.2940,5226.5108,6589.0427,4186.7363,-452.5848,5963.1725,-2807.7050,-5179.9303,3682.5896,6272.6438,-4322.0166,650.3183,3172.6459,4694.0857,-4455.7118,-35.4865,4054.9759,-6528.9691,-3427.5158,846.9256,5981.5355,3958.8441,6424.9251,-5857.5668,296.6333,-5749.5057,-4863.6907,1742.0427,2998.3866,-5064.2175,-4295.5358,6465.0903,5847.6009,-2144.1061,2612.8285,4366.2358,-5069.5921,-1445.8803,5806.9611,3208.9111,-1297.4163,-512.6730,-5585.3883,3493.6179,837.3251,-2397.7258,5965.0578,6220.4223,-4373.2341,5472.7738,-464.7020,-5720.2292,6378.3162,4210.7801,-2496.1394,-3872.7111,3933.2974,-200.8924,-1192.3283,-197074.6170,-222946.4164,-214146.8289,-208528.1903,-216525.7732,-213016.9796,-210215.7904,-210810.8343,97711203.8234,97708492.1261,97706758.8522,97720580.6143,-210223.1900,97729182.9976,-6193.3417,-3919.0971,3756.6942,-135.1585,-6348.5378,-4851.0299,-620.6844,5632.7427,-6247.3753,-1139.1471,-4875.6765,-4400.2754,6349.5690,3485.6617,-5633.1735,3682.1336,3978.0000,3844.2788,-442.5810,3975.9363,2221.0915,-3789.8171,6044.1832,-1565.7372,-6662.4265,6844.2737,-1832.6605,-1104.3669,-1067.7777,5312.1557,-6111.8801,-4966.8397,3307.7539,-5184.8885,731.7199,3790.5420,-4355.8124,3168.3520,4812.7497,5391.4145,4874.8373,114.3569,774.2882,1277.7629,4701.2705,5085.5548,1876.0588,-3614.3639,1522.1507,-4679.9388,1761.9025,5250.9769,6598.6715,4310.8039,92.2093,-3360.9233,-6199.2986,3452.0164,-1529.2263,2925.2181,-6784.6827,105.3131,-1298.5756,-1922.3290,-1466.6469,4338.8358,-3838.2888,-1435.1199,-6523.3037,2872.4346,4416.9438,-2552.3963,-195.8856,-2218.6540,-3521.9434,-4503.2780,3406.9526,3420.1575,-5070.5527,1484.8357,5824.3974,-5331.8047,4111.2863,1878.1014,-3558.7696,-5701.5085,-5659.5009,3464.5909,1378.0767,-5307.3443,-1584.6801,6330.7594,-3181.9313,-960.5745,-5351.4846,-4838.9568,-1619.6309,-1315.5070,-5538.5272,5947.4746,-317303.7216,-339793.7569,-323789.7088,-323157.2795,-325628.0126,-324539.3033,-332587.8224,-329817.4567,-38355802.4947,-38379403.2830,-38358764.3740,-38358773.0154,-328220.1302,-38357320.2583,2224.6839,5460.4455,4989.0617,1926.6545,-2527.1057,3238.1284,-5130.7620,-4041.3656,2952.4688,4601.1000,-973.8866,-5324.6165,-2778.0539,4477.9482,3734.1546,-5189.1034,-3217.7923,5386.6081,3567.1510,-4455.4934,-3131.6955,-4563.3920,2493.7303,-2788.2935,1461.6636,976.8409,-2760.5405,-4273.8527,5515.1990,4059.0933,-384.2759,4554.3767,-5530.1872,4394.9015,-5480.3970,361.2862,4503.4590,-595.2538,3078.7624,2946.5253,2904.4646,-5227.2060,4449.6117,1300.2894,2904.9583,-4529.0631,-2438.9495,-5202.8277,-4340.7892,-3562.5654,-2255.4587,1348.8275,-2043.7436,4379.9692,-5094.3481,-4092.4238,-3083.6160,-4427.5992,1686.4118,-5298.8491,-1047.5608,3499.3783,-5536.1170,-1251.3618,3368.4659,5360.2456,-68.7206,4722.3268,1580.0468,5523.2737,1627.9413,-4644.4156,2166.9889,2944.8831,-5445.3804,4465.7138,4129.8680,-3280.5520,4379.2939,3479.4672,-1912.5529,4211.0807,5528.3250,-3629.5065,4783.1731,-3868.3721,-3035.0908,529.7170,2730.2194,680.3998,-3756.8300,-2728.4288,2227.0746,2225.6047,1254.1614,4263.2413,-5508.3267,-5538.8689,4109.5409,3147.8999,-106324.3302,-110060.1651,-111050.5164,-103546.2157,-105171.9189,-115846.5601,-116135.4249,-109915.1185,51549456.1437,51580198.2525,51566919.0832,51562643.4253,-109405.6752,51559038.7456,
