sl_100_86400_20250401 Coordinates.csv
2025/04/01 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:43 2024,
Start: 2025/04/01 07:47:00.00, Stop: 2025/04/02 07:47:00.00,
TIME_UNITS,STARLINK-32205 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-32243 - X-Coordinate,STARLINK-5224 - X-Coordinate,STARLINK-3722 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-1812 - X-Coordinate,STARLINK-30131 - X-Coordinate,STARLINK-1611 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-4384 - X-Coordinate,STARLINK-3957 - X-Coordinate,STARLINK-5228 - X-Coordinate,STARLINK-4397 - X-Coordinate,STARLINK-30080 - X-Coordinate,STARLINK-32289 - X-Coordinate,STARLINK-31589 - X-Coordinate,STARLINK-6127 - X-Coordinate,STARLINK-2478 - X-Coordinate,STARLINK-1219 - X-Coordinate,STARLINK-2446 - X-Coordinate,STARLINK-2513 - X-Coordinate,STARLINK-30602 - X-Coordinate,STARLINK-6151 - X-Coordinate,STARLINK-6367 - X-Coordinate,STARLINK-31653 - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-2103 - X-Coordinate,STARLINK-30580 - X-Coordinate,STARLINK-2097 - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-1742 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-3057 - X-Coordinate,STARLINK-3774 - X-Coordinate,STARLINK-30784 - X-Coordinate,STARLINK-2466 - X-Coordinate,STARLINK-32269 - X-Coordinate,STARLINK-2240 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-3852 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-11273 [DTC] - X-Coordinate,STARLINK-4291 - X-Coordinate,STARLINK-6320 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-4434 - X-Coordinate,STARLINK-5891 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-6125 - X-Coordinate,STARLINK-2504 - X-Coordinate,STARLINK-1637 - X-Coordinate,STARLINK-32076 - X-Coordinate,STARLINK-31861 - X-Coordinate,STARLINK-11227 [DTC] - X-Coordinate,STARLINK-30302 - X-Coordinate,STARLINK-2450 - X-Coordinate,STARLINK-4268 - X-Coordinate,STARLINK-4673 - X-Coordinate,STARLINK-2111 - X-Coordinate,STARLINK-30864 - X-Coordinate,STARLINK-2234 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-1524 - X-Coordinate,STARLINK-30917 - X-Coordinate,STARLINK-5959 - X-Coordinate,STARLINK-32367 - X-Coordinate,STARLINK-30969 - X-Coordinate,STARLINK-5455 - X-Coordinate,STARLINK-3967 - X-Coordinate,STARLINK-31620 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-3897 - X-Coordinate,STARLINK-30536 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-30364 - X-Coordinate,STARLINK-4260 - X-Coordinate,STARLINK-5514 - X-Coordinate,STARLINK-11097 [DTC] - X-Coordinate,STARLINK-32080 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-30328 - X-Coordinate,STARLINK-4448 - X-Coordinate,STARLINK-5793 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-5350 - X-Coordinate,STARLINK-32130 - X-Coordinate,STARLINK-2290 - X-Coordinate,STARLINK-6287 - X-Coordinate,STARLINK-5744 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-4155 - X-Coordinate,STARLINK-5600 - X-Coordinate,STARLINK-30527 - X-Coordinate,STARLINK-30075 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32205 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-32243 - Y-Coordinate,STARLINK-5224 - Y-Coordinate,STARLINK-3722 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-1812 - Y-Coordinate,STARLINK-30131 - Y-Coordinate,STARLINK-1611 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-4384 - Y-Coordinate,STARLINK-3957 - Y-Coordinate,STARLINK-5228 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,STARLINK-30080 - Y-Coordinate,STARLINK-32289 - Y-Coordinate,STARLINK-31589 - Y-Coordinate,STARLINK-6127 - Y-Coordinate,STARLINK-2478 - Y-Coordinate,STARLINK-1219 - Y-Coordinate,STARLINK-2446 - Y-Coordinate,STARLINK-2513 - Y-Coordinate,STARLINK-30602 - Y-Coordinate,STARLINK-6151 - Y-Coordinate,STARLINK-6367 - Y-Coordinate,STARLINK-31653 - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-2103 - Y-Coordinate,STARLINK-30580 - Y-Coordinate,STARLINK-2097 - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-1742 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-3057 - Y-Coordinate,STARLINK-3774 - Y-Coordinate,STARLINK-30784 - Y-Coordinate,STARLINK-2466 - Y-Coordinate,STARLINK-32269 - Y-Coordinate,STARLINK-2240 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-3852 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-11273 [DTC] - Y-Coordinate,STARLINK-4291 - Y-Coordinate,STARLINK-6320 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-4434 - Y-Coordinate,STARLINK-5891 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-6125 - Y-Coordinate,STARLINK-2504 - Y-Coordinate,STARLINK-1637 - Y-Coordinate,STARLINK-32076 - Y-Coordinate,STARLINK-31861 - Y-Coordinate,STARLINK-11227 [DTC] - Y-Coordinate,STARLINK-30302 - Y-Coordinate,STARLINK-2450 - Y-Coordinate,STARLINK-4268 - Y-Coordinate,STARLINK-4673 - Y-Coordinate,STARLINK-2111 - Y-Coordinate,STARLINK-30864 - Y-Coordinate,STARLINK-2234 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-1524 - Y-Coordinate,STARLINK-30917 - Y-Coordinate,STARLINK-5959 - Y-Coordinate,STARLINK-32367 - Y-Coordinate,STARLINK-30969 - Y-Coordinate,STARLINK-5455 - Y-Coordinate,STARLINK-3967 - Y-Coordinate,STARLINK-31620 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-3897 - Y-Coordinate,STARLINK-30536 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-30364 - Y-Coordinate,STARLINK-4260 - Y-Coordinate,STARLINK-5514 - Y-Coordinate,STARLINK-11097 [DTC] - Y-Coordinate,STARLINK-32080 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-30328 - Y-Coordinate,STARLINK-4448 - Y-Coordinate,STARLINK-5793 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-5350 - Y-Coordinate,STARLINK-32130 - Y-Coordinate,STARLINK-2290 - Y-Coordinate,STARLINK-6287 - Y-Coordinate,STARLINK-5744 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-4155 - Y-Coordinate,STARLINK-5600 - Y-Coordinate,STARLINK-30527 - Y-Coordinate,STARLINK-30075 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32205 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-32243 - Z-Coordinate,STARLINK-5224 - Z-Coordinate,STARLINK-3722 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-1812 - Z-Coordinate,STARLINK-30131 - Z-Coordinate,STARLINK-1611 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-4384 - Z-Coordinate,STARLINK-3957 - Z-Coordinate,STARLINK-5228 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,STARLINK-30080 - Z-Coordinate,STARLINK-32289 - Z-Coordinate,STARLINK-31589 - Z-Coordinate,STARLINK-6127 - Z-Coordinate,STARLINK-2478 - Z-Coordinate,STARLINK-1219 - Z-Coordinate,STARLINK-2446 - Z-Coordinate,STARLINK-2513 - Z-Coordinate,STARLINK-30602 - Z-Coordinate,STARLINK-6151 - Z-Coordinate,STARLINK-6367 - Z-Coordinate,STARLINK-31653 - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-2103 - Z-Coordinate,STARLINK-30580 - Z-Coordinate,STARLINK-2097 - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-1742 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-3057 - Z-Coordinate,STARLINK-3774 - Z-Coordinate,STARLINK-30784 - Z-Coordinate,STARLINK-2466 - Z-Coordinate,STARLINK-32269 - Z-Coordinate,STARLINK-2240 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-3852 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-11273 [DTC] - Z-Coordinate,STARLINK-4291 - Z-Coordinate,STARLINK-6320 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-4434 - Z-Coordinate,STARLINK-5891 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-6125 - Z-Coordinate,STARLINK-2504 - Z-Coordinate,STARLINK-1637 - Z-Coordinate,STARLINK-32076 - Z-Coordinate,STARLINK-31861 - Z-Coordinate,STARLINK-11227 [DTC] - Z-Coordinate,STARLINK-30302 - Z-Coordinate,STARLINK-2450 - Z-Coordinate,STARLINK-4268 - Z-Coordinate,STARLINK-4673 - Z-Coordinate,STARLINK-2111 - Z-Coordinate,STARLINK-30864 - Z-Coordinate,STARLINK-2234 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-1524 - Z-Coordinate,STARLINK-30917 - Z-Coordinate,STARLINK-5959 - Z-Coordinate,STARLINK-32367 - Z-Coordinate,STARLINK-30969 - Z-Coordinate,STARLINK-5455 - Z-Coordinate,STARLINK-3967 - Z-Coordinate,STARLINK-31620 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-3897 - Z-Coordinate,STARLINK-30536 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-30364 - Z-Coordinate,STARLINK-4260 - Z-Coordinate,STARLINK-5514 - Z-Coordinate,STARLINK-11097 [DTC] - Z-Coordinate,STARLINK-32080 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-30328 - Z-Coordinate,STARLINK-4448 - Z-Coordinate,STARLINK-5793 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-5350 - Z-Coordinate,STARLINK-32130 - Z-Coordinate,STARLINK-2290 - Z-Coordinate,STARLINK-6287 - Z-Coordinate,STARLINK-5744 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-4155 - Z-Coordinate,STARLINK-5600 - Z-Coordinate,STARLINK-30527 - Z-Coordinate,STARLINK-30075 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1467.7235,5122.0748,-4732.2579,3244.6245,-1849.2725,4887.4853,-1732.5435,-6835.7497,-3265.1917,-3755.1516,4350.6365,-705.2249,-757.5990,6113.3022,6706.1403,2859.5313,-4827.7611,2105.7237,5416.9791,-624.9783,954.8754,1622.7562,-6850.1512,5497.3961,-5515.3026,4089.3130,-2137.7775,-2628.8702,-3767.3680,2713.9407,3144.3843,5797.0789,2542.3490,-4949.2030,1135.0097,-973.2862,3500.0702,-2981.9735,4878.4859,-4981.2086,2626.6319,806.7181,4542.1938,-6354.6993,-300.5551,-2539.0679,2309.0821,-5146.1947,210.9760,549.5372,5144.3774,3730.9153,1889.4760,4743.7418,4108.2185,4501.4359,156.1984,-1866.1114,1835.7543,1284.2205,5956.1665,1819.1488,3598.4215,1016.0597,-3354.1587,1120.9053,-5147.9753,-1611.1815,-3977.9603,3910.4883,-4516.6577,-1424.8928,-6226.4515,-5182.3759,-2822.1958,-3471.0358,5122.5953,-4708.1751,-3324.0486,-2467.6240,4103.1385,-4809.9780,5179.5695,-1945.5864,-2552.6322,5378.3973,137.2385,-6286.7690,-1219.2941,-4818.4651,2768.6799,4978.4343,-37.7319,1070.5836,-80.9047,-503.0226,1116.8845,-6119.0812,1679.4029,-104.4049,79226.6191,75612.1661,63320.8116,67025.9225,62757.4008,64739.3274,72088.0116,68430.4548,153430681.2120,153431781.1926,153427626.5990,153438504.1230,69169.9556,153441296.6329,-4950.3092,4394.5246,1167.4837,-6128.2862,-4288.7102,682.5523,6520.5162,595.5914,3360.3742,2524.2663,-1470.6728,6845.2652,-4635.0020,-3251.7727,-1765.4635,4542.7634,4820.3891,4648.8066,4265.6388,-4177.7810,-5142.0560,4620.8415,792.8046,-4101.8262,2534.4354,-3390.4078,-5144.2193,-4076.5564,-3866.9691,-4052.8707,-4964.1583,3420.3254,-3605.5706,-2481.6567,-5090.6328,-6511.0284,-2296.0533,-3030.7669,-741.4035,836.4753,6405.2694,5303.4105,3699.0777,772.1882,-5519.5684,-3648.1589,4755.3991,-535.0347,5951.4543,-747.9721,4541.0303,3608.9363,4829.7978,-3052.9730,-609.9427,-2337.2187,6292.4503,5707.6031,-3820.3056,-6147.4904,-908.4412,3756.2422,3590.4197,-6690.3798,158.6310,-6794.6605,-3848.3815,1938.9569,896.1891,-3546.7720,-1728.0868,-4695.3818,2359.1050,1938.0496,-5763.3064,-4354.8350,2036.4841,-2269.5016,-4195.8351,-6432.5527,-5277.3843,-4985.1951,4210.2447,6458.9544,-6201.8389,2570.3480,6221.4535,-2929.4326,4056.0369,-1973.7300,-4697.9750,4652.8599,-6833.4344,6591.2533,-6402.9127,-5512.8693,-5394.6949,1804.5717,-5537.2640,5172.8191,338434.2677,323625.0454,328057.6727,332278.0628,325161.4581,328224.9594,323899.3843,328273.2928,28700921.0196,28684314.7191,28708383.4165,28705762.8659,327285.0844,28717510.5690,4416.3498,-1522.0325,-4783.7787,407.5872,5092.2114,-4850.9146,-1370.7381,999.7034,-5057.1781,5225.1575,5198.6626,676.1767,5067.7294,-514.2717,-84.9646,4161.3085,-175.9610,4686.2270,586.6380,5474.8338,-4525.6590,-4895.0577,761.4132,-1038.1057,3344.7316,4213.7006,-3780.4122,-4827.4043,4326.5934,-4819.1480,3641.5529,1684.6805,5321.4536,-4181.6420,-4542.6822,-2249.4673,-5508.4151,-5379.0672,-4857.8825,-4597.4248,-167.6243,4377.7819,3669.7057,-2629.1206,-3814.1234,5280.2445,4479.2133,4591.8062,3558.2295,-6886.2965,-879.6534,4590.5392,-4581.5058,3998.4377,-5423.8083,-4569.2507,2280.7875,3272.1219,-5477.8945,-2899.4970,3387.8894,-5526.0228,4711.7942,1368.3700,-6092.1201,-644.1178,2601.0910,6468.6769,-5392.1453,4487.9799,-4996.8098,-4880.4200,1457.9505,-4207.5622,2572.8140,4119.4500,4160.3216,4242.2052,4401.2631,765.7832,-1777.7736,-373.7270,-923.6358,-1018.1951,-1772.2000,-3549.5896,3065.2479,63.3933,-5482.5628,4395.6564,-4290.7104,-328.9870,935.5618,1855.1237,2657.8450,4174.6936,4173.7927,2711.1947,-3697.4994,-4625.9303,142538.6584,139855.5663,136770.1409,144470.0037,142494.1482,131777.6033,132015.4784,139829.7642,69404876.4732,69383185.9335,69424220.9146,69407329.6439,138478.8538,69410306.0460,
3600.000,4275.9897,-4675.0299,1151.7880,-1931.1499,4618.3363,-6524.3194,-75.0033,5846.9985,1903.4053,41.2253,314.5084,-969.5410,3881.1490,-5247.8332,-4836.9935,-4244.8812,1717.4182,-5490.3763,-5460.6986,4460.2132,2912.2505,-4350.1062,5689.6038,-2655.6379,2203.0420,286.9032,4131.5926,5788.7065,6142.5978,1997.8462,792.2036,-3680.2435,-339.0702,6806.8531,941.2347,1377.6223,-1719.4443,5244.1342,-1994.9574,1503.8269,-3552.1930,-4361.7674,-6327.1059,3397.7789,3833.6258,4966.6445,-5522.3036,6632.9618,2246.0310,-3820.4272,-5409.0871,-6377.8495,-4169.4870,-4470.1588,-3893.8326,-1376.7111,-3068.4625,-1905.8280,1324.2305,286.3080,-6291.7635,-5389.5282,-6175.3643,1304.1862,121.7924,643.2698,6549.3909,-2422.2962,3051.4420,-334.4774,6672.6023,4277.7407,4505.5459,2294.6843,3749.4983,6170.8998,-3704.2737,6725.8420,5395.7605,4090.9956,-2600.9427,5419.8657,-5286.1160,-1382.6611,4419.2637,-6921.7935,2262.9530,6065.2215,-2996.5290,6478.9998,-296.8001,-5068.9647,1638.9351,-3164.4401,2376.6262,3997.0470,2556.0183,3196.3780,2551.3131,-3831.4565,-8058.8205,-5703.5522,-20087.8486,-15899.8872,-20919.3246,-19430.5740,-11971.4104,-13579.9318,140791699.1111,140800293.4593,140789620.1556,140805018.1577,-14414.7930,140801292.5348,909.7023,-1392.8961,-4432.8302,4537.9485,859.1384,1819.8459,-6163.8213,-2660.0351,-6381.6883,-4858.0869,-1015.4512,-5866.8170,5406.8468,535.0358,3580.1806,126.5908,-5447.3252,-3134.0034,-2304.3667,4176.4187,3166.5055,-1205.3046,-2811.8947,4980.6986,-4573.8082,5440.7180,423.3598,3479.8433,3150.8502,4097.0469,4091.0930,-4712.5025,6400.7865,-24.1279,6802.8733,3398.5190,5798.1868,-988.4806,4017.1644,-4173.7495,-4299.8655,-3223.6136,-2751.8397,-2779.4469,1662.6783,-45.0496,-3655.0669,-1732.9514,-6358.9276,-3221.1234,-2692.0240,-1265.2386,-1141.7175,5279.8709,4810.9424,5661.7244,-2679.7523,-3649.2156,5985.2495,6756.5078,2743.4897,-1641.2107,-848.7951,4739.6660,-3523.0789,5901.9601,2049.3674,-3923.7245,-5353.2014,5514.9228,1872.4746,1358.5868,-4437.3744,-4754.2661,2317.1040,2912.9898,1969.2216,160.7728,672.0107,4035.9166,5858.9441,2350.2776,-1577.5927,-5205.5453,4995.3064,-376.2320,-6187.9650,390.0318,-4479.0420,-1442.5904,6750.6154,-2109.7361,5795.6203,-5890.5833,6447.2132,3442.1314,3306.6244,-4017.0197,4417.4749,-4225.8857,348525.0262,329467.7293,336116.1521,338664.2160,331341.4280,334329.8819,331315.5920,333388.3635,67526566.9007,67510763.3018,67526574.5912,67532045.9705,333872.4768,67542713.1738,-5214.0492,4894.4810,5052.8816,-4901.2712,-5080.0900,1399.3266,-3069.4840,2601.7846,1768.3940,-4930.1541,-6865.8621,3519.6565,-1882.4505,-4515.8584,3435.6494,-5312.3781,3725.4504,-2856.7115,3562.6894,-3256.6445,5402.8010,5238.0331,2791.8474,4018.9172,-4730.4112,-4056.1384,5284.2705,1074.4740,-523.4930,5108.3387,-5525.9517,3518.4955,-2606.6633,1323.1973,797.7725,5897.6906,3346.3604,4291.2373,5262.7378,5179.2994,4094.6897,-4319.5453,471.2691,5338.2599,5241.9646,-4806.5331,-2062.8758,-967.4926,1639.0245,4806.2290,-3374.5965,-2418.7595,5390.8746,-5.2203,2878.3742,3539.3241,-5322.7289,-5470.4573,3210.1903,-1453.2982,836.7454,4014.0522,-3051.2336,-4854.8221,5983.5374,-3554.7998,993.9688,-5204.8258,2764.7223,-4198.0166,565.2023,5254.7051,2537.8815,4505.6584,-5334.8294,-1222.9958,-5497.3760,333.4264,-4312.2802,-3886.1618,-2602.5791,3624.3659,-3874.9304,4173.6725,-1913.2424,226.3222,2179.7705,3330.2714,4340.7197,-1581.7743,1557.9466,-4055.9120,3354.9120,1816.5220,928.3163,-4514.2373,-5515.5555,-4669.9196,4581.2491,3938.2011,143871.1414,141204.7161,138946.2172,143918.3088,145262.5234,135428.1010,131440.6428,138188.9338,69416821.0711,69396451.9184,69435983.3101,69417645.2162,139661.3672,69424861.2613,
7200.000,-5986.0519,3527.2055,1795.8375,-1568.5153,-6396.0098,5450.9000,2721.1548,-2663.4837,-214.3624,2718.9431,-5295.4777,3258.0270,-4907.8026,435.6261,1159.0359,4856.1766,2743.0519,6803.2664,3940.2128,-6026.1511,-6139.9198,6306.8461,-2420.4004,-1406.9891,1403.0435,-3875.1671,-5100.1134,-5745.4712,-5781.3726,-5486.7938,-4801.8144,-27.0394,-1268.9752,-6165.7933,-2336.6248,-3076.8190,204.8372,-5851.6653,-450.3462,1499.2394,4178.8582,6675.5195,5371.2484,337.9494,-6098.9009,-6220.3139,6536.3820,-5317.5918,-2588.9747,3192.4104,4063.8930,6757.4381,5947.3822,2208.4212,2484.0999,-1522.5817,5458.2865,5626.7645,-3094.8886,-2148.3658,3737.3282,6921.1422,6754.4938,-4273.4104,1486.9046,-3117.5879,-5611.8559,4255.0183,-1166.7610,-2710.8282,-5412.3601,-6346.0857,-292.1121,540.7544,-4616.9486,-6460.7938,2205.6551,-4370.3140,-6292.9980,-5145.9839,-636.3674,-4849.3642,2948.7743,4923.6361,-5048.0539,5847.1710,-2347.8781,-4116.3231,5470.8104,-5128.1965,-1868.5810,3480.6995,-3527.0425,4536.8684,-4036.0118,-6507.2144,-5896.7917,414.0135,-5950.7310,6316.8521,-95398.7603,-85869.9691,-101972.1267,-97342.5430,-103186.4117,-101334.3113,-95376.7967,-97727.9405,118510237.5341,118525383.5962,118512604.9981,118526995.1535,-96923.0981,118519187.8729,2581.6844,-2846.8613,6392.9898,-1826.4953,1842.2860,-3107.0500,3206.1682,4409.9364,6349.7789,6169.1547,364.4268,2586.3441,-4182.3953,943.0368,-4945.8827,-4169.2487,4335.4839,1146.9355,-1383.9107,-3259.6270,-1303.8884,-1607.1666,4513.9653,-5010.0564,5961.9251,-5535.2638,3837.9426,-1387.8249,-1183.1829,-3688.5740,-3023.1147,1893.3846,-6573.7992,2161.0339,-5527.1033,919.4514,-6853.2450,3561.3731,-6466.4861,6374.0023,187.8537,924.2357,431.9138,5029.5448,2046.5333,2726.1831,1665.6768,2991.0116,2575.3385,6168.5165,-981.6362,-975.0609,-2085.1138,-5188.8061,-6103.8469,-6649.1727,-1889.9586,1159.7341,-6106.8347,-4402.9253,-3619.9789,-0.7025,-1522.1255,-1433.3106,6337.3052,-2766.5815,771.7577,5425.3468,6288.0400,-6236.7287,-1280.3522,1404.6072,5000.5479,6580.1328,1972.2615,-644.1282,-5624.7435,2191.4167,2429.8559,-132.1150,-4348.0967,1576.0339,-2960.2288,2159.2848,-1720.2466,-1875.3738,2134.7018,2971.0377,4209.3270,3782.1715,-6338.2481,-2314.1046,-2239.1704,2853.1985,-4009.1105,-1107.0778,-1215.9835,5783.0215,-2539.4288,2721.7211,336166.6025,315552.6076,322944.6399,323667.4419,316642.2778,319351.3637,317438.7077,319546.5238,101760556.1557,101747360.3890,101754261.4660,101770931.7976,319478.3132,101775874.5411,1929.6682,-5227.9401,-1585.8213,6508.7620,1873.8144,2903.8442,5440.8141,-4647.3515,2661.0800,1549.1466,4464.2700,-5527.3247,-2505.8345,6856.0307,-4725.8842,2284.5407,-4507.1421,-717.8143,-5522.0815,-997.5391,-2900.4422,-2358.0774,-4685.1810,-4589.7785,3245.7281,631.7425,-2133.7217,3433.4589,-3626.5404,-1808.9562,3949.2752,-6682.4568,-1752.7628,2314.2959,3425.7492,-6170.8955,891.0919,-190.4730,-2430.5501,-1933.3795,-5521.7360,1611.1784,-4340.7833,-4742.0189,-1917.0914,1264.1181,-1620.9819,-3277.7480,-5908.2464,62.3993,5502.4380,-1232.7731,-2853.8252,-4013.5144,1779.2175,130.0090,3383.1990,3709.8218,1016.5337,4871.8526,-4560.8727,-40.4493,-462.1960,5223.1446,-2442.1751,5510.6064,-4009.7055,895.6776,2172.6409,1358.8929,4159.6668,-2371.7330,-4632.4707,-2163.9203,4750.0373,-2438.0605,3349.5819,-4641.0865,1609.4759,4635.6444,5331.5342,-4707.5537,5276.8013,-4204.3654,4424.1264,3213.2674,-6178.1689,-4730.8189,-550.7584,-2446.2873,2095.3576,5383.0585,-5493.7791,-4402.5025,-3974.6665,2136.5358,3397.9528,3798.5693,-2295.8789,-895.7364,145128.6294,142432.1218,141298.5431,142398.0005,147517.5837,139983.9397,131583.7236,142467.8308,69429273.5129,69409906.9942,69447208.7387,69429590.4441,140828.4719,69439403.6203,
