sl_5_86400_20250714 Coordinates.csv
2025/07/14 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:57 2024,
Start: 2025/07/14 07:47:00.00, Stop: 2025/07/15 07:47:00.00,
TIME_UNITS,STARLINK-30322 - X-Coordinate,STARLINK-3792 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-11186 [DTC] - X-Coordinate,STARLINK-4407 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30322 - Y-Coordinate,STARLINK-3792 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-11186 [DTC] - Y-Coordinate,STARLINK-4407 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30322 - Z-Coordinate,STARLINK-3792 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-11186 [DTC] - Z-Coordinate,STARLINK-4407 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6753.0971,-800.9935,-4856.3772,366.3300,4041.4325,-128628.6226,-106595.0882,-113238.5664,-117549.7129,-109611.7838,-112868.7830,-110390.3167,-112682.0074,139990968.9392,140055081.2116,140030181.0025,140012369.4237,-113008.8619,140009895.4996,-989.1599,-4805.3193,-3525.7434,5313.7272,-1248.2217,-348269.4417,-345482.2778,-360249.7873,-357434.3845,-360160.0242,-358931.4750,-350775.8442,-353400.2770,264595492.0013,264605365.5623,264596638.9646,264596357.6224,-354300.7683,264601789.3405,455.0524,4900.0705,3492.2014,-4140.0888,5498.3216,-68792.3452,-71397.5255,-74516.8109,-67265.2278,-68767.5921,-79479.6806,-79679.2336,-74517.1051,33832475.7464,33843408.3524,33822076.2367,33843470.3175,-73005.0284,33836892.6912,
3600.000,-4417.0173,3714.3328,5603.3993,-3970.7494,764.2992,-37897.5176,-14697.9287,-22216.5850,-24974.0556,-16762.4449,-19796.7195,-18586.2145,-20519.9467,66653238.7199,66716020.6003,66690247.1388,66682430.5030,-20543.4305,66672203.2117,2663.5143,5636.0455,3870.6092,-1620.3144,-1103.9474,-370564.5075,-360244.2310,-377408.3920,-373943.2786,-377374.7300,-376515.0200,-368677.1382,-372357.9980,291880834.1053,291903501.6638,291890041.4317,291886204.1085,-371515.2346,291888306.4390,-4498.0879,-1513.8414,1387.6210,5193.7466,-6817.7636,-67103.9583,-69726.6470,-71796.8334,-67424.5090,-65608.0648,-75270.2257,-79698.2235,-69764.5979,33787114.8803,33792621.4969,33771197.9797,33792243.5517,-71349.2535,33788490.6898,
7200.000,9.3783,-4651.9814,-3825.9523,6253.6302,-5581.4626,56051.4957,77565.8673,70402.9571,69406.9067,77347.7416,74420.8655,75045.8877,72914.2515,-11261422.2271,-11203724.6541,-11229733.5759,-11231116.9223,73335.8870,-11242952.3335,-4354.9789,-4257.7992,-1863.5483,-1787.4070,284.4184,-369498.7974,-351400.2907,-370324.3958,-366129.3881,-370561.5633,-369068.1122,-363132.1511,-364563.1455,299231555.7332,299266314.1743,299246889.7579,299244724.6742,-364977.9521,299240109.4218,5266.3403,-2843.5672,-5498.0124,-1781.0913,4116.1775,-65456.0392,-68099.1817,-68950.1592,-68526.0046,-62938.3654,-70137.7231,-78986.2519,-71388.9455,33741818.4431,33741787.1405,33720906.4739,33739298.7644,-69686.7324,33740064.0169,
10800.000,3675.4489,4270.9632,1657.3364,-4787.1065,6507.2646,147235.4745,164323.9978,158611.8875,161664.8387,166676.4785,162091.9085,164612.0005,163148.8779,-88431029.2179,-88381767.1228,-88406627.8335,-88405687.9783,162620.7040,-88413470.6379,5317.0722,593.8183,-2176.6599,3519.6620,2221.2242,-344816.3989,-319653.1283,-339403.3580,-333747.5386,-340298.0425,-335236.1564,-334225.6864,-335196.2717,286139584.7050,286184550.3301,286157898.2240,286158636.8376,-335080.3249,286148875.2379,-2245.1687,5398.3249,6377.7004,-3193.9243,963.0199,-63845.0458,-66500.0215,-66294.2914,-69847.5063,-60743.5476,-65622.9190,-77603.5611,-66318.5470,33696383.7238,33690918.9451,33671337.8537,33686474.0741,-68017.6177,33691612.6824,
14400.000,-4975.2950,-3613.1493,-722.7833,-0.3370,-3098.0587,229737.3696,240058.2939,236685.3834,245070.2092,245506.8312,238773.5448,244323.3739,241129.5695,-159582977.9654,-159544722.2680,-159566213.7518,-159565616.2241,241589.6647,-159566522.6287,-4024.0126,3700.1291,5918.0559,-4043.3412,-2876.3018,-297794.6509,-267156.4883,-286647.0622,-281190.9387,-288594.8558,-280524.7674,-283570.9022,-284164.3696,253493360.5267,253545687.6704,253510906.3553,253513275.6315,-283710.6436,253502882.7066,-2424.2287,-4596.4545,-3580.5565,5386.2380,-5515.6350,-62268.3586,-64920.1008,-64093.8311,-66645.7897,-59031.4220,-67031.2754,-75569.8749,-68036.1830,33650615.3697,33640029.5780,33622644.3390,33634769.8925,-66342.0634,33643136.6962,
18000.000,4290.1206,2733.9128,639.8633,4695.1281,-1341.2266,298099.8417,299964.2775,299594.1640,310444.7572,308791.4590,301549.5714,308899.8245,305401.1421,-219854263.4520,-219828539.2011,-219843696.8862,-219843872.8221,305175.5564,-219838828.4411,185.9357,-6287.3172,-6789.3011,3842.1099,-116.0919,-231194.8175,-197372.6232,-215500.8283,-211167.8844,-218786.5857,-210824.3729,-214242.9393,-213427.2617,203517522.0970,203573739.1857,203530760.2425,203532576.2358,-214134.9749,203526742.3344,5315.9302,899.4666,-1336.0654,-2946.3393,6803.6667,-60724.0676,-63353.4957,-62489.6065,-62452.0832,-57836.9653,-68823.8926,-72869.1987,-63050.9146,33604338.0386,33589130.9909,33574993.4688,33584991.6948,-64660.2240,33594636.0680,
21600.000,-2989.6032,-918.9393,199.4408,-6063.0304,3035.4008,347697.9314,340257.9867,343340.9432,355135.6553,352444.0418,345754.9237,353921.2562,349538.9327,-265123811.9142,-265110977.7653,-265116428.1833,-265115495.6172,349290.9632,-265109061.4313,4323.5876,5983.0348,4315.8235,-2116.9738,4681.5126,-149111.8388,-114848.1242,-130583.6811,-127367.3538,-135317.1029,-128186.3145,-130629.2124,-131805.3158,139621307.6482,139677715.8445,139627784.2536,139627832.4590,-130789.5072,139629803.6951,-4382.3315,3337.7245,5435.0876,-2062.7552,-4139.3039,-59210.8328,-61796.0805,-61460.9726,-58734.3013,-57233.0735,-69646.9558,-69446.3520,-64464.4834,33557407.7547,33538234.6615,33528557.1130,33538044.7676,-62972.2553,33546110.8077,
25200.000,1514.7659,-2177.7915,-2668.2805,3900.7757,-1326.5912,375064.8920,358414.2975,365191.5984,376934.7755,373538.4782,368245.2299,376088.0057,370428.6570,-292294225.0144,-292293504.9613,-292286090.9004,-292281168.3005,371091.4969,-292279658.6208,-6665.7531,-3577.7682,-441.5011,-1553.0204,-6747.2393,-56730.7769,-24922.0212,-37348.1518,-35191.5722,-43417.8258,-37052.6098,-38229.0320,-38036.0638,66165998.9135,66219071.5458,66165130.3749,66165913.4248,-38997.5551,66173570.4154,257.2488,-5507.2598,-6407.0165,5266.1817,-989.5024,-57727.7932,-60244.8307,-60831.3860,-55536.8062,-57354.3792,-69627.5815,-65198.5237,-59955.5102,33509721.2339,33487351.8075,33483475.8281,33494794.3583,-61278.3137,33497560.9252,
28800.000,653.4961,5412.8382,5482.0436,-605.2073,-939.7528,378147.9837,353323.3506,363801.4686,374726.0791,370327.5607,367306.7043,373244.5677,370360.9531,-299503683.7356,-299513332.5819,-299491049.5575,-299484116.7317,369159.6149,-299488767.7387,5481.5479,829.9777,-2236.7437,5440.5412,4123.9222,39995.8747,66615.1309,58282.0522,59406.3466,51446.9446,57072.8813,56473.3099,54571.3846,-11832731.1819,-11786005.1451,-11839203.7280,-11829613.4822,55370.7161,-11826010.2876,4031.4322,4215.3869,3626.5988,-3940.8125,5498.4789,-56274.5091,-58697.4271,-60315.7595,-52830.0656,-58418.8119,-68878.1980,-60028.5978,-60700.6196,33461222.5728,33436493.5844,33439772.8468,33453367.1172,-59578.5568,33448986.4302,
