sl_100_5400_20251008 Coordinates.csv
2025/10/08 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:18 2024,
Start: 2025/10/08 07:47:00.00, Stop: 2025/10/08 09:17:00.00,
TIME_UNITS,STARLINK-4709 - X-Coordinate,STARLINK-30756 - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-2468 - X-Coordinate,STARLINK-3195 - X-Coordinate,STARLINK-2569 - X-Coordinate,STARLINK-1491 - X-Coordinate,STARLINK-2335 - X-Coordinate,STARLINK-3448 - X-Coordinate,STARLINK-31616 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-3112 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-4559 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-31666 - X-Coordinate,STARLINK-4277 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-1876 - X-Coordinate,STARLINK-3764 - X-Coordinate,STARLINK-1663 - X-Coordinate,STARLINK-31207 - X-Coordinate,STARLINK-31747 - X-Coordinate,STARLINK-4674 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-4001 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-1147 - X-Coordinate,STARLINK-31229 - X-Coordinate,STARLINK-6074 - X-Coordinate,STARLINK-31115 - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-1338 - X-Coordinate,STARLINK-6168 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-3709 - X-Coordinate,STARLINK-2315 - X-Coordinate,STARLINK-30998 - X-Coordinate,STARLINK-1462 - X-Coordinate,STARLINK-6209 - X-Coordinate,STARLINK-1755 - X-Coordinate,STARLINK-4509 - X-Coordinate,STARLINK-11076 [DTC] - X-Coordinate,STARLINK-1578 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-6107 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-1509 - X-Coordinate,STARLINK-3293 - X-Coordinate,STARLINK-30516 - X-Coordinate,STARLINK-5898 - X-Coordinate,STARLINK-6354 - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-30301 - X-Coordinate,STARLINK-31183 - X-Coordinate,STARLINK-30874 - X-Coordinate,STARLINK-5705 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-32281 - X-Coordinate,STARLINK-31840 - X-Coordinate,STARLINK-5740 - X-Coordinate,STARLINK-31917 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-5160 - X-Coordinate,STARLINK-1404 - X-Coordinate,STARLINK-5873 - X-Coordinate,STARLINK-6271 - X-Coordinate,STARLINK-1433 - X-Coordinate,STARLINK-5209 - X-Coordinate,STARLINK-3797 - X-Coordinate,STARLINK-1174 - X-Coordinate,STARLINK-5568 - X-Coordinate,STARLINK-5569 - X-Coordinate,STARLINK-4072 - X-Coordinate,STARLINK-4367 - X-Coordinate,STARLINK-5598 - X-Coordinate,STARLINK-30806 - X-Coordinate,STARLINK-31384 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-31607 - X-Coordinate,STARLINK-31200 - X-Coordinate,STARLINK-5851 - X-Coordinate,STARLINK-4664 - X-Coordinate,STARLINK-32131 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-31761 - X-Coordinate,STARLINK-31341 - X-Coordinate,STARLINK-32177 - X-Coordinate,STARLINK-5623 - X-Coordinate,STARLINK-5448 - X-Coordinate,STARLINK-31829 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-5202 - X-Coordinate,STARLINK-5960 - X-Coordinate,STARLINK-30189 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4709 - Y-Coordinate,STARLINK-30756 - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-2468 - Y-Coordinate,STARLINK-3195 - Y-Coordinate,STARLINK-2569 - Y-Coordinate,STARLINK-1491 - Y-Coordinate,STARLINK-2335 - Y-Coordinate,STARLINK-3448 - Y-Coordinate,STARLINK-31616 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-3112 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-4559 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-31666 - Y-Coordinate,STARLINK-4277 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-1876 - Y-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-1663 - Y-Coordinate,STARLINK-31207 - Y-Coordinate,STARLINK-31747 - Y-Coordinate,STARLINK-4674 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-4001 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-1147 - Y-Coordinate,STARLINK-31229 - Y-Coordinate,STARLINK-6074 - Y-Coordinate,STARLINK-31115 - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-1338 - Y-Coordinate,STARLINK-6168 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-2315 - Y-Coordinate,STARLINK-30998 - Y-Coordinate,STARLINK-1462 - Y-Coordinate,STARLINK-6209 - Y-Coordinate,STARLINK-1755 - Y-Coordinate,STARLINK-4509 - Y-Coordinate,STARLINK-11076 [DTC] - Y-Coordinate,STARLINK-1578 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-6107 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-1509 - Y-Coordinate,STARLINK-3293 - Y-Coordinate,STARLINK-30516 - Y-Coordinate,STARLINK-5898 - Y-Coordinate,STARLINK-6354 - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-30301 - Y-Coordinate,STARLINK-31183 - Y-Coordinate,STARLINK-30874 - Y-Coordinate,STARLINK-5705 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-32281 - Y-Coordinate,STARLINK-31840 - Y-Coordinate,STARLINK-5740 - Y-Coordinate,STARLINK-31917 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-5160 - Y-Coordinate,STARLINK-1404 - Y-Coordinate,STARLINK-5873 - Y-Coordinate,STARLINK-6271 - Y-Coordinate,STARLINK-1433 - Y-Coordinate,STARLINK-5209 - Y-Coordinate,STARLINK-3797 - Y-Coordinate,STARLINK-1174 - Y-Coordinate,STARLINK-5568 - Y-Coordinate,STARLINK-5569 - Y-Coordinate,STARLINK-4072 - Y-Coordinate,STARLINK-4367 - Y-Coordinate,STARLINK-5598 - Y-Coordinate,STARLINK-30806 - Y-Coordinate,STARLINK-31384 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-31607 - Y-Coordinate,STARLINK-31200 - Y-Coordinate,STARLINK-5851 - Y-Coordinate,STARLINK-4664 - Y-Coordinate,STARLINK-32131 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-31761 - Y-Coordinate,STARLINK-31341 - Y-Coordinate,STARLINK-32177 - Y-Coordinate,STARLINK-5623 - Y-Coordinate,STARLINK-5448 - Y-Coordinate,STARLINK-31829 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-5202 - Y-Coordinate,STARLINK-5960 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4709 - Z-Coordinate,STARLINK-30756 - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-2468 - Z-Coordinate,STARLINK-3195 - Z-Coordinate,STARLINK-2569 - Z-Coordinate,STARLINK-1491 - Z-Coordinate,STARLINK-2335 - Z-Coordinate,STARLINK-3448 - Z-Coordinate,STARLINK-31616 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-3112 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-4559 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-31666 - Z-Coordinate,STARLINK-4277 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-1876 - Z-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-1663 - Z-Coordinate,STARLINK-31207 - Z-Coordinate,STARLINK-31747 - Z-Coordinate,STARLINK-4674 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-4001 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-1147 - Z-Coordinate,STARLINK-31229 - Z-Coordinate,STARLINK-6074 - Z-Coordinate,STARLINK-31115 - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-1338 - Z-Coordinate,STARLINK-6168 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-2315 - Z-Coordinate,STARLINK-30998 - Z-Coordinate,STARLINK-1462 - Z-Coordinate,STARLINK-6209 - Z-Coordinate,STARLINK-1755 - Z-Coordinate,STARLINK-4509 - Z-Coordinate,STARLINK-11076 [DTC] - Z-Coordinate,STARLINK-1578 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-6107 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-1509 - Z-Coordinate,STARLINK-3293 - Z-Coordinate,STARLINK-30516 - Z-Coordinate,STARLINK-5898 - Z-Coordinate,STARLINK-6354 - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-30301 - Z-Coordinate,STARLINK-31183 - Z-Coordinate,STARLINK-30874 - Z-Coordinate,STARLINK-5705 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-32281 - Z-Coordinate,STARLINK-31840 - Z-Coordinate,STARLINK-5740 - Z-Coordinate,STARLINK-31917 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-5160 - Z-Coordinate,STARLINK-1404 - Z-Coordinate,STARLINK-5873 - Z-Coordinate,STARLINK-6271 - Z-Coordinate,STARLINK-1433 - Z-Coordinate,STARLINK-5209 - Z-Coordinate,STARLINK-3797 - Z-Coordinate,STARLINK-1174 - Z-Coordinate,STARLINK-5568 - Z-Coordinate,STARLINK-5569 - Z-Coordinate,STARLINK-4072 - Z-Coordinate,STARLINK-4367 - Z-Coordinate,STARLINK-5598 - Z-Coordinate,STARLINK-30806 - Z-Coordinate,STARLINK-31384 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-31607 - Z-Coordinate,STARLINK-31200 - Z-Coordinate,STARLINK-5851 - Z-Coordinate,STARLINK-4664 - Z-Coordinate,STARLINK-32131 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-31761 - Z-Coordinate,STARLINK-31341 - Z-Coordinate,STARLINK-32177 - Z-Coordinate,STARLINK-5623 - Z-Coordinate,STARLINK-5448 - Z-Coordinate,STARLINK-31829 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-5202 - Z-Coordinate,STARLINK-5960 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3158.8606,2374.8478,-3465.5248,-1716.0369,-6443.7349,-299.5981,-6489.4232,5776.2095,4213.0658,-5518.5812,5704.2982,4383.7049,-4395.4276,-4776.7387,3529.6468,-4669.4926,-5850.2571,0.0000,3709.1429,168.4895,1965.6124,436.5613,-5382.4720,-6461.8441,-1725.5019,-2684.9787,5047.5545,1726.1498,572.1927,-2738.2404,361.6342,-4349.8162,-1283.6879,-3225.2671,5010.4575,-2073.7499,-650.2754,1761.4600,2791.3515,-3441.5432,1796.9199,0.0000,-2813.0297,-6464.6339,-5083.2451,-2347.0286,-2496.6296,884.5004,2360.8508,-3662.7772,-1347.2601,0.0000,563.9502,4989.6559,-3803.2261,-2764.0264,2294.2670,-3129.0825,3841.6995,-6202.2696,-1072.9712,-1175.3668,-6038.1833,5850.8110,-5853.9186,-2759.7784,-6205.6254,6498.5182,2584.3576,-2201.7352,2576.6303,-3827.7548,1494.5795,-5566.1067,-3770.6920,4292.0712,5143.5699,-2382.2515,-2379.4835,-5221.8629,376.6394,-2459.6639,-3879.1757,-944.5392,4786.9032,1532.6090,-3583.9692,5951.4423,3138.3918,0.0000,5362.4656,375.7012,-1830.3139,798.3920,1321.8827,-198.0804,2555.3460,369.3485,-2880.9182,-4714.8428,86865.5322,89769.3230,100205.2264,97031.9066,100569.2422,99078.8786,91151.9907,94095.3679,-33025162.0207,-33042616.1805,-33027254.6432,-33047192.6488,94373.1467,-33041218.1058,-3119.2228,6479.4283,-5699.5775,3925.6215,1224.6391,4593.5580,2414.1017,668.3013,-1589.6173,-2835.4819,-3566.8008,2340.1300,-3469.3320,543.9178,4152.2965,773.2595,1435.1502,0.0000,3278.4400,4280.5640,-4561.2104,6096.6061,-2246.9986,2045.2318,-4904.4805,-4230.0547,4300.0501,-4883.7860,6661.3144,-6361.0528,-6696.0136,-4706.7309,5223.8550,-4193.1238,585.6165,-6586.1061,5470.7781,2283.2964,4741.3577,5999.6730,-6604.7601,0.0000,6221.3362,-2351.9414,-3125.2853,-4250.1353,-5908.5472,-6704.9698,-5053.4061,4086.5634,-3549.4095,0.0000,-6782.9536,-1873.9619,2913.2776,-899.7076,-3532.9766,-5466.8748,3868.4338,-3017.3668,6395.9125,5136.7859,-1807.6903,-3152.4798,-3604.1060,-4262.9006,1829.7093,2153.3670,-6347.6433,-2458.7256,-4391.4698,5482.8819,5513.6922,4102.4761,-3145.7357,4709.2917,-84.7820,3404.2894,249.6559,-657.9844,-6242.2450,-5433.4881,5096.4461,-6456.9120,-2458.2053,2448.0294,2426.0436,3304.1774,4077.3146,0.0000,1859.0173,6791.0012,-4448.9422,4320.6009,5017.9224,-6441.4641,4946.8241,-5400.5730,-4192.9118,-2036.3508,-347967.3410,-314446.5082,-335239.7234,-338756.7332,-331074.5847,-334066.3414,-330963.0369,-332877.4923,340844390.1112,340884624.5960,340868573.1325,340845589.1787,-333849.4380,340847509.6381,5293.8880,657.1881,1822.0085,5418.0943,2180.6608,5134.6324,150.6210,3735.6530,5172.3470,-2959.3039,-1176.5449,-4711.4140,4098.2633,-4978.3375,-4317.5474,5031.1942,3401.1145,0.0000,-4831.9730,-5333.3816,4787.4368,3223.5325,-3742.6775,-1035.2843,-4427.8872,-4786.1957,1953.2895,4569.6401,1558.4652,621.5680,-1726.4478,2411.6087,-4383.7847,4472.0374,4724.4783,-271.6657,-4218.2260,6312.8943,-4188.3213,247.9657,1182.8347,0.0000,1212.4357,-795.2545,3487.6568,4630.9932,2531.8290,-1136.0742,4106.1370,4203.7799,5811.1903,0.0000,-1230.7779,-4422.5312,-5046.1108,6299.0481,5397.7293,2882.4607,-4288.6400,455.0673,2438.2638,4496.3972,-2630.1247,1296.2194,-926.9706,-4551.8203,-2503.9195,-998.3528,925.5739,-6120.4064,4699.3035,-1784.6311,-3900.5698,-185.2945,-4875.0901,-2741.6500,-4655.8722,5515.7052,-6519.9672,4526.2674,2982.5200,3342.0350,2642.7488,-1991.7702,-4299.2408,-6330.1162,-5402.2839,338.4272,-4619.0912,0.0000,3849.5802,-1201.6781,-5022.8490,-5338.3972,-4496.0553,2520.5254,4124.3249,4283.4737,-4718.0146,4645.0971,99653.5312,96113.2384,94234.5933,101093.8366,99976.0575,89287.0995,88728.9507,97012.6980,-93295698.9340,-93266946.6899,-93281225.2351,-93290496.1892,95569.8951,-93283457.5593,
300.000,2071.0049,3619.3729,-4595.0250,64.8857,-5345.1556,1560.0201,-5788.1112,6508.9703,3972.0768,-5231.2968,4495.2927,4243.4958,-2849.3126,-5165.8122,3225.9387,-4940.2251,-6008.2746,0.0000,4083.7788,2212.9784,608.2960,1838.2337,-6465.3060,-5897.1264,-3706.6412,-3589.7947,5243.4303,377.4327,2063.4362,-3242.2545,-935.3004,-5492.8595,832.1034,-4937.0609,5842.2038,-3136.2139,1381.5239,2417.0204,3576.1080,-2194.5257,321.6556,0.0000,-1180.2968,-6746.8093,-4900.1703,-4192.7006,-3351.1610,-709.2076,764.1245,-2921.3432,-3006.5911,0.0000,-712.2304,3639.7138,-1876.9054,-4305.5873,207.6698,-4478.1064,5410.2500,-6644.6203,475.9203,768.7861,-5486.7373,4644.9337,-6528.2741,-4545.1852,-5934.9506,6797.0661,1235.6751,-4138.6345,559.6918,-2346.7003,3081.9165,-4616.9393,-4117.0754,4954.6197,4639.1107,-427.3362,-405.7378,-3790.1123,-1273.2652,-3945.7624,-2066.6638,-2094.8976,4101.2032,3565.9525,-2700.5522,6149.9716,3809.7304,0.0000,5164.5993,1586.5838,-3173.3213,2653.8207,2667.4308,-1491.8305,4386.5376,-1322.9586,-4446.9092,-5562.6646,94196.6848,96388.7950,107176.2790,103968.9269,107571.4871,106119.8683,98171.6553,100713.7321,-40459225.1873,-40477473.1690,-40461836.8390,-40481103.9731,101356.6202,-40475287.7877,-4828.3679,5511.7619,-5170.2799,5000.6602,2332.0014,5246.6739,3432.8589,-716.2106,-3580.4466,-1142.3851,-4268.9373,257.4181,-2829.9588,2408.6989,2425.2157,2684.2024,2917.2682,0.0000,1225.1998,3506.1335,-5829.3296,6470.3629,-1121.7526,3456.2137,-4377.0713,-2362.7437,2798.6461,-6051.1118,5860.1664,-5968.6738,-5999.1154,-4037.9482,5015.6499,-3101.0560,-1048.3041,-5961.8780,4930.5258,179.4367,2944.1704,6242.5431,-6931.7170,0.0000,6308.2713,-1172.3725,-1315.1849,-3952.1865,-4518.6815,-6323.7189,-6131.2181,5598.2971,-4297.2390,0.0000,-6235.1338,-3527.5617,2745.8800,426.3634,-4197.5481,-5150.3626,2675.4804,-1570.5134,6841.2847,5749.0319,-238.7086,-3921.9596,-2256.4973,-3158.9136,3424.1460,982.4757,-6269.3970,-2361.1850,-5148.6751,5565.9526,5699.6556,4887.3596,-1078.1962,2975.5861,-2177.6737,4353.3133,-831.8254,456.4356,-6611.9759,-5310.7011,5434.5539,-5433.3579,-4326.0314,2395.4266,4290.7426,2027.6228,2142.8217,0.0000,-199.4601,6692.0449,-5158.7000,3198.8362,3484.9602,-5460.8534,4336.2866,-4359.1819,-2722.1244,-122.0825,-346135.3721,-312429.2007,-333271.0566,-336649.8233,-328950.2419,-331935.0907,-328936.4684,-330576.7343,340041410.8265,340081888.2097,340066090.3638,340041993.2866,-331757.1618,340044607.9881,4488.7009,2132.0421,31.5065,4765.9502,3705.8026,4196.9837,-1644.2547,2217.4389,4295.7068,-4312.2088,-2869.6802,-5368.4729,5655.8339,-3924.7230,-5662.1535,4015.8223,1809.3654,0.0000,-5448.2005,-5441.5719,3641.6608,1592.9834,-2225.7021,516.4837,-3706.3133,-5436.0207,3524.4589,3313.6932,2916.4067,-1498.8271,-3332.3265,662.8527,-4723.2470,3742.9089,3544.5113,1529.8897,-4683.2207,6503.4906,-5135.0250,2020.5327,-355.3162,0.0000,2621.1354,1016.4179,4690.2375,3441.6809,3983.8019,-2559.9446,3133.2806,2817.9693,4551.6883,0.0000,-2912.0545,-4720.0392,-6111.8199,5425.7325,5405.0690,1200.0949,-3417.4937,-1089.2006,1001.6308,3789.3725,-4061.7152,2976.6478,617.7195,-3983.5755,-1076.7498,818.0780,2638.5239,-5063.0740,4602.8438,-3381.0106,-2418.7465,1615.8263,-5456.5902,-3837.4684,-4677.4575,5343.7237,-6883.2789,5795.2250,1640.4007,1731.4213,3764.8021,-3557.7637,-3450.6713,-5472.3846,-4712.6688,2118.3615,-5358.4109,0.0000,4505.7955,612.5426,-3415.9494,-5525.5924,-5281.0198,3975.4399,3160.3182,5183.7920,-4577.6559,4123.9275,99792.1244,96228.9321,94447.4954,101097.8584,100245.4115,89602.5474,88695.4456,96845.6509,-93300607.2687,-93272051.0748,-93286476.0240,-93295080.2133,95700.0018,-93288394.5050,
600.000,825.9041,4532.7819,-5266.8140,1801.8339,-3717.6025,3233.6308,-4507.3575,6602.4994,3374.9770,-4452.2334,2808.8076,3728.9394,-1038.0205,-5079.3681,2665.0977,-4758.5189,-5581.9783,0.0000,4115.5378,4054.0186,-771.4460,3040.2889,-6910.8008,-4737.7614,-5308.0433,-4200.2316,4949.2736,-973.6029,3376.4934,-3435.4623,-2175.9058,-6068.3058,2878.6310,-6177.2091,6116.8100,-3902.0166,3300.3655,2909.7243,4063.9241,-710.0823,-1187.9190,0.0000,587.1457,-6362.6879,-4274.8132,-5569.4651,-3914.7118,-2255.4963,-879.5195,-1920.9477,-4324.3330,0.0000,-1949.6616,1968.2276,257.6261,-5448.0636,-1880.7685,-5374.9703,6462.0733,-6441.3608,1969.1447,2615.9213,-4396.6057,2934.3034,-6572.6323,-5878.3379,-5096.2062,6420.9869,-262.2075,-5648.4848,-1493.5940,-607.3832,4343.1091,-3196.9678,-4117.7006,5174.5491,3731.0231,1540.1797,1654.1449,-2007.4385,-2785.3386,-5011.8562,-38.1168,-3069.0966,3043.6866,5231.3687,-1601.9453,5720.7631,4163.4746,0.0000,4490.5776,2645.6092,-4161.9199,4280.7638,3796.3451,-2680.6723,5786.5229,-2927.3723,-5611.6332,-5901.7767,101489.9648,102963.3005,114098.0960,110857.7517,114524.0099,113110.5276,105148.8953,107329.7972,-47873976.6994,-47893030.0581,-47877125.8612,-47895651.8869,108293.7800,-47890049.6300,-6071.3177,4004.6155,-4126.6249,5616.7469,3248.9168,5411.7847,4129.1122,-2005.8660,-5197.4366,698.3754,-4560.4162,-1867.9394,-1817.8745,4009.7213,424.5403,4305.3628,4093.3105,0.0000,-949.8003,2430.2595,-6529.5808,6206.9395,89.4617,4524.5927,-3441.9040,-277.8792,994.9321,-6628.2225,4478.6690,-4963.0240,-4718.5868,-2961.4249,4368.1149,-1743.6775,-2545.7396,-4736.8005,3955.1712,-1918.2171,860.3903,5877.3968,-6591.4454,0.0000,5799.0177,134.6505,653.5159,-3262.3883,-2671.9810,-5317.1970,-6627.1269,6548.6333,-4656.6232,0.0000,-5075.6163,-4872.0618,2379.8612,1648.6554,-4491.9002,-4334.4395,1256.1135,39.5469,6624.8217,5832.6706,1392.7311,-4307.7297,-684.7949,-1770.9983,4679.1030,-295.3554,-5581.5070,-2090.8810,-5447.8691,5125.6060,5337.7497,5200.2637,1096.6328,945.8611,-4071.0462,4921.4794,-1737.6051,1593.0145,-6347.0171,-4655.5511,5278.1801,-3851.3836,-5763.4609,2172.6070,5741.5570,518.9653,1.9303,0.0000,-2255.1555,5922.1192,-5376.3914,1811.6941,1626.0901,-3951.0370,3335.3359,-2921.5550,-1023.0238,1779.2008,-344147.4572,-310273.5772,-331154.8033,-334396.6342,-326680.0248,-329655.2907,-326763.1072,-328238.2323,339076310.2975,339117011.3961,339101468.5590,339076295.5571,-329518.8499,339079584.8096,3199.3308,3378.3619,-1762.4240,3599.4906,4830.7417,2803.9904,-3262.6974,459.8662,2945.3286,-5192.7941,-4242.0211,-5431.3820,6611.1874,-2449.3322,-6408.1444,2566.8578,22.7844,0.0000,-5479.4996,-4945.8152,2101.0046,-209.6614,-470.1211,2011.0114,-2570.2613,-5505.0601,4715.0076,1699.7220,3952.7914,-3460.3529,-4580.7599,-1159.5264,-4559.7209,2612.8088,1982.3203,3165.8388,-4649.3583,6003.7162,-5529.5653,3575.4447,-1855.6807,0.0000,3749.2528,2718.7417,5386.8490,1847.0224,5002.6880,-3700.9809,1824.4905,1128.2944,2808.3903,0.0000,-4279.8485,-4511.9785,-6533.1784,3975.2464,4813.9554,-610.9958,-2181.3460,-2515.8909,-542.4047,2676.4343,-5039.6447,4315.1145,2096.2786,-2968.1572,465.5644,2546.2326,4066.7188,-3469.8604,4013.8921,-4614.1692,-676.2167,3242.5503,-5452.7402,-4523.8491,-4200.6576,4594.9006,-6517.8673,6448.0550,122.4272,-72.2841,4483.2813,-4725.0184,-2225.8201,-4036.8882,-3517.3947,3659.4526,-5521.6029,0.0000,4664.6436,2360.3208,-1447.0000,-5118.6285,-5486.1231,5002.6029,1857.9005,5523.2695,-3949.4515,3160.6656,99930.2464,96344.5218,94662.7077,101096.6676,100511.0471,89923.7247,88667.4813,96587.4128,-93305509.9492,-93277156.2578,-93291727.1311,-93299631.4702,95830.0339,-93293331.3187,
