sl_100_86400_20251119 Coordinates.csv
2025/11/19 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:58 2024,
Start: 2025/11/19 07:47:00.00, Stop: 2025/11/20 07:47:00.00,
TIME_UNITS,STARLINK-1980 - X-Coordinate,STARLINK-1983 - X-Coordinate,STARLINK-32175 - X-Coordinate,STARLINK-30404 - X-Coordinate,STARLINK-1215 - X-Coordinate,STARLINK-31232 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-4728 - X-Coordinate,STARLINK-3674 - X-Coordinate,STARLINK-5032 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-5008 - X-Coordinate,STARLINK-31187 - X-Coordinate,STARLINK-4445 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-31909 - X-Coordinate,STARLINK-4446 - X-Coordinate,STARLINK-1964 - X-Coordinate,STARLINK-1689 - X-Coordinate,STARLINK-4336 - X-Coordinate,STARLINK-3545 - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-31456 - X-Coordinate,STARLINK-3144 - X-Coordinate,STARLINK-5154 - X-Coordinate,STARLINK-32151 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-4362 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-30267 - X-Coordinate,STARLINK-4401 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-5787 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-4691 - X-Coordinate,STARLINK-2521 - X-Coordinate,STARLINK-4278 - X-Coordinate,STARLINK-31646 - X-Coordinate,STARLINK-1412 - X-Coordinate,STARLINK-31833 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-31063 - X-Coordinate,STARLINK-6270 - X-Coordinate,STARLINK-5589 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-5756 - X-Coordinate,STARLINK-4790 - X-Coordinate,STARLINK-5055 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-3162 - X-Coordinate,STARLINK-31036 - X-Coordinate,STARLINK-30231 - X-Coordinate,STARLINK-3789 - X-Coordinate,STARLINK-2057 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-31813 - X-Coordinate,STARLINK-31801 - X-Coordinate,STARLINK-6328 - X-Coordinate,STARLINK-31294 - X-Coordinate,STARLINK-31137 - X-Coordinate,STARLINK-1973 - X-Coordinate,STARLINK-31473 - X-Coordinate,STARLINK-6300 - X-Coordinate,STARLINK-5148 - X-Coordinate,STARLINK-6267 - X-Coordinate,STARLINK-5754 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-2484 - X-Coordinate,STARLINK-4469 - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-1306 - X-Coordinate,STARLINK-11192 [DTC] - X-Coordinate,STARLINK-30875 - X-Coordinate,STARLINK-5171 - X-Coordinate,STARLINK-31534 - X-Coordinate,STARLINK-1913 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-3694 - X-Coordinate,STARLINK-5301 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-1297 - X-Coordinate,STARLINK-30849 - X-Coordinate,STARLINK-5013 - X-Coordinate,STARLINK-11256 [DTC] - X-Coordinate,STARLINK-30443 - X-Coordinate,STARLINK-1210 - X-Coordinate,STARLINK-31803 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-2155 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-5232 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1980 - Y-Coordinate,STARLINK-1983 - Y-Coordinate,STARLINK-32175 - Y-Coordinate,STARLINK-30404 - Y-Coordinate,STARLINK-1215 - Y-Coordinate,STARLINK-31232 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-4728 - Y-Coordinate,STARLINK-3674 - Y-Coordinate,STARLINK-5032 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-5008 - Y-Coordinate,STARLINK-31187 - Y-Coordinate,STARLINK-4445 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-31909 - Y-Coordinate,STARLINK-4446 - Y-Coordinate,STARLINK-1964 - Y-Coordinate,STARLINK-1689 - Y-Coordinate,STARLINK-4336 - Y-Coordinate,STARLINK-3545 - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-31456 - Y-Coordinate,STARLINK-3144 - Y-Coordinate,STARLINK-5154 - Y-Coordinate,STARLINK-32151 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-4362 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-30267 - Y-Coordinate,STARLINK-4401 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-5787 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-4691 - Y-Coordinate,STARLINK-2521 - Y-Coordinate,STARLINK-4278 - Y-Coordinate,STARLINK-31646 - Y-Coordinate,STARLINK-1412 - Y-Coordinate,STARLINK-31833 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-31063 - Y-Coordinate,STARLINK-6270 - Y-Coordinate,STARLINK-5589 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-5756 - Y-Coordinate,STARLINK-4790 - Y-Coordinate,STARLINK-5055 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-3162 - Y-Coordinate,STARLINK-31036 - Y-Coordinate,STARLINK-30231 - Y-Coordinate,STARLINK-3789 - Y-Coordinate,STARLINK-2057 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-31813 - Y-Coordinate,STARLINK-31801 - Y-Coordinate,STARLINK-6328 - Y-Coordinate,STARLINK-31294 - Y-Coordinate,STARLINK-31137 - Y-Coordinate,STARLINK-1973 - Y-Coordinate,STARLINK-31473 - Y-Coordinate,STARLINK-6300 - Y-Coordinate,STARLINK-5148 - Y-Coordinate,STARLINK-6267 - Y-Coordinate,STARLINK-5754 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-2484 - Y-Coordinate,STARLINK-4469 - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-1306 - Y-Coordinate,STARLINK-11192 [DTC] - Y-Coordinate,STARLINK-30875 - Y-Coordinate,STARLINK-5171 - Y-Coordinate,STARLINK-31534 - Y-Coordinate,STARLINK-1913 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-3694 - Y-Coordinate,STARLINK-5301 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-1297 - Y-Coordinate,STARLINK-30849 - Y-Coordinate,STARLINK-5013 - Y-Coordinate,STARLINK-11256 [DTC] - Y-Coordinate,STARLINK-30443 - Y-Coordinate,STARLINK-1210 - Y-Coordinate,STARLINK-31803 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-2155 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-5232 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1980 - Z-Coordinate,STARLINK-1983 - Z-Coordinate,STARLINK-32175 - Z-Coordinate,STARLINK-30404 - Z-Coordinate,STARLINK-1215 - Z-Coordinate,STARLINK-31232 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-4728 - Z-Coordinate,STARLINK-3674 - Z-Coordinate,STARLINK-5032 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-5008 - Z-Coordinate,STARLINK-31187 - Z-Coordinate,STARLINK-4445 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-31909 - Z-Coordinate,STARLINK-4446 - Z-Coordinate,STARLINK-1964 - Z-Coordinate,STARLINK-1689 - Z-Coordinate,STARLINK-4336 - Z-Coordinate,STARLINK-3545 - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-31456 - Z-Coordinate,STARLINK-3144 - Z-Coordinate,STARLINK-5154 - Z-Coordinate,STARLINK-32151 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-4362 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-30267 - Z-Coordinate,STARLINK-4401 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-5787 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-4691 - Z-Coordinate,STARLINK-2521 - Z-Coordinate,STARLINK-4278 - Z-Coordinate,STARLINK-31646 - Z-Coordinate,STARLINK-1412 - Z-Coordinate,STARLINK-31833 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-31063 - Z-Coordinate,STARLINK-6270 - Z-Coordinate,STARLINK-5589 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-5756 - Z-Coordinate,STARLINK-4790 - Z-Coordinate,STARLINK-5055 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-3162 - Z-Coordinate,STARLINK-31036 - Z-Coordinate,STARLINK-30231 - Z-Coordinate,STARLINK-3789 - Z-Coordinate,STARLINK-2057 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-31813 - Z-Coordinate,STARLINK-31801 - Z-Coordinate,STARLINK-6328 - Z-Coordinate,STARLINK-31294 - Z-Coordinate,STARLINK-31137 - Z-Coordinate,STARLINK-1973 - Z-Coordinate,STARLINK-31473 - Z-Coordinate,STARLINK-6300 - Z-Coordinate,STARLINK-5148 - Z-Coordinate,STARLINK-6267 - Z-Coordinate,STARLINK-5754 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-2484 - Z-Coordinate,STARLINK-4469 - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-1306 - Z-Coordinate,STARLINK-11192 [DTC] - Z-Coordinate,STARLINK-30875 - Z-Coordinate,STARLINK-5171 - Z-Coordinate,STARLINK-31534 - Z-Coordinate,STARLINK-1913 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-3694 - Z-Coordinate,STARLINK-5301 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-1297 - Z-Coordinate,STARLINK-30849 - Z-Coordinate,STARLINK-5013 - Z-Coordinate,STARLINK-11256 [DTC] - Z-Coordinate,STARLINK-30443 - Z-Coordinate,STARLINK-1210 - Z-Coordinate,STARLINK-31803 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-2155 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-5232 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4321.9278,4393.0993,2714.8526,-2931.6257,-3896.9962,-4528.1598,5560.4349,-2418.6679,-4665.1301,-4045.7893,-437.1500,-261.5169,4098.7846,860.4581,1295.6865,4985.3924,-678.3658,6220.0960,1753.4518,5562.8228,5079.2486,-5417.1554,4605.9775,6195.5546,3417.9824,-2728.8329,-3728.5670,5143.2556,3225.8088,-4705.4725,-203.8617,2319.4402,6013.1869,-5365.9547,-3079.8063,3319.8367,2809.9574,1568.9053,-6076.1427,752.4562,-625.5718,1878.6317,5396.3288,6477.1057,5742.0946,-5507.7409,-4179.2632,-6513.9762,2350.9341,4808.3292,-6607.5067,-5906.7037,-3200.9332,5855.9089,-4528.4831,-4480.3975,6100.7873,-3751.2120,1893.1025,3833.3805,451.6292,3529.4210,-2494.3302,-6701.0212,3821.2810,3854.7009,2741.8366,123.2501,-895.2137,1989.2521,-1732.6009,4650.1341,5533.0849,1841.2834,3806.7313,-2895.7301,3591.2902,-4632.2747,4754.9971,-617.2013,-2093.0074,-830.8382,-4635.2169,1895.2386,-3761.6239,321.3843,-6035.7682,4121.1405,6686.5734,1628.9680,1516.3613,4455.9290,-2614.8923,233.9630,-1799.0833,-3351.0062,-698.4395,2481.2448,6563.7333,237.1985,-245720.0054,-261952.9460,-249909.3640,-250112.3216,-252492.9457,-251675.0924,-259652.5938,-253577.7012,-93969697.8583,-93992584.9614,-93979434.3078,-93973528.0385,-255360.8967,-93978475.8372,2049.5218,3118.9219,5368.9002,6148.7160,-5222.4336,-3261.9084,-2678.2269,6013.6987,-4099.0886,876.1135,6556.3506,-4239.2795,-5411.6619,1533.5275,-6239.4603,1371.6313,-3528.8429,2700.1569,5847.1104,3809.5831,4072.9313,1273.4374,-5000.3828,-2372.8932,5428.8101,-4620.9000,-5823.2942,3722.7651,3958.7702,-3556.6410,-6398.5164,-3613.7265,-3244.5620,-59.5277,5960.5395,-4610.3801,-6276.2315,6660.4839,-129.7329,4237.8588,6123.4772,-5913.9007,-1054.4062,-1360.1760,-1100.2521,199.7921,3011.9481,-267.5203,-6267.1051,-302.3090,-756.4999,-3482.5604,-3783.8333,-3330.5537,-2488.0747,4348.4856,1544.8162,3513.5814,-4727.3371,5507.7266,5050.5735,5067.2951,-5002.2542,-1425.8030,2460.5015,3342.6872,4843.4673,-4137.8553,6684.7473,-6560.3622,2242.2040,4578.5764,-3314.2428,5632.4630,5777.5991,-5981.4360,4051.1245,-460.8442,-1550.5887,6478.5858,-5264.2335,4079.0914,-4006.4105,22.8808,2222.8759,5159.5880,289.4482,1350.2110,385.5201,-4459.1745,-5882.4180,-3154.7087,-5887.4571,6845.1767,3924.5015,-5398.2282,6807.1678,-5008.9565,-1375.8525,6794.0029,276086.4010,293569.2449,283011.1402,278479.4749,286624.7380,283466.5061,280520.3592,280425.1812,321007374.2863,321016512.4683,321015488.3527,320989006.6164,280467.4796,320993170.7615,4977.8949,4309.1077,3239.8107,589.1787,-2328.5327,3945.8265,-3134.6832,-2415.5743,-3055.8074,5532.9205,-2217.1601,5212.8583,-855.9646,6695.8911,-2679.0567,4443.4258,-5937.0350,-1381.1015,-2804.9001,-1659.2511,2321.7427,4125.3723,835.5966,1953.1556,2560.2628,-4067.1470,-81.6024,-2812.9078,-4667.3204,3444.5707,-2666.2184,-5435.7739,-1132.1509,-4398.1940,1745.2726,3937.2982,-298.7388,990.1312,-3166.1266,5403.0078,-2924.7962,3084.0500,4183.3414,1716.8989,-3735.1848,4187.5212,4595.7437,2344.4098,-1810.4784,-4919.8715,-1893.0155,-1131.3108,4813.2659,1230.9516,-4624.8586,-2967.0442,2882.4290,-4666.6723,4691.2161,-67.7360,-4579.1185,-3160.7237,3861.5567,353.0108,5205.1809,-4510.5721,-4141.3764,5530.6709,-1627.8158,-1022.6373,-6349.4703,2237.9641,2547.6588,-3610.5327,39.1211,624.8923,-4324.2332,4854.5935,4636.8091,-2207.5188,3976.5991,5518.7128,3300.4869,-6685.0128,-5353.5639,4609.9861,-3403.6094,5058.9602,1774.5494,-4847.2245,3176.9304,4266.8317,2506.7583,942.1072,-5415.2652,-2790.5398,-1070.6814,-4100.2387,1794.2713,-1474.0268,-145561.0250,-147345.5449,-147392.0911,-140737.0536,-141659.4590,-152334.6284,-153071.6512,-146135.6782,-139275570.6006,-139294116.2283,-139255007.6122,-139260073.5211,-146151.2611,-139263798.2796,
3600.000,671.9513,-6616.8657,-3930.7381,668.4683,5106.5929,6544.5663,-1929.2462,-676.1487,6072.2619,3078.4597,-2456.1242,4973.8339,-1398.0085,1204.4190,1606.2358,-4619.6618,-1746.5347,-4953.9363,-3745.7848,-1834.0764,-5980.6223,5267.4981,-2472.2126,-3120.5288,-4802.0602,4267.2698,4273.7803,-1034.5365,-5960.2283,6361.5800,-2147.1389,1750.4934,-4536.9870,3897.6955,969.0198,795.6188,-414.5865,-2906.7213,3052.0728,-4467.1549,-3154.1035,-445.0091,-2036.1023,-5445.2175,-5715.1852,3612.7981,6.0568,4484.2444,818.5794,-5880.1627,4400.3502,4083.2176,6054.3625,-4142.9629,5522.5411,3526.2299,-6781.9130,433.1488,2017.6450,-4386.3128,-4692.2723,-4852.2889,4114.5255,5878.4139,-6528.1756,-5670.7707,-5043.8489,3950.2099,-1896.3291,839.5544,1045.2037,-4376.1113,-6293.2606,-4380.0413,-4347.8160,4088.4796,-5365.7834,6047.7128,-2628.8014,-2007.0982,4733.0457,-3268.7963,5204.9044,3350.9747,2760.0516,-3900.4834,6302.7081,-3358.7951,-6410.1696,1035.7606,2488.0337,-3080.2132,3658.0159,-2024.9463,-2453.9673,4716.1610,-1923.5245,1629.0308,-3643.0756,-783.0566,-308810.5093,-325251.8848,-311258.6545,-312733.1669,-314603.5161,-313745.6843,-320615.7357,-318945.0194,-173883496.1749,-173909791.8312,-173901420.6670,-173889604.0363,-317270.7520,-173892775.8151,-4568.8783,-1927.4277,-1224.0581,-5632.0245,4196.7503,1943.5417,3785.6216,-4414.4604,3076.6845,-4861.9109,-4623.6408,2063.4426,5992.3166,-5782.5819,4048.5956,3235.8717,6499.4142,-36.8055,-1513.4402,-3174.0121,-2798.4324,-4335.3969,5278.0786,3469.5890,-4622.7359,-441.8189,3596.3715,-2405.6080,-3351.3649,2245.3184,6014.3898,4947.2064,4192.4030,-3774.3361,-6588.4812,4072.5878,5364.3998,-4218.0295,-2784.2473,-4413.2432,-3853.2610,6823.6538,3653.3073,2942.9930,3893.9262,-3864.3129,-4347.7000,-2643.7713,5294.5341,3284.3546,-1608.8555,1750.1082,3065.0927,4352.3794,-1463.5414,-5778.3113,-45.4260,-5768.6248,5542.4676,-2275.0469,-3466.1756,-1473.0403,512.9305,-1248.6791,-400.9588,955.6601,-1460.2500,4264.7812,-5086.5783,5574.3664,-5967.0471,-1090.4591,1063.9022,-2590.3825,-3558.3626,3170.6015,-298.7015,-2847.3015,5438.4731,-3966.7957,2128.9695,-4624.4374,4349.7269,-1559.1720,-5746.1936,-5166.0644,-2889.3884,4109.9286,1811.8510,6634.8074,4363.3308,6020.8909,2495.5494,-4739.9021,-4586.4141,1978.2278,-5267.4085,4972.4197,1536.9838,-4152.7192,207158.5773,217675.2807,208399.5690,204876.1468,213588.5611,210775.6478,207141.9947,206601.7481,285711951.7618,285715674.3355,285721245.4703,285703223.3582,207145.9168,285698528.8153,-5143.9261,-422.3061,-5470.2264,3809.6372,-2047.8609,389.2957,5453.1664,5271.5866,-1247.6985,-3842.6846,4533.3178,-4036.9672,-2996.7772,-3637.6160,5356.7843,-3847.7783,1672.2236,4821.2200,5359.4495,5884.6493,2046.2555,-1235.4451,3589.9206,-5110.5771,1814.9475,5177.6513,4068.8485,6417.3923,1024.9522,1082.5992,-2700.5867,4509.2952,-3134.5840,4309.1327,1919.9757,-5537.2443,4283.3879,-4648.9694,5454.0971,-2900.8442,4639.6029,1131.8955,-5509.1325,2898.4317,515.7583,-4478.5078,-5373.7722,-4583.1660,4387.9998,1409.6724,5075.0234,5329.4503,-1333.8231,3279.0897,3913.9322,-1394.8360,1392.9929,3822.8504,-3643.5954,4530.6245,3536.4052,4718.7952,-5392.2335,3300.3008,-2254.5068,3630.9069,4518.5528,-3749.9524,4306.5936,4019.8012,3401.7204,-5228.5549,2713.3570,4702.6708,-4043.7657,4207.8906,4358.0603,-803.5414,-3185.2436,5229.8346,-4593.4899,-3980.9572,1551.8823,5861.5090,2651.8316,-2486.7163,3.3537,-4046.4072,1901.7223,937.8817,-4672.1895,-1536.4373,-5315.3260,-4613.5667,4559.5024,4675.6864,4052.8612,4532.2535,-5716.2320,5509.6052,-147158.7254,-148537.0555,-147345.6722,-143732.0647,-141342.5792,-150759.1057,-155730.3199,-147666.8410,-139304405.6108,-139323117.1592,-139286850.5808,-139284715.4225,-147235.5892,-139292113.6071,
7200.000,2251.8273,5794.4312,4779.1452,2949.8069,-4538.6177,-5157.4331,-2203.9629,4442.4812,-5004.9226,-1898.2327,5318.9012,-6692.1105,-2534.4460,-3708.3271,-4952.4224,3027.8948,3545.3398,2593.6014,5003.5047,-1578.6019,4610.3769,-3345.6055,-1647.6745,-1143.5765,4493.8017,-4643.8226,-4118.2680,-2068.0632,5904.9632,-4793.4005,2047.1826,-4359.3860,768.3238,-2059.4831,1972.2858,-4783.7877,-3201.9226,4338.6667,418.1434,5840.0765,6165.8398,-1533.3299,-1185.0621,1407.3970,3626.7034,-1383.0786,3572.0748,-1501.6914,-4370.9799,4415.6790,-1100.3493,-1598.3693,-6082.7469,-115.7591,-5316.3570,-673.6287,4580.1029,2284.7173,-4728.8132,3459.0840,6722.4160,5534.6352,-5050.6968,-2771.7160,6475.3631,5415.8724,6353.3079,-5913.7453,4860.1458,-4141.3674,-1024.3548,3634.9861,2482.3711,6232.1709,4125.6409,-3766.5055,6028.0995,-3619.7774,77.5122,4999.2231,-6420.6061,5473.2445,-3600.5431,-6749.0492,-1333.1237,5711.6528,-4185.0553,1547.9408,3703.1642,-2761.6712,-5895.1675,901.2322,-4665.2137,4227.8690,5138.6674,-5500.5079,4720.3287,-5036.5872,-828.4980,2755.9269,-353834.7308,-367064.4193,-352689.8487,-355773.5429,-356398.8271,-356269.5701,-361183.5812,-357374.1946,-241929008.5586,-241956799.9083,-241955093.2111,-241943547.1929,-358740.3178,-241939134.1339,6205.3581,-39.5439,-3212.7568,2888.2522,-953.6308,539.8050,-4862.3422,2152.2962,-403.7649,6646.2879,1703.0308,107.8083,-4310.6150,5623.4174,-1212.7407,-6103.4447,-4780.2874,-3644.8778,-3235.9645,-1087.6114,-233.5465,5569.8783,-3767.0599,-4561.2893,1401.6784,4573.0819,603.8126,-2141.9674,1556.4885,598.1566,-1706.3338,-5316.4571,-4188.0023,6418.2625,4951.7825,-3388.5359,-2776.9024,99.7433,5629.2275,3411.8932,679.8455,-4879.4290,-5921.8327,-3920.5518,-5090.2619,6482.1678,5243.5056,5437.3295,-3222.5933,-4325.4085,4555.7865,2082.6150,-1344.3039,-4120.2909,4367.0646,4867.0557,-1910.4698,6513.4998,-5054.3096,-3047.7778,1199.0328,-2381.9533,3665.4023,4203.8869,-1185.3162,-4124.3702,-1730.9977,-3562.9522,2265.1235,-3154.4598,6706.5033,-3312.3628,955.9581,-669.2063,-597.3218,2355.8758,-2943.7982,4057.7922,-6793.6758,471.4745,1039.2010,4234.1267,-2163.1636,-60.2480,6554.2837,3756.0161,4366.4544,-6422.7546,-3831.7658,-4956.3173,-1996.1391,-6536.1666,1775.1643,985.6070,4549.7864,1937.5226,2235.0946,-4217.2369,-2867.8107,19.2365,123827.2468,128663.7286,120590.8889,118186.9006,127203.0415,123819.4650,121165.3794,121685.5487,230927721.8502,230925712.9877,230934513.4388,230923287.4596,120725.2475,230914665.1302,2035.0605,-3758.6135,3683.8969,-5454.5472,5124.5191,-4464.3314,-4407.1469,-4847.5369,4752.0016,-267.3615,-4111.7094,-712.2928,4659.5609,-1646.9658,-4669.2600,352.2593,3554.2906,-5281.9938,-3104.9999,-6676.9250,-5152.1073,-2425.6830,-5482.9842,5065.1232,-5062.6902,-1649.1174,-5525.9108,-6276.7957,3237.6121,-4839.9474,6386.5989,-827.5043,5452.4604,-1631.1606,-4440.8533,3662.3232,-5426.8116,5375.0023,-3885.1886,-1443.7632,-2823.5121,-4683.6016,3357.7028,-5427.7350,2994.6988,2008.8523,2728.7289,4019.3158,-4312.7296,3019.9452,-5086.5381,-6434.6886,-3005.6282,-5474.2168,-834.6938,4850.9700,-4834.2381,-702.9747,356.3578,-4880.7437,115.6602,-3435.9618,2690.5404,-4666.4363,-2128.4758,39.2858,-2175.3465,-401.0463,-4404.4709,-4579.0729,1491.9111,4832.1071,-6415.6454,-2974.0652,5513.4574,-4987.9336,-1722.9241,-3971.8053,-658.3327,-4691.7698,2376.1181,-49.7335,-5557.3609,-1624.0909,1717.7881,-1165.7768,3378.7628,-936.0451,-4437.1014,3707.5290,2862.1313,-2143.8482,4777.5674,5373.8397,-908.0791,-3760.3455,-4552.2899,-2208.5056,6263.1345,-6386.1716,-148744.9486,-149681.1550,-147258.4247,-147648.9654,-141508.2761,-148272.7051,-157664.0930,-147712.5536,-139332403.8248,-139351793.3146,-139318844.7089,-139314245.8446,-148308.5908,-139320388.1951,
