sl_100_86400_20250308 Coordinates.csv
2025/03/08 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:10 2024,
Start: 2025/03/08 07:47:00.00, Stop: 2025/03/09 07:47:00.00,
TIME_UNITS,STARLINK-5740 - X-Coordinate,STARLINK-31163 - X-Coordinate,STARLINK-6214 - X-Coordinate,STARLINK-11234 [DTC] - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-3104 - X-Coordinate,STARLINK-1028 - X-Coordinate,STARLINK-5809 - X-Coordinate,STARLINK-5168 - X-Coordinate,STARLINK-3580 - X-Coordinate,STARLINK-31039 - X-Coordinate,STARLINK-1911 - X-Coordinate,STARLINK-4216 - X-Coordinate,STARLINK-2022 - X-Coordinate,STARLINK-1598 - X-Coordinate,STARLINK-4126 - X-Coordinate,STARLINK-4793 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-3715 - X-Coordinate,STARLINK-31405 - X-Coordinate,STARLINK-1711 - X-Coordinate,STARLINK-31026 - X-Coordinate,STARLINK-31139 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-31192 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-31558 - X-Coordinate,STARLINK-4359 - X-Coordinate,STARLINK-4006 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-6374 - X-Coordinate,STARLINK-5247 - X-Coordinate,STARLINK-30126 - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-4299 - X-Coordinate,STARLINK-4111 - X-Coordinate,STARLINK-3994 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-31577 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-5322 - X-Coordinate,STARLINK-2466 - X-Coordinate,STARLINK-2704 - X-Coordinate,STARLINK-2643 - X-Coordinate,STARLINK-5807 - X-Coordinate,STARLINK-2367 - X-Coordinate,STARLINK-4560 - X-Coordinate,STARLINK-3189 - X-Coordinate,STARLINK-31784 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-4338 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-2105 - X-Coordinate,STARLINK-31536 - X-Coordinate,STARLINK-6148 - X-Coordinate,STARLINK-11199 [DTC] - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-30100 - X-Coordinate,STARLINK-11101 [DTC] - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-31853 - X-Coordinate,STARLINK-4551 - X-Coordinate,STARLINK-1578 - X-Coordinate,STARLINK-5535 - X-Coordinate,STARLINK-3525 - X-Coordinate,STARLINK-5289 - X-Coordinate,STARLINK-1276 - X-Coordinate,STARLINK-5837 - X-Coordinate,STARLINK-31852 - X-Coordinate,STARLINK-1666 - X-Coordinate,STARLINK-1293 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-31345 - X-Coordinate,STARLINK-5058 - X-Coordinate,STARLINK-31690 - X-Coordinate,STARLINK-5239 - X-Coordinate,STARLINK-1302 - X-Coordinate,STARLINK-4675 - X-Coordinate,STARLINK-6135 - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-1788 - X-Coordinate,STARLINK-1080 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-4383 - X-Coordinate,STARLINK-30052 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-1303 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-31034 - X-Coordinate,STARLINK-3815 - X-Coordinate,STARLINK-31611 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5740 - Y-Coordinate,STARLINK-31163 - Y-Coordinate,STARLINK-6214 - Y-Coordinate,STARLINK-11234 [DTC] - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-3104 - Y-Coordinate,STARLINK-1028 - Y-Coordinate,STARLINK-5809 - Y-Coordinate,STARLINK-5168 - Y-Coordinate,STARLINK-3580 - Y-Coordinate,STARLINK-31039 - Y-Coordinate,STARLINK-1911 - Y-Coordinate,STARLINK-4216 - Y-Coordinate,STARLINK-2022 - Y-Coordinate,STARLINK-1598 - Y-Coordinate,STARLINK-4126 - Y-Coordinate,STARLINK-4793 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-3715 - Y-Coordinate,STARLINK-31405 - Y-Coordinate,STARLINK-1711 - Y-Coordinate,STARLINK-31026 - Y-Coordinate,STARLINK-31139 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-31192 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-31558 - Y-Coordinate,STARLINK-4359 - Y-Coordinate,STARLINK-4006 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-6374 - Y-Coordinate,STARLINK-5247 - Y-Coordinate,STARLINK-30126 - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-4299 - Y-Coordinate,STARLINK-4111 - Y-Coordinate,STARLINK-3994 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-31577 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-5322 - Y-Coordinate,STARLINK-2466 - Y-Coordinate,STARLINK-2704 - Y-Coordinate,STARLINK-2643 - Y-Coordinate,STARLINK-5807 - Y-Coordinate,STARLINK-2367 - Y-Coordinate,STARLINK-4560 - Y-Coordinate,STARLINK-3189 - Y-Coordinate,STARLINK-31784 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-4338 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-2105 - Y-Coordinate,STARLINK-31536 - Y-Coordinate,STARLINK-6148 - Y-Coordinate,STARLINK-11199 [DTC] - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-30100 - Y-Coordinate,STARLINK-11101 [DTC] - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-31853 - Y-Coordinate,STARLINK-4551 - Y-Coordinate,STARLINK-1578 - Y-Coordinate,STARLINK-5535 - Y-Coordinate,STARLINK-3525 - Y-Coordinate,STARLINK-5289 - Y-Coordinate,STARLINK-1276 - Y-Coordinate,STARLINK-5837 - Y-Coordinate,STARLINK-31852 - Y-Coordinate,STARLINK-1666 - Y-Coordinate,STARLINK-1293 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-31345 - Y-Coordinate,STARLINK-5058 - Y-Coordinate,STARLINK-31690 - Y-Coordinate,STARLINK-5239 - Y-Coordinate,STARLINK-1302 - Y-Coordinate,STARLINK-4675 - Y-Coordinate,STARLINK-6135 - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-1788 - Y-Coordinate,STARLINK-1080 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-4383 - Y-Coordinate,STARLINK-30052 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-1303 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-31034 - Y-Coordinate,STARLINK-3815 - Y-Coordinate,STARLINK-31611 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5740 - Z-Coordinate,STARLINK-31163 - Z-Coordinate,STARLINK-6214 - Z-Coordinate,STARLINK-11234 [DTC] - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-3104 - Z-Coordinate,STARLINK-1028 - Z-Coordinate,STARLINK-5809 - Z-Coordinate,STARLINK-5168 - Z-Coordinate,STARLINK-3580 - Z-Coordinate,STARLINK-31039 - Z-Coordinate,STARLINK-1911 - Z-Coordinate,STARLINK-4216 - Z-Coordinate,STARLINK-2022 - Z-Coordinate,STARLINK-1598 - Z-Coordinate,STARLINK-4126 - Z-Coordinate,STARLINK-4793 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-3715 - Z-Coordinate,STARLINK-31405 - Z-Coordinate,STARLINK-1711 - Z-Coordinate,STARLINK-31026 - Z-Coordinate,STARLINK-31139 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-31192 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-31558 - Z-Coordinate,STARLINK-4359 - Z-Coordinate,STARLINK-4006 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-6374 - Z-Coordinate,STARLINK-5247 - Z-Coordinate,STARLINK-30126 - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-4299 - Z-Coordinate,STARLINK-4111 - Z-Coordinate,STARLINK-3994 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-31577 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-5322 - Z-Coordinate,STARLINK-2466 - Z-Coordinate,STARLINK-2704 - Z-Coordinate,STARLINK-2643 - Z-Coordinate,STARLINK-5807 - Z-Coordinate,STARLINK-2367 - Z-Coordinate,STARLINK-4560 - Z-Coordinate,STARLINK-3189 - Z-Coordinate,STARLINK-31784 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-4338 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-2105 - Z-Coordinate,STARLINK-31536 - Z-Coordinate,STARLINK-6148 - Z-Coordinate,STARLINK-11199 [DTC] - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-30100 - Z-Coordinate,STARLINK-11101 [DTC] - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-31853 - Z-Coordinate,STARLINK-4551 - Z-Coordinate,STARLINK-1578 - Z-Coordinate,STARLINK-5535 - Z-Coordinate,STARLINK-3525 - Z-Coordinate,STARLINK-5289 - Z-Coordinate,STARLINK-1276 - Z-Coordinate,STARLINK-5837 - Z-Coordinate,STARLINK-31852 - Z-Coordinate,STARLINK-1666 - Z-Coordinate,STARLINK-1293 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-31345 - Z-Coordinate,STARLINK-5058 - Z-Coordinate,STARLINK-31690 - Z-Coordinate,STARLINK-5239 - Z-Coordinate,STARLINK-1302 - Z-Coordinate,STARLINK-4675 - Z-Coordinate,STARLINK-6135 - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-1788 - Z-Coordinate,STARLINK-1080 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-4383 - Z-Coordinate,STARLINK-30052 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-1303 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-31034 - Z-Coordinate,STARLINK-3815 - Z-Coordinate,STARLINK-31611 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-698.7601,-4192.3396,-1313.7941,-5683.4686,-5785.8073,-2201.6664,4404.4542,5879.0769,-3789.1400,-3410.1988,3817.9315,2477.1203,-6471.7304,1824.4683,5758.6102,-5230.8500,2421.6390,-3949.9061,4320.4524,5730.5190,3673.9038,-5946.4183,4870.8435,2395.4053,2030.3108,138.7854,-1541.2927,-6101.0967,-2855.2765,4761.8157,6674.2487,4115.8817,341.6605,6149.8596,-29.5180,3636.7177,5717.7683,5404.7079,-1831.6548,-4270.6734,5267.5188,-3349.6350,-2199.0193,-5361.4354,3817.6039,-3993.1239,-1104.9101,4169.9430,3076.2661,-1056.0496,2175.7656,-5683.3957,4807.1623,-5545.4888,-786.0094,-3225.2949,4592.9796,-2179.6143,6563.1163,-103.6740,6507.1908,5429.6751,2230.0544,5374.0778,4667.5421,6715.2905,-5952.9979,-2817.1116,-1564.1208,-4622.9057,3959.9364,5655.4684,4109.4088,208.6694,2888.1127,1085.0244,-1098.6064,2689.3831,-4419.9050,4590.5466,-6772.8570,-1122.1496,-3244.3782,-6256.7052,2485.2040,0.0000,3383.8121,2374.6099,1051.1087,-5122.2674,392.1836,3445.5458,-4604.2098,-2169.9816,3425.1423,5278.4887,-1497.2873,-3467.2275,-375.8378,-3348.4376,341913.6027,331227.3956,330461.0264,335601.5775,328862.7986,331935.2568,336897.0435,335015.6080,123753698.4888,123745458.6434,123745958.7431,123728187.1040,335584.4616,123736614.4659,-6884.5634,3082.8750,3721.2922,-2887.4683,3549.6207,-1318.7412,936.1818,3384.2743,-2264.1780,4995.7451,4923.7878,-6382.9498,1803.3699,-3745.3124,-3772.5073,-2564.6100,-4345.8715,1325.4257,-2776.8024,1627.4826,-5493.7562,-1880.0501,1268.0769,5205.9288,-4628.4559,6812.7702,-6034.9795,2933.4460,-3781.9375,1823.5616,1267.7729,-504.5035,5065.8506,2869.4947,6756.7503,-3885.8393,1672.1257,-747.2614,5480.5471,-4816.7351,-1632.9632,354.6487,-6041.8395,82.8464,2971.3654,-2383.3934,-4005.6576,-2880.3353,3135.1017,5477.7034,6516.9779,-2386.7350,3628.5713,-373.1436,-6863.2448,-5792.8153,2267.8459,4841.8949,47.5827,-2549.2577,-2207.1580,-2209.3406,-4650.5363,-2223.6707,2805.8585,-1636.4942,-2901.5573,3181.5411,4422.1068,-3554.6294,-5618.0065,2591.4600,-1378.2429,1222.6347,5094.4905,6832.7286,6117.9087,5901.2092,-1809.6715,-5171.3549,331.5929,-6765.5592,-4158.5969,601.2613,-4602.4110,0.0000,3700.2498,3475.9599,490.3019,1640.0836,5169.3653,-4114.4916,2755.9954,6550.2820,-4615.5158,2342.9086,4867.4773,4818.1016,6823.4477,4483.7341,32698.8278,90.2626,22365.7720,24878.7928,20076.3679,22107.3287,15173.3307,18751.4279,-14875739.2021,-14860663.2844,-14875535.6700,-14880921.2456,19464.3644,-14874456.0486,476.3841,-4484.6825,5670.1769,2162.0424,1306.7272,6450.4564,5244.5589,1511.8746,5316.3640,3345.0927,3020.8905,1019.5055,1636.7611,-5534.1442,224.0052,3722.5731,4793.1894,5513.2070,-4637.2999,3313.0713,1968.6020,-3040.0301,4653.2821,-3878.5950,4616.4445,-1293.8138,-2785.1667,-1538.3941,-5036.0057,4691.1952,1400.6995,-5538.3940,-4728.7826,1334.7480,1480.6886,4408.4000,-3518.3641,-4287.4551,3699.6609,-2128.3432,4082.7462,6069.3997,-2567.8633,-4345.7998,-4950.9981,-5174.1797,5506.9882,4735.6711,-5347.0371,3917.1924,1042.8119,-2970.8774,-3461.5010,3954.5899,-515.9824,-1995.5211,4536.4162,-4464.7486,1526.4460,6453.1199,-955.9586,-3677.3044,-4644.3661,3391.9209,4269.4586,266.6756,1621.8094,5447.9008,5072.4243,-3768.8283,-752.9968,-3107.6112,5391.8051,6822.9582,-3501.3385,-247.9942,3049.4785,-2136.5539,4902.2754,-556.3592,724.8880,-928.6203,-4493.9334,-2894.0573,4546.2330,0.0000,-4779.5545,-5486.8389,6835.3926,-4197.3131,4609.0239,-4397.4500,4384.0534,590.4566,3466.2117,-3815.6030,-4710.4722,3415.0123,518.0404,-3909.2394,183306.4570,181952.0155,179489.2565,187286.0046,185202.8698,174487.5054,174825.4690,182809.9562,59543004.8031,59530302.1721,59516048.1986,59533140.0934,181238.9202,59531875.1018,
3600.000,2842.2529,556.1379,-2781.8738,6050.6747,4346.8998,5712.6672,-3581.8631,-3915.8423,4571.2448,2295.2084,-5345.7514,-4.0842,3651.3020,1812.1884,-3288.5025,3940.2643,1963.7995,3035.3599,-261.4476,-4274.4442,-412.8265,6908.6833,-5693.3208,-4560.0238,1680.3090,-2291.9248,4222.7543,3763.5201,4625.7386,-5497.3787,-5291.8189,-3659.1680,-4149.1035,-4964.1472,-1961.2175,-2789.2255,-6878.4193,-3259.7499,-870.0639,4191.1584,-4735.5153,-76.4555,3471.9476,6445.8119,-4349.6234,1920.4703,5055.4919,-6782.5796,-6238.2179,-3345.8815,-1938.4307,3915.5039,-535.1780,6554.0265,2280.3711,4425.2966,-5313.7215,-1903.2824,-3536.2926,4404.8632,-5018.4094,-5438.7005,1709.7221,-4775.9693,-3993.0926,-5002.1300,5123.8228,-983.7299,-2804.0608,292.1076,-2018.2200,-3032.4308,-3821.8779,3430.4259,-4946.6906,-2478.5373,-1876.7974,-4870.3840,3666.2877,-2264.5564,4593.4939,2492.5550,4276.1962,3278.7396,398.8138,0.0000,-6159.9764,-5439.0002,4135.9282,4345.9346,2131.6666,439.5057,3345.8270,-67.9228,1590.3957,-6849.6567,-2137.0956,2175.9054,-1689.4730,-1243.7863,321908.9732,320506.2997,316058.4677,321008.7455,313489.8950,316071.3305,321690.0073,320716.1771,123425697.9760,123414896.8959,123420729.4945,123405528.0040,320464.9341,123409340.3089,5130.6823,-5582.6981,-1245.3177,730.1067,-4457.5794,-577.5675,3363.8147,-1491.3662,-2043.9087,-6463.5355,-4233.3780,5138.7057,-3127.5193,5515.7450,4315.4169,-1293.8517,3983.9191,-5167.3200,4322.8865,2637.9267,4595.5257,-364.0394,2712.6412,-5195.2573,6172.0567,-6103.0307,2654.9128,-27.2899,-275.3355,2094.4331,1547.9039,4545.7397,-4536.4407,-160.1648,-4477.9478,6300.8565,-107.9503,4224.3436,-6805.5444,724.6308,4881.0501,-3504.3641,2757.8635,-2419.8087,1378.9807,-1612.7664,2588.5850,1469.8281,-1431.8972,-3998.2534,-4080.5169,-1379.0337,-1912.1961,-1860.2802,4911.2795,4769.3396,2150.0361,-5148.3324,2569.6873,1158.7002,3985.9018,4244.6369,5476.5458,4494.8412,1355.5491,2865.9363,-857.7528,-5204.6629,-3778.1792,1660.6724,5617.4271,-91.7019,5014.6507,2674.3675,-1031.2540,-4949.1438,-3852.0014,-4396.5136,-2863.6501,5840.2687,-3009.5698,5530.8602,28.7824,-2783.9000,6546.7200,0.0000,-2885.3217,-505.8910,-1648.9549,-5151.5113,-6597.3941,5405.3213,-5801.9761,-5362.7947,3761.4703,-923.4807,-5883.5363,-6411.6961,-4888.4248,-5048.4531,115815.3148,82460.0084,106692.9887,107461.7800,102754.5941,104935.8660,99143.9759,103649.6445,17738156.1067,17754351.3039,17744984.4789,17728802.2736,102484.5025,17740048.9514,-3707.1040,3952.5037,-6215.5165,2855.5969,3001.4408,-3923.3880,-4876.5331,-5556.2101,-4776.4926,888.1285,1225.9865,-4641.9273,-4975.5679,3763.4906,-4247.2352,-5540.4210,-5303.0572,-3461.5130,5384.2019,-4617.7171,-5131.5058,-482.1667,-2706.2358,-220.5287,-2460.2540,-2366.8925,4643.5782,5824.3011,5119.5611,-3677.0754,-4214.7073,3701.2392,3200.4914,-4819.0776,-4898.3504,-617.9417,-706.2836,4423.4755,-261.8626,5267.6535,-956.1112,-6007.5322,5306.5548,425.4722,5192.2189,6472.5208,-3934.4544,169.0758,2610.9098,-4403.3381,-5292.0922,5427.8496,6643.6320,428.2017,4312.2699,-2366.2576,-3746.7310,4228.5628,-5133.8579,-5253.1023,-2656.6427,-493.6119,3891.2179,1532.5389,-5497.1014,3816.4804,-4422.9766,-4452.6656,-5072.3313,6728.0872,-3490.8486,6239.9978,-2872.4232,-5416.6441,4572.6996,4150.5525,-5446.0390,-1889.2596,-5032.3050,-2982.4362,-4049.4782,-3331.2138,5439.3252,5409.8941,-2263.3246,0.0000,1281.0871,4226.8725,-5330.0715,1035.8620,333.8736,4313.9271,-1807.8612,-4385.0908,-5335.5320,-299.4558,2973.7647,1050.5901,-4509.0722,4412.6661,182664.6078,181588.4874,180260.9235,185367.4509,186604.4987,176732.8397,172846.2630,179715.1800,59562658.0649,59555967.5369,59539035.9689,59546741.0137,181036.0211,59550565.7352,
7200.000,-4821.0024,2536.1625,6288.9100,-2916.2202,-569.8410,-6830.6045,2646.0265,1443.6351,-4675.2104,108.8272,4840.7903,-3483.7368,520.2861,-3874.2396,-1103.2419,-2479.2188,-5456.5746,-1807.8704,-3215.8189,1885.8696,-3772.8644,-5269.8350,4515.7817,4731.2502,-4112.2750,4164.3607,-5959.1649,1618.8909,-5680.9854,4983.9021,2598.0974,2701.3274,6192.7204,2676.6003,4419.9487,856.3333,4994.6359,930.5627,3133.2964,-3359.7429,2285.7102,1893.6287,-4811.0755,-4612.1415,4514.5552,-999.6314,-6801.7039,4724.5173,6692.8659,6412.1929,2541.7529,-1611.7525,-2318.1781,-3968.6704,-4081.0631,-4307.4409,4490.5649,5001.7465,-1011.0588,-6817.2960,1509.6050,2959.4978,-4565.0131,760.7173,3217.4874,1062.6682,-2777.0162,3481.0480,5945.8285,2442.5845,-1553.3522,555.4477,2681.7372,-3270.3903,5724.2041,4053.6726,5146.6255,5110.3031,-2626.8758,-1365.9799,-504.6721,-3755.5798,-5041.0922,325.9049,-2626.3688,0.0000,6127.8375,6727.0432,-6907.0690,-1675.4206,-3076.5314,-3654.3770,-1254.8678,3312.7781,-5893.0295,5402.3193,4463.4786,555.9077,4218.1129,4994.4881,282208.2955,289616.5981,281751.3869,286403.3078,278251.4826,281005.6467,285747.3502,285268.5059,114645396.0124,114631662.8562,114639004.4831,114632103.7339,285125.8790,114629300.0571,-1675.8750,6343.2387,98.0366,2804.9214,4224.5577,936.4957,-6222.5341,-2379.1330,4943.1072,5176.5092,1435.6112,-2599.5073,4539.0887,-5730.6656,-4067.5558,5150.8361,-3450.1249,6632.6772,-5454.7665,-6084.9705,-2961.1397,2571.9684,-5036.7045,2847.3876,-5282.3093,3115.9566,1388.1573,-829.7985,3398.4872,-4801.6632,-4607.0679,-6351.5240,3113.0521,-3569.9135,846.7700,-5856.3950,-1696.2722,-6605.5095,5096.3599,4175.3367,-5817.5983,6229.1085,1381.5001,3496.5395,-4750.5488,5559.9511,-1182.0013,888.2035,-93.7996,1719.0264,-410.0829,5330.0776,-2734.5047,3241.3647,-1100.6969,-1344.6013,-5162.1856,4581.6858,-5111.8678,-953.6040,-4911.9043,-4499.9150,-5162.1328,-4295.5538,-5143.0944,-4007.6033,4869.9104,5939.3646,2985.1480,3026.1473,-3856.0708,-3835.9890,-6222.7895,-6071.8130,-2980.1079,1068.4656,1115.5883,487.2485,6127.1568,-4901.2279,5255.8896,-1859.9377,3626.6829,5181.2053,-6265.3064,0.0000,1202.7137,-1559.3394,-217.8337,5940.3437,3539.7471,-5663.9762,6557.8568,2644.3920,-2182.6927,-971.7496,5277.6041,4868.5792,987.2758,4358.8105,190735.8103,159652.6902,184322.9505,183241.9018,179094.4616,180888.9453,176710.2505,177886.0924,49163099.5847,49178095.7364,49176677.0666,49155389.7755,179206.6945,49165874.9969,4687.9590,-704.4565,2878.8713,-5386.8376,-5448.1924,-915.3056,1457.7371,6361.9093,1233.6161,-4589.9054,-4748.3058,5378.8556,5182.8486,305.2629,5437.9814,3886.1682,2465.1475,-770.9067,-2790.7010,2430.5412,4948.3790,3695.6332,-1149.4763,4156.7772,-1463.9625,4577.6820,-3019.3932,-6702.2157,-1996.2636,424.4647,4479.9995,433.5782,245.2800,5276.5269,5245.0806,-3583.5209,4464.4784,-1910.3619,-3373.2259,-4155.2137,-2849.2485,2432.9167,-4786.0642,3746.3863,-2226.5537,-4054.3784,-170.2224,-5013.3036,1736.0915,1564.0106,6447.6678,-3978.7835,-5949.2617,-4514.4367,-5492.6404,5239.9878,257.2831,-1450.5961,4265.6293,960.9268,4650.1189,4332.1054,-814.1936,-5137.4326,3330.0546,-5541.7384,3876.8896,653.5152,1874.5873,-5755.5714,5514.3031,-5771.8737,-1435.5822,797.4115,-2212.6781,-5513.6271,4490.5717,4492.0446,1568.0689,4704.7423,4309.8181,5496.5703,-3074.5061,-4578.2030,-1401.6712,0.0000,2983.7752,-324.0946,651.7160,2892.4257,-5126.1290,-1641.3878,-1878.8596,5467.9484,2362.0305,4203.7987,548.0518,-4794.0407,5302.9561,-1625.3966,181963.7794,181203.5290,181223.2631,182478.7001,187490.8200,179881.8447,171585.4830,182039.8642,59581526.3368,59580960.2347,59563306.8062,59561359.6483,180816.0705,59569254.5041,
