sl_5_5400_20251216 Coordinates.csv
2025/12/16 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:43 2024,
Start: 2025/12/16 07:47:00.00, Stop: 2025/12/16 09:17:00.00,
TIME_UNITS,STARLINK-2367 - X-Coordinate,STARLINK-11197 [DTC] - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-3760 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2367 - Y-Coordinate,STARLINK-11197 [DTC] - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2367 - Z-Coordinate,STARLINK-11197 [DTC] - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4358.5288,-1865.0912,2950.6282,1287.0806,-3753.4228,-364073.4571,-369354.8824,-358591.5532,-356879.3359,-362648.0549,-360543.2587,-366326.8087,-361807.6271,-118940608.7729,-118954201.3644,-118972791.1035,-118955660.3985,-362483.5731,-118957946.2117,4172.8743,-3899.8082,6199.1170,6719.6045,-2602.8756,113175.6751,125900.0017,122208.8411,118154.9007,124401.0037,121968.6966,115742.6600,117362.6414,308033227.8430,308046243.1946,308054520.3237,308049233.5091,117605.8467,308043923.8621,-3271.5697,-5147.8256,122.9738,-954.6401,5178.1061,-138757.0886,-141281.5209,-141053.7905,-134529.6953,-135331.5606,-145993.9515,-146843.6147,-141541.9042,-148526289.3070,-148553344.8755,-148544805.3177,-148520255.9666,-139873.2393,-148527834.9336,
300.000,-3742.5846,-3856.6705,4168.4936,2371.1233,-4110.8126,-366177.3829,-371711.2996,-360866.0447,-359289.6009,-365045.9714,-362937.7267,-368629.5887,-363818.0545,-125635046.0485,-125648407.9985,-125667357.9194,-125650742.5194,-364860.3413,-125652416.2535,5510.1222,-3410.4349,5271.5531,5915.2822,-480.6914,105127.7001,117994.9121,114436.7195,110412.7849,116723.5542,114327.7277,108049.4537,109940.9099,305363546.4132,305376387.2411,305384151.6175,305379933.8034,109900.3382,305374148.2695,-1651.2315,-4321.8996,-1414.7448,-2669.3254,5526.4391,-138754.8816,-141378.2746,-141062.0928,-134755.3001,-135292.2706,-145899.3738,-147097.6767,-141445.9264,-148525997.8746,-148553078.7494,-148544955.1611,-148520169.8178,-139968.5128,-148527802.6436,
600.000,-2762.4601,-5427.9338,4982.6221,3248.7816,-4121.2180,-368099.3174,-373896.0487,-362979.4827,-361537.2709,-367281.2053,-365172.1412,-370768.0689,-365754.1710,-132269621.4663,-132282744.8325,-132302036.6040,-132285985.0854,-367073.3213,-132287020.7519,6278.2326,-2602.3076,3811.7679,4518.7677,1684.9967,97057.8221,110043.9667,106614.6719,102621.0435,108995.2296,106635.7761,100312.1791,102482.3450,302548400.8537,302561078.2673,302568316.2433,302565120.0731,102146.9555,302558907.4739,151.3199,-2989.8346,-2796.6607,-4095.4718,5278.0353,-138756.6445,-141474.4448,-141068.2378,-134985.9748,-135256.5485,-145798.8681,-147346.1095,-141240.4370,-148525706.9326,-148552806.5509,-148545100.3712,-148520115.3303,-140063.7113,-148527770.0280,
900.000,-1498.7855,-6407.3269,5324.7852,3849.2328,-3780.6490,-369840.7263,-375908.1391,-364930.9583,-363621.5547,-369352.6663,-367245.4768,-372741.5744,-367636.7958,-138841174.6778,-138854051.9670,-138873666.7078,-138858222.9284,-369121.5523,-138858599.3158,6406.3978,-1546.7418,1960.7541,2670.1840,3677.2037,88968.8502,102050.8312,98746.1567,94783.0987,101219.6391,98895.9148,92534.2803,94963.9386,299589132.2863,299601657.7011,299608356.3185,299606132.4466,94349.1797,299599542.7566,1937.1229,-1307.0163,-3870.9130,-5079.5969,4459.6798,-138762.0936,-141570.0065,-141072.3950,-135221.8287,-135224.3693,-145692.3529,-147588.9861,-140946.4042,-148525416.5978,-148552528.2006,-148545240.8695,-148520090.7882,-140158.8345,-148527737.0868,
1200.000,-62.0688,-6688.1906,5171.4162,4124.3759,-3113.5163,-371402.8227,-377746.6531,-366719.6313,-365541.7549,-371259.3439,-369156.7686,-374549.4913,-369477.9364,-145346575.3552,-145359199.5392,-145379117.8392,-145364321.1072,-371004.1477,-145364021.5815,5890.2720,-338.2068,-100.1583,554.8862,5296.9429,80863.6349,94019.1881,90834.6521,86902.3867,93400.4046,91111.2133,84719.2117,87362.4105,296487150.4839,296499535.6057,296505682.6171,296504380.1477,86510.5113,296497464.0521,3508.7758,529.3739,-4519.7930,-5516.1791,3159.5495,-138770.9698,-141664.9331,-141074.7377,-135462.9760,-135195.7085,-145579.7456,-147826.3764,-140592.1736,-148525126.9867,-148552243.6190,-148545376.5767,-148520094.4997,-140253.8825,-148527703.8200,
1500.000,1416.8081,-6241.1550,4544.4200,4052.0432,-2171.4253,-372786.6340,-379410.7453,-368344.7312,-367297.2701,-373000.3078,-370905.1113,-376191.2676,-371279.3353,-151782724.6827,-151795089.2134,-151815291.1560,-151801176.4071,-372720.2953,-151800188.7045,4791.4077,913.4752,-2167.2424,-1615.3424,6383.3611,72745.0747,85952.7343,82883.6552,78982.3561,85541.1599,83284.7345,76870.4375,79656.7693,293243933.1999,293256190.0063,293261773.8972,293261340.7715,78634.4684,293254149.2765,4692.6553,2303.4448,-4672.3692,-5358.4879,1517.9479,-138783.0381,-141759.1956,-141075.4423,-135709.5358,-135170.5422,-145460.9628,-148058.3471,-140211.6931,-148524838.2152,-148551952.7259,-148545507.4127,-148520124.8122,-140348.8552,-148527670.2275,
1800.000,2798.5011,-5117.5830,3508.0017,3637.4596,-1029.8005,-373993.0539,-380899.6427,-369805.5572,-368887.5984,-374574.7077,-372489.6594,-377666.4141,-373031.8495,-158146556.8322,-158158655.6568,-158179120.8416,-158165718.8195,-374269.2574,-158164034.8348,3229.5328,2092.7185,-4034.4041,-3623.3069,6830.1940,64616.1153,77855.1797,74896.6802,71026.4659,77645.5495,75419.5295,68991.4297,71830.9580,289861025.4638,289873166.1866,289878176.1955,289878559.5341,70724.5850,289871143.6231,5358.2392,3806.3737,-4311.9493,-4623.2947,-287.7301,-138798.0855,-141852.7630,-141074.6882,-135961.6325,-135148.8474,-145335.9211,-148284.9622,-139842.0107,-148524550.3986,-148551655.4413,-148545633.2965,-148520180.1229,-140443.7525,-148527636.3095,
2100.000,3948.2695,-3443.4128,2162.0916,2913.0179,217.6552,-375022.8809,-382212.6438,-371101.4784,-370312.3404,-375981.7735,-373909.6263,-378974.5055,-374715.8958,-164435040.4240,-164446867.9992,-164467575.5658,-164454913.0026,-375650.3715,-164452528.5783,1368.9656,3088.5764,-5513.5002,-5267.8613,6596.5745,56479.7484,69730.2444,66877.2577,63038.1837,69717.2277,67518.6339,61085.6677,63876.2477,286340038.8454,286352075.9509,286356502.0904,286357648.4949,62784.4097,286350058.8265,5432.3199,4861.3910,-3477.8321,-3389.2314,-2062.3560,-138815.9191,-141945.6018,-141072.6574,-136219.3950,-135130.6017,-145204.5381,-148506.2825,-139520.1848,-148524263.6517,-148551351.6847,-148545754.1465,-148520258.8858,-140538.5745,-148527602.0658,
2400.000,4748.9952,-1404.4063,632.9849,1936.3081,1466.3200,-375876.8494,-383349.1184,-372231.9342,-371571.2038,-377220.8155,-375164.2835,-380115.1807,-376303.0713,-170645179.9706,-170656731.2764,-170677659.9287,-170665759.7229,-376863.0503,-170662674.4398,-598.9889,3804.8579,-6453.2490,-6384.0976,5710.7540,48339.0068,61581.6569,58828.9325,55020.9842,61759.8572,59585.0619,53156.6364,55792.9993,282682650.6875,282694596.8566,282698429.9327,282700285.7526,54817.5039,282692572.3946,4906.8010,5344.6316,-2261.2332,-1788.8514,-3614.5106,-138836.3644,-142037.6757,-141069.5344,-136482.9569,-135115.7838,-145066.7338,-148722.3661,-139279.9121,-148523978.0887,-148551041.3759,-148545869.8802,-148520359.6155,-140633.3210,-148527567.4965,
