sl_100_86400_20250503 Coordinates.csv
2025/05/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:40 2024,
Start: 2025/05/03 07:47:00.00, Stop: 2025/05/04 07:47:00.00,
TIME_UNITS,STARLINK-2043 - X-Coordinate,STARLINK-30073 - X-Coordinate,STARLINK-3255 - X-Coordinate,STARLINK-1177 - X-Coordinate,STARLINK-3300 - X-Coordinate,STARLINK-2339 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-2570 - X-Coordinate,STARLINK-31158 - X-Coordinate,STARLINK-30812 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-3219 - X-Coordinate,STARLINK-1801 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-4380 - X-Coordinate,STARLINK-31306 - X-Coordinate,STARLINK-1048 - X-Coordinate,STARLINK-2505 - X-Coordinate,STARLINK-4427 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-2535 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-1971 - X-Coordinate,STARLINK-6321 - X-Coordinate,STARLINK-3073 - X-Coordinate,STARLINK-1722 - X-Coordinate,STARLINK-6252 - X-Coordinate,STARLINK-30496 - X-Coordinate,STARLINK-31143 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-5151 - X-Coordinate,STARLINK-2521 - X-Coordinate,STARLINK-30380 - X-Coordinate,STARLINK-31848 - X-Coordinate,STARLINK-4005 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-6236 - X-Coordinate,STARLINK-5631 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-1453 - X-Coordinate,STARLINK-31190 - X-Coordinate,STARLINK-3958 - X-Coordinate,STARLINK-32126 - X-Coordinate,STARLINK-31179 - X-Coordinate,STARLINK-3667 - X-Coordinate,STARLINK-4598 - X-Coordinate,STARLINK-5610 - X-Coordinate,STARLINK-11090 [DTC] - X-Coordinate,STARLINK-31440 - X-Coordinate,STARLINK-30765 - X-Coordinate,STARLINK-4621 - X-Coordinate,STARLINK-30103 - X-Coordinate,STARLINK-32281 - X-Coordinate,STARLINK-1451 - X-Coordinate,STARLINK-3938 - X-Coordinate,STARLINK-31953 - X-Coordinate,STARLINK-5900 - X-Coordinate,STARLINK-5107 - X-Coordinate,STARLINK-2753 - X-Coordinate,STARLINK-5085 - X-Coordinate,STARLINK-30971 - X-Coordinate,STARLINK-5401 - X-Coordinate,STARLINK-31210 - X-Coordinate,STARLINK-30816 - X-Coordinate,STARLINK-3072 - X-Coordinate,STARLINK-31579 - X-Coordinate,STARLINK-5854 - X-Coordinate,STARLINK-4331 - X-Coordinate,STARLINK-1867 - X-Coordinate,STARLINK-5361 - X-Coordinate,STARLINK-4715 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-1616 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-31769 - X-Coordinate,STARLINK-6313 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-31695 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-4200 - X-Coordinate,STARLINK-5288 - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-30798 - X-Coordinate,STARLINK-3104 - X-Coordinate,STARLINK-5492 - X-Coordinate,STARLINK-5727 - X-Coordinate,STARLINK-5538 - X-Coordinate,STARLINK-3948 - X-Coordinate,STARLINK-2131 - X-Coordinate,STARLINK-5572 - X-Coordinate,STARLINK-1913 - X-Coordinate,STARLINK-30243 - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-3543 - X-Coordinate,STARLINK-3589 - X-Coordinate,STARLINK-3180 - X-Coordinate,STARLINK-4090 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2043 - Y-Coordinate,STARLINK-30073 - Y-Coordinate,STARLINK-3255 - Y-Coordinate,STARLINK-1177 - Y-Coordinate,STARLINK-3300 - Y-Coordinate,STARLINK-2339 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-2570 - Y-Coordinate,STARLINK-31158 - Y-Coordinate,STARLINK-30812 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-3219 - Y-Coordinate,STARLINK-1801 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-4380 - Y-Coordinate,STARLINK-31306 - Y-Coordinate,STARLINK-1048 - Y-Coordinate,STARLINK-2505 - Y-Coordinate,STARLINK-4427 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-1971 - Y-Coordinate,STARLINK-6321 - Y-Coordinate,STARLINK-3073 - Y-Coordinate,STARLINK-1722 - Y-Coordinate,STARLINK-6252 - Y-Coordinate,STARLINK-30496 - Y-Coordinate,STARLINK-31143 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-5151 - Y-Coordinate,STARLINK-2521 - Y-Coordinate,STARLINK-30380 - Y-Coordinate,STARLINK-31848 - Y-Coordinate,STARLINK-4005 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-6236 - Y-Coordinate,STARLINK-5631 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-1453 - Y-Coordinate,STARLINK-31190 - Y-Coordinate,STARLINK-3958 - Y-Coordinate,STARLINK-32126 - Y-Coordinate,STARLINK-31179 - Y-Coordinate,STARLINK-3667 - Y-Coordinate,STARLINK-4598 - Y-Coordinate,STARLINK-5610 - Y-Coordinate,STARLINK-11090 [DTC] - Y-Coordinate,STARLINK-31440 - Y-Coordinate,STARLINK-30765 - Y-Coordinate,STARLINK-4621 - Y-Coordinate,STARLINK-30103 - Y-Coordinate,STARLINK-32281 - Y-Coordinate,STARLINK-1451 - Y-Coordinate,STARLINK-3938 - Y-Coordinate,STARLINK-31953 - Y-Coordinate,STARLINK-5900 - Y-Coordinate,STARLINK-5107 - Y-Coordinate,STARLINK-2753 - Y-Coordinate,STARLINK-5085 - Y-Coordinate,STARLINK-30971 - Y-Coordinate,STARLINK-5401 - Y-Coordinate,STARLINK-31210 - Y-Coordinate,STARLINK-30816 - Y-Coordinate,STARLINK-3072 - Y-Coordinate,STARLINK-31579 - Y-Coordinate,STARLINK-5854 - Y-Coordinate,STARLINK-4331 - Y-Coordinate,STARLINK-1867 - Y-Coordinate,STARLINK-5361 - Y-Coordinate,STARLINK-4715 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-1616 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-31769 - Y-Coordinate,STARLINK-6313 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-31695 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-4200 - Y-Coordinate,STARLINK-5288 - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-30798 - Y-Coordinate,STARLINK-3104 - Y-Coordinate,STARLINK-5492 - Y-Coordinate,STARLINK-5727 - Y-Coordinate,STARLINK-5538 - Y-Coordinate,STARLINK-3948 - Y-Coordinate,STARLINK-2131 - Y-Coordinate,STARLINK-5572 - Y-Coordinate,STARLINK-1913 - Y-Coordinate,STARLINK-30243 - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-3543 - Y-Coordinate,STARLINK-3589 - Y-Coordinate,STARLINK-3180 - Y-Coordinate,STARLINK-4090 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2043 - Z-Coordinate,STARLINK-30073 - Z-Coordinate,STARLINK-3255 - Z-Coordinate,STARLINK-1177 - Z-Coordinate,STARLINK-3300 - Z-Coordinate,STARLINK-2339 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-2570 - Z-Coordinate,STARLINK-31158 - Z-Coordinate,STARLINK-30812 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-3219 - Z-Coordinate,STARLINK-1801 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-4380 - Z-Coordinate,STARLINK-31306 - Z-Coordinate,STARLINK-1048 - Z-Coordinate,STARLINK-2505 - Z-Coordinate,STARLINK-4427 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-1971 - Z-Coordinate,STARLINK-6321 - Z-Coordinate,STARLINK-3073 - Z-Coordinate,STARLINK-1722 - Z-Coordinate,STARLINK-6252 - Z-Coordinate,STARLINK-30496 - Z-Coordinate,STARLINK-31143 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-5151 - Z-Coordinate,STARLINK-2521 - Z-Coordinate,STARLINK-30380 - Z-Coordinate,STARLINK-31848 - Z-Coordinate,STARLINK-4005 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-6236 - Z-Coordinate,STARLINK-5631 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-1453 - Z-Coordinate,STARLINK-31190 - Z-Coordinate,STARLINK-3958 - Z-Coordinate,STARLINK-32126 - Z-Coordinate,STARLINK-31179 - Z-Coordinate,STARLINK-3667 - Z-Coordinate,STARLINK-4598 - Z-Coordinate,STARLINK-5610 - Z-Coordinate,STARLINK-11090 [DTC] - Z-Coordinate,STARLINK-31440 - Z-Coordinate,STARLINK-30765 - Z-Coordinate,STARLINK-4621 - Z-Coordinate,STARLINK-30103 - Z-Coordinate,STARLINK-32281 - Z-Coordinate,STARLINK-1451 - Z-Coordinate,STARLINK-3938 - Z-Coordinate,STARLINK-31953 - Z-Coordinate,STARLINK-5900 - Z-Coordinate,STARLINK-5107 - Z-Coordinate,STARLINK-2753 - Z-Coordinate,STARLINK-5085 - Z-Coordinate,STARLINK-30971 - Z-Coordinate,STARLINK-5401 - Z-Coordinate,STARLINK-31210 - Z-Coordinate,STARLINK-30816 - Z-Coordinate,STARLINK-3072 - Z-Coordinate,STARLINK-31579 - Z-Coordinate,STARLINK-5854 - Z-Coordinate,STARLINK-4331 - Z-Coordinate,STARLINK-1867 - Z-Coordinate,STARLINK-5361 - Z-Coordinate,STARLINK-4715 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-1616 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-31769 - Z-Coordinate,STARLINK-6313 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-31695 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-4200 - Z-Coordinate,STARLINK-5288 - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-30798 - Z-Coordinate,STARLINK-3104 - Z-Coordinate,STARLINK-5492 - Z-Coordinate,STARLINK-5727 - Z-Coordinate,STARLINK-5538 - Z-Coordinate,STARLINK-3948 - Z-Coordinate,STARLINK-2131 - Z-Coordinate,STARLINK-5572 - Z-Coordinate,STARLINK-1913 - Z-Coordinate,STARLINK-30243 - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-3543 - Z-Coordinate,STARLINK-3589 - Z-Coordinate,STARLINK-3180 - Z-Coordinate,STARLINK-4090 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1196.5406,-5188.3327,-3195.0341,4712.9235,3880.1211,4270.5177,-6047.2506,-3471.2849,5220.4900,-4070.4120,-1183.7651,5140.8485,-6065.4131,-368.7344,-6156.6337,1567.2896,6333.3195,1485.5371,-192.6381,4473.8155,-115.0166,-2924.1081,-5251.6009,1769.4236,-5778.1629,1020.9544,-5905.6056,-2821.5252,-6504.2617,-6853.3940,6175.6421,6721.5623,-5657.2217,2758.1067,1579.3919,-6746.0301,3945.0304,171.7500,-4141.2741,-4281.7240,-6302.0879,3175.8795,2653.6009,6435.6160,-3190.3307,321.3042,-3528.9973,-4420.6791,-104.1772,-799.6030,3504.4808,3665.2936,1183.2963,2548.9974,1984.7766,5212.5655,2906.3398,-1220.8845,3138.5783,-5141.3642,4507.6710,-2103.0912,1405.3189,5490.5825,6189.4191,-1210.9219,-4727.5018,378.5777,3862.9253,5034.3180,-1372.4323,56.4322,-6672.8996,-3503.5812,-5905.4728,-4107.6346,-5205.9098,502.6006,-1000.7538,688.6253,-4327.1573,4040.8448,171.4767,-2381.9862,615.7312,1085.3186,-1538.6572,6317.8562,-5037.1276,-420.6176,-4023.7685,-5887.1172,3945.8477,1266.4243,5738.4860,-3004.4109,4093.0469,-4980.8955,3855.1860,-5670.3024,267761.4042,288589.5255,269606.1793,270666.9485,270718.6565,270812.2490,279337.4434,274519.0896,177483288.8785,177515425.0449,177495576.1472,177503434.8451,275102.9863,177499114.7977,-6796.3082,-3271.7678,-2781.4478,-555.3416,4680.6046,-4192.9720,2843.1665,2311.3554,1466.9269,-978.7647,6072.6874,2543.7119,1611.8089,6868.4104,3182.9206,-3819.5644,-37.6148,5768.8805,-942.9144,2643.9150,-5359.5353,4326.9851,1863.1958,-4754.6352,-3107.5448,-5259.3857,-2255.3973,6245.8436,2248.8162,-688.0494,-3097.2227,1570.4577,-1665.8668,5305.3999,6752.1429,-937.1609,-1366.4056,-6525.1536,182.8508,4490.8154,-261.5038,-4638.6485,3566.8698,2297.8932,3379.8315,6386.4077,-5909.2992,2844.6872,-4257.9601,6503.6245,2456.3499,-2237.5106,5195.8966,-347.2943,-5327.6473,4344.7512,-5401.0440,5590.2396,-5071.1256,-2437.7791,2605.7002,6472.6843,4638.4303,-419.1344,519.0742,4920.6656,3522.7251,-2396.8482,2465.4487,-3931.8441,208.2487,-6868.8412,-1831.0547,5956.0302,-1932.5414,2102.5506,3560.4701,-5083.7385,-6568.6076,-6502.8682,-2346.5918,-5630.2231,-4179.3898,162.4077,4205.7974,5539.9712,2888.0812,-2835.4082,656.3744,-1355.3059,-3954.6821,-2524.4477,-5512.3738,6784.2688,-2902.2177,-5727.9638,-1194.8527,-3221.9085,-2241.7444,-1301.9643,215531.2943,200337.4075,206798.9406,212171.0881,203841.7232,207437.9569,207633.6129,208781.1423,96914009.5515,96883787.8717,96892645.7925,96924403.7190,208987.7838,96918085.4116,-146.4752,-3246.8656,5458.1764,-5041.1870,-3305.2858,-3435.8004,-1893.8520,5491.6987,-4211.4301,5415.9767,3069.9860,3853.1983,2912.9687,878.3304,318.7693,-5476.5690,2788.3802,-3468.1822,-6881.9477,4582.2967,-4372.8751,-4432.4954,4099.2073,4719.8178,-2304.9055,-4318.4210,-2856.3921,-1109.0336,-806.9076,636.0453,687.9078,500.5545,3589.2415,3443.0060,-149.5408,342.7052,5503.5085,-2018.3080,5524.6080,-3104.8510,2867.7431,4016.8166,5295.3695,-260.3003,-5121.0673,2459.7105,826.5185,4482.7011,5439.5087,2259.3705,-5208.9048,5325.4109,4425.7251,-6453.2757,3966.9729,747.6255,-3197.8187,-3889.7090,3294.5174,-4001.8235,4570.9794,1223.1968,-4987.1530,-4213.4262,3076.1364,4619.7105,3488.3697,-6518.1965,-5101.9182,-2749.5348,-6807.9021,-149.7887,420.3360,-292.9031,-3042.0668,5106.9720,-2873.2956,-4525.2664,1974.5855,-2096.8979,4784.9637,-195.1273,-5512.2861,-6531.4155,5460.0381,4007.3513,6125.0865,-343.0261,4713.6459,-6804.0043,-4009.7716,2608.2814,1468.6806,-21.3830,-2597.9651,2450.8758,-5450.8198,-3565.6608,-5289.1966,-3746.6246,160683.7754,161639.2494,158507.3092,166072.5165,164243.0832,153525.2539,153628.2042,161864.6335,75560279.9046,75588555.2540,75571086.0165,75565570.0301,160157.5079,75572539.9298,
3600.000,2611.5625,6803.9840,6163.9486,-5612.9578,-5578.1711,-3386.1872,3469.9274,703.9018,-6539.2677,5552.8187,-1892.4352,-3906.4400,5945.0663,-2114.7348,4669.0660,2718.4316,-3613.2385,-3518.1014,-4843.1269,-6510.2930,3378.5264,1422.0754,1604.2795,1875.9473,5702.8136,1105.2789,4929.8501,-78.9689,5021.8415,5855.0389,-4416.2099,-5884.4790,3695.5991,-3913.6380,-3461.2690,5610.2493,-2008.5403,2338.9854,4124.9991,2693.0620,6572.6216,-2063.7996,-5967.6010,-5248.1385,1803.9619,-2708.9293,4916.7043,337.5846,4253.5604,-1423.4928,-6484.4424,-2429.3579,-4613.0891,2654.3990,509.5382,-5334.2138,748.1910,-522.2966,-712.5926,6348.3405,-6523.0407,-399.1440,-2600.8380,-3469.2976,-6666.2373,-3126.1892,4014.6685,3312.3400,-6619.1080,-1829.2485,4180.0577,1758.4927,6185.8565,1182.9679,6782.6508,3737.1694,3971.2126,3996.0678,3116.3794,1806.0108,3912.4834,-1397.0592,3728.4536,2967.7370,-4572.9921,-4278.2046,-3023.5564,-4354.1934,4412.9101,-3314.5702,4142.3858,6608.4836,-781.5994,-2651.2593,-2495.7601,4381.2064,-1908.0584,6574.5072,-3111.4111,3529.1994,207372.2060,230568.4748,208589.5163,210883.6358,210389.8789,210133.8017,218030.8564,214755.6114,146342803.8326,146385023.0234,146363619.5934,146356698.5408,214642.7281,146359269.6751,5016.4408,1336.3491,416.9270,3616.8209,-3978.0966,5948.4047,66.1344,-5536.3417,1706.6581,-2790.9166,-3795.3463,1389.0234,-3268.2113,-5296.4340,-344.3386,5012.0365,2442.7698,-2199.7835,1703.3782,245.0075,2562.7290,-6687.6692,-3865.5314,5887.8585,2947.2642,6782.0636,-1321.2247,-5635.3839,-3363.0873,-978.7823,233.5096,240.1798,-1886.3686,-1452.0601,-5032.4185,-1838.9774,5120.4953,3740.5177,-4205.2271,-6378.2876,-2094.8675,6598.5800,-2426.3543,188.8692,-6377.6580,-3355.6108,4038.3815,-4259.2496,3111.5905,-6642.7326,433.8144,5907.8633,-2931.1313,-1446.3006,6855.4554,-2061.1803,4156.0674,-6893.9029,6758.3972,2729.3495,278.9606,-5005.5982,-6423.8878,3996.9095,1871.4667,-4967.2604,-5474.7551,4344.7742,-299.5579,2742.9343,3774.2014,5273.5725,-561.8566,-5351.0884,437.4798,-5459.2648,-5631.0777,4134.1021,5959.1591,6374.1807,-2240.9333,5806.9899,4746.1107,-4384.8345,-2684.9496,-2959.8823,-1968.3400,4379.8889,-4389.6891,-2523.1615,-204.6197,1104.5762,5432.5742,-4903.1568,4502.5909,5006.5948,4921.1480,2063.0679,5678.8619,-2161.6412,273490.5500,265427.4097,270681.5010,274851.2114,265979.0813,269249.3925,270597.4992,272025.0776,139648989.7393,139621551.7799,139627236.6035,139660070.5864,271509.9325,139652386.8102,-3963.1427,-200.3522,-3116.5538,1810.0515,-969.4755,-872.6141,6003.2042,-4070.1780,1184.7851,-2895.8093,-5463.3759,-5540.9074,1363.1764,-3948.9578,-5129.4249,3794.2068,-5384.7527,5490.3058,4662.1192,-2383.8426,5449.5704,355.7108,-5521.8641,-3154.9977,-2676.5544,298.6614,4686.9787,4046.2193,-3396.7515,3539.4482,-5355.0484,3623.5600,-5530.3309,-5506.4800,-3289.1760,3406.0862,-4198.5684,5203.3890,-3628.0991,-398.2083,686.1780,-9.0453,-2538.5064,4368.0246,1953.7244,-5334.5054,2749.3716,-5443.4053,-4485.2970,1387.6889,1766.0363,-2477.6824,-4270.2751,6238.0644,-949.6034,3719.0018,5462.8513,-211.8334,515.2428,-796.2605,-2344.2353,-4763.7044,557.6229,4465.8404,409.6821,-3563.2962,940.5424,4293.6147,1743.9157,6112.1091,4050.2644,-4044.9773,3073.5402,4206.3155,-1290.7294,-1928.0028,-720.6594,3663.4624,1687.4908,-1806.7045,-5192.5053,3513.4318,3367.0555,4498.0998,-4463.5279,-4580.2096,-5945.1349,-3153.8416,-3067.0367,5545.2064,5525.3467,1714.9210,-4247.0845,4054.3801,4636.7306,1890.3853,4460.2139,-638.4039,2416.6354,5530.3382,159387.4798,160796.7119,158781.0856,163570.1857,165060.9232,155276.6664,151153.5700,157714.7734,75560897.6486,75586424.4857,75567288.8355,75571687.2074,159414.6519,75572504.3929,
7200.000,-4025.7731,-5872.9087,-6697.8716,4438.0075,4978.5789,735.6411,1950.8547,1284.5294,5060.4670,-4862.7479,5228.5368,2523.8999,-3069.6568,4689.0528,447.1191,-4961.5548,226.2410,5432.3085,6931.4032,6339.2083,-6168.7304,679.7671,1937.7849,-4318.4941,-3303.7260,-2577.7915,-3201.1977,3637.0673,-1219.4037,-2578.8449,-778.8215,2938.7593,-1500.5998,4919.9850,4861.7107,-2019.5097,401.1144,-5075.9193,-3309.6980,-19.9015,-4302.4676,5.8242,6612.1874,2139.6826,-230.7568,5192.8324,-5111.2749,3283.2144,-6605.3905,3487.7825,5407.3987,706.4948,6742.7447,-6522.0975,-2598.2904,3523.2479,-4735.0217,2069.3222,-2231.5120,-4492.5755,6320.0791,3802.8842,2297.9649,1192.5967,4597.2846,5785.9024,-1011.5657,-4459.5596,6074.0087,-2797.5377,-3028.3396,-3922.9651,-3714.8899,2547.4323,-4714.0409,-2141.1550,-1091.4673,-6462.4744,-4500.5326,-3963.5049,-3201.1812,-2341.7653,-5477.2112,-3565.2223,6764.8823,6517.2674,6213.0941,581.0504,-2874.7165,3284.7594,-4127.5418,-4605.6699,-3133.3376,4085.9509,-1400.9986,-4348.9006,192.1747,-5315.1429,1721.8298,-1251.5708,136108.5945,158044.9950,134256.3957,137857.0493,136452.7163,136706.7903,142707.3762,140553.3791,105177845.1065,105229465.3259,105206690.8141,105190280.7515,140349.7359,105195261.3577,-1034.4141,1127.0036,1257.9464,-4667.8736,1308.5935,-5090.0321,-801.9444,6784.2404,-3797.8058,4525.0338,1044.5160,-5234.3103,3907.4609,2171.6181,-904.6748,-4695.8582,-5118.4635,-1625.0749,354.5862,-2506.8699,50.1659,5544.2258,5630.2928,-5416.7617,-574.0770,-5040.7392,4917.3938,3733.4382,4015.8009,3265.7562,884.6775,-2961.5281,5463.4826,-2675.2189,1434.4545,4617.7594,-6901.0689,193.1164,6046.9342,5897.2710,3850.7454,-5620.7875,962.9044,-3730.8327,6466.3446,-561.1857,-347.4372,5305.3474,-1928.0440,4267.4701,-2426.1191,-6463.2425,539.1015,33.0443,-5860.6037,-2129.0277,-2604.3664,5121.0650,-5092.6919,-1422.2931,-2532.3510,2261.7491,5062.3110,-6526.4090,-3681.4912,3692.6592,4858.0622,-5319.2461,-1439.9754,-2236.5263,-6156.3735,-1410.5921,3468.6388,3323.4925,1611.5856,6036.0910,5647.0615,-2182.8542,-2995.8793,-3408.0438,5727.3692,-4513.5685,-4129.6641,5966.2737,1312.3903,187.0969,2099.2763,-5037.1251,6296.1634,6021.4355,4213.2536,1315.5019,-4285.1381,872.7831,-5574.3222,-1781.9650,-6877.2267,165.1546,-6403.9186,5590.8778,315186.8084,314323.3343,317601.5076,320411.7076,311395.9273,314661.8075,316100.1019,316505.7413,172862579.3611,172841216.9033,172843932.4415,172865630.5051,317058.7103,172865738.2110,5500.2915,3508.3782,-1198.7213,2517.7264,4610.6826,4586.9644,-6620.1536,15.5286,2649.0278,-1697.6003,4388.7101,3741.2188,-4826.3895,4614.7778,6853.5650,541.1642,4648.7335,-3918.4827,258.8898,-1274.0705,-3126.8292,3947.7349,3525.8140,-331.4030,6082.4703,3895.2101,-3703.3838,-4590.7237,5502.8929,-5531.1744,6831.5097,-5527.3779,3945.6503,4030.6208,4724.1167,-4598.7697,242.6867,-4571.4150,-569.2462,3642.0821,-3841.4270,-4034.5989,-1817.7270,-5321.1684,2418.3760,4429.6227,-4677.2991,2975.4062,705.7432,-4212.5649,3193.6553,-2163.4791,1508.1467,-2383.7482,-2656.9419,-5452.9149,-4317.1197,4151.1855,-3948.0109,5106.4370,-1318.2076,5306.4775,4166.2195,-2013.1646,-3666.5561,12.6963,-4736.6702,388.1785,2818.6221,-5960.8644,1050.0008,5451.4562,-4720.5397,-5508.5090,4786.3504,-2548.3407,3853.6463,-60.4528,-4347.4135,4442.8096,2040.1124,-4718.1559,861.1232,116.6070,715.3256,2332.0797,2301.9815,4718.6525,-445.8756,-1074.9136,-3619.6768,-4999.3784,4456.9527,-5497.8318,-3884.7115,-5084.6863,-704.5432,4414.8650,1945.9203,-3879.0553,158098.3832,159921.3946,159209.5487,160100.2424,165366.0340,157932.9956,149394.3021,160363.2102,75562242.4577,75584168.2445,75563630.2267,75577881.6693,158656.6882,75572444.2434,
