sl_100_86400_20251024 Coordinates.csv
2025/10/24 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:55 2024,
Start: 2025/10/24 07:47:00.00, Stop: 2025/10/25 07:47:00.00,
TIME_UNITS,STARLINK-2379 - X-Coordinate,STARLINK-1009 - X-Coordinate,STARLINK-5717 - X-Coordinate,STARLINK-6193 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-1062 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-1594 - X-Coordinate,STARLINK-2545 - X-Coordinate,STARLINK-4622 - X-Coordinate,STARLINK-30153 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-32240 - X-Coordinate,STARLINK-30457 - X-Coordinate,STARLINK-5670 - X-Coordinate,STARLINK-2285 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-5217 - X-Coordinate,STARLINK-30343 - X-Coordinate,STARLINK-6183 - X-Coordinate,STARLINK-4749 - X-Coordinate,STARLINK-31308 - X-Coordinate,STARLINK-3120 - X-Coordinate,STARLINK-1837 - X-Coordinate,STARLINK-2540 - X-Coordinate,STARLINK-3933 - X-Coordinate,STARLINK-2309 - X-Coordinate,STARLINK-4141 - X-Coordinate,STARLINK-5007 - X-Coordinate,STARLINK-3098 - X-Coordinate,STARLINK-1275 - X-Coordinate,STARLINK-4773 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-4471 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-2237 - X-Coordinate,STARLINK-3764 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-5800 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-32137 - X-Coordinate,STARLINK-2150 - X-Coordinate,STARLINK-3839 - X-Coordinate,STARLINK-5014 - X-Coordinate,STARLINK-30553 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-3909 - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-5812 - X-Coordinate,STARLINK-5403 - X-Coordinate,STARLINK-5423 - X-Coordinate,STARLINK-5988 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-31604 - X-Coordinate,STARLINK-1013 - X-Coordinate,STARLINK-4164 - X-Coordinate,STARLINK-31755 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-31319 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-30898 - X-Coordinate,STARLINK-5914 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-32285 - X-Coordinate,STARLINK-31276 - X-Coordinate,STARLINK-1834 - X-Coordinate,STARLINK-5560 - X-Coordinate,STARLINK-3669 - X-Coordinate,STARLINK-5427 - X-Coordinate,STARLINK-2106 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-3447 - X-Coordinate,STARLINK-5375 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-30924 - X-Coordinate,STARLINK-2268 - X-Coordinate,STARLINK-31415 - X-Coordinate,STARLINK-32086 - X-Coordinate,STARLINK-4165 - X-Coordinate,STARLINK-5854 - X-Coordinate,STARLINK-32141 - X-Coordinate,STARLINK-4797 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-30507 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-31449 - X-Coordinate,STARLINK-3056 - X-Coordinate,STARLINK-4747 - X-Coordinate,STARLINK-3269 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-4441 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-32023 - X-Coordinate,STARLINK-6351 - X-Coordinate,STARLINK-11092 [DTC] - X-Coordinate,STARLINK-31599 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-1009 - Y-Coordinate,STARLINK-5717 - Y-Coordinate,STARLINK-6193 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-1062 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-1594 - Y-Coordinate,STARLINK-2545 - Y-Coordinate,STARLINK-4622 - Y-Coordinate,STARLINK-30153 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-32240 - Y-Coordinate,STARLINK-30457 - Y-Coordinate,STARLINK-5670 - Y-Coordinate,STARLINK-2285 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-5217 - Y-Coordinate,STARLINK-30343 - Y-Coordinate,STARLINK-6183 - Y-Coordinate,STARLINK-4749 - Y-Coordinate,STARLINK-31308 - Y-Coordinate,STARLINK-3120 - Y-Coordinate,STARLINK-1837 - Y-Coordinate,STARLINK-2540 - Y-Coordinate,STARLINK-3933 - Y-Coordinate,STARLINK-2309 - Y-Coordinate,STARLINK-4141 - Y-Coordinate,STARLINK-5007 - Y-Coordinate,STARLINK-3098 - Y-Coordinate,STARLINK-1275 - Y-Coordinate,STARLINK-4773 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-4471 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-2237 - Y-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-5800 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-32137 - Y-Coordinate,STARLINK-2150 - Y-Coordinate,STARLINK-3839 - Y-Coordinate,STARLINK-5014 - Y-Coordinate,STARLINK-30553 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-3909 - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-5812 - Y-Coordinate,STARLINK-5403 - Y-Coordinate,STARLINK-5423 - Y-Coordinate,STARLINK-5988 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-31604 - Y-Coordinate,STARLINK-1013 - Y-Coordinate,STARLINK-4164 - Y-Coordinate,STARLINK-31755 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-31319 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-30898 - Y-Coordinate,STARLINK-5914 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-32285 - Y-Coordinate,STARLINK-31276 - Y-Coordinate,STARLINK-1834 - Y-Coordinate,STARLINK-5560 - Y-Coordinate,STARLINK-3669 - Y-Coordinate,STARLINK-5427 - Y-Coordinate,STARLINK-2106 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-3447 - Y-Coordinate,STARLINK-5375 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-30924 - Y-Coordinate,STARLINK-2268 - Y-Coordinate,STARLINK-31415 - Y-Coordinate,STARLINK-32086 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,STARLINK-5854 - Y-Coordinate,STARLINK-32141 - Y-Coordinate,STARLINK-4797 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-30507 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-31449 - Y-Coordinate,STARLINK-3056 - Y-Coordinate,STARLINK-4747 - Y-Coordinate,STARLINK-3269 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-4441 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-32023 - Y-Coordinate,STARLINK-6351 - Y-Coordinate,STARLINK-11092 [DTC] - Y-Coordinate,STARLINK-31599 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-1009 - Z-Coordinate,STARLINK-5717 - Z-Coordinate,STARLINK-6193 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-1062 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-1594 - Z-Coordinate,STARLINK-2545 - Z-Coordinate,STARLINK-4622 - Z-Coordinate,STARLINK-30153 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-32240 - Z-Coordinate,STARLINK-30457 - Z-Coordinate,STARLINK-5670 - Z-Coordinate,STARLINK-2285 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-5217 - Z-Coordinate,STARLINK-30343 - Z-Coordinate,STARLINK-6183 - Z-Coordinate,STARLINK-4749 - Z-Coordinate,STARLINK-31308 - Z-Coordinate,STARLINK-3120 - Z-Coordinate,STARLINK-1837 - Z-Coordinate,STARLINK-2540 - Z-Coordinate,STARLINK-3933 - Z-Coordinate,STARLINK-2309 - Z-Coordinate,STARLINK-4141 - Z-Coordinate,STARLINK-5007 - Z-Coordinate,STARLINK-3098 - Z-Coordinate,STARLINK-1275 - Z-Coordinate,STARLINK-4773 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-4471 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-2237 - Z-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-5800 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-32137 - Z-Coordinate,STARLINK-2150 - Z-Coordinate,STARLINK-3839 - Z-Coordinate,STARLINK-5014 - Z-Coordinate,STARLINK-30553 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-3909 - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-5812 - Z-Coordinate,STARLINK-5403 - Z-Coordinate,STARLINK-5423 - Z-Coordinate,STARLINK-5988 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-31604 - Z-Coordinate,STARLINK-1013 - Z-Coordinate,STARLINK-4164 - Z-Coordinate,STARLINK-31755 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-31319 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-30898 - Z-Coordinate,STARLINK-5914 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-32285 - Z-Coordinate,STARLINK-31276 - Z-Coordinate,STARLINK-1834 - Z-Coordinate,STARLINK-5560 - Z-Coordinate,STARLINK-3669 - Z-Coordinate,STARLINK-5427 - Z-Coordinate,STARLINK-2106 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-3447 - Z-Coordinate,STARLINK-5375 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-30924 - Z-Coordinate,STARLINK-2268 - Z-Coordinate,STARLINK-31415 - Z-Coordinate,STARLINK-32086 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,STARLINK-5854 - Z-Coordinate,STARLINK-32141 - Z-Coordinate,STARLINK-4797 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-30507 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-31449 - Z-Coordinate,STARLINK-3056 - Z-Coordinate,STARLINK-4747 - Z-Coordinate,STARLINK-3269 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-4441 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-32023 - Z-Coordinate,STARLINK-6351 - Z-Coordinate,STARLINK-11092 [DTC] - Z-Coordinate,STARLINK-31599 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5904.4338,-4205.4260,5941.4488,-776.1164,3809.3752,5073.0477,3884.9919,-6883.9430,-6584.4408,-1145.2986,2102.4459,-3675.4150,-3277.7493,-3831.6402,4827.6248,-1384.2490,-2897.7504,4967.3803,-2915.6920,5721.0726,5278.5482,0.0000,-4060.2382,437.7202,4921.1584,-729.0378,-697.9747,-6218.8908,2161.9528,4462.3116,4707.1586,3742.2423,-2082.5523,1520.6446,3479.9991,-233.7378,5152.8885,2724.8965,-5046.1420,2564.0997,-2603.6140,-312.2885,3301.6615,-4154.4181,-6568.1352,-4682.4332,4986.9539,-6398.6987,-4019.0172,-2199.1920,763.3047,-6790.8276,-3208.1543,-5269.7122,2662.5430,-3186.7452,4225.5746,-3936.9202,3764.8363,4328.7513,4643.9034,-473.8716,-6682.5537,-1255.4921,979.0042,2628.4726,2727.8182,-5264.5358,-4902.5153,-1584.1457,1217.2651,4427.1600,5288.2265,527.4612,-4358.9751,6824.5036,3626.4971,-6269.1282,4156.1407,3103.3670,333.3981,3312.4257,-970.5340,-2633.4000,-3180.8244,-1484.1888,-6053.4318,-3812.1929,1556.2701,-3871.9827,-1102.1314,-1449.2043,-1773.9799,-1427.2636,-721.4919,4572.1109,-1738.6047,3551.7694,2036.7699,216.3256,-4356.2499,-15648.2902,-1778.6707,-3901.2761,-2555.4303,-3177.9925,-11647.4667,-6885.2030,-60196635.9145,-60183427.4076,-60185136.4300,-60186138.0537,-7781.1753,-60181700.8691,-448.5461,-3573.4136,-3357.2695,-6551.4777,-3420.5841,1492.9622,-2254.0799,-787.9037,-1441.9729,-4200.7361,-122.5714,-3665.3125,-2727.7609,-2660.5343,-3484.6082,4893.6152,5518.6955,-3044.8609,-3777.3695,-3841.2472,-400.6079,0.0000,-5083.1406,4474.0494,2880.8581,4116.5229,-4674.3172,2662.3120,-5873.9859,4373.0441,5033.5179,-1566.8838,-3574.6622,4386.6962,-842.9947,4692.6707,-1776.4229,-4960.3075,764.2911,-4312.7005,6283.8555,-6039.2191,-5971.6722,1929.6515,-2080.2492,5080.2374,944.9105,-2056.3262,-3962.3540,-5987.4808,-4853.9355,351.2286,-2208.3010,-3792.4310,-2635.7124,-2908.3686,-335.3550,1293.6756,4744.0728,2840.9383,-68.9779,-6770.1583,1508.0345,5180.3694,-2930.8079,4128.8199,3103.7592,-1873.8966,4239.2750,6684.2737,-4670.1198,-3475.2018,982.2483,6094.6632,-504.1836,-945.1837,-3120.1824,-2664.7307,-4943.6693,5978.1187,-6328.8136,-2983.3753,-3665.4442,3222.6109,4945.9557,-5653.5663,3115.6066,-3496.1022,4133.3539,-1464.2635,-4412.5396,-5247.9668,5506.6881,5185.6623,5361.3872,-2926.9213,6494.5512,-5896.3659,5810.4510,6462.3892,349561.1320,385608.8135,367355.1966,363200.5084,371562.1842,368315.8295,369140.0806,366261.0736,334942441.6757,334927725.6895,334917952.1999,334943044.1151,367230.5434,334932176.5912,3563.9081,4162.7850,-1242.8449,-2138.4932,-4679.2556,-4461.0055,-5273.5191,337.1185,-1290.8414,5341.8429,-6610.8928,4581.5135,5315.4716,-5100.2898,3524.5359,-4718.6928,2942.5643,3544.2630,-5013.1126,766.2706,-4485.3521,0.0000,2023.2807,5265.0931,3796.7534,-5508.3998,5026.9914,1430.3471,-2952.2902,3000.1556,-569.0799,5390.7176,-5526.8055,-5135.4980,-5962.1741,5068.2945,-4245.1223,3966.1418,-4695.6566,4748.3794,1343.8246,-3403.7848,100.7414,5180.5542,-572.6985,108.9057,-4730.1261,-1126.5224,3976.8451,-2677.9171,-4930.6259,1363.1319,-5759.7367,-2463.5429,5848.1828,5274.1252,-5479.8743,5525.0915,-3136.2359,4579.5235,-5129.4286,714.0287,440.4359,-4294.1885,6215.0059,4879.1124,5421.6149,3973.4121,-2408.3387,-1091.2897,4948.8320,-4048.8818,4350.0456,3251.0282,-5348.7215,771.0635,5028.1157,796.2769,2402.9965,-1103.8776,-2511.7157,-5293.0070,5816.5804,-5319.5598,3632.7678,3677.0516,1285.0639,-4594.8174,5214.6881,-5595.8697,-5215.9934,-4194.7784,3817.4613,-4195.2388,-4338.6899,4301.1094,1187.1705,-846.2611,-2748.2226,2160.6103,-170591.1245,-173792.1089,-175190.5592,-168411.6202,-169449.7861,-180135.9826,-180764.7331,-175146.1203,-114389880.2233,-114379591.6414,-114397421.1314,-114405543.9333,-173893.0701,-114399311.7147,
3600.000,3269.4256,4144.2795,-4273.1169,2969.0324,-573.7563,-3444.2021,-437.1943,5687.7668,6047.6723,4831.9147,3133.6082,5659.0418,5036.5861,6582.4795,-1094.2753,-2529.6252,-731.2810,-3607.1002,4590.0418,-3755.5305,-3633.8243,0.0000,4959.7254,-3748.0266,-6681.5000,-3486.4366,4227.5931,3346.4741,-701.5882,-5050.2964,-4724.9527,-1648.8294,5652.3915,-4818.7509,1518.5530,-2648.3820,-5445.0012,1319.2562,4460.2887,-1010.5395,389.9851,2897.6622,-754.4318,807.8715,5335.1286,2318.2281,-5339.4398,5151.3094,6125.6340,3779.7272,1960.0736,4788.6179,6157.9741,1282.3025,-3563.1615,5002.3420,-3073.0759,2814.5902,-4973.2176,-4068.9837,-2577.0636,3087.8312,4407.8697,-902.8401,357.2867,-5608.0249,-5597.9821,6751.6994,3799.7676,1178.8547,1171.7597,-703.1923,-3234.8370,-3048.6674,5742.2920,-5615.0960,766.8876,6175.3928,-2851.4332,-4617.9982,2395.8106,-1883.6880,3021.9888,-378.0792,-769.6612,3504.7946,4476.2548,6370.8417,-4993.3283,1430.9591,4535.7506,3944.0283,-701.9349,-1944.9225,1056.6888,-3290.8944,-1041.4301,-1223.4246,-4018.0291,-3329.8839,-91022.9254,-111073.6517,-93450.9453,-96325.3037,-94288.4539,-94697.5443,-102497.4445,-100820.6763,-144890837.1761,-144878293.2840,-144872455.3001,-144882428.2274,-99453.9158,-144874871.2799,-2589.8118,-648.0405,4902.2001,6071.5700,5799.7219,2492.8212,4905.9112,-1648.3670,-445.2541,4160.1985,-1568.7308,83.2086,-1706.4603,854.7324,4962.6837,-5407.4336,-4194.7287,5789.0081,-288.9183,5111.5820,4140.9275,0.0000,1137.6086,-5301.5109,-1444.6840,-4350.0426,1944.9215,-3595.9751,6739.6207,-631.5778,-2498.7967,5776.3872,1488.8374,-4522.3940,-1225.1528,-6107.6759,4235.4342,3936.7625,-4462.2444,6734.8704,-6530.7297,6301.4423,5338.6772,-4749.9864,-146.9770,-5035.8181,2921.6178,-1374.2181,3199.0980,5538.6142,1400.2498,-2754.5597,2611.6252,2670.4184,5570.6240,-1535.7416,4411.6277,-5170.8848,-441.9979,1487.2064,3959.7948,4561.9387,-3624.0587,-6779.8771,6241.1174,-3775.5528,528.1373,-984.2677,-5418.2295,-5734.2884,6619.9071,5159.9306,2741.0115,-6223.5302,-2821.6974,2950.5889,2332.8214,-5.1487,5940.4360,-2721.8571,6197.3598,6188.3641,5905.7235,-6345.0960,-4078.9884,5937.3673,-4729.7150,2531.1179,-860.8281,-2425.9626,1666.5471,5624.2592,-6868.4642,-6454.0071,-334.9775,5888.4991,-4646.1576,6246.3749,-4907.2187,-3818.3788,337835.4181,369238.3985,351934.1071,349231.0716,357904.5315,354952.5574,354659.2015,353882.0505,307918472.9395,307907569.6296,307895649.8137,307912058.2960,353223.0557,307907908.9869,-5520.1117,-5505.2911,-2412.0273,-1547.1475,3745.1696,5444.4278,4856.4713,-3617.3526,-3214.2281,-2642.6741,5973.7394,-4002.7037,-4277.2883,1908.0996,-4706.1571,3518.3610,-5428.6784,121.4568,5156.9867,2796.5059,4203.6924,0.0000,-4540.7822,-2435.0008,524.0202,4075.5625,-5108.7090,-4871.1090,-1389.9449,-4713.5433,4380.0961,-3096.8910,3656.8551,2039.7675,6659.5960,-1893.7062,287.9250,-5534.7169,2861.9375,-1211.1384,2296.1205,16.5796,4176.1672,-4975.0678,4386.3236,-4127.9722,3314.5203,4231.6567,69.0733,-1692.6251,6513.9162,-4198.6198,1882.4014,6270.3156,-2153.6567,-4380.4140,4354.0574,-3633.1611,4631.1415,-5398.4614,5040.8564,-4037.1517,-3821.9040,113.3382,-3040.4583,-1480.1718,-3871.1883,-727.6809,-1992.8787,-3765.5382,-1648.5409,4563.9532,-5477.2445,186.5412,2610.9016,2794.4588,-6506.3531,2976.2318,2026.5777,4211.6605,-1526.0852,2437.1050,-2078.9396,2264.8866,-5536.3290,481.3317,2364.1450,888.8677,-4600.6776,6348.8550,4938.8137,59.1292,-684.8441,1022.8500,6830.5818,-1604.0555,-4898.2081,-2754.8592,-2286.4763,-4570.6912,-171577.8657,-174691.9031,-174792.2748,-171023.8224,-168747.9555,-178218.0383,-183079.3891,-173692.3356,-114442276.5531,-114427091.6125,-114441372.0973,-114457974.0751,-174613.2919,-114449409.1288,
7200.000,-394.9287,-3911.7127,741.3500,-4402.2378,-2106.2735,1866.4463,-2111.7096,-2743.9841,-2811.0189,-5983.4756,-6701.7113,-6237.0436,-5186.6374,-6405.4377,-2672.1538,5087.3140,4752.0196,422.9457,-5617.0024,47.8001,1684.8667,0.0000,-4635.3429,5003.7687,5094.9107,5749.8411,-6624.7392,973.3691,-1453.1186,4925.5347,3871.7283,-447.8330,-6876.2423,5673.0050,-5986.2795,3908.3808,3328.9289,-5186.3576,-2905.8175,-648.5206,2525.5136,-4367.0251,-3209.9255,1771.3044,-2516.7047,1734.6295,4461.2583,-2141.1664,-5485.6199,-4129.9493,-5279.0992,-1435.9350,-5783.6288,1904.7311,3332.9791,-5254.4256,1915.9044,-1524.6408,4991.5722,3639.0433,826.8893,-5248.0096,-281.8570,2528.3172,-514.6671,5924.0972,6163.5768,-5237.6240,-604.4932,970.1089,-2597.1662,-2737.4100,1238.4833,4473.7071,-5128.6850,2280.5793,-4906.2041,-3706.9280,-293.0900,5050.7007,-4325.1777,382.8333,-2981.9143,2392.8028,4790.5175,-4097.4276,-929.9739,-6002.4223,6611.1399,-281.1625,-6713.4363,-4454.1838,2764.1063,4063.3604,1749.4424,1134.9199,4506.6751,-2098.2368,4103.0086,5836.7073,-172292.0625,-199215.6103,-179116.8948,-182969.2046,-179725.4217,-180984.1819,-186640.8544,-182989.9405,-219693689.5522,-219683637.9146,-219670650.3719,-219681515.9897,-184605.6653,-219676613.6065,5620.6808,4576.7323,-5137.4123,-3215.3300,-6583.3890,-5927.2597,-6430.4084,4286.9619,3049.6403,-2932.4353,46.1690,2856.1872,4430.4904,736.1075,-5653.2241,4709.0611,2419.1386,-5713.2393,3448.9675,-5116.5135,-6582.5681,0.0000,3463.8856,4404.5164,-910.9440,3835.9730,327.7565,4396.9148,-4718.4222,-3328.3978,-1716.8928,-6485.4902,164.1092,3220.8851,117.7966,5140.6952,-4677.9752,-2785.3157,6254.6399,-6143.0210,4572.3961,-4205.7661,-2753.8791,6475.5844,3410.4017,3784.0895,-5309.3658,4990.6034,-948.5170,-2432.9835,1133.2173,5081.4402,-2335.2909,1816.2107,-5414.0749,4344.8494,-6631.2712,6720.5052,-3829.7902,-5149.6223,-6622.9412,-456.9202,5134.0330,4829.3976,-6656.5484,2136.5524,-2868.9923,3228.2010,4604.7242,2469.2680,-5818.5686,-5935.1764,-6003.9275,3951.8014,4295.6896,-4579.6111,-2604.6090,3386.8532,-4571.2188,-1911.5426,-2904.7482,-6632.0423,-5571.6701,5702.3329,3022.1978,-3462.0015,5113.9302,-720.9468,-1632.0463,6013.7854,496.2151,-3246.3622,5675.4826,4633.4036,-4203.5982,-6513.5657,1266.1493,-4667.7825,519.0228,-3.4286,305103.3282,329573.3961,314158.4534,313140.4606,321586.8558,318476.8790,318165.1224,316496.6171,259881059.0537,259873083.6165,259864198.3226,259867123.1158,316732.8154,259870730.4261,3998.8692,3397.5044,4589.7614,4274.6982,-553.8196,-3042.7750,-1469.7735,4703.9582,5455.6046,-1791.1921,-1794.4865,961.6915,11.1369,2476.7893,2962.0689,-205.0790,4362.7955,-3713.1238,-2108.3241,-4685.5139,-1400.4675,0.0000,3593.6519,-1900.6292,-4501.0564,-92.2744,1913.0154,5237.7797,4835.3509,3559.7249,-5471.8837,-1839.4742,552.4420,2300.5210,-3542.7325,-2486.4672,3827.6579,3618.1045,695.8287,-3112.0709,-4566.9079,3361.6024,-5360.7796,1674.3202,-5467.2832,5504.1925,88.6821,-4119.0775,-4098.2867,4975.0186,-4388.6400,4488.1371,3049.7870,-6431.5041,-2827.8191,177.6696,-571.9255,-563.6317,-2626.6938,2835.6654,-1823.3678,4331.9282,4540.5193,4125.8324,-1944.3435,-2867.9925,-590.9784,-3042.9786,5109.6017,6418.3918,-2701.8400,-2312.9781,3206.0642,-3528.8246,1741.9630,-4685.2821,4168.3548,-4677.7187,-5157.4025,-4173.4246,4383.7125,1919.1906,-2907.7759,2699.1967,3957.9968,-4361.9591,-4588.7308,3348.4498,636.2058,-3486.7052,-1600.4483,4091.1414,-2878.6086,2905.9392,-5226.6456,-2087.3990,4961.9350,4669.4489,5312.2283,3519.1502,-172585.2116,-175577.4599,-174332.4384,-174559.7987,-168527.1848,-175382.4902,-184664.7859,-176101.9423,-114495106.1881,-114475640.0053,-114486608.8210,-114507686.5985,-175319.9287,-114499477.9271,
