sl_10_5400_20250524 Coordinates.csv
2025/05/24 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:49 2024,
Start: 2025/05/24 07:47:00.00, Stop: 2025/05/24 09:17:00.00,
TIME_UNITS,STARLINK-5564 - X-Coordinate,STARLINK-5587 - X-Coordinate,STARLINK-11155 [DTC] - X-Coordinate,STARLINK-1226 - X-Coordinate,STARLINK-1011 - X-Coordinate,STARLINK-2614 - X-Coordinate,STARLINK-4700 - X-Coordinate,STARLINK-5898 - X-Coordinate,STARLINK-3389 - X-Coordinate,STARLINK-3248 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5564 - Y-Coordinate,STARLINK-5587 - Y-Coordinate,STARLINK-11155 [DTC] - Y-Coordinate,STARLINK-1226 - Y-Coordinate,STARLINK-1011 - Y-Coordinate,STARLINK-2614 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,STARLINK-5898 - Y-Coordinate,STARLINK-3389 - Y-Coordinate,STARLINK-3248 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5564 - Z-Coordinate,STARLINK-5587 - Z-Coordinate,STARLINK-11155 [DTC] - Z-Coordinate,STARLINK-1226 - Z-Coordinate,STARLINK-1011 - Z-Coordinate,STARLINK-2614 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,STARLINK-5898 - Z-Coordinate,STARLINK-3389 - Z-Coordinate,STARLINK-3248 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,945.6541,-3241.8473,-4294.6045,-403.3062,4527.1050,-5631.2555,4670.8484,1895.7372,1005.5020,6756.9220,-339457.1496,-310259.1738,-332323.7297,-333139.4654,-330144.0303,-331317.6865,-323428.5725,-329541.3652,181197445.8792,181217879.9998,181188219.3487,181184484.7307,-327852.1828,181186754.5928,-6647.0448,3950.3680,653.1312,5250.1940,-441.2300,3854.2428,2931.1341,4440.9040,4633.2435,224.6651,146580.5964,125611.3284,130419.6518,135737.5571,127945.0170,131312.8324,134548.7535,134551.2168,146411678.2898,146363492.1854,146411136.1861,146407074.2312,134310.1592,146399280.7603,-1737.6083,-4694.9111,5131.3180,-4501.1700,5205.4975,-1088.4834,4166.1093,4993.7674,-5022.9415,1440.0815,75248.5390,73173.4627,70748.8709,78225.6085,76489.7419,65773.2928,65788.8427,73020.6490,72259380.4158,72236389.8365,72234969.1254,72244831.9143,72360.7946,72247158.3772,
300.000,-573.2360,-1354.5012,-4423.7903,1355.0420,4821.5545,-4429.2073,4535.6676,3243.1620,2922.3649,6832.8632,-342452.6942,-312794.7463,-335139.6048,-335817.8537,-332851.9762,-334057.7824,-326216.4070,-332057.7779,177960196.9783,177981309.6771,177950475.4435,177946613.1908,-330570.7871,177949462.0662,-6906.2783,4984.4165,2694.7443,4250.7219,-2414.2103,4517.2797,975.3015,5132.5988,4810.9838,-994.9955,139285.6241,118981.7338,123559.3328,128818.5823,120959.9599,124297.3047,127631.3873,127391.2954,150337703.6931,150290287.8489,150337510.0458,150332943.3769,127365.3548,150325370.6781,-226.6140,-4634.0420,4288.1327,-5300.0344,4328.1622,-2783.8701,5120.1944,3379.1995,-4001.7074,-368.2334,75360.4914,73299.3091,70960.5747,78246.9689,76777.1002,66088.7366,65754.6497,73560.4796,72258280.6903,72235071.9123,72234246.0120,72244302.0317,72499.7888,72246031.6505,
600.000,-2034.4440,640.5263,-4121.5348,3021.4931,4680.9567,-2771.9334,4003.0580,4228.8749,4527.2633,6227.5149,-345290.2679,-315189.6069,-337805.5676,-338348.1194,-335410.2519,-336646.2363,-328859.8740,-334311.6000,174637891.7297,174659662.9029,174627659.9135,174623711.5300,-333142.2690,174627110.1358,-6496.2970,5576.1683,4427.0075,2874.7487,-4125.6098,4758.4905,-1099.5790,5333.8435,4549.2828,-2119.5886,131928.5427,112301.6054,116645.3684,121845.9149,113922.9377,117227.3201,120655.9555,120186.0346,154192163.2412,154145530.9692,154192291.9298,154187171.8109,120365.6741,154179892.4394,1308.6257,-4079.5594,2943.3300,-5532.1078,2984.7108,-4178.6999,5522.2553,1405.6459,-2547.8973,-2136.8307,75472.1352,73425.0542,71175.1541,78263.1629,77060.7625,66409.8271,65726.1440,74023.9256,72257175.2260,72233754.1552,72233532.0248,72243783.6696,72638.7280,72244904.7237,
900.000,-3310.9495,2552.8507,-3405.1482,4432.6217,4105.1169,-819.0325,3130.8579,4771.0303,5666.0323,5000.5576,-347968.5490,-317442.7597,-340320.4331,-340729.0257,-337817.9565,-339081.8277,-331357.5625,-336324.5995,171232111.8439,171254521.1295,171221355.7671,171217369.6151,-335565.5240,171221280.6145,-5455.0593,5663.0636,5666.8672,1260.9562,-5411.2764,4569.3484,-3087.5013,5005.5565,3858.3366,-3057.3895,124512.7976,105573.9099,109680.8771,114822.6503,106836.9810,110106.3461,113625.4613,112957.9124,157973214.5471,157927378.5967,157973638.5276,157967917.3097,113314.2343,157961003.5272,2703.6583,-3090.1625,1254.0308,-5172.8170,1319.6994,-5123.1556,5329.0924,-717.3084,-818.1926,-3675.1190,75583.4698,73550.6988,71392.4650,78274.0827,77340.7476,66736.6422,65703.2454,74386.8123,72256064.0132,72232436.5718,72232827.0236,72243273.1542,72777.6122,72243777.5967,
1200.000,-4292.3985,4202.1375,-2333.5559,5445.3108,3134.4329,1238.4937,2004.2121,4835.5285,6232.9392,3274.4853,-350486.2909,-319553.2711,-342683.0865,-342959.3860,-340074.2457,-341363.4063,-333708.1378,-338126.3162,167744478.9309,167767505.7260,167733185.9705,167729217.3919,-337839.5141,167733595.2198,-3882.8675,5227.5733,6287.0012,-433.7004,-6151.8806,3979.5698,-4788.6225,4162.4971,2789.1074,-3733.1165,117041.8638,98801.6334,102669.0016,107751.9040,99705.1473,102937.8937,106542.9454,105726.4869,161679050.1724,161634022.7268,161679741.5325,161673373.6809,106214.1745,161666896.3778,3809.0491,-1770.9220,-582.0667,-4260.2597,-487.4942,-5516.2250,4561.4543,-2764.1024,1000.2205,-4817.9790,75694.4949,73676.2437,71612.3580,78279.6154,77617.0747,67069.2621,65685.8773,74631.5463,72254947.0448,72231119.1686,72232130.8495,72242766.2490,72916.4413,72242650.2696,
1500.000,-4894.4514,5435.1592,-1003.1412,5951.2170,1847.7633,3196.9317,727.2983,4437.3204,6180.9278,1221.7090,-352842.3231,-321520.2698,-344892.4838,-345038.0626,-342178.3324,-343489.8925,-335910.3409,-339752.1813,164176653.7278,164200277.2052,164164812.6733,164160923.9243,-339963.2675,164165714.8023,-1932.3798,4300.2673,6229.3139,-2048.9463,-6284.2691,3052.6071,-6029.4652,2873.6424,1430.4339,-4093.2974,109519.2435,91987.7803,95612.9065,100636.8100,92530.5190,95725.5181,99411.4835,98506.9157,165307898.4918,165263691.1639,165308828.5106,165301771.7727,99068.6547,165295799.2453,4506.5353,-262.4171,-2350.1285,-2891.4274,-2242.2503,-5315.9910,3301.8885,-4517.7578,2710.0214,-5443.2891,75805.2098,73801.6899,71834.6786,78279.6422,77889.7634,67407.7688,65673.9658,74748.5976,72253824.3160,72229801.9521,72231443.3240,72242258.1693,73055.2151,72241522.7423,
1800.000,-5065.7117,6140.2919,460.6824,5888.6892,356.2632,4859.7340,-586.1293,3636.2130,5525.5271,-953.0409,-355035.5517,-323342.9478,-346947.6526,-346963.9652,-344129.4882,-345460.2769,-337962.9887,-341241.0101,160530335.3087,160554534.4338,160517936.4153,160514196.3696,-341935.8795,160519338.5543,206.6112,2958.4517,5510.1921,-3436.1168,-5806.6568,1878.7408,-6680.9614,1256.4035,-97.9810,-4109.7804,101948.4646,85135.3718,88515.7772,93480.5187,85316.2014,88472.8192,92234.1838,91308.7522,168858024.5394,168814648.3688,168859163.7505,168851380.4428,91880.8539,168845977.0483,4721.6329,1274.1449,-3843.8014,-1212.3991,-3756.0477,-4543.8060,1686.0857,-5793.2082,4125.5407,-5484.4779,75915.6139,73927.0380,72059.2676,78274.0389,78158.8327,67752.2460,65667.4403,74737.6343,72252695.8247,72228484.9287,72230764.2480,72241743.6319,73193.9336,72240395.0149,
2100.000,-4791.8021,6257.8567,1915.2631,5250.6989,-1206.2254,6057.0107,-1822.6948,2528.1329,4341.9721,-3033.0464,-357064.9600,-325020.5602,-348847.6924,-348736.0488,-345927.0437,-347273.6216,-339864.9739,-342631.9269,156807260.2755,156832013.8230,156794295.3150,156790778.8967,-343756.5126,156796203.2005,2325.8959,1320.1306,4216.9775,-4471.8526,-4777.1663,566.5098,-6672.4191,-534.4835,-1656.0829,-3781.4451,94333.0796,78247.4445,81380.8181,86286.1949,78065.3208,81183.4425,85014.1855,84135.1630,172327730.8383,172285196.2890,172329049.0978,172320507.4663,84653.9695,172315732.1996,4431.4421,2674.3002,-4889.5062,596.8847,-4866.8969,-3282.1695,-111.6425,-6456.5740,5093.2201,-4937.1790,76025.7068,74052.2888,72285.9614,78262.6749,78424.3016,68102.7784,65666.2331,74608.1222,72251561.5711,72227168.1052,72230093.4015,72241216.9444,73332.5966,72239267.0873,
2400.000,-4096.4406,5785.1073,3214.4725,4087.4535,-2695.1602,6663.0490,-2879.0282,1233.3944,2756.1513,-4810.8707,-358929.6090,-326552.4258,-350591.7751,-350353.3121,-347570.3899,-348929.0594,-341615.2648,-343960.8919,153009201.9306,153034488.5013,152995664.2393,152992451.5614,-345424.3968,152998082.1712,4219.1983,-466.3083,2496.6138,-5069.2028,-3306.2698,-766.9264,-5999.5942,-2321.9539,-3096.3422,-3134.2378,86676.6629,71327.0494,74211.2508,79057.0158,70781.0224,73861.0802,77754.6565,76982.7189,175715358.2122,175673675.1701,175716824.7704,175707500.3647,77391.2151,175703405.4178,3667.0037,3788.1781,-5366.3013,2341.9271,-5456.4558,-1666.3946,-1897.3673,-6438.5465,5508.2740,-3859.6570,76135.4878,74177.4433,72514.5924,78245.4140,78686.1887,68459.4511,65670.2796,74379.1837,72250421.5583,72225851.4880,72229430.5425,72240672.1393,73471.2041,72238138.9596,
