sl_5_86400_20250624 Coordinates.csv
2025/06/24 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:57 2024,
Start: 2025/06/24 07:47:00.00, Stop: 2025/06/25 07:47:00.00,
TIME_UNITS,STARLINK-4326 - X-Coordinate,STARLINK-31104 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-3296 - X-Coordinate,STARLINK-30838 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4326 - Y-Coordinate,STARLINK-31104 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-3296 - Y-Coordinate,STARLINK-30838 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4326 - Z-Coordinate,STARLINK-31104 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-3296 - Z-Coordinate,STARLINK-30838 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2521.4174,-3524.8510,1388.6259,4803.6813,228.2282,-235727.6213,-205816.7985,-222742.7457,-225960.4934,-219419.2566,-222097.3716,-216977.9789,-218971.3082,164997802.0744,165016520.3359,164971932.0501,164982451.9526,-220647.9688,164977793.3288,2558.8534,-4027.3304,-4127.3252,1217.0658,-5856.9521,244435.1279,228340.5860,228827.0062,232960.8327,227729.9831,230010.3223,236827.5998,234910.9164,220760198.8185,220746651.6370,220760389.1209,220766795.6390,234388.4953,220761285.8613,-5943.5889,-4292.4741,5112.5020,-4831.1673,3702.5962,174328.1178,169179.5503,168557.7026,175899.8950,174303.9788,163590.3878,163476.1057,170224.2532,54041928.3712,54016107.8402,54053299.6649,54028268.3387,170110.3864,54037947.2900,
3600.000,1849.8908,5418.9870,2049.7196,-3360.4461,2444.0489,-289401.9446,-257226.9119,-275213.4864,-276741.1319,-270162.8376,-272770.1672,-268950.5912,-273249.1425,102175488.0915,102194405.0343,102154390.7203,102151930.6273,-271759.1473,102155078.6691,698.8675,-35.1086,6234.8801,2914.6759,6475.6997,177400.2820,169520.4571,167265.8839,171519.6856,165529.3590,167370.5667,174347.7643,171272.1623,256021451.5674,256017139.7610,256015491.0276,256027819.3222,172320.2444,256021429.2437,6646.1088,4194.4391,-1463.0687,5287.4408,-504.8370,174612.6993,169415.7625,169981.7570,174472.1455,176195.1832,166499.0615,162156.6681,170644.7557,54003426.6415,53978875.6996,54019355.6417,53995343.7086,170481.8154,54002512.5571,
7200.000,-3179.0123,-5818.4775,-3681.8424,2010.0482,-4107.7616,-324342.7613,-292520.9778,-310370.1350,-310001.7717,-303977.3923,-306265.9912,-303661.1960,-304884.4910,32347936.2308,32364778.7530,32333975.0138,32319842.4417,-305888.9710,32327662.1163,-5112.4776,3441.2770,-4394.2473,-6144.7006,-4711.3791,99070.3598,99467.6315,95408.9328,99774.3635,92948.0332,95301.0721,100735.2066,100919.4857,273802166.0037,273806306.3001,273793415.8184,273801866.0735,99553.4296,273800962.9173,-3465.8107,-1164.2206,-3517.6821,-2469.4383,-3017.0122,174839.5000,169654.6878,171521.4861,172075.4992,177571.3374,170307.3374,161544.8380,170353.0918,53964836.6826,53941748.7492,53983752.1788,53965997.7808,170834.9048,53967048.7929,
10800.000,1208.7468,3765.4539,4031.3939,-497.1567,4973.9652,-338337.8050,-309382.4519,-326102.2434,-321493.7543,-318847.2057,-321453.9764,-318781.3165,-321461.4142,-39716124.2143,-39703231.2041,-39722630.2720,-39737819.1735,-320925.2195,-39735761.8004,6598.8450,-5058.1182,-651.4160,6629.4334,1065.8801,14613.4062,22450.3230,17785.7886,22188.9042,14358.1026,20539.7687,20778.3267,19039.0348,272880404.7965,272891719.7258,272872837.0612,272873565.2113,20627.2741,272878223.6721,-1787.6065,-2700.6488,5330.8993,-1915.4968,4708.9060,175010.1346,169906.9257,172858.8466,169359.7078,178447.3688,173567.6455,161579.6833,171889.5801,53926360.9583,53904744.6810,53946844.7187,53937015.0709,171169.6277,53931556.0023,
14400.000,955.1118,309.6823,-3565.2540,-1769.1700,-5200.5790,-330583.5869,-306632.4233,-321526.6283,-311872.9952,-313886.4268,-317495.5829,-313353.9560,-315979.5700,-109093199.1851,-109085655.0974,-109093803.6075,-109104853.5178,-315944.5747,-109111864.8828,-3429.5241,5021.6522,5171.8110,-4340.9753,2869.5944,-70426.4055,-56838.9079,-60787.0232,-58336.4672,-65441.5569,-55617.6558,-60321.6226,-58092.4557,253311766.7068,253328617.2568,253308922.2614,253307855.3687,-59539.6411,253309031.2677,5953.2221,4651.9244,-2401.4845,5077.9121,-3593.7594,175125.7172,170191.7621,173725.1095,171116.5138,178815.6397,170874.1743,162240.9612,170468.2601,53888192.6548,53867883.4440,53908968.7432,53902068.2452,171485.9595,53896034.1901,
18000.000,-303.4792,-4485.5896,1490.7355,4585.1340,4324.6594,-301728.8262,-284345.1752,-296989.7349,-285324.7806,-289420.3291,-293553.9867,-287833.5050,-290809.9792,-171041433.0142,-171040110.6823,-171039047.0821,-171049874.1936,-291268.9497,-171059044.9538,-2002.0463,-3965.6255,-5977.4106,951.1538,-5415.8055,-150507.3264,-133608.4619,-135496.7878,-134936.3304,-141532.6530,-131605.6026,-137318.2442,-137242.7208,216426123.8869,216446639.8614,216430382.1218,216429843.8250,-135955.0431,216423367.8163,-6644.5011,-3350.0885,-2698.3734,-5097.2169,304.7806,175186.9270,170550.9891,173972.8726,173933.0095,178641.4414,167678.9224,163544.1751,172979.8851,53850503.1694,53831187.8113,53870404.4609,53862855.5613,171783.8781,53860483.3612,
21600.000,-2859.4181,6551.8928,2355.0537,-6413.6317,-1916.7169,-253818.1046,-244049.2791,-254014.5691,-241791.3675,-246994.2269,-250899.4189,-244059.9091,-249177.7317,-221324746.7674,-221329959.7477,-221322952.8279,-221336494.9135,-248444.5979,-221341497.7662,5327.1436,2000.4423,3284.9848,1731.3687,5875.4936,-220465.3465,-203358.7445,-201790.4467,-202605.7104,-209169.5057,-200203.6650,-205293.2898,-203096.3112,164737262.8984,164759475.3654,164749442.8651,164746706.7709,-203862.9316,164734989.9856,3402.9334,-320.4079,5362.4926,1917.4491,3146.2377,175194.0475,171108.2520,173615.5575,176257.4795,177852.2594,165428.5836,165543.9162,170634.7105,53813431.0110,53794684.0954,53831377.8837,53822594.8059,172063.3638,53824903.5206,
25200.000,5107.6386,-5660.4410,-5882.0116,5678.7866,-1735.3352,-190140.4610,-190157.6204,-195213.6494,-183361.3745,-189323.5200,-192184.7571,-185191.2889,-189289.8624,-256502545.1241,-256514033.8258,-256504864.4528,-256520453.2991,-190145.3656,-256518851.8951,-4339.0032,936.4863,187.4377,-3106.9839,-4777.6102,-275860.6042,-261295.8117,-255604.6963,-257413.3557,-264017.2614,-256238.9824,-260028.0887,-259451.2772,101771564.6746,101793548.8850,101790847.3792,101781922.6817,-259038.6688,101770116.7973,1813.5220,3749.2947,-3255.8327,2433.3817,-4728.5724,175146.9879,172399.2786,172823.8081,178038.0920,176313.9239,163998.9500,168342.4027,173860.2622,53777072.8305,53758403.0642,53792072.0112,53782847.1625,172324.3991,53789294.6732,
28800.000,-3400.8963,2790.2689,5968.7878,-2252.5961,5210.7159,-114994.1361,-124743.9838,-124168.5971,-113408.9393,-120209.6496,-121197.2250,-115752.6365,-120647.2759,-274165168.3099,-274182115.4637,-274174391.4366,-274188215.6122,-120006.1315,-274181561.9937,857.1493,-4301.8984,-2532.3554,3850.6069,2991.4144,-313271.5524,-299212.3919,-293586.5729,-296111.2247,-302164.3491,-295828.2530,-298409.4716,-298184.6466,31827400.3709,31847434.4883,31851543.5354,31833743.8246,-298050.9532,31826867.9123,-5994.2661,-4558.7023,-1784.5958,-5291.5282,3459.7731,175045.2934,173634.1038,171879.7530,179303.5325,173806.5808,163276.7767,172040.3502,170899.9686,53741477.1611,53722381.1232,53752638.6620,53744501.4584,172566.9692,53753656.8241,
