sl_100_5400_20250430 Coordinates.csv
2025/04/30 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:55 2024,
Start: 2025/04/30 07:47:00.00, Stop: 2025/04/30 09:17:00.00,
TIME_UNITS,STARLINK-5388 - X-Coordinate,STARLINK-3591 - X-Coordinate,STARLINK-5935 - X-Coordinate,STARLINK-31486 - X-Coordinate,STARLINK-1255 - X-Coordinate,STARLINK-31753 - X-Coordinate,STARLINK-3639 - X-Coordinate,STARLINK-31282 - X-Coordinate,STARLINK-2517 - X-Coordinate,STARLINK-4544 - X-Coordinate,STARLINK-5861 - X-Coordinate,STARLINK-30821 - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-6148 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-3785 - X-Coordinate,STARLINK-6157 - X-Coordinate,STARLINK-3896 - X-Coordinate,STARLINK-3449 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-3773 - X-Coordinate,STARLINK-2413 - X-Coordinate,STARLINK-5987 - X-Coordinate,STARLINK-1454 - X-Coordinate,STARLINK-6069 - X-Coordinate,STARLINK-5917 - X-Coordinate,STARLINK-31734 - X-Coordinate,STARLINK-31767 - X-Coordinate,STARLINK-1955 - X-Coordinate,STARLINK-5270 - X-Coordinate,STARLINK-4042 - X-Coordinate,STARLINK-4062 - X-Coordinate,STARLINK-1019 - X-Coordinate,STARLINK-30163 - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-30373 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-31524 - X-Coordinate,STARLINK-3395 - X-Coordinate,STARLINK-11281 [DTC] - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-3182 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-6355 - X-Coordinate,STARLINK-1730 - X-Coordinate,STARLINK-4504 - X-Coordinate,STARLINK-3289 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-5754 - X-Coordinate,STARLINK-31007 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-30824 - X-Coordinate,STARLINK-30839 - X-Coordinate,STARLINK-5582 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-1961 - X-Coordinate,STARLINK-30825 - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-5454 - X-Coordinate,STARLINK-3771 - X-Coordinate,STARLINK-3107 - X-Coordinate,STARLINK-30456 - X-Coordinate,STARLINK-5436 - X-Coordinate,STARLINK-31102 - X-Coordinate,STARLINK-31768 - X-Coordinate,STARLINK-31144 - X-Coordinate,STARLINK-5683 - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-31271 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-1397 - X-Coordinate,STARLINK-3095 - X-Coordinate,STARLINK-2755 - X-Coordinate,STARLINK-31792 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-32083 - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-2342 - X-Coordinate,STARLINK-30940 - X-Coordinate,STARLINK-30434 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-31143 - X-Coordinate,STARLINK-2001 - X-Coordinate,STARLINK-2081 - X-Coordinate,STARLINK-1286 - X-Coordinate,STARLINK-5692 - X-Coordinate,STARLINK-5867 - X-Coordinate,STARLINK-4285 - X-Coordinate,STARLINK-5293 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-5406 - X-Coordinate,STARLINK-5375 - X-Coordinate,STARLINK-5055 - X-Coordinate,STARLINK-3124 - X-Coordinate,STARLINK-1329 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5388 - Y-Coordinate,STARLINK-3591 - Y-Coordinate,STARLINK-5935 - Y-Coordinate,STARLINK-31486 - Y-Coordinate,STARLINK-1255 - Y-Coordinate,STARLINK-31753 - Y-Coordinate,STARLINK-3639 - Y-Coordinate,STARLINK-31282 - Y-Coordinate,STARLINK-2517 - Y-Coordinate,STARLINK-4544 - Y-Coordinate,STARLINK-5861 - Y-Coordinate,STARLINK-30821 - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-6148 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-3785 - Y-Coordinate,STARLINK-6157 - Y-Coordinate,STARLINK-3896 - Y-Coordinate,STARLINK-3449 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-3773 - Y-Coordinate,STARLINK-2413 - Y-Coordinate,STARLINK-5987 - Y-Coordinate,STARLINK-1454 - Y-Coordinate,STARLINK-6069 - Y-Coordinate,STARLINK-5917 - Y-Coordinate,STARLINK-31734 - Y-Coordinate,STARLINK-31767 - Y-Coordinate,STARLINK-1955 - Y-Coordinate,STARLINK-5270 - Y-Coordinate,STARLINK-4042 - Y-Coordinate,STARLINK-4062 - Y-Coordinate,STARLINK-1019 - Y-Coordinate,STARLINK-30163 - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-30373 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-31524 - Y-Coordinate,STARLINK-3395 - Y-Coordinate,STARLINK-11281 [DTC] - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-3182 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-6355 - Y-Coordinate,STARLINK-1730 - Y-Coordinate,STARLINK-4504 - Y-Coordinate,STARLINK-3289 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-5754 - Y-Coordinate,STARLINK-31007 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-30824 - Y-Coordinate,STARLINK-30839 - Y-Coordinate,STARLINK-5582 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-1961 - Y-Coordinate,STARLINK-30825 - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-5454 - Y-Coordinate,STARLINK-3771 - Y-Coordinate,STARLINK-3107 - Y-Coordinate,STARLINK-30456 - Y-Coordinate,STARLINK-5436 - Y-Coordinate,STARLINK-31102 - Y-Coordinate,STARLINK-31768 - Y-Coordinate,STARLINK-31144 - Y-Coordinate,STARLINK-5683 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-31271 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-1397 - Y-Coordinate,STARLINK-3095 - Y-Coordinate,STARLINK-2755 - Y-Coordinate,STARLINK-31792 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-32083 - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-2342 - Y-Coordinate,STARLINK-30940 - Y-Coordinate,STARLINK-30434 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-31143 - Y-Coordinate,STARLINK-2001 - Y-Coordinate,STARLINK-2081 - Y-Coordinate,STARLINK-1286 - Y-Coordinate,STARLINK-5692 - Y-Coordinate,STARLINK-5867 - Y-Coordinate,STARLINK-4285 - Y-Coordinate,STARLINK-5293 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-5406 - Y-Coordinate,STARLINK-5375 - Y-Coordinate,STARLINK-5055 - Y-Coordinate,STARLINK-3124 - Y-Coordinate,STARLINK-1329 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5388 - Z-Coordinate,STARLINK-3591 - Z-Coordinate,STARLINK-5935 - Z-Coordinate,STARLINK-31486 - Z-Coordinate,STARLINK-1255 - Z-Coordinate,STARLINK-31753 - Z-Coordinate,STARLINK-3639 - Z-Coordinate,STARLINK-31282 - Z-Coordinate,STARLINK-2517 - Z-Coordinate,STARLINK-4544 - Z-Coordinate,STARLINK-5861 - Z-Coordinate,STARLINK-30821 - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-6148 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-3785 - Z-Coordinate,STARLINK-6157 - Z-Coordinate,STARLINK-3896 - Z-Coordinate,STARLINK-3449 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-3773 - Z-Coordinate,STARLINK-2413 - Z-Coordinate,STARLINK-5987 - Z-Coordinate,STARLINK-1454 - Z-Coordinate,STARLINK-6069 - Z-Coordinate,STARLINK-5917 - Z-Coordinate,STARLINK-31734 - Z-Coordinate,STARLINK-31767 - Z-Coordinate,STARLINK-1955 - Z-Coordinate,STARLINK-5270 - Z-Coordinate,STARLINK-4042 - Z-Coordinate,STARLINK-4062 - Z-Coordinate,STARLINK-1019 - Z-Coordinate,STARLINK-30163 - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-30373 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-31524 - Z-Coordinate,STARLINK-3395 - Z-Coordinate,STARLINK-11281 [DTC] - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-3182 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-6355 - Z-Coordinate,STARLINK-1730 - Z-Coordinate,STARLINK-4504 - Z-Coordinate,STARLINK-3289 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-5754 - Z-Coordinate,STARLINK-31007 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-30824 - Z-Coordinate,STARLINK-30839 - Z-Coordinate,STARLINK-5582 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-1961 - Z-Coordinate,STARLINK-30825 - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-5454 - Z-Coordinate,STARLINK-3771 - Z-Coordinate,STARLINK-3107 - Z-Coordinate,STARLINK-30456 - Z-Coordinate,STARLINK-5436 - Z-Coordinate,STARLINK-31102 - Z-Coordinate,STARLINK-31768 - Z-Coordinate,STARLINK-31144 - Z-Coordinate,STARLINK-5683 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-31271 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-1397 - Z-Coordinate,STARLINK-3095 - Z-Coordinate,STARLINK-2755 - Z-Coordinate,STARLINK-31792 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-32083 - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-2342 - Z-Coordinate,STARLINK-30940 - Z-Coordinate,STARLINK-30434 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-31143 - Z-Coordinate,STARLINK-2001 - Z-Coordinate,STARLINK-2081 - Z-Coordinate,STARLINK-1286 - Z-Coordinate,STARLINK-5692 - Z-Coordinate,STARLINK-5867 - Z-Coordinate,STARLINK-4285 - Z-Coordinate,STARLINK-5293 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-5406 - Z-Coordinate,STARLINK-5375 - Z-Coordinate,STARLINK-5055 - Z-Coordinate,STARLINK-3124 - Z-Coordinate,STARLINK-1329 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5624.3565,-796.1274,-2700.1069,1004.9317,-5169.5349,-3098.1274,6611.4398,4440.5046,4246.6713,-4339.8734,483.7698,-411.0191,-4347.1654,-6726.2812,5067.4219,4560.2777,-3529.0591,1173.1829,4009.1398,5350.2031,-2454.0769,-274.8497,-4673.6568,4026.6677,4896.9682,3181.7010,3798.0475,-5824.3725,-3651.0496,-291.0901,-1439.8040,-5564.3096,539.4898,-5944.4855,6594.2123,-6099.8434,3682.6558,-186.8414,4896.7734,5041.5476,-2930.0140,476.5954,-4007.6060,2448.4451,-1768.7042,-4870.8614,-6771.8255,-6029.1991,-155.8449,-5281.1489,3997.9273,-5323.7616,-3862.3700,3027.5503,-996.4738,1332.4130,-908.1684,-5386.1039,-3674.1136,-5545.7361,5261.6724,-5331.9403,-76.9432,2556.2909,5653.6633,4676.0745,98.9921,-4229.6370,-1638.4091,1210.1369,-2818.9614,-2716.2333,-397.9495,4004.6047,1635.9299,5693.3522,-3727.7840,-5186.2773,808.3264,2920.1363,-1789.6222,-772.0773,-4988.9641,727.1248,-6668.0955,2616.7917,-3898.7624,4005.1961,-1789.6864,-6497.5429,-4718.3274,-4917.0572,14.1716,-5335.4440,3499.4752,-3697.6278,-3036.0210,-1816.0888,5269.1989,2412.0586,52367.0126,51442.9230,42527.4244,43851.7038,43480.9546,43758.5177,52282.4871,47716.7293,176100569.9453,176117284.9130,176114533.7287,176122046.5275,48120.1472,176117004.4734,1993.5545,4107.6021,-4.1747,6447.9938,-1741.9068,4009.8572,1939.6498,-5137.9263,-1561.9605,-1979.3107,2610.1726,6747.6687,4211.1780,916.7276,-294.8230,-2558.7400,3572.5463,6395.5362,1269.5422,3782.2065,-6353.6203,5265.7755,-257.2972,-3767.1211,-4350.9724,-1065.6393,882.2404,-3532.2821,-3872.9323,4656.4670,-5528.5401,-4104.5091,4113.4516,-2293.4759,-251.5147,3053.5727,5873.4107,-5944.4648,1119.8445,-1969.9543,3681.1521,4152.2882,-1185.2543,5419.0606,-6507.2187,4609.5934,-1203.0338,-1569.8041,5562.4800,1332.8593,-5252.4975,-1033.8024,3237.2816,-4246.9977,-6338.8445,-5604.7865,-4877.0617,-355.2404,4047.5590,4002.3987,478.1804,4403.4344,4309.0544,-5473.3784,-1680.1810,-3692.2737,-4328.3073,949.5292,5591.3381,-6743.9935,-4972.4680,3161.2911,-5911.7428,1985.1367,4098.4717,-1725.6685,-3396.8776,1807.6129,6885.0414,-3147.9610,-5390.7902,6867.0706,-606.7929,-5639.5004,-9.7633,-5024.6598,-1976.7094,2159.7581,5944.9559,-1520.2304,-2132.3159,4726.1990,-6872.1258,-2978.7838,-4624.8753,5750.6369,-4757.9089,-3773.6501,768.7470,5883.8000,331189.9835,303366.0748,316407.8475,321733.6482,313415.4758,317008.6214,316764.6666,317984.0953,90107809.9140,90087433.7076,90076967.1344,90107220.3039,318333.1552,90101598.2955,-3539.4175,5496.2153,6398.0517,1996.2584,-4258.0686,4555.7149,-621.0915,627.5053,5220.4769,-5010.7176,6411.9601,1544.6441,-3384.6983,1400.5072,4715.0838,-4531.9312,-4764.2842,-2420.7597,5479.6789,-2227.7043,-1187.4051,4223.0120,5088.1019,-4234.6425,2225.5160,6084.3948,5747.7720,-350.3159,-4302.1228,5098.6314,3954.7476,161.6544,-5538.1086,2705.7512,2231.6436,1127.4726,-175.2953,3391.8381,-4616.5749,-4095.7028,5028.0271,5169.6298,5518.7397,-3525.0188,1011.9330,-1778.6288,-874.7260,-2997.9243,4097.9033,4254.4011,2119.4946,4310.8381,4614.0774,4562.0748,-2641.0778,3850.8215,-4873.6658,-4381.1037,4237.7715,-267.2530,4486.7675,-13.6946,5398.6343,3357.8240,3675.7272,3372.1042,-5400.2945,5396.1667,3540.0737,-349.7517,3915.7158,5373.5101,3420.3872,-5289.9306,5321.2522,3591.0316,4737.0291,-4060.8262,154.1329,5332.7495,-3857.3012,52.2273,4675.9982,3963.3611,-1907.9351,-3967.1097,-5381.5491,5202.0062,3047.7586,-1823.8831,4594.4909,1341.8122,776.5398,-3318.4385,-3805.6126,1162.6997,-4035.2460,5493.7380,-4420.9371,2689.0175,172763.0207,168036.9983,167349.9800,174928.7857,173084.4414,162367.1632,162483.2938,170738.9559,75500696.5636,75480069.9591,75502695.1561,75503661.0168,169006.3979,75511122.6201,
300.000,-5338.8766,1381.0038,-3579.1569,2465.1069,-4598.5748,-1113.3098,6469.9612,2974.4815,4017.8246,-4187.5686,2227.5203,1169.1575,-2493.2748,-6495.5422,4637.5448,4322.4281,-1506.6575,2775.8513,4776.9550,5377.7140,-3365.2625,1428.8111,-5324.8972,4162.3683,4228.8177,3883.0558,5334.5965,-6374.1137,-4617.2059,1677.6573,-2419.1635,-6032.1009,2652.6584,-6746.8419,5767.0031,-4987.9148,4785.8039,-1596.9801,5312.8647,3576.0305,-1840.4932,2476.2756,-4254.3116,3315.9182,-3204.7130,-3848.0542,-6521.8878,-5384.2039,1444.2507,-5518.1820,2823.0216,-4974.6026,-1878.8451,1419.6707,-2493.0083,-376.6141,-1592.8209,-3922.1544,-1711.8389,-4610.4069,5615.2049,-4305.8893,2004.9689,1508.6743,6194.8367,4201.8925,-1976.7482,-4090.8899,358.4292,-344.0227,-4032.2769,-752.6514,-1771.4948,5262.6857,3234.4868,6207.0114,-5357.0240,-5262.6702,2252.8480,1636.5074,-3302.2583,458.2182,-5081.3410,-1252.1830,-5952.7604,1567.5048,-5121.4992,5350.8974,-164.4193,-6017.1968,-5085.0716,-3927.9220,-1186.7705,-4584.9659,1508.3519,-2102.8293,-4196.3178,-3766.7172,6141.7859,3285.1426,45371.5321,45005.5701,35811.7495,37241.8899,36817.4631,37052.0604,45574.2512,41452.5887,174094574.2071,174111562.5877,174109260.6517,174115691.4694,41463.2572,174111080.3273,3761.5235,4081.0724,1880.9273,5456.2472,149.7782,4902.1568,642.5188,-5759.2594,-3551.0637,134.2400,1250.8553,6186.0382,4864.2602,2420.6826,-2401.8071,-4309.4303,4028.2786,6281.2687,-698.3386,2221.8610,-5313.5813,4179.5019,1582.6318,-5017.6416,-5458.4040,-2862.6468,-41.1578,-2105.0747,-1959.6538,3818.5496,-6176.0393,-2964.6895,3735.1413,-1195.3719,-1815.7845,3864.3190,4828.8271,-4795.4506,-966.6210,-3510.1779,5282.7557,3182.6521,972.5886,3814.5824,-5995.4981,5765.2280,373.4704,22.0707,4454.1768,3009.4753,-6301.1713,1058.1402,3850.2076,-5534.2894,-5270.0166,-6345.8056,-3111.6481,641.1729,4277.9442,4813.6310,-1524.4158,5107.0911,3671.9995,-6515.7359,-2626.8381,-5110.8722,-3688.6527,3009.6209,5247.3971,-6596.5156,-3308.8528,4147.7611,-4707.6426,405.1477,2631.3485,-2659.7396,-2553.1165,3468.6107,6413.0678,-4776.3512,-3984.8621,6674.3085,1534.8093,-5046.6725,1560.6988,-6252.4801,-330.2855,688.1769,5351.8803,-109.0578,-8.5972,4670.3546,-6735.5607,-1686.3889,-5053.1087,6082.7000,-3038.7769,-2942.4132,-730.3381,4471.2430,332339.7621,304452.9920,317453.5512,322671.9687,314303.6189,317882.9565,317748.5645,318606.3555,93936267.2250,93916162.3814,93905423.6858,93936112.0361,319263.3050,93930010.2086,-2339.6319,5399.9020,5647.7579,3270.7467,-5169.6717,4600.1069,-2368.3353,2114.3952,4358.7143,-5504.9644,6452.6793,2902.6135,-4268.6736,-130.9435,4552.1673,-3257.8256,-5423.9214,-981.9627,4941.8702,-3748.3559,-2874.1074,5109.7389,4119.0001,-2413.6678,469.5813,5003.2088,4451.0111,1201.0973,-4657.2150,5510.0264,2077.1243,-1638.5064,-5185.2947,1001.9826,3456.8250,2821.3301,1357.7967,4615.3986,-4169.1627,-4578.8754,4018.5438,5284.8417,5374.4408,-4716.7157,-544.3952,-271.2179,-2326.6662,-4338.5383,5080.5864,2879.7771,643.3900,4702.8294,5321.4107,3922.1080,-3764.8346,2761.6254,-6011.8037,-5703.9186,5156.4989,1544.7845,3768.8744,1779.4437,5497.0100,1752.7026,1748.2698,1768.3847,-5512.7333,4705.0760,4335.9913,-1858.1857,4558.4693,5337.4494,4634.1876,-4482.3176,5513.7693,1649.7192,3562.0130,-2629.1115,-1378.2172,4626.4241,-4512.4996,-1739.4800,4353.5944,4581.1354,-3201.2123,-2503.1614,-4660.6123,4322.8802,4374.5654,-3413.6215,4696.2387,3323.1741,-1039.7411,-4948.6266,-4507.5418,2578.0175,-4615.4488,4988.9950,-3103.3486,4105.4942,172829.7412,168069.8524,167464.7365,174856.6624,173278.3807,162586.0681,162352.4157,170730.5143,75500980.9590,75480251.9098,75502546.7683,75504165.9184,169050.4003,75511265.8175,
600.000,-4556.1088,3418.9505,-4158.7020,3705.9985,-3620.8042,966.8079,5695.5090,1190.7347,3437.6307,-3681.2936,3797.1709,2662.5774,-394.2423,-5634.5868,3801.9434,3689.5784,663.5620,4101.9623,5116.9585,4905.1120,-3973.3795,3025.2753,-5483.2183,3902.4431,3144.9900,4247.3437,6347.8950,-6279.0094,-5161.5123,3510.7694,-3128.3921,-5910.9959,4506.3480,-6879.4675,4400.8828,-3368.8259,5436.0733,-2891.7145,5226.2312,1766.8652,-610.4988,4227.6797,-4140.4681,3907.2141,-4318.5246,-2454.9241,-5647.8022,-4233.8821,2947.1629,-5230.3648,1380.5128,-4186.1532,293.1885,-294.0231,-3783.3260,-2026.3089,-2194.2048,-2089.8770,431.2145,-3190.0702,5456.4511,-2838.0449,3906.7796,330.7111,6117.8890,3314.6958,-3876.6998,-3599.9301,2341.2426,-1881.2976,-4896.3518,1260.4602,-3012.2238,6029.5827,4556.4099,6100.4327,-6456.1133,-4818.4831,3492.3542,233.8837,-4524.1279,1662.3309,-4708.7506,-3134.3250,-4672.1475,390.4973,-5872.8016,6188.9918,1515.3462,-4956.6349,-5002.7897,-2512.3241,-2281.3469,-3414.0462,-633.4945,-286.5701,-4993.9637,-5355.4945,6421.5530,3876.5711,38350.0943,38544.6753,29081.2287,30615.5495,30139.7034,30332.0031,38844.2844,35183.3474,172005364.5353,172022614.9354,172020773.0847,172026091.2361,34788.5222,172021944.6038,5153.7368,3709.7489,3535.9909,3915.5719,2059.4274,5335.9833,-743.3846,-5808.1310,-5177.4044,2247.8968,-167.8553,5034.2337,5088.2224,3691.0633,-4281.1665,-5618.5403,4146.9837,5564.1919,-2567.1540,414.6538,-3737.8004,2686.7867,3235.6184,-5741.8391,-6020.5043,-4335.0888,-904.4122,-452.6024,136.8808,2655.4207,-6208.8612,-1515.1364,3045.4320,9.8754,-3237.8043,4320.4390,3309.0554,-3177.2044,-2938.2194,-4725.5701,6363.4191,1913.0295,3024.0367,1834.0050,-4869.7156,6361.4323,1934.9367,1650.9157,2936.8035,4364.7777,-6737.3216,3062.4680,4127.8583,-6306.0714,-3704.2774,-6485.3888,-1047.9594,1642.3869,4141.3039,5143.9313,-3360.8562,5317.5884,2728.9442,-6908.2719,-3286.3302,-5995.6043,-2743.2844,4762.9705,4404.9726,-5793.3564,-1338.8616,4756.0468,-3040.8152,-1173.6147,946.9778,-3304.3281,-1496.5809,4752.0204,5318.5436,-5937.9979,-2203.7072,5818.8018,3514.8469,-4002.3428,3009.3560,-6859.2591,1307.9316,-809.2486,4258.7220,1347.5307,2109.8054,4174.4271,-5928.1399,-174.7072,-5036.7532,5842.9613,-1040.9470,-1873.4934,-2126.1336,2609.8554,333339.6618,305405.0306,318360.2165,323471.8991,315054.3364,318616.6568,318591.5976,319155.7676,97720083.3282,97700256.1310,97689264.0067,97720328.2138,320054.3431,97713783.9332,-889.9059,4721.3059,4298.4820,4178.2560,-5526.6076,4127.2845,-3860.6754,3363.3927,3026.7228,-5408.1836,5808.2246,3949.9520,-4697.0004,-1648.3899,3901.9913,-1633.1509,-5502.1987,561.7946,3870.9489,-4866.3100,-4250.9687,5407.3477,2706.4244,-336.4944,-1336.9403,3391.8808,2681.7936,2617.3774,-4494.8265,5328.0104,-21.1829,-3262.1354,-4275.8132,-809.4975,4317.2747,4210.5445,2745.4668,5326.8974,-3254.3869,-4541.3015,2571.1763,4761.3947,4654.3139,-5400.4535,-2039.5034,1265.1769,-3529.7563,-5211.9896,5515.4529,1194.4809,-901.5958,4591.2992,5435.6269,2862.3934,-4487.2912,1376.6616,-6514.9585,-6423.3898,5520.7105,3184.7550,2647.9651,3380.4062,5002.7067,-41.6349,-364.8425,-31.7141,-5034.1513,3509.4263,4644.7344,-3161.4917,4713.1353,4698.6725,5332.6632,-3194.2064,5113.0506,-466.8466,2004.1991,-903.1819,-2763.1653,3407.5778,-4671.6409,-3343.3291,3552.2565,4708.9569,-4152.6388,-769.2716,-3441.8513,2977.9719,5230.2539,-4636.1075,4294.0767,4951.5222,-2743.9774,-6055.2242,-4728.8693,3717.4423,-4703.8896,3946.2068,-1451.9555,5077.3862,172895.7468,168102.7008,167582.3844,174779.3060,173468.5536,162810.5294,162227.1751,170596.5412,75501269.8398,75480436.7456,75502400.0945,75504694.7110,169094.2752,75511408.8497,
