sl_100_86400_20250211 Coordinates.csv
2025/02/11 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:10 2024,
Start: 2025/02/11 07:47:00.00, Stop: 2025/02/12 07:47:00.00,
TIME_UNITS,STARLINK-4512 - X-Coordinate,STARLINK-6279 - X-Coordinate,STARLINK-1191 - X-Coordinate,STARLINK-32163 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-5742 - X-Coordinate,STARLINK-31747 - X-Coordinate,STARLINK-3717 - X-Coordinate,STARLINK-4004 - X-Coordinate,STARLINK-3802 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-30467 - X-Coordinate,STARLINK-30765 - X-Coordinate,STARLINK-5569 - X-Coordinate,STARLINK-30340 - X-Coordinate,STARLINK-31182 - X-Coordinate,STARLINK-5668 - X-Coordinate,STARLINK-5889 - X-Coordinate,STARLINK-4407 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-11165 [DTC] - X-Coordinate,STARLINK-30933 - X-Coordinate,STARLINK-1672 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-31926 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-2401 - X-Coordinate,STARLINK-4291 - X-Coordinate,STARLINK-31425 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-2469 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-5851 - X-Coordinate,STARLINK-5506 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-31163 - X-Coordinate,STARLINK-2566 - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-32304 - X-Coordinate,STARLINK-1960 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-3786 - X-Coordinate,STARLINK-5477 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-2722 - X-Coordinate,STARLINK-1332 - X-Coordinate,STARLINK-3684 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-30943 - X-Coordinate,STARLINK-1999 - X-Coordinate,STARLINK-5356 - X-Coordinate,STARLINK-2340 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-4195 - X-Coordinate,STARLINK-2321 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-2033 - X-Coordinate,STARLINK-4787 - X-Coordinate,STARLINK-5610 - X-Coordinate,STARLINK-11126 [DTC] - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-4760 - X-Coordinate,STARLINK-3853 - X-Coordinate,STARLINK-31815 - X-Coordinate,STARLINK-1513 - X-Coordinate,STARLINK-32007 - X-Coordinate,STARLINK-3817 - X-Coordinate,STARLINK-4415 - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-3374 - X-Coordinate,STARLINK-4664 - X-Coordinate,STARLINK-1905 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-5585 - X-Coordinate,STARLINK-5249 - X-Coordinate,STARLINK-5036 - X-Coordinate,STARLINK-2523 - X-Coordinate,STARLINK-5431 - X-Coordinate,STARLINK-2078 - X-Coordinate,STARLINK-1664 - X-Coordinate,STARLINK-5241 - X-Coordinate,STARLINK-5684 - X-Coordinate,STARLINK-3299 - X-Coordinate,STARLINK-6375 - X-Coordinate,STARLINK-30986 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-4651 - X-Coordinate,STARLINK-5387 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-31963 - X-Coordinate,STARLINK-1610 - X-Coordinate,STARLINK-30328 - X-Coordinate,STARLINK-4427 - X-Coordinate,STARLINK-6196 - X-Coordinate,STARLINK-31536 - X-Coordinate,STARLINK-32272 - X-Coordinate,STARLINK-30428 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4512 - Y-Coordinate,STARLINK-6279 - Y-Coordinate,STARLINK-1191 - Y-Coordinate,STARLINK-32163 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-5742 - Y-Coordinate,STARLINK-31747 - Y-Coordinate,STARLINK-3717 - Y-Coordinate,STARLINK-4004 - Y-Coordinate,STARLINK-3802 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-30467 - Y-Coordinate,STARLINK-30765 - Y-Coordinate,STARLINK-5569 - Y-Coordinate,STARLINK-30340 - Y-Coordinate,STARLINK-31182 - Y-Coordinate,STARLINK-5668 - Y-Coordinate,STARLINK-5889 - Y-Coordinate,STARLINK-4407 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-11165 [DTC] - Y-Coordinate,STARLINK-30933 - Y-Coordinate,STARLINK-1672 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-31926 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-2401 - Y-Coordinate,STARLINK-4291 - Y-Coordinate,STARLINK-31425 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-2469 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-5851 - Y-Coordinate,STARLINK-5506 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-31163 - Y-Coordinate,STARLINK-2566 - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-32304 - Y-Coordinate,STARLINK-1960 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-3786 - Y-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-2722 - Y-Coordinate,STARLINK-1332 - Y-Coordinate,STARLINK-3684 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-30943 - Y-Coordinate,STARLINK-1999 - Y-Coordinate,STARLINK-5356 - Y-Coordinate,STARLINK-2340 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-4195 - Y-Coordinate,STARLINK-2321 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-2033 - Y-Coordinate,STARLINK-4787 - Y-Coordinate,STARLINK-5610 - Y-Coordinate,STARLINK-11126 [DTC] - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-4760 - Y-Coordinate,STARLINK-3853 - Y-Coordinate,STARLINK-31815 - Y-Coordinate,STARLINK-1513 - Y-Coordinate,STARLINK-32007 - Y-Coordinate,STARLINK-3817 - Y-Coordinate,STARLINK-4415 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-3374 - Y-Coordinate,STARLINK-4664 - Y-Coordinate,STARLINK-1905 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-5585 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,STARLINK-5036 - Y-Coordinate,STARLINK-2523 - Y-Coordinate,STARLINK-5431 - Y-Coordinate,STARLINK-2078 - Y-Coordinate,STARLINK-1664 - Y-Coordinate,STARLINK-5241 - Y-Coordinate,STARLINK-5684 - Y-Coordinate,STARLINK-3299 - Y-Coordinate,STARLINK-6375 - Y-Coordinate,STARLINK-30986 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-4651 - Y-Coordinate,STARLINK-5387 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-31963 - Y-Coordinate,STARLINK-1610 - Y-Coordinate,STARLINK-30328 - Y-Coordinate,STARLINK-4427 - Y-Coordinate,STARLINK-6196 - Y-Coordinate,STARLINK-31536 - Y-Coordinate,STARLINK-32272 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4512 - Z-Coordinate,STARLINK-6279 - Z-Coordinate,STARLINK-1191 - Z-Coordinate,STARLINK-32163 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-5742 - Z-Coordinate,STARLINK-31747 - Z-Coordinate,STARLINK-3717 - Z-Coordinate,STARLINK-4004 - Z-Coordinate,STARLINK-3802 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-30467 - Z-Coordinate,STARLINK-30765 - Z-Coordinate,STARLINK-5569 - Z-Coordinate,STARLINK-30340 - Z-Coordinate,STARLINK-31182 - Z-Coordinate,STARLINK-5668 - Z-Coordinate,STARLINK-5889 - Z-Coordinate,STARLINK-4407 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-11165 [DTC] - Z-Coordinate,STARLINK-30933 - Z-Coordinate,STARLINK-1672 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-31926 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-2401 - Z-Coordinate,STARLINK-4291 - Z-Coordinate,STARLINK-31425 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-2469 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-5851 - Z-Coordinate,STARLINK-5506 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-31163 - Z-Coordinate,STARLINK-2566 - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-32304 - Z-Coordinate,STARLINK-1960 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-3786 - Z-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-2722 - Z-Coordinate,STARLINK-1332 - Z-Coordinate,STARLINK-3684 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-30943 - Z-Coordinate,STARLINK-1999 - Z-Coordinate,STARLINK-5356 - Z-Coordinate,STARLINK-2340 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-4195 - Z-Coordinate,STARLINK-2321 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-2033 - Z-Coordinate,STARLINK-4787 - Z-Coordinate,STARLINK-5610 - Z-Coordinate,STARLINK-11126 [DTC] - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-4760 - Z-Coordinate,STARLINK-3853 - Z-Coordinate,STARLINK-31815 - Z-Coordinate,STARLINK-1513 - Z-Coordinate,STARLINK-32007 - Z-Coordinate,STARLINK-3817 - Z-Coordinate,STARLINK-4415 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-3374 - Z-Coordinate,STARLINK-4664 - Z-Coordinate,STARLINK-1905 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-5585 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,STARLINK-5036 - Z-Coordinate,STARLINK-2523 - Z-Coordinate,STARLINK-5431 - Z-Coordinate,STARLINK-2078 - Z-Coordinate,STARLINK-1664 - Z-Coordinate,STARLINK-5241 - Z-Coordinate,STARLINK-5684 - Z-Coordinate,STARLINK-3299 - Z-Coordinate,STARLINK-6375 - Z-Coordinate,STARLINK-30986 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-4651 - Z-Coordinate,STARLINK-5387 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-31963 - Z-Coordinate,STARLINK-1610 - Z-Coordinate,STARLINK-30328 - Z-Coordinate,STARLINK-4427 - Z-Coordinate,STARLINK-6196 - Z-Coordinate,STARLINK-31536 - Z-Coordinate,STARLINK-32272 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6769.7293,3006.0340,-2735.7886,-2439.7068,5663.8342,2978.0041,2267.5656,-5790.7408,6053.4332,5514.8223,6196.8315,6686.9660,4804.6608,3600.9312,-5020.0123,-3446.9434,4682.1437,-2738.0821,-2322.6697,6184.0298,-4165.9704,-4820.3254,3182.6314,-2413.4483,6327.9038,-204.2101,-4689.1459,-2147.9641,6045.8999,-2264.5849,952.4555,-6586.3547,-1568.4684,617.9670,-5153.6729,-1400.1354,-750.7389,4453.8175,-3837.2673,-4118.1230,4192.5981,6180.5085,-6808.3688,-6470.7072,5853.3306,2161.3758,-1120.9807,-5699.6025,-4002.2302,-3585.8570,-3308.0227,4252.6965,-3946.8522,4180.3696,2793.6115,-1865.9480,-92.7567,-4229.0919,-2880.4834,6295.6735,2781.2326,0.0000,4060.0015,3661.0142,-2325.9816,6197.6265,-1658.8340,6399.1790,1283.3336,-461.7431,156.9188,6726.5264,-3186.9954,-670.4534,-4153.6796,-6096.4688,-4428.0100,-1807.2847,861.6341,3375.3789,4492.3137,5692.8757,-1623.1764,-1009.3906,-5240.2376,5710.9466,-972.5719,5386.9062,-4243.0312,3331.3548,-531.3720,-2152.2262,4153.6886,-2745.1791,-6356.2823,-3368.7900,1485.7874,-1564.9747,6713.8834,-3996.1389,233263.9377,216189.0104,212170.2458,217995.6528,209896.7027,213570.1755,215151.8563,216706.3518,84017802.1488,84003470.2628,83993977.3850,84012602.4687,215755.6245,84018728.3366,-1023.8158,4930.2611,6353.7592,3465.1254,3879.5752,-6205.9757,5017.4524,-2190.4823,-989.5621,3774.3847,2360.7556,-456.5489,2858.3298,3831.0389,4298.0114,4258.4474,1917.8782,4839.3376,-2731.4473,-3104.5434,-2482.1918,1286.1040,-6046.4478,-3573.2503,-963.3745,6275.7318,-4328.6068,-5714.9649,482.7809,-6387.6990,-4988.8510,-2078.0169,-3908.6954,-3902.7051,-537.1606,4130.9901,-5947.3679,5139.3843,-4022.5946,-2839.6164,-2596.6900,-3092.5711,-835.9975,153.0073,2960.4074,4522.0640,6465.0430,-3545.0939,-3973.1263,5679.2351,-5034.9321,723.2283,-3217.6991,-1701.3969,3893.0326,-5673.8364,-4942.3719,-185.4534,3568.2876,-178.7182,-5984.2974,0.0000,1509.8005,3432.6180,-4763.8900,1958.3968,-5394.4618,1923.4831,5265.4088,6826.0123,-4495.2356,1609.8789,-4845.3022,4362.6488,5513.0342,-2448.5470,5308.5945,4296.9656,-4224.5526,5253.2119,2768.6855,681.6996,5917.9023,-5170.7581,4345.4483,3783.1228,-6016.4130,-2729.0536,-3799.3812,-2491.0860,5301.0555,-5217.3670,-3238.5971,3228.1996,-2604.5760,2573.0989,-2420.1297,6603.8571,-1059.5264,-3559.5825,-284557.4428,-285689.9813,-283354.7487,-283102.5469,-284670.8857,-284097.4812,-292474.3874,-287323.1712,-52048938.0246,-52070205.9186,-52068612.8284,-52074361.2561,-288009.5438,-52065888.2183,988.2314,-3878.5902,321.7470,-5346.8224,987.1562,814.6022,-4038.0735,-3091.6878,-3207.0042,-1795.2911,1185.1904,-1792.1509,4093.9618,-4527.3318,2095.7947,4242.6570,-4643.9432,4132.5677,5944.9205,590.8135,-4942.8148,-4491.7303,-664.4949,5398.7386,2661.7874,2657.1241,2701.9509,-3263.7835,3306.1540,-783.9781,4711.1988,-472.0182,-5375.8473,-5726.5273,4625.1339,-5382.0845,-3357.8245,-1299.3958,4120.2596,-4607.7144,4848.4826,-693.9613,-897.4938,-2549.2054,2237.6731,-4782.6221,-2224.0527,-1678.7059,4027.7672,842.4110,-3445.4510,5406.7581,4696.3305,-5218.5454,-5046.8432,-3494.5609,-4846.0656,5460.2171,-5193.3416,2841.6381,2125.0065,0.0000,5385.9271,4747.2488,4434.5051,2067.5150,4004.0598,1444.2852,-4304.1488,-1170.6594,5243.5510,158.2516,-3779.6078,5298.2333,-686.5510,2213.8149,-275.7820,5100.7363,5402.6420,2968.7215,4465.5173,-3878.9527,3184.6489,-4518.7026,1214.3219,-1101.9435,3300.1207,3365.7462,-3929.3748,-5533.0666,-4448.9368,-4037.5046,-4319.9837,5459.0858,-968.3297,5488.2173,6333.0206,-882.9233,62.7741,-4417.1152,150353.9639,145691.4851,144196.4663,152091.9212,149897.1190,139184.1536,139626.3802,144660.5882,48689502.1687,48669731.3031,48692923.2599,48692468.4257,145987.2816,48700869.3883,
3600.000,-4453.3183,-4924.8026,498.3570,-2082.2716,-5595.3217,-643.4807,-5526.0572,4076.1828,-6244.7178,-6011.9237,-5654.9577,-6143.1464,-6809.5228,-6355.2292,1666.1615,-510.4415,-5428.4916,-1342.2828,2683.3282,-4497.8268,4140.9623,4947.4296,-38.2515,5199.0914,-3738.3490,-3270.5730,5087.7609,3967.8964,-3406.5793,4269.0232,2982.2686,5423.0798,5323.5460,235.7033,6944.7268,-1639.9594,3575.9230,-5123.0171,4186.1178,6689.6930,-3887.4477,-4435.5735,5045.8515,3285.7031,-6724.2549,-4355.0309,-437.1237,4763.0935,5206.5037,1080.6196,4861.1748,-3804.7311,5898.4715,-956.3535,-2386.5928,3587.2643,2812.0397,5070.9921,1169.9730,-6502.4895,-704.6887,0.0000,-6126.7434,-6358.0598,4162.8276,-6503.7186,3750.0910,-4565.5389,-3781.7376,1925.6216,3943.2981,-5710.9555,5252.6757,-3674.5518,1827.4815,5169.8437,2287.6948,-2586.4911,2496.4774,-3988.1244,-4008.3791,-6813.0617,-1650.0265,4559.6747,3654.5725,-5567.6486,3504.8501,-1621.3634,4128.3710,-526.2883,-3425.1165,5087.0953,-2033.6267,-999.6826,5667.5038,6686.4872,-451.4841,-1534.3469,-4517.1556,6533.2418,297330.7538,285007.4575,278992.4166,283947.8710,275162.6231,278453.6987,281129.0529,280626.7452,94687153.7679,94676927.2737,94666402.4479,94688827.3289,281402.4057,94687815.7185,2549.9965,-1481.0429,-5471.0716,-4955.2392,-912.2146,6321.3309,-3937.5843,-1180.3530,2771.2829,-2244.0460,58.6348,2611.7634,-586.0276,-1724.6934,-5011.1376,-5294.6278,2340.8001,-5082.7497,-1905.6747,253.5998,-1889.4449,-4530.8921,5620.6513,260.9955,3532.5969,-3785.7789,674.5660,5579.5743,2436.7145,4323.1901,5172.6649,-83.3201,1061.1581,6702.3047,285.6557,-6120.1001,5855.4933,-3554.7570,-132.0300,1088.2066,5544.0313,238.4747,-1199.7493,-1037.7035,-912.6142,-786.1723,-6575.9981,591.6214,94.5743,-3588.7678,1449.3555,3545.5172,-242.5068,4821.2186,532.8528,2110.2499,6163.4203,-3524.7028,-6456.7584,1817.0664,6726.3573,0.0000,1517.5065,-2440.8506,871.5250,657.6810,1832.4146,978.4790,-1825.4976,-3585.0963,2899.5813,285.9158,4487.7453,-3460.5658,-6043.1523,-900.7326,-5283.0107,-3935.3381,5764.9859,-1546.9426,1508.8454,1178.9519,-3885.9906,3156.8768,-5002.9503,-797.6642,5983.0588,3858.2237,-331.2521,5584.6997,-4264.5388,4596.1780,6363.7125,-5272.9321,-254.2292,-1597.9938,6033.9334,-5268.6158,2748.3846,1388.4331,-216454.4937,-227214.5598,-219633.4730,-220922.0613,-222090.4580,-221152.2063,-228791.2040,-226308.8261,-28457204.8438,-28480430.7650,-28484782.4563,-28483594.0724,-225221.0263,-28475112.1949,-4645.0607,4665.3205,-4220.4239,4186.8439,-4004.9942,2761.1858,707.3310,5453.0242,-1088.6892,-2586.6220,3656.5591,-1893.5999,-1182.1057,2163.8680,-4503.1991,-4457.3320,3477.3926,-4528.1455,-6130.1192,-5290.6377,5202.7683,-50.9963,3931.2124,-4561.9858,-4660.6095,-4644.9046,-4668.9932,-1002.2810,-5503.2057,-3106.5324,-3533.2518,4293.5463,4127.0266,1827.5764,-77.6818,2779.1475,-284.6695,-3008.2932,-5520.3432,486.8906,-1455.8472,5326.5515,4568.4587,6025.7204,1411.6316,5314.8119,-2131.1986,4972.1920,-4588.2648,-5642.3964,4720.2570,-4578.9331,-3645.1437,4826.7521,6497.5647,5514.8060,1387.5534,-3124.6465,2197.9542,1487.1937,1524.7574,0.0000,-2845.0324,-1214.3593,-5461.4534,1946.5163,-5531.1756,-4999.1679,5486.0407,5610.9425,-4892.7790,3887.4828,-354.6949,-4717.0069,-2880.7658,-4542.1499,-3839.7708,-5072.6129,-2911.0317,-5441.5206,-5439.5154,-203.7716,-5484.9016,4155.7077,3068.3430,4049.5103,103.9171,-5512.5753,5528.6089,4038.1472,4255.5350,1041.5129,1299.6096,-4373.0958,3979.2277,-979.4285,-3427.1179,4077.6160,4263.7352,1858.2689,149263.1171,145823.0257,144111.0966,149356.3307,150481.6565,140572.4944,136790.9229,146176.7087,48707364.4348,48686505.1154,48705811.2480,48706754.8733,144947.9234,48717176.1201,
7200.000,485.4291,6100.8244,2902.0787,4733.3357,4288.4034,-2551.0203,5953.8269,-1977.3748,3582.4182,4315.3406,2047.5111,3247.8409,6275.5585,6755.1775,2419.0353,3887.5569,4595.0164,4768.2325,-3757.7944,-660.2903,-3886.4878,-1673.2476,-3843.7341,-6534.8353,386.7250,6050.5463,-4740.9653,-4282.8067,399.0031,-4991.3260,-5488.7092,-2652.8858,-6733.2654,-320.8657,-5251.7997,3249.2058,-4849.5535,4285.0875,-4361.0437,-5382.9600,2255.8348,-752.3648,-1700.3893,757.5442,5181.6551,5976.1050,2410.8033,-3013.8213,-5543.2219,3660.9741,-5744.0577,3060.2447,-6260.7558,-1498.4790,3039.3068,-5285.9552,-3912.1115,-4443.1572,362.2969,3742.9655,-2033.6947,0.0000,5963.7248,6140.8848,-5610.7842,3727.1380,-5638.4255,1380.4638,5939.8863,-114.7533,-6598.8683,2725.9794,-5047.3058,6373.8342,1677.4158,-3275.9160,1543.9818,5752.8659,-4136.7203,4472.1205,3390.9287,4919.7848,5172.6110,-6740.9125,71.2019,4238.7560,-4763.6187,-2480.5584,-3884.2833,-1397.6657,6192.5806,-5941.0009,-732.9760,3441.9417,-3596.2704,-5505.4740,338.9605,4840.6856,-136.5491,-6645.6402,341999.2641,334355.0390,328224.6788,332167.1202,323023.1580,326272.8634,328875.4848,329720.6920,98866353.6547,98860195.8609,98851564.6078,98873963.6924,329331.6126,98867286.5902,-4304.6920,-1896.0990,3030.5372,4909.0002,-2918.5045,-4439.3809,1115.8387,4927.5599,-3615.7992,-878.2493,-3575.9476,-4239.6981,-1633.9393,-452.7269,4971.0139,5393.6277,-5097.7799,4540.4496,5165.3289,890.6021,5264.3222,4654.0618,-3498.9392,2095.2918,-5760.3226,320.0214,3337.2888,-2852.3472,-5461.0749,43.6550,-4234.3618,3287.3185,1106.4564,-6216.9569,107.9565,5922.4673,-3133.1089,-76.3479,4068.2940,1105.2131,-5888.2187,886.8029,3959.1263,3342.8057,-1847.8902,-2347.8354,3943.3146,3446.6723,3426.2515,575.1124,2260.6725,-6142.4429,2958.6698,-6604.1011,-4604.5303,1730.1803,-4904.2322,5167.6501,6577.4888,-3120.7249,-5073.2337,0.0000,-3179.9235,694.7287,2632.5546,-3506.3518,1684.8477,-4561.9678,-1385.8349,-1515.3177,-1456.7304,-3127.8778,-2085.7663,2410.3481,4816.5564,4511.7654,3840.2787,3355.6479,-5365.5210,-2741.9703,-5220.2057,-2553.7220,1465.3321,-988.6307,4249.3149,-3040.4619,-3664.5871,-4896.6621,4374.1885,-6775.8850,2734.9936,-2489.2467,-6200.9306,5976.5860,3740.5291,-815.8664,-6779.3859,2135.0125,-4292.2062,803.3012,-134558.0521,-152787.7516,-141839.5885,-144700.1754,-145137.4952,-144587.9950,-150418.3105,-146374.4781,-2895707.8037,-2919058.1336,-2929203.4745,-2918312.6630,-147871.7690,-2914640.1768,5383.0748,-2746.3500,5498.0532,105.6521,4595.9370,-4680.0089,3132.8981,-4441.5425,4675.2991,5323.8097,-5336.5317,4414.9507,-2466.2186,1488.1119,4178.4740,1966.2164,87.7144,2166.3268,2737.8070,6843.8705,-2263.4136,4524.4959,-4491.2441,854.8999,3834.7654,3125.0188,3793.6773,4616.7944,4206.7692,4638.4840,199.5347,-5489.9962,172.9253,3083.5744,-4562.8103,1512.5501,3707.4929,5424.4892,3508.9966,3991.5671,-2863.9432,-6846.6492,-5418.0495,-6054.4881,-4226.6051,-2600.6208,5147.1319,-5191.9231,2367.0080,5654.7044,-3169.8315,912.2259,369.6178,-1317.2276,-4238.1498,-4119.9667,2907.7657,-1188.4844,2124.5820,-4909.8620,-4276.4131,0.0000,-1490.0713,-3109.0319,3061.9286,-4519.6738,3639.9011,4891.9436,-3271.3880,-6778.8466,1458.6345,-5542.7933,4237.5176,1087.7562,4689.9607,4115.6283,5531.7075,1856.5454,-1413.5244,4498.2659,3009.1789,4131.3076,4341.7323,-1308.4268,-5463.2674,-4579.0522,-3467.9545,4197.9771,-3697.3770,-51.7213,-1518.6296,2561.1120,2704.2877,542.6752,-4608.3197,-4161.0271,-1513.0961,-4349.2176,-5275.4434,1801.8547,148117.3217,145218.4211,144237.1331,145655.0826,150554.7469,142868.3754,134680.3484,143013.7298,48725871.2036,48703764.0438,48719063.2055,48723411.9499,143895.7040,48733491.9287,
