sl_20_5400_20250202 Coordinates.csv
2025/02/02 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:55 2024,
Start: 2025/02/02 07:47:00.00, Stop: 2025/02/02 09:17:00.00,
TIME_UNITS,STARLINK-31180 - X-Coordinate,STARLINK-5733 - X-Coordinate,STARLINK-1493 - X-Coordinate,STARLINK-3174 - X-Coordinate,STARLINK-31451 - X-Coordinate,STARLINK-31690 - X-Coordinate,STARLINK-2030 - X-Coordinate,STARLINK-2095 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-4408 - X-Coordinate,STARLINK-3667 - X-Coordinate,STARLINK-31406 - X-Coordinate,STARLINK-1936 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-6060 - X-Coordinate,STARLINK-2222 - X-Coordinate,STARLINK-5096 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-30276 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31180 - Y-Coordinate,STARLINK-5733 - Y-Coordinate,STARLINK-1493 - Y-Coordinate,STARLINK-3174 - Y-Coordinate,STARLINK-31451 - Y-Coordinate,STARLINK-31690 - Y-Coordinate,STARLINK-2030 - Y-Coordinate,STARLINK-2095 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-4408 - Y-Coordinate,STARLINK-3667 - Y-Coordinate,STARLINK-31406 - Y-Coordinate,STARLINK-1936 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-6060 - Y-Coordinate,STARLINK-2222 - Y-Coordinate,STARLINK-5096 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31180 - Z-Coordinate,STARLINK-5733 - Z-Coordinate,STARLINK-1493 - Z-Coordinate,STARLINK-3174 - Z-Coordinate,STARLINK-31451 - Z-Coordinate,STARLINK-31690 - Z-Coordinate,STARLINK-2030 - Z-Coordinate,STARLINK-2095 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-4408 - Z-Coordinate,STARLINK-3667 - Z-Coordinate,STARLINK-31406 - Z-Coordinate,STARLINK-1936 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-6060 - Z-Coordinate,STARLINK-2222 - Z-Coordinate,STARLINK-5096 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5258.4069,-2870.5491,1357.4427,820.9346,-4263.3916,-5845.3064,6427.1549,-5730.5564,5327.8979,-3446.1897,-3850.2652,-4583.3214,4072.4844,606.0416,-2550.5414,-4105.4476,140.6258,3825.7001,-4089.3815,5891.1230,165938.1697,132595.3837,145966.3556,151801.7841,143568.9294,147303.4548,147575.4379,150135.9641,67853369.5011,67789537.5180,67825225.5237,67824994.7523,148854.3217,67833480.3395,2717.2571,4995.6768,-4083.6625,4155.6405,-5067.5183,2842.0872,1637.7199,2292.7089,-2756.4510,886.3979,1705.6724,2605.1528,974.7455,-709.2662,-5173.0092,-1632.4700,-6310.1511,5279.6473,-2785.1717,-3525.4037,335171.3986,325730.2927,340832.3603,340229.4590,339908.0744,339913.9563,331394.1466,336709.4474,-63047265.3385,-63069315.1244,-63056139.6800,-63057627.8472,335721.3011,-63050782.7748,3600.0733,-3868.2907,-5423.2295,5458.4210,-1624.4445,2060.2021,-1994.3341,-3148.4844,3472.6911,-5966.7513,-5493.0899,4365.5252,5508.8940,6869.3643,3809.9903,-5375.3709,2838.6833,2302.7042,-4843.3663,-985.2072,17530.6526,12936.8457,11349.9476,19282.7699,17044.5898,6334.2498,6815.3974,12415.0561,45420405.6367,45417281.2978,45396553.8686,45409954.7688,13157.1009,45417334.8936,
300.000,-3650.6212,-832.9244,-516.8163,2779.9243,-5018.7127,-5252.4029,6904.8617,-4240.7257,4807.5295,-1613.8380,-2546.9728,-4344.1461,4204.8533,2439.3246,-3397.2568,-5657.7066,-1239.1651,5007.0447,-4217.1208,5016.7210,158876.7086,125695.8104,138950.6541,144694.4514,136401.7546,140123.6336,140506.7762,143009.6033,69218944.6427,69155537.1795,69191354.2859,69191088.8073,141732.9501,69199110.7942,3917.1870,5182.7575,-4980.6865,3200.8719,-3533.6971,4314.0009,465.4123,3199.9854,-4458.8709,-218.4724,3445.8354,4333.5676,-1193.5843,590.7963,-3487.4116,-1090.7123,-5340.5953,4740.7798,-699.8634,-4753.9802,338680.1885,328520.5484,343975.0558,343246.2501,342974.8146,343027.1084,334508.4547,340004.3724,-61548290.9131,-61571369.2943,-61557481.1346,-61559086.0276,338784.0362,-61551890.1286,4394.1253,-4539.5338,-4780.5893,5455.4253,-2972.4624,567.5937,-220.0611,-4449.6868,2253.5287,-6754.0157,-5435.9130,3037.8720,5364.4598,6463.3714,4903.7282,-3898.6795,4219.5210,549.0070,-5447.2817,558.9394,17686.8679,13075.9107,11566.2259,19325.2141,17353.1945,6656.6069,6787.3686,13020.6116,45421823.1387,45418245.0779,45397695.8581,45410821.0742,13310.1359,45418499.7864,
600.000,-1699.5826,1294.6243,-2306.5870,4488.8929,-5289.2539,-4127.5120,6697.4803,-2334.2546,3841.0509,434.0641,-1042.0203,-3691.5461,3981.3269,3957.5542,-3961.5025,-6640.4833,-2540.2626,5685.9507,-3989.3705,3652.7016,151739.5374,118738.4074,131872.5002,137525.0848,129173.7361,132879.3058,133373.3010,135715.1738,70551402.3569,70488444.3612,70524377.1840,70524092.6463,134548.5980,70531626.8242,4778.2988,4912.8381,-5427.4459,1983.7780,-1627.9363,5341.6650,-750.6562,3841.6758,-5719.9289,-1215.5103,4880.5954,5603.6164,-3236.7124,1901.7126,-1459.2921,-489.8550,-3859.3821,3734.8692,1462.0785,-5526.0558,342040.1922,331165.2778,346963.8980,346110.9541,345886.7565,345985.0263,337475.7305,343053.0014,-60019747.2440,-60043843.8262,-60029229.8413,-60030943.2365,341695.6832,-60023425.8474,4717.4831,-4727.3016,-3625.2964,4864.4662,-3986.5243,-988.8673,1577.8418,-5274.9327,793.1810,-6826.7925,-4795.9936,1372.9263,4644.4284,5369.2170,5468.7836,-2009.5644,5146.6284,-1263.9225,-5467.9123,2043.2259,17842.7239,13214.9801,11785.8140,19362.5666,17658.1633,6984.5737,6765.1783,13648.3830,45423239.2246,45419208.9538,45398844.6143,45411700.2302,13463.1603,45419664.7661,
900.000,403.7008,3306.4616,-3841.7930,5773.6682,-5057.6778,-2575.2188,5826.3971,-201.2259,2509.4192,2475.2380,521.0568,-2674.7149,3415.5874,5002.8154,-4193.4883,-6950.7659,-3642.8887,5808.9574,-3429.0698,1922.6128,144529.8001,111726.2361,124735.0716,130296.8284,121888.0622,125573.9432,126177.9832,128270.0898,71850102.5510,71787618.6725,71823653.1980,71823364.0113,127304.4716,71830388.2312,5219.9670,4213.9854,-5368.0301,619.7849,458.4445,5831.8594,-1910.1007,4164.2361,-6423.5097,-1995.4109,5862.3683,6292.2643,-4952.0213,3067.4751,707.6130,134.2676,-2018.7857,2346.9100,3485.8057,-5778.1162,345249.7361,333663.3029,349797.5051,348822.1816,348642.8494,348786.1898,340294.4194,345840.9626,-58462365.9093,-58487469.6330,-58472116.9043,-58473929.7010,344454.9477,-58466121.3826,4535.6432,-4411.6714,-2080.6474,3749.0114,-4553.2604,-2434.2593,3205.9519,-5536.6966,-752.0487,-6177.5207,-3641.4471,-444.4730,3425.7992,3702.9667,5444.3625,92.5806,5520.5249,-2940.7392,-4903.1372,3308.6888,17998.2232,13354.0549,12008.5849,19394.7216,17959.5105,7318.2255,6748.7429,14262.3021,45424653.7811,45420172.9325,45400000.2293,45412592.5312,13616.1741,45420829.8324,
1200.000,2454.8778,5006.9807,-4980.3333,6500.0565,-4353.5391,-744.7574,4380.0767,1946.6339,928.5772,4283.7726,1997.7397,-1379.1957,2549.7090,5473.6604,-4069.6434,-6554.9657,-4441.0617,5377.9348,-2585.0291,-12.5815,137250.6785,104662.3817,117541.5758,123012.8459,114547.9496,118211.0648,118923.8392,120698.5257,73114421.2916,73052435.8627,73088557.4454,73088276.7633,120003.8035,73094770.9703,5197.4131,3150.5070,-4793.5564,-766.5919,2514.2688,5746.2038,-2916.1404,4138.9517,-6508.7905,-2481.2397,6284.9106,6338.1559,-6170.4203,3941.5683,2796.3836,746.0848,-4.3183,701.5067,5169.3070,-5495.9761,348307.2133,336013.5099,352474.5660,351378.5986,351242.0987,351429.1440,342963.0400,348362.9194,-56876892.3392,-56902991.4893,-56886887.3142,-56888789.6239,347060.6036,-56880722.0418,3868.0816,-3625.9876,-312.1784,2229.1179,-4609.4830,-3606.5610,4489.0849,-5207.3129,-2216.8950,-4874.1318,-2095.5570,-2212.5958,1839.2029,1641.8586,4833.0141,2184.8493,5301.1042,-4301.3424,-3813.0030,4219.8783,18153.3683,13493.1358,12234.4057,19421.5680,18257.2513,7657.6402,6737.9821,14828.4129,45426066.6952,45421137.0211,45401162.7961,45413498.2593,13769.1771,45421994.9855,
1500.000,4256.1646,6229.5075,-5621.4958,6588.3730,-3249.3610,1184.5654,2504.6558,3896.7157,-760.5943,5654.8423,3255.6812,80.0552,1451.6703,5335.4844,-3595.0403,-5493.0967,-4852.7035,4447.8895,-1528.0625,-1969.7185,129905.3906,97549.9515,110295.2480,115676.3196,107156.6414,110794.2359,111613.9285,113029.1823,74343751.1041,74282288.1213,74318481.4811,74318221.1857,112649.8519,74324167.4506,4706.3147,1817.2803,-3745.1555,-2052.9943,4329.6922,5103.4044,-3683.3601,3764.2899,-5975.3022,-2636.0143,6095.2927,5746.9373,-6773.5113,4405.4683,4598.7079,1311.0515,1984.1236,-1048.5162,6343.4661,-4714.8447,351211.0852,338214.8500,354993.8417,353778.9256,353683.5673,353912.4993,345480.1842,350622.6441,-55264085.4584,-55291167.6745,-55274299.5930,-55276280.8266,349511.4932,-55267986.6324,2786.2047,-2453.5287,1489.8904,468.6833,-4148.9216,-4374.8082,5289.3437,-4321.6895,-3445.0038,-3053.5741,-324.0921,-3735.6436,55.0184,-594.3769,3700.3983,4044.9036,4511.8072,-5200.2446,-2313.7162,4679.4147,18308.1617,13632.2238,12463.1378,19442.9892,18551.4018,8002.8979,6732.8182,15317.1275,45427477.8550,45422101.2266,45402332.4081,45414417.6864,13922.1692,45423160.2253,
1800.000,5635.5584,6852.8484,-5715.0654,6022.6497,-1853.2280,3020.9894,388.6535,5456.3079,-2404.8366,6428.1868,4186.5459,1568.8421,210.5356,4622.9437,-2803.8553,-3874.5913,-4828.1940,3119.5992,-345.6395,-3760.9318,122497.1895,90392.0738,102999.3504,108290.4469,99717.4053,103327.0683,104251.3511,105292.9659,75537501.2647,75476584.3702,75512833.5913,75512604.2803,105245.8981,75517986.8268,3784.1080,331.6996,-2311.8467,-3129.9431,5717.3462,3975.7348,-4144.5993,3066.6051,-4881.7934,-2465.4151,5300.9591,4589.0642,-6705.5661,4384.5172,5935.8716,1796.3357,3752.1408,-2736.3827,6889.3938,-3514.7740,353959.8814,340266.3396,357354.1655,356021.9365,355966.3771,356234.9312,347844.5171,352632.4507,-53624717.3229,-53652769.6104,-53635125.4314,-53637174.3852,351806.5279,-53628687.0982,1405.8328,-1019.0053,3131.3139,-1342.3318,-3222.8891,-4653.4422,5520.8523,-2973.8421,-4305.6606,-908.2771,1482.2798,-4845.6536,-1735.1042,-2767.3200,2168.4562,5475.1817,3237.2258,-5541.7546,-565.7504,4638.2868,18462.6058,13771.3199,12694.6367,19458.8623,18841.9781,8354.0807,6733.1771,15704.9580,45428887.1491,45423065.5560,45403509.1594,45415351.0751,14075.1504,45424325.5518,
2100.000,6463.5384,6813.7927,-5265.0104,4853.1192,-298.5537,4579.1411,-1756.3007,6471.7310,-3852.3015,6507.5906,4715.3228,2945.9916,-1070.4478,3433.9387,-1757.5826,-1866.3599,-4356.5284,1528.3599,864.7892,-5211.7278,115029.3615,83191.8966,95657.1697,100858.4390,92233.5313,95813.2211,96839.2454,97520.7610,76695098.0837,76634750.5478,76671039.0778,76670850.0551,97795.2461,76675655.2833,2507.6292,-1176.2978,-623.1934,-3909.9880,6531.6522,2480.6010,-4256.5312,2098.9984,-3339.3298,-2015.2274,3970.5933,2990.7791,-5978.7456,3858.7417,6676.9447,2171.5762,5130.0112,-4197.0617,6751.1168,-2012.2395,356552.2009,342167.0611,359554.4438,358106.4579,358089.7100,358395.1803,350054.7775,354412.1208,-51959572.7505,-51988581.4917,-51970149.3199,-51972254.2608,353944.6888,-51963608.1500,-125.1487,524.4817,4435.1224,-3008.7646,-1934.8370,-4411.4708,5158.7568,-1307.4055,-4707.5090,1333.7641,3128.7123,-5420.7977,-3339.2212,-4645.9348,402.4442,6324.1262,1614.2750,-5289.6481,1243.0844,4100.9509,18616.7028,13910.4250,12928.7528,19469.0587,19128.9967,8711.2727,6738.9874,15975.7429,45430294.4674,45424030.0163,45404693.1443,45416298.6803,14228.1204,45425490.9651,
2400.000,6665.4778,6114.0084,-4327.4322,3191.5028,1268.2740,5698.4308,-3716.7321,6843.9812,-4966.3053,5873.4670,4806.0790,4076.4591,-2282.2146,1916.1379,-540.8280,325.1188,-3468.1860,-169.7615,2003.4058,-6178.0440,107505.2249,75952.5859,88272.0163,93383.5169,84708.3306,88256.4009,89380.7856,89741.4090,77815985.1813,77756229.8846,77792540.5350,77792399.8041,90301.2204,77796616.3095,987.0360,-2575.4001,1162.5383,-4334.3552,6684.4656,768.3340,-4003.6530,938.0826,-1499.7034,-1363.6835,2228.3233,1119.8314,-4670.9291,2866.9861,6752.1112,2409.8926,5989.3497,-5283.0883,5941.8639,-348.7960,358986.7132,343916.1627,361593.6570,360031.3673,360052.8093,360392.0516,352109.7779,355987.4376,-50269448.9448,-50299399.9112,-50280168.1744,-50282316.9234,355925.0270,-50273546.8900,-1642.7520,2011.8087,5260.9138,-4351.6207,-429.1577,-3675.7460,4241.8138,499.2971,-4607.9396,3433.4976,4437.5670,-5398.2159,-4585.9650,-6031.4836,-1407.0169,6502.0288,-182.4205,-4470.7384,2917.9641,3124.8395,18770.4551,14049.5401,13165.3316,19473.4431,19412.4740,9074.5591,6750.1808,16121.4212,45431699.7004,45424994.6143,45405884.4577,45417260.7501,14381.0792,45426656.4650,
