sl_50_86400_20250421 Coordinates.csv
2025/04/21 07:47:00.0000 UTC

Generated: Tue Oct  8 16:58:36 2024,
Start: 2025/04/21 07:47:00.00, Stop: 2025/04/22 07:47:00.00,
TIME_UNITS,STARLINK-4021 - X-Coordinate,STARLINK-3172 - X-Coordinate,STARLINK-1942 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-11254 [DTC] - X-Coordinate,STARLINK-2104 - X-Coordinate,STARLINK-4102 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-30321 - X-Coordinate,STARLINK-5283 - X-Coordinate,STARLINK-30611 - X-Coordinate,STARLINK-5813 - X-Coordinate,STARLINK-6083 - X-Coordinate,STARLINK-4671 - X-Coordinate,STARLINK-3300 - X-Coordinate,STARLINK-5277 - X-Coordinate,STARLINK-31818 - X-Coordinate,STARLINK-4504 - X-Coordinate,STARLINK-30955 - X-Coordinate,STARLINK-4374 - X-Coordinate,STARLINK-4160 - X-Coordinate,STARLINK-2226 - X-Coordinate,STARLINK-3716 - X-Coordinate,STARLINK-5876 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-6091 - X-Coordinate,STARLINK-4719 - X-Coordinate,STARLINK-30357 - X-Coordinate,STARLINK-3804 - X-Coordinate,STARLINK-1854 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-11249 [DTC] - X-Coordinate,STARLINK-3318 - X-Coordinate,STARLINK-2094 - X-Coordinate,STARLINK-30897 - X-Coordinate,STARLINK-2062 - X-Coordinate,STARLINK-5163 - X-Coordinate,STARLINK-2570 - X-Coordinate,STARLINK-5334 - X-Coordinate,STARLINK-5633 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-5848 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-4205 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-3132 - X-Coordinate,STARLINK-4174 - X-Coordinate,STARLINK-3633 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4021 - Y-Coordinate,STARLINK-3172 - Y-Coordinate,STARLINK-1942 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-11254 [DTC] - Y-Coordinate,STARLINK-2104 - Y-Coordinate,STARLINK-4102 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-30321 - Y-Coordinate,STARLINK-5283 - Y-Coordinate,STARLINK-30611 - Y-Coordinate,STARLINK-5813 - Y-Coordinate,STARLINK-6083 - Y-Coordinate,STARLINK-4671 - Y-Coordinate,STARLINK-3300 - Y-Coordinate,STARLINK-5277 - Y-Coordinate,STARLINK-31818 - Y-Coordinate,STARLINK-4504 - Y-Coordinate,STARLINK-30955 - Y-Coordinate,STARLINK-4374 - Y-Coordinate,STARLINK-4160 - Y-Coordinate,STARLINK-2226 - Y-Coordinate,STARLINK-3716 - Y-Coordinate,STARLINK-5876 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-6091 - Y-Coordinate,STARLINK-4719 - Y-Coordinate,STARLINK-30357 - Y-Coordinate,STARLINK-3804 - Y-Coordinate,STARLINK-1854 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-11249 [DTC] - Y-Coordinate,STARLINK-3318 - Y-Coordinate,STARLINK-2094 - Y-Coordinate,STARLINK-30897 - Y-Coordinate,STARLINK-2062 - Y-Coordinate,STARLINK-5163 - Y-Coordinate,STARLINK-2570 - Y-Coordinate,STARLINK-5334 - Y-Coordinate,STARLINK-5633 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-5848 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-4205 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-3132 - Y-Coordinate,STARLINK-4174 - Y-Coordinate,STARLINK-3633 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4021 - Z-Coordinate,STARLINK-3172 - Z-Coordinate,STARLINK-1942 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-11254 [DTC] - Z-Coordinate,STARLINK-2104 - Z-Coordinate,STARLINK-4102 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-30321 - Z-Coordinate,STARLINK-5283 - Z-Coordinate,STARLINK-30611 - Z-Coordinate,STARLINK-5813 - Z-Coordinate,STARLINK-6083 - Z-Coordinate,STARLINK-4671 - Z-Coordinate,STARLINK-3300 - Z-Coordinate,STARLINK-5277 - Z-Coordinate,STARLINK-31818 - Z-Coordinate,STARLINK-4504 - Z-Coordinate,STARLINK-30955 - Z-Coordinate,STARLINK-4374 - Z-Coordinate,STARLINK-4160 - Z-Coordinate,STARLINK-2226 - Z-Coordinate,STARLINK-3716 - Z-Coordinate,STARLINK-5876 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-6091 - Z-Coordinate,STARLINK-4719 - Z-Coordinate,STARLINK-30357 - Z-Coordinate,STARLINK-3804 - Z-Coordinate,STARLINK-1854 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-11249 [DTC] - Z-Coordinate,STARLINK-3318 - Z-Coordinate,STARLINK-2094 - Z-Coordinate,STARLINK-30897 - Z-Coordinate,STARLINK-2062 - Z-Coordinate,STARLINK-5163 - Z-Coordinate,STARLINK-2570 - Z-Coordinate,STARLINK-5334 - Z-Coordinate,STARLINK-5633 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-5848 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-4205 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-3132 - Z-Coordinate,STARLINK-4174 - Z-Coordinate,STARLINK-3633 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6504.0060,1345.1451,5520.7185,4394.4578,4560.8264,-3843.2578,1617.7768,-5455.7361,3965.1186,-1870.5884,1751.5133,-2248.4444,6071.3611,-3709.3010,1882.6864,864.8519,6857.6850,-5477.0091,4279.2199,1823.0231,4031.4668,4895.1864,-5435.5708,5302.7970,-2473.5661,3957.9814,2290.9723,2993.7365,-5613.2665,-866.0177,-4620.1649,6793.4033,-3808.3033,-6308.0710,-56.0703,3268.1986,-2926.5071,-149.5718,6239.0154,-3866.4943,-3882.5000,-6678.8071,-2621.9743,-1528.5602,-265.3436,1296.4776,5052.2310,99.3741,-5482.5125,4779.7384,-329091.2275,-325485.1210,-341465.1263,-339360.8422,-340987.4924,-340167.0274,-331782.2041,-335596.0842,170823375.7571,170827834.6547,170823368.3186,170826208.3464,-335660.1982,170819577.2110,-1297.4418,4513.3759,-2309.2812,4529.8110,5067.2079,1311.7743,-6694.9788,-109.3309,-3246.7840,-6467.3078,2047.0493,6439.9622,3389.5245,3511.2061,5667.0689,4396.6843,1122.9823,3767.0645,404.7592,-5925.0934,-2842.3255,972.5822,-1766.3939,2042.0804,-595.9473,3888.8920,-4736.1450,-2940.2811,1747.0355,-4792.4690,-4829.2057,1386.5973,1416.6555,2645.1513,-6703.9751,5254.7913,4928.5956,-4337.9158,-2780.7310,-3763.7311,4033.8799,-1730.3556,-1112.9819,6479.2843,-4525.5758,5778.9208,-625.8280,6680.0728,1037.1414,-4516.3661,-102444.5183,-128654.9154,-112858.0826,-107741.8747,-115900.1727,-112382.2349,-113935.7207,-112581.8122,70147633.2458,70081048.8756,70119744.1446,70131295.5506,-111743.9919,70128194.7460,-1963.1315,5062.1829,-3446.7694,-2842.0106,361.3803,5360.4656,-727.5593,4244.0983,-4670.7004,-1216.0459,-6408.6810,-551.8574,85.9722,-4696.2838,-3357.8819,-5275.5520,-63.8568,1505.1745,5409.5412,-3116.2746,4871.3425,4770.9752,-3882.2905,3923.1062,6464.8289,-3969.2128,4509.9093,-5510.1415,-3680.4284,4901.9652,-1677.4702,8.0953,5364.8361,1022.3049,1727.6222,3105.8125,-3875.8648,-5387.6409,-1026.3658,4350.8769,-4122.5889,472.2858,-6348.0078,-1889.6481,5213.6930,3596.4514,-4709.4140,-1801.4537,4077.2118,-2154.8124,-147770.5294,-150243.9134,-152688.8598,-145075.1728,-146956.0959,-157675.1925,-157523.1755,-149424.1280,74614676.0156,74608388.0278,74588988.0114,74600981.0163,-151018.3243,74609666.3904,
3600.000,-5863.4283,-4511.7361,-1769.3303,-4229.9028,-4679.2416,1429.5679,537.6721,6607.5141,-799.2569,3298.4857,-5642.6901,-317.8998,-4748.1944,475.3600,-3692.4219,-4513.2767,-5216.0496,3327.3171,-3486.4637,1788.6128,-6774.6775,-3179.9658,6902.2777,-3725.7525,4457.3041,-6570.9437,606.9264,416.2881,2610.9948,3787.6723,5393.5579,-5963.0854,1297.7907,4861.5091,1556.4260,-5500.4583,1672.7787,4259.7655,-3544.1664,6468.1654,82.3566,5851.5672,6040.6263,-1061.4101,4160.6217,-3987.1622,-4480.9865,-2121.0862,6104.0705,-1434.6468,-294031.7928,-283425.8156,-303342.5611,-300254.3211,-302521.5262,-302119.7099,-294101.4597,-297876.7750,146855373.7441,146872424.2803,146858639.2390,146853783.0370,-297245.0822,146852418.9682,2752.9374,-4897.7795,3771.1663,-859.2695,-2182.7483,-5633.4823,5270.3993,-2014.7897,5754.8748,4975.4931,-1780.2822,-5111.2093,-2305.5555,-5853.1797,-1793.5839,-1956.0308,-525.0826,-5396.0081,3848.6011,4749.9867,1511.6903,3083.5208,114.2264,1821.2321,4437.1215,-1728.9148,6568.2988,5442.1111,-4378.6153,5583.7615,3269.2646,1046.8250,-5660.8887,-3699.1328,6230.1121,-4194.9816,-6708.7208,2862.2363,3651.3138,1820.3525,-2472.3310,-120.0486,-452.7813,-4575.5449,2488.0495,-5665.3238,4371.4682,-4234.3081,-3247.0683,4347.0295,-179703.3655,-206623.8576,-191886.2175,-188191.9273,-196780.1050,-193506.7705,-193800.2656,-191253.9245,112063638.7824,112001192.7231,112042544.6054,112053129.9964,-192217.2577,112044940.8241,-2430.7064,-1889.4185,5494.3120,5396.5905,-4474.4185,-3407.1352,4448.2580,-362.0434,3766.6747,-3348.0251,3640.2909,4528.0287,4516.6318,3676.9009,5471.0889,4855.3663,-4568.7431,2501.1195,-4573.9759,4716.3392,-23.3733,-5309.9721,-245.8426,-5533.1267,-2981.2973,561.3296,-2155.8980,4248.4579,4687.9700,-1521.6880,-2781.6878,3371.2697,-3424.5876,3233.7687,2578.9147,390.5931,-214.3024,4625.0422,4658.0170,-1738.5053,6485.4419,3672.1158,3412.6382,5068.1084,-4937.7029,-326.5632,2964.2887,5030.8232,-98.3996,5175.4209,-146294.3621,-149297.7932,-150575.4278,-145719.5014,-144279.7186,-154084.4923,-158157.7606,-151288.4169,74623845.4223,74612475.0597,74595868.5927,74612232.0127,-149911.9212,74616161.9189,
7200.000,2499.3083,5382.4651,-2254.6779,3834.2315,3583.8024,785.7778,-3598.1980,-4862.5077,-1869.4466,-4041.1780,6574.9878,3887.3842,2138.4645,2170.6335,5255.5033,6768.5857,1590.5438,884.8235,2522.5884,-5250.5078,4854.6535,1566.3832,-5232.2348,2022.6055,-2661.9397,5883.6046,-2803.9283,-2631.3647,592.4770,-4711.2709,-4274.4570,3270.6462,923.6414,-1010.3389,-3180.2548,5705.1889,362.2821,-6671.4168,-819.5890,-6651.9629,4350.5588,-2930.0241,-6767.3550,4362.5559,-6696.5315,5125.4773,2960.9091,4594.9117,-4009.0245,-2928.5133,-241206.6241,-223145.6881,-245780.4400,-241678.1493,-244849.3787,-243971.1624,-237771.5063,-238905.9621,112830913.0234,112858742.4859,112833690.4818,112823513.0015,-239897.2327,112828324.6893,-3692.3650,3579.3197,-5129.9457,-3452.9574,-2475.4379,6504.8832,-2301.4506,3167.5346,-6648.8682,-709.7418,1883.3455,2018.2177,-1060.4209,6571.4981,-2358.1079,19.6057,-1767.7084,4932.4962,-6383.0581,-2900.0997,865.8961,-6256.7694,1638.7914,-5518.0395,-6023.4941,-1114.8523,-6161.4760,-6389.8226,6287.1258,-4198.9810,365.4638,-3882.9623,6500.9967,4087.0779,-3090.8417,1425.1547,5518.8806,-1527.9831,-4310.3109,387.3275,1838.4175,2936.1666,647.3736,1665.9784,-751.8096,3442.2715,-6240.3313,591.8892,4006.5423,-3798.8278,-246421.0674,-271614.9495,-258890.0602,-256783.0343,-265341.8170,-262187.7470,-261989.5551,-261357.7051,146345725.7105,146290745.2929,146332064.1992,146332752.9716,-260576.8186,146328020.7449,5276.3465,-2481.8876,-4035.4895,-4612.7194,5248.3010,-1562.5878,-5454.7958,-3773.0743,-581.9772,5463.3206,1220.2687,-5262.0873,-6533.1073,-451.8865,-3715.3618,-1431.5984,6522.5207,-4627.0285,860.8428,-3489.8172,-4891.3202,2477.0807,4189.1774,3628.7163,-2249.9916,3254.7719,-1518.6712,-384.0486,-2868.5673,-2837.6032,5380.4830,-4729.0249,-1522.2293,-5492.6887,-5323.4000,-3670.4599,4143.3793,-983.9372,-5337.3000,-1940.0289,-5100.2048,-5537.6624,1458.0946,-5107.7755,1554.8359,-3163.0393,567.3749,-5140.4902,-3968.7905,-4988.4240,-144900.4106,-148342.7024,-148270.2942,-147302.4472,-142087.4370,-149559.8462,-158046.9406,-147522.0521,74632496.7600,74616559.8117,74603883.7737,74625698.9848,-148791.6347,74622636.9786,
10800.000,1793.1395,-4446.7481,4579.8672,-3121.6610,-2265.2097,-3002.1132,6178.9929,885.6855,3708.6164,4434.6322,-4337.5056,-6435.3555,-384.4281,-3914.2199,-5036.8184,-6091.9633,1392.1747,-5051.2019,-713.0197,6885.1455,319.0901,-30.1929,1585.4273,-534.7485,-188.9241,-2655.7374,4302.1698,3610.3383,-2984.6868,4279.0946,2687.7510,-145.9788,-3046.1219,-3254.5865,4929.8691,-4494.8549,-3340.5834,6075.1526,4455.2162,4471.7179,-6608.1286,-178.4209,4110.3074,-6600.0579,6277.6685,-5057.3403,-158.7935,-6201.9264,-147.1484,5969.9248,-173521.5242,-148479.6796,-172391.6421,-166328.2415,-171793.7811,-167866.4155,-166086.4489,-168705.2015,71069897.8480,71105805.7069,71068534.9765,71065017.3815,-167234.9842,71067136.7427,4605.9745,-219.0157,5165.0746,6102.9025,6070.7970,-3140.5386,-448.6887,-4043.9950,5042.3271,-3721.0099,-625.2962,786.2154,5051.0632,-4835.3019,4583.6009,1519.9418,4915.5770,-3232.5699,5996.4113,817.9998,-867.7484,6643.2223,-3892.4861,6867.0497,3226.7577,4253.3329,3378.5799,4571.3894,-6217.1075,541.1908,-4517.1556,6139.7778,-3136.3382,-4321.1161,-883.1515,2399.7863,-2532.3106,-215.4281,4594.2041,-2901.2004,-2029.3923,-5692.8914,-1036.0841,711.0270,-820.4295,378.3936,5814.2961,2298.6711,-4141.2696,3068.6828,-298506.8114,-319499.8737,-309516.5433,-310939.8107,-317217.1296,-312260.3422,-314237.6707,-312031.8081,170645009.2690,170600036.0946,170637447.9289,170623690.5606,-312463.4281,170628280.4484,-4841.3105,5288.6885,-39.2507,933.2357,-2158.4739,5133.7704,3085.4942,5532.6675,-2979.8763,-3649.7775,-5397.9135,2180.4646,4755.7900,-3069.1967,-715.9011,-2911.7390,-4714.8529,3234.1365,3363.3397,138.2630,6866.6943,1895.2764,-5485.4782,545.0819,6150.6731,-4625.9008,4255.4756,-3746.3226,-712.0448,5396.4808,-4459.2366,3208.5157,5116.9329,4301.3360,4772.4216,4684.3280,-5506.4493,-3302.4255,2587.4199,4431.2411,720.3281,3913.2569,-5518.5492,1940.5561,2774.5369,4719.0602,-3775.2957,2018.1676,5526.6170,1665.8923,-143570.3785,-147377.3439,-146091.0718,-149380.5036,-140364.5849,-145275.8946,-157254.4394,-148614.9284,74640489.0726,74620653.6436,74613190.0972,74635357.3842,-147657.5414,74629091.5540,
14400.000,-4759.1513,3036.6434,-4795.3899,1311.7797,398.6437,4962.9814,-6480.2293,3144.3940,-4871.4487,-3575.6408,973.1116,5875.8930,32.5047,4936.8788,2100.7642,2810.1667,-2363.4794,6738.3989,-2306.0563,-5920.2926,-4526.8354,-2109.0309,1878.7884,-1383.6607,752.0209,-1060.0726,-5294.7320,-4105.4222,4391.1687,-3564.3876,-1182.6581,-2319.4413,4907.8653,5687.0980,-5740.1610,2726.5347,6000.3636,-3135.4125,-5670.1156,-1193.5982,5451.5237,2178.0388,133.7294,6099.0760,-3243.8168,4300.3857,-3362.3203,5398.7196,4177.4277,-6200.8954,-94857.4675,-64163.0395,-87868.5177,-80986.5375,-88083.0982,-81129.9288,-83368.7913,-82263.8055,24422644.7074,24463378.4055,24414681.9194,24425596.8042,-83854.8690,24419251.1113,-4830.5979,-3907.6286,-2839.9636,-5930.4747,-6321.3650,-1702.8909,2140.3173,4799.8241,-1444.1281,5774.2538,-2473.7397,-2499.5858,-6947.1780,1186.8102,-4604.3492,-3245.9491,-6536.1297,845.8094,-3493.9613,1508.1016,-2108.5805,-4172.6937,5784.3577,-5151.5924,2167.0064,-6255.8381,589.5240,-560.6553,3738.3269,3738.5732,6763.2552,-6530.6039,-1734.7272,3910.8706,3645.0788,-5700.1692,-388.7884,2778.3733,-3505.6615,5332.7669,1449.3353,6560.3073,2741.3564,-2186.6150,2878.1285,-4220.7550,-3857.5776,-3628.9671,4135.9971,-1484.4570,-332647.1612,-347244.3515,-340457.4131,-347451.7695,-349112.0829,-341497.5961,-347136.9125,-344533.2820,183293649.8461,183260223.7098,183289031.1960,183270329.0006,-344558.1161,183277615.6904,1353.6097,-4842.9870,4062.9047,3301.7207,-2558.6313,-4226.7910,1157.7046,-3868.7069,4702.2889,-830.8712,6413.0241,2449.2479,-255.6482,4712.1646,4605.3126,5414.3863,142.2052,594.8849,-5511.5282,3274.3810,-4828.0426,-5095.4660,3264.9195,-4400.3536,-6572.9479,2488.4609,-4449.3882,5534.3304,3838.5361,-4603.4354,575.3452,235.4649,-4285.9544,-445.9924,-1309.3239,-2850.6525,3410.1451,5490.7974,1790.5360,-4282.0117,4049.6691,140.2708,6382.4530,2412.1067,-5393.2581,-3439.4968,4663.9024,2339.5003,-3646.6611,2670.8228,-142292.2278,-146400.4742,-144317.9310,-147080.2097,-139118.5129,-146875.6887,-155802.7283,-145715.4158,74647722.7574,74624767.7198,74623875.8495,74638924.3443,-146509.7196,74635525.6296,
18000.000,5335.9134,-1724.5016,3956.1854,1904.3364,2438.7631,-4876.2515,3885.7337,-5276.2175,5389.1259,640.7400,1169.4489,-2147.1350,263.3878,-5313.1462,2511.9048,1101.2132,2080.3272,-5097.6748,5449.9247,3025.1058,4682.1117,4667.3879,-3719.8877,3903.4038,1546.0339,3656.4657,5353.3402,4488.9603,-5138.4723,2650.4470,-676.1855,3990.7877,-4822.5172,-5535.1029,4293.6806,-621.9856,-6505.6861,-174.8436,4698.8535,-1765.3637,-2252.4698,-3271.7580,-3223.5999,-2845.1642,-494.6292,-2772.4796,6195.2467,-1965.1078,-6035.8009,4118.8918,-9853.3983,24471.6444,2341.4238,8570.9795,925.4963,7822.7781,5273.3174,3303.7707,-23924649.7037,-23882522.8726,-23939446.7093,-23917201.8406,4958.8751,-23928935.4727,3248.5906,6559.2935,-1344.9443,3742.5502,3451.4304,4626.6540,-3267.4444,-4470.5457,-2503.3663,-4935.1509,5751.5292,3713.1750,5363.0868,2738.0489,3632.3888,5083.9497,4877.9169,2148.7195,650.4323,-4077.5517,5122.4647,547.5435,-5727.9582,1639.6462,-5971.5684,5551.7195,-3952.4692,-3520.9958,236.5017,-6323.1713,-5791.0988,4419.3791,4697.6830,-1857.0790,-4542.0860,6860.3687,2205.9717,-5449.1912,404.2976,-6526.8655,1084.6207,-4481.8424,-5001.7498,3448.4715,-5112.9066,6355.1782,1498.8444,4045.8934,-3334.4262,-1470.5982,-346542.6567,-353095.1800,-349704.8584,-359549.5731,-358998.0795,-350795.6731,-358394.0148,-355411.0663,183419288.1748,183397870.7692,183413400.5379,183400609.8529,-354794.6917,183403476.5909,2956.2041,1375.1726,-5498.8282,-5502.9402,5352.5049,-414.3486,-4714.6818,-231.2483,-3572.9700,4683.0937,-3723.6272,-5336.6083,-4422.1120,-3523.0231,-5242.3118,-4564.7560,4484.0456,-3989.1781,4201.6496,-4731.2926,-112.3565,5058.7105,1012.1847,5452.6991,3208.4682,1515.0934,1947.2053,-3924.0410,-4654.0485,908.9340,3659.8811,-3558.8253,-299.4507,-3715.2804,-2988.3255,-748.8065,793.0590,-4257.2177,-5049.7532,1545.2131,-6487.2185,-4132.9040,-3603.4337,-5283.9584,4623.0381,60.2885,-2729.6256,-5260.0096,-542.6404,-5364.2542,-141057.6070,-145410.8368,-143118.5355,-143379.0244,-138383.3594,-149264.8744,-153678.4536,-145775.7221,74654146.0144,74628913.2042,74635840.4752,74640458.5150,-145348.2493,74641939.1897,
21600.000,-4264.1969,93.4635,-2955.1067,-5311.8256,-5378.5990,1512.8759,295.5005,5095.2426,-4664.8609,3568.7595,-1570.0680,-2439.9416,-1892.2028,4491.8609,-6031.9568,-3711.9836,-2304.7376,1432.9439,-6781.3378,300.5562,-1644.0608,-6269.0608,4172.9550,-5987.9909,-3903.0690,-4852.4277,-3828.7175,-3998.1496,5094.8220,-843.7581,3295.7225,-5044.0389,1552.1088,3738.5050,-596.1688,-1880.9173,4060.5719,2399.2480,-2901.8121,3693.3946,-499.7381,4148.5765,3854.3128,-1348.9186,3047.0304,237.5115,-6830.6384,-2428.2566,5274.8687,-1392.6288,76362.9698,111833.6434,92431.6068,97747.9856,89582.5462,95743.8512,94226.9292,94961.7392,-70667510.5982,-70627251.5475,-70686644.9403,-70661394.1322,93568.9914,-70672680.0674,348.9313,-6270.0776,5235.0080,-1200.6674,229.0973,-4603.3058,4375.9213,2122.7861,5117.7974,2717.0913,-6671.9643,-4671.0423,-1473.3602,-5278.5250,-2440.4871,-5775.6850,-625.6458,-5045.8107,1329.0106,6077.1670,-4585.3806,2247.3907,2920.2757,1557.3901,5416.0197,-1930.6547,5524.8175,5650.1403,-3890.5081,5997.9491,2515.2736,-611.3762,-4665.4809,-1779.6990,4254.3044,-5425.7437,-3303.2383,6477.2320,3679.7325,5483.1764,-4652.7464,356.0856,5649.4845,-4745.0705,6130.3349,-6071.2213,773.7714,-4253.3524,925.2932,4881.5011,-339083.2782,-336685.5119,-336692.4763,-347802.4921,-346210.8345,-338605.7508,-346997.2662,-341425.6243,171005177.4664,170995210.1773,170994209.2094,170992714.5652,-342493.0162,170989049.7229,-5438.2854,2918.2066,3384.5539,4258.5178,-4205.4344,4665.1556,5348.4881,4159.8004,244.0176,-5170.0238,-1160.9137,4354.9920,6517.4710,182.8016,2120.8102,847.1712,-6530.1359,4346.1087,-293.1693,3318.1840,4933.3027,-1851.5910,-4670.7870,-3082.9564,1951.1841,-4389.0148,1706.5619,-139.2237,2629.7626,3328.1785,-5508.0938,4708.0772,4597.4617,5530.5025,5420.2032,3867.0053,-4526.9509,327.8848,5062.5317,2097.7417,5130.8425,5510.9449,-1278.2187,4840.4513,-986.9547,3333.3901,-888.9540,4875.0589,4365.1168,4689.8790,-139860.5126,-144407.0921,-142503.1305,-140110.4423,-138230.6549,-150678.5766,-150829.5430,-143950.1761,74659758.2000,74633101.4499,74648619.8141,74642330.1231,-144173.2116,74648332.2188,
