sl_5_86400_20250116 Coordinates.csv
2025/01/16 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:59 2024,
Start: 2025/01/16 07:47:00.00, Stop: 2025/01/17 07:47:00.00,
TIME_UNITS,STARLINK-2112 - X-Coordinate,STARLINK-2166 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-11142 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2112 - Y-Coordinate,STARLINK-2166 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-11142 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2112 - Z-Coordinate,STARLINK-2166 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-11142 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2665.3786,6199.6805,-3135.7640,6698.1028,-3163.4573,-30380.6829,-54823.5895,-39334.7461,-33826.2849,-41785.2320,-38189.3572,-40421.7255,-38025.9465,35089134.2059,35095588.8507,35106399.3653,35113109.9247,-37932.2983,35108875.7924,-6029.3092,3074.6934,4739.5262,-1641.1864,-4677.1830,-382188.7201,-377021.8965,-369168.8570,-371396.3617,-369334.5743,-370414.0001,-378639.1108,-375428.7963,-79823377.7263,-79823544.0642,-79811671.6908,-79815460.1945,-374861.3411,-79818642.3481,2110.8902,-247.3029,3968.5979,612.0648,3661.5749,109442.9170,105730.2977,104563.7236,112560.0128,110248.3620,99539.5244,100090.5426,104730.8347,40911936.7029,40934446.6609,40926444.2362,40914710.1349,106396.1653,40909650.5428,
3600.000,327.1676,-5473.0656,-898.0073,-5213.1355,4114.0895,68736.4930,42353.0769,57532.5694,61604.4851,53178.1300,56599.4643,55679.2188,57148.1381,54622895.9852,54626668.2196,54632797.5241,54636541.4524,57473.7597,54642435.4362,4614.2799,-857.2363,-5104.9537,2872.2448,-287.4084,-377599.8685,-378165.4644,-366868.9091,-370156.3753,-367439.7950,-368003.8742,-376070.3211,-372575.9249,-67963403.4674,-67967265.8725,-67950682.6718,-67954495.1444,-372944.6665,-67957496.9972,-5159.8484,4142.7171,-4613.7457,3527.0730,-5331.0372,108505.2734,104205.1196,104118.9208,109507.4456,110515.5477,100569.1300,96896.9205,106781.3905,40916634.0174,40942039.1596,40933449.8385,40922536.1558,105019.3603,40917473.0859,
7200.000,-4100.8863,3231.9462,4448.3953,1404.4615,-4184.1910,163072.3201,136734.1247,150924.8151,153425.4464,144957.4249,148155.5585,147988.9555,150039.5421,70405098.4945,70407837.9671,70408196.9845,70414111.9689,149490.4876,70423941.1852,-2426.3323,-2670.2137,4712.0717,-3942.2022,4739.3714,-347629.9207,-354548.3944,-341125.1073,-345420.8459,-341920.3584,-342768.3240,-349216.9909,-347105.0401,-51435097.1056,-51444131.7582,-51425160.5586,-51432084.2799,-347091.4563,-51428238.1104,5014.1113,-5517.5301,2466.3491,-5522.3979,2314.0504,107448.5745,102683.6924,103906.4341,105493.6616,110274.9035,102509.5780,94434.4301,101961.6662,40921402.6953,40949178.7753,40939336.8085,40925554.9881,103633.5558,40925312.6526,
10800.000,6656.8169,-987.7742,-6071.2067,2648.0152,2265.6952,246330.3283,222102.5837,234910.5362,234103.0268,227656.1318,232148.7896,230451.8623,231571.3244,81351479.4355,81355374.2401,81349963.8336,81362982.4954,232198.5781,81369303.4604,613.3901,5902.0067,-3148.0667,4906.4572,-5733.2916,-294556.8909,-307602.5986,-293544.3460,-299573.5611,-294134.5972,-297784.8518,-299981.2969,-299300.8055,-31373271.7449,-31388290.0790,-31369127.5755,-31375318.3247,-298881.8597,-31365894.5014,-1814.6953,3472.9413,1151.5453,4095.1931,2703.4108,106296.1863,101172.2909,103611.9499,100712.3097,109540.6263,104525.7821,92635.4489,103905.4497,40926441.6072,40955961.1609,40944431.0201,40928208.2924,102238.8845,40933169.2359,
14400.000,-6377.9671,-651.0065,5602.0119,-4945.4350,1864.9848,313061.4076,292784.1652,304142.3774,297485.3739,295911.3256,302970.4130,297780.6876,300713.6157,86709787.4700,86717315.1045,86706871.9886,86726926.9140,300255.8136,86726527.7571,951.2703,-6858.9356,147.0415,-4843.0235,3607.1391,-222130.0583,-240281.0800,-227072.8391,-233933.9041,-226957.9090,-234129.9325,-231673.9870,-230480.4300,-9155565.7589,-9176537.6186,-9158872.6744,-9158295.4114,-231337.9908,-9148206.5149,-2532.3437,679.3198,-4092.3016,-174.0581,-5379.5287,105063.0533,99681.0486,102940.7539,99969.5162,108305.9330,100837.8740,91474.4846,99365.8470,40931933.2247,40962460.5351,40948997.2299,40932252.7218,100835.4795,40941042.8289,
18000.000,3438.9946,2242.9919,-3855.7145,5069.3739,-5813.3876,358990.4706,344018.6505,354155.2559,344380.6598,345261.4362,353018.2861,345760.2221,349096.2630,86111512.9423,86125133.1980,86110736.1069,86133455.2058,349242.7134,86127378.0582,-2830.2192,4817.2945,3526.6903,2682.3063,-661.0759,-135308.1500,-156856.6265,-145831.9064,-152032.7405,-144580.3429,-151889.4039,-148774.9994,-149914.3777,13692140.6016,13666176.7409,13681309.4054,13693268.2555,-148735.0468,13698984.0878,5291.4860,-4446.6024,4552.9883,-3886.3585,3326.9414,103759.3782,98228.4021,101696.7493,101113.4681,106537.7533,95795.0436,90962.0467,100808.8921,40938031.8027,40968735.2512,40953247.0297,40938329.7072,99423.4743,40948933.4247,
21600.000,339.3861,-4137.9468,1761.2707,-3968.2186,6338.5928,381268.4017,372279.7220,381637.1289,370439.9434,372467.6047,379738.5403,371503.7496,375601.8431,79597269.8010,79619087.6094,79601804.5232,79620328.4182,375950.1869,79612687.0441,4960.7098,-1004.1190,-6309.7955,1243.7479,-1599.0801,-39919.9556,-62596.0771,-54905.7776,-60207.6691,-52239.6765,-58804.0063,-56607.5168,-54978.4388,35600521.6089,35571438.0820,35583617.1621,35608037.7781,-56331.0443,35606520.4402,-4826.4107,5448.4977,-2285.1319,5524.7766,1612.5723,102392.4457,96854.5389,99835.0462,101855.7656,104166.2833,91696.8453,91146.8775,96918.5310,40944853.3891,40974831.8960,40957351.8217,40946815.8702,98003.0028,40956841.0164,
25200.000,-3067.5311,5685.9085,434.6265,2762.7085,-2682.0664,378629.9476,375606.3763,384666.4572,373103.9954,375784.4452,381723.5535,373653.4160,379415.8244,67614070.3326,67645509.4992,67626138.3340,67633550.6033,378590.4218,67629573.5024,-6053.5751,-2427.4226,6785.5425,-5099.6756,3398.3211,57726.9058,36789.0526,39933.4158,35648.6378,44086.6509,38186.7698,39071.9026,38655.3817,55064616.9370,55035052.6868,55044295.3947,55077486.2565,39967.7667,55069697.1936,1369.8251,-3125.7683,-1377.2226,-3788.6587,-5165.8278,100967.6162,95680.2168,97474.0279,102070.7593,101061.5179,88451.4250,92124.6886,97523.1531,40952468.3091,40980788.2631,40961454.7093,40958018.9059,96574.1991,40964765.5970,
28800.000,4096.9540,-5413.8406,-2793.7182,-1473.5038,-2362.4618,351447.4670,355551.4435,362889.1567,351765.4117,355229.8699,359048.8423,352600.1473,355594.8778,50984667.2904,51026203.4146,51005137.4217,50997965.5605,356917.1030,51000756.5469,4765.8420,4162.4685,-4760.8480,6758.8163,-4717.6053,151261.7090,135806.7099,132574.2667,129429.4497,137912.1817,132492.0690,132630.9097,135029.6605,70747244.4825,70720341.3063,70726850.6532,70759938.0974,133984.5254,70751606.5137,2897.8055,-1153.3645,4191.7286,-309.7412,4176.5022,99488.9083,95232.5382,94863.6601,101778.7265,96996.3317,85937.9151,94014.1499,94571.5364,40960896.6100,40986635.5137,40965680.1021,40971860.8823,95137.1978,40972707.1596,
