sl_10_5400_20250119 Coordinates.csv
2025/01/19 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:51 2024,
Start: 2025/01/19 07:47:00.00, Stop: 2025/01/19 09:17:00.00,
TIME_UNITS,STARLINK-31432 - X-Coordinate,STARLINK-5844 - X-Coordinate,STARLINK-3632 - X-Coordinate,STARLINK-30942 - X-Coordinate,STARLINK-2565 - X-Coordinate,STARLINK-11145 [DTC] - X-Coordinate,STARLINK-1444 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-4319 - X-Coordinate,STARLINK-3143 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31432 - Y-Coordinate,STARLINK-5844 - Y-Coordinate,STARLINK-3632 - Y-Coordinate,STARLINK-30942 - Y-Coordinate,STARLINK-2565 - Y-Coordinate,STARLINK-11145 [DTC] - Y-Coordinate,STARLINK-1444 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-4319 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31432 - Z-Coordinate,STARLINK-5844 - Z-Coordinate,STARLINK-3632 - Z-Coordinate,STARLINK-30942 - Z-Coordinate,STARLINK-2565 - Z-Coordinate,STARLINK-11145 [DTC] - Z-Coordinate,STARLINK-1444 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-4319 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
2700.000,1962.9699,5372.7421,-2282.0486,2795.0843,-4053.2958,1929.7895,-6600.0791,5524.0075,1911.1551,-2010.9844,-161336.6666,-178232.6664,-171561.9038,-167001.3529,-175452.1304,-171931.2717,-172737.0357,-170052.5933,55377515.1734,55352176.9513,55394711.1214,55387496.5668,-170970.9903,55392268.0834,-6352.8881,4225.8092,-4475.3278,4818.4697,1718.1263,-6386.6091,1678.8060,-3505.9567,598.9964,3655.5829,-356668.1734,-377065.1091,-357873.6065,-360685.6171,-358549.9865,-359027.6232,-367303.3507,-362692.7977,-67744483.4658,-67743140.9302,-67726930.4016,-67727985.9090,-363876.4365,-67731506.8473,-1291.0292,-1184.0788,4746.8869,-4137.7386,5327.0787,950.1624,-222.6717,2294.8665,6637.7182,5505.1597,-7628.1687,-7316.1662,-10015.9323,-3879.3095,-3716.7320,-13981.3697,-16601.6878,-7838.0936,41528330.3144,41501425.7306,41538608.8933,41528218.8892,-8855.7895,41522732.1372,
3000.000,476.0304,5854.1735,-4106.1026,4062.7751,-3618.7918,566.6665,-5902.2941,4806.1855,3264.8739,-172.1705,-153904.5935,-170303.6559,-163678.8888,-159231.8737,-167719.7988,-164225.0454,-164925.1536,-162623.7316,56847902.9461,56822956.7871,56864517.2325,56857142.4447,-163206.9085,56862658.0968,-6750.0513,2668.8788,-4264.7737,3156.6798,3714.8876,-6155.3580,2753.4493,-4928.6155,2190.5060,4727.5161,-360015.6943,-380826.9381,-361400.0328,-364300.8617,-362117.5534,-362560.5908,-370787.1144,-366377.5991,-66515613.8482,-66514976.2415,-66497783.0841,-66499393.1136,-367429.5457,-66502541.2120,262.5280,-2596.8730,3570.8091,-4656.4311,4569.8963,2677.8194,-2008.7619,839.4565,5713.6753,5034.7278,-7809.7781,-7460.9484,-10068.3353,-4178.6164,-3731.9156,-13899.1506,-16873.2738,-7630.9299,41528849.0038,41502021.9274,41539506.8467,41528733.8630,-8995.3551,41523485.0237,
3300.000,-1063.2314,5788.9478,-5508.1586,4979.7161,-2876.2789,-886.4381,-4585.4303,3629.3086,4207.5866,1647.4943,-146405.3543,-162294.2530,-155722.4659,-151389.0444,-159912.1258,-156444.8988,-157042.2203,-155155.5388,58291035.7652,58266495.1250,58307056.5986,58299582.2916,-155368.9985,58305789.3364,-6443.2108,838.0022,-3668.1724,1208.7807,5339.8461,-5273.0272,3564.1710,-5868.9738,3600.5594,5373.0751,-363210.5605,-384420.4511,-364764.1635,-367752.7380,-365521.7557,-365934.3695,-374102.5331,-369988.3155,-65254830.2570,-65254885.2681,-65236748.7387,-65238937.5826,-370816.9584,-65241661.2436,1785.9070,-3732.3879,2009.7382,-4679.1342,3320.2698,4093.3261,-3568.6364,-705.7947,4181.0841,4021.2126,-7991.6879,-7605.9163,-10118.6897,-4484.1546,-3750.5793,-13810.5769,-17139.6368,-7523.1291,41529365.3823,41502619.0453,41540391.9314,41529212.8007,-9134.9148,41524238.0247,
3600.000,-2509.2250,5192.9607,-6354.0018,5457.3096,-1885.2747,-2287.5567,-2784.6356,2095.7547,4650.9276,3273.2843,-138842.0680,-154208.0697,-147696.1912,-143476.6219,-152032.6242,-148593.9414,-149091.9223,-147620.9619,59706221.0963,59682099.0716,59721638.0917,59714127.5976,-147460.7974,59720969.2557,-5466.2652,-1096.1387,-2727.9466,-836.4484,6431.0576,-3842.8208,4045.0497,-6245.3092,4659.8410,5518.1875,-366251.5504,-387843.9356,-367964.5169,-371039.9331,-368760.8967,-369147.8186,-377248.2691,-373507.5031,-63962736.9654,-63963472.0459,-63944432.0918,-63947217.5340,-374037.1407,-63949471.3803,3104.0564,-4469.8340,231.9482,-4203.4421,1712.7112,5031.8537,-4727.2346,-2175.5823,2202.8763,2573.7478,-8173.8979,-7751.0652,-10167.1652,-4796.0849,-3772.7082,-13715.5659,-17400.8337,-7531.6013,41529879.5569,41503217.0929,41541264.3058,41529659.6064,-9274.4688,41524991.1403,
3900.000,-3724.0150,4130.3562,-6566.8098,5444.6335,-726.1403,-3495.1061,-686.2547,343.3471,4566.1590,4553.3859,-131217.8723,-146048.7538,-139603.6498,-135498.4224,-144084.8414,-140675.2769,-141077.9651,-139994.0079,61092779.7974,61069089.1229,61107583.9766,61100102.2116,-139485.8740,61107518.7077,-3923.7496,-2950.6037,-1518.8929,-2782.9396,6880.7957,-2025.1125,4160.0837,-6030.9160,5233.6474,5135.3441,-369137.5105,-391095.7565,-370999.6824,-374161.2355,-371833.3609,-372199.8955,-380223.0599,-376911.5498,-62639953.2717,-62641355.6460,-62621452.8208,-62624846.1839,-377088.6344,-62626591.0855,4065.5857,-4730.9812,-1570.8694,-3279.7434,-79.5007,5384.3066,-5354.9689,-3412.9525,-10.1832,848.4598,-8356.4077,-7896.3908,-10213.9352,-5114.5751,-3798.2881,-13614.0389,-17656.9187,-7665.0562,41530391.6356,41503816.0792,41542124.1392,41530078.0828,-9414.0168,41525744.3704,
4200.000,-4590.3388,2706.3529,-6134.1970,4934.0336,505.9946,-4382.0478,1491.6890,-1467.1462,3985.6226,5373.3192,-123535.9216,-137819.9875,-131448.4542,-127458.3248,-136072.3574,-132691.9985,-133004.0723,-132251.7833,62450046.4442,62426799.4901,62464230.2326,62456842.7757,-131447.8274,62464772.2701,-1979.2010,-4547.3588,-142.6226,-4445.9605,6646.6327,-18.9936,3904.9677,-5255.3716,5239.1955,4248.1045,-371867.3558,-394174.3573,-373868.3215,-377115.5386,-374737.6151,-375089.6596,-383025.7193,-380172.2075,-61287113.2020,-61289169.8773,-61268445.2595,-61272451.5613,-379970.0574,-61273654.5507,4560.2317,-4488.1669,-3204.6385,-2006.1144,-1863.1786,5109.7373,-5381.6867,-4286.1382,-2222.2045,-968.4097,-8539.2168,-8041.8888,-10259.1762,-5439.7984,-3827.3055,-13505.9237,-17907.9432,-7923.6746,41530901.7275,41504416.0129,41542971.6099,41530471.8709,-9553.5588,41526497.7150,
4500.000,-5022.6753,1056.8039,-5108.2098,3963.1662,1708.7196,-4849.1563,3521.9118,-3166.7894,2996.7035,5666.2564,-115799.3852,-129525.4852,-123234.2432,-119360.2744,-127998.7832,-124647.1823,-124873.9840,-124376.2318,63777369.6498,63754578.4197,63790926.8704,63783699.1562,-123350.2853,63792078.5653,162.6136,-5730.1503,1280.8325,-5669.6964,5755.4776,1959.6768,3306.4475,-4000.2918,4657.0092,2930.3923,-374440.0706,-397078.2602,-376569.1680,-379901.8441,-377472.2078,-377816.2773,-385655.1374,-383258.4000,-59904865.2072,-59907562.9836,-59886058.0952,-59890676.2889,-382680.1045,-59891310.3918,4531.3718,-3767.0918,-4494.0837,-518.1970,-3446.4177,4239.9486,-4804.1057,-4702.4277,-4197.9404,-2680.9242,-8722.3242,-8187.5550,-10303.0677,-5771.9333,-3859.7478,-13391.1575,-18153.9563,-8299.1686,41531409.9426,41505016.9031,41543806.9046,41530844.4104,-9693.0947,41527251.1741,
4800.000,-4975.4821,-664.5504,-3598.5503,2612.9422,2780.5501,-4836.2606,5191.1974,-4594.0823,1729.2381,5418.0567,-108011.4461,-121168.9923,-114964.6804,-111208.2872,-119867.7593,-116543.8806,-116691.4562,-116355.5402,65074112.3774,65051788.5060,65087038.2411,65080034.8665,-115196.9025,65088800.5728,2277.4570,-6379.7480,2623.3702,-6342.1209,4300.0851,3701.5053,2419.5995,-2390.3975,3534.6521,1300.3932,-376854.7089,-399806.0674,-379101.0283,-382519.2667,-380035.7703,-380379.0273,-388110.2817,-386138.2583,-58493871.8518,-58497197.3319,-58474954.0607,-58480177.3326,-385217.5478,-58480221.3379,3982.3461,-2644.2308,-5301.4724,1025.1134,-4659.4843,2875.9654,-3686.2896,-4617.7121,-5728.2583,-4104.9397,-8905.7288,-8333.3856,-10345.7918,-6111.1622,-3895.6031,-13269.6906,-18395.0041,-8775.2081,41531916.3918,41505618.7588,41544630.2171,41531198.9167,-9832.6245,41528004.7478,
5100.000,-4448.0033,-2300.1596,-1760.2659,1001.2078,3629.0796,-4330.2481,6322.7395,-5610.0633,338.4309,4666.6421,-100175.2981,-112754.2833,-106643.4523,-103006.4569,-111682.9539,-108385.1145,-108460.2590,-108185.1801,66339652.2458,66317806.9973,66351943.3393,66345227.4743,-106991.3588,66354315.9348,4145.1321,-6426.2234,3760.0868,-6405.5223,2428.7203,5025.9133,1323.2436,-581.0423,1982.4432,-490.2731,-379110.3945,-402356.4614,-381462.7821,-384967.0383,-382427.0166,-382777.3070,-390390.1968,-388781.3391,-57054809.4968,-57058749.0960,-57035809.6180,-57041625.7247,-387581.2373,-57041063.9137,2976.0693,-1239.0155,-5540.9006,2458.7407,-5372.8818,1176.5941,-2153.0773,-4040.9531,-6652.0989,-5087.9797,-9089.4289,-8479.3767,-10387.5326,-6457.6693,-3934.8603,-13141.4916,-18631.1306,-9328.2329,41532421.1867,41506221.5891,41545441.7478,41531538.3698,-9972.1481,41528758.4359,
5400.000,-3485.1862,-3702.9729,222.3886,-727.4259,4178.4397,-3368.5703,6795.4041,-6111.7414,-1014.1361,3496.2258,-92294.1447,-104285.1601,-98274.2676,-94758.9620,-103448.0612,-100173.8655,-100184.1752,-99868.5280,67573381.8281,67552026.0949,67585036.0989,67578668.9945,-98737.3581,67588017.2548,5572.5212,-5856.9150,4580.5333,-5861.4467,329.5534,5800.2828,113.5904,1256.6004,162.0589,-2270.8032,-381206.3219,-404728.2057,-383653.3824,-387244.5130,-384644.7437,-385010.6397,-392494.0054,-391160.9544,-55588367.9755,-55592907.9313,-55569314.6368,-55575706.2651,-389770.1017,-55574528.1151,1627.9707,298.6403,-5186.9426,3629.3127,-5510.7201,-660.0033,-376.7367,-3033.2836,-6872.6653,-5525.2350,-9273.4228,-8625.5244,-10428.4762,-6811.6382,-3977.5092,-13006.5541,-18862.3772,-9928.6909,41532924.4399,41506825.4033,41546241.7021,41531865.5132,-10111.6653,41529512.2386,
