sl_100_86400_20250525 Coordinates.csv
2025/05/25 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:58 2024,
Start: 2025/05/25 07:47:00.00, Stop: 2025/05/26 07:47:00.00,
TIME_UNITS,STARLINK-4335 - X-Coordinate,STARLINK-3810 - X-Coordinate,STARLINK-4595 - X-Coordinate,STARLINK-4165 - X-Coordinate,STARLINK-3265 - X-Coordinate,STARLINK-3261 - X-Coordinate,STARLINK-5334 - X-Coordinate,STARLINK-5472 - X-Coordinate,STARLINK-30205 - X-Coordinate,STARLINK-1679 - X-Coordinate,STARLINK-31208 - X-Coordinate,STARLINK-1068 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-30762 - X-Coordinate,STARLINK-31163 - X-Coordinate,STARLINK-4447 - X-Coordinate,STARLINK-30296 - X-Coordinate,STARLINK-32091 - X-Coordinate,STARLINK-4519 - X-Coordinate,STARLINK-31235 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-31335 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-31472 - X-Coordinate,STARLINK-4394 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-32170 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-1577 - X-Coordinate,STARLINK-5386 - X-Coordinate,STARLINK-5607 - X-Coordinate,STARLINK-4264 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-4132 - X-Coordinate,STARLINK-5939 - X-Coordinate,STARLINK-1289 - X-Coordinate,STARLINK-31074 - X-Coordinate,STARLINK-1205 - X-Coordinate,STARLINK-4082 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-11241 [DTC] - X-Coordinate,STARLINK-31704 - X-Coordinate,STARLINK-31901 - X-Coordinate,STARLINK-1815 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-6042 - X-Coordinate,STARLINK-30855 - X-Coordinate,STARLINK-30851 - X-Coordinate,STARLINK-1201 - X-Coordinate,STARLINK-5576 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-3995 - X-Coordinate,STARLINK-6197 - X-Coordinate,STARLINK-4743 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-31363 - X-Coordinate,STARLINK-32029 - X-Coordinate,STARLINK-6058 - X-Coordinate,STARLINK-3799 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-4040 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-3851 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-30829 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-2375 - X-Coordinate,STARLINK-31134 - X-Coordinate,STARLINK-31337 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-30147 - X-Coordinate,STARLINK-32026 - X-Coordinate,STARLINK-3967 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-30170 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-31449 - X-Coordinate,STARLINK-1631 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-31890 - X-Coordinate,STARLINK-6063 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-4285 - X-Coordinate,STARLINK-30436 - X-Coordinate,STARLINK-3101 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-4198 - X-Coordinate,STARLINK-5888 - X-Coordinate,STARLINK-4268 - X-Coordinate,STARLINK-4687 - X-Coordinate,STARLINK-30918 - X-Coordinate,STARLINK-2413 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-3124 - X-Coordinate,STARLINK-5497 - X-Coordinate,STARLINK-1569 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4335 - Y-Coordinate,STARLINK-3810 - Y-Coordinate,STARLINK-4595 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,STARLINK-3265 - Y-Coordinate,STARLINK-3261 - Y-Coordinate,STARLINK-5334 - Y-Coordinate,STARLINK-5472 - Y-Coordinate,STARLINK-30205 - Y-Coordinate,STARLINK-1679 - Y-Coordinate,STARLINK-31208 - Y-Coordinate,STARLINK-1068 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-30762 - Y-Coordinate,STARLINK-31163 - Y-Coordinate,STARLINK-4447 - Y-Coordinate,STARLINK-30296 - Y-Coordinate,STARLINK-32091 - Y-Coordinate,STARLINK-4519 - Y-Coordinate,STARLINK-31235 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-31335 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-31472 - Y-Coordinate,STARLINK-4394 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-32170 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-1577 - Y-Coordinate,STARLINK-5386 - Y-Coordinate,STARLINK-5607 - Y-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-4132 - Y-Coordinate,STARLINK-5939 - Y-Coordinate,STARLINK-1289 - Y-Coordinate,STARLINK-31074 - Y-Coordinate,STARLINK-1205 - Y-Coordinate,STARLINK-4082 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-11241 [DTC] - Y-Coordinate,STARLINK-31704 - Y-Coordinate,STARLINK-31901 - Y-Coordinate,STARLINK-1815 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-6042 - Y-Coordinate,STARLINK-30855 - Y-Coordinate,STARLINK-30851 - Y-Coordinate,STARLINK-1201 - Y-Coordinate,STARLINK-5576 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-3995 - Y-Coordinate,STARLINK-6197 - Y-Coordinate,STARLINK-4743 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-31363 - Y-Coordinate,STARLINK-32029 - Y-Coordinate,STARLINK-6058 - Y-Coordinate,STARLINK-3799 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-4040 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-3851 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-30829 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-2375 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-31337 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-30147 - Y-Coordinate,STARLINK-32026 - Y-Coordinate,STARLINK-3967 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-30170 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-31449 - Y-Coordinate,STARLINK-1631 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-31890 - Y-Coordinate,STARLINK-6063 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-4285 - Y-Coordinate,STARLINK-30436 - Y-Coordinate,STARLINK-3101 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-4198 - Y-Coordinate,STARLINK-5888 - Y-Coordinate,STARLINK-4268 - Y-Coordinate,STARLINK-4687 - Y-Coordinate,STARLINK-30918 - Y-Coordinate,STARLINK-2413 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-3124 - Y-Coordinate,STARLINK-5497 - Y-Coordinate,STARLINK-1569 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4335 - Z-Coordinate,STARLINK-3810 - Z-Coordinate,STARLINK-4595 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,STARLINK-3265 - Z-Coordinate,STARLINK-3261 - Z-Coordinate,STARLINK-5334 - Z-Coordinate,STARLINK-5472 - Z-Coordinate,STARLINK-30205 - Z-Coordinate,STARLINK-1679 - Z-Coordinate,STARLINK-31208 - Z-Coordinate,STARLINK-1068 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-30762 - Z-Coordinate,STARLINK-31163 - Z-Coordinate,STARLINK-4447 - Z-Coordinate,STARLINK-30296 - Z-Coordinate,STARLINK-32091 - Z-Coordinate,STARLINK-4519 - Z-Coordinate,STARLINK-31235 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-31335 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-31472 - Z-Coordinate,STARLINK-4394 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-32170 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-1577 - Z-Coordinate,STARLINK-5386 - Z-Coordinate,STARLINK-5607 - Z-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-4132 - Z-Coordinate,STARLINK-5939 - Z-Coordinate,STARLINK-1289 - Z-Coordinate,STARLINK-31074 - Z-Coordinate,STARLINK-1205 - Z-Coordinate,STARLINK-4082 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-11241 [DTC] - Z-Coordinate,STARLINK-31704 - Z-Coordinate,STARLINK-31901 - Z-Coordinate,STARLINK-1815 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-6042 - Z-Coordinate,STARLINK-30855 - Z-Coordinate,STARLINK-30851 - Z-Coordinate,STARLINK-1201 - Z-Coordinate,STARLINK-5576 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-3995 - Z-Coordinate,STARLINK-6197 - Z-Coordinate,STARLINK-4743 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-31363 - Z-Coordinate,STARLINK-32029 - Z-Coordinate,STARLINK-6058 - Z-Coordinate,STARLINK-3799 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-4040 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-3851 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-30829 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-2375 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-31337 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-30147 - Z-Coordinate,STARLINK-32026 - Z-Coordinate,STARLINK-3967 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-30170 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-31449 - Z-Coordinate,STARLINK-1631 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-31890 - Z-Coordinate,STARLINK-6063 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-4285 - Z-Coordinate,STARLINK-30436 - Z-Coordinate,STARLINK-3101 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-4198 - Z-Coordinate,STARLINK-5888 - Z-Coordinate,STARLINK-4268 - Z-Coordinate,STARLINK-4687 - Z-Coordinate,STARLINK-30918 - Z-Coordinate,STARLINK-2413 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-3124 - Z-Coordinate,STARLINK-5497 - Z-Coordinate,STARLINK-1569 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3835.5959,-5801.4588,-3341.7930,-3210.5966,2931.1231,2490.8670,6177.4108,1319.9933,-438.8008,3299.8227,-3120.8727,-4975.3383,3297.4014,-4611.1879,-5663.9224,661.1306,-4373.7939,5431.5497,-5320.7764,-6337.0641,-4555.9265,-1956.3880,-5484.0975,-4308.7020,-849.6704,3454.1271,2200.7993,30.2987,5906.7067,2771.7501,3798.7098,-947.4565,-4572.0861,6403.0281,-326.3406,-6730.1470,0.0000,-4053.9046,-2158.2970,5604.5484,-2424.0113,3286.8664,-3415.8337,0.0000,-3860.1654,-3110.8689,-2306.7772,-5473.9994,-226.0456,-2367.0024,-1970.1620,-3361.3092,1153.4653,1303.6741,-3161.2295,-5432.8651,1768.6962,-6464.6187,-5003.8463,-575.4902,-3584.5347,-79.2880,2629.3375,5618.6534,4366.0746,4107.6568,1298.0203,3669.9010,-4163.0892,-4782.3625,3620.1128,-985.7957,504.1900,6132.5605,-3388.5362,4801.5337,6192.2026,-3672.4816,-3049.8626,2720.4734,5026.6598,6838.6423,-1371.8826,4672.6971,-3841.2907,-5495.5456,-2386.6913,2686.5566,4480.2671,1445.5003,-4096.9286,5163.9398,-1350.4694,438.7859,4729.0483,-2559.1380,2195.1130,4371.1202,4258.4264,-1586.6084,-290005.1138,-263640.6039,-283542.3276,-284443.1746,-281316.7921,-282546.4773,-274713.8111,-278760.4432,181092554.4687,181073520.0857,181087237.5609,181093885.7049,-279132.0002,181084580.1830,-2776.6065,-3657.4116,4346.7987,5330.8185,-3845.8048,5745.5033,-946.8016,5864.7548,5175.4481,3173.6975,-3949.7277,3643.0499,2995.0675,2917.0790,-3170.7280,-6264.1976,-2001.8055,-2256.9478,-4374.0469,2314.0234,1528.4984,4116.4579,-915.7885,-4006.6198,-1513.0048,2984.4573,-4841.9911,-4147.2213,2258.9634,-3107.8097,-5197.5010,6248.4847,-5065.2793,-1594.6946,5298.0424,-1642.1322,0.0000,-5368.8581,-4100.3660,-2905.3124,-6487.1032,5769.5928,3605.4262,0.0000,-3016.4042,2753.6090,1172.9324,1207.5201,5540.4799,6346.0761,6621.2610,-3519.2274,5948.8328,6109.2671,2702.6681,-2091.0085,-4864.6433,1744.0978,4191.7862,-2463.3774,-2258.9693,6913.3820,-4465.2939,3869.8098,800.3783,5485.6138,4311.1968,-1841.3146,3180.7646,118.4431,-5408.6141,-4260.0827,6826.0759,580.7721,2366.0103,638.4835,2175.6242,5226.4975,2827.3562,-4068.5288,4652.0635,12.1325,-5274.5155,5144.0734,1543.5979,-857.2023,-4747.7475,2652.5851,2734.9434,3911.5545,-1132.4210,2684.5691,-4454.0500,-5085.4879,4710.5955,-5800.1032,5749.5285,-3019.2046,-295.5809,3837.7820,212855.9840,195362.3144,194279.2464,199578.5762,191836.7282,195183.1479,198553.3221,198684.3658,148825755.1943,148822962.4615,148820825.0174,148808524.2459,198239.7326,148811145.0851,-5080.0708,872.2674,-4224.3078,3010.8023,4932.4544,2927.6830,-3021.3488,-3425.4247,4582.0552,5182.2784,4650.6730,-3144.2154,-5301.2819,4258.8744,-2249.3940,2908.3670,-4886.9213,-3463.1769,590.9596,1244.1926,-4990.0973,-5099.7769,4133.5899,-3431.9291,-6721.5919,-5203.9037,-4456.0724,5409.2613,-2617.5968,-5505.3911,-2586.1403,2888.7816,1062.9959,2056.7952,4424.2969,316.6302,0.0000,1620.1484,5138.3331,-2832.5094,33.4925,-420.5541,-4600.7305,0.0000,-4888.8595,5409.9931,6377.4481,4069.3982,4153.7995,-1444.5866,-606.5963,-4925.1161,-3151.3289,-2978.4683,5559.6463,-3757.7210,4604.9114,-1332.5724,-1981.2953,-6478.6675,-5473.6783,-225.0098,-4588.4610,1245.1230,5292.9017,-1068.3954,5249.6466,5474.4407,-4524.0321,-4981.6717,-2200.1805,5302.4349,-999.4456,3159.7865,5460.6100,4927.1909,-2171.6106,2691.2262,-5534.0402,4769.4741,-744.7338,-982.0482,-4186.8084,-174.6248,5308.5018,4099.5096,-4458.4375,-5834.2853,-4542.9204,-5523.7933,5445.8395,-3788.8050,-5119.7378,4658.0814,1871.8409,-2781.8833,3226.1740,4420.1079,-5490.8857,5517.6394,113349.0816,111196.5845,108085.2657,115557.8728,113826.2874,103110.0012,103121.4687,108010.5489,71926219.3198,71915837.2502,71899450.2551,71905104.9131,109695.4330,71914372.9682,
3600.000,-6762.5526,5076.8011,2288.5633,-405.1041,-1508.0888,-3681.2228,-3556.5652,-3347.8402,-3556.4400,-6325.2517,6181.8019,4309.6800,-4862.0360,3363.2861,6615.8461,-1532.2960,3762.2194,-4471.7161,5002.3075,4693.5021,4849.5931,-2838.4056,4315.9868,6532.4084,-1256.9301,-6419.3341,1884.9208,4531.2727,-6508.8132,680.4101,-1953.2562,-645.1591,4558.0635,-5774.1076,-3186.3650,6126.4030,0.0000,4942.1733,4718.6946,-2041.6011,3420.1080,-4104.1859,-130.7489,0.0000,4307.5835,699.7595,2675.2615,2878.9649,-2784.7401,-223.6242,-413.0157,4482.3306,-3174.2337,-3011.9713,-1448.9232,3825.2744,1489.9631,4888.5867,1222.3881,4483.5903,6139.5542,-1612.6357,1674.4037,-6275.9061,-6036.2727,-4982.1623,-4659.3850,-1476.8921,3684.7983,2437.4924,-1379.5685,4781.1309,-2183.1455,-4233.9518,1216.5505,-3024.7823,-4492.1475,11.4165,-56.9901,2049.7407,-5288.9965,-5848.0107,4752.9076,-3687.0004,750.2269,3198.0636,5198.1450,-2402.6255,-5440.6199,-5188.8125,5790.3199,-4449.7135,4625.6042,1914.0267,-5161.4147,3668.9092,-2523.6818,-4059.9541,-6648.1790,-2240.2391,-333775.9355,-302430.9571,-324645.7276,-323981.0955,-321175.2667,-322588.4688,-315784.2897,-319320.8230,136376975.5812,136356829.2663,136365452.8133,136374548.9790,-319251.1281,136368420.5255,1547.3468,1024.2819,-6520.9090,-4246.5685,6561.7549,-2200.6034,3636.8395,-2484.2408,-4393.9078,-1745.1650,1283.5505,-5291.0530,1078.9155,-5868.4124,853.0477,1962.5920,-2675.5022,5144.7075,1803.9371,-4269.5577,-4632.9693,-3985.3980,-2999.6683,1881.1303,5757.8622,-1357.1664,5146.2406,3245.0944,-510.0396,5602.7277,6575.7857,-3115.6930,2198.8555,3018.6691,-2812.8317,-754.5156,0.0000,2185.4683,580.9223,3802.7114,4537.4677,-2068.9294,-6328.3817,0.0000,-1350.3537,-6164.0266,-5295.6570,-4361.7484,-6216.9176,-4935.0804,-6268.4251,-714.3096,-5853.1731,-6077.5513,-2415.3813,-1596.0529,6308.4031,-3962.9486,-4228.4507,3494.3137,-586.6242,-5281.6837,3965.7438,-1726.7183,2290.0545,-2622.4803,-1547.1594,5630.9452,-5801.8262,-3926.4523,6513.5071,1778.8206,-4641.5414,2793.4020,-5938.7915,3386.4983,752.5338,-5135.8917,-5618.1652,4066.4116,-2605.7135,1590.9600,2400.2653,-3540.2804,-5545.7337,-2673.3105,1752.6052,2007.1415,1218.1350,-1979.9775,-2239.3381,-5138.8952,4747.7337,6564.2460,-1400.6692,2343.1719,-6253.9501,5564.6955,1471.3205,-5318.0441,132667.1553,122572.0629,119353.7292,123964.0216,115527.1950,118447.1064,122631.2290,121699.9517,190718432.9062,190712897.1906,190717146.5783,190708732.7049,122233.6278,190704543.9890,261.0273,-4587.7656,283.7514,-5451.1895,-1585.2407,-5433.0828,4709.5121,5506.4301,-4017.9572,-2216.0592,-2691.0813,-1148.9541,4793.3649,-1497.6531,-1644.2108,-6486.2924,5053.2182,-281.5357,-4424.7374,2600.9268,1705.7145,4762.3012,-4527.4147,-373.8970,3641.1504,2181.2261,4241.2350,-3945.8603,-2049.1297,3955.0106,-1038.9290,-6182.4757,-4706.9906,2306.9188,-5463.3404,3149.4154,0.0000,-4331.7921,-5044.6191,5393.1264,3949.0367,4800.4579,2382.9300,0.0000,5229.2691,-2865.6905,-3510.0532,-4559.8386,-1294.0352,4840.7968,-2945.1755,5211.6950,-1510.4515,-1362.9690,-6355.2514,5536.3252,-2467.5794,-2651.2414,5198.7860,3995.4665,3121.3511,4155.0894,5403.0527,2384.4258,-2488.3696,4037.4976,-4889.3659,-3620.3454,772.5564,5115.1534,-1694.1332,-4626.0790,4628.7071,-4723.1976,-3212.3268,-5224.0628,5186.5316,-4665.7895,4025.6230,-5111.6385,-3568.1042,-3320.1351,4321.7285,4704.0424,-3762.5461,-5524.3772,4230.9574,6193.1860,4120.9377,4111.6218,-3057.7826,-1424.8725,1958.0985,-1057.1868,-4420.8991,5368.3245,1684.1436,-645.7354,1396.4041,-3817.0413,114529.1607,112519.3295,110537.3304,115201.1690,116789.1989,107041.9063,102826.3611,112836.0848,71912445.1513,71908391.3069,71889826.3171,71890214.1861,111114.8745,71900145.1687,
7200.000,5056.4869,-3191.1018,-330.3518,4466.7871,-133.1197,4838.7102,359.1005,5390.8862,6188.4929,6580.8069,-6638.3994,-1520.8400,5550.5186,-1170.1091,-4786.0395,-899.8741,-2865.6190,1263.4230,-3583.4256,-724.6380,-3466.0310,5914.7970,-2635.4914,-5445.8409,3764.0161,6561.9460,-4989.6031,-6552.7958,3893.2554,-2843.8337,-846.3644,3686.8510,-3816.8621,2406.2261,6176.4098,-3572.5308,0.0000,-5005.8186,-6320.3614,-2215.9890,-4141.6897,3513.3888,2954.6040,0.0000,-4423.2583,1203.4162,-2743.6699,-123.6690,4494.0833,3773.5681,3298.6867,-5124.4020,3917.0488,3749.7714,5183.3756,-2091.7862,-3704.8810,-768.2509,3580.7764,-5596.7359,-6418.2058,3822.8880,-5316.1258,4962.4637,5470.1333,5006.1371,6729.0266,-366.6300,-1806.2211,-428.6460,-1856.1715,-6825.8452,4263.6027,1682.8982,591.7806,1405.5949,1982.7304,3917.2579,2086.6170,-5577.8622,3925.4095,2373.0145,-6683.0357,2310.7237,1641.6841,-886.1207,-6702.2960,3052.3001,5337.5513,6902.3004,-5532.1173,1060.9721,-5489.2996,-3148.7595,4741.7446,-4788.1133,2154.2094,2089.4596,5842.1782,4383.2192,-355688.4251,-321879.0720,-345027.9824,-342651.8744,-340680.5556,-341595.4363,-336596.2530,-339625.1507,82318742.7742,82299699.5194,82300345.4627,82308283.7710,-339130.2017,82309306.1805,841.3091,2892.9449,5762.4443,2800.3740,-6330.1608,-1968.7028,-5930.4459,-1210.2277,2960.1084,197.3019,1280.7022,4836.9088,-3913.6457,6465.2475,2228.8791,2968.1689,5998.8667,-5520.7329,2264.5703,5000.0983,5394.5388,3289.2233,6034.6411,1277.7569,-5607.7485,-179.7681,-4584.2947,-1844.7167,-2109.1151,-6283.2962,-5582.8451,-407.2089,2150.7573,-3808.4839,466.4251,3610.1086,0.0000,1979.1214,2147.7349,-4662.9589,-493.5937,-3575.0062,5812.8852,0.0000,4784.2172,6471.7837,6093.0354,6547.7786,4722.0948,2419.0516,3877.8132,4053.0563,2438.7828,3232.2274,3096.8096,5301.5185,-5743.1642,4940.7989,3634.7725,-4051.5136,2303.1360,1684.9228,-3373.4583,-1562.4667,-3783.8741,-1449.4000,-632.2883,-6792.4081,5723.7803,6598.8603,-4927.1104,237.5061,814.2214,-5805.4911,6703.4408,-6389.4399,-4402.8827,4263.3928,6595.4213,-3555.8975,-1315.8259,-3453.1711,545.3047,-578.5016,6448.3467,5910.5858,1020.5802,-5499.5518,-4256.0913,415.7920,3955.9942,3715.3962,-3443.2687,-5245.7831,-2677.4746,1840.4170,3440.8572,-5553.4707,-1432.8354,5339.4118,44113.0777,42809.6764,37159.3762,40966.2267,32065.1219,35212.4366,38725.7288,39160.1526,219599450.7333,219590660.6092,219597541.4768,219593017.2215,38763.5370,219585836.0184,4670.2880,5397.8952,3801.6189,4467.4013,-2787.4694,4522.7260,-3588.1380,-4165.6835,998.4510,-2147.7522,-1170.8516,4697.3840,-1335.5845,-2202.7828,4380.9876,6197.8964,-1671.0026,3792.2454,5450.4976,-4648.3747,2601.2484,-969.1269,2166.4046,3869.6384,1567.9193,2172.5668,-1481.1186,-485.9277,5204.2293,132.2213,4018.5146,5870.1804,5329.0867,-5251.6578,3068.3355,-4726.1257,0.0000,4343.0865,1840.0144,-4609.1259,-5534.6829,-4380.4392,1798.7303,0.0000,-2328.9567,-1822.9936,-1684.0208,2268.1613,-2369.9006,-5283.6959,4699.5592,-2286.8402,5020.5207,4819.7741,3432.0283,-3940.7570,-1182.5904,4636.1005,-4531.9251,774.5239,1151.5017,-5519.2142,-2872.4676,-4591.6837,-1903.2293,-4578.5437,1495.2047,-827.2175,3429.0698,-1986.4687,4399.8419,825.3210,-5390.7923,3376.9514,-1318.5913,2235.8802,-4950.4301,3809.7544,-34.3506,1734.7151,5494.0861,5480.8297,-1494.8141,-6533.6867,-1074.6786,3469.2277,-1453.0924,-2955.0905,-1242.6179,-155.7881,-1269.9155,5757.5464,2403.0526,-3235.2165,4286.1706,-4651.8577,-5646.6649,-3563.3266,3479.6985,-306.3008,115660.8672,113810.9995,113131.7833,113880.1001,119242.5286,111880.8555,103247.4119,110844.2268,71897845.4083,71899936.2252,71881399.7404,71878187.4725,112521.9236,71885888.3681,
