sl_20_5400_20250922 Coordinates.csv
2025/09/22 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:58 2024,
Start: 2025/09/22 07:47:00.00, Stop: 2025/09/22 09:17:00.00,
TIME_UNITS,STARLINK-31718 - X-Coordinate,STARLINK-11112 [DTC] - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-6203 - X-Coordinate,STARLINK-2065 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-6096 - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-3523 - X-Coordinate,STARLINK-31877 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-31961 - X-Coordinate,STARLINK-32205 - X-Coordinate,STARLINK-30310 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-4302 - X-Coordinate,STARLINK-31036 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-31184 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31718 - Y-Coordinate,STARLINK-11112 [DTC] - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-6203 - Y-Coordinate,STARLINK-2065 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-6096 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-3523 - Y-Coordinate,STARLINK-31877 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-31961 - Y-Coordinate,STARLINK-32205 - Y-Coordinate,STARLINK-30310 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-4302 - Y-Coordinate,STARLINK-31036 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-31184 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31718 - Z-Coordinate,STARLINK-11112 [DTC] - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-6203 - Z-Coordinate,STARLINK-2065 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-6096 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-3523 - Z-Coordinate,STARLINK-31877 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-31961 - Z-Coordinate,STARLINK-32205 - Z-Coordinate,STARLINK-30310 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-4302 - Z-Coordinate,STARLINK-31036 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-31184 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3389.1449,2144.8650,-3560.4017,-323.8714,-5099.6147,-3668.0291,-5606.7609,257.1754,2859.5357,2759.8798,-2987.9759,3203.3144,-2325.5162,5735.9245,4491.0084,2876.4599,669.8349,5910.0703,-3348.2647,-4969.9889,-158760.9988,-163238.1245,-156776.5968,-160830.7666,-155340.7263,-157602.5842,-164363.9802,-162333.6819,-1566829.0579,-1534875.6012,-1555265.8321,-1545647.5100,-162053.1921,-1550051.6042,-5746.5882,3499.0253,4188.0033,5203.0592,-357.7628,-4682.2833,289.2549,5071.3086,-5779.7199,-6042.6748,-6012.9105,-435.6668,-4410.2139,3241.1490,-5076.6767,5759.0935,3381.4671,-2384.8920,-5410.0807,758.6734,360846.2190,382413.4218,360537.5018,357934.3001,364353.4920,361862.9174,367039.1426,362710.5582,342148534.2816,342198505.8278,342156579.7786,342150429.9918,363368.7355,342152921.6136,1407.6067,-5291.5740,-4051.1548,-4580.9403,4640.3628,3515.5535,4062.4559,-4731.9322,2346.2091,1895.4155,1186.4523,-6163.3000,4631.1014,-1424.0319,-1422.2519,2558.3415,6016.1510,-2518.1941,2705.6028,4646.5650,-24691.4928,-23077.8897,-25413.6529,-18481.7882,-19667.6697,-30363.4517,-30856.5029,-25729.7964,-69345853.9625,-69363368.8851,-69375808.5966,-69349786.5324,-24045.9044,-69356654.3762,
300.000,2050.1977,4047.1839,-2290.1803,1723.8635,-4106.8756,-5110.7064,-5816.7350,2369.5540,1047.9609,1270.3883,-4321.1362,4183.1636,-4078.4846,5720.6173,3334.0875,4411.9963,297.2220,4530.5999,-4652.4029,-4552.3871,-166438.4062,-171264.2341,-164494.3180,-168545.5390,-162987.6643,-165209.9645,-172022.0013,-169739.7516,-9037637.7607,-9006728.9771,-9026485.9288,-9016035.7797,-169727.2428,-9020927.0705,-6503.4583,2534.0225,5653.3315,5434.5794,1447.0408,-4228.6496,2191.8386,4741.0941,-5781.0644,-5829.7381,-5264.0837,-2127.6462,-3128.2079,1785.7071,-6067.5258,5220.1429,5158.3421,-3261.4412,-5018.8316,2851.2778,357813.7973,378911.7423,356901.7456,354441.6624,360860.6052,358365.1050,363447.1358,358812.4944,342033552.9411,342083774.8915,342041115.5525,342036066.3069,359849.8697,342037890.8339,-135.6649,-4694.9255,-3068.4833,-3955.6953,5356.0148,1942.2859,3067.3881,-4480.7995,3541.4253,3476.8965,-365.6957,-5138.2067,4459.4896,-3088.3088,108.9862,1139.4754,4627.4811,-3976.3146,1000.9504,4245.3762,-24859.6296,-23232.6507,-25473.8419,-18748.7759,-19669.1561,-30320.9602,-31162.9913,-25694.6323,-69351127.4794,-69368962.8247,-69381055.7411,-69355077.8808,-24187.7080,-69362050.6700,
600.000,500.7989,5520.7168,-817.0333,3589.6471,-2750.0112,-6033.6894,-5486.6126,4254.8453,-890.4799,-377.1410,-5216.1635,4792.9241,-5436.3895,5113.3218,1851.6044,5512.0252,-172.2629,2685.4938,-5486.0175,-3718.6878,-174083.4956,-179215.1869,-172138.0502,-176185.6402,-170561.5879,-172744.0645,-179599.6746,-177053.8359,-16504164.5150,-16474304.0511,-16493402.1310,-16482195.4274,-177324.9100,-16487517.9238,-6597.0097,1344.9633,6550.0544,5176.4233,3147.9384,-3373.0687,3864.0548,3997.0250,-5230.9068,-5059.0227,-3975.9288,-3561.7696,-1563.4951,110.4193,-6468.2037,4182.7556,6370.4410,-3850.3360,-4136.6986,4657.2099,354631.9999,375240.4582,353106.1317,350787.6271,357206.4008,354708.7370,359692.6372,354838.2201,341755467.6297,341805914.7195,341762529.9518,341758625.7900,356168.9065,341759753.3345,-1663.7018,-3542.5432,-1742.3051,-2908.7792,5492.7542,159.1650,1743.9813,-3752.5370,4345.8543,4682.1849,-1876.7383,-3570.8100,3784.3838,-4393.6653,1628.4859,-401.6361,2745.3008,-4994.6965,-811.6968,3373.3745,-25022.8254,-23387.4578,-25531.5683,-19020.8848,-19674.2756,-30272.6646,-31463.8357,-25551.5508,-69356405.8704,-69374556.4661,-69386293.7502,-69360409.7920,-24329.4976,-69367446.8987,
900.000,-1115.0246,6398.3394,722.3211,5096.5557,-1166.4328,-6354.4331,-4638.0075,5729.8936,-2766.1619,-2028.2152,-5594.6658,4953.2898,-6255.7049,3991.1418,175.2518,6079.5812,-661.2962,564.2712,-5780.2531,-2544.0513,-181698.7223,-187087.3766,-179704.4022,-183747.7094,-178058.9181,-180201.8425,-187093.6363,-184297.0090,-23962848.8526,-23934039.6882,-23952453.1787,-23940567.4541,-184842.7689,-23946263.5796,-6023.6624,48.9838,6783.3588,4443.3544,4575.2944,-2182.9781,5151.3113,2903.3859,-4191.1241,-3817.1215,-2271.9685,-4604.7589,128.9577,-1615.4836,-6247.0218,2736.5244,6886.3683,-4103.7901,-2836.4830,5993.9698,351299.6856,371401.1892,349152.3757,346973.9984,353392.4132,350895.3793,355777.6018,350810.8203,341314410.4965,341365057.4391,341320956.0765,341318234.0926,352327.5035,341318641.3823,-3004.8510,-1970.1511,-220.8309,-1551.3901,5035.8348,-1641.1734,233.8856,-2624.2715,4670.8792,5381.0980,-3176.9763,-1625.6747,2681.8446,-5189.2887,2972.8027,-1899.7133,570.1257,-5461.5711,-2536.9081,2127.1518,-25179.6984,-23542.3098,-25586.9920,-19298.2236,-19683.0052,-30218.4844,-31759.1119,-25320.5998,-69361689.1888,-69380149.8028,-69391522.5306,-69365780.1468,-24471.2732,-69372843.0624,
1200.000,-2644.9277,6577.2838,2186.0274,6103.6434,489.1059,-6051.8316,-3341.9430,6650.9467,-4392.7231,-3523.3580,-5429.8666,4627.1889,-6446.2804,2482.3185,-1542.4842,6069.9800,-1086.4215,-1615.4807,-5520.3516,-1134.3652,-189287.6106,-194877.2320,-187190.0180,-191228.4285,-185476.1195,-187580.3120,-194500.5665,-191490.8218,-31410134.0330,-31382378.4832,-31400081.5757,-31387595.8670,-192277.4311,-31393607.1868,-4847.9440,-1229.6124,6326.2203,3293.6633,5582.2741,-759.4561,5938.1360,1554.4292,-2768.8944,-2234.2552,-319.5054,-5166.4619,1784.8351,-3213.0513,-5432.8216,1011.4385,6652.4940,-4001.6989,-1233.8731,6726.7932,347814.2402,367395.6316,345042.2607,343002.6698,349420.2548,346926.6549,351704.0420,346745.2604,340710591.4033,340761412.9094,340716604.7807,340715094.9259,348327.3906,340714764.9617,-4008.9216,-163.7762,1325.4022,-28.2042,4034.4662,-3264.5729,-1301.2543,-1215.8987,4480.7384,5498.2815,-4120.8597,491.7774,1276.2967,-5383.6454,3997.3668,-3194.3773,-1665.9184,-5325.8722,-3989.1952,644.9175,-25328.4355,-23697.2053,-25640.2773,-19580.9064,-19695.3221,-30158.3375,-32048.8925,-25028.1121,-69366977.4856,-69385742.8284,-69396741.9915,-69371186.7422,-24613.0346,-69378239.1610,
1500.000,-3942.4850,6032.0053,3440.0312,6519.4744,2059.5997,-5166.8687,-1713.0917,6928.0838,-5605.5993,-4713.4961,-4747.5723,3826.3465,-5981.6916,751.2864,-3142.2688,5493.8073,-1370.5684,-3630.2121,-4745.1558,383.0421,-196854.7027,-202581.2187,-194591.5778,-198624.5241,-192809.7012,-194876.5448,-201817.1898,-198655.2903,-38842468.7400,-38815768.4576,-38832735.2869,-38819729.4732,-199625.5453,-38825997.3236,-3194.6611,-2370.9067,5222.9061,1825.1612,6060.1671,771.2949,6158.5517,66.7242,-1105.4830,-470.3006,1687.0861,-5207.9968,3246.4298,-4511.8455,-4111.1132,-833.9330,5698.8861,-3552.8297,523.0453,6782.6422,344170.7165,363225.5580,340777.6368,338875.6252,345291.6150,342804.2424,347474.0277,342647.3629,339944297.8248,339995268.6212,339949764.5721,339949489.9922,344170.3694,339948411.6749,-4563.8947,1662.0438,2722.7701,1497.9792,2596.6920,-4536.5784,-2697.3098,322.4092,3796.3663,5021.1122,-4603.1249,2556.9702,-273.4614,-4954.4344,4592.1375,-4147.4189,-3724.4457,-4602.4533,-5013.0705,-908.8670,-25466.6774,-23852.1432,-25691.5927,-19869.0527,-19711.2039,-30092.1407,-32333.2471,-24705.2463,-69372270.8094,-69391335.5363,-69401952.0449,-69376627.3456,-24754.7818,-69383635.1946,
1800.000,-4880.8789,4818.2231,4370.2579,6310.6822,3400.7107,-3796.7521,100.4443,6534.4873,-6278.7868,-5474.8400,-3622.0918,2612.5813,-4902.9762,-1019.0618,-4472.7084,4414.4247,-1454.8493,-5272.9907,-3541.2587,1870.7734,-204405.0812,-210195.8406,-201905.7993,-205932.7697,-200056.2178,-202087.6747,-209040.2767,-205806.8014,-46256308.7746,-46230664.7534,-46246869.4342,-46233423.6630,-206883.7995,-46239889.6913,-1235.1779,-3270.3740,3584.7243,167.1762,5950.5482,2269.1257,5801.2654,-1430.6002,637.7828,1301.4436,3545.7111,-4744.1640,4377.7288,-5367.7677,-2414.7122,-2627.0952,4135.1267,-2794.1796,2267.6135,6157.6841,340360.5989,358892.8166,336360.4199,334594.9410,341008.2590,338529.8743,343089.6866,338513.3013,339015894.7121,339066989.5602,339020801.4742,339021778.8624,339858.3122,339019946.6046,-4608.0751,3290.0331,3814.3049,2863.8068,877.9396,-5321.1019,-3805.3812,1826.2072,2693.1415,4001.0086,-4570.1712,4350.5087,-1792.3670,-3950.9657,4693.3445,-4657.4110,-5386.8305,-3370.5692,-5499.4034,-2361.9544,-25591.4371,-24007.1222,-25741.1102,-20162.7871,-19730.6288,-30019.8097,-32612.2423,-24386.1355,-69377569.2068,-69396927.9201,-69407152.6058,-69382099.7354,-24896.5147,-69389031.1631,
2100.000,-5364.9230,3067.1898,4892.7741,5504.5229,4394.1488,-2083.6854,1930.7150,5509.2991,-6338.2407,-5721.9788,-2167.9553,1093.3417,-3315.0415,-2646.3074,-5404.6165,2940.6479,-1307.8459,-6374.7310,-2032.9488,3193.7077,-211942.9681,-217717.6414,-209129.4387,-213149.9873,-207212.2701,-209210.9021,-216166.6448,-212956.0753,-53648118.7453,-53623531.3238,-53638947.9884,-53625142.1815,-214048.9220,-53631748.8042,830.4407,-3848.1258,1578.4847,-1530.7948,5252.7113,3592.5981,4909.3155,-2806.9258,2295.1152,2911.2871,5066.6468,-3839.8038,5077.0030,-5679.0404,-510.1159,-4197.6264,2136.8249,-1788.4862,3830.2783,4917.2961,336370.3035,354399.3299,331792.5911,330162.7874,336572.0270,334105.3345,338553.2035,334329.7311,337925824.3191,337977018.0331,337930158.8518,337932398.8056,335393.1611,337929812.1406,-4136.6239,4526.5017,4477.4742,3923.1023,-935.8096,-5534.5393,-4507.6368,3134.5614,1292.7161,2548.0698,-4025.7226,5682.0407,-3109.1495,-2488.8629,4290.1831,-4670.1955,-6477.4981,-1765.6896,-5396.5357,-3553.6370,-25699.1698,-24162.1411,-25789.0052,-20462.2400,-19753.5755,-29941.2603,-32885.9415,-24105.6393,-69382872.7219,-69402519.9735,-69412343.5926,-69387601.7325,-25038.2333,-69394427.0665,
2400.000,-5340.5561,970.9391,4961.0189,4185.2327,4958.1077,-199.8893,3605.4324,3953.6104,-5770.3803,-5417.8247,-528.4085,-588.0295,-1376.1070,-3967.1096,-5843.5571,1215.6449,-931.1207,-6822.0740,-369.3195,4231.0488,-219468.7399,-225143.2066,-216259.2924,-220273.0497,-214274.5058,-216243.4975,-223193.1599,-220106.3880,-61014373.7537,-60990842.6193,-61005445.4572,-60991358.8866,-221117.6831,-60998049.6760,2793.6226,-4055.4192,-590.8625,-3112.6286,4025.1478,4612.0082,3574.5794,-3941.4586,3712.0710,4209.5100,6091.6682,-2600.8278,5285.5617,-5398.7389,1418.9242,-5393.1147,-74.8857,-619.7853,5054.7557,3188.7217,332180.1078,349747.0943,327076.1962,325581.4310,331984.8330,329532.4570,333866.8199,330074.6803,336674605.9913,336725873.4569,336678357.1990,336681864.5715,330776.9275,336678527.7685,-3202.0378,5224.5928,4637.8901,4562.6357,-2648.4605,-5154.1894,-4729.5856,4107.5054,-250.3613,819.3924,-3030.4086,6410.6173,-4075.7942,-737.3431,3425.9245,-4184.3846,-6881.8751,34.9079,-4715.4109,-4352.5473,-25786.2262,-24317.1988,-25835.4564,-20767.5467,-19780.0235,-29856.4094,-33154.4055,-23896.7594,-69388181.3963,-69408111.6898,-69417524.9276,-69393131.2212,-25179.9374,-69399822.9048,
