sl_100_86400_20251026 Coordinates.csv
2025/10/26 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:26 2024,
Start: 2025/10/26 07:47:00.00, Stop: 2025/10/27 07:47:00.00,
TIME_UNITS,STARLINK-5299 - X-Coordinate,STARLINK-5587 - X-Coordinate,STARLINK-32281 - X-Coordinate,STARLINK-4347 - X-Coordinate,STARLINK-30841 - X-Coordinate,STARLINK-5973 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-5819 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-30395 - X-Coordinate,STARLINK-1704 - X-Coordinate,STARLINK-4384 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-4154 - X-Coordinate,STARLINK-4428 - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-3614 - X-Coordinate,STARLINK-4053 - X-Coordinate,STARLINK-30581 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-3881 - X-Coordinate,STARLINK-31603 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-5519 - X-Coordinate,STARLINK-3125 - X-Coordinate,STARLINK-5022 - X-Coordinate,STARLINK-3957 - X-Coordinate,STARLINK-5835 - X-Coordinate,STARLINK-6174 - X-Coordinate,STARLINK-3255 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-4182 - X-Coordinate,STARLINK-6260 - X-Coordinate,STARLINK-31037 - X-Coordinate,STARLINK-31101 - X-Coordinate,STARLINK-1882 - X-Coordinate,STARLINK-1953 - X-Coordinate,STARLINK-6278 - X-Coordinate,STARLINK-4305 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-3534 - X-Coordinate,STARLINK-1174 - X-Coordinate,STARLINK-31249 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-3878 - X-Coordinate,STARLINK-4415 - X-Coordinate,STARLINK-30129 - X-Coordinate,STARLINK-5225 - X-Coordinate,STARLINK-4499 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-5009 - X-Coordinate,STARLINK-2141 - X-Coordinate,STARLINK-11135 [DTC] - X-Coordinate,STARLINK-2416 - X-Coordinate,STARLINK-2629 - X-Coordinate,STARLINK-30514 - X-Coordinate,STARLINK-4718 - X-Coordinate,STARLINK-5963 - X-Coordinate,STARLINK-5784 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-6259 - X-Coordinate,STARLINK-3196 - X-Coordinate,STARLINK-4432 - X-Coordinate,STARLINK-1265 - X-Coordinate,STARLINK-3338 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-5273 - X-Coordinate,STARLINK-6336 - X-Coordinate,STARLINK-3655 - X-Coordinate,STARLINK-3246 - X-Coordinate,STARLINK-2755 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-30407 - X-Coordinate,STARLINK-3297 - X-Coordinate,STARLINK-4468 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-30095 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-2164 - X-Coordinate,STARLINK-4337 - X-Coordinate,STARLINK-5726 - X-Coordinate,STARLINK-32005 - X-Coordinate,STARLINK-5024 - X-Coordinate,STARLINK-32250 - X-Coordinate,STARLINK-3588 - X-Coordinate,STARLINK-4292 - X-Coordinate,STARLINK-1651 - X-Coordinate,STARLINK-5635 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-5545 - X-Coordinate,STARLINK-11290 [DTC] - X-Coordinate,STARLINK-30216 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-4691 - X-Coordinate,STARLINK-2673 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5299 - Y-Coordinate,STARLINK-5587 - Y-Coordinate,STARLINK-32281 - Y-Coordinate,STARLINK-4347 - Y-Coordinate,STARLINK-30841 - Y-Coordinate,STARLINK-5973 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-5819 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-30395 - Y-Coordinate,STARLINK-1704 - Y-Coordinate,STARLINK-4384 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-4154 - Y-Coordinate,STARLINK-4428 - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-3614 - Y-Coordinate,STARLINK-4053 - Y-Coordinate,STARLINK-30581 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-3881 - Y-Coordinate,STARLINK-31603 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-5519 - Y-Coordinate,STARLINK-3125 - Y-Coordinate,STARLINK-5022 - Y-Coordinate,STARLINK-3957 - Y-Coordinate,STARLINK-5835 - Y-Coordinate,STARLINK-6174 - Y-Coordinate,STARLINK-3255 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,STARLINK-6260 - Y-Coordinate,STARLINK-31037 - Y-Coordinate,STARLINK-31101 - Y-Coordinate,STARLINK-1882 - Y-Coordinate,STARLINK-1953 - Y-Coordinate,STARLINK-6278 - Y-Coordinate,STARLINK-4305 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-3534 - Y-Coordinate,STARLINK-1174 - Y-Coordinate,STARLINK-31249 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-3878 - Y-Coordinate,STARLINK-4415 - Y-Coordinate,STARLINK-30129 - Y-Coordinate,STARLINK-5225 - Y-Coordinate,STARLINK-4499 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-5009 - Y-Coordinate,STARLINK-2141 - Y-Coordinate,STARLINK-11135 [DTC] - Y-Coordinate,STARLINK-2416 - Y-Coordinate,STARLINK-2629 - Y-Coordinate,STARLINK-30514 - Y-Coordinate,STARLINK-4718 - Y-Coordinate,STARLINK-5963 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-6259 - Y-Coordinate,STARLINK-3196 - Y-Coordinate,STARLINK-4432 - Y-Coordinate,STARLINK-1265 - Y-Coordinate,STARLINK-3338 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-5273 - Y-Coordinate,STARLINK-6336 - Y-Coordinate,STARLINK-3655 - Y-Coordinate,STARLINK-3246 - Y-Coordinate,STARLINK-2755 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-30407 - Y-Coordinate,STARLINK-3297 - Y-Coordinate,STARLINK-4468 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-30095 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-2164 - Y-Coordinate,STARLINK-4337 - Y-Coordinate,STARLINK-5726 - Y-Coordinate,STARLINK-32005 - Y-Coordinate,STARLINK-5024 - Y-Coordinate,STARLINK-32250 - Y-Coordinate,STARLINK-3588 - Y-Coordinate,STARLINK-4292 - Y-Coordinate,STARLINK-1651 - Y-Coordinate,STARLINK-5635 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-5545 - Y-Coordinate,STARLINK-11290 [DTC] - Y-Coordinate,STARLINK-30216 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-4691 - Y-Coordinate,STARLINK-2673 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5299 - Z-Coordinate,STARLINK-5587 - Z-Coordinate,STARLINK-32281 - Z-Coordinate,STARLINK-4347 - Z-Coordinate,STARLINK-30841 - Z-Coordinate,STARLINK-5973 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-5819 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-30395 - Z-Coordinate,STARLINK-1704 - Z-Coordinate,STARLINK-4384 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-4154 - Z-Coordinate,STARLINK-4428 - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-3614 - Z-Coordinate,STARLINK-4053 - Z-Coordinate,STARLINK-30581 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-3881 - Z-Coordinate,STARLINK-31603 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-5519 - Z-Coordinate,STARLINK-3125 - Z-Coordinate,STARLINK-5022 - Z-Coordinate,STARLINK-3957 - Z-Coordinate,STARLINK-5835 - Z-Coordinate,STARLINK-6174 - Z-Coordinate,STARLINK-3255 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,STARLINK-6260 - Z-Coordinate,STARLINK-31037 - Z-Coordinate,STARLINK-31101 - Z-Coordinate,STARLINK-1882 - Z-Coordinate,STARLINK-1953 - Z-Coordinate,STARLINK-6278 - Z-Coordinate,STARLINK-4305 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-3534 - Z-Coordinate,STARLINK-1174 - Z-Coordinate,STARLINK-31249 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-3878 - Z-Coordinate,STARLINK-4415 - Z-Coordinate,STARLINK-30129 - Z-Coordinate,STARLINK-5225 - Z-Coordinate,STARLINK-4499 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-5009 - Z-Coordinate,STARLINK-2141 - Z-Coordinate,STARLINK-11135 [DTC] - Z-Coordinate,STARLINK-2416 - Z-Coordinate,STARLINK-2629 - Z-Coordinate,STARLINK-30514 - Z-Coordinate,STARLINK-4718 - Z-Coordinate,STARLINK-5963 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-6259 - Z-Coordinate,STARLINK-3196 - Z-Coordinate,STARLINK-4432 - Z-Coordinate,STARLINK-1265 - Z-Coordinate,STARLINK-3338 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-5273 - Z-Coordinate,STARLINK-6336 - Z-Coordinate,STARLINK-3655 - Z-Coordinate,STARLINK-3246 - Z-Coordinate,STARLINK-2755 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-30407 - Z-Coordinate,STARLINK-3297 - Z-Coordinate,STARLINK-4468 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-30095 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-2164 - Z-Coordinate,STARLINK-4337 - Z-Coordinate,STARLINK-5726 - Z-Coordinate,STARLINK-32005 - Z-Coordinate,STARLINK-5024 - Z-Coordinate,STARLINK-32250 - Z-Coordinate,STARLINK-3588 - Z-Coordinate,STARLINK-4292 - Z-Coordinate,STARLINK-1651 - Z-Coordinate,STARLINK-5635 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-5545 - Z-Coordinate,STARLINK-11290 [DTC] - Z-Coordinate,STARLINK-30216 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-4691 - Z-Coordinate,STARLINK-2673 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4125.6343,4849.3343,-2474.7772,-5713.0881,-195.3068,1169.8415,-3608.0194,-1829.5446,-3971.8975,955.4703,-3090.2832,5407.9546,-1868.3322,-4142.4271,-4545.3927,-6175.9616,-3534.4028,2721.6146,-1787.2872,2132.4753,3728.0327,-3399.4836,3433.0659,5134.3058,-6435.9577,135.2953,1565.1688,3039.9870,5656.4595,1602.2688,-3124.2219,3801.1832,-402.4804,1117.9733,-98.5595,479.7887,-4608.7710,-5932.5559,-3219.4804,-5561.8016,5879.9543,-1472.9484,-6527.1279,5813.7198,5377.7405,-896.1011,-5438.0523,940.3137,-4420.7590,4337.9162,6259.3600,6147.4753,-1456.4177,3667.2884,-211.3705,5157.0798,-6733.2949,4230.0898,-6699.1856,2415.0594,-5097.4974,-1849.8670,-5876.7917,5539.3400,666.5779,-3615.5320,1380.0423,42.4287,6118.1587,3979.0256,5960.3581,-5339.2316,4547.5366,4094.2826,-1274.4883,-3823.6639,1014.6383,5989.4894,3993.7358,-942.6993,-6074.5912,5714.2050,1749.5691,-483.7197,-2916.9766,5453.0179,-4614.8618,2816.5143,4180.5641,-4187.6879,5269.3258,-4910.6124,6335.6583,2526.9089,-3648.6892,557.0902,4013.2851,3773.4856,5294.4284,2805.5022,139342.0920,128641.8166,145769.3465,143792.0556,144844.8197,144336.7156,135843.7205,140566.1470,-63243952.0154,-63226577.4495,-63232810.5795,-63229640.3776,139773.2009,-63227430.7364,-5594.6393,-4846.5936,-3281.6352,-3270.1612,6066.9099,-6299.3586,-1357.6760,-1523.4431,1446.3643,-6754.0446,3156.1521,-3266.4575,-5829.3700,-143.4554,1652.9203,750.1575,-2220.2263,-3233.6545,-6571.8916,-4536.2647,5182.9202,-2287.1457,-4786.2769,-1018.5363,-2233.2617,6475.9547,-4283.3607,2838.1622,-3789.5804,1795.7899,5407.3997,4922.3107,-5082.8977,6753.4018,5387.0059,4758.9389,-2309.4322,3329.0088,2783.7977,4127.2932,3682.6231,5043.4569,-2066.0146,-1773.6568,3773.3647,5834.5254,-1059.2647,-779.6673,-5338.9474,-81.7300,-1705.4609,-3216.2019,-3970.3659,5705.2596,-5286.1123,3695.5823,-1569.9619,3366.7814,1115.2599,2644.0769,1406.5260,6425.2628,-1052.5923,-2369.6189,-5933.8007,5395.2472,-6552.5566,4384.6076,-2076.3759,3760.6877,3500.7661,-2761.3793,-996.2455,3528.0941,-5960.3487,-3097.7706,-6764.5851,-1312.3495,-1682.9263,-6440.1482,1222.5829,-1565.6525,6644.6695,789.7550,-4164.0220,2538.6733,5131.9516,-3095.7758,1355.9559,902.7631,323.1127,-4829.2964,-203.4650,4980.4404,-876.7596,-6692.0927,5590.3017,3270.7502,-1063.9984,3761.3050,308766.3362,334410.1722,326950.0614,322734.8368,331139.8220,327877.4317,328400.4930,326780.6041,333976794.8443,333962876.1414,333959815.4833,333966198.9705,326628.4548,333973075.1050,200.9575,-1055.9255,-5456.4986,-2215.4533,3343.2458,-2664.5079,-5777.2711,-6535.8678,5505.9573,1246.6002,-5332.3675,-2885.7844,-3061.6656,5526.4841,4966.0800,-3057.8898,-5512.9278,5466.6177,-1318.1106,-4667.2137,-2635.1249,5427.9392,-3492.2590,4540.7066,1118.2876,-2481.0008,-5204.1713,5517.0467,1176.8114,6510.5000,-3016.4539,3015.3834,4688.5636,-977.0500,4359.0544,-4758.5624,-4643.2317,973.5937,-5446.8722,-322.5147,177.7394,-4502.2284,958.1544,-3302.1611,-1909.3090,-3587.3660,-4129.4548,6815.5529,176.1599,5360.2488,-2386.3055,-75.0875,-5478.4016,-1310.9073,-4179.9467,2711.3677,-279.5808,-4165.1406,1138.3149,-5956.7467,4482.0862,-1761.8911,3520.2370,-3399.3591,3523.2010,-2359.6191,1706.8592,-5244.6427,-2172.1377,4208.5048,-728.2772,-3417.9980,-5115.4772,-4334.7813,3300.7556,-4849.9152,1122.8595,-3205.6296,-5395.3049,2412.2020,-3134.8486,-3404.6273,803.7331,-6882.4493,4708.2866,-3271.5994,75.9372,-5435.1655,5324.9837,5417.6294,4338.8823,770.2815,-2850.6307,-4094.1511,5840.2209,-742.6791,855.9276,4647.9141,-4326.1510,-4943.2403,-188190.6742,-190715.4375,-193621.1235,-186851.8753,-187880.7467,-198566.2973,-199203.5624,-190762.0982,-116759877.2470,-116756690.2296,-116777476.2922,-116774500.1017,-192328.1095,-116771304.9088,
3600.000,-2727.2124,-2762.9785,5746.3521,3897.4909,-3117.6925,1098.6148,4748.6258,4926.9068,-435.6055,1253.8066,-865.3206,-6413.2007,3785.0616,4426.4955,5.9008,6118.0883,5274.7540,1061.7621,3704.9440,-126.1377,-5114.4008,5950.2277,859.0004,-4801.6121,5013.7849,-2933.4239,1015.7647,-5549.6516,-2770.5714,-4747.5287,1131.6988,-5343.1698,4262.9486,-2595.8889,-3723.4851,-3848.1241,5503.9575,3005.2475,1251.8377,3303.0270,-2942.3179,-454.8258,6069.5635,-2327.7563,-4473.4075,-2368.6613,3258.0958,557.6668,5336.4771,-5211.2866,-5760.2638,-4874.6978,5079.8823,-4107.7822,3963.5197,-6240.1826,5492.3243,-6506.3921,4148.3624,-5511.5524,4603.3164,-788.2102,4370.9021,-5383.1252,-1332.0690,246.3087,1143.2506,-3726.2990,-2660.4545,-4157.8555,-4973.2801,4051.8396,-5098.4396,-4167.2525,3968.6717,6536.4563,1217.8119,-2678.6751,-1183.8239,1427.5711,5879.7363,-1837.8885,-2980.4919,3807.7967,5946.4757,-6659.1212,2232.4861,1096.9372,-4019.5033,4224.2996,-6500.5045,5763.2981,-6604.4046,-4841.5556,1036.6201,1959.0407,-4966.8285,-6228.6620,-1961.8961,-6108.8889,58768.5640,40009.1971,59702.4442,56926.0270,58659.4620,58352.0432,50570.0030,53230.5388,-147584172.6076,-147566388.7467,-147566482.3063,-147562333.8016,53660.1573,-147566821.0797,4306.2734,5819.6938,129.7881,4848.5875,-4004.7939,6783.5622,4861.8522,-1513.3825,-2723.9193,6389.5844,-4957.6957,1101.2935,5485.4544,-3877.9975,948.1904,-3218.4598,-1652.4359,5245.3893,5375.9835,6798.9349,-4278.4822,-1267.7442,4010.9960,4476.8734,-306.6333,-4262.4951,6479.0367,526.3435,4176.8209,1281.7446,-6819.6426,-4199.2524,4050.5467,-4430.9892,-3914.1453,-5504.2157,-1628.1722,-3998.8424,-6070.5366,-5209.3150,-4122.7363,-6859.7942,304.7966,3501.7344,-249.1790,-3413.0996,-2592.3434,-4363.7489,2997.7210,3654.3009,3231.6027,420.8258,1692.5885,-2766.3325,1702.1709,-2434.2098,-450.8674,-2041.5184,-2715.9884,-3548.1389,-4762.0441,-4683.1079,-2599.9939,4252.2016,1294.5493,-4476.1470,4621.1987,-5322.7868,4292.4098,512.2042,-2657.1937,-974.7358,4237.5991,689.7269,3163.7780,1756.1937,6348.9873,3253.2201,4999.4317,3199.8903,-3672.9166,3658.1455,-5238.8047,3176.5308,1918.9663,-916.5818,-5065.9310,5375.1921,3038.9993,-4633.7554,2116.6038,2635.6398,337.2718,-4943.3133,-2961.0917,4329.3382,-2825.5212,216.9041,3720.3318,-2737.7676,333601.2387,357246.9526,349995.6442,347205.5199,355944.7009,352983.9568,352415.3977,350619.6354,306197135.0360,306187069.2160,306178039.4109,306188639.2334,351086.3719,306192876.8106,-4741.8488,-2572.8674,3678.1207,-3083.4353,-4728.7692,-945.0145,1392.1797,4655.6175,-6385.1492,2382.1323,4741.4412,-2420.3310,-1551.3550,-3640.3788,-6877.5813,-479.3705,4138.2947,-4389.2645,-2342.4241,778.2379,-1791.9118,-3068.7346,5471.3537,-2243.3444,-4740.9205,4608.2028,2183.0480,-4100.9540,-4760.4573,-4917.5423,-522.2188,1282.7322,-3677.6236,4621.4918,-4354.7638,593.3424,3882.7775,-4715.5827,3042.0658,-3168.7883,4736.5795,732.6303,3291.7003,5480.5845,5159.3408,5506.3954,5501.2164,-5361.4604,3252.0093,-2681.6184,-2032.0845,4914.5478,4369.6085,4804.7977,5168.4972,1665.1767,4177.5422,-166.0873,-4783.2519,2296.1438,-2072.4896,5016.0464,-4718.8357,-863.2487,-6686.7446,5248.0301,-5014.8403,2105.5634,4564.7658,-5500.9396,-4074.1430,5505.5919,1946.9300,5478.5200,-4730.1522,1356.1894,2499.7593,5475.5713,4620.6988,-6004.4646,-338.9692,5459.6961,3392.6995,4849.8303,-3015.6732,-1294.1630,-4125.2302,4107.0904,-4736.4298,-2922.5417,-226.4985,2802.1154,-2149.7313,121.3799,-6208.3615,4790.9378,-3934.6363,-2796.4332,5480.9710,1249.9640,-188271.4151,-190798.9535,-192521.2951,-188764.8945,-186479.8363,-195945.9975,-200815.9218,-194063.5053,-116810094.2948,-116801134.4017,-116819788.2446,-116815756.4428,-192347.6272,-116820002.5019,
7200.000,-1020.9935,-764.0969,-6475.3384,-237.6054,5966.6557,-3172.9111,-2248.6040,-6495.4258,3764.8917,-3611.5708,3608.8600,2830.6524,-4153.0293,-3757.8870,5096.8669,-3680.4499,-5648.8531,-3512.4442,-4793.2659,-1673.3595,4576.4722,-5721.5180,-5098.2751,3159.0281,-2262.1713,5569.2220,-2511.5958,6367.1264,-1634.1580,6520.5536,1397.9224,4802.9085,-6485.9747,4317.7216,6402.4590,4559.2440,-5226.4610,1584.9552,343.0324,528.5980,-755.6699,1934.9138,-3359.1854,-1555.2824,2714.7677,5630.6654,-1079.5171,-3553.8184,-5002.8673,4345.6914,2500.5283,-160.5172,-6896.3395,4159.6362,-6323.9433,4749.8658,-2473.7633,5229.8461,32.8116,5441.9025,-2847.8658,4222.2602,-2299.9823,2694.5560,-1264.4729,3928.7959,-4341.7942,4952.8175,-1738.0047,4133.4701,2439.3905,-2522.4811,3852.7984,4100.2957,-6100.1151,-6225.9171,-3634.7652,-1089.4456,-903.2048,-3193.7178,-3471.6877,-2255.0400,3946.1055,-3214.1828,-6908.9179,4501.6427,1839.0401,-3528.2332,3472.0165,-3182.2925,4323.3566,-5010.2603,3579.8142,4989.2589,201.7531,-4751.2444,5017.3189,6050.4397,-1144.7143,5882.0840,-25533.5285,-51557.3139,-30233.0473,-34045.2543,-31093.9321,-32249.0620,-37885.4024,-35811.1119,-221849574.6640,-221833323.2302,-221825499.8116,-221827874.5195,-35802.7093,-221831167.6833,-2149.6235,-5098.1569,2010.1959,-2346.3791,1392.6961,-4716.7984,-5366.4190,2467.1804,4651.0247,-3745.3475,5777.4221,960.1204,-2067.0984,5779.5971,-445.1554,4547.8253,3979.7399,-5931.6177,-2038.8155,-5541.6311,1092.2530,3297.4275,-2885.2179,-6007.7367,3781.9024,1181.0543,-6061.0415,-2697.5937,-4097.8048,-2374.0306,5671.7194,1314.3780,-2409.8025,419.4597,2039.6171,2849.7808,4491.1430,4165.7600,6781.5894,5042.4096,552.1688,5655.3632,2513.7339,-5235.1828,-4177.2624,767.6248,5922.1899,5919.0926,856.1139,-5075.0678,-3875.6002,920.1483,61.3276,-1668.7742,1612.2863,-398.0417,3392.1108,-432.4982,4462.1770,3381.8180,6121.4373,1893.2686,5781.6788,-4438.0734,3520.5997,3006.3350,-1559.2162,3945.7257,-5590.8390,-4442.3522,-533.3801,4924.7769,-5199.7888,-4519.5094,71.2991,-52.4179,-3678.0647,-5271.3873,-6788.7686,1149.0612,4813.8416,-5410.2601,1432.9771,-6152.1041,314.9663,-1561.3168,3734.9769,-5880.2212,-5864.5061,5969.8852,-3394.5513,1013.9175,-1022.2795,2779.9777,6289.0529,57.5720,-1216.2800,-2957.4576,-6009.5287,604.3190,337948.7562,356860.5871,350852.6137,349713.8217,358265.6785,355113.7186,354606.8407,353780.4118,257521866.2583,257515373.0002,257505604.1303,257522468.3085,353244.9851,257517559.6990,6525.5311,4630.9282,805.4562,6519.1709,3236.7489,3966.7878,3777.2234,-111.9788,3530.4983,-4591.3054,-1235.0433,6256.2216,5020.0396,-547.4466,4676.8677,3705.6543,-171.4924,551.8163,4570.1791,3646.1286,5043.0752,-1671.5864,-3546.9588,-1426.0307,5304.6929,-3965.2569,2181.3029,99.8551,5308.5817,437.0991,3725.8798,-4804.2295,419.2330,-5389.4985,1710.1540,4059.2411,-790.9203,5220.4089,1271.1781,4719.3095,-6880.6019,3470.6746,-5501.1897,-4248.0202,-4691.3561,-3928.9515,-3394.1755,658.3891,-4729.8013,-1741.4075,5135.6860,-6881.2759,-556.3660,-5260.1405,-1685.0396,-4998.4350,-5505.7116,4350.1585,5235.0394,2669.1093,-1599.8016,-5142.7104,3052.3625,4558.1081,5829.9261,-4827.8663,5136.4436,2559.0515,-3490.6885,3296.8863,6476.1417,-4150.2149,2423.0996,-3281.1127,3288.5654,2980.0324,-4622.9695,-4350.1745,-982.3945,6050.8674,3591.5766,-3513.6779,-5505.0199,16.4215,-514.0563,4904.1321,5494.5236,83.4419,1138.0041,-1432.0111,-4074.6515,-4685.9235,5855.9960,3901.7597,2950.4655,-4805.0876,4621.6965,-1150.2094,-3235.2073,3373.7114,-188376.7587,-190896.3518,-191359.6411,-191599.6485,-185558.2572,-192406.7566,-201697.4890,-190675.5253,-116860923.2938,-116846896.7370,-116862120.9764,-116861383.0359,-192351.8618,-116868670.3694,
