sl_100_5400_20250718 Coordinates.csv
2025/07/18 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:14 2024,
Start: 2025/07/18 07:47:00.00, Stop: 2025/07/18 09:17:00.00,
TIME_UNITS,STARLINK-31076 - X-Coordinate,STARLINK-1133 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-5188 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-2288 - X-Coordinate,STARLINK-31848 - X-Coordinate,STARLINK-30564 - X-Coordinate,STARLINK-5818 - X-Coordinate,STARLINK-1833 - X-Coordinate,STARLINK-5333 - X-Coordinate,STARLINK-3700 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-5562 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-6158 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-31281 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-31360 - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-1184 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-30840 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-2320 - X-Coordinate,STARLINK-30851 - X-Coordinate,STARLINK-31801 - X-Coordinate,STARLINK-4177 - X-Coordinate,STARLINK-31081 - X-Coordinate,STARLINK-1219 - X-Coordinate,STARLINK-3511 - X-Coordinate,STARLINK-31511 - X-Coordinate,STARLINK-3718 - X-Coordinate,STARLINK-2395 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-5070 - X-Coordinate,STARLINK-31022 - X-Coordinate,STARLINK-5463 - X-Coordinate,STARLINK-31945 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-1485 - X-Coordinate,STARLINK-30862 - X-Coordinate,STARLINK-1981 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-30353 - X-Coordinate,STARLINK-31406 - X-Coordinate,STARLINK-3751 - X-Coordinate,STARLINK-2086 - X-Coordinate,STARLINK-6328 - X-Coordinate,STARLINK-31589 - X-Coordinate,STARLINK-30389 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-5572 - X-Coordinate,STARLINK-5140 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-5159 - X-Coordinate,STARLINK-5889 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-5662 - X-Coordinate,STARLINK-4717 - X-Coordinate,STARLINK-30891 - X-Coordinate,STARLINK-1628 - X-Coordinate,STARLINK-1134 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-31575 - X-Coordinate,STARLINK-5334 - X-Coordinate,STARLINK-3267 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-5451 - X-Coordinate,STARLINK-31792 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-3989 - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-5655 - X-Coordinate,STARLINK-5810 - X-Coordinate,STARLINK-3194 - X-Coordinate,STARLINK-30880 - X-Coordinate,STARLINK-3975 - X-Coordinate,STARLINK-5946 - X-Coordinate,STARLINK-31670 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-30534 - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-30355 - X-Coordinate,STARLINK-2702 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-5281 - X-Coordinate,STARLINK-6247 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-2639 - X-Coordinate,STARLINK-3120 - X-Coordinate,STARLINK-4364 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31076 - Y-Coordinate,STARLINK-1133 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-5188 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-2288 - Y-Coordinate,STARLINK-31848 - Y-Coordinate,STARLINK-30564 - Y-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-1833 - Y-Coordinate,STARLINK-5333 - Y-Coordinate,STARLINK-3700 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-6158 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-31281 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-31360 - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-1184 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-30840 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-2320 - Y-Coordinate,STARLINK-30851 - Y-Coordinate,STARLINK-31801 - Y-Coordinate,STARLINK-4177 - Y-Coordinate,STARLINK-31081 - Y-Coordinate,STARLINK-1219 - Y-Coordinate,STARLINK-3511 - Y-Coordinate,STARLINK-31511 - Y-Coordinate,STARLINK-3718 - Y-Coordinate,STARLINK-2395 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-31022 - Y-Coordinate,STARLINK-5463 - Y-Coordinate,STARLINK-31945 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-1485 - Y-Coordinate,STARLINK-30862 - Y-Coordinate,STARLINK-1981 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-30353 - Y-Coordinate,STARLINK-31406 - Y-Coordinate,STARLINK-3751 - Y-Coordinate,STARLINK-2086 - Y-Coordinate,STARLINK-6328 - Y-Coordinate,STARLINK-31589 - Y-Coordinate,STARLINK-30389 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-5572 - Y-Coordinate,STARLINK-5140 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-5159 - Y-Coordinate,STARLINK-5889 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-5662 - Y-Coordinate,STARLINK-4717 - Y-Coordinate,STARLINK-30891 - Y-Coordinate,STARLINK-1628 - Y-Coordinate,STARLINK-1134 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-31575 - Y-Coordinate,STARLINK-5334 - Y-Coordinate,STARLINK-3267 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-5451 - Y-Coordinate,STARLINK-31792 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-3989 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-5655 - Y-Coordinate,STARLINK-5810 - Y-Coordinate,STARLINK-3194 - Y-Coordinate,STARLINK-30880 - Y-Coordinate,STARLINK-3975 - Y-Coordinate,STARLINK-5946 - Y-Coordinate,STARLINK-31670 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-30534 - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-30355 - Y-Coordinate,STARLINK-2702 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-5281 - Y-Coordinate,STARLINK-6247 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-2639 - Y-Coordinate,STARLINK-3120 - Y-Coordinate,STARLINK-4364 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31076 - Z-Coordinate,STARLINK-1133 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-5188 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-2288 - Z-Coordinate,STARLINK-31848 - Z-Coordinate,STARLINK-30564 - Z-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-1833 - Z-Coordinate,STARLINK-5333 - Z-Coordinate,STARLINK-3700 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-6158 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-31281 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-31360 - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-1184 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-30840 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-2320 - Z-Coordinate,STARLINK-30851 - Z-Coordinate,STARLINK-31801 - Z-Coordinate,STARLINK-4177 - Z-Coordinate,STARLINK-31081 - Z-Coordinate,STARLINK-1219 - Z-Coordinate,STARLINK-3511 - Z-Coordinate,STARLINK-31511 - Z-Coordinate,STARLINK-3718 - Z-Coordinate,STARLINK-2395 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-31022 - Z-Coordinate,STARLINK-5463 - Z-Coordinate,STARLINK-31945 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-1485 - Z-Coordinate,STARLINK-30862 - Z-Coordinate,STARLINK-1981 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-30353 - Z-Coordinate,STARLINK-31406 - Z-Coordinate,STARLINK-3751 - Z-Coordinate,STARLINK-2086 - Z-Coordinate,STARLINK-6328 - Z-Coordinate,STARLINK-31589 - Z-Coordinate,STARLINK-30389 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-5572 - Z-Coordinate,STARLINK-5140 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-5159 - Z-Coordinate,STARLINK-5889 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-5662 - Z-Coordinate,STARLINK-4717 - Z-Coordinate,STARLINK-30891 - Z-Coordinate,STARLINK-1628 - Z-Coordinate,STARLINK-1134 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-31575 - Z-Coordinate,STARLINK-5334 - Z-Coordinate,STARLINK-3267 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-5451 - Z-Coordinate,STARLINK-31792 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-3989 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-5655 - Z-Coordinate,STARLINK-5810 - Z-Coordinate,STARLINK-3194 - Z-Coordinate,STARLINK-30880 - Z-Coordinate,STARLINK-3975 - Z-Coordinate,STARLINK-5946 - Z-Coordinate,STARLINK-31670 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-30534 - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-30355 - Z-Coordinate,STARLINK-2702 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-5281 - Z-Coordinate,STARLINK-6247 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-2639 - Z-Coordinate,STARLINK-3120 - Z-Coordinate,STARLINK-4364 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-394.4404,-5342.0085,6477.0937,4145.0019,6234.7789,-4812.3641,6459.8577,-5986.6596,2708.9292,4655.1181,2588.9473,-303.9097,2392.1856,-5858.8755,-1633.9756,674.3925,6643.6080,3488.5749,1890.0108,-1239.6778,-6213.6194,5217.6791,-6427.2334,-6865.9314,-5677.8555,-1773.5685,5143.0346,725.1773,-4386.6959,407.2417,-4847.4133,-2882.2416,5324.3827,-679.6151,-6705.1138,630.1791,5348.4835,4303.3206,5098.5221,3160.6555,-4054.4091,4891.5077,3848.8014,-4420.5346,5862.7730,323.6853,-830.6908,1488.2937,-4315.2201,-5087.9279,47.1999,-2989.1384,-51.1031,-828.5054,6880.7936,5023.9852,5313.2734,6053.0377,-4536.2330,-2509.1172,2225.5718,-1987.2208,-1444.2702,453.4695,2381.2498,6379.7163,2862.0891,4826.0867,5531.6788,-3821.0839,3733.7599,3532.1265,-5756.7748,3842.1488,-3641.9543,3909.0185,1355.1813,4055.7065,-5047.3032,2881.4340,4292.7459,-2647.2929,-3718.7250,-4807.3144,-3755.7510,-6078.1696,2623.0143,-2300.5546,6370.4390,-4780.1393,5122.1857,-949.3298,2647.7430,-855.2380,-4107.9685,2457.2997,4640.4606,-4060.7278,1087.3078,1568.0380,-327403.5776,-303250.2360,-320204.6595,-324671.2945,-316564.5683,-319894.3906,-317981.8664,-319617.9663,133734112.1569,133784736.5213,133767742.4052,133740592.5449,-320350.8195,133743786.8354,-5067.3528,2822.3828,-1890.7390,-4568.7853,809.9166,4179.9051,-58.0575,2934.5392,1336.9708,-423.6507,-4532.4462,5733.9464,-142.2854,-3619.3024,-6504.7024,4355.8237,720.4519,5953.3868,-4778.2857,3933.0812,2425.4203,-1371.0588,-2443.5695,-729.8337,1624.5471,-4168.5756,2552.3713,5428.4056,2524.6766,-4139.5803,-1275.4131,-6164.8440,-638.3109,5342.6944,-263.0932,4309.6460,4381.8000,1701.1039,-1601.0605,3066.3794,-4639.6782,3372.4905,-1788.0188,-285.1016,509.9988,6518.2710,4481.4311,-4629.1338,4750.3424,-1790.5167,-6027.7500,4333.7879,-5421.1837,-5379.7170,-345.4655,1219.1534,-284.9627,-3089.8789,-4975.5249,1643.1932,2404.3368,-5703.6233,-4301.4031,-5832.9653,-5387.2542,-2606.5498,-4639.7109,-4495.4446,-2650.6294,2579.5124,4119.2942,1657.1143,-3008.6289,-2039.3603,2995.0572,5677.6830,6400.0020,-3078.6310,3641.3479,-6282.3269,-5176.4902,-699.4441,-1876.5009,-1661.0468,-2627.5395,3097.1476,-4332.7957,659.8068,-95.1138,1749.2850,4416.5665,-5424.0619,5926.1631,-3236.0393,-1044.7407,4744.8311,-1425.7574,-2860.1455,-4085.7886,-1805.7986,-165474.8992,-150725.6836,-165853.7038,-163335.5997,-165518.8290,-164512.7284,-156206.4704,-159895.5587,272555521.9484,272577233.7226,272562190.4948,272576242.3589,-159900.4116,272570225.6442,-4717.3478,-3377.6708,-1608.3279,-3121.4256,-2929.9412,2599.1750,2176.1508,-1616.0203,6250.8519,-5034.7426,-4568.4743,3847.8277,6510.1893,874.2289,667.0332,-5344.6735,-1860.9511,586.5634,4537.7286,-5463.0490,578.2804,4317.8021,802.5292,333.1725,3625.0529,-4967.5002,-3842.0082,4242.3941,4568.8988,-5525.0559,4648.3023,-1258.7538,-4359.8832,-4193.7636,1671.1405,-5375.7586,-106.0186,5175.6829,-4310.8899,5366.7754,-2944.7134,3566.7753,5461.6075,-5314.5475,-3540.2746,2293.9687,-5211.8853,4818.8213,2383.0182,-4336.6443,-3378.8832,4504.4964,4137.4226,-4303.2911,-524.8776,4616.8126,-4456.3896,1364.9039,-1595.9147,-6278.0314,-6126.7883,-3383.5719,5234.2354,3704.8566,3518.7610,462.0036,4270.8931,1733.9361,-3249.8011,-5160.4487,4136.7010,-5756.9636,2367.9841,-5266.2082,-5118.5460,-627.6801,-1605.4113,4596.7305,-3069.3772,127.7687,1683.4162,-6403.4859,-5520.6370,-4721.1625,5173.4944,-1260.6258,4554.3962,-6531.1388,-2744.4666,-4711.6464,-875.1490,-4214.3771,2390.0478,-6101.1006,5454.1539,-4429.8517,-4931.5360,-4822.0971,5479.5401,-6521.2805,92979.4805,93594.1554,91206.2473,98442.0151,96954.6205,86244.5010,86029.6220,94324.4243,29068848.8733,29091495.9186,29072552.3945,29071670.0786,92711.5801,29079221.0715,
300.000,-2499.0225,-3716.8591,5405.3299,3441.0033,5605.1265,-4202.1071,6578.7383,-5510.5531,4449.8453,5038.7259,861.0961,1144.0984,1897.1181,-5543.4191,-2773.7940,2714.6930,6106.8421,4547.6406,-9.9633,810.8391,-5573.7260,5438.0539,-6731.6535,-6738.0998,-4338.0114,-3737.4650,6323.2891,2687.3552,-2903.2608,-1758.2620,-5265.4521,-3978.9517,5774.6442,1386.5042,-5995.0167,2688.7821,5859.4735,5801.5800,4724.9249,4808.0205,-4766.2772,5188.0834,2476.5385,-3769.9900,6335.0489,1611.6551,969.3563,-14.2899,-2715.4547,-6221.0458,-1347.8224,-943.7891,-2014.5315,-2802.3076,6342.8167,5011.7869,5396.5619,4801.5133,-4958.8729,-2512.0505,335.8283,-3361.3452,-3432.8010,-1316.6827,588.1589,5491.9582,1338.0757,3233.0844,3995.3902,-1968.1837,4628.1432,2605.7109,-5552.3060,2198.5944,-3928.1895,4796.4639,2438.2596,2389.3101,-3402.3905,1665.6665,3131.6042,-3998.4555,-4688.3297,-5377.9523,-5273.4583,-4851.8926,549.1660,-1416.3824,6577.7646,-3727.4293,5997.0972,-2899.5918,3471.5273,-1962.2587,-4080.3179,3937.0027,3108.9812,-4211.6948,-895.9868,3458.3220,-323571.5604,-299918.3375,-316855.8914,-321192.9737,-313053.4171,-316374.2876,-314569.1874,-315877.7183,127750383.7826,127801060.8087,127784202.7023,127756300.2490,-316876.7710,127760117.4790,-4773.1400,3582.4476,-3189.0486,-5811.5764,-969.6723,5383.5179,-1653.0164,4079.2369,338.3922,-2333.5955,-5649.7235,6397.9490,-2284.9255,-3951.6214,-6032.5694,4417.3973,-912.3109,4792.8913,-5625.2129,4566.4947,3489.7800,-3067.6531,-1269.3992,491.4614,3122.7776,-3920.1059,1485.9932,5440.3622,4116.6864,-4016.8021,825.2101,-5633.9171,-2298.8691,4825.5296,1016.1896,4338.1510,3255.1360,1197.7488,-3566.0866,3158.2070,-2859.3326,1394.7813,-3478.4283,1780.4490,-1235.1191,6707.3028,5320.7690,-5763.6137,4948.6204,-508.2323,-6538.2550,4981.2926,-4607.5237,-5333.3719,-1523.6452,-935.2947,-2302.3985,-4171.5194,-3591.1371,3652.2371,1329.1115,-4294.2675,-4145.7755,-6299.7201,-4961.4011,-3548.5632,-5889.1835,-5162.6316,-3836.4623,3656.3082,2225.7128,-225.0148,-1430.2725,-3475.9423,4520.0627,4845.8273,5379.4210,-4466.2687,4153.1827,-6499.1054,-6184.3210,866.4776,22.4831,384.9517,-1358.4534,4184.2276,-4994.9199,2664.3762,-1732.9423,3624.1442,3170.0196,-5365.3141,4556.3368,-1377.1038,1134.3314,3210.1187,-2872.2382,-779.5875,-4787.4219,-2526.9326,-172309.9001,-157091.5089,-172570.5872,-169983.9969,-172229.2199,-171264.5106,-162945.3159,-166206.8816,275414853.7708,275437518.0301,275422229.9047,275435366.7482,-166596.6053,275429618.5604,-4365.2395,-4611.4428,-2955.9855,-1472.9382,-3969.9745,878.3551,696.6941,191.1589,5319.7090,-4044.5548,-3930.6281,2358.1393,6269.1970,-1367.8012,-1169.3278,-4594.4277,-3162.9846,2068.9487,3920.5489,-5033.7728,-1261.9774,2964.7884,-1009.2881,-1470.4699,4408.3305,-3981.7186,-2349.9680,3345.5519,4595.5989,-5348.1524,4281.9590,549.9929,-3021.2269,-4624.6438,3289.3330,-4670.9370,1691.7625,3624.5290,-3477.2026,3889.9698,-3969.2235,4375.6763,5441.1780,-5521.2313,-2343.5005,544.0165,-4322.5607,3697.2544,3869.9661,-2988.6839,-1781.7484,4722.4392,4605.3614,-3440.9912,-2281.5139,4695.8121,-3706.8557,2751.7393,-3225.9998,-5363.0420,-6811.7494,-4265.6762,4362.3774,2561.0854,4699.9365,2220.1251,3392.0782,3061.4053,-4184.3285,-5535.7609,4651.9116,-6444.8754,3859.7414,-5453.0532,-3544.8750,1182.4350,-3241.4732,4626.5297,-4397.0580,-1671.4443,168.5907,-5636.3380,-5083.8776,-4368.2985,4258.8650,-2662.6286,4598.4593,-6267.9026,-1356.2844,-4591.2074,682.9114,-3298.5489,3873.1882,-6533.7706,5456.9477,-4729.6279,-5474.8727,-5438.6856,4918.3204,-5468.3412,93061.9209,93708.6216,91410.7893,98448.5127,97226.9105,86552.0666,85987.8563,94241.2669,29064765.7073,29087084.4772,29068026.0690,29067781.7157,92839.1386,29074994.9162,
600.000,-4360.6233,-1722.2227,3810.9690,2409.4452,4457.9352,-3176.3196,6028.2449,-4470.1285,5764.4275,4950.6174,-920.5274,2454.1172,1290.7132,-4636.3597,-3627.9199,4472.1038,4992.7363,5182.4100,-1883.4715,2753.3909,-4314.8967,5142.4484,-6371.7663,-5940.6051,-2596.8205,-5285.5808,6873.3148,4374.0122,-1157.4588,-3748.8281,-5190.8328,-4685.4519,5672.6055,3331.0521,-4697.2680,4467.4495,5798.7804,6710.5882,3912.6964,5949.4226,-5033.5279,5022.9731,907.3304,-2804.6360,6187.5620,2733.4885,2640.0946,-1478.1105,-814.4972,-6746.1007,-2589.7978,1183.0857,-3798.5208,-4491.7522,5172.8773,4560.0367,4991.7188,3078.1956,-4920.7322,-2331.2712,-1537.2982,-4447.8789,-5071.0962,-2939.1560,-1298.0929,4047.3621,-285.9624,1297.2162,2081.3725,53.9105,5118.2597,1489.1302,-4825.8688,367.6679,-3858.1695,5218.0332,3296.6463,513.1277,-1412.0235,266.8034,1668.4468,-4997.2366,-5239.5871,-5467.8461,-6284.3287,-3150.3691,-1567.3101,-466.3585,6154.2378,-2354.6804,6263.0749,-4555.2132,3993.8645,-2947.6307,-3708.5557,5073.9112,1304.5323,-4007.4055,-2762.4252,5008.3196,-319592.7886,-296453.8203,-313366.3932,-317574.9809,-309403.1491,-312712.1386,-311015.4468,-312093.0388,121705560.4964,121756266.3077,121739543.5759,121710936.2964,-313262.8013,121715350.7303,-4059.5677,4039.9700,-4207.5096,-6468.8455,-2685.4121,6038.4846,-3072.6715,4808.9959,-629.0030,-3982.4915,-6244.8764,6436.6587,-4210.3281,-3838.9031,-4906.5920,4092.4513,-2484.5104,3157.8091,-5937.5707,4784.3836,4184.0911,-4436.9690,41.5331,1680.3438,4356.4929,-3292.3641,297.8162,4953.3625,5320.5883,-3556.2167,2827.0321,-4539.6030,-3705.1798,3860.0740,2230.5591,3987.6814,1789.2232,620.5425,-5167.0558,2977.4417,-783.0028,-728.3104,-4862.0883,3691.5815,-2837.9676,6231.4820,5669.1819,-6328.0193,4677.5499,792.0205,-6404.1493,5190.8396,-3362.4217,-4802.0263,-2575.7043,-3000.6353,-4083.1101,-4874.4502,-1831.6005,5282.2439,31.9780,-2481.2103,-3628.7847,-6169.3701,-4072.9290,-4159.8609,-6580.3722,-5330.3799,-4692.2353,4428.4375,125.9788,-2128.3055,321.6990,-4603.5889,5565.6352,3524.3497,3778.9277,-5442.5910,4305.2091,-6076.4003,-6592.0211,2290.4058,1885.7506,2375.7283,0.6617,4891.7092,-5190.3354,4429.9713,-3191.4199,5168.1386,1593.9341,-4815.7334,2728.4621,580.0406,3200.6458,1393.3624,-4085.7806,1385.1108,-5063.2955,-2906.5775,-179052.6636,-163384.2738,-179208.9577,-176555.2793,-178860.5613,-177936.7392,-169612.6483,-172464.0737,278142841.7913,278166464.1165,278150931.6803,278163104.0482,-173217.3386,278157670.5927,-3546.9982,-5350.3841,-3987.9779,334.6294,-4586.3548,-938.4923,-861.1857,1977.1728,3823.5837,-2610.2043,-2873.2143,613.9846,5361.4777,-3464.0902,-2869.6292,-3352.3450,-4127.3535,3328.9312,2870.2814,-4046.3323,-2952.4250,1291.6877,-2712.6334,-3115.4052,4719.7447,-2529.5362,-603.6748,2090.2950,4106.6416,-4596.4056,3438.7196,2299.4622,-1356.2901,-4538.2534,4552.7165,-3464.1985,3306.8412,1687.8162,-2260.6728,1999.3941,-4550.1644,4716.2596,4836.1908,-5135.3156,-888.6244,-1264.5585,-2969.5367,2165.5665,4927.0382,-1319.2797,8.0633,4435.1243,4556.5773,-2211.5279,-3791.6271,4272.9726,-2562.2093,3843.7786,-4509.2036,-3881.9153,-6776.4179,-4690.1419,3023.5380,1142.4852,5363.0739,3737.7508,2149.5093,4044.5784,-4673.4151,-5317.2951,4669.4940,-6452.8677,4935.1230,-5031.8178,-1596.4035,2865.1968,-4500.0368,4146.4539,-5256.3430,-3290.2739,-1364.3021,-4276.1671,-4100.4426,-3549.9709,2885.3156,-3780.3451,4124.9191,-5343.5162,176.9242,-3980.9988,2164.0553,-2030.0224,4939.0536,-6278.5145,4871.2237,-4525.9897,-5430.9619,-5472.5204,3829.5140,-3835.3523,93144.1507,93822.9690,91617.9838,98449.8196,97495.4893,86865.3078,85951.7143,94046.4394,29060687.0021,29082672.3017,29063501.0827,29063921.1128,92966.6303,29070768.5964,
