sl_100_5400_20250504 Coordinates.csv
2025/05/04 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:47 2024,
Start: 2025/05/04 07:47:00.00, Stop: 2025/05/04 09:17:00.00,
TIME_UNITS,STARLINK-30617 - X-Coordinate,STARLINK-11288 [DTC] - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-30301 - X-Coordinate,STARLINK-31857 - X-Coordinate,STARLINK-30475 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-31127 - X-Coordinate,STARLINK-4024 - X-Coordinate,STARLINK-1316 - X-Coordinate,STARLINK-1962 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-4745 - X-Coordinate,STARLINK-30257 - X-Coordinate,STARLINK-1517 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-1455 - X-Coordinate,STARLINK-6281 - X-Coordinate,STARLINK-5064 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-6347 - X-Coordinate,STARLINK-4494 - X-Coordinate,STARLINK-1260 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-31248 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-3321 - X-Coordinate,STARLINK-5976 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-4747 - X-Coordinate,STARLINK-3154 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-4320 - X-Coordinate,STARLINK-3551 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-31008 - X-Coordinate,STARLINK-31012 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-3590 - X-Coordinate,STARLINK-1728 - X-Coordinate,STARLINK-3625 - X-Coordinate,STARLINK-31982 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-1133 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-30448 - X-Coordinate,STARLINK-31670 - X-Coordinate,STARLINK-3452 - X-Coordinate,STARLINK-31474 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-31704 - X-Coordinate,STARLINK-4465 - X-Coordinate,STARLINK-6135 - X-Coordinate,STARLINK-4707 - X-Coordinate,STARLINK-4481 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-31952 - X-Coordinate,STARLINK-30609 - X-Coordinate,STARLINK-2663 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-4476 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-30384 - X-Coordinate,STARLINK-5949 - X-Coordinate,STARLINK-31696 - X-Coordinate,STARLINK-31250 - X-Coordinate,STARLINK-5072 - X-Coordinate,STARLINK-31314 - X-Coordinate,STARLINK-30043 - X-Coordinate,STARLINK-2605 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-6188 - X-Coordinate,STARLINK-5584 - X-Coordinate,STARLINK-4430 - X-Coordinate,STARLINK-5463 - X-Coordinate,STARLINK-30070 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-2077 - X-Coordinate,STARLINK-30616 - X-Coordinate,STARLINK-2169 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-30366 - X-Coordinate,STARLINK-3113 - X-Coordinate,STARLINK-1781 - X-Coordinate,STARLINK-30172 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-3392 - X-Coordinate,STARLINK-1626 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-1494 - X-Coordinate,STARLINK-5413 - X-Coordinate,STARLINK-1647 - X-Coordinate,STARLINK-31900 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30617 - Y-Coordinate,STARLINK-11288 [DTC] - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-30301 - Y-Coordinate,STARLINK-31857 - Y-Coordinate,STARLINK-30475 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-31127 - Y-Coordinate,STARLINK-4024 - Y-Coordinate,STARLINK-1316 - Y-Coordinate,STARLINK-1962 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-4745 - Y-Coordinate,STARLINK-30257 - Y-Coordinate,STARLINK-1517 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-1455 - Y-Coordinate,STARLINK-6281 - Y-Coordinate,STARLINK-5064 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-6347 - Y-Coordinate,STARLINK-4494 - Y-Coordinate,STARLINK-1260 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-31248 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-3321 - Y-Coordinate,STARLINK-5976 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-4747 - Y-Coordinate,STARLINK-3154 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-4320 - Y-Coordinate,STARLINK-3551 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-31012 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-3590 - Y-Coordinate,STARLINK-1728 - Y-Coordinate,STARLINK-3625 - Y-Coordinate,STARLINK-31982 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-1133 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-30448 - Y-Coordinate,STARLINK-31670 - Y-Coordinate,STARLINK-3452 - Y-Coordinate,STARLINK-31474 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-31704 - Y-Coordinate,STARLINK-4465 - Y-Coordinate,STARLINK-6135 - Y-Coordinate,STARLINK-4707 - Y-Coordinate,STARLINK-4481 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-31952 - Y-Coordinate,STARLINK-30609 - Y-Coordinate,STARLINK-2663 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-4476 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-30384 - Y-Coordinate,STARLINK-5949 - Y-Coordinate,STARLINK-31696 - Y-Coordinate,STARLINK-31250 - Y-Coordinate,STARLINK-5072 - Y-Coordinate,STARLINK-31314 - Y-Coordinate,STARLINK-30043 - Y-Coordinate,STARLINK-2605 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-6188 - Y-Coordinate,STARLINK-5584 - Y-Coordinate,STARLINK-4430 - Y-Coordinate,STARLINK-5463 - Y-Coordinate,STARLINK-30070 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-2077 - Y-Coordinate,STARLINK-30616 - Y-Coordinate,STARLINK-2169 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-30366 - Y-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-1781 - Y-Coordinate,STARLINK-30172 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-3392 - Y-Coordinate,STARLINK-1626 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-1494 - Y-Coordinate,STARLINK-5413 - Y-Coordinate,STARLINK-1647 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30617 - Z-Coordinate,STARLINK-11288 [DTC] - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-30301 - Z-Coordinate,STARLINK-31857 - Z-Coordinate,STARLINK-30475 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-31127 - Z-Coordinate,STARLINK-4024 - Z-Coordinate,STARLINK-1316 - Z-Coordinate,STARLINK-1962 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-4745 - Z-Coordinate,STARLINK-30257 - Z-Coordinate,STARLINK-1517 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-1455 - Z-Coordinate,STARLINK-6281 - Z-Coordinate,STARLINK-5064 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-6347 - Z-Coordinate,STARLINK-4494 - Z-Coordinate,STARLINK-1260 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-31248 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-3321 - Z-Coordinate,STARLINK-5976 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-4747 - Z-Coordinate,STARLINK-3154 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-4320 - Z-Coordinate,STARLINK-3551 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-31012 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-3590 - Z-Coordinate,STARLINK-1728 - Z-Coordinate,STARLINK-3625 - Z-Coordinate,STARLINK-31982 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-1133 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-30448 - Z-Coordinate,STARLINK-31670 - Z-Coordinate,STARLINK-3452 - Z-Coordinate,STARLINK-31474 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-31704 - Z-Coordinate,STARLINK-4465 - Z-Coordinate,STARLINK-6135 - Z-Coordinate,STARLINK-4707 - Z-Coordinate,STARLINK-4481 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-31952 - Z-Coordinate,STARLINK-30609 - Z-Coordinate,STARLINK-2663 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-4476 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-30384 - Z-Coordinate,STARLINK-5949 - Z-Coordinate,STARLINK-31696 - Z-Coordinate,STARLINK-31250 - Z-Coordinate,STARLINK-5072 - Z-Coordinate,STARLINK-31314 - Z-Coordinate,STARLINK-30043 - Z-Coordinate,STARLINK-2605 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-6188 - Z-Coordinate,STARLINK-5584 - Z-Coordinate,STARLINK-4430 - Z-Coordinate,STARLINK-5463 - Z-Coordinate,STARLINK-30070 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-2077 - Z-Coordinate,STARLINK-30616 - Z-Coordinate,STARLINK-2169 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-30366 - Z-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-1781 - Z-Coordinate,STARLINK-30172 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-3392 - Z-Coordinate,STARLINK-1626 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-1494 - Z-Coordinate,STARLINK-5413 - Z-Coordinate,STARLINK-1647 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4402.0299,4120.2653,-5357.9036,3932.3558,-484.1218,-1809.0876,6372.5196,-5204.9275,3785.8718,-4105.4944,6588.1378,-4606.7690,-305.2239,-5051.0558,-6110.5076,232.9772,0.0000,-2312.4979,1799.3138,-5367.8123,5863.1800,-5373.9543,-6409.5325,-2146.5334,3524.2669,-3213.5828,3036.9524,6516.0510,-4227.9702,-2980.0245,-4649.9320,-3654.1020,1498.4815,2082.0384,-931.9473,-6171.3257,998.8926,-2340.3914,-3805.1136,-260.0566,4076.8069,-6192.1536,-4895.6429,947.7756,-366.6197,-4415.8749,4386.5650,3914.2481,5478.1895,5426.5168,191.2682,5715.5761,5311.0012,-2812.9378,-999.2484,2002.2253,-5627.7569,-639.3691,6455.3927,-4891.8976,-680.7345,713.7236,108.1985,-5681.8845,-3878.4827,4189.0770,1009.8447,-4221.1957,-4221.4345,3266.9532,3197.1750,-1977.7539,1313.4631,-2272.1134,1687.5902,1601.5894,-5958.8490,-404.2443,3392.0417,4426.0713,-12.6419,203.7540,-6917.0355,-5025.0486,-6277.9905,-4792.1860,6829.6703,-1987.8874,1352.7610,-1835.7760,5650.6956,-6115.4185,6211.9429,2365.6872,-459.2065,2789.6230,-6903.1823,3202.8691,3244.9504,5022.7687,320663.6707,334805.9841,322950.0265,323922.2780,324115.4891,324147.5029,332668.0426,327495.4952,177900429.0268,177919846.8520,177911197.9617,177921964.7297,328411.9358,177915008.9825,3064.4656,2644.9439,-1683.0264,-1701.2237,-5795.8667,-5604.8425,2592.8176,3743.1546,1693.5820,-3485.4095,1869.3856,-918.1691,6853.7813,-417.0693,-2835.6271,-6833.3241,0.0000,6323.2273,-1946.4142,3978.5254,-1188.9566,-4366.8810,1668.7448,-6477.1596,-4925.8618,-2587.9539,2855.9210,-551.6055,1503.4531,-2798.9102,-3223.4847,-3592.3580,-4197.3692,-6223.0574,502.2796,-2954.5647,2185.2527,-4466.4763,2944.2108,5935.5388,2739.7632,-3026.8752,-685.6917,5767.8912,6826.7438,4605.9707,725.5132,-3343.2505,802.0632,-462.0470,6471.8329,-3414.1602,1525.1441,-5754.7426,2226.5778,6390.5105,3756.6015,6630.3148,-1812.6149,3938.2451,-4782.7216,-6423.5011,5212.0567,-3915.4426,-4354.3458,-1477.7446,4975.6865,-2790.1527,3416.6787,-4007.3368,-2812.1768,-3698.3990,3503.2634,-5975.3471,-4827.3048,5931.1072,-3178.6899,6068.0900,5472.5440,5075.6256,-6632.2602,4307.7213,-384.4803,-1295.5756,1449.3526,-3305.3587,-228.8640,6401.4652,-6620.9493,-5952.7227,-2015.7532,502.5974,1035.7844,-6448.3731,-6854.2400,-6096.9651,496.5361,-3149.6349,-2639.7095,-770.9599,162320.4166,151251.7279,147990.9658,153375.8558,145047.5161,148642.5253,148985.2748,151369.5471,99199260.9470,99184127.8955,99181531.8820,99197796.1853,150267.0458,99206632.9592,-4228.2583,4577.5547,-4072.6920,-5453.6969,3548.3523,3519.7881,878.1717,2608.2180,-5540.3136,-4338.2178,1025.6933,5117.2956,-868.2236,4723.8046,1595.2353,-1175.8787,0.0000,-1675.1718,6416.6563,1786.4448,3455.9146,-392.8215,-1997.8998,-1084.0306,-3142.1422,5475.1416,5510.1061,2257.5464,-5270.3033,-5618.9001,-3989.0909,4636.4324,5280.6166,2147.5623,-6864.5852,1005.3802,6516.1053,-4659.0910,-4923.9794,3572.1739,-4878.6997,-555.2281,-4848.9282,3686.4243,-250.5684,2404.5745,-5311.0182,4607.7529,-4176.1105,-4109.0430,2426.1475,1482.2930,4170.8819,2191.5353,-6515.0093,-1812.7727,1431.7888,1850.6383,-1748.7305,-2912.5265,4940.3418,2156.4659,4565.2394,453.0031,3724.7964,5288.8963,-4696.1482,4701.2900,-4312.4736,-4628.9898,-5341.3812,5393.5721,5850.9530,-2434.3913,4677.2792,3163.1901,1576.6864,-3316.1168,2559.6680,-1737.6104,-2039.0486,-5455.5886,-258.5229,4486.8379,-2539.3375,3578.6551,1093.6581,1265.1067,-1446.2679,3002.2765,-3460.4629,-3240.5413,2889.9659,-655.5525,-244.9392,1402.1253,76.4967,-5266.4103,-5497.8071,-4555.0808,140261.0189,139657.7226,136724.9557,144285.5362,142461.1995,131743.1358,131841.6356,137270.9410,75552607.0394,75533897.4737,75565819.4998,75557347.0523,138373.0102,75564873.2082,
300.000,-2521.4270,5597.1219,-6215.2829,3329.5654,-2225.9976,-3599.3064,6454.2423,-3651.3878,4460.1400,-4290.8236,6848.0029,-3201.9837,930.8534,-5001.8732,-6697.3150,-1278.5888,0.0000,-880.7028,-330.8322,-4731.5666,6094.2842,-5990.5848,-6264.3613,-3116.3975,1754.6488,-4312.4493,4522.6940,5522.3032,-2765.4923,-1157.0510,-4586.6189,-4059.2503,-663.5181,954.0858,-2731.0035,-6154.7197,3049.4398,-4061.1294,-3176.3015,1573.8478,4197.2938,-6536.9025,-4087.8314,2464.6196,852.4671,-2667.4261,5111.5988,3322.5854,6040.5741,4460.1336,1482.0352,4348.3394,6343.6285,-3921.9750,-928.8023,3493.7722,-4977.8392,694.2930,6082.0358,-3251.4010,-2547.1344,-975.3264,2167.7152,-6178.9558,-5342.4253,3936.5065,2499.5598,-4255.2416,-3182.0904,1690.7383,2049.7917,-3580.7102,2989.4437,-3585.3497,-308.6605,3042.5361,-6101.6528,946.7791,4352.0569,4357.3631,449.3954,1296.2174,-6609.3247,-4948.4609,-6287.5880,-6063.3032,6167.5217,-811.8882,-283.7881,-3243.0665,5661.9675,-5103.6585,6737.0347,1177.8869,-1642.4418,1362.6230,-6496.1080,1206.6557,1925.1772,4191.9839,317195.4549,331848.3437,319692.5579,320777.1077,320920.2079,320910.5758,329421.4463,323994.5278,175695116.3978,175714927.3081,175706551.5885,175717006.0562,325220.3681,175709719.2406,3735.0065,1522.7390,27.2682,-3694.6891,-4755.5594,-5364.0451,997.6003,4262.5632,-357.9275,-1500.3218,684.6219,445.4316,6345.0399,1724.3017,-1749.5302,-6807.6987,0.0000,6878.8408,-2537.0992,5047.5990,-2670.3986,-2942.2667,2922.7223,-5506.3492,-4877.0447,-705.2082,1328.3353,-1771.0311,3090.2783,-1843.1045,-1306.9543,-1577.8142,-4088.2019,-6830.2765,-794.3419,-1596.6267,1497.6212,-3155.5296,4738.9977,5137.0817,649.1934,-1862.2954,1241.9352,6089.9808,6603.3695,5149.6505,-1168.0068,-5037.5860,-1055.1186,-2347.1628,6721.3676,-4409.4926,213.4244,-4326.6866,-17.9624,5984.6291,4790.1121,5953.9393,-3308.9374,4363.7109,-5130.7005,-5823.8906,5281.5973,-2799.0646,-3809.5131,-3486.7554,3546.7862,-721.9261,5099.7447,-5362.7121,-4551.3115,-2202.5617,4247.4313,-5782.8638,-5496.2488,6016.1734,-1503.7148,6644.5099,3914.3477,3993.5500,-6919.0146,2594.3031,1127.5493,863.6527,2782.1371,-2427.9514,-1432.8968,6752.1755,-6303.3340,-5962.6850,-3515.0495,2157.5468,-555.5810,-6696.3551,-6487.5795,-5970.6637,1670.1023,-3967.9656,-4310.5826,-2778.4684,168930.2973,158148.2197,155018.0284,160302.6495,151920.9137,155499.0234,155950.7724,158320.5657,103064911.2426,103050070.5942,103046960.8621,103063858.3031,157182.6109,103072208.9829,-5132.7573,3362.8923,-3080.8970,-4832.8214,4339.8962,2317.2895,2329.1701,4046.6813,-5279.1478,-5212.0730,-785.5544,6146.6604,-2591.6191,4473.4856,-201.8509,363.5848,0.0000,-160.0966,6454.0770,-5.7421,1870.3596,-1891.4028,-218.7020,-2779.8771,-4439.2200,5283.4051,5053.3706,3767.7575,-5541.8745,-6599.5143,-5018.5186,5363.9500,5530.9261,379.2163,-6336.5026,2713.4798,6058.3376,-4548.1695,-3851.5214,4378.7394,-5467.2617,1258.2226,-5449.5666,2151.7286,1561.2374,3583.6659,-4524.4474,3368.3022,-3238.3177,-4598.0993,684.8716,2854.8918,2770.5004,3421.3146,-6894.8175,-307.9248,-376.3053,3439.8179,-237.9664,-4280.2109,3868.1927,3395.7415,3928.6873,-1353.9165,2204.3349,4480.3870,-5385.5357,5390.9721,-3457.5660,-4067.1556,-4662.4497,5386.0973,4613.1338,-686.8718,4211.0090,1527.0281,2929.3742,-1707.3901,3703.6620,-3666.9533,184.3307,-6320.4445,-1767.5459,4671.6951,-814.8886,2018.8211,2787.3223,-558.5075,-2821.5389,1335.4688,-1880.1099,-4178.2901,1529.1406,1161.6861,1560.2312,3062.8288,-1715.2728,-5541.7626,-5042.8044,-4612.5642,140136.1630,139595.1983,136706.8237,144079.9510,142521.7015,131829.1234,131577.8834,137575.2030,75552538.3918,75533809.0567,75565450.4204,75557031.0135,138283.8385,75564821.7358,
600.000,-383.6317,6469.0866,-6487.7376,2453.4198,-3774.6028,-5016.9836,5922.4846,-1722.4630,4747.6669,-4108.4224,6431.0515,-1520.2106,2103.3189,-4511.0220,-6620.6163,-2669.8770,0.0000,634.8631,-2404.1119,-3624.6303,5730.0318,-6040.2251,-5496.4188,-3806.5738,-222.3519,-5022.2045,5593.1245,3988.3508,-1072.4171,739.6226,-4122.2077,-4121.5614,-2766.8387,-264.8980,-4186.1918,-5541.9575,4810.7271,-5401.8022,-2271.0576,3285.8274,3964.2934,-6235.5826,-2927.7991,3716.0821,2001.7618,-634.1789,5372.3361,2437.7261,6040.2976,3075.3768,2617.7437,2529.9886,6757.2110,-4655.9580,-663.1923,4644.6381,-3829.9434,1995.8392,5118.7164,-1274.6084,-4135.8184,-2594.1343,4004.2214,-6069.6419,-6267.3429,3342.0835,3792.0065,-3925.5193,-1867.9925,-15.9131,741.4316,-4856.8858,4326.0102,-4522.6344,-2253.7266,4166.2527,-5673.2141,2185.8048,4925.3312,3887.2873,859.7357,2332.7133,-5663.2445,-4422.9535,-5677.8492,-6705.5601,4896.0719,454.6628,-1917.0724,-4315.5338,5126.6877,-3620.4656,6613.1511,-140.8708,-2676.8146,-233.0926,-5443.5039,-889.4509,463.4849,2977.2045,313592.4758,328739.6283,316292.4119,317487.5433,317582.6931,317532.3222,326025.4355,320437.4523,173405823.0121,173426016.5605,173417933.2419,173428040.6617,321883.1267,173420452.3495,4079.6558,273.2576,1709.9105,-5329.0262,-3255.5622,-4605.6688,-713.4707,4403.1220,-2350.2165,644.9176,-576.6225,1829.6922,5209.9261,3694.2069,-487.8245,-6122.4465,0.0000,6768.4066,-2952.5447,5614.5287,-3868.1980,-1219.8943,3883.4814,-3981.0872,-4367.8876,1215.1930,-285.4754,-2856.3588,4417.2174,-612.3435,760.2953,595.3929,-3634.9839,-6754.1029,-2078.5496,-53.7958,735.7780,-1566.9814,6053.3220,3870.7503,-1512.9205,-498.8584,3080.5912,5819.6889,5700.3376,5201.1492,-2915.6030,-6224.1106,-2787.9575,-4022.5662,6304.0474,-4982.2965,-1089.4003,-2445.3011,-2253.2703,5000.9589,5350.2418,4696.9323,-4481.7390,4403.4022,-5004.6781,-4644.7226,4875.1035,-1391.4242,-2910.0510,-5140.4995,1800.2173,1430.1656,6293.0340,-6222.3597,-5839.5387,-526.0211,4609.6962,-4998.8430,-5667.6594,5511.9280,337.2555,6568.7510,1972.9752,2479.7319,-6451.6654,655.4524,2547.1996,2941.5234,3830.9187,-1323.2209,-2526.0077,6403.1823,-5381.3464,-5388.5860,-4650.6633,3638.8224,-2079.0300,-6276.0598,-5461.0591,-5252.2525,2697.3027,-4453.5121,-5580.3706,-4521.8045,175464.4682,164986.2361,161977.6492,167162.5349,158728.5181,162286.5995,162846.5388,165109.5903,106881557.2467,106867017.0702,106863408.9067,106880940.1842,164030.4663,106888781.9881,-5464.6534,1750.9692,-1760.0982,-3696.3580,4642.9082,859.1201,3530.9427,5050.1359,-4451.5778,-5525.5838,-2512.4776,6524.3932,-4035.7719,3744.3756,-1977.2729,1864.1419,0.0000,1372.0806,5806.9745,-1797.3403,82.6909,-3187.8516,1584.0603,-4175.4642,-5239.3051,4509.0016,4052.0307,4872.1981,-5219.4394,-6882.2298,-5509.9822,5513.3512,5185.3779,-1430.2318,-5137.0347,4128.7432,4958.4599,-3937.1238,-2358.4854,4717.1179,-5470.1033,2935.7185,-5466.7439,384.7182,3198.8977,4359.9213,-3253.0686,1765.2036,-1954.3946,-4572.0068,-1130.2962,3906.6160,1072.7145,4258.0948,-6548.3839,1229.8355,-2143.8739,4657.6776,1298.3218,-5188.7015,2378.8008,4252.2978,2871.7137,-3014.8971,446.7797,3188.2326,-5496.1377,5498.7810,-2233.1560,-3071.8843,-3463.0640,4778.5668,2885.5585,1137.2397,3294.3524,-274.1073,3968.7045,84.7062,4450.6140,-5208.0803,2387.9461,-6517.9990,-3087.4142,4341.6769,997.1495,233.6151,4180.8348,-2319.4385,-3892.1787,-475.3139,-97.7706,-4670.8337,4.4056,2852.5925,3193.8530,4383.5435,-3322.6492,-5223.1525,-4043.6721,-4153.6804,140010.9432,139530.7651,136691.6070,143869.1724,142578.4757,131920.7100,131319.8051,137931.2695,75552475.1258,75533722.5690,75565081.0216,75556726.8703,138194.5796,75564770.0909,
