sl_100_86400_20250804 Coordinates.csv
2025/08/04 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:39 2024,
Start: 2025/08/04 07:47:00.00, Stop: 2025/08/05 07:47:00.00,
TIME_UNITS,STARLINK-31021 - X-Coordinate,STARLINK-11179 [DTC] - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-5151 - X-Coordinate,STARLINK-2055 - X-Coordinate,STARLINK-31552 - X-Coordinate,STARLINK-1917 - X-Coordinate,STARLINK-4075 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-3578 - X-Coordinate,STARLINK-6268 - X-Coordinate,STARLINK-5051 - X-Coordinate,STARLINK-30393 - X-Coordinate,STARLINK-1187 - X-Coordinate,STARLINK-31796 - X-Coordinate,STARLINK-3509 - X-Coordinate,STARLINK-4433 - X-Coordinate,STARLINK-6242 - X-Coordinate,STARLINK-31673 - X-Coordinate,STARLINK-31394 - X-Coordinate,STARLINK-31767 - X-Coordinate,STARLINK-3396 - X-Coordinate,STARLINK-3703 - X-Coordinate,STARLINK-3721 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-30328 - X-Coordinate,STARLINK-31317 - X-Coordinate,STARLINK-2087 - X-Coordinate,STARLINK-5702 - X-Coordinate,STARLINK-3971 - X-Coordinate,STARLINK-5562 - X-Coordinate,STARLINK-1806 - X-Coordinate,STARLINK-4257 - X-Coordinate,STARLINK-31433 - X-Coordinate,STARLINK-30873 - X-Coordinate,STARLINK-3785 - X-Coordinate,STARLINK-1454 - X-Coordinate,STARLINK-5460 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-4264 - X-Coordinate,STARLINK-30852 - X-Coordinate,STARLINK-2549 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-31250 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-4350 - X-Coordinate,STARLINK-2491 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-5880 - X-Coordinate,STARLINK-1641 - X-Coordinate,STARLINK-30108 - X-Coordinate,STARLINK-32008 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-31733 - X-Coordinate,STARLINK-5691 - X-Coordinate,STARLINK-1166 - X-Coordinate,STARLINK-5294 - X-Coordinate,STARLINK-5763 - X-Coordinate,STARLINK-32290 - X-Coordinate,STARLINK-4120 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-2695 - X-Coordinate,STARLINK-6187 - X-Coordinate,STARLINK-4753 - X-Coordinate,STARLINK-4215 - X-Coordinate,STARLINK-2404 - X-Coordinate,STARLINK-4328 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-1845 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-30871 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-1112 - X-Coordinate,STARLINK-5853 - X-Coordinate,STARLINK-4792 - X-Coordinate,STARLINK-2266 - X-Coordinate,STARLINK-5655 - X-Coordinate,STARLINK-6160 - X-Coordinate,STARLINK-5960 - X-Coordinate,STARLINK-31323 - X-Coordinate,STARLINK-5166 - X-Coordinate,STARLINK-3966 - X-Coordinate,STARLINK-2329 - X-Coordinate,STARLINK-31931 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-30869 - X-Coordinate,STARLINK-1272 - X-Coordinate,STARLINK-1958 - X-Coordinate,STARLINK-31107 - X-Coordinate,STARLINK-3550 - X-Coordinate,STARLINK-31860 - X-Coordinate,STARLINK-30420 - X-Coordinate,STARLINK-5712 - X-Coordinate,STARLINK-1114 - X-Coordinate,STARLINK-4335 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31021 - Y-Coordinate,STARLINK-11179 [DTC] - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-5151 - Y-Coordinate,STARLINK-2055 - Y-Coordinate,STARLINK-31552 - Y-Coordinate,STARLINK-1917 - Y-Coordinate,STARLINK-4075 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-3578 - Y-Coordinate,STARLINK-6268 - Y-Coordinate,STARLINK-5051 - Y-Coordinate,STARLINK-30393 - Y-Coordinate,STARLINK-1187 - Y-Coordinate,STARLINK-31796 - Y-Coordinate,STARLINK-3509 - Y-Coordinate,STARLINK-4433 - Y-Coordinate,STARLINK-6242 - Y-Coordinate,STARLINK-31673 - Y-Coordinate,STARLINK-31394 - Y-Coordinate,STARLINK-31767 - Y-Coordinate,STARLINK-3396 - Y-Coordinate,STARLINK-3703 - Y-Coordinate,STARLINK-3721 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-30328 - Y-Coordinate,STARLINK-31317 - Y-Coordinate,STARLINK-2087 - Y-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-3971 - Y-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-1806 - Y-Coordinate,STARLINK-4257 - Y-Coordinate,STARLINK-31433 - Y-Coordinate,STARLINK-30873 - Y-Coordinate,STARLINK-3785 - Y-Coordinate,STARLINK-1454 - Y-Coordinate,STARLINK-5460 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-30852 - Y-Coordinate,STARLINK-2549 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-31250 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-4350 - Y-Coordinate,STARLINK-2491 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-5880 - Y-Coordinate,STARLINK-1641 - Y-Coordinate,STARLINK-30108 - Y-Coordinate,STARLINK-32008 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-31733 - Y-Coordinate,STARLINK-5691 - Y-Coordinate,STARLINK-1166 - Y-Coordinate,STARLINK-5294 - Y-Coordinate,STARLINK-5763 - Y-Coordinate,STARLINK-32290 - Y-Coordinate,STARLINK-4120 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-2695 - Y-Coordinate,STARLINK-6187 - Y-Coordinate,STARLINK-4753 - Y-Coordinate,STARLINK-4215 - Y-Coordinate,STARLINK-2404 - Y-Coordinate,STARLINK-4328 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-1845 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-30871 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-1112 - Y-Coordinate,STARLINK-5853 - Y-Coordinate,STARLINK-4792 - Y-Coordinate,STARLINK-2266 - Y-Coordinate,STARLINK-5655 - Y-Coordinate,STARLINK-6160 - Y-Coordinate,STARLINK-5960 - Y-Coordinate,STARLINK-31323 - Y-Coordinate,STARLINK-5166 - Y-Coordinate,STARLINK-3966 - Y-Coordinate,STARLINK-2329 - Y-Coordinate,STARLINK-31931 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-30869 - Y-Coordinate,STARLINK-1272 - Y-Coordinate,STARLINK-1958 - Y-Coordinate,STARLINK-31107 - Y-Coordinate,STARLINK-3550 - Y-Coordinate,STARLINK-31860 - Y-Coordinate,STARLINK-30420 - Y-Coordinate,STARLINK-5712 - Y-Coordinate,STARLINK-1114 - Y-Coordinate,STARLINK-4335 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31021 - Z-Coordinate,STARLINK-11179 [DTC] - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-5151 - Z-Coordinate,STARLINK-2055 - Z-Coordinate,STARLINK-31552 - Z-Coordinate,STARLINK-1917 - Z-Coordinate,STARLINK-4075 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-3578 - Z-Coordinate,STARLINK-6268 - Z-Coordinate,STARLINK-5051 - Z-Coordinate,STARLINK-30393 - Z-Coordinate,STARLINK-1187 - Z-Coordinate,STARLINK-31796 - Z-Coordinate,STARLINK-3509 - Z-Coordinate,STARLINK-4433 - Z-Coordinate,STARLINK-6242 - Z-Coordinate,STARLINK-31673 - Z-Coordinate,STARLINK-31394 - Z-Coordinate,STARLINK-31767 - Z-Coordinate,STARLINK-3396 - Z-Coordinate,STARLINK-3703 - Z-Coordinate,STARLINK-3721 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-30328 - Z-Coordinate,STARLINK-31317 - Z-Coordinate,STARLINK-2087 - Z-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-3971 - Z-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-1806 - Z-Coordinate,STARLINK-4257 - Z-Coordinate,STARLINK-31433 - Z-Coordinate,STARLINK-30873 - Z-Coordinate,STARLINK-3785 - Z-Coordinate,STARLINK-1454 - Z-Coordinate,STARLINK-5460 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-30852 - Z-Coordinate,STARLINK-2549 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-31250 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-4350 - Z-Coordinate,STARLINK-2491 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-5880 - Z-Coordinate,STARLINK-1641 - Z-Coordinate,STARLINK-30108 - Z-Coordinate,STARLINK-32008 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-31733 - Z-Coordinate,STARLINK-5691 - Z-Coordinate,STARLINK-1166 - Z-Coordinate,STARLINK-5294 - Z-Coordinate,STARLINK-5763 - Z-Coordinate,STARLINK-32290 - Z-Coordinate,STARLINK-4120 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-2695 - Z-Coordinate,STARLINK-6187 - Z-Coordinate,STARLINK-4753 - Z-Coordinate,STARLINK-4215 - Z-Coordinate,STARLINK-2404 - Z-Coordinate,STARLINK-4328 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-1845 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-30871 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-1112 - Z-Coordinate,STARLINK-5853 - Z-Coordinate,STARLINK-4792 - Z-Coordinate,STARLINK-2266 - Z-Coordinate,STARLINK-5655 - Z-Coordinate,STARLINK-6160 - Z-Coordinate,STARLINK-5960 - Z-Coordinate,STARLINK-31323 - Z-Coordinate,STARLINK-5166 - Z-Coordinate,STARLINK-3966 - Z-Coordinate,STARLINK-2329 - Z-Coordinate,STARLINK-31931 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-30869 - Z-Coordinate,STARLINK-1272 - Z-Coordinate,STARLINK-1958 - Z-Coordinate,STARLINK-31107 - Z-Coordinate,STARLINK-3550 - Z-Coordinate,STARLINK-31860 - Z-Coordinate,STARLINK-30420 - Z-Coordinate,STARLINK-5712 - Z-Coordinate,STARLINK-1114 - Z-Coordinate,STARLINK-4335 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-171.7657,-3438.4541,4185.0487,-6125.2022,978.9478,-6068.7951,-2976.7278,6179.7356,-3275.4736,3320.4205,-593.9778,-4470.1887,3171.0682,2722.5646,2877.3323,3915.1635,-5416.1966,879.3494,-6624.4119,-3922.1340,2710.1506,-5081.4867,-795.6024,-12.4892,-2379.4511,6650.1115,1377.4860,5252.7606,5940.3076,-5329.7100,6138.0209,-3754.7462,-5254.2831,6497.2007,5195.6107,-6232.9629,-4843.1774,5695.1303,-1223.5205,2800.2308,6270.3516,-872.7029,2068.7730,-184.0380,-4790.0490,-2084.1802,2891.7843,5152.3877,6726.6208,-3488.5580,5464.2538,-5080.4606,-5883.4180,4081.0549,-5711.2335,-6507.4845,5824.4595,-6453.2785,-2575.0787,6679.2629,-4619.2378,722.6427,-2771.7830,-4869.3713,4784.3700,-3846.5903,5175.8347,-310.8942,-3791.4033,-1403.2051,-3819.8533,-551.5907,3688.0036,1611.5856,4979.9455,2214.0206,1692.9139,6837.8706,-5330.2768,-1772.7217,-2619.0130,612.9856,5843.2621,2706.2276,-1895.7623,-6331.2103,5508.1000,4173.1020,1194.5236,3295.3429,-5282.1671,-407.8232,5681.1405,-4830.5619,3866.3097,4930.2322,-4062.7214,5934.5550,5344.9686,1096.1750,346501.6679,366165.6822,357029.3987,352112.4748,360519.9615,357079.3973,356498.8226,356072.3330,103185239.3924,103212831.7530,103162670.0941,103181924.7910,355289.8129,103172502.9368,5739.7363,4231.1513,5499.8593,754.2665,-4943.6208,-1533.0082,-4780.8903,3013.6084,-6089.7285,3851.3654,-4102.1037,-2812.5773,-2779.2384,-4339.4372,-4167.4435,3649.5838,-136.7657,-4225.2369,327.0727,5656.6777,5510.4741,3469.2205,-5959.5186,-6894.5152,6456.3512,-1867.2032,-6761.6416,2518.1701,-1171.9599,-4326.9736,-3150.7939,-2465.7765,-3774.3183,-2278.2166,2489.5271,-680.4268,2050.2587,1388.9105,6621.5430,3749.5629,2707.0931,-6833.1994,-5325.8355,-6885.8357,2665.2704,6345.8341,-4378.5374,3733.9458,-545.3787,4972.6100,-3069.2285,-643.2349,-15.9158,1333.7967,3471.4472,-2272.5191,-1497.7659,1470.8329,-6307.5952,-1642.4182,4999.4019,4521.0397,5991.4142,-4230.7068,1986.4729,1570.9976,-2119.7369,5608.9542,2072.2282,-4368.3165,-3170.9541,5635.5253,-3223.0285,-5066.9672,-1136.2878,-6100.1543,-5553.9745,1021.8722,-635.4073,5293.1272,-6040.0241,5890.5808,-493.3877,-5508.1363,3806.3438,-2765.2462,3638.8401,-1589.2209,-4852.1444,3040.0280,1376.5715,-4793.6113,2009.5541,2854.2208,-4073.9515,-732.2234,-4071.8325,1468.9838,3703.1706,-1590.4278,-1116.2461,8376.4676,-11227.0972,-10052.9945,-9826.7390,-9819.5668,-1317.5792,-3939.9076,302370591.2327,302371057.7225,302353472.1586,302353982.7776,-5521.8658,302356033.4359,-3894.0936,-3972.0697,-304.5424,-3103.6321,4728.5340,2695.8111,3982.4047,744.5240,-208.7146,4705.6965,5523.6183,4481.8176,5469.1142,-4679.7877,4710.4690,-4224.5023,-4296.4069,5422.1112,2023.2885,150.6838,-2971.6597,-2514.2746,3404.7426,-522.7050,710.8898,-602.7956,-35.9244,3750.9995,3196.4285,760.3307,-706.1724,-5269.1831,-2523.9399,682.8489,-3812.1523,2671.1980,4511.0525,3664.7031,-1595.3459,-5146.7861,-1114.8773,439.7667,-3935.6589,-684.5588,-4222.8653,1464.2094,4521.7665,-2782.0468,-1535.1914,3302.8544,2956.8536,-4610.2525,3632.4118,-5308.2457,-1867.6728,-592.9709,3206.5586,2125.0571,-1128.5879,-707.6204,1305.6902,-5069.2570,2056.1488,2224.1767,4574.4543,5494.8464,-4111.9489,-4040.9180,5386.9620,-5187.8045,4835.9132,-3868.8499,4869.6347,4401.5068,4512.9472,2436.9044,3562.6214,266.4737,-4397.1069,-4067.6360,2040.3183,3595.2071,-3711.0497,3219.0627,-5360.8733,298.5208,-2061.1522,5272.2354,-4656.5164,5256.9799,-4278.9558,-4959.7509,-3410.7662,-3957.4016,-4042.3330,4645.9250,-3554.8146,3262.7366,-2278.5217,-6672.0455,-181825.7842,-183337.1783,-186096.0479,-178941.7734,-180344.5521,-191054.7179,-191344.4652,-184711.9574,6581565.7685,6555050.4272,6586353.7853,6579826.2281,-184628.6510,6574990.5255,
3600.000,-2663.2144,1877.8735,-4644.6141,2974.6181,3028.8750,4364.9143,5235.9024,-5872.7954,4037.1301,-5878.0334,4665.3510,6617.5852,-1136.1449,384.4068,1454.4481,-6617.0743,2724.3304,-609.1177,6263.9553,1462.9435,-5246.4813,74.2009,2638.7278,1614.0829,536.3763,-5068.0804,612.3253,-4903.2755,-2360.7363,5469.1432,-3631.0472,4544.3391,1244.1940,-4118.8480,-3870.3677,6373.0394,2155.2928,-6895.8146,-1167.2207,-2386.9010,-5074.8152,2409.5412,1945.6922,1727.5679,4690.7402,-854.9303,-229.3127,-1055.9319,-4285.6642,2377.3650,-4486.3044,2884.4723,6357.3308,-3991.8702,4273.7631,5906.6331,-5226.8102,3894.2832,3537.6631,-5194.3456,2601.3153,-4234.7625,1267.2280,5794.5319,-6853.6911,1864.1829,-4546.1877,-1680.4482,2871.3429,4757.4673,-694.8360,-2958.6678,533.3138,238.9282,-2644.8401,1194.2299,2314.8769,-5431.2382,4280.9647,87.9703,3968.8617,-3300.1679,-6106.3747,-633.5448,-2718.8569,5721.5095,-4586.6919,-4003.2335,3110.6924,-6344.0711,4974.8647,3386.2340,-6856.3978,1013.2299,309.1329,-3728.2902,4003.5032,-6877.0428,-6137.6578,-5732.2926,333479.4842,353057.3913,345426.1059,341751.8186,350646.6364,347543.2990,345908.2545,344778.0807,21318502.2229,21339908.9100,21302560.6418,21317534.6638,345063.7205,21305959.2293,-6354.4283,-6430.6491,-3433.0337,-2990.9072,3211.4214,-2429.8203,4493.9711,-1132.0669,4067.4718,-837.8971,3193.7827,168.3731,6041.5602,6345.7110,4147.9510,-1208.1354,-3198.1919,-1143.0014,-2490.3817,-5254.7949,-4248.1399,-4865.8413,6334.3468,5642.0687,-5947.2552,3700.7701,5558.3559,1480.7934,3393.6765,2387.9274,4487.0281,-1836.9612,2624.8681,3338.1071,1449.3398,-2041.4774,-5117.6984,229.3850,-4704.6757,703.1790,-165.7254,4791.3183,4782.3043,5716.8888,-5076.3358,-4591.4143,6577.7058,-2430.9899,2334.0115,-6428.3250,5254.8051,-3283.4817,-2711.7276,3448.3814,-5158.4797,372.7902,4336.8796,-3610.3140,3582.9155,2910.3790,-5981.3219,-5113.8735,-6391.7711,2616.4969,-244.7284,-5335.0573,5102.0840,-6711.3373,-5634.6261,4528.2326,612.1143,-2879.7719,4486.9588,6878.4289,5097.3246,5050.6891,3382.4938,916.1156,-3328.6627,-6903.8924,5097.7511,-6089.1495,3253.7728,6901.4176,-4597.4232,746.4785,-445.9331,5083.1611,5340.0551,-1403.0312,-4579.0846,5804.5497,-531.6930,-5098.3130,4140.4524,4926.0563,-802.5917,866.9840,-2221.5395,1774.5523,84237.1340,99974.4967,77282.7473,79577.9578,79228.8843,78992.6512,86727.0749,81629.3683,318812769.6929,318820813.8506,318791684.6415,318801853.3640,83401.8961,318797082.7036,778.6563,-772.3717,-3813.4581,5457.8235,-5329.2151,-4644.9260,84.4158,3462.6848,-3881.3582,-3591.1244,-3982.1339,-2069.0799,-3165.7463,2759.8594,-5352.3222,1083.6845,5479.5104,-6818.7408,1627.4977,-4209.6815,-964.0303,4509.5457,827.6218,-3662.5768,3482.6493,-2955.3827,-4049.2383,-4680.2192,-5467.9296,3467.7360,3831.9871,4877.7568,6297.3546,-4453.2139,5522.8702,1303.8312,-4162.2548,475.8002,4926.4652,6480.1656,4690.6669,-4352.1980,4618.5165,-3506.3100,288.5963,-5002.7125,-2187.5207,6404.7354,4895.8084,924.3740,566.8094,5313.4116,-333.1646,4319.8765,-1813.7643,-3589.1426,622.8597,-4500.4548,4716.0345,-3521.2374,2337.8644,1586.6081,2307.7592,2471.0794,-897.0084,-3956.8952,1192.3115,15.3098,-2794.9890,2181.5189,-6882.6394,5461.3462,-5236.0795,-585.6251,-3689.0448,-4607.3400,-5453.5001,-4194.1351,4312.3033,3.6682,2395.5465,-322.1667,481.1812,218.6025,4262.7437,3801.8569,5144.4192,-2444.7110,2889.3791,-2373.3132,1520.0578,1590.2602,-805.9897,4470.4321,5523.0243,-2897.6982,5375.8923,160.9694,-2209.4888,3477.4768,-181740.2262,-183847.5858,-185398.2488,-181151.1301,-179235.2122,-188861.2770,-193379.6502,-184711.7098,6519576.2719,6493981.6789,6530849.8710,6516438.3220,-185006.1096,6515838.3246,
7200.000,4289.2120,1119.5934,4093.6745,673.8133,-6216.0026,-1569.9239,-5124.2468,3590.4864,-4140.8569,6708.3805,-6601.0644,-6420.4837,-481.9954,-2713.7710,-5038.7439,5992.3479,-164.5583,-2467.5224,-3494.6525,2509.2835,5355.5294,4841.8736,-3561.2848,-3571.6204,2470.9728,1494.5040,-3422.4913,3879.7890,-1635.2429,-3952.8573,-349.2455,-4743.4749,1934.8396,-64.7431,2400.3378,-3296.7926,447.0134,5037.4828,4267.5217,3026.4622,2667.9431,-4144.5780,-5343.4654,-3543.9729,-2589.0136,4518.8609,-2017.2977,-2050.4351,481.6489,59.3451,1685.7619,-840.9278,-4362.5466,3130.8235,-995.3451,-3246.6440,1917.4031,-368.4867,-4354.9265,1336.3831,842.6328,5101.6912,1449.7832,-4117.4186,5891.7725,-190.7353,2498.0542,2898.2991,-1490.9548,-5689.8750,2883.8421,6050.6831,-3916.8790,-1825.4016,-21.2955,-4751.5741,-5949.0477,2174.2761,-2738.7435,1613.6141,-4172.2392,4691.6924,4150.6310,-1763.7370,5354.4683,-3268.2391,3019.9760,2728.1429,-5484.3593,6614.5669,-3122.2007,-4434.1243,5062.7412,2573.4179,-4304.8022,1462.9274,-3305.4294,5210.4940,4408.4142,6700.9195,300391.3746,317327.0529,311959.6966,309699.0896,318669.2228,315406.6381,313942.9462,312674.7549,-62021713.7554,-62007807.3838,-62029826.3697,-62025677.3498,312968.1204,-62033553.5680,4676.9750,4565.8767,-616.2192,5327.7758,-1578.3285,5880.1931,-2109.7665,-2117.8150,41.7615,-1736.4271,-2053.8727,2062.9527,-6800.5061,-6328.1390,-3918.9309,-1511.4572,6112.6712,4991.7644,4159.6071,3359.6952,707.3186,4159.7467,-3786.9143,-2098.3470,3356.9707,-4862.6199,-2349.8038,-5035.7317,-5424.2563,1337.1901,-5130.0070,4817.1601,1867.6144,-4264.9543,-5298.2647,4134.3946,6799.7058,-1912.8017,1599.3625,-4733.8738,-3460.5356,-805.6689,-3631.6863,-2217.0584,5159.0452,1513.4803,-6465.4420,-2112.8176,-4503.9619,5171.8912,-5574.7590,6356.0409,4322.1141,-6060.2357,5276.6104,2611.5858,-5184.0801,5486.1740,771.1824,-3934.2673,5139.8560,3350.0664,4269.2917,1043.4507,-1355.0261,6892.3232,-5998.8926,4838.9232,6563.8886,-3299.4104,4078.4929,43.6033,-5213.0313,-5591.9509,-6820.5317,-3097.8038,-875.3964,-3584.4171,6158.1369,5355.5086,-1491.5631,4007.8097,-4660.7557,-5696.3348,4252.6107,2548.6452,-3685.3852,-6054.8502,-3935.6338,-157.4825,5802.7474,-4507.6451,-1397.5792,6078.2598,-4069.0035,-6577.7942,5240.9277,-2944.2518,-857.4246,498.8844,163133.9700,185360.2454,160855.6119,164443.2542,163022.9549,163454.7272,169178.0404,168483.4207,313479770.3466,313493204.4195,313458867.9632,313473313.1051,166863.1807,313463134.0703,2784.7352,4821.7074,5533.6630,-4344.9388,2584.9941,3063.0086,-4119.2110,-5522.0852,5533.1205,289.3803,-86.9906,-1620.5023,-1153.8652,809.5190,2673.0452,2864.8871,-3226.2190,4128.8134,-4319.9398,5452.5153,4152.5510,-1883.7728,-4561.8741,5527.0867,-5524.8317,4699.8100,5503.5431,2760.3686,3846.8027,-5508.3346,-4658.9510,-1484.8153,-6407.2573,5440.2339,-3725.9639,-4310.6040,1284.7878,-4342.2815,-5208.8202,-4104.3007,-5368.2325,5452.6903,-2523.8974,5508.3267,3803.2683,4897.9731,-1495.1716,-6292.9120,-5234.8647,-4598.8569,-3769.8982,-2520.1546,-3195.0640,-124.4951,4382.2003,5513.6547,-4000.3504,4248.6763,-5306.2677,5517.5602,-4580.9720,3049.5277,-5248.3752,-5347.3211,-3365.2416,-176.8139,2421.5561,3995.4432,-1581.5999,2148.6396,4803.8213,-3223.7515,2291.0662,-3626.9963,76.0032,3980.9224,3204.5415,5496.0658,-1640.3633,4039.1993,-5285.3772,-3169.4460,3017.3075,-3546.8434,-90.9691,-5539.4083,-5012.9259,-1937.0055,1014.7306,-2020.0322,2140.9869,2768.7867,4500.0509,-1889.3781,-3575.4789,-1052.9487,-2703.3072,-3509.0661,5213.9498,1731.2599,-181759.4867,-184354.7197,-184580.2752,-184292.2263,-178607.2842,-185738.6450,-194677.3473,-186033.5967,6457327.6017,6433014.0564,6473440.6739,6452791.8860,-185368.4862,6456669.0275,
