sl_20_86400_20250921 Coordinates.csv
2025/09/21 07:47:00.0000 UTC

Generated: Tue Oct  8 16:58:15 2024,
Start: 2025/09/21 07:47:00.00, Stop: 2025/09/22 07:47:00.00,
TIME_UNITS,STARLINK-30363 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-31838 - X-Coordinate,STARLINK-31166 - X-Coordinate,STARLINK-31289 - X-Coordinate,STARLINK-1974 - X-Coordinate,STARLINK-11094 [DTC] - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-31671 - X-Coordinate,STARLINK-31693 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-3885 - X-Coordinate,STARLINK-2633 - X-Coordinate,STARLINK-1349 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-3586 - X-Coordinate,STARLINK-2530 - X-Coordinate,STARLINK-2610 - X-Coordinate,STARLINK-2684 - X-Coordinate,STARLINK-30772 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30363 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-31166 - Y-Coordinate,STARLINK-31289 - Y-Coordinate,STARLINK-1974 - Y-Coordinate,STARLINK-11094 [DTC] - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-31671 - Y-Coordinate,STARLINK-31693 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-3885 - Y-Coordinate,STARLINK-2633 - Y-Coordinate,STARLINK-1349 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-3586 - Y-Coordinate,STARLINK-2530 - Y-Coordinate,STARLINK-2610 - Y-Coordinate,STARLINK-2684 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30363 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-31166 - Z-Coordinate,STARLINK-31289 - Z-Coordinate,STARLINK-1974 - Z-Coordinate,STARLINK-11094 [DTC] - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-31671 - Z-Coordinate,STARLINK-31693 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-3885 - Z-Coordinate,STARLINK-2633 - Z-Coordinate,STARLINK-1349 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-3586 - Z-Coordinate,STARLINK-2530 - Z-Coordinate,STARLINK-2610 - Z-Coordinate,STARLINK-2684 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2212.1499,307.4439,2693.5609,-4898.7783,5536.5523,-2848.2452,5087.7131,165.9800,-5023.4969,-2477.7038,4920.0955,5333.3375,3346.4469,3471.4107,4746.3921,-122.2403,-5042.5214,-2868.5733,-3631.4044,-4752.6454,-227894.1594,-217346.4917,-215427.0437,-219526.8147,-213928.5213,-216234.9042,-222905.6723,-219784.4891,515752.9990,527781.2663,525369.1673,538506.4109,-220657.1150,532545.6639,-6378.4580,4221.6854,-3214.2255,1073.7957,1357.4744,-3041.7914,-226.2787,-5792.8545,4339.8445,4889.7506,1484.8618,4165.7100,3757.7252,3712.4104,-4735.6793,6856.2136,-2046.5936,5090.6544,2166.1718,4767.0420,326849.5838,347487.0993,324914.6997,322376.3721,328700.2381,326246.8339,331539.6399,326853.8691,342034247.9793,342019525.0119,342036591.1922,342047039.7552,327829.7871,342035201.5602,1539.0370,5466.5234,-5351.5422,4673.2607,-3763.9082,5505.2299,-4412.9888,-3801.2572,-1590.1872,-4057.8402,4644.0650,1422.1059,4738.5082,4685.6855,-1686.5783,-782.4617,-4289.1217,3684.3156,-5470.0753,-1633.8693,19092.2708,17101.7008,15674.8743,22611.9954,21420.6450,10724.9420,10236.5338,18252.3871,-67788282.9743,-67802662.7415,-67817681.5741,-67801945.3335,17045.1653,-67799879.4247,
3600.000,874.9535,-4400.3828,111.6856,3558.9666,-6619.2023,5613.3352,-1606.0004,3390.7542,2737.1032,-2077.9534,-6114.6170,-5735.5036,-4393.7531,-6168.6091,-1621.4925,-1751.4415,6897.3777,1606.8582,2140.0597,1501.6656,-304035.8730,-297345.8743,-291722.2047,-295726.2968,-289375.7704,-291312.9207,-298070.5166,-297203.9490,-88112605.8731,-88097738.2141,-88105196.7080,-88096964.9983,-296243.9377,-88096261.9214,5371.0178,-3091.4955,6330.8575,-5029.2610,1659.6051,-109.5477,4160.5788,3841.1757,-5759.7584,-3629.5310,1946.2142,-2560.2436,473.5491,-2928.7323,4493.8116,-4884.1758,435.2697,-6707.4980,-5753.2427,-5189.4817,256391.6137,281495.5778,257693.8090,256802.5484,263049.8623,260708.5140,264699.3174,262255.9880,330501051.2531,330485591.8040,330496287.4273,330513214.1356,261842.5357,330501186.7029,-4291.6340,-4366.0644,2454.7046,-3027.4112,220.4480,-4041.0710,5037.7730,4652.5774,-2431.3719,5372.1406,-2630.1980,2887.6186,-5330.5213,-1133.2105,4984.0962,4538.0042,427.6917,451.7652,3162.1069,4321.4788,18048.0405,15213.8697,15069.1196,19035.7822,21159.9800,11626.4136,6906.3797,13851.7433,-67852590.6365,-67860631.9861,-67879361.3083,-67870879.2620,15335.7198,-67864847.7759,
7200.000,-4347.3867,6631.0830,-2046.6757,-1414.7499,4495.2112,-6550.0571,-1509.6074,-6220.3562,1316.3658,5925.4015,5447.4170,4219.4069,5023.4220,6054.0333,-2736.1381,4148.8722,-5743.7543,532.7164,-675.7055,2618.4478,-358831.7285,-358092.9392,-349362.5963,-353312.7221,-346090.4542,-348742.1985,-353788.9522,-351922.4862,-170728895.3398,-170711295.3958,-170719548.1012,-170718425.4855,-352803.9005,-170712470.4026,-3115.2127,1907.9203,-6033.1954,6673.2317,-3783.9973,2210.4183,-6440.6227,-1488.5372,4846.0125,2095.5075,-4173.7351,-836.2832,-3987.8309,1154.9382,-3697.9418,1173.3780,1206.1067,5366.0670,6782.2669,4704.2491,169288.1873,197462.9749,173894.3385,174934.5597,180413.1760,178402.8282,181191.5141,178878.7452,296400588.1512,296386829.5937,296388819.0762,296406864.0866,178900.4408,296399807.1820,4392.5022,542.3647,2351.6790,-749.3153,3468.5906,7.5799,-1279.7272,-2665.9012,4609.7956,-2647.9648,-998.8262,-5423.1394,2586.1001,-3154.3462,-5165.1932,-5394.0835,3664.9691,-4331.1511,1124.2504,-4359.9471,16819.1676,13325.7671,14533.5163,14515.8572,20402.8882,13435.9343,4293.3399,15160.5067,-67917683.3650,-67919123.3658,-67939608.9505,-67938427.3892,13624.9775,-67929807.3947,
10800.000,6650.0421,-5915.4375,3604.9134,-1535.4093,-162.8164,4568.7605,3245.3797,6813.8938,-5286.0960,-6479.7357,-2602.3604,-2241.6392,-4109.7426,-3795.7154,5968.6851,-5965.7416,2400.4498,-3541.3514,-1456.7048,-5723.0304,-389175.1317,-395624.3614,-384652.3979,-388290.2319,-380253.9165,-387134.5115,-386633.9082,-387199.7278,-241691773.3240,-241672814.1478,-241676955.5959,-241681192.3792,-386666.4560,-241674758.5955,699.2699,-78.2042,2196.2871,-5365.2645,5051.9106,-3292.9510,4664.4792,-790.1599,-2728.7590,-248.1632,5020.3069,4691.8552,5285.5350,1899.2589,2801.1634,2103.8786,-3412.7995,-2309.7648,-4830.7321,-3509.0084,71691.6821,100845.8862,78834.6327,84376.1004,86027.6851,83732.0093,86557.0809,83954.4877,242060389.4439,242050050.5320,242044274.1650,242057980.1881,84337.9356,242058869.2665,-1812.4807,3585.1914,-5329.7639,3982.9628,-4595.7080,3999.6863,-3621.2442,-976.2195,-3350.4388,-2107.8635,4001.4613,4550.8583,1736.7022,5454.8300,2064.1706,2747.4966,-5532.9345,5458.7117,-4726.3068,1692.2588,15463.2194,11439.1768,13753.2763,10044.7184,19164.8026,14267.3732,2340.3283,10211.9541,-67983552.5121,-67978801.9179,-67998638.2152,-68003563.4376,11913.0847,-67994758.2537,
14400.000,-6479.8236,3124.2579,-4796.2991,4711.5091,-3933.3158,-463.8842,-4092.6621,-4792.5878,6806.3747,3641.2776,-1468.5283,630.3651,1015.9941,1126.4146,-6381.9418,5571.9117,1123.6161,6119.7175,4189.5399,6476.7447,-393527.9537,-407487.8139,-395267.4097,-396590.8341,-389552.1502,-399731.8602,-394674.5168,-395451.1281,-296155343.1125,-296136961.8911,-296133699.9695,-296138264.1851,-395622.7948,-296137384.2831,1552.0974,-2772.0227,2527.0349,2254.3762,-5084.7531,4146.4527,286.1363,2991.3337,170.9513,-2375.0956,-4985.1389,-6834.8887,-4669.9310,-5227.5903,-1291.4978,-3720.1993,5548.2340,-550.2152,1378.4197,1398.6889,-29798.3645,-2060.7496,-21447.1672,-11396.0187,-14057.7490,-17219.0357,-13084.5060,-15231.6113,171190085.9633,171183580.2525,171174207.0243,171181359.8788,-15754.1533,171188232.8464,-1901.4672,-5526.6231,4085.3042,-4456.0635,2292.3510,-5518.3919,5332.1765,3999.0158,-439.1952,5240.0859,-4594.4383,-864.8824,-5010.0831,-4399.5567,2309.3806,1642.1796,3977.9626,-3173.4196,5307.9450,2000.1189,14010.9914,9556.1564,12478.8650,10118.4622,17437.8863,9247.9184,1030.2064,11875.6140,-68050138.5800,-68039881.0716,-68057089.9721,-68064985.7658,10200.1874,-68059700.3255,
18000.000,3849.0158,-102.3375,4433.8311,-6546.4715,5779.1841,-3506.8554,4117.2121,1242.2822,-4985.3793,301.5875,4948.1833,1026.9114,3170.4634,861.4662,4253.9486,-2395.1959,-3262.7571,-6408.6114,-6230.5524,-5000.6649,-372016.0296,-392908.4134,-380418.2361,-379780.0090,-373320.4685,-383481.7352,-377558.4841,-378742.1201,-330400091.3101,-330384076.6161,-330373318.5317,-330375410.4188,-379070.2783,-330381081.6809,-3671.0293,5617.4052,-5135.4256,967.7611,3210.6785,-4780.7380,-4762.4933,-5047.0497,2566.6423,5174.9319,4225.6660,5943.6738,3353.1032,6840.2825,-1457.1536,4113.3625,-6108.0685,2332.3082,1565.6687,1718.2921,-128497.7245,-104534.0223,-120531.6269,-108859.6277,-113400.2526,-117048.7069,-111415.0382,-115424.9529,88628194.0221,88624723.5428,88617214.9908,88622364.0354,-114921.3850,88626536.8200,4427.2398,4033.1869,354.2315,1805.3408,1698.2931,3544.6807,-2403.5428,-4584.6635,3879.4811,-4433.6692,2386.2290,-3393.0160,5144.6096,588.5976,-5255.5282,-5002.8359,-5.6569,-1137.7140,-2550.2351,-4477.1014,12481.1937,7679.1990,10592.9152,10886.3840,15186.8633,4125.0166,381.4977,6759.4477,-68117335.0726,-68102246.6401,-68115980.9128,-68122683.1020,8486.4316,-68124633.5828,
21600.000,-127.9322,-1902.4354,-1392.5399,5648.0000,-5155.7521,5405.1562,-2193.2476,2158.7753,1090.7037,-3030.8578,-6353.8344,-3200.7567,-6243.2199,-2265.2340,-1285.6276,-2091.1168,4005.7085,3757.8142,5859.1788,2415.2348,-326400.1597,-352845.1463,-340947.2636,-338952.3944,-332604.4316,-341753.1096,-336489.4381,-338722.9925,-342086942.0320,-342074488.3581,-342059064.5005,-342064320.8201,-338053.1528,-342067050.7367,5471.9120,-6656.1097,4863.4981,-3285.8960,583.0394,4263.0509,5792.7204,6148.5556,-5080.2750,-6099.8851,-2470.5873,-2682.7766,-2117.6372,-5481.1266,4729.2102,-4123.7552,3993.2671,-3383.1666,-3162.2831,-4959.5130,-218038.6742,-199862.8052,-212004.3148,-200037.6241,-205608.8530,-209026.8996,-202333.1694,-206506.7840,11790.9284,9724.6472,8312.4823,15052.9893,-206762.4672,10842.4805,-4250.4498,-76.1515,-4541.6938,2086.0841,-4443.6391,631.4794,-2650.9675,2342.3810,-4429.2376,247.8975,1250.4231,5502.8638,-2108.7739,3556.2042,4862.9363,5111.3511,-4002.1577,4703.6291,-1853.7311,4176.4583,10886.1733,5811.4875,8141.7201,11147.9405,12338.1550,-37.1485,452.3109,8379.2837,-68184995.3907,-68165672.7574,-68176266.0417,-68182738.8862,6771.9628,-68189557.9982,
25200.000,-3030.6957,3080.0435,-3238.8874,-2094.0251,3084.1860,-5033.0064,-1853.6051,-4257.3990,2619.1930,3987.4193,5536.2387,5421.3768,6515.1858,3775.0427,-986.6218,5406.2216,-4163.0144,514.6757,-2696.0264,131.7322,-259938.5956,-289932.9951,-279327.2699,-276433.4340,-270159.0148,-278045.5755,-274084.2836,-274251.2742,-330417065.3707,-330408559.5798,-330392542.6921,-330402643.6666,-275196.7853,-330396693.3096,-6056.8619,4775.5873,-3049.6290,4704.5896,-4695.8574,-1672.1678,-3614.7974,-5300.4128,6079.1366,3701.1364,-513.9389,-911.7779,558.0025,1788.9549,-6691.7843,3822.7121,117.4793,4375.9964,3851.8652,6797.5721,-292755.4709,-281787.5845,-289881.4920,-278480.1049,-284803.8800,-287181.7008,-280407.1253,-285201.7784,-88608372.6727,-88611091.8594,-88604745.9062,-88601678.0781,-285343.0505,-88608249.9476,1446.6179,-3959.5655,5124.7058,-4540.8016,3870.9453,-4440.9066,5363.1031,1319.0972,1642.5616,4097.9064,-4148.0924,-4204.8205,-2269.9701,-5523.4506,-1430.2138,-1950.7354,5521.2906,-5331.7776,5052.4886,-1316.7032,9234.5499,3957.3231,5322.8659,10881.4843,8756.1640,-3372.6969,1348.3991,3496.7429,-68252942.3238,-68229937.8968,-68238399.3665,-68248483.2831,5056.9266,-68254473.5446,
28800.000,4710.8219,-4085.1374,6483.5870,-2291.5570,-575.3672,3541.0970,5781.4330,5043.3022,-4661.8475,-4074.6993,-3399.0063,-6122.7229,-4144.1555,-5188.2974,2426.3650,-6013.2776,4198.2728,-4071.8267,-1713.5158,-2322.7527,-177155.8918,-208313.8604,-199531.6870,-196080.8960,-190571.9331,-196826.4141,-194059.6136,-195498.6999,-296186511.5328,-296181470.0254,-296168541.6967,-296178228.4904,-194539.5538,-296166186.5673,4559.0433,-790.2935,1131.6749,-5217.3808,6789.9752,-2375.6635,610.7682,2246.2312,-4386.4263,1053.2788,4006.6957,3207.7046,1867.1610,2130.6140,5770.8531,-2290.4429,-4108.6856,-4949.2513,-4372.6071,-6078.3266,-348022.5110,-344910.5585,-349041.1417,-338872.8045,-346071.8099,-346574.4024,-341516.4752,-346203.4306,-171181043.5769,-171186528.5498,-171173116.9431,-171177409.8280,-345579.7647,-171179732.6665,2226.5934,5521.2857,-1694.3229,3812.8567,-437.1751,5430.4836,-3408.7353,-4189.9975,2357.4280,-5368.3333,4514.0221,254.2271,5205.7613,4043.0312,-2936.9789,-2500.7481,-3674.1284,2581.9303,-5073.7014,-2376.6695,7532.5821,2122.9108,2432.3184,10119.4808,4231.3674,-5990.2772,3153.3773,4680.0098,-68320979.5256,-68294859.4936,-68302330.5236,-68317079.7559,3341.4682,-68319380.1944,
